G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G73A	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.2598477	0.5360927	1.0995845	0.3545348	0.5794845	0.2049560	0.2961900	0.5161176	0.7279410	0.5344232	1.0202447	0.2369232	0.6841201	0.0650617	0.0769427	0.9359086	0.0960096	0.0547666	0.1464101	0.0278352	0.1224549	1.0710420	0.4597883	0.8442717	0.1013019	0.1233320	0.1948223	0.0231689	0.0738353	0.0810985	0.0495578	0.0144230	0.9520076	0.1558427	0.5821047	0.9969142	1.0817169	0.0601412	0.0870608	0.2962866	0.8871657	0.6908886	0.4444790	0.9593509	0.0207854	0.1172982	0.9800317	0.6674789	0.7173858	0.4975178	0.9956645	0.3155179	0.8171633	0.5675792	0.0092190	0.3398262	0.0028242	0.0895578	0.7332952	0.2177759	0.0378672	0.3435323	0.1507598	0.0212846	0.4810629	0.4229150	1.0077812	0.1753842	0.8464654	0.4234127	0.0026418	0.1002880	0.5130147	0.3245012	0.3035559	0.8552659	0.3537221	0.6049249	0.7032000	0.0054957	0.5010315	0.7347812	0.7310289	0.7728265	0.9592248	0.3492505	0.8752483	0.6346072	0.9095970	0.8925598	0.6939059	0.0805850	1.0312691	0.0160973	0.7313685	0.7951197	0.9530214	0.5614324	0.8162257	0.3912662
0.7816384	0.2630606	0.7782891	0.4343910	0.5641980	0.2647428	0.2166954	0.3496131	0.9078277	0.5626352	1.0378216	0.2539863	0.8804515	0.0661239	0.1169562	1.0774299	0.1230745	0.0522761	0.1095872	0.0318678	0.1207574	0.9494079	0.5204732	0.8566488	0.0890201	0.1118130	0.2287586	0.0237784	0.0483376	0.0682560	0.0532957	0.0054089	0.8815178	0.1965471	0.5633267	1.0434956	1.0502280	0.1183637	0.1119214	0.3627826	0.8602340	0.5703811	0.3819927	0.9601019	0.0167015	0.1757886	0.9042414	0.6333641	0.6924912	0.4739283	1.0153113	0.3961034	0.8812536	0.4908172	0.0011901	0.2347829	0.0019761	0.1284455	0.7202450	0.3403674	0.0574466	0.4104656	0.0772792	0.0148463	0.4236140	0.3679947	0.9431936	0.1750662	0.7633073	0.1165116	0.0076183	0.1661581	0.4474467	0.3609990	0.2789017	0.4732732	0.6734739	0.5630180	0.7091552	0.0155710	0.5018445	0.7340073	0.7617147	0.8673741	1.0539157	0.1000693	0.9957834	0.5660922	0.8464926	0.7710647	0.7432205	0.0607345	1.0234111	0.0250407	0.7481603	0.7718206	0.9685826	0.5247731	0.8975647	0.2222437
0.4928120	0.8720265	0.5173281	0.3727501	0.5513051	0.1817641	0.3538522	0.5690266	0.6810770	0.5382804	1.0681738	0.2756748	0.7969589	0.0863300	0.1376133	1.0940529	0.1025826	0.0851789	0.1697662	0.0454420	0.1601033	1.1339956	0.4407111	0.8822237	0.1223577	0.1000200	0.2085599	0.0195452	0.0771222	0.0698660	0.0653664	0.0177942	0.9781125	0.4302953	0.5890668	1.0049381	0.9378636	0.0582763	0.0629404	0.3992893	0.7973390	0.6469631	0.3785909	0.9740463	0.0170328	0.1300404	0.9026808	0.7579216	0.7187526	0.4633395	0.9477380	0.5354101	1.0100185	0.6384574	0.0003375	0.2674654	0.0053275	0.1024754	0.7279807	0.2999315	0.0982058	0.3726265	0.1626327	0.0203715	0.5110522	0.4912504	0.7121184	0.2003926	1.0050773	0.4730502	0.0004078	0.1034301	0.4327858	0.2919075	0.1797511	0.4870885	0.5736561	0.5795223	0.6363942	0.0010283	0.6061443	0.8522320	0.6953988	0.7653412	1.0037281	0.3711793	0.8592658	0.5641124	0.7732902	0.7451620	0.6273101	0.0757240	1.0546182	0.0470757	0.6568007	0.9136953	1.0023496	0.6126390	0.8854295	0.2535733
0.5248458	0.5086342	0.9623999	0.1667461	0.4415889	0.2090584	0.2850187	0.5310743	0.8158140	0.5408281	1.1030861	0.3406639	0.8335184	0.0508711	0.0657296	1.0433792	0.0370644	0.0410126	0.1351779	0.0149437	0.1575294	0.9495838	0.4184030	0.9612993	0.1026190	0.0801476	0.1668805	0.0050123	0.0678542	0.0609528	0.0785324	0.0141371	0.9343128	0.0357465	0.6229580	0.8299693	0.8991093	0.0709903	0.1018479	0.3721918	0.8479922	0.7055821	0.4178662	0.9593819	0.0140950	0.1303985	1.0746698	0.6859624	0.6003282	0.3426508	0.9666303	0.5444815	0.9112407	0.5940103	0.0001384	0.3259034	0.0013888	0.1060288	0.7282409	0.3279686	0.0295399	0.0964714	0.0364388	0.0089308	0.4775805	0.3012890	1.0232716	0.1412497	0.7817474	0.8735828	0.0054402	0.1722118	0.4197902	0.3052210	0.3228571	0.5080358	0.4274361	0.6756652	0.6535948	0.0028235	0.5258996	0.6857096	0.7657733	0.7765550	0.9131210	0.2712970	0.8807607	0.4261983	0.8381311	0.6856232	0.6583800	0.0601266	1.0119639	0.0017699	0.6231116	0.8386859	1.0635809	0.6043402	0.9737137	0.1853047
0.5580792	0.4178531	1.0390626	0.4311669	0.2438294	0.1950187	0.2354889	0.4159507	0.7726265	0.5358085	0.9165228	0.2791067	0.8582579	0.0556562	0.0591118	0.9859773	0.1024173	0.0677020	0.0925294	0.0345166	0.1548567	0.9929264	0.3846587	0.9246562	0.1117391	0.1151321	0.1572754	0.0151132	0.0756105	0.0595829	0.0748260	0.0066817	0.7960653	0.0946694	0.5598839	0.8865492	0.8989969	0.1288243	0.1028130	0.2648202	0.7578921	0.5953860	0.4145146	0.8876128	0.0153315	0.1066706	1.0244508	0.5883657	0.5115936	0.4230901	1.0711392	0.3460002	0.8951694	0.6057165	0.0013750	0.3108762	0.0010379	0.1305199	0.7076981	0.2745832	0.0195884	0.5619279	0.0608994	0.0243272	0.4379073	0.3465560	0.8977376	0.0736133	0.8276216	0.3323538	0.0022045	0.1380064	0.4597982	0.3388882	0.3767953	0.5300625	0.5262152	0.6621939	0.7089851	0.0067863	0.5906056	0.7931830	0.7978417	0.7447556	0.9328874	0.1913988	0.9874056	0.5462424	0.8704957	0.6920828	0.6505334	0.0282475	0.9828857	0.0107710	0.6107253	0.7481367	0.8491112	0.5411971	0.9047897	0.1727360
0.5823700	0.4540337	0.9935364	0.3732388	0.5619244	0.1242260	0.3315551	0.5216062	0.6772137	0.5472187	0.9687302	0.2764741	0.7631569	0.0394077	0.0926800	1.0598662	0.0713860	0.0603387	0.1520264	0.0499509	0.1961262	1.0831827	0.4437365	0.9830868	0.1034174	0.1075760	0.2660353	0.0142039	0.0622672	0.0897913	0.0592869	0.0046359	0.8985027	0.4494765	0.5579107	0.8670382	1.0464649	0.1062805	0.1320073	0.3119245	0.7704246	0.6511390	0.3782305	0.9652530	0.0294181	0.0979167	0.8979910	0.7057106	0.5774021	0.3715356	1.1256845	0.3727581	0.8177622	0.5183062	0.0024647	0.3057954	0.0045081	0.1124067	0.7998452	0.2443680	0.0283832	0.3488281	0.1240836	0.0210075	0.4882828	0.4021406	0.7970032	0.1913402	0.9501368	0.2640173	0.0099678	0.0993380	0.4459989	0.3658194	0.2227015	0.5146049	0.6379275	0.5634530	0.6982327	0.0110867	0.4669718	0.7678212	0.8801747	0.6634717	0.8755920	0.3432191	0.8751695	0.6217913	0.7707918	0.7672421	0.6236807	0.0503621	1.0940260	0.0319408	0.6362427	0.9056438	0.9266524	0.5237178	0.8798945	0.2085532
0.6518999	0.7348507	0.9883021	0.3532388	0.5307763	0.1964916	0.0905051	0.4178245	0.8749544	0.5152132	0.9533987	0.2481682	0.8790010	0.0333911	0.1088925	1.0175520	0.1030253	0.0350039	0.1717542	0.0289022	0.1438007	1.0692062	0.5459336	0.7838108	0.1439823	0.0852688	0.1929350	0.0218603	0.0408708	0.0944638	0.0896074	0.0154365	0.8802102	0.3156495	0.6566509	0.9566895	0.8777833	0.0742136	0.0930029	0.3913451	0.8282494	0.6271884	0.3833452	0.8628176	0.0417129	0.1627698	0.9919660	0.6444932	0.6278376	0.4197560	0.9960695	0.3042860	0.9390191	0.5744354	0.0050024	0.1557786	0.0020375	0.1577459	0.7697441	0.3033477	0.0387719	0.3790978	0.1554713	0.0088903	0.5526540	0.3469799	0.7594888	0.1711306	0.9300502	0.2742401	0.0101295	0.1482687	0.4821801	0.3282733	0.2573556	0.5225972	0.7077568	0.5594279	0.7377885	0.0116849	0.5013994	0.7180944	0.7056215	0.6544170	0.9433703	0.3377165	0.9780394	0.5166025	0.8522674	0.8008507	0.6978861	0.0229323	1.0114715	0.0096346	0.5827976	0.7532954	0.9934133	0.5276930	0.8514707	0.2715674
0.5944213	0.4130561	0.9493086	0.3458743	0.5327526	0.1881142	0.2204095	0.2333869	0.7946026	0.4982109	0.9819364	0.2888179	0.8833901	0.0562376	0.0826400	0.9685292	0.0872804	0.0412709	0.1396366	0.0329597	0.1092710	1.0734839	0.5291721	0.8358856	0.1455669	0.1281366	0.2352987	0.0225912	0.0881106	0.0595063	0.0620571	0.0268405	0.8037964	0.2610748	0.5808094	0.9166900	0.9700011	0.1200607	0.1226419	0.3918225	0.7501012	0.5499483	0.3764001	0.9487351	0.0179942	0.1310316	1.0128653	0.5040775	0.5355613	0.4017692	0.9465449	0.3972774	0.9502229	0.5269952	0.0082806	0.2653873	0.0061106	0.1407567	0.7971565	0.2440599	0.0827849	0.3766358	0.0296022	0.0133669	0.5214661	0.3416497	0.8363974	0.1795906	0.8274660	0.1130371	0.0034974	0.1247914	0.4819285	0.3486257	0.2827798	0.4778382	0.6403608	0.6108983	0.6680900	0.0018620	0.5151065	0.7747402	0.7082822	0.8298911	0.9658945	0.2595406	1.0215654	0.5873180	0.8311726	0.7673099	0.7816085	0.0606292	0.9921035	0.0108790	0.6174380	0.9061719	1.0849873	0.4821203	0.9236504	0.2680211
0.6561489	0.4924725	0.8395514	0.3563041	0.5338047	0.1812481	0.3004476	0.8074599	0.3771018	0.5453272	0.9142987	0.2377933	0.9847524	0.0770797	0.0638523	0.9571681	0.1547059	0.0502768	0.1307879	0.0221181	0.1473368	0.9763801	0.4386727	0.8582702	0.0970858	0.1067443	0.1525677	0.0066062	0.0761403	0.0865865	0.0757301	0.0232674	0.9535806	0.2017077	0.4624681	0.9034669	0.8822625	0.0872672	0.1227119	0.3209002	0.9097496	0.5664397	0.4607482	0.9404681	0.0368876	0.1332051	0.9346207	0.7081633	0.5999989	0.5139008	0.9947615	0.3431354	0.8987875	0.5636344	0.0014717	0.3462453	0.0020742	0.1186889	0.7757599	0.2394502	0.0363691	0.4556670	0.0852596	0.0204861	0.4768309	0.4447916	0.7908406	0.1441793	0.8245621	0.4033774	0.0043728	0.1062645	0.4636136	0.3632129	0.2514770	0.4229684	0.6686350	0.5712599	0.7809875	0.0083304	0.5493624	0.8408287	0.7370184	0.7691019	0.9438601	0.1860361	0.9693279	0.5669315	0.7395786	0.7204781	0.6714418	0.0661294	1.0014869	0.0157475	0.6503818	0.6964630	1.1370188	0.6022205	0.9336573	0.2699403
0.5017825	0.5217582	0.9716481	0.4072043	0.4711783	0.2137274	0.2356999	0.4954524	0.7798249	0.2257497	0.9723381	0.3376428	0.8271717	0.0715424	0.0934905	1.0268484	0.1026336	0.0670730	0.1307025	0.0146639	0.1347044	0.9902123	0.4583874	0.9734866	0.1339056	0.1127370	0.2250881	0.0225769	0.0472903	0.0554896	0.0902900	0.0195230	0.8868277	0.0951414	0.6506926	1.0275156	0.9115396	0.0700457	0.1241772	0.3663798	0.8149400	0.7383387	0.3815062	0.9126826	0.0237502	0.1357408	0.8251229	0.6297203	0.6326103	0.4466865	0.9976472	0.3782267	0.9655324	0.5412471	0.0061304	0.2877926	0.0002280	0.1125964	0.8548499	0.2443993	0.0384541	0.4352801	0.0434136	0.0165658	0.4693227	0.3833660	0.9820080	0.1465992	0.9220499	0.1658904	0.0038881	0.1371680	0.4682320	0.3458925	0.2664910	0.4901167	0.4767294	0.6650564	0.6165062	0.0020156	0.5187398	0.6947067	0.6817597	0.9025693	0.9217930	0.3660091	0.9198764	0.5593581	0.8259779	0.7539848	0.7720078	0.0682787	1.1269181	0.0154841	0.6223770	0.8046074	0.9136971	0.5454397	0.8964812	0.2440788
