"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G76A	G94	G95	G96	G97	G98	G99	G100
100	0.0913127	0.4319004	0.2942676	0.2811749	0.7347344	0.0598475	0.0001281	0.3981834	0.2630772	0.5880048	0.3348914	0.5703212	0.4648106	0.4100450	0.0059189	0.5392327	0.1852158	0.4729783	0.3737399	0.5999257	0.0527598	0.5350270	0.7336199	0.2436711	0.1452855	0.2894886	0.3231186	0.0213534	0.5351365	0.0068191	0.2043561	0.4022612	0.7443957	0.5380557	0.0874027	0.0156052	0.5360423	0.1740557	0.1351293	0.1242805	0.3790447	0.5714003	0.2645956	0.2751844	0.5034335	0.7159605	0.5928345	0.4953292	0.6973268	0.2091320	0.5523220	0.1388436	0.2371009	0.5173948	0.3277385	0.0261435	0.3881196	0.0571425	0.0006927	0.0405750	0.2629733	0.1685252	0.1133859	0.1609182	0.2019738	0.3666374	0.1014917	0.4358129	0.0542811	0.1217163	0.4177544	0.6407452	0.1559527	0.4081043	0.3639603	0.0271200	0.5544864	0.5865599	0.4273015	0.0014981	0.6454586	0.5186921	0.0350341	0.4373036	0.1255078	0.0475491	0.5937228	0.5544987	0.7292777	0.7807908	0.3100830	0.3309880	0.4169234	0.5744865	0.2049358	0.2078461	0.6829232	0.3858594	0.2612428	0.4830516
150	0.0970575	0.2489452	0.4005177	0.1055487	0.6047447	0.0450037	0.0004169	0.3771658	0.2086269	0.5236587	0.2601937	0.6140446	0.6370732	0.3660882	0.0030643	0.5382940	0.3144162	0.4813462	0.4192981	0.7140958	0.0360536	0.4695929	0.6592853	0.1539939	0.1476213	0.2828710	0.2327632	0.0190883	0.6518657	0.0089210	0.2133230	0.4744115	0.8560052	0.6087683	0.0753812	0.0146818	0.5091032	0.2677640	0.0833718	0.1516169	0.4605116	0.4008297	0.3381945	0.2563796	0.6113060	0.5192435	0.6151094	0.4656070	0.5092963	0.4204941	0.6297093	0.0374573	0.3129286	0.5485794	0.4172244	0.0519895	0.3110087	0.0733937	0.0005137	0.0650223	0.3645989	0.1040730	0.1097733	0.2062878	0.2299929	0.3659616	0.1832120	0.4025357	0.0630092	0.0768591	0.6002767	0.7685317	0.1979191	0.3006373	0.4096591	0.0271586	0.4935742	0.4323928	0.4087301	0.0004401	0.6878761	0.4078086	0.0309824	0.5503201	0.2124526	0.0894198	0.5966071	0.6576395	0.6653678	0.8023334	0.3521651	0.3118223	0.4265542	0.6037435	0.2135371	0.1115444	0.5323018	0.4691699	0.3786540	0.4636800
200	0.1368992	0.1976332	0.4091976	0.1850771	0.5381411	0.0786450	0.0004336	0.4061679	0.2090904	0.4919297	0.2981203	0.5685695	0.5405863	0.3298768	0.0009451	0.4168836	0.3446783	0.5839861	0.5570166	0.6777958	0.0366847	0.6072652	0.6536302	0.1612860	0.1321304	0.3264571	0.2074972	0.0362531	0.6099715	0.0038715	0.2989592	0.3943289	0.6199713	0.7145730	0.0417645	0.0059731	0.4514056	0.2349615	0.1446293	0.1084913	0.4398521	0.5202009	0.3438495	0.2893998	0.6533225	0.6839831	0.5494273	0.4783427	0.5381190	0.4869398	0.4979920	0.0315339	0.2604871	0.5500726	0.4810746	0.0201706	0.3238722	0.0632220	0.0000314	0.0455750	0.3128973	0.1391197	0.1793258	0.1342556	0.2571724	0.3042709	0.1620431	0.3151277	0.1149338	0.0934711	0.6316406	0.6386843	0.2267691	0.2959392	0.4223362	0.0091641	0.6350026	0.3123256	0.3818036	0.0021161	0.6104622	0.3832349	0.0306114	0.5681561	0.2375940	0.1485037	0.6291855	0.4791371	0.6676288	0.6249495	0.3966748	0.3527594	0.3692639	0.5105941	0.2955842	0.1989404	0.6153927	0.4752907	0.4284539	0.5915949
250	0.1816573	0.0966050	0.4381048	0.1201624	0.6357526	0.0562229	0.0001452	0.4438789	0.2000724	0.5265632	0.3008448	0.6228473	0.5855415	0.3669129	0.0001251	0.4547712	0.5005644	0.5539431	0.5547822	0.7623954	0.0081761	0.5392539	0.7296210	0.1327977	0.0905413	0.3385958	0.2803298	0.0376840	0.7317075	0.0033374	0.3295708	0.4744628	0.5752372	0.6319880	0.0148280	0.0052271	0.6467785	0.2553719	0.1234477	0.1690483	0.4753989	0.3995164	0.3041379	0.2496383	0.6385064	0.5942455	0.7242449	0.5203876	0.4944871	0.5313943	0.5621798	0.0365884	0.3289026	0.4270392	0.4785552	0.0723584	0.2832020	0.0825536	0.0038104	0.0758619	0.2790364	0.1379585	0.1361238	0.1746136	0.1953045	0.3096262	0.2514180	0.2992086	0.1648493	0.0627215	0.6449497	0.6617898	0.1601405	0.1612240	0.4105460	0.0062325	0.6204361	0.2722245	0.2064086	0.0046415	0.5996340	0.4160481	0.0675198	0.4019652	0.2324343	0.1112046	0.6264564	0.7403785	0.6524697	0.8686902	0.3253729	0.3486802	0.2763359	0.6201420	0.3016242	0.1849171	0.6720721	0.4355218	0.4820492	0.4710162
300	0.2635428	0.1163156	0.3456434	0.1740110	0.6709643	0.0712405	0.0073170	0.4302982	0.2423089	0.3704944	0.4013955	0.5757464	0.5888419	0.3025470	0.0023049	0.5551278	0.2820082	0.5248675	0.6256797	0.6692740	0.0121540	0.5790724	0.7713876	0.1287838	0.0591336	0.3424767	0.2504227	0.0296760	0.6043915	0.0053546	0.3308972	0.3372815	0.6732931	0.6293653	0.0369897	0.0002654	0.5610401	0.2557962	0.1151958	0.1821621	0.4419962	0.3671035	0.3954849	0.2628658	0.6518489	0.6439363	0.6057616	0.5400993	0.4940307	0.6353475	0.6038185	0.0178829	0.3289662	0.4834551	0.5181728	0.0131531	0.2869828	0.0763755	0.0029902	0.0740986	0.2806425	0.0831507	0.1512013	0.2221715	0.2320259	0.2821973	0.3383253	0.2178088	0.2171089	0.0948599	0.6405081	0.6400411	0.1930005	0.1292905	0.4702263	0.0030873	0.5049953	0.3319875	0.2101072	0.0404437	0.6477102	0.3858582	0.1049932	0.5159770	0.1585383	0.1555330	0.5404658	0.6303486	0.6425098	0.8507446	0.4209023	0.3031577	0.2947159	0.5939135	0.3463457	0.1004749	0.5558301	0.5617442	0.3788590	0.4354110
350	0.3140545	0.0636246	0.3586387	0.1073571	0.5630807	0.0696519	0.0007341	0.4556000	0.1996427	0.4504735	0.3415812	0.6170264	0.6688791	0.3186456	0.0004281	0.5266077	0.3092668	0.6140936	0.6884201	0.4044939	0.0031766	0.6775971	0.7180570	0.1377453	0.0402693	0.3087722	0.3108518	0.0296988	0.6481272	0.0165302	0.2562274	0.3723357	0.6196179	0.6468734	0.0231982	0.0004116	0.5245989	0.1922561	0.2125690	0.1928597	0.5405585	0.3158680	0.3268641	0.1788010	0.7205195	0.5683714	0.6088174	0.5461865	0.4258106	0.6856974	0.6579409	0.0254935	0.4328625	0.4110142	0.6234260	0.0431239	0.2583883	0.1045823	0.0008131	0.0293298	0.1971798	0.1099452	0.1814409	0.1786244	0.2024716	0.2468668	0.4129315	0.2394020	0.2386470	0.0995183	0.5905864	0.5246410	0.1320453	0.1150137	0.3862764	0.0030566	0.6375322	0.2464295	0.1262961	0.0453314	0.5722990	0.5340393	0.0723916	0.4419400	0.1319878	0.1673090	0.6539626	0.5940361	0.8220782	0.7173059	0.4160924	0.2870269	0.2440616	0.7053299	0.2838368	0.1393007	0.5792526	0.6291477	0.5003749	0.4378634
400	0.2517385	0.0421819	0.4041877	0.1467492	0.6740353	0.0397834	0.0001202	0.4818017	0.2019258	0.3867223	0.4117733	0.5126877	0.7873643	0.2326895	0.0011359	0.5008493	0.3016379	0.5436269	0.6269761	0.1840371	0.0059667	0.6139119	0.6757306	0.1362040	0.0728731	0.3267178	0.2239607	0.0527403	0.6753920	0.0097480	0.3460122	0.3858522	0.8322784	0.7144890	0.0096636	0.0001077	0.5447643	0.2098031	0.1816126	0.2098777	0.5107945	0.3388384	0.3484651	0.2499465	0.6117324	0.4906213	0.5540493	0.5300969	0.3694077	0.5940556	0.5270449	0.0248611	0.4513060	0.4321644	0.5857385	0.0279816	0.3944304	0.1383202	0.0017403	0.0595333	0.2606786	0.0899366	0.1115377	0.1654902	0.2995950	0.2717966	0.4403116	0.1448841	0.1810696	0.0506807	0.5601428	0.5527644	0.1327533	0.1074820	0.4604262	0.0220945	0.5563394	0.3933991	0.1262422	0.0940028	0.6869850	0.4716641	0.1079411	0.3792911	0.2329154	0.1215943	0.6661869	0.6571886	0.6247124	0.7132314	0.3608472	0.1906356	0.2774421	0.5406449	0.3657964	0.2830618	0.7303746	0.5914240	0.4834267	0.5173193
450	0.2291112	0.0608588	0.4504572	0.1850244	0.5096942	0.0432933	0.0031744	0.4399993	0.2340988	0.4043151	0.3529809	0.5314961	0.7203860	0.3328558	0.0127726	0.4989409	0.4345246	0.6521885	0.6596261	0.1193072	0.0002438	0.6370970	0.6743641	0.1175323	0.0394192	0.3162882	0.2579658	0.0303068	0.7603911	0.0038749	0.2992967	0.4050340	0.6395871	0.7186419	0.0220007	0.0013793	0.6211830	0.2325975	0.1744387	0.1488109	0.5254685	0.3825429	0.3341995	0.2251049	0.6978481	0.5443707	0.5126111	0.4064826	0.2600480	0.5907993	0.6527631	0.0113039	0.4070498	0.4113619	0.5011054	0.0363123	0.4150245	0.0945592	0.0002061	0.0459333	0.2418220	0.0859336	0.2071346	0.0973031	0.3455050	0.3668642	0.5082653	0.1521715	0.1798405	0.1271614	0.5583074	0.6441977	0.0847985	0.0813204	0.3030029	0.0338997	0.5195735	0.2510927	0.0771028	0.1656069	0.7786604	0.4276074	0.1131070	0.3614638	0.2179455	0.1416232	0.8255654	0.7344330	0.6873296	0.5820409	0.3652939	0.2080397	0.2975596	0.5199289	0.3098187	0.2838445	0.6525342	0.5672042	0.5374108	0.4510033
500	0.3717265	0.0414410	0.3750654	0.1963760	0.6017152	0.0475207	0.0010706	0.4680475	0.2044190	0.3937353	0.3766027	0.6775992	0.7081556	0.2792951	0.0016315	0.4371063	0.3098512	0.5863390	0.5993995	0.0451049	0.0040041	0.5787964	0.8474386	0.1097010	0.0408247	0.2358053	0.3042240	0.0455851	0.7055406	0.0016140	0.3023390	0.3351840	0.7096094	0.8018499	0.0194454	0.0097793	0.5176007	0.2379877	0.1058973	0.1303625	0.6174016	0.2734173	0.3790231	0.2598696	0.6544545	0.5499686	0.5867425	0.5277959	0.1996443	0.6061959	0.6670786	0.0244140	0.4610617	0.3984537	0.6457229	0.0215737	0.3260840	0.0839342	0.0000028	0.0722961	0.2348639	0.1435374	0.2325967	0.0968440	0.3325898	0.2981343	0.4430088	0.1199403	0.1840448	0.0581408	0.6024280	0.6505956	0.0572991	0.0690949	0.4921269	0.0689272	0.5298816	0.2768689	0.0977292	0.1395464	0.6433968	0.5782538	0.1284052	0.3360690	0.2553867	0.1240882	0.7089754	0.6421398	0.5454947	0.7092872	0.2894324	0.3604606	0.2698881	0.5564558	0.2909654	0.2475566	0.7052312	0.6826823	0.5028641	0.5469402
550	0.3648895	0.0602292	0.3030740	0.1426978	0.6966599	0.0545471	0.0016793	0.4225156	0.2072641	0.4593241	0.3585536	0.7230048	0.5582899	0.3317769	0.0203507	0.5259296	0.2441676	0.6252469	0.5902094	0.0579685	0.0055586	0.5540050	0.6886638	0.0979722	0.0686973	0.3241305	0.3691130	0.0422439	0.6024989	0.0021732	0.3491092	0.3697911	0.6037237	0.6938662	0.0305488	0.0011810	0.6028027	0.1591276	0.1252263	0.1827840	0.5516095	0.3982861	0.3044816	0.2227260	0.6322980	0.5114094	0.6836806	0.6044959	0.1993879	0.5418870	0.5261528	0.1160104	0.3745326	0.3708124	0.5988493	0.0498947	0.3148294	0.0864331	0.0000332	0.0602011	0.2159812	0.2074022	0.2433122	0.0841994	0.3076873	0.2787385	0.5827567	0.1641640	0.1753803	0.0792425	0.4662844	0.8106718	0.0624671	0.1472801	0.5698294	0.0867688	0.4897953	0.2774452	0.1146789	0.2403062	0.6069407	0.4800302	0.2584029	0.3308471	0.2927944	0.1247162	0.5068578	0.6589713	0.4695424	0.5384133	0.3195087	0.3797021	0.2548853	0.4675783	0.3012770	0.2399779	0.8362439	0.6392229	0.5355990	0.5789672
600	0.4418506	0.0385291	0.1142698	0.1158467	0.6116594	0.0756348	0.0140305	0.3993292	0.3173958	0.4485350	0.2776602	0.7133738	0.5479742	0.2445587	0.0074668	0.5072099	0.2373328	0.6911339	0.6538087	0.1392189	0.0050413	0.4992062	0.5898866	0.0845166	0.1881533	0.2923030	0.2885326	0.0548719	0.5811991	0.0015415	0.3841715	0.3460589	0.6261566	0.7414707	0.0361486	0.0089815	0.5138625	0.2292514	0.1648003	0.1747281	0.4121632	0.3326806	0.3453611	0.2651438	0.6580967	0.4406149	0.5383795	0.5334787	0.2093549	0.5955659	0.5767443	0.1773282	0.2714520	0.2740880	0.5448766	0.0705260	0.3347991	0.0720595	0.0003798	0.0818101	0.2554207	0.2359868	0.2965685	0.1143875	0.3065421	0.4786579	0.3944065	0.1306230	0.2006861	0.0486563	0.5846370	0.7510993	0.1740586	0.1914927	0.5218986	0.0469563	0.5349172	0.2555141	0.1431687	0.1672945	0.6694369	0.5523217	0.3394197	0.3375414	0.3949620	0.1475770	0.4400346	0.6321284	0.4343483	0.4908916	0.2649510	0.4027212	0.2658734	0.4921863	0.3266840	0.2118952	0.6625360	0.5941884	0.5034167	0.6305348
650	0.3536105	0.0791245	0.0843176	0.1639219	0.6597006	0.0714324	0.0006149	0.4306535	0.1820084	0.4794313	0.3902298	0.6837881	0.6071294	0.2938003	0.0185446	0.4766111	0.2983860	0.6860597	0.6161702	0.3567830	0.0096589	0.5540706	0.6091001	0.1157042	0.1887683	0.3259556	0.2557147	0.0282300	0.6874531	0.0045042	0.3726929	0.3764012	0.6070254	0.7232736	0.0680831	0.0075072	0.4791300	0.1685164	0.1623038	0.1305798	0.4587247	0.2952347	0.5432259	0.1594972	0.5690173	0.6155050	0.6189473	0.6235187	0.1619155	0.5600125	0.5667471	0.3358874	0.2836416	0.3533204	0.7294743	0.0611982	0.3573404	0.0959680	0.0049036	0.0349269	0.2851149	0.2549574	0.2598816	0.1326291	0.2908773	0.4750433	0.4410510	0.1493262	0.1767577	0.0480555	0.5928377	0.6643364	0.2573169	0.1017015	0.4354675	0.0086127	0.5808259	0.2877737	0.0937608	0.2313404	0.5132346	0.4427039	0.2767531	0.4491422	0.3492014	0.0826359	0.3510745	0.6275327	0.4459024	0.5261985	0.4475571	0.4028182	0.4059469	0.5855483	0.3585241	0.2559892	0.5566252	0.4786646	0.5770855	0.7073411
700	0.2861337	0.0937030	0.0740858	0.1677494	0.6862667	0.0605367	0.0012518	0.3775277	0.2592179	0.3582305	0.4821253	0.7125919	0.6393249	0.3526966	0.0319779	0.4987369	0.2844824	0.7645218	0.6820899	0.4825633	0.0144822	0.5550047	0.7180381	0.1831085	0.1824558	0.3550780	0.2852917	0.0550852	0.5591714	0.0055707	0.3608057	0.3576387	0.7799471	0.6161024	0.0396033	0.0151450	0.4123266	0.1771904	0.2153313	0.1317315	0.5519317	0.3340841	0.5090142	0.2442908	0.4875166	0.7952899	0.5168539	0.5488955	0.4252654	0.5165545	0.5703347	0.3659271	0.1653388	0.4588641	0.4650900	0.0975058	0.2326595	0.0732843	0.0000101	0.0722905	0.2585201	0.2531639	0.2394647	0.1943174	0.3284158	0.5592976	0.5279730	0.2537046	0.1430538	0.0452155	0.7106063	0.6882866	0.2455387	0.1369154	0.4496257	0.0199054	0.5047265	0.3977094	0.1458888	0.1627549	0.7855281	0.4732255	0.0980620	0.4031901	0.4394386	0.1539106	0.4531758	0.5840556	0.4812445	0.5200580	0.4463518	0.4152451	0.3102779	0.6618808	0.3828682	0.2830178	0.6258128	0.6072273	0.4197129	0.6141747
750	0.3139308	0.1641033	0.0655833	0.1930844	0.7619997	0.0672372	0.0000000	0.3817294	0.1865419	0.5530184	0.2816510	0.5528264	0.5278044	0.4490528	0.0154723	0.5176296	0.2906140	0.6279708	0.5064558	0.5768147	0.0420668	0.5190330	0.6104286	0.1387801	0.2332385	0.3394487	0.3151864	0.0482449	0.5484729	0.0066683	0.4368289	0.4515241	0.6208557	0.6520110	0.0619711	0.0055445	0.5647556	0.1924097	0.2035182	0.1683704	0.4481477	0.4536954	0.3509985	0.1910582	0.6696682	0.5045376	0.5195323	0.6820130	0.3326523	0.4675107	0.5714285	0.3924675	0.2329983	0.3952092	0.5452197	0.1059456	0.3515809	0.0787483	0.0001026	0.0759467	0.1978041	0.2678453	0.1336046	0.1741324	0.3023344	0.6797842	0.4508926	0.3326836	0.1582793	0.0747531	0.6965396	0.7486481	0.3148190	0.1485269	0.3757199	0.0045735	0.6278790	0.5142126	0.1971258	0.0867537	0.7114463	0.4658666	0.0737205	0.5429277	0.3992403	0.1056355	0.3657585	0.5607900	0.5623470	0.4488213	0.3132735	0.3109864	0.4631828	0.6249806	0.2378973	0.3154072	0.6864253	0.6129827	0.4880437	0.6608087
800	0.3919224	0.1876815	0.0208991	0.2029584	0.7515452	0.1102931	0.0001565	0.3993202	0.1651491	0.3512132	0.3920365	0.6513021	0.5654205	0.4056670	0.0329865	0.5385067	0.2439754	0.4910890	0.4850789	0.6831807	0.0101888	0.5071469	0.6546988	0.1570504	0.2421016	0.4595823	0.2801224	0.0376032	0.5014648	0.0187526	0.4115750	0.3675598	0.6953868	0.6837032	0.0493812	0.0004612	0.4660917	0.1694690	0.1976878	0.1575651	0.5307952	0.3545017	0.3874876	0.1623682	0.5294663	0.6206959	0.6197401	0.5342623	0.5765175	0.5166267	0.3910656	0.2944611	0.1742875	0.4303638	0.4902726	0.0968074	0.2793600	0.0719566	0.0002094	0.0619589	0.2493990	0.2671185	0.1559410	0.1517360	0.3333283	0.5766465	0.4487342	0.2603467	0.2026779	0.0832265	0.5684780	0.6120167	0.2193906	0.1697743	0.3462642	0.0018504	0.4895673	0.5880715	0.1985008	0.0466095	0.7210609	0.4671410	0.0331682	0.4902252	0.4663159	0.0892728	0.5613251	0.6084845	0.7292876	0.6173113	0.4605844	0.3780031	0.3712205	0.5707530	0.3284296	0.2933392	0.7022620	0.5034145	0.5382048	0.7689093
850	0.2604039	0.2117652	0.0189673	0.1716893	0.6356421	0.0496275	0.0000628	0.2935065	0.1972460	0.3177467	0.2689488	0.7294044	0.4634563	0.5296100	0.0324454	0.4596375	0.2224931	0.5470166	0.4786749	0.7994933	0.0342915	0.6194938	0.7611022	0.1998987	0.2555941	0.3583160	0.2410187	0.0388371	0.4813162	0.0032384	0.4422178	0.3844914	0.6515539	0.7242539	0.0880592	0.0074024	0.6031958	0.1441806	0.2242052	0.1609122	0.5543678	0.3513427	0.3391664	0.2303856	0.6055362	0.7605783	0.5930223	0.5554501	0.5542317	0.4462566	0.4392966	0.2547408	0.1215040	0.4468006	0.4778338	0.0993880	0.2633160	0.0847773	0.0002023	0.0442743	0.2159115	0.2330473	0.1660251	0.1647720	0.2590250	0.6466350	0.3675199	0.2621973	0.2264453	0.1009179	0.6659554	0.5955572	0.2561682	0.1988934	0.5455980	0.0000758	0.5763727	0.5370492	0.2247330	0.0415180	0.5745371	0.4959537	0.0494298	0.4418669	0.4407491	0.0872446	0.4796120	0.5010970	0.7001440	0.5077211	0.3268791	0.3598798	0.4496128	0.6557627	0.3083890	0.2540114	0.6929928	0.5135184	0.5334955	0.6753497
900	0.2811108	0.1990996	0.0394050	0.1801617	0.5902455	0.0315414	0.0008647	0.2875497	0.1493946	0.4558418	0.3432912	0.6591027	0.4756304	0.4655054	0.0492318	0.4509284	0.2490105	0.6174012	0.6097601	0.7462925	0.0188281	0.5028411	0.6893446	0.1524317	0.2347008	0.4185412	0.2686336	0.0308282	0.5075166	0.0117679	0.4162818	0.5028241	0.6027157	0.6855529	0.0961211	0.0058659	0.5556272	0.1693805	0.2373803	0.1529693	0.6222562	0.3995983	0.3809465	0.2096332	0.5930938	0.7594861	0.7083048	0.5561217	0.5015073	0.4050802	0.4889694	0.3184385	0.0687931	0.5493156	0.4191957	0.1024059	0.1270698	0.0673718	0.0004881	0.0361493	0.2925067	0.2501974	0.1985684	0.1832086	0.1865812	0.5240966	0.4111380	0.3128866	0.2069636	0.1160775	0.7104945	0.6437236	0.1628199	0.1962093	0.4201607	0.0016138	0.6268578	0.4565323	0.3886327	0.0028492	0.6397789	0.5178120	0.0185270	0.5183804	0.4056841	0.0747831	0.5085803	0.6076373	0.5034199	0.4567528	0.2707366	0.4326209	0.4619255	0.6723100	0.4060528	0.2618262	0.6574667	0.6409603	0.4803718	0.6544399
950	0.2466398	0.1649713	0.0390174	0.1852624	0.7301975	0.0571184	0.0011724	0.2986116	0.1725608	0.4562864	0.4284714	0.6525896	0.5109628	0.4110677	0.0154282	0.4540139	0.1864068	0.6616840	0.4835266	0.5832873	0.0165539	0.5473011	0.6866701	0.1071313	0.2353361	0.3857711	0.2592316	0.0296730	0.5509209	0.0060923	0.4236163	0.5028221	0.6330531	0.5572465	0.0933160	0.0013492	0.5740783	0.2268843	0.1913099	0.1426138	0.5104366	0.3788550	0.3274300	0.2236818	0.5872618	0.6665025	0.7562287	0.5061774	0.4937079	0.3804777	0.5394720	0.3608182	0.1139649	0.5167052	0.4314692	0.0763397	0.1807755	0.0484616	0.0032795	0.0637995	0.2628277	0.2542317	0.1747107	0.2607093	0.2484807	0.4717663	0.2494813	0.4532974	0.1235966	0.1242729	0.7215734	0.5541432	0.2141972	0.1693561	0.4196805	0.0184257	0.7431877	0.7136284	0.2364408	0.0041539	0.6181369	0.4077934	0.0060798	0.3782709	0.3192413	0.1161711	0.3983351	0.5087646	0.6203911	0.5222343	0.3517383	0.4345735	0.4586745	0.5974743	0.2824256	0.2857415	0.5705949	0.6000586	0.4931141	0.6216811
1000	0.2214049	0.2643533	0.0357476	0.1912638	0.6832631	0.0313082	0.0003801	0.2366111	0.1852653	0.4640864	0.3905110	0.6202940	0.4754288	0.5912384	0.0401215	0.4561453	0.2577123	0.5563811	0.5223809	0.5795904	0.0288458	0.4506657	0.6775872	0.1751417	0.2453803	0.3232288	0.3615520	0.0218856	0.4748770	0.0049138	0.4179051	0.3553860	0.6489835	0.6368186	0.1116270	0.0058686	0.5173568	0.1712044	0.2127969	0.1673013	0.5726571	0.3904440	0.4047784	0.2422692	0.6640182	0.5412103	0.6243376	0.5434253	0.4992360	0.4447953	0.3878821	0.3120150	0.1193183	0.5160633	0.3117733	0.0659710	0.2093095	0.0456389	0.0011168	0.0759471	0.2337551	0.2592171	0.2250907	0.2263285	0.2521210	0.6015710	0.2547472	0.4619846	0.2063137	0.1565742	0.7127365	0.6907489	0.2695399	0.1627517	0.3825866	0.0063100	0.5150195	0.6582558	0.3324746	0.0095626	0.5611753	0.3848708	0.0213138	0.5763449	0.4337308	0.1016099	0.3780725	0.6054998	0.6059923	0.3798691	0.2294382	0.4258599	0.4432211	0.5819448	0.3297557	0.2471113	0.7541178	0.6853269	0.4657640	0.6223918

0	0.0511422	0.4568808	0.0338157	0.1765256	0.7303165	0.0715667	0.0094694	0.3410938	0.2007013	0.6090925	0.3047383	0.5713704	0.1894461	0.3906024	0.0158072	0.5504398	0.2885042	0.4230442	0.4122166	0.7056311	0.1258500	0.3761015	0.8047931	0.1539042	0.4435298	0.2881732	0.3034284	0.0272398	0.0647390	0.0119323	0.0901321	0.4365126	0.6570243	0.3356504	0.2173322	0.0119379	0.5981240	0.1408372	0.1994728	0.1140810	0.4899709	0.3837502	0.2386442	0.2938630	0.5441977	0.6422618	0.6510871	0.4706543	0.8480060	0.1553369	0.6603444	0.4253830	0.1019904	0.5516724	0.3805087	0.0313328	0.3756856	0.0297312	0.0002024	0.0636196	0.0743715	0.2223072	0.1285174	0.2401847	0.2288315	0.6190385	0.1649841	0.5264471	0.0417265	0.0991930	0.4449254	0.5440697	0.1228075	0.4894301	0.3316355	0.0398985	0.5592808	0.7329247	0.5572727	0.0014087	0.8000068	0.4845035	0.0096201	0.4794856	0.2916882	0.1182692	0.4948320	0.5625922	0.6605242	0.4644729	0.4063643	0.3204898	0.5168425	0.6277536	0.1447026	0.1487856	0.6562609	0.4916945	0.2635806	0.7359917
50	0.0570409	0.4617041	0.0422548	0.1677105	0.6712188	0.0799650	0.0004340	0.3238462	0.2748849	0.4845161	0.2971603	0.5085594	0.2803554	0.4792972	0.0107149	0.5160624	0.3169265	0.4914538	0.4794339	0.5780325	0.0598119	0.3981073	0.5912644	0.3434806	0.3328599	0.2380496	0.2546291	0.0079722	0.3428344	0.0158794	0.0628932	0.3337407	0.6533753	0.3023687	0.1538819	0.0015465	0.5056748	0.0992426	0.3736160	0.0694806	0.3885672	0.4858593	0.2054229	0.3553766	0.6491385	0.7723150	0.5063954	0.5843057	0.6169531	0.1504142	0.5861678	0.3375062	0.2101335	0.4983653	0.3668054	0.0505965	0.4859657	0.0298908	0.0029476	0.0297337	0.0491162	0.3584753	0.1952719	0.1317606	0.1544427	0.5525872	0.0653105	0.4230244	0.0465828	0.1447925	0.5690256	0.4402029	0.0981647	0.5108461	0.3094832	0.0566225	0.5672699	0.6269493	0.5844072	0.0005565	0.6887876	0.4768466	0.0332255	0.6902764	0.3430600	0.0651822	0.4480627	0.4391343	0.6867783	0.4730738	0.3294044	0.4055015	0.4773295	0.5757198	0.1531653	0.0981022	0.6769449	0.5166857	0.2467487	0.6964152
100	0.0910271	0.3657570	0.1114791	0.1154327	0.6205470	0.0835044	0.0097087	0.3057520	0.1423088	0.5861142	0.4074963	0.7150888	0.2557536	0.4498420	0.0344504	0.5017446	0.4598963	0.4227522	0.4133442	0.5995434	0.0530532	0.3911874	0.7678566	0.2982050	0.3259888	0.3299038	0.2646899	0.0312025	0.5355375	0.0095328	0.1348740	0.4138338	0.6064907	0.2491534	0.1677815	0.0140056	0.4488272	0.1751356	0.5854921	0.1043745	0.2928529	0.4095699	0.2677093	0.4208360	0.5772138	0.6118203	0.5589812	0.5571079	0.6411992	0.1686361	0.3946329	0.3350344	0.2158706	0.5615955	0.2948661	0.0654039	0.4948433	0.0207985	0.0131085	0.0372785	0.1127577	0.2337341	0.1257447	0.0922868	0.1916996	0.5304813	0.1052974	0.4828197	0.0683022	0.1193004	0.5792732	0.4551852	0.0248584	0.4429424	0.2357276	0.0326206	0.5776461	0.7852831	0.4939864	0.0002840	0.7351756	0.5108300	0.0085020	0.7265754	0.3503132	0.0640430	0.4315400	0.5170129	0.6809744	0.6131861	0.3093042	0.4058527	0.4787381	0.5854526	0.1569123	0.0810015	0.5951016	0.4193916	0.1036148	0.5953025
