G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G73A	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000005	0.4994788	0.9703099	0.3613168	0.5043585	0.1980820	0.2504017	0.4530867	0.7537666	0.5322139	1.0000000	0.2476339	0.8687470	0.0587336	0.0803446	0.9999958	0.1005445	0.0441160	0.1369192	0.0218281	0.1373394	0.9999770	0.4541250	0.8816106	0.0994078	0.0922711	0.2041558	0.0168066	0.0642448	0.0710690	0.0635592	0.0113394	0.8978583	0.0618654	0.5786084	0.9437631	0.9522534	0.0681204	0.1107911	0.3459695	0.7865325	0.6251987	0.3895744	0.9440583	0.0173572	0.1144963	0.9416894	0.5929831	0.5664743	0.4187233	0.9971519	0.3722431	0.8934225	0.5375382	0.0005531	0.3017602	0.0004136	0.1040481	0.7468516	0.2598471	0.0324435	0.4106313	0.4531657	0.0152048	0.4597805	0.3697997	0.9836298	0.1569828	0.8358938	0.2325983	0.0017034	0.1159569	0.4541483	0.3205707	0.3105590	0.9993204	0.4033737	0.5700941	0.6803056	0.0039166	0.5167672	0.7587454	0.7429811	0.8608387	0.9536254	0.2867222	0.9113989	0.5670019	0.8405973	0.9994101	0.7046091	0.0541118	0.9841381	0.0083726	0.6471248	0.8093421	0.9664121	0.5301125	0.8885767	0.4676767
0.6722363	0.0000000	0.6929574	0.3613159	0.5042257	0.1980788	0.0811681	0.3787433	0.9623445	0.5344067	1.0000000	0.2480110	0.8670215	0.0618074	0.0891333	0.9999958	0.1005441	0.0441160	0.1369192	0.0218281	0.1373394	0.9999770	0.4541250	0.8816106	0.0994078	0.0922711	0.2041558	0.0168066	0.0642448	0.0710690	0.0635790	0.0125691	0.8978591	0.0618731	0.5779744	0.9437598	0.9522406	0.0683916	0.1111827	0.3459695	0.7865325	0.6251987	0.3895744	0.9438978	0.0173670	0.1147954	0.9412793	0.5929831	0.5664743	0.4187232	0.9974006	0.4632997	0.8931699	0.5371095	0.0011861	0.1615088	0.0004023	0.3915197	0.7468415	0.2598488	0.0365020	0.4107881	0.0279094	0.0152049	0.4584409	0.2989456	0.9836160	0.1568904	0.6759745	0.2297805	0.0010495	0.1156570	0.4541318	0.3206262	0.3092343	0.5107750	0.4031222	0.5741583	0.6803057	0.3586775	0.5167710	0.7585992	0.7432026	0.8374904	0.9536270	0.0002466	0.9113989	0.5670842	0.8405639	0.7296990	0.6710249	0.0539123	0.7990858	0.0115694	0.6480832	0.7700826	0.9664114	0.5302907	0.8885350	0.1922094
0.2484017	1.0000000	0.0000000	0.3613146	0.5044921	0.1980955	0.3589617	0.5334303	0.6218606	0.5233118	1.0000000	0.2472494	0.8648116	0.0666762	0.1035516	0.9999958	0.1005435	0.0441160	0.1369192	0.0218281	0.1373394	0.9999770	0.4541250	0.8816106	0.0994078	0.0922711	0.2041558	0.0168066	0.0642448	0.0710690	0.0636074	0.0146465	0.8978611	0.0618910	0.5773153	0.9437659	0.9522644	0.0688619	0.1118457	0.3459695	0.7865325	0.6251987	0.3895744	0.9442191	0.0173846	0.1153120	0.9405321	0.5929831	0.5664743	0.4187232	0.9967883	0.5264167	0.8927946	0.5364371	0.0004448	0.3341971	0.0004193	0.0992407	0.7468594	0.2598317	0.0468364	0.4104665	0.1384054	0.0152049	0.4562363	0.3974563	0.9835481	0.1570952	0.9457355	0.0412496	0.0014998	0.1153439	0.4541007	0.3206790	0.3105280	0.6861787	0.4043013	0.5701738	0.6803060	0.0039161	0.5167857	0.7583732	0.7425881	0.8934393	0.9536237	0.4115013	0.9113956	0.5672582	0.8404915	0.9009532	0.4713733	0.0545615	0.9956463	0.0333096	0.6495879	0.8091983	0.9664098	0.5299196	0.8886252	0.3691536
0.4331601	0.5961106	0.6929575	0.0000000	0.5044783	0.1980816	0.2738451	0.4685904	0.7232679	0.5324423	1.0000000	0.2475605	0.8672472	0.0618065	0.0891331	0.9999958	0.0318189	0.0441160	0.1369192	0.0171675	0.1373392	0.9999770	0.4541250	0.8816106	0.0994075	0.0922707	0.2041558	0.0168066	0.0642448	0.0710690	0.0641667	0.0127318	0.8757475	0.0320127	0.5797087	0.9456993	0.9593147	0.0683880	0.1111819	0.3459704	0.7865325	0.6251987	0.3895744	0.9440868	0.0173655	0.1147564	0.9417185	0.5929821	0.5664734	0.4032768	0.9972565	0.5118292	0.8931062	0.5372054	0.0005121	0.3062610	0.0004384	0.1012545	0.7541883	0.2596703	0.5662430	0.0314887	0.0450319	0.0152017	0.4584418	0.3774565	0.9957072	0.0415306	0.8802076	0.9353202	0.0009222	0.5997238	0.4546480	0.3206122	0.3093295	0.5520279	0.3889652	0.5709303	0.7278530	0.0060238	0.5228854	0.7588229	0.7429091	0.8907933	0.5446412	0.3325234	0.9112258	0.4898574	0.8989488	0.8174787	0.4713885	0.0541817	0.9894694	0.0080392	0.6480808	0.8105954	0.9664117	0.5300769	0.8885862	0.2496014
0.4982128	0.5001516	0.9654484	0.3189202	0.0000000	0.1980815	0.2505714	0.4531958	0.7535450	0.5325798	1.0000000	0.2476333	0.8687303	0.0587683	0.0804427	0.9999958	0.0820932	0.0441160	0.1369192	0.0207095	0.1373393	0.9999770	0.4541250	0.8816106	0.0994077	0.0922709	0.2041558	0.0168066	0.0642448	0.0710690	0.0635127	0.0113410	0.8961650	0.0522456	0.4929717	0.7045138	0.6461574	0.0681234	0.1107955	0.3457627	0.7865325	0.6251987	0.3895744	0.9440585	0.0173572	0.1144964	0.9417247	0.5929827	0.5664739	0.4168648	0.9982150	0.4162706	0.8933983	0.5375040	0.0011103	0.2575502	0.0002981	0.1239477	0.5595207	0.2685004	0.0324698	0.3524259	0.0402760	0.0152048	0.4597636	0.1890899	0.9984194	0.0429607	0.8560705	0.2885160	0.0010908	0.0782115	0.4519136	0.3205712	0.3099888	0.5343683	0.3923617	0.5715330	0.6863998	0.0059666	0.5174190	0.7374345	0.7429781	0.8227270	0.9677881	0.2870996	0.9114148	0.4203286	0.8372210	0.7913940	0.6922712	0.0541123	0.9841891	0.0094695	0.6471428	0.8021559	0.9663247	0.5301122	0.8885767	0.2305606
0.5007813	0.4994788	0.9703099	0.3613168	0.5044479	0.0000024	0.2504017	0.4530867	0.7537666	0.5322139	1.0000000	0.2476339	0.8687470	0.0587336	0.0803446	0.9999958	0.1005445	0.0441160	0.1369192	0.0218281	0.1373394	0.9999770	0.4541250	0.8816106	0.0994078	0.0922711	0.2041558	0.0168066	0.0642448	0.0710690	0.0635592	0.0113394	0.8978583	0.0618654	0.5786088	0.9437654	0.9522620	0.0681204	0.1107911	0.3459695	0.7865325	0.6251987	0.3895744	0.9440583	0.0173572	0.1144963	0.9416894	0.5929831	0.5664743	0.4187233	0.9971519	0.3722430	0.8934225	0.5375090	0.0005531	0.2951714	0.0004136	0.1040479	0.7468581	0.2598469	0.0324435	0.4106313	0.0426409	0.0152048	0.4597805	0.3698029	0.9836225	0.1570496	0.8543054	0.2325982	0.0011748	0.1159569	0.4541483	0.3205707	0.3100940	0.5338088	0.4033739	0.5715610	0.6803056	0.0039166	0.5167672	0.7587456	0.7429811	0.8608389	0.9536243	0.2867222	0.9113344	0.5670048	0.8405975	0.7903897	0.7046091	0.0541118	0.9841381	0.0083725	0.6471248	0.8013559	0.9664121	0.5301125	0.8885767	0.2310566
0.5007813	0.4994788	0.9703099	0.3613168	0.5042720	0.1980804	0.0000001	0.4023576	0.8798712	0.5333307	1.0000000	0.2478873	0.8686242	0.0587336	0.0803446	0.9999958	0.1005445	0.0441160	0.1369192	0.0218281	0.1373394	0.9999770	0.4541250	0.8816106	0.0994078	0.0922711	0.2041558	0.0168066	0.0642448	0.0710690	0.0635607	0.0113397	0.8978583	0.0618653	0.5786082	0.9437617	0.9522464	0.0681204	0.1107911	0.3459695	0.7865325	0.6251987	0.3895744	0.9439539	0.0173572	0.1144962	0.9416919	0.5929831	0.5664743	0.4187233	0.9974117	0.3722434	0.8934095	0.5374970	0.0016873	0.1222927	0.0004078	0.1040400	0.7468460	0.2598472	0.0324435	0.4107351	0.0426365	0.0152048	0.4597805	0.1396510	0.9836357	0.1569242	0.8543051	0.2325983	0.0011748	0.1159568	0.4541482	0.3205777	0.3100940	0.5338089	0.4033657	0.5715609	0.6803056	0.0039167	0.5167659	0.7587402	0.7431489	0.8419828	0.9536263	0.2867222	0.9113344	0.5669995	0.8405972	0.7903899	0.7046091	0.0541118	0.9841387	0.0083726	0.6471248	0.8013559	0.9664121	0.5302310	0.8885479	0.2310564
0.5007811	0.4994788	0.9703099	0.3613166	0.5036465	0.1980820	0.2504017	0.0000023	0.7537665	0.5322141	1.0000000	0.2496355	0.8677437	0.0587336	0.0803446	0.9999958	0.1005444	0.0441160	0.1369192	0.0218281	0.1373394	0.9999770	0.4541250	0.8816106	0.0994078	0.0922711	0.2041558	0.0168066	0.0642448	0.0710690	0.0635738	0.0113430	0.8978582	0.0618645	0.5786048	0.9437448	0.9521846	0.0681204	0.1107911	0.3459695	0.7865325	0.6251987	0.3895744	0.9432017	0.0173571	0.1144945	0.9417120	0.5929831	0.5664743	0.4187233	0.9971582	0.3722458	0.8933057	0.5375368	0.0005545	0.2951695	0.0004135	0.1039791	0.7468003	0.2598485	0.0324435	0.4114768	0.0426409	0.0152048	0.4597805	0.3697726	0.9836865	0.1564523	0.8543022	0.2325984	0.0011748	0.1159555	0.4541476	0.3206314	0.3100940	0.5338089	0.4032999	0.5715603	0.6803056	0.0039171	0.5167557	0.7586840	0.7429795	0.8606425	0.9536342	0.2867228	0.9113344	0.5669732	0.8405956	0.7903899	0.7046091	0.0541118	0.9841380	0.0083728	0.6471248	0.8013559	0.9664121	0.5310810	0.8883431	0.2310559
0.5007815	0.4994788	0.9703099	0.3613170	0.5050774	0.1980993	0.3913484	0.9826986	0.0000034	0.5210401	1.0000000	0.2455826	0.8697762	0.0587336	0.0803446	0.9999958	0.1005446	0.0441160	0.1369192	0.0218281	0.1373394	0.9999770	0.4541250	0.8816106	0.0994078	0.0922711	0.2041558	0.0168066	0.0642448	0.0710690	0.0635444	0.0113358	0.8978584	0.0618663	0.5786119	0.9437813	0.9523221	0.0681204	0.1107911	0.3459695	0.7865325	0.6251987	0.3895744	0.9449303	0.0173572	0.1144981	0.9416666	0.5929831	0.5664743	0.4187233	0.9966374	0.3722403	0.8935417	0.5374995	0.0016827	0.3363925	0.0004388	0.1041179	0.7469031	0.2598457	0.0324435	0.4097697	0.0428010	0.0152048	0.4597805	0.8187121	0.9835728	0.1575175	0.8543087	0.2325982	0.0011748	0.1159582	0.4541489	0.3205079	0.3100940	0.5338089	0.4034493	0.5715618	0.6803056	0.0039162	0.5167745	0.7588009	0.7426004	0.9203757	0.9536166	0.2867216	0.9113344	0.5670303	0.8405989	0.7903898	0.7046092	0.0541118	0.9840808	0.0083724	0.6471248	0.8013559	0.9664121	0.5291222	0.8888093	0.2310571
0.5007815	0.4994788	0.9703099	0.3613170	0.5049320	0.9999998	0.3729970	0.9014319	0.2492412	0.0000021	1.0000000	0.2458272	0.8696464	0.0587336	0.0803446	0.9999958	0.1005446	0.0441160	0.1369192	0.0218281	0.1373394	0.9999770	0.4541250	0.8816106	0.0994078	0.0922711	0.2041558	0.0168066	0.0642448	0.0710690	0.0635467	0.0113365	0.8978584	0.0618661	0.5786107	0.9437759	0.9523054	0.0681204	0.1107911	0.3459695	0.7865325	0.6251987	0.3895744	0.9448205	0.0173572	0.1144978	0.9416700	0.5929831	0.5664743	0.4187233	0.9967204	0.3722407	0.8935243	0.5374982	0.0011171	0.3330446	0.0004333	0.1041088	0.7468916	0.2598461	0.0324435	0.4098771	0.0427355	0.0152048	0.4597805	0.6615931	0.9835862	0.1573988	0.8543083	0.2325983	0.0011748	0.1159576	0.4541487	0.3205166	0.3100940	0.5338089	0.4034378	0.5715617	0.6803056	0.0039163	0.5167764	0.7587933	0.7426642	0.9158955	0.9536187	0.2867217	0.9113344	0.5670224	0.8405984	0.7903898	0.7046091	0.0541118	0.9840890	0.0083724	0.6471248	0.8013559	0.9664121	0.5292467	0.8887812	0.2310570
