G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G71A	G95	G96	G97	G98	G99	G100
0.0000000	0.8084922	0.2159444	0.2960333	0.7693697	0.9703346	0.9759881	0.9997272	0.9999586	0.0216103	0.6688273	0.9448853	0.7837825	0.4458834	0.8863677	0.7746964	0.6765936	0.9997111	0.9702605	0.4910963	0.0469055	0.9999568	0.0770675	0.5445371	0.5346073	0.6515916	0.9919626	0.9976384	0.6445735	0.6836025	0.5739432	0.0677580	0.0714069	0.3453717	0.0168901	0.8239842	0.1035703	0.5428910	0.9856931	0.0300558	0.6833666	0.1863016	0.7143161	0.0032135	0.0927455	0.9359770	0.4623287	0.3758349	0.1738759	0.3805976	0.4968117	0.9941396	0.4835304	0.3549645	0.7509812	0.5382460	0.9278590	0.2214010	0.0117310	0.8387543	0.9746262	0.2056353	0.9849951	0.6793821	0.7688092	0.9596631	0.3408732	0.2006817	0.8114338	0.1351026	0.4476253	0.3914679	0.8932375	0.1148352	0.1587690	0.1663227	0.8665828	0.0006343	0.0166891	0.9035556	0.9328950	0.5111439	0.0023036	0.1607021	0.0617481	0.7910864	0.2225870	0.2089731	0.4526657	0.9334035	0.3403927	0.8266606	0.0712719	0.5721880	0.4570087	0.0807617	1.0000000	0.0124665	0.5557522	0.9698369
0.0419364	0.0000000	0.2160264	0.2960329	0.7693693	0.9703479	0.7790964	0.5947773	0.0249658	0.2387389	0.6717239	0.9319389	0.7399652	0.4796102	0.4725347	0.7336491	0.6766818	0.9997156	0.9741430	0.4263675	0.0468506	0.9998994	0.0741934	0.5341029	0.5345943	0.6515924	0.9919673	0.9977709	0.6445735	0.6836578	0.5739432	0.0677580	0.0714069	0.3548916	0.0168901	0.8239756	0.1035727	0.5428953	0.9856968	0.0300559	0.6833666	0.1863016	0.7143161	0.0032137	0.0927554	0.9358843	0.4627751	0.3805668	0.1738426	0.3806231	0.3851037	0.9941404	0.4829104	0.0926948	0.9989637	0.5382673	0.9268650	0.2210377	0.0102192	0.8681273	0.9782503	0.5028822	0.9847094	0.6793766	0.7778223	0.9596649	0.4112679	0.2030586	0.7324388	0.1381008	0.5026722	0.3914745	0.8946059	0.1148616	0.1602390	0.1663022	0.8664656	0.0004196	0.0166882	0.9046617	0.9305099	0.5144741	0.0025688	0.1481712	0.9227299	0.8687405	0.2232420	0.2091288	0.4526963	0.9329631	0.4236149	0.8266753	0.0660205	0.5721587	0.4317530	0.0809126	1.0000000	0.0294008	0.1482897	0.9699032
0.2920215	0.5366112	0.0000000	0.2960326	0.7693690	0.9703853	0.9759881	0.9997272	0.9999390	0.0228207	0.6691379	0.9448977	0.7838279	0.4458486	0.8863624	0.7747318	0.6767322	0.9997112	0.9702416	0.4910960	0.0469058	0.9999568	0.0770809	0.5584993	0.5346087	0.6515916	0.9919626	0.9976383	0.6445735	0.6836920	0.5739432	0.0677580	0.0714069	0.3453605	0.0168901	0.8239690	0.1035745	0.5428981	0.9856990	0.0300560	0.6833666	0.1863016	0.7143161	0.0032137	0.0927619	0.9358276	0.4630480	0.3758808	0.1738168	0.3806398	0.4232929	0.9941402	0.4835311	0.3546895	0.9688757	0.5382733	0.9746031	0.2213241	0.0098519	0.8580851	0.9746231	0.2056452	0.9849923	0.6793870	0.7687979	0.9591683	0.7184631	0.2006502	0.8113258	0.1330794	0.4678057	0.3922673	0.8932347	0.1148796	0.1572735	0.1662880	0.8665755	0.0006345	0.0166879	0.9035980	0.9329003	0.5111445	0.0023040	0.1493391	0.8730886	0.8675715	0.2075643	0.2091552	0.4527107	0.9106803	0.3403951	0.8267078	0.0713006	0.5722478	0.4567658	0.0795055	1.0000000	0.0168728	0.5291558	0.9698372
0.4261021	0.8085376	0.2160264	0.0000000	0.7693693	0.9703479	0.7790966	0.5947774	0.0249658	0.2387389	0.6717239	0.9319389	0.7399652	0.4796102	0.4725347	0.7336491	0.6766818	0.9997155	0.9740871	0.4263674	0.0468506	0.9998992	0.0742369	0.5681674	0.5345943	0.6515924	0.9919673	0.9977709	0.6445735	0.6836578	0.5739432	0.0677580	0.0714069	0.3548916	0.0168901	0.8239756	0.1035727	0.5428953	0.9856968	0.0300559	0.6833666	0.1863016	0.7143161	0.0032137	0.0927554	0.9358843	0.4627751	0.3805668	0.1738426	0.3806231	0.4887429	0.9941404	0.4829104	0.3520820	0.9640930	0.5382673	0.9268650	0.2210377	0.0103747	0.8588270	0.9782503	0.5028822	0.9847094	0.6793766	0.7778223	0.9596649	0.4122276	0.2030586	0.7323707	0.1328867	0.4973279	0.3914752	0.8946059	0.1148616	0.1581050	0.1663022	0.8664656	0.0004196	0.0166882	0.9046617	0.9305099	0.5144741	0.0025688	0.1468773	0.9703499	0.8739949	0.2232420	0.2091288	0.4526963	0.9329631	0.4236149	0.8266753	0.0660205	0.5721587	0.4317530	0.0859977	1.0000000	0.0130868	0.1455158	0.9699032
0.4261013	0.8085351	0.2160219	0.0331476	0.0000000	0.9703596	0.8911195	0.7120471	0.0363903	0.1643364	0.6716280	0.9323707	0.7412602	0.4786299	0.4771022	0.7357880	0.6766768	0.9997154	0.9739940	0.4279420	0.0468521	0.9998985	0.0743091	0.5684904	0.5345946	0.6515923	0.9919670	0.9977635	0.6445735	0.6836546	0.5739432	0.0677580	0.0714069	0.3546051	0.0168901	0.8239761	0.1035726	0.5428951	0.9856966	0.0300559	0.6833666	0.1863016	0.7143161	0.0032137	0.0927548	0.9358898	0.4627491	0.3802971	0.1738444	0.3806217	0.4890475	0.9941404	0.4829460	0.2038811	0.9222647	0.5383129	0.9268952	0.2210517	0.0103735	0.8580540	0.9782069	0.5027560	0.9847258	0.6793765	0.7775689	0.9596644	0.4121455	0.2029234	0.7505028	0.1333876	0.4634411	0.3914710	0.8945656	0.1148601	0.1580661	0.1663034	0.8664714	0.0004223	0.0166882	0.9045352	0.9305913	0.5142850	0.0024117	0.1470519	0.9650177	0.8736210	0.2232199	0.2091189	0.4526950	0.9329796	0.4225858	0.8266762	0.0661634	0.5721774	0.4325137	0.0858684	1.0000000	0.0130628	0.1457880	0.9699010
0.4234813	0.8014834	0.2038075	0.2117243	0.6843242	0.0000000	0.9759881	0.9997272	0.9999523	0.0220405	0.6369269	0.9450554	0.7844531	0.4453510	0.8870374	0.7667220	0.6422549	0.9997091	0.9686236	0.4911365	0.0468790	0.9999558	0.0782074	0.5782935	0.5342680	0.6515902	0.9919641	0.9976703	0.6445735	0.6611329	0.5739432	0.0677579	0.0714131	0.3455025	0.0168977	0.8276890	0.1025175	0.5410147	0.9840988	0.0299984	0.6833666	0.1863016	0.7143161	0.0031683	0.0927013	0.9363924	0.4606991	0.3547233	0.2000495	0.3626353	0.5537981	0.9901593	0.4299619	0.1001402	0.9640216	0.4644645	0.9238687	0.4579818	0.0102919	0.8546778	0.9760276	0.0011525	0.9891534	0.8992123	0.9652113	0.9593919	0.4357776	0.7323193	0.8118213	0.2062931	0.4464744	0.3915937	0.8045256	0.1046117	0.1645412	0.1750730	0.5937489	0.0002263	0.0169793	0.8042349	0.9293350	0.1921241	0.0021789	0.1498482	0.9534822	0.8786834	0.2135535	0.4291386	0.4328433	0.9471453	0.3418849	0.4800415	0.3035484	0.5721957	0.4829248	0.0851080	1.0000000	0.0104254	0.1492400	0.9673195
0.4259656	0.8081530	0.2153296	0.2960344	0.7693707	0.9510437	0.0000000	0.9997272	0.9999586	0.0216099	0.6686795	0.9448866	0.7837873	0.4458796	0.8863730	0.7746335	0.6763363	0.9997111	0.9701908	0.4910966	0.0469054	0.9999567	0.0771168	0.5784765	0.5346051	0.6515916	0.9919626	0.9976387	0.6445735	0.6834432	0.5739432	0.0677580	0.0714069	0.3453725	0.0168902	0.8240091	0.1035632	0.5428784	0.9856823	0.0300554	0.6833666	0.1863016	0.7143161	0.0032132	0.0927453	0.9359791	0.4623214	0.3756976	0.1740496	0.3804653	0.5571916	0.9940300	0.4832794	0.3550341	0.9618376	0.5381843	0.9279612	0.2171291	0.0103113	0.8570614	0.9746364	0.7393744	0.9849984	0.6795645	0.7694002	0.9596599	0.4139967	0.2014832	0.8114385	0.1305602	0.8181426	0.3915077	0.8907380	0.1147587	0.1568830	0.1663815	0.8641170	0.0006343	0.0166911	0.8994166	0.9328862	0.5111386	0.0038649	0.1481564	0.9542402	0.8787801	0.2224300	0.2115760	0.4525310	0.9334984	0.3404002	0.8237899	0.0726212	0.5716334	0.4571298	0.0807723	1.0000000	0.0124550	0.1465191	0.9698327
0.4259678	0.8081591	0.2153406	0.2960343	0.7693707	0.9513949	0.0665959	0.0000000	0.9999586	0.0216100	0.6686822	0.9448865	0.7837872	0.4458797	0.8863729	0.7746346	0.6763411	0.9997111	0.9701910	0.4910966	0.0469054	0.9999567	0.0771166	0.5784769	0.5346051	0.6515916	0.9919626	0.9976387	0.6445735	0.6834462	0.5739432	0.0677580	0.0714069	0.3453725	0.0168902	0.8240086	0.1035633	0.5428786	0.9856825	0.0300554	0.6833666	0.1863016	0.7143161	0.0032132	0.0927453	0.9359790	0.4623215	0.3757001	0.1740463	0.3804677	0.5571853	0.9940320	0.4832841	0.3550328	0.9618374	0.5381854	0.9279594	0.2207480	0.0103113	0.8570617	0.9746362	0.3207056	0.9849983	0.6795610	0.7693892	0.9596600	0.4139864	0.2014681	0.8114384	0.1305602	0.8160968	0.3915075	0.8907843	0.1147601	0.1568821	0.1663804	0.8641626	0.0006343	0.0166910	0.8994925	0.9328864	0.5111387	0.0038109	0.1481563	0.9542409	0.8787804	0.2224328	0.2115280	0.4525335	0.9334966	0.3404000	0.8238434	0.0725961	0.5716582	0.4571275	0.0807721	1.0000000	0.0124552	0.1465168	0.9698327
0.4261014	0.8085356	0.2160226	0.2960329	0.7693693	0.9700406	0.4414900	0.4272028	0.0000000	0.0235726	0.6718390	0.9314107	0.7383929	0.4808005	0.4671678	0.7309718	0.6766842	0.9997156	0.9741990	0.4244691	0.0468487	0.9999001	0.0741498	0.5677737	0.5345938	0.6515924	0.9919676	0.9977801	0.6445735	0.6836594	0.5739432	0.0677580	0.0714069	0.3552395	0.0168901	0.8239753	0.1035728	0.5428955	0.9856969	0.0300559	0.6833666	0.1863016	0.7143161	0.0032137	0.0927562	0.9358774	0.4628080	0.3809059	0.1738428	0.3806230	0.4883993	0.9941387	0.4828619	0.3519800	0.9643231	0.5382677	0.9268298	0.2210074	0.0103735	0.8597607	0.9783012	0.5042242	0.9846886	0.6793793	0.7781375	0.9596639	0.4128448	0.2032411	0.7916431	0.1329852	0.6619050	0.3914915	0.8946178	0.1148623	0.1581530	0.1663017	0.8664217	0.0004165	0.0166881	0.9047635	0.9304102	0.5147129	0.0031435	0.1460187	1.0000000	0.8767736	0.2232666	0.2091803	0.4526959	0.9329442	0.4248225	0.8266316	0.0658667	0.5720342	0.4308454	0.0829449	1.0000000	0.0131164	0.1440635	0.9699059
0.4260859	0.8084922	0.2159444	0.2960333	0.7693697	0.9703346	0.9759881	0.9997272	1.0000000	0.0000000	0.6688273	0.9448854	0.7837827	0.4458833	0.8863725	0.7746964	0.6765936	0.9997111	0.9702011	0.4910966	0.0469055	0.9999567	0.0771095	0.5784964	0.5346073	0.6515916	0.9919626	0.9976384	0.6445735	0.6836025	0.5739432	0.0677580	0.0714069	0.3453717	0.0168901	0.8239842	0.1035703	0.5428910	0.9856931	0.0300558	0.6833666	0.1863016	0.7143161	0.0032135	0.0927455	0.9359770	0.4623287	0.3758349	0.1738759	0.3805976	0.5568435	0.9941396	0.4835304	0.3549646	0.9618217	0.5382460	0.9278590	0.2214010	0.0103148	0.8570773	0.9746262	0.2056196	0.9849951	0.6793821	0.7688092	0.9596631	0.4134281	0.2006817	0.8124264	0.1305598	0.4426030	0.3914683	0.8932375	0.1148352	0.1568329	0.1663227	0.8665828	0.0006343	0.0166891	0.9035556	0.9328950	0.5111439	0.0023036	0.1481490	0.9542766	0.8787991	0.2225870	0.2089731	0.4526657	0.9334035	0.3403919	0.8266606	0.0712719	0.5721880	0.4570087	0.0807617	1.0000000	0.0124665	0.1463886	0.9698369
