G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G71A	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.4350547	0.6391043	0.3584398	0.5627541	0.1750868	0.4555676	0.5398212	0.6774986	0.5734621	0.1687014	0.5866829	0.3587267	0.3295306	0.2190786	0.1336411	0.0750608	0.5030044	0.0080602	0.0648802	0.0099537	0.1975982	0.2943666	0.0373415	0.4939673	0.0012851	0.7045673	0.0122254	0.2168962	0.4977715	0.6443696	0.1273146	0.0575935	0.1620601	0.1369218	0.2606154	0.0946842	0.5379313	0.2712078	0.3736208	0.4647932	0.4349814	0.7227712	0.0962015	0.1828055	0.4132407	0.6922649	0.0262586	0.7053722	0.1160845	0.4293740	0.2568926	0.7136509	0.2655489	0.7001324	0.0597296	0.4783591	0.4866618	0.4248427	0.7065291	0.2244224	0.4289144	0.3029205	0.3211888	0.7161211	0.1115183	0.0440531	0.2936620	0.2905475	0.4082230	0.0322632	0.0042041	0.6212019	0.7377388	0.3782288	0.5309688	0.0004808	0.4217484	0.1642859	0.5147274	0.5671498	0.1165072	0.4958642	0.7716311	0.0871085	0.0029576	0.3340177	0.6994373	0.5151317	0.6829144	0.3845497	0.4917460	0.0287435	0.0515957	0.1867490	0.2467794	0.3245524	0.2387449	0.6822268	0.6331260	0.3413207
0.5428703	0.3715380	0.5879894	0.1041960	0.0006385	0.1881893	0.4553256	0.5917464	0.6450729	0.2413960	0.4641834	0.4857253	0.4830457	0.2975808	0.0040351	0.0795138	0.5944464	0.0507768	0.3719102	0.0056053	0.2475387	0.4055432	0.2818348	0.1879227	0.0103877	0.6577957	0.2005642	0.2269893	0.3963648	0.3915421	0.0034547	0.0330666	0.1892628	0.4827225	0.2006112	0.2400763	0.5251170	0.2018124	0.4604930	0.3587509	0.2168071	0.7189665	0.1249001	0.1476100	0.6650838	0.5706400	0.0626441	0.6132561	0.0012973	0.6547158	0.3836961	0.5263470	0.2964143	0.4029284	0.3812611	0.4186649	0.7324667	0.3458057	0.4695663	0.5979219	0.2371699	0.0301123	0.1040362	0.8111483	0.1542654	0.2012410	0.2205389	0.5939908	0.0673980	0.0376756	0.0446126	0.3389149	0.4387037	0.3488881	0.6840720	0.1827467	0.5241522	0.0617703	0.3230353	0.7601534	0.4898693	0.3077068	0.6772580	0.4697301	0.1360856	0.2696284	0.6538285	0.3870467	0.7205814	0.4269502	0.5066076	0.3340436	0.3283142	0.1691933	0.6316974	0.4124942	0.4776394	0.6287469	0.5310123	0.1486073
0.4893587	0.0743117	0.2924522	0.0039271	0.0004153	0.5293435	0.6308814	0.2064362	0.6057897	0.1079185	0.6708082	0.5739800	0.6048209	0.1186417	0.0001016	0.0178283	0.7407259	0.0183964	0.0365376	0.1063467	0.0967287	0.5545736	0.6383822	0.0746579	0.0014800	0.6122750	0.3175724	0.1063026	0.5006754	0.6161299	0.0619470	0.0385090	0.2159623	0.0896854	0.1808277	0.2310497	0.5326011	0.5788011	0.0142213	0.1246099	0.1373574	0.6669710	0.0010739	0.5607562	0.0470614	0.5386672	0.1137515	0.6171237	0.1225111	0.7103831	0.2842904	0.5644519	0.5735715	0.4326355	0.2495126	0.4079380	0.5374759	0.2850239	0.3268934	0.5949982	0.4646677	0.0099387	0.0073974	0.7334526	0.0296836	0.0921671	0.3888954	0.2016692	0.1565475	0.0048100	0.1241162	0.4689307	0.4995090	0.3494353	0.5367612	0.0002265	0.7499118	0.6268899	0.3813699	0.2937481	0.6686413	0.7137366	0.4434619	0.4663587	0.0005359	0.2120265	0.6103485	0.4845325	0.5356008	0.7121922	0.6657074	0.3621191	0.4451080	0.3428164	0.6104401	0.4758749	0.3668089	0.6794925	0.8015403	0.1328500
0.6318020	0.6565673	0.3822515	0.7015296	0.4907212	0.2213674	0.5806663	0.2397055	0.4650468	0.2551279	0.5330400	0.4703091	0.3661845	0.4108322	0.3219329	0.2441673	0.2116450	0.0402694	0.4125135	0.1515559	0.3640269	0.3631660	0.2586761	0.2334355	0.0170002	0.5880348	0.1582869	0.2273232	0.4354612	0.3538949	0.0879081	0.1558580	0.0254591	0.1415120	0.2329622	0.0962528	0.4350786	0.1605511	0.5392387	0.2449715	0.3729628	0.6399678	0.0006137	0.5928825	0.0342009	0.7093448	0.0103774	0.5621090	0.1476492	0.7594895	0.3361780	0.5890771	0.2878237	0.4980874	0.3729028	0.4139592	0.6901444	0.4956420	0.6795321	0.6992229	0.4008286	0.1020087	0.1243019	0.5869086	0.0280781	0.0550588	0.2950440	0.3835042	0.6730239	0.0321244	0.0352821	0.5679215	0.3524271	0.4931711	0.5118069	0.1361448	0.6884824	0.1443717	0.3018717	0.3312659	0.0406434	0.4977824	0.6424561	0.6794052	0.0188446	0.5052233	0.5031080	0.5517543	0.7087994	0.4554073	0.2206275	0.3825261	0.5955116	0.0443906	0.2664944	0.2832446	0.0019513	0.6410802	0.5831072	0.3515515
0.3331974	0.6838797	0.5196453	0.6768127	0.6140199	0.6002077	0.5196788	0.2404884	0.5165236	0.2486940	0.5460357	0.2478847	0.2251742	0.5538548	0.5862827	0.6720850	0.0121685	0.0065072	0.2721957	0.0893296	0.2574051	0.2458632	0.0302147	0.3084095	0.0292811	0.8149840	0.0907190	0.1238078	0.6027844	0.3072793	0.0012184	0.0249467	0.3721562	0.2910809	0.7297300	0.0009557	0.6374713	0.1852382	0.1904592	0.1193190	0.3324921	0.4909219	0.0699434	0.5550611	0.0033682	0.4757906	0.0208852	0.7005909	0.1076015	0.5725406	0.6248388	0.6984427	0.5760635	0.5409900	0.0232570	0.3738711	0.7630892	0.0763443	0.6178005	0.6552632	0.3406137	0.0452285	0.2090979	0.6369115	0.0338809	0.0502629	0.0657594	0.4948378	0.3790059	0.2882707	0.0466125	0.6142355	0.6126918	0.1854044	0.2961589	0.0956481	0.5514563	0.2385017	0.3926191	0.3092372	0.2062360	0.4868203	0.4615363	0.1722915	0.1692869	0.3358859	0.3933798	0.5996848	0.6401363	0.5782872	0.5323727	0.0516088	0.3852054	0.3413096	0.6328960	0.3463873	0.4418937	0.6236618	0.6618074	0.7148433
0.5598419	0.1631328	0.3312826	0.6204686	0.1754641	0.3525134	0.5676632	0.4080043	0.6060312	0.0992796	0.6778947	0.6255871	0.4728211	0.2698406	0.0004129	0.0214039	0.7183137	0.0854313	0.0805862	0.2138001	0.0447288	0.3587153	0.0954517	0.3381484	0.0022792	0.6556076	0.2319234	0.1976961	0.4292188	0.5830338	0.0133882	0.0912356	0.1047121	0.0105279	0.5928881	0.0800441	0.6825909	0.3832202	0.2274952	0.3599384	0.2310222	0.4652722	0.4730785	0.0820404	0.4390781	0.6383554	0.0353210	0.7936194	0.1009652	0.5633240	0.2478709	0.4852770	0.4592046	0.6321323	0.1293513	0.3154133	0.7603426	0.3578246	0.5559990	0.5468095	0.5180776	0.0248498	0.0538137	0.6714637	0.0727227	0.2419834	0.4701017	0.5511653	0.5884415	0.1193385	0.0007864	0.5412636	0.5808556	0.4125300	0.3636223	0.2194668	0.4806073	0.0524447	0.1784536	0.6116645	0.3530104	0.2977912	0.5255413	0.1066066	0.1634912	0.3699184	0.6641565	0.4703562	0.3935663	0.6132184	0.5613941	0.4151049	0.5236195	0.4270626	0.3466531	0.4335919	0.3516175	0.7741845	0.4729576	0.1019783
0.5399166	0.7534077	0.7128249	0.5977647	0.6201571	0.3596207	0.4436692	0.4756814	0.5123932	0.1593422	0.6165106	0.3334786	0.3173885	0.3238928	0.5534952	0.7109807	0.0683861	0.0155603	0.1812882	0.0433816	0.0717255	0.5481659	0.0530522	0.2817194	0.0013799	0.6170007	0.0688271	0.2847271	0.2278957	0.6241091	0.2757705	0.0114971	0.2914007	0.0331012	0.0185119	0.4825673	0.5577398	0.1489698	0.6405419	0.5822534	0.5488700	0.6455885	0.0400503	0.1875113	0.3366614	0.6257038	0.0033040	0.5352388	0.2461737	0.3579190	0.4006527	0.6312449	0.7526542	0.5701020	0.0507256	0.2053641	0.5009231	0.2276758	0.6780527	0.5007247	0.2248092	0.0033448	0.0409755	0.6846332	0.0406561	0.1800429	0.4075675	0.4754996	0.8107641	0.1525684	0.1003985	0.5238696	0.5543625	0.2168847	0.6053051	0.0173869	0.5670624	0.2789456	0.5293562	0.6827775	0.3380764	0.5490937	0.5904168	0.2947380	0.0209089	0.3113839	0.3671138	0.4803895	0.3754043	0.6513773	0.0950477	0.2708146	0.4001409	0.0336296	0.4861624	0.3231279	0.4713593	0.6505288	0.5428242	0.2882619
0.6469919	0.1140292	0.6367272	0.1496972	0.0023628	0.2505066	0.4741718	0.6963142	0.5614945	0.1377487	0.5172748	0.5429365	0.3703256	0.3289980	0.0012405	0.0535293	0.5666946	0.0111445	0.1313161	0.0003980	0.0566809	0.4587777	0.0382357	0.3265459	0.0264812	0.6070290	0.0233988	0.1763231	0.4101539	0.4994812	0.2114965	0.3095891	0.0177135	0.2684866	0.0179714	0.2779404	0.5540232	0.2542305	0.3182248	0.1391206	0.3218877	0.4772802	0.0228311	0.1158973	0.4416612	0.6610658	0.0640601	0.5919879	0.1918314	0.6555740	0.3567197	0.7573171	0.4273610	0.5627051	0.4721851	0.4682134	0.5675424	0.3427958	0.5667283	0.2463169	0.1429973	0.0016945	0.4567338	0.6047252	0.0809902	0.1196109	0.2735562	0.6347967	0.4634141	0.0269702	0.0167450	0.2563116	0.7088482	0.4514585	0.6225130	0.0028348	0.6409453	0.0431451	0.4632086	0.3932257	0.1901633	0.4557373	0.6356815	0.0604337	0.1281899	0.3117453	0.6849620	0.3448161	0.6282707	0.4160310	0.5408290	0.4860787	0.0876217	0.1858514	0.3049005	0.3408236	0.0006090	0.5939865	0.5954304	0.1398298
0.6019642	0.0521264	0.6976520	0.2405895	0.0666135	0.5104310	0.4498890	0.2539624	0.4393165	0.2592551	0.5133272	0.4147299	0.4430673	0.1355414	0.0009020	0.0420324	0.5941871	0.0123776	0.4782337	0.1221931	0.2115528	0.3667509	0.0280497	0.3785718	0.0421942	0.6158902	0.0276394	0.1193285	0.4886764	0.3501487	0.0080964	0.0328636	0.1689606	0.3929488	0.7541809	0.0513448	0.2855266	0.6258718	0.0000525	0.0047028	0.0097874	0.5422102	0.0802078	0.2157217	0.4428962	0.6617511	0.1075575	0.4787414	0.1082958	0.6543302	0.6432136	0.6582562	0.6706464	0.5609796	0.3188185	0.2169122	0.5821263	0.2482299	0.5024060	0.3397910	0.5104234	0.0190131	0.0440183	0.6660469	0.4645728	0.0804427	0.2295933	0.6257125	0.1832818	0.2954680	0.0747760	0.5687580	0.5758968	0.5728904	0.3466116	0.0750311	0.3097272	0.0189738	0.5584321	0.4762862	0.4541043	0.2952734	0.5455616	0.0137494	0.0123078	0.7131191	0.5711491	0.3059426	0.4736975	0.4895016	0.6820122	0.0105813	0.1901595	0.1141812	0.2359871	0.4411673	0.1308964	0.5666999	0.4198938	0.0130408
0.3779711	0.7746431	0.6224672	0.6162597	0.5941538	0.1700944	0.5078963	0.3216701	0.5822876	0.1614965	0.4616143	0.3748523	0.3420884	0.5437388	0.2722714	0.2501122	0.1431870	0.2165999	0.3332148	0.1527024	0.3100929	0.3675832	0.1255516	0.2681686	0.0449394	0.6789353	0.0711174	0.1662851	0.6553265	0.4510277	0.0036356	0.0248866	0.0787151	0.0352110	0.6694049	0.0067083	0.6940519	0.1206853	0.6755274	0.5119547	0.4695638	0.6945628	0.0026923	0.6360767	0.0154167	0.7446254	0.0113907	0.4357462	0.0516527	0.2841947	0.3158597	0.5880570	0.6211452	0.5820791	0.3860102	0.2738520	0.6519189	0.4878190	0.5244222	0.6537257	0.4481831	0.1738830	0.0335923	0.6948432	0.0092969	0.1474455	0.3047344	0.2580675	0.5693723	0.3154022	0.0179084	0.4775587	0.4012363	0.3468599	0.2167674	0.0808446	0.5216838	0.0548030	0.3861237	0.7182003	0.1119005	0.4171691	0.6945699	0.5656603	0.1044162	0.2169057	0.4660007	0.4848502	0.5806363	0.5853723	0.5695821	0.5295720	0.7934514	0.1802493	0.5433648	0.0806105	0.0055754	0.6081606	0.3640465	0.6253149
