G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G77A	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.6588176	0.0235966	0.7138646	0.6632886	0.0372754	0.2416261	0.7528576	0.7257148	0.1592264	0.1622376	0.6650054	0.6676875	0.6005442	0.7149541	0.7373597	0.2505887	0.2394772	0.1481757	0.3384011	0.3041695	0.3233091	0.2016318	0.5264749	0.5135112	0.3397648	0.5077237	0.6379196	0.3994412	0.5474089	0.3721205	0.5288769	0.6121024	0.1102293	0.5515059	0.4414164	0.0987441	0.6438045	0.6146744	0.5414543	0.6418110	0.6812967	0.7217855	0.6101830	0.2186267	0.4976580	0.6596941	0.3873029	0.6721855	0.4372324	0.5526046	0.2265937	0.1593942	0.0510260	0.2561782	0.7838431	0.6232329	0.0260309	0.2393115	0.0093423	0.0909219	0.5386744	0.5646117	0.0093319	0.4808982	0.6482975	0.3959535	0.5028456	0.3610387	0.6842253	0.0269243	0.1923273	0.3556648	0.5379720	0.5984447	0.2353052	0.4859146	0.0095572	0.3359899	0.0001314	0.7595580	0.1988010	0.4095041	0.5651001	0.2768655	0.0665311	0.5033058	0.0126882	0.4670604	0.5336352	0.3456122	0.6056506	0.0093300	0.3913196	0.1162710	0.3191889	0.4476840	0.1505531	0.3703916	0.1038815	0.1618057
0.4751459	0.0169006	0.5830084	0.6171008	0.0029615	0.3223672	0.5125284	0.4312374	0.0645339	0.1027949	0.8060964	0.5518149	0.4938910	0.8478722	0.7199666	0.1424951	0.1614100	0.1335322	0.6739750	0.0552117	0.2418212	0.4061740	0.6193270	0.3110945	0.3278212	0.2793885	0.6935400	0.3935075	0.6314268	0.2781752	0.5910060	0.5256811	0.0659750	0.5464989	0.4621042	0.1518898	0.3653292	0.5428418	0.3992367	0.3967181	0.6327601	0.5343521	0.5752665	0.0741173	0.3528001	0.7062679	0.1538755	0.6674152	0.1541417	0.6283102	0.3277472	0.2804495	0.3740123	0.1451432	0.6301621	0.7899185	0.0179631	0.4646753	0.0005487	0.0800581	0.6179320	0.1916579	0.1315369	0.4587906	0.5264815	0.1665271	0.5975417	0.2362939	0.4847209	0.0876577	0.1639760	0.1296398	0.3543461	0.2760181	0.1282582	0.2587834	0.0501870	0.0451251	0.0029470	0.7486183	0.2034502	0.6484486	0.0880414	0.2855584	0.0243827	0.5276302	0.0708798	0.4335214	0.2524531	0.5807576	0.4187863	0.0046233	0.5512383	0.1470709	0.0757473	0.6335229	0.0273964	0.5061219	0.0893035	0.1980690
0.6536384	0.0358819	0.6706395	0.4608497	0.1701843	0.3486318	0.6147381	0.2249790	0.0984699	0.1433925	0.6502842	0.4788391	0.2525896	0.3010133	0.6920169	0.2360030	0.1242176	0.3896851	0.5750580	0.3575143	0.5875231	0.0752803	0.2004551	0.3001622	0.3888775	0.5225583	0.6271877	0.4005188	0.6168659	0.1494033	0.6408509	0.4129585	0.0701227	0.5955187	0.6434231	0.3540856	0.2331936	0.6442433	0.5693044	0.4810506	0.7974476	0.4367932	0.3535232	0.2602007	0.3826910	0.5302887	0.1497248	0.6354727	0.2844023	0.4441956	0.3499373	0.3340170	0.0120496	0.1189151	0.4473769	0.7115549	0.0403685	0.1264732	0.1161955	0.0007833	0.5670266	0.1033219	0.0283967	0.2763017	0.8224825	0.2351430	0.3692327	0.5390335	0.7113783	0.3628996	0.0022465	0.0855544	0.2708918	0.5218101	0.0390728	0.4692755	0.1387953	0.2217101	0.0011101	0.2433926	0.1135644	0.5997328	0.4076270	0.3147168	0.0056779	0.0001295	0.0028825	0.4552254	0.3105623	0.3119521	0.3714846	0.2851192	0.5750192	0.3404314	0.0627287	0.6061388	0.1489056	0.6674674	0.2046162	0.5529551
0.6443136	0.3088779	0.3315578	0.6196442	0.0728524	0.6091311	0.6025580	0.7176905	0.1819233	0.1997390	0.8292847	0.6234102	0.4562555	0.5885033	0.7544154	0.0717754	0.1546741	0.6008777	0.4793998	0.3063930	0.2633534	0.5484764	0.2244998	0.6003063	0.7076076	0.5324773	0.7775039	0.4087421	0.5519949	0.4333696	0.4595407	0.5403671	0.6509971	0.0877112	0.0494896	0.0798193	0.5895479	0.5667692	0.7697056	0.2900726	0.7289315	0.6219687	0.5046512	0.4351166	0.5899713	0.7011252	0.2709993	0.7142610	0.4789776	0.4579816	0.2779268	0.4391647	0.1089636	0.2522506	0.5202113	0.3082854	0.0086809	0.5253689	0.2398285	0.3408866	0.4844002	0.2133795	0.2780445	0.3249252	0.5809387	0.2346479	0.4018844	0.0577316	0.4774227	0.2739448	0.4877529	0.6728259	0.6520706	0.3108444	0.3577841	0.4432177	0.0718527	0.3290961	0.0494568	0.6642832	0.2380138	0.1505680	0.4987187	0.3678134	0.0962688	0.0285469	0.1940811	0.0606720	0.5338865	0.3211450	0.4622055	0.0495696	0.5667851	0.1801142	0.1391162	0.6357303	0.1733072	0.5859527	0.5867690	0.0496660
0.7152956	0.0525896	0.6428917	0.5260915	0.1063554	0.6021592	0.6594364	0.6702545	0.2667567	0.3304377	0.4121568	0.6021908	0.4016002	0.5886854	0.4228902	0.1134243	0.3321050	0.3305480	0.6588557	0.2616849	0.2658902	0.1401574	0.5570530	0.4144720	0.2506658	0.2131251	0.5981416	0.5871986	0.3706813	0.4445581	0.3928940	0.4416230	0.1652725	0.5588724	0.6200539	0.3808608	0.2455602	0.5306447	0.3737510	0.3544176	0.5743556	0.4110734	0.3189338	0.4004468	0.6812845	0.7169821	0.1390932	0.6735587	0.2869139	0.6310345	0.3480663	0.1705470	0.0592143	0.0760187	0.7056895	0.6352677	0.1130860	0.3761128	0.0620489	0.2720850	0.6258107	0.4287823	0.0349869	0.1835578	0.3212530	0.4730041	0.4835900	0.0895647	0.5760595	0.3092692	0.0916496	0.1551965	0.4485763	0.5269654	0.0131713	0.3778135	0.0101593	0.3145259	0.0003671	0.7785051	0.2551320	0.3266950	0.3855242	0.3128205	0.3035766	0.4645786	0.0473183	0.0606879	0.4758889	0.4454992	0.4438229	0.0897825	0.5990420	0.3646245	0.3120941	0.6337425	0.2185474	0.4487846	0.3554574	0.2339250
0.7721893	0.0004241	0.4824442	0.6364902	0.0487057	0.2344221	0.6926987	0.5075550	0.0327505	0.1641847	0.5826697	0.7131163	0.3268054	0.6716970	0.5533242	0.4859483	0.1491029	0.5780193	0.4666765	0.3656940	0.0663773	0.0986032	0.3385939	0.1703941	0.3018546	0.5575037	0.6093483	0.4130986	0.4707673	0.2860125	0.6971635	0.4204892	0.0885282	0.5798580	0.7530752	0.2238204	0.2428086	0.6641812	0.6078691	0.5795763	0.7188413	0.5935677	0.5390331	0.3073761	0.4149714	0.6721932	0.2027654	0.7270313	0.3014632	0.6752162	0.1394786	0.2099222	0.0882061	0.4106009	0.8195269	0.8137953	0.2165808	0.0595889	0.0011597	0.0007677	0.3440495	0.2918716	0.1177074	0.5396575	0.4428755	0.4696088	0.5498540	0.1513188	0.6773300	0.4936268	0.1556435	0.2072364	0.5243673	0.6415774	0.0300775	0.6308551	0.1623996	0.6009051	0.0031090	0.5533039	0.3970084	0.6810413	0.3674848	0.3373659	0.0762589	0.0021007	0.0254215	0.2401008	0.4366595	0.6163206	0.2407370	0.0664545	0.3616700	0.2493807	0.0944481	0.4093763	0.0422782	0.5209924	0.2706260	0.1241390
0.5481173	0.0804725	0.7041410	0.7193755	0.0048712	0.2374586	0.5650765	0.4897584	0.0733638	0.2034360	0.7710011	0.6983800	0.4869782	0.6224130	0.7510684	0.1527416	0.1477058	0.2598309	0.6893986	0.3042083	0.1938277	0.1679206	0.8659827	0.5739573	0.3682205	0.5020022	0.6571257	0.3845385	0.5684099	0.3180209	0.6736682	0.5250041	0.7566364	0.1391511	0.1044024	0.0358417	0.5487408	0.6770970	0.5828638	0.4507783	0.5482016	0.6982384	0.5729029	0.4857367	0.5513420	0.6453890	0.1140320	0.6740938	0.5600622	0.7522182	0.3789295	0.3884956	0.0622826	0.5830798	0.4116489	0.7758398	0.0601290	0.1984494	0.0556642	0.3914907	0.4404548	0.5822149	0.0011458	0.3121940	0.7278449	0.6008457	0.4079333	0.3207536	0.4426279	0.1584077	0.3085386	0.5836255	0.3887301	0.0405455	0.1165313	0.6136425	0.0064290	0.3999187	0.0000513	0.7053257	0.2245125	0.5296025	0.6469941	0.2176748	0.0363216	0.3495031	0.2849703	0.0131475	0.5047831	0.2135022	0.4453586	0.0082964	0.5322824	0.3383979	0.3279544	0.6976447	0.2115695	0.4997675	0.0832356	0.0836805
0.6814372	0.1052503	0.5325385	0.3529560	0.0000061	0.2389775	0.7908186	0.7695421	0.0803433	0.1711637	0.7685123	0.5318770	0.4260609	0.7400550	0.6784907	0.1227327	0.2524647	0.2037455	0.5672343	0.3194016	0.3534033	0.2281707	0.4306960	0.0623071	0.2049521	0.6063692	0.5146922	0.4424233	0.3868305	0.6758243	0.6827501	0.2317031	0.0603770	0.6352802	0.6199327	0.2704881	0.2883577	0.6805614	0.6325272	0.4148414	0.6535059	0.2364742	0.4301841	0.0081132	0.4516715	0.4700644	0.1554812	0.7819857	0.4597864	0.6219152	0.3100794	0.1806138	0.3442248	0.3653976	0.5041047	0.6935146	0.0689528	0.1822948	0.0004134	0.5076517	0.7263533	0.2186937	0.1027116	0.6019361	0.6841936	0.1059192	0.5346622	0.3025403	0.5620518	0.4991166	0.3010110	0.2133650	0.3517005	0.6367953	0.0332958	0.4991567	0.0073433	0.3302147	0.1699748	0.4623692	0.0936383	0.1914512	0.1338586	0.3367226	0.4505646	0.4406251	0.0361074	0.3340405	0.2852189	0.3180522	0.2702554	0.2602045	0.5546257	0.2697427	0.3211942	0.5043087	0.0271372	0.5499382	0.3791328	0.0080545
0.8595477	0.0074323	0.6977162	0.8081032	0.0378659	0.2254240	0.7137250	0.4049985	0.2636306	0.3683681	0.5181268	0.4394889	0.1555302	0.6994549	0.6310850	0.1516089	0.2232942	0.5150969	0.6842168	0.3487641	0.3637856	0.7052969	0.0678062	0.1853187	0.2585634	0.1378427	0.6879279	0.5731131	0.5463256	0.4435410	0.6032459	0.3806243	0.1217124	0.5686456	0.6336677	0.5577922	0.1501209	0.5482124	0.3930744	0.3221394	0.6191340	0.6430831	0.6932855	0.0852028	0.6035668	0.6667179	0.3426741	0.7247807	0.3921556	0.6352342	0.4384859	0.0535386	0.0156659	0.0733028	0.4554589	0.7372057	0.2022681	0.3617763	0.0011749	0.0761074	0.1612912	0.4875217	0.2398141	0.5266516	0.3775403	0.2395448	0.5455654	0.5092599	0.6661434	0.0107928	0.3532244	0.2922083	0.2695044	0.0909234	0.4366558	0.4638665	0.0390299	0.2065828	0.0016897	0.1777399	0.4037805	0.3459161	0.2890179	0.1843851	0.3833596	0.3065009	0.1081573	0.1660017	0.5643424	0.1948587	0.3008505	0.2505888	0.2970314	0.4266330	0.1255362	0.7178573	0.0069416	0.2996154	0.2252455	0.4635558
0.7328680	0.0219961	0.4927711	0.4282193	0.0119921	0.0915366	0.5799692	0.5343942	0.1968459	0.1852065	0.5483768	0.5547333	0.4112793	0.6401601	0.4912915	0.2536522	0.2654914	0.1422144	0.7318917	0.2922560	0.3836246	0.0322552	0.6937902	0.5516232	0.5169613	0.4339920	0.6734090	0.4098540	0.3927968	0.3866014	0.4985828	0.3235385	0.0693933	0.6334957	0.4822869	0.2363916	0.4685161	0.5928398	0.6339548	0.4279399	0.5911356	0.4278769	0.1712802	0.0051675	0.6197689	0.7133824	0.2161049	0.6216170	0.2552012	0.4441703	0.5949599	0.5500751	0.0523906	0.1319691	0.4378710	0.6652061	0.0524900	0.4087080	0.0634970	0.5005948	0.5404608	0.2344256	0.3169283	0.2912431	0.6544294	0.2887997	0.6630603	0.6837914	0.3643586	0.2704779	0.3467603	0.5681314	0.6330730	0.5362285	0.0219723	0.4570708	0.3481869	0.2027748	0.0163911	0.5940432	0.0986271	0.3978427	0.2645607	0.3534267	0.3909213	0.4121442	0.1058760	0.4485424	0.4661569	0.1552644	0.5064938	0.1156930	0.7728792	0.4944478	0.1512792	0.6358485	0.0119948	0.1758415	0.2760981	0.0463584
