G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G68A	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0053568	0.7040083	0.0218279	0.6192946	0.1944773	0.2249729	0.0551467	0.3409151	0.6670883	0.0367169	0.2212578	0.5288907	0.0111197	0.6256033	0.0215560	0.3808724	0.5728429	0.1526748	0.0000000	0.3716148	0.0057204	0.0255541	0.1205607	0.3788560	0.7123739	0.1544853	0.5192961	0.4092161	0.6319256	0.4458300	0.5164619	0.1489279	0.6683301	0.0565333	0.5697958	0.1601154	0.5856568	0.3191534	0.0562059	0.6613608	0.2324471	0.4297554	0.8026502	0.2483046	0.4463047	0.0000000	0.4090280	0.8362845	0.3172631	0.1090277	0.3937106	0.5330195	0.5209319	0.5787272	0.5829623	0.0860604	0.0469466	0.3415225	0.3535585	0.0501740	0.1730469	0.2553352	0.0082659	0.1185978	0.0553397	0.2472094	0.8108678	0.3571225	0.6595607	0.4087628	0.4280496	0.0030368	0.5270983	0.3407643	0.5311934	0.0748698	0.2272632	0.3404058	0.4866320	0.5705061	0.2757540	0.2918704	0.1911299	0.3656592	0.2578073	0.1625771	0.4400793	0.5298385	0.5139506	0.3719994	0.3367115	0.0518461	0.1724079	0.7530625	0.4866975	0.3548923	0.4334611	0.0011233	0.3471009	0.2676179
0.0038067	0.6976245	0.0330486	0.5601935	0.2644502	0.3696670	0.0364383	0.3859395	0.6159123	0.0310338	0.3485086	0.6416013	0.0111101	0.6776374	0.0234697	0.3363974	0.6634247	0.1311819	0.2216481	0.3620236	0.0056275	0.0845105	0.0935474	0.2303542	0.6709816	0.2541488	0.4311506	0.3061119	0.5983556	0.4481427	0.4428722	0.2243456	0.5370081	0.5254477	0.0000000	0.1335396	0.6145146	0.3107804	0.1016923	0.5782855	0.2201886	0.3748853	0.6246179	0.1519152	0.4539147	0.0000000	0.3376267	0.6088385	0.3828528	0.1021890	0.3260431	0.1603058	0.3438152	0.7024111	0.0969993	0.0094700	0.0580638	0.3660750	0.3669203	0.3208047	0.2522166	0.3316819	0.0211641	0.1426616	0.0080386	0.2684975	0.6136521	0.0970258	0.6632226	0.4223305	0.6595873	0.1802395	0.4520515	0.3145618	0.3533211	0.0510515	0.6968168	0.4159946	0.5940222	0.5807620	0.2927343	0.3537081	0.2744389	0.4004258	0.3115537	0.5667809	0.1042438	0.3374021	0.4760744	0.4371245	0.4088539	0.0335820	0.7018090	0.4844707	0.3162605	0.5804105	0.3553740	0.2694738	0.3816924	0.0253428
0.0016898	0.4981914	0.0356262	0.3858517	0.2491053	0.3631086	0.0271220	0.3222656	0.7324798	0.0114563	0.2293358	0.4620867	0.0102540	0.5915303	0.0191014	0.4618507	0.5161961	0.1498305	0.0000000	0.3726823	0.0042621	0.0462338	0.0964661	0.2262065	0.5649516	0.2541538	0.6031784	0.4741616	0.6342358	0.4873151	0.4128380	0.2346388	0.4565347	0.4210865	0.0000000	0.1102479	0.6013669	0.3694929	0.0975481	0.6361528	0.1642535	0.3662413	0.6396827	0.1528902	0.5667896	0.2945800	0.4457786	0.5979525	0.3643083	0.1010576	0.3358499	0.5045205	0.2912597	0.5919653	0.5414220	0.0077951	0.0208352	0.2699184	0.3291394	0.0447173	0.2555435	0.3420107	0.0396704	0.1159532	0.0287401	0.3327717	0.6867067	0.3753041	0.7028664	0.3422812	0.4899393	0.3212127	0.2980354	0.3748785	0.3551015	0.2488129	0.6436008	0.3601637	0.6459095	0.4586824	0.3136468	0.2814180	0.1768354	0.4227131	0.3873186	0.4557441	0.0974349	0.2281535	0.4879591	0.2901325	0.4762982	0.2104214	0.5985207	0.5607590	0.3578008	0.3779375	0.3164094	0.3528787	0.4499280	0.0688260
0.0388672	0.6632188	0.0303390	0.6398861	0.0000000	0.3259505	0.0264149	0.3420636	0.7264749	0.0271967	0.2730432	0.5905543	0.0042141	0.6222715	0.0096077	0.3987300	0.5452647	0.1405068	0.0521118	0.3276722	0.0043386	0.0181281	0.0660655	0.3067040	0.7253156	0.1913450	0.4871602	0.3202560	0.6292405	0.4788756	0.3754476	0.1402075	0.6802785	0.0408400	0.4456785	0.1251427	0.6008900	0.3588299	0.1262672	0.4828464	0.2353002	0.4134620	0.6254276	0.1910214	0.4373106	0.0000000	0.4419676	0.6820939	0.3738484	0.1251264	0.3588454	0.0274965	0.4971016	0.7142076	0.5702687	0.1212201	0.0352219	0.3164232	0.3131217	0.0285003	0.1716887	0.3174843	0.0328242	0.1247684	0.0828821	0.2554962	0.5640720	0.2633162	0.5175948	0.4730644	0.4987948	0.0105259	0.5359912	0.2939384	0.4685852	0.1182356	0.3288499	0.3845366	0.5678841	0.4679699	0.3032115	0.0340484	0.1421961	0.3687857	0.1702906	0.1828270	0.4429538	0.7531833	0.5771989	0.3208297	0.3620762	0.0345212	0.0078555	0.6320603	0.4538248	0.3263434	0.4284220	0.0005252	0.2835062	0.2615680
0.0043901	0.7408360	0.0184243	0.4685015	0.3151371	0.3423499	0.0251660	0.3098088	0.7500792	0.0341765	0.2818271	0.6066474	0.0073100	0.7737768	0.0232850	0.4245418	0.6510968	0.1338405	0.1342758	0.2738577	0.0003104	0.0000000	0.0900397	0.3649978	0.7445766	0.2115785	0.4925481	0.3888893	0.7010249	0.5734525	0.4667492	0.1142620	0.6953058	0.0411511	0.4377420	0.1042990	0.5531142	0.3553421	0.1271048	0.6232799	0.1842437	0.5241665	0.6083222	0.1247570	0.4274044	0.0000000	0.4856674	0.6175738	0.4087304	0.1397811	0.3435130	0.0408001	0.3603327	0.7199653	0.2818542	0.0928039	0.1063652	0.3011179	0.3308571	0.2411035	0.1560309	0.3608444	0.0242822	0.0203051	0.0953818	0.2199388	0.5137973	0.2258041	0.5931018	0.2942519	0.5418112	0.0016436	0.4587994	0.1859913	0.4607196	0.0966232	0.2788304	0.4075150	0.5620270	0.6066333	0.3843207	0.3386454	0.2518480	0.3119973	0.2848935	0.2085885	0.3285201	0.6201134	0.5055080	0.3377101	0.5570214	0.0539917	0.2392683	0.6979178	0.5091120	0.5479257	0.3364998	0.0000209	0.0946150	0.1930914
0.0018977	0.5969048	0.0210073	0.5126438	0.0006607	0.6326037	0.4899015	0.6432063	0.3188732	0.7653888	0.0000000	0.3989548	0.0027284	0.6861817	0.0160298	0.4010033	0.8148888	0.1310156	0.1037523	0.5249646	0.0192650	0.0455882	0.0840468	0.2699991	0.6473726	0.2337402	0.6031671	0.4470694	0.7337494	0.4440799	0.4122438	0.3576606	0.6612621	0.0036288	0.6856284	0.1278803	0.5708259	0.3644241	0.0628334	0.4437011	0.1346721	0.3824104	0.6883724	0.2633522	0.4560941	0.0000000	0.4777696	0.7007350	0.3152190	0.1644585	0.3468789	0.0273748	0.4925326	0.4610658	0.6443780	0.1445766	0.0235643	0.3008780	0.4668880	0.0355312	0.3048240	0.1658405	0.0250175	0.1320963	0.0027085	0.2270539	0.7160225	0.0254093	0.7075312	0.5635876	0.3549832	0.1439455	0.5034777	0.0157158	0.2801094	0.0055900	0.0561635	0.3557879	0.5275945	0.5996419	0.2607098	0.0372485	0.1840722	0.6094860	0.2016380	0.1358675	0.5478799	0.5323803	0.3326760	0.4177610	0.3059902	0.0300729	0.0009155	0.8497972	0.4423972	0.3561553	0.4899515	0.0000230	0.4208557	0.3157239
0.0119579	0.6307181	0.0371557	0.4682898	0.2809968	0.2640601	0.0150693	0.3334044	0.5708348	0.0292157	0.2383611	0.5455571	0.0236254	0.7143529	0.0135851	0.3023131	0.6483058	0.1112840	0.0468283	0.0000000	0.0009868	0.0242872	0.0655531	0.3596744	0.5469179	0.1819896	0.4930813	0.3808725	0.6221573	0.4010067	0.4226773	0.1832944	0.6048713	0.0460389	0.3456054	0.1000874	0.6264277	0.3152627	0.0902724	0.6717062	0.1834470	0.4093840	0.6447132	0.1938211	0.3529067	0.0000000	0.4487248	0.6257238	0.3753295	0.0937156	0.3357432	0.0149463	0.5966951	0.6434406	0.2663655	0.1199549	0.0896884	0.3295127	0.2905331	0.0269755	0.2620347	0.2863611	0.0193921	0.3085652	0.3813953	0.2253212	0.6547767	0.1118411	0.6718913	0.4414021	0.4254120	0.2712502	0.5634903	0.1925276	0.5141303	0.1069435	0.3757519	0.3743501	0.4992287	0.5439867	0.4199589	0.2964062	0.1835330	0.3267797	0.2424725	0.2663771	0.3603684	0.6569814	0.3871720	0.2856520	0.4538492	0.0342939	0.2238274	0.6735878	0.5639527	0.3039767	0.4749043	0.0001264	0.1513888	0.2059982
0.0141057	0.3554986	0.0230678	0.0000000	0.2678534	0.2659123	0.0316745	0.4010828	0.7064264	0.0317715	0.4284146	0.5633821	0.0231343	0.6878791	0.0113725	0.3421901	0.3816339	0.3696921	0.0461883	0.3947190	0.0012264	0.0266535	0.1917374	0.2311067	0.7452557	0.1538030	0.4193150	0.3682403	0.6406297	0.3987442	0.4802599	0.2001192	0.3656173	0.3665155	0.0000000	0.1205839	0.6420626	0.3263196	0.1150040	0.5396728	0.2084212	0.3050433	0.6660202	0.1981926	0.4112920	0.4842517	0.3529257	0.6874750	0.2982488	0.1317047	0.3349753	0.0029995	0.3158759	0.6191764	0.0816466	0.0044166	0.0267387	0.3531894	0.2638843	0.2827833	0.1459537	0.3050806	0.0010791	0.2293281	0.0033047	0.2229012	0.6585946	0.5326484	0.5674459	0.3715412	0.3326512	0.0703508	0.0281911	0.2657917	0.2700540	0.5345472	0.6967853	0.2192129	0.6032131	0.4673831	0.2093845	0.3407114	0.2346854	0.3721092	0.3298019	0.2952648	0.0063450	0.5363729	0.3551517	0.3839868	0.5947624	0.2855488	0.1772472	0.6408386	0.4036794	0.3955527	0.3322218	0.2862748	0.3672546	0.0451331
0.0119463	0.6032304	0.0330445	0.5477711	0.0000000	0.3844936	0.0170773	0.2919061	0.5294080	0.0276403	0.3155474	0.5096818	0.0120602	0.6029646	0.0110994	0.3739063	0.6357285	0.1437196	0.0921925	0.4172583	0.0078736	0.0229621	0.0421398	0.4120447	0.6436011	0.2531866	0.3948939	0.3998614	0.7561696	0.4421764	0.4365815	0.2832726	0.4862893	0.3454439	0.0000000	0.1927813	0.7906103	0.3169672	0.1031589	0.4150002	0.1806163	0.3919863	0.7040210	0.1901379	0.3994709	0.1690184	0.3981921	0.7708266	0.4971344	0.1054496	0.3417667	0.1727713	0.2612421	0.5500249	0.4150926	0.0208848	0.0678014	0.2779180	0.3140317	0.0153577	0.1642209	0.3696404	0.1001281	0.0818970	0.0039577	0.2786372	0.6403346	0.1153172	0.6618490	0.3250409	0.4642591	0.6109609	0.5193388	0.2237256	0.3520842	0.0723771	0.5446983	0.3712047	0.4574777	0.6168315	0.3315043	0.0128482	0.1964259	0.3422440	0.3227431	0.3926116	0.1122672	0.2035688	0.4222338	0.2254373	0.4104102	0.1903993	0.3739058	0.5835929	0.3411661	0.3029229	0.3463435	0.2817697	0.4556086	0.1036813
0.0016487	0.6271332	0.0303047	0.5084499	0.0001485	0.5209133	0.4650582	0.4618702	0.3727633	0.6257759	0.0000000	0.4582678	0.0386670	0.6018188	0.0213444	0.3596417	0.5805731	0.1455144	0.2005345	0.5479130	0.0072889	0.0431104	0.2175398	0.2311798	0.6583781	0.1835504	0.5402827	0.5506474	0.5551503	0.4910173	0.3588775	0.5915474	0.6969214	0.3183524	0.0000000	0.1481794	0.4818553	0.2716267	0.0179962	0.4335853	0.1210138	0.2948914	0.6948181	0.1728804	0.4986741	0.2112502	0.4041520	0.7845959	0.4726393	0.1284223	0.4046481	0.0550908	0.2818432	0.5783833	0.4631198	0.0507664	0.0834992	0.2930047	0.1456755	0.0772344	0.3985615	0.2882528	0.0000661	0.0842205	0.0076470	0.3747578	0.6134341	0.0067113	0.6699098	0.2881380	0.2245106	0.4755973	0.6089850	0.2751355	0.3913464	0.2964658	0.4244808	0.3378486	0.5815865	0.6459878	0.2717254	0.0983370	0.2445307	0.4685184	0.4257025	0.2225423	0.2126971	0.2757955	0.3465468	0.3763291	0.3483240	0.0329540	0.4561596	0.5021662	0.2822432	0.4111942	0.4565266	0.2404339	0.3998380	0.4223279
