G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G64A	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.1012850	0.6987681	0.4650692	0.4924068	0.1734279	0.3009902	0.1898480	0.3847896	0.2976708	0.0858163	0.1860834	0.6853537	0.5914385	0.2730121	0.3517205	0.3080277	0.3300747	0.4662974	0.2444431	0.1609685	0.3117512	0.6645068	0.0477847	0.2168153	0.0536352	0.0057864	0.0005405	0.3292352	0.2989694	0.2366710	0.0553274	0.6400970	0.2253838	0.7518874	0.7066797	0.0337765	0.6752813	0.0009101	0.4847572	0.0134697	0.0378706	0.6775061	0.5107947	0.5358285	0.0454089	0.4898718	0.5682689	0.6563539	0.4181062	0.6980426	0.0066842	0.5750603	0.5078014	0.5878106	0.1348254	0.0377638	0.0331059	0.4192558	0.0483871	0.1806772	0.4425625	0.6443410	0.1465121	0.2953090	0.1046399	0.4056384	0.1014323	0.0657909	0.6498510	0.6583046	0.5288160	0.1927362	0.0021653	0.5254014	0.3836610	0.4172929	0.4515762	0.6459590	0.5210626	0.6064303	0.0308595	0.0870003	0.6547669	0.4967589	0.1533521	0.6736974	0.4753544	0.0596515	0.7407444	0.3209176	0.3573666	0.4199516	0.4049531	0.5951851	0.2813793	0.1188626	0.0024020	0.4309925	0.0273442	0.3073473
0.0698123	0.3053812	0.6761281	0.4853395	0.2097795	0.1689229	0.2512591	0.3387325	0.3189569	0.1263205	0.1370702	0.6804269	0.1866104	0.4745209	0.2139009	0.2476028	0.5374240	0.6058820	0.1497031	0.0952368	0.3433681	0.6290579	0.2450396	0.4262217	0.0349079	0.0035174	0.0000685	0.2215021	0.2801952	0.1648007	0.1723380	0.5573689	0.2000447	0.7798115	0.6800537	0.0316363	0.7304083	0.0001281	0.4955603	0.0079989	0.0264464	0.6166224	0.4929043	0.5644298	0.0204974	0.4695910	0.6735671	0.8177260	0.4073238	0.4883677	0.0376367	0.7070376	0.5328063	0.6842509	0.1785374	0.0561285	0.2032684	0.3341325	0.0254194	0.0607253	0.3950228	0.6309476	0.2048412	0.2756223	0.1538000	0.4525152	0.2080969	0.2429159	0.5557580	0.5929214	0.5562891	0.1879856	0.0008177	0.6920810	0.5266814	0.3882220	0.5244100	0.9271410	0.4706941	0.5002566	0.0060765	0.2616393	0.6144970	0.6056444	0.1386007	0.5654163	0.3821580	0.0613773	0.6531393	0.2886131	0.2984243	0.5078939	0.3053570	0.6357827	0.2418187	0.1105928	0.0016040	0.4891240	0.0068602	0.5245302
0.1069188	0.6227400	0.2598402	0.4265634	0.2833897	0.2822546	0.2424266	0.3336246	0.4102732	0.1135174	0.1170015	0.6941757	0.3979874	0.4091627	0.3004971	0.2819989	0.3073567	0.6459749	0.1696474	0.1224831	0.2804012	0.5541035	0.1203452	0.2407772	0.0505468	0.0034387	0.0001929	0.3273935	0.2883848	0.1248760	0.1058053	0.5905470	0.4135338	0.6216111	0.6763830	0.0148104	0.7062900	0.0008050	0.5954931	0.0177658	0.0307974	0.5546175	0.4295719	0.5707932	0.0559965	0.4559962	0.7608123	0.7240708	0.5126466	0.5068384	0.0036856	0.5471672	0.5260614	0.5669105	0.1891706	0.0689405	0.0958752	0.3441244	0.0624764	0.2639515	0.2963616	0.6235711	0.2440595	0.2672804	0.1090796	0.3660823	0.1278270	0.1869761	0.5364680	0.4255363	0.5503530	0.3107714	0.0043830	0.5334719	0.5492495	0.5829138	0.4604446	0.8365755	0.5116462	0.5723015	0.0011217	0.1669913	0.6932656	0.4779735	0.0927611	0.7551393	0.4509022	0.0399519	0.6465426	0.3211508	0.2581091	0.3807441	0.4312618	0.6711874	0.2380320	0.1522968	0.0029664	0.4241828	0.0129469	0.3101332
0.1317563	0.5717557	0.5639258	0.2203416	0.2317875	0.3461413	0.2211165	0.2717868	0.2983079	0.0190394	0.0975183	0.7548573	0.3126422	0.3654785	0.2710803	0.3380868	0.3300594	0.5274387	0.1768739	0.0950586	0.3552072	0.7641791	0.1158837	0.3546365	0.0715415	0.0172969	0.0052933	0.4225788	0.2426450	0.2256788	0.1046878	0.5880587	0.3370493	0.6717262	0.6950994	0.0078946	0.7841602	0.0007202	0.6035075	0.0173672	0.0166513	0.6846128	0.4784301	0.7564241	0.0466590	0.4077828	0.7348983	0.6636983	0.4781173	0.5309241	0.0273794	0.5191047	0.4790843	0.5465249	0.1990689	0.0272847	0.0656723	0.2958348	0.1095074	0.0744569	0.5047168	0.5734879	0.1774002	0.4106551	0.2275612	0.4280314	0.1048944	0.1780079	0.6141444	0.5507964	0.4636483	0.3248437	0.0077317	0.4875454	0.4399247	0.4122044	0.5007865	0.6525971	0.5065118	0.5805358	0.0011136	0.2060332	0.6376698	0.5038058	0.1727672	0.7383081	0.4512484	0.0810543	0.6328581	0.2899095	0.2762330	0.5185064	0.3580150	0.7476848	0.2133079	0.1046292	0.0114221	0.3613503	0.0502878	0.3486693
0.1017426	0.5296459	0.7122475	0.4688244	0.1077339	0.3031600	0.2081662	0.3519971	0.3225893	0.0455666	0.0832560	0.8185560	0.6301646	0.2526142	0.3045700	0.2262591	0.5033722	0.7325974	0.1822163	0.1048330	0.3258294	0.5698700	0.0785183	0.3183814	0.1003845	0.0201809	0.0011580	0.3658743	0.2645440	0.1902320	0.0629362	0.5574810	0.4094966	0.6439948	0.5853035	0.0042962	0.6644922	0.0006452	0.6654108	0.0084339	0.0081693	0.6579825	0.3775888	0.7236154	0.0668689	0.4905988	0.6032193	0.6762081	0.4058109	0.7263345	0.0601073	0.5998543	0.6107077	0.6569848	0.1772846	0.1168197	0.0257943	0.2567643	0.0913561	0.3307773	0.3840829	0.3380230	0.2670416	0.4176198	0.1943138	0.3657645	0.1109481	0.0724937	0.6030765	0.5745131	0.6169776	0.4906927	0.0005175	0.6731379	0.4058421	0.5587864	0.5609311	0.6826497	0.5584850	0.4943485	0.0006000	0.0736574	0.5827435	0.3555085	0.1025060	0.6852273	0.5027526	0.0383996	0.5634821	0.3673200	0.2795064	0.5442496	0.3527734	0.6886612	0.2287655	0.1752131	0.0144175	0.3746430	0.0324398	0.3492933
0.1040781	0.5957392	0.5924812	0.5551495	0.1606667	0.1681726	0.1908460	0.3174477	0.2790030	0.0255992	0.1426713	0.7320919	0.6820969	0.2192841	0.3203603	0.2382681	0.4510353	0.4698195	0.1971432	0.0812649	0.3850703	0.6381486	0.0367832	0.1526367	0.0700268	0.0041811	0.0001109	0.2912902	0.2974387	0.1991962	0.0946683	0.5819056	0.4231458	0.7475909	0.7303954	0.0047234	0.6289217	0.0000486	0.5777805	0.0191060	0.0224005	0.5838530	0.2869034	0.6586101	0.0468011	0.5031753	0.7422381	0.6723310	0.3824761	0.4772420	0.0370097	0.5043117	0.5914552	0.6649721	0.1893636	0.0486712	0.0190418	0.2742133	0.0908092	0.4554022	0.2699522	0.3126053	0.2459723	0.2928513	0.2026369	0.3295561	0.0740568	0.0700022	0.5008957	0.3595688	0.5452477	0.2909486	0.0002073	0.6734388	0.3711429	0.4942408	0.4038881	0.6947443	0.4602156	0.6487468	0.0007631	0.1153040	0.6699038	0.2629252	0.0876810	0.6838891	0.5143306	0.1046426	0.6755706	0.5123621	0.3125373	0.5302237	0.4454357	0.5837208	0.2384241	0.0955238	0.0132625	0.4117036	0.0435704	0.3384079
0.1495716	0.4637292	0.5363982	0.4663511	0.2303767	0.3150908	0.1747507	0.3747962	0.3654768	0.0108110	0.1314165	0.7121045	0.5609537	0.2367234	0.3066527	0.3251166	0.4013386	0.4781275	0.2443374	0.1044965	0.2873280	0.6036186	0.0634690	0.2008828	0.0256366	0.0069720	0.0010535	0.4278060	0.2010674	0.1596533	0.0926003	0.7333299	0.4634369	0.6205490	0.6246820	0.1768045	0.7532806	0.0016390	0.4940742	0.0137354	0.0383249	0.6175693	0.4600796	0.6076134	0.0511756	0.4567071	0.6637348	0.6270966	0.4612103	0.5416744	0.0381772	0.6136053	0.4940652	0.6709523	0.1960711	0.0409638	0.0422487	0.2572361	0.0857675	0.2873276	0.3449821	0.4230422	0.1500034	0.3419899	0.2320082	0.4363504	0.1192224	0.1029609	0.5511848	0.3795851	0.7172843	0.2274190	0.0050139	0.5310823	0.5316999	0.3684011	0.5051374	0.7426004	0.5034060	0.7125155	0.0005192	0.1260820	0.6730155	0.4759111	0.1250946	0.5748278	0.5078801	0.0722769	0.6227971	0.4253346	0.4593833	0.5396440	0.4198643	0.7109626	0.2446915	0.1130972	0.0119635	0.4252933	0.0359091	0.2321439
0.0846833	0.5819150	0.4255923	0.4747068	0.2958664	0.2394023	0.1888081	0.1318744	0.5628991	0.0322007	0.1738923	0.6982066	0.5504956	0.2163417	0.3126847	0.3340637	0.3025304	0.5485649	0.4313986	0.2121862	0.2730812	0.6640206	0.0498329	0.2151678	0.0557678	0.0010862	0.0034704	0.3401521	0.1990422	0.2667171	0.1345511	0.3783656	0.1838784	0.7076580	0.7271779	0.0042802	0.7337728	0.0000817	0.6542844	0.0783391	0.1140355	0.5172487	0.3769996	0.7098936	0.0524263	0.4604659	0.8225061	0.5673168	0.4112731	0.6392251	0.0096979	0.4607349	0.5404885	0.4862233	0.2630680	0.0275783	0.0468705	0.2138213	0.0902010	0.2531658	0.4083634	0.4672520	0.2862337	0.3140023	0.0998317	0.5766271	0.1098276	0.0464792	0.5610548	0.5319740	0.5454657	0.2871650	0.0154745	0.4634139	0.4754456	0.4441832	0.5895716	0.6936717	0.4027815	0.4196357	0.0231723	0.0504765	0.6748091	0.5617268	0.4132457	0.5155129	0.5258812	0.0957826	0.6814342	0.3691649	0.2189562	0.4311394	0.4534935	0.6782822	0.2460233	0.1158430	0.0029586	0.3918370	0.0195545	0.2438394
0.1403035	0.5801475	0.4926526	0.4456557	0.1943156	0.2916416	0.2158451	0.2331524	0.1345252	0.0390547	0.1086712	0.6967981	0.5078459	0.2448403	0.3203957	0.3092172	0.3718757	0.6043358	0.3175225	0.1960065	0.3268982	0.6158977	0.0545182	0.1577991	0.0287382	0.0132150	0.0005471	0.4315026	0.2527573	0.1557048	0.0957810	0.6573374	0.3129878	0.6217363	0.5923388	0.0051432	0.6253917	0.0000832	0.5407856	0.0425706	0.0325385	0.6217610	0.3920501	0.5153868	0.0390647	0.3920318	0.6287629	0.7089309	0.3761349	0.4920807	0.0280670	0.5454134	0.3894990	0.6347674	0.2146497	0.0165872	0.0727633	0.2532402	0.1202555	0.2521796	0.3441692	0.4953825	0.1768298	0.3312190	0.1498804	0.4870891	0.2427902	0.0849232	0.4015210	0.4441626	0.5938961	0.2794427	0.0030999	0.5104084	0.3831833	0.5383451	0.6158682	0.7924829	0.4633413	0.5844198	0.0019749	0.1313670	0.6496246	0.4561610	0.2509962	0.6171689	0.4933516	0.0902859	0.7521566	0.2973567	0.3845959	0.4722247	0.3974416	0.7726807	0.3207121	0.0518073	0.0060335	0.5012374	0.0252251	0.2948886
0.1330972	0.6874182	0.3833712	0.4773346	0.3536548	0.1486824	0.2162426	0.3224911	0.4236855	0.0433963	0.0806544	0.7338638	0.1899218	0.4897715	0.2433179	0.2903874	0.2968049	0.5858187	0.2763614	0.1516612	0.3109148	0.5898615	0.0752448	0.1869810	0.0871958	0.0062820	0.0005341	0.3290029	0.1851581	0.1966808	0.1835846	0.5267931	0.3038394	0.5905947	0.6614219	0.0149794	0.6634403	0.0006720	0.4995986	0.0254522	0.0252156	0.7471343	0.4664284	0.5643387	0.0739439	0.4658211	0.7946739	0.6183106	0.4403279	0.6256448	0.0155231	0.6965384	0.5201983	0.5783363	0.1693387	0.0239191	0.1961958	0.2939493	0.1358180	0.0411972	0.4176655	0.6600992	0.2178752	0.3126177	0.1431364	0.3987599	0.1541389	0.2445010	0.5267537	0.5391251	0.5574615	0.4401579	0.0020720	0.6105778	0.6204739	0.4872677	0.4923051	0.6735605	0.5683793	0.4359437	0.0029090	0.1747572	0.6774008	0.7626462	0.1615132	0.6389108	0.4433316	0.1059488	0.6463117	0.2988158	0.2871079	0.4506680	0.4036495	0.8270376	0.2646970	0.0502617	0.0011333	0.3711750	0.0492904	0.3036398
