G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G73A	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.5651775	0.4612158	0.6737532	0.0000000	0.4469273	0.2267498	0.2537631	0.4501766	0.6959385	0.5228848	1.0975440	0.2611908	0.8787264	0.0439107	0.0721385	1.0398303	0.0321365	0.0525654	0.1213760	0.0270141	0.1288588	1.0316524	0.4543617	0.9306611	0.0727101	0.1098321	0.2013782	0.0176886	0.0996698	0.0708142	0.0697254	0.0266643	0.4820922	0.0000000	0.6753967	0.9886931	1.0173388	0.0550680	0.0984960	0.3755280	0.8297213	0.6305149	0.4567221	0.8982911	0.0059842	0.1208965	0.9488343	0.6263595	0.5413036	0.4020124	1.0294527	0.5783814	0.8970387	0.5400566	0.0001347	0.3256612	0.0022143	0.0905705	0.8270200	0.2725829	0.5932011	0.0405805	0.0575104	0.0229020	0.4465263	0.4236136	0.9718019	0.0483165	0.8372998	0.9231268	0.0008828	0.6505495	0.4537732	0.3737355	0.3183788	0.4622289	0.4715539	0.5058714	0.7595723	0.0071884	0.5188808	0.7421858	0.7869014	0.8830201	0.5687469	0.3285272	0.9330529	0.5530275	0.8982227	0.8294539	0.5110201	0.0376838	0.9931853	0.0073312	0.6322346	0.8942395	0.9085304	0.5588474	0.8529976	0.2438302
0.4743812	0.4864883	0.6704005	0.0000000	0.4501270	0.1849287	0.2563065	0.4755386	0.7556729	0.5200075	0.9646168	0.2419626	0.9485175	0.0537207	0.0905293	1.0163754	0.0286023	0.0293645	0.1400648	0.0200191	0.1743159	1.0416174	0.4299899	0.9030499	0.0881046	0.0788459	0.1807925	0.0307353	0.0673860	0.0446986	0.0526937	0.0125653	0.9209913	0.0341694	0.0281456	0.0466932	0.0000000	0.0741672	0.0994230	0.3219544	0.7889714	0.5974444	0.4458497	0.9114105	0.0191436	0.1012688	0.9148686	0.5921458	0.5675335	0.4126916	1.0104120	0.5122686	0.9143675	0.5242104	0.0054040	0.1015046	0.0082659	0.4864867	0.7082820	0.3095947	0.5482173	0.2780352	0.0427548	0.0212559	0.4530510	0.0329572	1.0048771	0.0284229	0.9187734	0.9007952	0.0002894	0.4575591	0.4995396	0.3604651	0.3201337	0.5920991	0.4488984	0.5486313	0.7594582	0.5682626	0.6357847	0.6786446	0.7459611	0.9344727	0.6039802	0.2523597	0.9768547	0.2275624	0.4969167	0.7459956	0.5096091	0.0658579	1.0340674	0.1522976	0.6829910	0.7896300	1.0233632	0.4940881	0.9623179	0.2608667
0.4756889	0.5587028	0.9341863	0.3593599	0.3295490	0.2246001	0.2796424	0.5123185	0.6789922	0.5426982	1.0196423	0.4860016	0.7682546	0.0244615	0.0379907	0.9408107	0.1101532	0.0348059	0.0660644	0.0321707	0.1745013	1.0261685	0.7871824	0.3931520	0.1033802	0.1080989	0.0000000	0.0000000	0.0653822	0.0463466	0.0881031	0.0001474	0.8064704	0.0497535	0.5307116	0.9292598	0.9017775	0.0687955	0.0867116	0.3182034	0.9668141	0.8774092	0.9610777	0.7408264	0.1454209	0.1556585	0.8819619	0.6910091	0.5900197	0.3235211	0.9428350	0.4890819	0.8157172	0.5373032	0.0001706	0.2856798	0.0080956	0.0374691	0.7166546	0.3992458	0.0377196	0.6087418	0.0309421	0.0076056	0.5070689	0.4596466	0.9888786	0.0538478	0.8736646	0.3547190	0.0001004	0.1127861	0.4234295	0.5132353	0.2365649	0.9082415	0.4557538	0.6261725	0.5787295	0.0010853	0.5232173	0.7445958	0.7124620	0.7875944	0.8972156	0.3156690	0.9002118	0.5147606	0.8399005	0.7727379	0.6810806	0.0606625	0.9299494	0.0122463	0.5821607	0.7215219	0.9758220	0.6993694	0.7894439	0.4677906
0.5229533	0.4607389	0.6414012	0.0000000	0.4953838	0.1890848	0.2543561	0.4863327	0.7412655	0.5551382	0.9570549	0.2651043	0.9006543	0.0610387	0.0959351	0.9829742	0.0313943	0.0258039	0.1348986	0.0000000	0.1961546	1.0862955	0.4278823	0.9063373	0.1176108	0.1004055	0.1999105	0.0094193	0.0620668	0.0682491	0.4490278	0.1827576	0.7949730	0.0352764	0.6217277	0.9536680	0.9531074	0.0773976	0.1260926	0.3630961	0.8422297	0.6416696	0.3925803	0.9304486	0.0148938	0.1132891	0.9129590	0.7024049	0.6096510	0.4093221	0.9734544	0.5701387	0.8888591	0.5378766	0.0000812	0.3620823	0.0002340	0.0986399	0.7988790	0.2768796	0.5456102	0.0384826	0.0619805	0.0120852	0.4702172	0.3527477	1.1152155	0.0483057	0.8498053	0.9819146	0.0020164	0.5997271	0.4655022	0.2760114	0.3108446	0.5217438	0.3325847	0.5734524	0.7463358	0.0043364	0.5307640	0.7586651	0.8038241	0.8574296	0.5232680	0.2811251	0.9204053	0.4836233	0.8376039	0.7607994	0.5279830	0.0554251	1.0193084	0.0038893	0.6696197	0.9164506	0.9594410	0.5571480	0.8526624	0.2912717
0.4979649	0.5602078	0.6979511	0.0000000	0.5175242	0.2185706	0.2674783	0.4713589	0.7000740	0.4786951	0.9618896	0.2389630	0.8306413	0.0710252	0.0836633	0.9882854	0.0286357	0.0644425	0.1197857	0.0201793	0.1835857	1.0336006	0.4564324	1.0269369	0.1217623	0.0873763	0.2010861	0.0200315	0.0603629	0.0540214	0.1081212	0.0165727	0.7707346	0.0182669	0.6425298	0.9102478	0.9354809	0.0930610	0.1391074	0.3740122	0.8225644	0.6215305	0.4298279	0.9762195	0.0315398	0.1016683	0.9909706	0.6660330	0.5743157	0.0000000	0.9596915	0.5069301	0.9450712	0.5781334	0.0001636	0.2969653	0.5543185	0.0778860	0.9096995	0.2657899	0.5783734	0.0000158	0.4429060	0.0076650	0.4686388	0.4208933	1.1110192	0.0353507	0.9128583	0.9951854	0.0001757	0.5434847	0.4098564	0.2641208	0.2333689	0.6002557	0.3971253	0.5702683	0.5065747	0.0056207	0.5144120	0.7298593	0.7252066	0.9119185	0.5425693	0.4053236	0.8348586	0.6311769	0.9184629	0.8057255	0.4355286	0.0634551	0.9606438	0.0009424	0.7027167	0.8967205	1.0144316	0.5105267	0.9271145	0.1738105
0.4512818	0.4323565	1.0508018	0.3698855	0.5397475	0.2159630	0.2942176	0.5054950	0.7856508	0.5794329	0.9750652	0.2585284	0.8532671	0.0732272	0.1081607	0.9264462	0.1144225	0.0671508	0.1639784	0.0328176	0.1366631	0.9773401	0.4070404	0.9136458	0.0980435	0.1133261	0.1772964	0.0226748	0.0832315	0.0907255	0.0800472	0.0234118	0.4273547	0.0000000	0.6913329	0.8966633	0.9957432	0.0583287	0.0858868	0.3275171	0.8272230	0.6268048	0.4180352	1.0104144	0.0111654	0.1068772	0.9397983	0.7681139	0.6009720	0.0000000	0.9155809	0.5510688	0.8930779	0.5604148	0.0018749	0.4025791	0.5076338	0.1059546	0.8703729	0.2419185	0.0434547	0.4284849	0.4640685	0.0217874	0.4492898	0.3844683	1.0325355	0.1380887	0.8651230	0.3871975	0.0023428	0.1597425	0.4752826	0.3564101	0.3516897	0.5417045	0.3963186	0.6001603	0.5857741	0.0085123	0.5508351	0.7708706	0.7778566	0.9142493	0.9681502	0.2720184	0.9254469	0.5791011	0.7686871	0.9275679	0.6900482	0.0568386	1.0381815	0.0205945	0.5636312	0.9116572	1.0157667	0.5320404	0.9031106	0.2304660
0.6106535	0.2409253	0.9989311	0.3975518	0.5103426	0.2197287	0.2600611	0.4265771	0.7810149	0.5701073	0.9925070	0.2262519	0.8556628	0.0407461	0.1211618	1.0469062	0.1412928	0.0318332	0.0000000	0.0204842	0.1274824	1.0846080	0.0000000	0.9064890	0.0572569	0.0808149	0.2248290	0.0162147	0.0973571	0.0781710	0.0599839	0.0240181	0.5360115	0.1247865	0.5851739	0.9842245	0.9543087	0.0790997	0.0558638	0.3646976	0.7122442	0.7013729	0.3844219	1.0156677	0.0320265	0.0858442	0.8968956	0.6807418	0.5733366	0.4406065	0.9649931	0.3154410	0.8293164	0.4866553	0.0002399	0.6473746	0.0008486	0.2896279	0.8846635	0.2924090	0.0353129	0.4298635	0.4674743	0.0248884	0.4963980	0.2508555	0.9652351	0.2599351	0.8651573	0.7185380	0.0003013	0.1336706	0.4264887	0.3293224	0.5222412	0.5465517	0.4416042	0.6072411	0.6616608	0.0029936	0.5326295	0.9976696	0.6872768	0.8261052	0.9551080	0.1799080	0.9002088	0.5496125	0.8643188	0.7997627	0.7567009	0.0628859	0.4736767	0.0013225	0.6443732	0.7528804	0.9689772	0.5366508	0.4537499	0.2219961
0.5062976	0.3414110	0.9060013	0.3672471	0.6044382	0.2170699	0.2453012	0.4685187	0.7061153	0.5400708	0.9746564	0.2011886	0.9298583	0.0632284	0.0955728	0.9751911	0.0909267	0.0420637	0.0000000	0.0215012	0.1375490	1.0021558	0.4282407	0.9670751	0.1229993	0.1113469	0.2025892	0.0223863	0.0664726	0.0909868	0.0679558	0.0267620	0.5937745	0.0226147	0.5445088	0.9515155	0.9934084	0.0664632	0.0868285	0.4311611	0.8082315	0.5652056	0.4009684	0.9302049	0.0184351	0.1006743	0.9724901	0.6143950	0.5736152	0.0000000	1.0106446	0.5249952	0.8908869	0.5829283	0.0007831	0.2633571	0.5608481	0.1163318	0.7885694	0.2868555	0.0241568	0.3665565	0.4029026	0.0071256	0.4610992	0.3538696	1.0709621	0.1706077	0.8790950	0.5470582	0.0003425	0.0962798	0.4329913	0.3071917	0.5517360	0.5065248	0.4038293	0.6350320	0.5760130	0.0056836	0.4952540	0.8232160	0.7464246	0.8695509	0.9294392	0.2371335	0.9053191	0.5738492	0.8586850	0.8319371	0.6929539	0.0590602	1.0385765	0.0078396	0.6801912	0.8760690	1.0038519	0.5232666	0.9453584	0.1352917
0.4622986	0.5175968	0.9191802	0.4040671	0.4866587	0.2130450	0.2643925	0.4278684	0.7873196	0.4959227	0.9472383	0.3063200	0.9311023	0.0562878	0.0803362	1.0646126	0.0981308	0.0491728	0.1385723	0.0215851	0.1311224	0.9708453	0.4478168	0.9027738	0.1201761	0.0775159	0.2270564	0.0253292	0.0792999	0.0876274	0.0676421	0.0070736	0.3978295	0.0000000	0.1406853	0.0249361	0.0000000	0.0888745	0.1249452	0.3240222	0.8757110	0.6930333	0.4033215	0.8850100	0.0211879	0.0959216	0.9743221	0.5767934	0.5435483	0.3689095	0.9962581	0.4220923	0.9087662	0.4638914	0.0012564	0.1031486	0.0001069	0.4563514	0.7947794	0.3690637	0.0445279	0.3893766	0.0385393	0.0149199	0.4465896	0.0332838	0.9508596	0.0959871	0.9316963	0.2270505	0.0024236	0.0079719	0.4841709	0.3709719	0.2571560	0.5038691	0.4044786	0.6090963	0.7375898	0.3428851	0.5211039	0.7083184	0.7712905	0.7370980	0.9596006	0.2706716	0.8792713	0.3685640	0.4004506	0.7800083	0.7132614	0.0747795	1.0224766	0.1539137	0.6970489	0.7178271	0.9573739	0.5093171	0.9156609	0.3146420
0.4525634	0.6486227	0.7289768	0.0000000	0.4762766	0.1285329	0.2755726	0.4485321	0.7030870	0.5922702	1.0660111	0.3250047	0.8502606	0.0370980	0.0523602	1.0405608	0.0307828	0.0294071	0.1123256	0.0261244	0.1039090	1.0833099	0.4436690	0.9118305	0.0780274	0.0000000	0.1751028	0.0093663	0.0830515	0.0742975	0.0719191	0.0024027	0.8669051	0.0406845	0.6089648	0.9022172	0.9157439	0.1606961	0.1534663	0.4001895	0.7644880	0.6137455	0.4388679	0.9034368	0.0182056	0.1467998	0.9549471	0.4723699	0.4985417	0.4384511	1.0171402	0.5087310	0.8972445	0.4578859	0.0030421	0.2776356	0.0021876	0.0854197	0.5934277	0.2502843	0.5951293	0.0561463	0.0575122	0.0054114	0.4630061	0.3815740	0.9932301	0.0735504	0.9006046	0.0364730	0.0002541	0.5905892	0.4395408	0.4162330	0.4172916	0.6684738	0.4281925	0.5670139	0.6791134	0.0077439	0.5498777	0.7816403	0.7033353	0.7590661	0.5418712	0.3340409	0.9363286	0.5103760	0.8355462	0.7971649	0.4871882	0.0531151	0.9830708	0.0070815	0.7326498	0.7494528	0.9417156	0.6216848	0.9022776	0.2149759
