G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G65A	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.4035756	0.2651760	0.9257414	0.8220298	0.8913184	0.7413035	0.4868833	0.8275737	0.0000000	0.6995401	1.0000000	0.9845935	0.1100759	0.9698244	0.1917577	0.4643720	0.0148675	0.3909630	0.5249456	0.8149136	0.9034286	0.1976735	0.5813751	0.5390707	0.2130754	0.9946622	0.0886417	0.3104850	0.3642623	0.0936559	0.7757608	0.4284807	0.0969602	0.2582938	0.2960092	0.3927332	0.1096461	0.9982544	0.0552060	0.0000000	0.4383115	0.7845947	0.3490242	0.9997484	0.2992989	0.0129921	0.0390646	0.2879972	0.6397202	0.0613383	0.2855037	0.9917804	0.0222902	0.9235797	0.9741088	0.6488027	0.6594009	0.9993743	0.9002291	0.9999875	0.0178568	0.0315300	0.7530713	0.2142404	0.0636983	0.9130683	0.2868376	0.4470233	0.8307668	0.4378303	0.5441807	0.5115961	0.3455980	0.4315591	0.6941950	0.5658917	0.5764463	0.0672889	0.9999908	0.0518680	0.2834104	0.0320930	0.0976278	0.9997162	0.0015911	0.4951082	0.2752026	0.7314888	0.4809552	0.1965366	0.5611617	0.6021681	0.7067834	0.4817113	0.0514816	0.0340069	0.9993680	0.4228641	0.4999499	0.6677270
0.4061311	0.2651590	0.9257343	0.8220007	0.8913674	0.7412717	0.4868957	0.8276003	0.0000000	0.6995402	1.0000000	0.9845935	0.0000000	0.9698874	0.1917577	0.4643720	0.0148710	0.3909170	0.5249885	0.8149604	0.7259095	0.1978572	0.5813774	0.4143792	0.2130791	0.9952856	0.0850143	0.4309095	0.2387515	0.0929878	0.7754747	0.4282842	0.0967595	0.4827989	0.1998406	0.3271702	0.5838169	0.9782629	0.1047635	0.9428021	0.4880168	0.8725564	0.3000573	0.9988637	0.2779325	0.0179982	0.0886515	0.3723828	0.6197595	0.0611897	0.2855554	0.8788685	0.3778282	0.9350101	0.9829972	0.6489018	0.8132300	0.9995110	0.8997640	0.9999874	0.0149247	0.5475619	0.8664449	0.2142327	0.0627640	0.9140798	0.3053383	0.4469544	0.9178723	0.0304190	0.3091473	0.0670853	0.9640678	0.4315591	0.6377319	0.9326809	0.5781527	0.0672942	0.9999993	0.0540167	0.2337382	0.0318594	0.1987026	0.9980751	0.0000338	0.4974664	0.4248543	0.7688457	0.4731315	0.4779687	0.5354913	0.6021679	0.7064996	0.6421861	0.0231560	0.2766484	0.9621089	0.4760231	0.5022033	0.6620311
0.4035647	0.2651462	0.9257275	0.8219847	0.8914083	0.7412477	0.4869039	0.8276197	0.0823492	0.6995122	1.0000000	0.9845962	0.0000000	0.9699353	0.1917672	0.4643844	0.0148735	0.3908824	0.5250215	0.8149969	0.9048734	0.3158846	0.7039711	0.5363837	0.3277822	0.9945599	0.0892104	0.3033305	0.3746222	0.0937087	0.7752469	0.4281280	0.0965987	0.2562973	0.2971326	0.3935890	0.2547035	0.9982346	0.0553641	0.0000000	0.4340491	0.7773994	0.3534693	0.9997522	0.2995808	0.0130245	0.0397592	0.2895876	0.6414173	0.0610714	0.3871080	0.9950628	0.0117561	0.9409234	0.9735018	0.6488973	0.5946129	0.9993743	0.9002904	0.9999870	0.0178668	0.0314832	0.7655591	0.1633400	0.0689669	0.8758733	0.2853805	0.4469343	0.7781407	0.7155595	0.6483964	0.5116268	0.4806738	0.4371997	0.6865960	0.6235541	0.5764456	0.0814123	0.9950246	0.0516966	0.2763676	0.0318591	0.0973046	0.9990764	0.0041851	0.4953717	0.2027691	0.7688550	0.4730473	0.4774363	0.5614813	0.6021775	0.6961549	0.4010429	0.0343559	0.0330382	0.9993640	0.4226773	0.5027169	0.6676815
0.4038457	0.2651290	0.9253669	0.8254623	0.8938152	0.7412128	0.4869168	0.8276485	0.0823492	0.6995129	1.0000000	0.0276260	0.1044676	1.0000000	0.0000000	0.4643841	0.0145538	0.3908320	0.5250690	0.8150489	0.8702010	0.3131331	0.7014662	0.5287153	0.3255476	0.9945782	0.0891096	0.3069792	0.3692833	0.0936626	0.7749262	0.4279084	0.0963735	0.3019959	0.2731844	0.3873702	0.2504650	0.9982215	0.0554669	0.0000000	0.4409573	0.7890924	0.3511566	0.9997086	0.3000215	0.0131119	0.0415273	0.2934990	0.6405429	0.0609055	0.3866482	0.9949050	0.0119390	0.9259302	0.9737865	0.6488992	0.5912348	1.0000000	0.9003534	1.0000000	0.0178680	0.0314634	0.7659988	0.1632641	0.0688475	0.8770386	0.4054584	0.0041774	0.7836528	0.7147882	0.6496783	0.5116216	0.3609563	0.4371792	0.6831264	0.6235855	0.5764387	0.0809815	0.9951577	0.0522439	0.2729129	0.0320471	0.1069560	0.9991095	0.0015464	0.4954157	0.2040270	0.7690013	0.4800662	0.1962757	0.5546983	0.6021772	0.6962413	0.4034733	0.0336323	0.0325862	0.9994752	0.4281195	0.4788777	0.6669963
0.4051259	0.2513688	0.9080682	0.9124405	0.9789220	0.7134955	0.5573203	1.0000000	0.0823492	0.6995401	1.0000000	0.9845935	0.1103632	0.9684238	0.1917577	0.4643720	0.0000000	0.0000000	0.5601274	0.8546116	0.7595323	0.2732578	0.6638264	0.4095862	0.2912047	0.9950292	0.0865427	0.4058385	0.2592027	0.0945968	0.7601923	0.4233557	0.1014303	0.4183726	0.2202030	0.3403310	0.6255438	0.1512295	0.4621321	0.9492670	0.4812980	0.8602340	0.3052934	0.9931085	0.2776680	0.0168436	0.0811606	0.3620715	0.6369601	0.0647460	0.3869829	0.8955955	0.7983850	0.9188303	0.9090770	0.6485199	0.9643019	0.9996321	0.7739713	0.9999795	0.0370440	0.5401367	0.7903585	0.1463828	0.0612138	0.8918171	0.3005294	0.0041753	0.8558090	0.2685092	0.1259456	0.0671076	0.8577628	0.4361329	0.6822637	0.9409552	0.9972017	0.0752339	0.9593468	0.3079491	0.1827967	0.0323972	0.1612775	0.9980444	0.0023546	0.4977399	0.3746934	0.7685638	0.4743265	0.1844200	0.5394412	0.6021740	0.7015538	0.5876248	0.0212514	0.2877620	0.9516039	0.3816568	0.5073886	0.6961337
0.4035652	0.2651461	0.9257276	0.8219842	0.8914080	0.7412476	0.4869040	0.8276199	0.0823492	0.6995122	1.0000000	0.9845962	0.1100532	0.9699353	0.1917672	0.4643844	0.0148735	0.3908822	0.5250217	0.8149970	0.9047734	0.3158148	0.7039382	0.5363357	0.3277334	0.9945604	0.0892090	0.3033547	0.3746001	0.0937085	0.7752467	0.4281279	0.0965987	0.2563908	0.2970989	0.3935760	0.2545367	0.9982345	0.0553642	0.0000000	0.4340985	0.7774430	0.3534232	0.9997083	0.2767080	0.0122769	0.0007715	0.0000000	0.6413895	0.0610714	0.3871058	0.9950604	0.0117604	0.9242831	0.9734370	0.6488975	0.5537343	0.9993743	0.9002965	1.0000000	0.0178668	0.0314831	0.7655584	0.1633607	0.0689641	0.8759087	0.2868154	0.4469338	0.4564100	0.7688576	0.6483279	0.5116266	0.3456662	0.4371990	0.6865448	0.6260796	0.5764412	0.0813941	0.9468371	0.0517017	0.2763569	0.0318591	0.0973313	0.9990777	0.0044715	0.4953720	0.2027978	0.7631694	0.4809018	0.1962903	0.5614633	0.6021775	0.6961730	0.4015016	0.0478390	0.0325862	0.9993658	0.4230286	0.4788702	0.8194523
0.4076682	0.2651477	0.9253738	0.8255048	0.8937790	0.7412469	0.4869028	0.8276189	0.0000000	0.6995402	1.0000000	0.0276260	0.1044676	1.0000000	0.0000000	0.4643720	0.0145490	0.3908821	0.5250238	0.8150007	0.6894689	0.1979158	0.5813784	0.4124457	0.2130775	0.9953138	0.0848348	0.4361551	0.2346549	0.0926216	0.7752162	0.4281043	0.0965721	0.5359394	0.1800747	0.3202536	0.5840158	0.9783607	0.1046475	0.9437116	0.4906345	0.8775036	0.2986741	0.9985938	0.2779308	0.0181220	0.0894727	0.3735695	0.6191875	0.0610519	0.2852639	0.8781845	0.3781066	0.9205025	0.9832312	0.6489031	0.8059663	1.0000000	0.8999070	1.0000000	0.0149268	0.5476156	0.8648871	0.2132240	0.0627231	0.9141272	0.4305118	0.0041784	0.9185939	0.0303340	0.3103516	0.0670830	0.8480432	0.4315591	0.6366794	0.9311109	0.5780854	0.0672933	0.9999993	0.0546525	0.2296125	0.0323266	0.2422603	0.9980621	0.0000330	0.4976303	0.4270589	0.7500426	0.4800676	0.1965133	0.5309847	0.6021678	0.7062478	0.6488863	0.0229340	0.2658087	0.9998740	0.4256435	0.4955163	0.6616059
0.4061475	0.2651579	0.9257352	0.8219912	0.8913594	0.7412702	0.4868980	0.8276029	0.0000003	0.6995398	1.0000000	0.9845935	0.1100633	0.9698869	0.1917578	0.4643721	0.0148715	0.3909141	0.5249898	0.8149611	0.7254647	0.1978901	0.5813808	0.4142315	0.2130978	0.9952844	0.0850049	0.4312299	0.2385556	0.0929855	0.7754767	0.4282848	0.0967593	0.4836051	0.1995346	0.3269987	0.5839125	0.9782151	0.1047970	0.9429472	0.4880931	0.8727084	0.2999521	0.9988503	0.2766953	0.0122769	0.0007715	0.0000023	0.6197209	0.0611907	0.2855635	0.8788448	0.3778481	0.9187057	0.9829601	0.6489021	0.6498050	0.9995115	0.8998488	1.0000000	0.0149251	0.5475819	0.8663326	0.2142199	0.0627694	0.9140565	0.5097961	0.4469464	0.5127307	0.0342674	0.3093308	0.0670857	0.8329509	0.4315343	0.6374398	0.9326222	0.5781587	0.0673035	0.9999993	0.0540202	0.2335469	0.0318594	0.1990277	0.9980735	0.0000381	0.4974873	0.4251284	0.7405510	0.4809049	0.1965204	0.5354277	0.6021679	0.7064938	0.6430287	0.0456202	0.2685639	0.9728763	0.4002656	0.4954899	0.8194354
0.4074150	0.2651097	0.9253568	0.8254344	0.8938871	0.7411758	0.4869281	0.8276770	0.0823492	0.6995129	1.0000000	0.0276260	0.0000000	1.0000000	0.0000000	0.4643841	0.0145582	0.3907796	0.5251211	0.8151077	0.6942614	0.2699686	0.6604528	0.4030795	0.2880769	0.9952127	0.0854452	0.4325922	0.2373500	0.0927489	0.7745522	0.4276500	0.0961054	0.5287970	0.1826754	0.3220793	0.6238549	0.9772141	0.1060565	0.9518487	0.4899214	0.8762086	0.2996210	0.9986458	0.2777186	0.0191623	0.0955132	0.3815803	0.6196158	0.0607085	0.3854817	0.8878369	0.3717223	0.9354625	0.8886356	0.6489911	0.8079406	1.0000000	0.9000303	1.0000000	0.0149359	0.5480794	0.7933166	0.1784503	0.0663089	0.8911223	0.4273421	0.0041778	0.8693494	0.2656877	0.3575307	0.0670919	0.9651630	0.4366776	0.6270298	0.9426922	0.5782094	0.0747947	0.9997775	0.0546252	0.2258995	0.0318287	0.2358605	0.9980042	0.0000312	0.4987870	0.3875057	0.7745488	0.4729775	0.4774444	0.5315771	0.6021731	0.7009436	0.5994052	0.0190799	0.2696782	0.9998677	0.4978862	0.4959382	0.6613182
0.4074125	0.2651097	0.9253568	0.8254344	0.8938871	0.7411758	0.4869281	0.8276770	0.0823492	0.6995129	1.0000000	0.0276260	0.1044676	1.0000000	0.0000000	0.4643841	0.0145582	0.3907796	0.5251211	0.8151077	0.6942614	0.2699686	0.6604528	0.4030795	0.2880769	0.9952127	0.0854452	0.4325922	0.2373500	0.0927495	0.7745522	0.4276500	0.0961054	0.5287970	0.1826754	0.3220793	0.6238549	0.9772136	0.1060570	0.9518487	0.4899207	0.8762072	0.2996178	0.9986359	0.2767052	0.0122769	0.0007715	0.0000001	0.6196145	0.0607085	0.3854817	0.8878369	0.3717223	0.9201440	0.8885609	0.6489911	0.6343774	1.0000000	0.9000303	1.0000000	0.0149359	0.5480794	0.7933135	0.1784503	0.0663089	0.8911223	0.6928128	0.0041778	0.4563967	0.3040076	0.3575306	0.0670919	0.8490389	0.4366776	0.6269086	0.9430571	0.5782081	0.0747904	0.9958315	0.0546259	0.2258995	0.0318287	0.2358596	0.9980042	0.0000356	0.4987934	0.3875059	0.7692906	0.4800465	0.1962605	0.5315771	0.6021731	0.7009436	0.5996597	0.0391981	0.2696782	0.9998865	0.4212397	0.4959382	0.8191923
