G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G71A	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.3414045	0.1199409	0.4763472	0.4447317	0.0640599	0.5182780	0.4625321	0.4433871	0.5620383	0.2085196	0.5647394	0.6690173	0.4483636	0.2474172	0.0517614	0.0684928	0.5953479	0.0327658	0.2522604	0.1757327	0.1566340	0.5062800	0.2502125	0.2088779	0.0159885	0.6663118	0.2110497	0.1319225	0.6296531	0.3700598	0.0634224	0.0638849	0.0883892	0.0938066	0.6402017	0.0988589	0.5537767	0.5873880	0.0584530	0.1782974	0.0089837	0.6174952	0.0341269	0.3080520	0.2351556	0.7458898	0.0761618	0.5551911	0.0834728	0.7059989	0.3544399	0.7120290	0.6839938	0.6880129	0.1698795	0.2776557	0.6568970	0.3990432	0.4345991	0.6275485	0.4449916	0.0343770	0.0743539	0.6393028	0.1751143	0.0178576	0.2984583	0.3823554	0.1128890	0.0379908	0.0088377	0.6736057	0.6889145	0.2733161	0.5118886	0.0224967	0.6390247	0.1668806	0.6830675	0.4082739	0.2549608	0.3446535	0.7714952	0.3408737	0.0058912	0.7972375	0.7947201	0.5847277	0.7681456	0.4415460	0.7123062	0.0226617	0.4168543	0.1017136	0.4231210	0.3304653	0.2997484	0.6962764	0.7165280	0.1696075
0.6415241	0.0334859	0.5376565	0.4004829	0.1070682	0.3575653	0.5160953	0.4043369	0.6455252	0.1566980	0.5981190	0.5408256	0.4168246	0.1733064	0.0657770	0.0955906	0.6208729	0.0230445	0.2283950	0.1990297	0.1457197	0.4205220	0.2725691	0.2337418	0.0267296	0.6404509	0.2098120	0.1549282	0.5329472	0.4354946	0.0325868	0.0713071	0.1063577	0.1005244	0.5797860	0.1137681	0.5089287	0.6308496	0.1024009	0.1938411	0.0071027	0.5391045	0.0964880	0.3215656	0.2198378	0.6992097	0.0861064	0.4967725	0.1326213	0.6185407	0.4459638	0.6707756	0.5531864	0.6267556	0.2641328	0.3680143	0.7598714	0.3276448	0.5894284	0.5709583	0.4339847	0.0164537	0.0999067	0.6943403	0.1719718	0.0188889	0.3040869	0.4820156	0.1404546	0.0291530	0.0018522	0.6020986	0.7007984	0.2607519	0.5042141	0.0102440	0.5889490	0.1285493	0.5324951	0.4236381	0.2171072	0.4594215	0.6137426	0.2178180	0.0070417	0.7597183	0.5904466	0.6029654	0.7958192	0.5284658	0.6747621	0.0555577	0.5697118	0.1161206	0.3988323	0.4194760	0.2614110	0.6064916	0.5516721	0.2337452
0.6659143	0.1277975	0.2939101	0.5802971	0.0528484	0.3588745	0.4888472	0.5963464	0.5408701	0.1149127	0.6695014	0.3772970	0.4009447	0.1698786	0.0534274	0.0711345	0.6055871	0.0210404	0.2008535	0.2739922	0.2510514	0.4745418	0.2715717	0.2027279	0.0086198	0.7375290	0.1430318	0.1803185	0.5736938	0.3739666	0.0483743	0.1794578	0.0754122	0.1507028	0.6606861	0.0248363	0.4352335	0.6215732	0.0682674	0.2229326	0.0157234	0.6503535	0.0717997	0.3068957	0.3504064	0.6525384	0.0933734	0.5865975	0.0631885	0.6659005	0.3708702	0.7412123	0.5241880	0.6008723	0.1846021	0.2059639	0.6249360	0.4554086	0.5748024	0.5094798	0.6540828	0.0322078	0.0813640	0.6680632	0.2201732	0.0308443	0.3673002	0.4691757	0.1359586	0.0276128	0.0017264	0.6746917	0.5972381	0.1892206	0.4307828	0.0052644	0.6400010	0.1327104	0.5979982	0.3457120	0.1427796	0.3461372	0.6629057	0.2400710	0.0037691	0.7553401	0.6746941	0.7357807	0.7007207	0.4126494	0.6459919	0.0188187	0.4997515	0.1943952	0.3552734	0.3539163	0.2375613	0.6976150	0.5526924	0.2232585
0.5819235	0.1078078	0.4863917	0.1648796	0.1109773	0.3300662	0.3995026	0.5336530	0.6659627	0.1568988	0.5879527	0.4273472	0.3688923	0.2683427	0.0653099	0.0414418	0.6547303	0.0499211	0.2092742	0.1352270	0.1818270	0.3256588	0.1560987	0.2009415	0.0099463	0.5795705	0.1677966	0.1288775	0.5362276	0.3405930	0.0400585	0.2237045	0.1197625	0.1206383	0.6008667	0.0869445	0.5546654	0.6433251	0.0520184	0.1580264	0.0129646	0.6812486	0.0372321	0.2304801	0.2373622	0.6601151	0.0689073	0.4779296	0.0862740	0.6897515	0.4144651	0.6398518	0.7115626	0.6797105	0.2256477	0.3656397	0.5859811	0.3295871	0.2689771	0.5312532	0.4204797	0.0132982	0.0991264	0.5911624	0.3305531	0.0157594	0.2917193	0.3488084	0.1267441	0.0285726	0.0012809	0.6035042	0.7135589	0.2197066	0.5125978	0.0222563	0.5706127	0.1494739	0.5635959	0.4562502	0.2002799	0.3319749	0.6234087	0.2559362	0.0013289	0.7774091	0.7556187	0.6047868	0.7295122	0.5145987	0.6515609	0.0398181	0.5006016	0.0940874	0.4471435	0.2788779	0.3399385	0.6954977	0.6552067	0.2552214
0.7041491	0.1671527	0.4660185	0.1135350	0.0357580	0.4546331	0.4146162	0.4550157	0.4863204	0.1801735	0.5070400	0.4299078	0.4549079	0.1918695	0.0212265	0.0505143	0.7599718	0.0551175	0.2218279	0.2300955	0.1672297	0.3840424	0.1838009	0.1693929	0.0165823	0.7302357	0.1458832	0.1692334	0.4806869	0.3565927	0.0534764	0.1440801	0.1075509	0.1026879	0.6078813	0.0610531	0.5706507	0.7998112	0.0933971	0.2461922	0.0014226	0.6596924	0.0310025	0.3069256	0.3523131	0.6493079	0.0627931	0.4663391	0.0781059	0.7300038	0.3813224	0.7544974	0.7488852	0.5720416	0.2790691	0.2851703	0.6682785	0.3430495	0.4282902	0.5639008	0.3971245	0.0142706	0.0840595	0.7214416	0.2625884	0.0248348	0.3278768	0.3552431	0.1499211	0.0102522	0.0027512	0.5410860	0.6628287	0.1794173	0.5516394	0.0154353	0.5928495	0.1529355	0.6841376	0.4162671	0.1835495	0.3765069	0.7212963	0.2946424	0.0044053	0.6907651	0.6365518	0.5659042	0.5998437	0.3607153	0.7161189	0.0557148	0.4097133	0.1001881	0.4033127	0.2481051	0.2237454	0.6681924	0.6078686	0.1417364
0.6398876	0.1607167	0.6329454	0.3115294	0.0984094	0.2467990	0.4741435	0.5992192	0.7510018	0.2523400	0.5773886	0.4848163	0.4156217	0.2266555	0.0369691	0.0688340	0.5860852	0.0480111	0.1271475	0.1499911	0.2222740	0.3832234	0.2634521	0.2416448	0.0120221	0.6963633	0.1667013	0.1108629	0.6031993	0.3839705	0.0121370	0.1291571	0.1379064	0.0721866	0.5651375	0.1112055	0.4836244	0.7039405	0.0703496	0.1835688	0.0054006	0.5286723	0.0431594	0.3951556	0.1688795	0.6621942	0.0789786	0.4683690	0.0422818	0.7753825	0.3523961	0.7757445	0.6125619	0.6088406	0.3861989	0.3231802	0.5711471	0.3916443	0.4903557	0.5846902	0.4230119	0.0241571	0.0516644	0.6631830	0.4267480	0.0447778	0.4250768	0.4095703	0.1549214	0.0254753	0.0043632	0.6427430	0.6050269	0.3057810	0.4860379	0.0383394	0.6192317	0.0948878	0.4856454	0.4377812	0.2637175	0.3185408	0.7191743	0.4192112	0.0009567	0.7266159	0.6485013	0.4979439	0.7216572	0.4669941	0.7675954	0.1449639	0.4033162	0.1043339	0.3703369	0.2747750	0.2618907	0.6868009	0.6412186	0.2193531
0.8034167	0.2652278	0.4999297	0.5457261	0.0845379	0.5485115	0.1939093	0.4898040	0.4642125	0.1967523	0.5407467	0.3537864	0.4130591	0.1913349	0.0526975	0.0654311	0.7650108	0.0241286	0.1880537	0.2109223	0.3459422	0.2827907	0.1675780	0.2610751	0.0437534	0.5820576	0.0674028	0.1014612	0.6079353	0.4682548	0.0237734	0.0771702	0.1202932	0.1565347	0.7236328	0.0539117	0.4419663	0.6389537	0.1005814	0.1834340	0.0160170	0.7344850	0.0283393	0.3923100	0.2545698	0.7532404	0.0816878	0.4497421	0.0680460	0.7632633	0.4013581	0.6802958	0.6107624	0.6381528	0.2722271	0.0952431	0.7373759	0.2854918	0.6399134	0.5979764	0.3248193	0.0397972	0.0178309	0.8076110	0.2917266	0.0141669	0.3142357	0.4858876	0.2242417	0.0389617	0.0036895	0.6287818	0.6238969	0.3411962	0.6013071	0.0164053	0.5809191	0.1157920	0.6370760	0.4682658	0.1996551	0.3459113	0.5026433	0.2017228	0.0079775	0.6769469	0.8108196	0.5241307	0.6960577	0.4866959	0.6297893	0.0102494	0.4787573	0.0649014	0.3922104	0.1033577	0.1573605	0.8204662	0.5059959	0.1241977
0.5715895	0.1041486	0.5696575	0.3362269	0.0727579	0.4079579	0.4365781	0.2155924	0.5199203	0.1384814	0.5691584	0.4136672	0.3054326	0.1890851	0.0299656	0.1003469	0.6872067	0.0286331	0.1456891	0.1801613	0.2051047	0.3210226	0.2302969	0.2381169	0.0304504	0.8112366	0.1944467	0.1421645	0.6223864	0.3721247	0.0326122	0.1908814	0.1010527	0.1178863	0.5448696	0.1072627	0.4735021	0.4857813	0.1001668	0.2520291	0.0101667	0.6355251	0.0530501	0.3112168	0.2065809	0.6388122	0.0626001	0.5987983	0.1494448	0.6328096	0.3372664	0.7075911	0.4338270	0.5041305	0.2329944	0.3700419	0.7171464	0.2998847	0.4822292	0.6268023	0.4076013	0.0071480	0.0409713	0.7237443	0.4488108	0.0737236	0.3738829	0.4732303	0.1726149	0.0387446	0.0220686	0.5871295	0.7552640	0.3996214	0.5142214	0.0031963	0.5494062	0.1283651	0.5708973	0.4432960	0.2256329	0.5471416	0.5813666	0.2125255	0.0014000	0.5662852	0.6141730	0.6658637	0.6841751	0.3694765	0.7048844	0.0236043	0.4933982	0.0777134	0.3222339	0.2156958	0.2247377	0.7749502	0.6374403	0.1257535
0.7067100	0.1496397	0.5120022	0.4180771	0.0462975	0.4152052	0.5388896	0.4469429	0.2662877	0.3688557	0.5935546	0.4320457	0.4595469	0.1797990	0.0769770	0.0558263	0.7404822	0.0137603	0.2294474	0.1116053	0.2062230	0.3976568	0.2253567	0.2399205	0.0541988	0.7528767	0.1234034	0.1592563	0.6048866	0.4054775	0.0238647	0.1495108	0.0992837	0.1508420	0.6669974	0.0817067	0.4016494	0.5061736	0.0786595	0.1776640	0.0231534	0.6389676	0.0516265	0.2609110	0.2521762	0.7326561	0.0560535	0.5591997	0.1088448	0.7003553	0.4886968	0.7546137	0.6588009	0.6611184	0.2773829	0.3600781	0.7187463	0.3367058	0.4434519	0.4287217	0.4928565	0.0180892	0.0927481	0.6617050	0.3492694	0.0308629	0.4048364	0.4828344	0.1753941	0.0522781	0.0043145	0.6948724	0.5985425	0.2007928	0.4518757	0.0403467	0.6123923	0.2212906	0.5447833	0.3374396	0.1881904	0.4647791	0.7113682	0.2502984	0.0086933	0.6170319	0.5891949	0.5533474	0.5981039	0.5016883	0.5734082	0.0575693	0.4535432	0.0630772	0.4300048	0.2615478	0.3222946	0.8002066	0.5954185	0.1130902
0.7793024	0.1625713	0.5832292	0.3461386	0.0958097	0.3761604	0.4541825	0.5069823	0.4985384	0.1385950	0.6328455	0.4639129	0.4256294	0.2606780	0.0561667	0.0739971	0.6539463	0.0292764	0.2048944	0.2172639	0.2672617	0.4267417	0.1382189	0.2716921	0.0258423	0.6811322	0.1769976	0.1610409	0.5178536	0.4032340	0.0170053	0.0874671	0.0818169	0.1290853	0.5058843	0.1219404	0.4139190	0.7648648	0.0831633	0.1982057	0.0121758	0.5108281	0.0433952	0.2576740	0.2542229	0.6270988	0.1235441	0.4789795	0.0701613	0.7566791	0.3428031	0.6104033	0.5351530	0.5386031	0.2429382	0.2362752	0.6725206	0.4064283	0.4998533	0.5482250	0.5126021	0.0114881	0.1287383	0.5650349	0.1519289	0.0208278	0.3855975	0.3099717	0.1433808	0.0130716	0.0039697	0.7422293	0.7296921	0.2219482	0.4179214	0.0227662	0.5734709	0.1295745	0.6115951	0.4535653	0.1663333	0.3436551	0.6010098	0.1632526	0.0030726	0.7693789	0.6352555	0.6741305	0.6829072	0.4728383	0.5967504	0.1413021	0.4927718	0.1353627	0.4077572	0.3052841	0.2739990	0.6537866	0.6483820	0.1911651
