G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G71A	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.4878427	0.5492507	0.2249837	0.4098784	0.2684247	0.4641397	0.1033150	0.2771433	0.0433212	0.1944523	0.5929840	0.0430320	0.4852705	0.4768489	0.1494491	0.7260012	0.0366903	0.1098587	0.4786922	0.3627686	0.6616801	0.0038273	0.1135282	0.5853612	0.5611032	0.0416378	0.0154684	0.3361152	0.2789910	0.4701288	0.4772549	0.5344856	0.1934389	0.2456204	0.2872806	0.3362736	0.4150947	0.1560401	0.2936154	0.1219839	0.7473564	0.0798736	0.6162079	0.3003299	0.0791244	0.2373670	0.0630275	0.3602864	0.0660245	0.6816448	0.3509206	0.6419146	0.5582126	0.5693952	0.3750634	0.2937820	0.0835505	0.4269855	0.2957095	0.0651349	0.2601667	0.1781975	0.3665602	0.2884688	0.1073364	0.2206271	0.0379869	0.0424441	0.4576493	0.5071793	0.5897693	0.0897362	0.0016973	0.6931056	0.6636651	0.6597218	0.4564788	0.1496530	0.7418020	0.4675065	0.2094335	0.3604245	0.1461526	0.2769760	0.4511658	0.0012270	0.1609093	0.3420975	0.6220917	0.2717015	0.1188351	0.3585107	0.7002509	0.5840857	0.4859319	0.2791845	0.3703510	0.2532442	0.0001131
0.1710597	0.0000000	0.6000711	0.0642246	0.2147289	0.2148350	0.2817308	0.2075132	0.2522946	0.0707769	0.2391743	0.6924569	0.0192005	0.4916284	0.5813523	0.1419219	0.6614882	0.1176123	0.1062165	0.4411983	0.3669378	0.6115129	0.0033620	0.1365082	0.5148993	0.3751945	0.0334658	0.0185884	0.2944012	0.3017874	0.5360138	0.4895078	0.4283135	0.3543718	0.2207456	0.3963215	0.3393194	0.4899992	0.1673303	0.2723577	0.0630214	0.5000152	0.0743593	0.5449710	0.4307313	0.2874669	0.2642439	0.0351892	0.4490713	0.3025296	0.7209509	0.4142986	0.6610144	0.5458886	0.6377088	0.3937316	0.1416238	0.0014073	0.4099555	0.2234006	0.0315592	0.1975527	0.3622688	0.3233589	0.2344346	0.0670973	0.3085473	0.0408532	0.0174502	0.5116737	0.6104212	0.5068429	0.3005526	0.0055839	0.5604204	0.6369622	0.4654884	0.3883843	0.1010846	0.5807359	0.3151274	0.2600342	0.3855811	0.2341965	0.1677856	0.4465175	0.0003124	0.0591604	0.4018738	0.5225591	0.4654680	0.1382035	0.0775739	0.7456348	0.6168970	0.4057618	0.1545209	0.3824419	0.3198646	0.0020173
0.1455002	0.0629136	0.0000000	0.1457851	0.4352736	0.2534865	0.5244231	0.3168509	0.1846083	0.0173209	0.0331392	0.7647598	0.0156133	0.5141944	0.5287956	0.1919249	0.5438754	0.0138261	0.0951888	0.5868595	0.2818386	0.5639110	0.0023997	0.2990283	0.2072380	0.0807128	0.0482242	0.0577253	0.3315834	0.3617569	0.4689718	0.5971082	0.4594546	0.2620696	0.1745403	0.4581533	0.3652765	0.5526416	0.1501071	0.3098853	0.1323811	0.4728839	0.1507623	0.6138243	0.3830894	0.3089810	0.2421945	0.0734249	0.4224924	0.1239843	0.6299811	0.4221902	0.6624901	0.5129789	0.4405050	0.3644011	0.0548088	0.0103466	0.4586841	0.2634800	0.1201709	0.3284562	0.2803700	0.4026259	0.2082077	0.1098137	0.2479820	0.0306220	0.0213559	0.5358265	0.4616822	0.4020865	0.2386975	0.0010293	0.7067395	0.7589403	0.3739198	0.4919809	0.2715898	0.5808411	0.3796200	0.2069238	0.1767284	0.1825050	0.2319062	0.3025294	0.0005201	0.0849064	0.3232634	0.6594420	0.2431502	0.1167647	0.0552714	0.6313826	0.3696799	0.3210919	0.2893272	0.3097323	0.5410851	0.0019426
0.0177340	0.4632449	0.4740835	0.0000000	0.4941899	0.4936076	0.1791618	0.0412608	0.3439814	0.3279478	0.1244294	0.6758058	0.0355780	0.5628669	0.5561445	0.1174840	0.6970544	0.0365677	0.0836889	0.6582032	0.4485032	0.3863855	0.0040194	0.1712290	0.6496199	0.5314195	0.0393974	0.0560339	0.2238348	0.3137646	0.5380264	0.5439043	0.4887668	0.2020079	0.2793240	0.2274101	0.3101287	0.4533352	0.1652247	0.3247693	0.1006538	0.6762481	0.1510447	0.5928280	0.3197478	0.1072253	0.2461448	0.0638258	0.3224815	0.0144590	0.6595021	0.4747987	0.6057850	0.7030850	0.5872486	0.2916830	0.2402291	0.0449222	0.5198222	0.3046184	0.0257986	0.1341713	0.3666797	0.3776944	0.2542609	0.1380193	0.2285852	0.0337819	0.0489340	0.0050422	0.6304505	0.5660857	0.0263899	0.0161396	0.6389271	0.5868954	0.4047034	0.3600693	0.0945785	0.5872126	0.3334936	0.3609949	0.3502017	0.1847141	0.2296434	0.2858053	0.0026270	0.1240074	0.3288455	0.5819724	0.0262940	0.0934376	0.2620173	0.7675838	0.6249233	0.5098653	0.2826382	0.3569377	0.2340138	0.0000082
0.0053367	0.4775923	0.4780848	0.0017548	0.0000000	0.4365096	0.0947054	0.0792965	0.4122275	0.2167410	0.1076159	0.6623361	0.0352164	0.4540468	0.0051009	0.0000535	0.6177060	0.0293248	0.1055611	0.6695527	0.4714018	0.4437735	0.0003141	0.1098129	0.6085105	0.5974461	0.0421615	0.0168779	0.2573830	0.2602237	0.4489528	0.5381986	0.5755072	0.3711016	0.2568535	0.3106421	0.4295265	0.4187575	0.6881223	0.3489329	0.1197751	0.6362763	0.0926801	0.4795008	0.3648460	0.0803098	0.2641390	0.0415506	0.3553332	0.0200547	0.6118189	0.5868689	0.2384462	0.5687016	0.6080886	0.4903076	0.3516353	0.0052881	0.2928753	0.4984903	0.0800862	0.2911804	0.6127191	0.3392953	0.2568869	0.0600125	0.2428391	0.0143091	0.0771805	0.0572530	0.6262363	0.4972155	0.0578175	0.0032952	0.5821117	0.6423425	0.3551666	0.4370735	0.0065143	0.5451888	0.3375649	0.4203271	0.4447576	0.5072239	0.1554429	0.3545283	0.0020031	0.1483097	0.2360865	0.5243922	0.0244421	0.0981847	0.3341849	0.6856741	0.6599463	0.4743958	0.2766455	0.3205397	0.2079549	0.0004475
0.0306539	0.5339631	0.4863952	0.0239450	0.1210323	0.0000000	0.0896793	0.0474570	0.4214908	0.4774451	0.3501927	0.6161596	0.0570387	0.5246818	0.4442202	0.1076108	0.4093594	0.1975293	0.1037303	0.7466427	0.5525593	0.5076880	0.0103888	0.1899283	0.5190697	0.4209724	0.0443770	0.0335932	0.6340241	0.2573968	0.4226384	0.3752131	0.6421234	0.2646864	0.2166324	0.3140898	0.3805237	0.3388687	0.1367228	0.3643957	0.0821874	0.5765009	0.1061307	0.4868810	0.3241215	0.1144671	0.2727321	0.0428359	0.4925812	0.5671121	0.6857041	0.5947482	0.4555270	0.5335387	0.6577474	0.7593734	0.5376286	0.0041730	0.4413658	0.2649538	0.1261936	0.1588484	0.4133719	0.1776007	0.2029478	0.0160251	0.3552544	0.0746446	0.0458876	0.5379004	0.6750830	0.4088807	0.0948295	0.0023088	0.6612113	0.6430348	0.3848645	0.4858673	0.1818020	0.6003750	0.4552019	0.4508048	0.4134192	0.3985314	0.1614397	0.4046109	0.0800872	0.0738384	0.3120908	0.5435705	0.2018322	0.1332053	0.3258882	0.6436250	0.4429028	0.4335687	0.3054994	0.2964209	0.2183698	0.0303690
0.4562712	0.4864556	0.5414820	0.1678492	0.4197129	0.3767348	0.0000000	0.0686121	0.3500792	0.1967080	0.2579389	0.7870451	0.0956114	0.4703458	0.5836411	0.1083543	0.6923088	0.0570346	0.0672408	0.7375112	0.3021751	0.5733701	0.0008225	0.1209320	0.5102370	0.4451965	0.0264497	0.0638818	0.1971750	0.2635990	0.4533848	0.6455469	0.4466161	0.2639466	0.3046866	0.2581163	0.2783330	0.5022834	0.1790534	0.3443359	0.1217851	0.5818650	0.1419373	0.6993720	0.2588307	0.0873063	0.3076945	0.0692447	0.3323851	0.0261457	0.7643147	0.4485549	0.6612091	0.5551599	0.6200077	0.4273117	0.3256960	0.0508443	0.4437079	0.3255511	0.0081334	0.0341599	0.2728140	0.3428273	0.2426512	0.1589944	0.2745561	0.0317126	0.0343270	0.4783173	0.7536131	0.4819575	0.0414294	0.0008839	0.7822503	0.6718068	0.6057223	0.4180360	0.0400451	0.7027459	0.5203754	0.3538854	0.2836420	0.2205331	0.2406538	0.3855538	0.0024525	0.0510355	0.2381736	0.5797483	0.1296579	0.0860299	0.2899971	0.6365906	0.5947989	0.6857864	0.2469456	0.3507439	0.2585258	0.0006212
0.3888220	0.5321106	0.5969758	0.2405697	0.4257199	0.5026256	0.0364803	0.0000000	0.3255675	0.2566664	0.1586466	0.7120560	0.0490233	0.4656395	0.6012801	0.1260153	0.5662555	0.0135088	0.0867468	0.5787065	0.3785388	0.6756184	0.0175863	0.0868424	0.6268312	0.4609643	0.0400876	0.0209665	0.3108921	0.2833651	0.4978828	0.4646067	0.5246897	0.2539729	0.3833670	0.2441601	0.2560716	0.5235649	0.1383431	0.3241191	0.1131866	0.7429512	0.1299910	0.5663765	0.2404056	0.0620638	0.3021127	0.0649361	0.4300280	0.0479747	0.5928056	0.2750521	0.5175646	0.5555407	0.4926832	0.5034290	0.1976494	0.0507682	0.5040340	0.3193012	0.0340094	0.0871272	0.2476987	0.4031429	0.3425223	0.1648639	0.2579833	0.0384751	0.0153449	0.4983245	0.6266664	0.4828422	0.0384714	0.0064067	0.5855857	0.6334962	0.4687229	0.3890959	0.0796236	0.6629996	0.3473981	0.4404735	0.2990816	0.2307691	0.1535321	0.4395049	0.0012291	0.0671821	0.3425596	0.5102162	0.2124456	0.1078261	0.2515563	0.6071309	0.5786048	0.5016984	0.2298358	0.4590942	0.2887481	0.0000390
0.0243306	0.4222952	0.4064052	0.0207089	0.1207377	0.0546520	0.5653492	0.5620907	0.0000000	0.2476013	0.4688137	0.6670923	0.0546519	0.2868875	0.5706876	0.0957448	0.3830663	0.2199838	0.0728033	0.6334717	0.6297201	0.2883205	0.0032229	0.1818998	0.5218383	0.5474712	0.0328907	0.0455948	0.4022997	0.1685315	0.4120221	0.2662354	0.5672339	0.4529870	0.2346784	0.3424311	0.4629538	0.3124071	0.0618371	0.3489907	0.0924679	0.6918177	0.1278677	0.6645780	0.4268472	0.1191342	0.2371322	0.0664737	0.5885639	0.6479937	0.6007469	0.5032884	0.5553677	0.5954828	0.6176920	0.4418294	0.2054492	0.0020135	0.6376883	0.3545509	0.2891790	0.1697836	0.3849384	0.2263280	0.3511382	0.1153273	0.2799174	0.0724072	0.3587199	0.3763689	0.6271969	0.3353808	0.0040994	0.0058218	0.6103484	0.5719895	0.5299081	0.3790357	0.2458859	0.6634093	0.4931961	0.3143928	0.4677391	0.5395748	0.2408407	0.3492962	0.1329613	0.2480572	0.3415340	0.5913147	0.2365750	0.1571595	0.3060734	0.7110937	0.5095926	0.3659066	0.4763338	0.4568361	0.1560396	0.0579879
0.1596583	0.6688106	0.6096207	0.0597389	0.2472947	0.0991945	0.4066526	0.2686218	0.2718488	0.0000000	0.2830326	0.6704041	0.0453871	0.3650919	0.5707011	0.1788316	0.6094049	0.0901738	0.0906283	0.6179714	0.3612236	0.5686429	0.0125970	0.1213713	0.7690171	0.4078835	0.0248827	0.0363837	0.4554688	0.3552254	0.5538921	0.4748655	0.4564465	0.4290659	0.1926083	0.3359866	0.3438598	0.4853280	0.1848028	0.3724751	0.0739408	0.6268489	0.0628283	0.6133199	0.3815952	0.1424340	0.2591432	0.0592170	0.2938289	0.2294773	0.7357785	0.3081079	0.4935227	0.5639110	0.6164493	0.3905050	0.2697237	0.0088609	0.4060878	0.3010027	0.0438106	0.2249867	0.3394071	0.3587311	0.2425551	0.1032808	0.2363224	0.0789659	0.0255179	0.4247791	0.7075881	0.4492501	0.1276700	0.0025251	0.4889221	0.7235272	0.5923207	0.4080300	0.1225008	0.5752220	0.4597806	0.1481689	0.3947491	0.2716196	0.1983156	0.4022197	0.0188853	0.0999611	0.3012091	0.6431428	0.2226476	0.0828236	0.2731604	0.6668783	0.6027464	0.5286535	0.2426877	0.4082642	0.2453699	0.0102857
