G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G73A	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.2247497	0.5586152	0.2394579	0.3061786	0.1364563	0.1482703	0.2880401	0.5160120	0.3818879	0.6111630	0.1434314	0.5180777	0.0507300	0.0472345	0.5291868	0.0648652	0.0132762	0.0823131	0.0188522	0.0966527	0.6038437	0.3737038	0.6070053	0.1031027	0.0829565	0.1114049	0.0302139	0.0433167	0.0704710	0.0455838	0.0016873	0.6088792	0.1274455	0.3845656	0.6017795	0.5881769	0.1150222	0.0811141	0.2202872	0.4870857	0.3214045	0.3845487	0.5413484	0.0148683	0.0557481	0.5483818	0.3500372	0.5133046	0.3014844	0.8270731	0.2853070	0.5424642	0.3601384	0.0004928	0.1963995	0.0007427	0.1132325	0.5368818	0.1450265	0.0353012	0.2417995	0.2903763	0.0101079	0.3455255	0.2874769	0.5003996	0.0614744	0.6290331	0.0401938	0.0076462	0.1109128	0.2885367	0.1767661	0.1449148	0.6657196	0.2847135	0.3934044	0.5141344	0.0021331	0.3194070	0.4451333	0.3878111	0.5096408	0.6691619	0.1177932	0.5828769	0.3917806	0.4857630	0.5886079	0.4221769	0.0771132	0.6280236	0.0181399	0.4821183	0.5110099	0.5371104	0.3237743	0.6274361	0.2673890
0.5233171	0.0000000	0.3799485	0.2549029	0.3721920	0.1428954	0.0632442	0.2494774	0.6117930	0.3583714	0.5393584	0.1354148	0.5302134	0.0741959	0.0707477	0.7671685	0.0606246	0.0535987	0.1167929	0.0206203	0.1059230	0.7226213	0.2684682	0.6186161	0.0538951	0.0493628	0.1823728	0.0207299	0.0367267	0.0409424	0.0528248	0.0046469	0.5830927	0.2257841	0.3932097	0.5474894	0.6122857	0.0667905	0.0968514	0.2701082	0.5512434	0.4690966	0.2309720	0.6054465	0.0144164	0.0892214	0.6628327	0.3942051	0.4392508	0.2609572	0.6727907	0.2865893	0.5058815	0.3312579	0.0013731	0.0721818	0.0031459	0.2542463	0.4850451	0.1215456	0.0120019	0.3490600	0.0369547	0.0108408	0.2474082	0.1485986	0.5123525	0.1647888	0.5063989	0.1204808	0.0178318	0.0944241	0.2381922	0.1798424	0.2567556	0.2698346	0.4227319	0.2861954	0.4797393	0.1819755	0.3719832	0.4558652	0.4332600	0.3566407	0.5051130	0.0002698	0.5162888	0.3373054	0.4854960	0.4714869	0.3693590	0.0318210	0.5845478	0.0134589	0.4104450	0.4201553	0.7540858	0.4496946	0.6507320	0.1020562
0.2360681	0.6419875	0.0000000	0.1558073	0.2941049	0.1200242	0.1772525	0.3967332	0.4782254	0.4136837	0.5972693	0.1776815	0.6688365	0.0424945	0.0729786	0.6966279	0.0644963	0.0289025	0.0850366	0.0342367	0.0632424	0.5927478	0.3012549	0.6337693	0.0613065	0.0626721	0.0740746	0.0125059	0.0588876	0.0322277	0.0175148	0.0020076	0.5860546	0.0434740	0.3307895	0.7252605	0.4495247	0.0784930	0.0765923	0.2172411	0.5118908	0.4666013	0.2932716	0.7029447	0.0068030	0.0669963	0.6636918	0.3620370	0.2898813	0.3048915	0.6839014	0.2421195	0.5662271	0.3798262	0.0003565	0.1888226	0.0008984	0.0276676	0.5423821	0.1891304	0.0618498	0.2086763	0.0606163	0.0036776	0.2190379	0.2904307	0.4234658	0.1137815	0.5835503	0.0190122	0.0007052	0.0504030	0.3176510	0.2888403	0.1647503	0.4613062	0.4875160	0.3757854	0.3888795	0.0008298	0.2686463	0.4428716	0.4552543	0.4862801	0.5326101	0.3068988	0.5072156	0.3185231	0.6145571	0.4978184	0.3209678	0.0539899	0.6256823	0.0388867	0.3610790	0.6346484	0.5289078	0.4189208	0.5827506	0.1858805
0.2614866	0.4805593	0.5108944	0.0000000	0.3380291	0.0927319	0.1714005	0.2376773	0.4290507	0.2878621	0.6220230	0.1821594	0.5285501	0.0567000	0.0548429	0.6311351	0.0253192	0.0399100	0.0615423	0.0123422	0.0592989	0.7006776	0.3651327	0.4690693	0.0962399	0.0353012	0.0891426	0.0043332	0.0541353	0.0324575	0.0638939	0.0086305	0.6064592	0.0682965	0.4036731	0.5556972	0.5461772	0.0759502	0.0665981	0.2732615	0.4408086	0.4321676	0.3013984	0.6088314	0.0067154	0.0600386	0.5888303	0.4550789	0.3720326	0.2024622	0.5302446	0.3241688	0.4578961	0.4029391	0.0002813	0.2203344	0.0002868	0.0584964	0.4901639	0.1579234	0.4206998	0.0113787	0.0278548	0.0076390	0.3423475	0.2117607	0.6605841	0.0334889	0.5994034	0.5897628	0.0012144	0.3122643	0.3556288	0.2411788	0.1856955	0.3456376	0.3222785	0.4505315	0.5428019	0.0091376	0.3331383	0.4946884	0.4999805	0.4846844	0.3492723	0.3096715	0.5436172	0.2938627	0.5320578	0.4677695	0.2491858	0.0521572	0.5643222	0.0097732	0.4397182	0.4760329	0.5888621	0.2722804	0.6250970	0.2405425
0.2545231	0.3907551	0.4529261	0.2200656	0.0000000	0.1230449	0.1016138	0.3168451	0.4887655	0.3417434	0.5516687	0.2409740	0.5404934	0.0275788	0.0279657	0.6657032	0.0572457	0.0260471	0.0653544	0.0102963	0.1255104	0.6394281	0.2691209	0.5409523	0.0949829	0.0394527	0.1362322	0.0057503	0.0485953	0.0482540	0.0602856	0.0048292	0.6151531	0.0984840	0.0783884	0.1845385	0.4899213	0.0570832	0.1007338	0.2028409	0.5914458	0.4273225	0.2005803	0.5578206	0.0049029	0.1240348	0.6367777	0.3433618	0.3580136	0.2314466	0.5457513	0.1775462	0.6015942	0.3617318	0.0078540	0.1195666	0.0000509	0.0798238	0.4034586	0.1484815	0.0236870	0.2709031	0.0346533	0.0072202	0.3054611	0.0498459	0.6536497	0.0310809	0.5756498	0.0883197	0.0006929	0.0023438	0.2832783	0.2210686	0.1791871	0.4732556	0.3262677	0.3367083	0.4466976	0.0032250	0.4231130	0.4765234	0.5112538	0.4682267	0.6120019	0.2064794	0.6209504	0.1761591	0.5198244	0.6431926	0.4186851	0.0338749	0.5905546	0.0100213	0.3561660	0.4767584	0.6571232	0.3782624	0.6862620	0.1541143
0.3104754	0.4197107	0.6446983	0.2497948	0.3658270	0.0000000	0.1240093	0.2925665	0.4060510	0.3421807	0.6449771	0.2207079	0.6370456	0.0700368	0.0667893	0.7371002	0.0455179	0.0286509	0.0971584	0.0092830	0.1003931	0.7745439	0.2668667	0.5917504	0.0470645	0.0747238	0.1344571	0.0043127	0.0230591	0.0163179	0.0451216	0.0128972	0.5693257	0.0354178	0.3929008	0.6188635	0.5941610	0.0241135	0.0613987	0.2388281	0.5172426	0.4966945	0.2450361	0.6935484	0.0233785	0.0463826	0.5457959	0.4778930	0.4483194	0.3095208	0.5077558	0.2782535	0.5775096	0.2900145	0.0012245	0.2016880	0.0006927	0.1155905	0.5487427	0.1121242	0.0557902	0.2756111	0.0563057	0.0104719	0.2569258	0.2576565	0.4740740	0.0829530	0.5238785	0.3031268	0.0046757	0.0882776	0.2378098	0.2181767	0.2343892	0.3866014	0.2470481	0.4155102	0.4400002	0.0002156	0.3467155	0.4812154	0.4166618	0.6487012	0.6182982	0.2025755	0.5479337	0.2679725	0.6117206	0.5765050	0.4945273	0.0282140	0.6599411	0.0153082	0.5006040	0.4250036	0.7446424	0.2650571	0.5708536	0.1394745
0.2847266	0.4729432	0.7008411	0.2612571	0.3420018	0.0744029	0.0000000	0.2753194	0.5478314	0.3534578	0.7368544	0.2196465	0.5175492	0.0326208	0.0425810	0.6249656	0.1320847	0.0360068	0.0868747	0.0124390	0.0710770	0.6070207	0.3089379	0.6461124	0.0879358	0.0592518	0.1484973	0.0049169	0.0857040	0.0294575	0.0266496	0.0410700	0.5991286	0.1713839	0.3052968	0.5815963	0.6779901	0.0807620	0.0762147	0.2074770	0.4292710	0.3570012	0.2205539	0.5907615	0.0106974	0.0543550	0.5980249	0.4832001	0.3910852	0.2762964	0.5899792	0.1137916	0.5510916	0.3505593	0.0011521	0.0577619	0.0003017	0.0640907	0.4938614	0.1865769	0.0184515	0.3236546	0.0903104	0.0287110	0.3092252	0.0974583	0.4480361	0.1402565	0.6597765	0.0650543	0.0021792	0.0784870	0.4068044	0.2496235	0.2096759	0.3190862	0.6165371	0.3642492	0.4186093	0.0048798	0.3738807	0.4776471	0.4393583	0.3969426	0.5818495	0.2585451	0.6171076	0.3779712	0.4863104	0.5052827	0.3725171	0.0401876	0.5450051	0.0067095	0.4728926	0.5579366	0.4832242	0.3058672	0.5343964	0.1424114
0.3656886	0.2075589	0.5673660	0.2323215	0.2593928	0.0920434	0.1906188	0.0000000	0.4323215	0.2970072	0.6890619	0.1112554	0.6917686	0.0389615	0.0280071	0.7231807	0.1071467	0.0310638	0.0606732	0.0307777	0.0655241	0.6814445	0.2460771	0.6729375	0.1229362	0.0758901	0.1402634	0.0105853	0.0657854	0.0701366	0.0222034	0.0078051	0.4672684	0.3527312	0.3917926	0.5699506	0.6199382	0.0283538	0.0545789	0.2931718	0.5585988	0.3691865	0.2738102	0.5750363	0.0188354	0.0407574	0.6061688	0.3618076	0.4051445	0.3355366	0.5796636	0.2158826	0.6471522	0.4290373	0.0005744	0.1949309	0.0003220	0.0715341	0.5595484	0.2178937	0.0077567	0.3081198	0.0540461	0.0073554	0.2961771	0.2876128	0.5109820	0.1963480	0.5376919	0.3876320	0.0038978	0.0680063	0.2635469	0.2051238	0.2658869	0.3564086	0.4364824	0.4054248	0.4314592	0.0024498	0.2571179	0.5412409	0.5344634	0.4563639	0.5792611	0.2063480	0.5879011	0.5234439	0.5238108	0.5984826	0.4263297	0.0212679	0.6135832	0.0349211	0.4532673	0.6486038	0.7090423	0.3574182	0.5555738	0.1692693
0.2876268	0.3624573	0.5141929	0.2353410	0.3750261	0.0768480	0.2338903	0.6227335	0.0000000	0.3806691	0.6233460	0.2067463	0.5052788	0.0320674	0.0506436	0.6897636	0.0566367	0.0512055	0.1095531	0.0241968	0.0750252	0.6664270	0.3182088	0.6676421	0.0895990	0.1215508	0.1268989	0.0115328	0.0446093	0.0676529	0.0456092	0.0056303	0.6705502	0.2260037	0.3718669	0.5898759	0.6236083	0.1117717	0.0550481	0.2439575	0.4432013	0.3853411	0.2129882	0.6297362	0.0138485	0.1015484	0.5665466	0.4650502	0.4842149	0.3771570	0.6975460	0.2366040	0.5250879	0.3291790	0.0006213	0.1543458	0.0054783	0.0659747	0.4771596	0.1564200	0.0240679	0.1986818	0.0242619	0.0078021	0.2993646	0.4824517	0.5783465	0.1024740	0.5534327	0.0810289	0.0017434	0.1289435	0.2290038	0.1460818	0.1277398	0.3984290	0.3260193	0.3536359	0.4645246	0.0031183	0.2922288	0.4965405	0.5710210	0.4413593	0.6035126	0.2858688	0.5130034	0.3795554	0.4607870	0.4896740	0.4431149	0.0244907	0.6645237	0.0090942	0.4286876	0.5580794	0.5786917	0.3559001	0.5319074	0.2343287
0.3237361	0.2516171	0.7603958	0.2385805	0.3279132	0.6662181	0.1550541	0.5013924	0.2762725	0.0000000	0.6423776	0.1187071	0.5564701	0.0368302	0.0587960	0.6613614	0.0509816	0.0440207	0.0601814	0.0063206	0.0943958	0.6702269	0.4500097	0.5703315	0.0695439	0.0632873	0.0941361	0.0047381	0.0378334	0.0464101	0.0843073	0.0071640	0.6526988	0.0665420	0.4631155	0.7785620	0.5781452	0.0767283	0.0525504	0.2302234	0.5501908	0.3468443	0.2489534	0.6650962	0.0264505	0.0536375	0.6975854	0.2976920	0.3168077	0.2992701	0.5689595	0.2046762	0.6947939	0.2931538	0.0071861	0.1971171	0.0001273	0.1103575	0.4451013	0.1802800	0.0192124	0.2015142	0.0164976	0.0232887	0.2999339	0.2871583	0.6732705	0.0994400	0.5924766	0.1429500	0.0011012	0.0905032	0.3567101	0.2971935	0.2518101	0.4552195	0.2793116	0.3905714	0.4640201	0.0046294	0.2892413	0.5232000	0.5030702	0.4991977	0.6065773	0.1571539	0.5444092	0.3562573	0.4965346	0.4461640	0.4481341	0.0327321	0.5673451	0.0181043	0.3769200	0.5605284	0.6182881	0.2849178	0.5312785	0.1907651
