G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G68A	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0026676	0.6198091	0.0591355	0.6988304	0.2645001	0.6066405	0.0419545	0.4915434	1.0745567	0.0548731	0.3674305	0.8758510	0.0375173	0.9166527	0.0249577	0.6812714	0.9156875	0.1731643	0.1216086	0.4608752	0.0076749	0.0549923	0.1423345	0.5139508	0.9088028	0.2933929	0.6865915	0.5466998	0.9942773	0.7257575	0.6363374	0.2335797	1.0072174	0.0800104	0.5255646	0.1947375	0.9831241	0.4964350	0.1865880	0.8679616	0.3211990	0.6352662	0.9051423	0.2643617	0.5726838	0.4039673	0.5376090	1.0763058	0.4787431	0.1938127	0.4648298	0.0315648	0.7771281	1.0432654	0.4959451	0.1102810	0.0514270	0.4905307	0.4894572	0.2459449	0.3592197	0.4053614	0.0679199	0.2273546	0.1233845	0.5242515	0.8883337	0.8382741	0.9376227	0.5163089	0.7120677	0.1626556	0.2036035	0.3350654	0.5806213	0.5452761	0.4813564	0.4864415	0.7997603	0.9162932	0.5669536	0.5144932	0.3398631	0.5287014	0.3484788	0.1984823	0.6031244	0.7973571	0.5507261	0.4506878	0.6205026	0.4379283	0.2337931	1.0149756	0.7940527	0.5792445	0.6977067	0.0018939	0.6925739	0.4420971
0.0045637	0.3560074	0.0835652	0.9729837	0.3139057	0.4967585	0.0282986	0.5299337	1.0336751	0.0438076	0.4067231	0.7095577	0.0178960	1.0797549	0.0297998	0.8373419	0.9628391	0.1859625	0.1469243	0.5717383	0.0083981	0.0517267	0.0923171	0.5176884	0.9380850	0.2810975	0.6887133	0.5547517	1.0630195	0.6916218	0.6936394	0.2165090	1.1006249	0.0773718	0.8822988	0.2303022	0.8344910	0.4834371	0.1302729	0.8824077	0.3005783	0.6335023	1.0117617	0.3039329	0.6723212	0.3854076	0.6318248	1.0103051	0.5874560	0.2106760	0.5479811	0.0576575	0.7873299	1.0662567	0.5737223	0.1590213	0.0661736	0.5392648	0.5016741	0.2861304	0.3462916	0.4312602	0.1159019	0.1553299	0.1768057	0.5887578	0.9657268	0.8448640	1.0115005	0.5012574	0.8020517	0.1686731	0.3087945	0.1501955	0.6674535	0.5048464	0.5130046	0.5557620	0.8894077	0.8525716	0.5443997	0.4761263	0.3759566	0.5927229	0.3690299	0.2584938	0.5675918	0.8821352	0.7358333	0.3888658	0.7342045	0.4626110	0.2188235	0.9932256	0.7850008	0.5536198	0.6254527	0.0069392	0.5793717	0.3468502
0.0042094	0.8498244	0.0098830	0.7891006	0.2709861	0.4245452	0.0269803	0.4348294	1.0272077	0.0455804	0.3649346	0.8034920	0.0320852	1.0133985	0.0275332	0.5571678	0.9767583	0.1817414	0.1660146	0.5191700	0.0046397	0.0769966	0.0878055	0.5728702	0.9550176	0.2354180	0.6839694	0.4768640	0.9196561	0.6937753	0.6394206	0.2962413	1.0228727	0.0721150	0.7103448	0.1383341	0.9461345	0.3528682	0.1371123	0.7938875	0.2721066	0.6371230	1.0244110	0.3299293	0.7365127	0.4032684	0.5641357	1.1104736	0.5356091	0.1805757	0.5869814	0.0439049	0.7653301	0.9823718	0.5310395	0.1754295	0.0778232	0.4864938	0.5268710	0.1795056	0.2744427	0.4400622	0.0623669	0.1443842	0.1544919	0.5798937	0.9192728	0.7474941	0.9019668	0.7441293	0.6343922	0.2340581	0.3937402	0.2612144	0.7160463	0.5533818	0.4702089	0.5223434	0.7457703	1.0153446	0.5820804	0.4993215	0.3703202	0.6782131	0.3349723	0.2246355	0.6021834	0.9953043	0.6557597	0.4796155	0.7301368	0.3815449	0.1844158	1.0073875	0.9979348	0.5541426	0.6063037	0.0074110	0.5668664	0.2849879
0.0043342	0.5712687	0.0520316	0.4049621	0.3488021	0.5027040	0.0290689	0.5212233	0.9508263	0.0472140	0.6336387	0.7278855	0.0151844	0.9782799	0.0253117	0.5916334	0.8441507	0.4394646	0.1152844	0.5725435	0.0053774	0.0642661	0.1550458	0.4124957	1.0185111	0.3458941	0.7501969	0.5162005	0.9553154	0.7371355	0.6923935	0.2089537	1.1217263	0.1089941	0.6539648	0.1604718	0.9075973	0.4585675	0.2013229	0.9007728	0.2558457	0.6244696	1.0372661	0.3392796	0.6496514	0.6521189	0.5713003	0.9258079	0.4929023	0.2315347	0.5681638	0.0217266	0.8197081	0.9820493	0.2762312	0.1283360	0.0276139	0.6169788	0.4427977	0.3984730	0.2276993	0.4762433	0.0086330	0.2952472	0.3527220	0.5977266	1.0729221	0.7990295	1.0643628	0.7735809	0.5746766	0.0422053	0.1169074	0.5274560	0.4309349	0.6696410	0.6363823	0.4130058	0.8300795	0.8234727	0.3176573	0.5268259	0.4763177	0.5961231	0.3097674	0.1997134	0.4940840	1.0329791	0.7801913	0.3703784	0.7836117	0.5534032	0.1283972	0.8941389	0.7265755	0.6053248	0.6015568	0.0007609	0.6556376	0.7666281
0.0074766	0.9366369	0.0482569	0.8857688	0.1819514	0.6721333	0.0253811	0.5318604	0.9975930	0.0501353	0.3952049	0.8099863	0.0171813	1.1266391	0.0271327	0.6059642	0.9328939	0.2376487	0.1073847	0.4725739	0.0044909	0.0659280	0.1402679	0.5223819	1.0175781	0.2921581	0.7507495	0.5627379	0.9043670	0.6882915	0.6683406	0.1940431	0.9733221	0.0783980	0.8161094	0.1778569	1.0519769	0.4136164	0.1494670	1.0161361	0.3956485	0.5989670	1.0548122	0.3268211	0.6712694	0.2876045	0.6695211	0.9436491	0.5472737	0.2523935	0.5909225	0.0656542	0.8493078	0.9417090	0.5453380	0.1859464	0.0797368	0.4117993	0.5293309	0.1618115	0.2795010	0.4419145	0.0615551	0.1963594	0.1980739	0.4732041	0.9950663	0.7557667	0.9123524	0.5453512	0.6740613	0.3170406	0.6292627	0.1559695	0.6845753	0.5734795	0.4106480	0.5989785	0.8370140	0.8463608	0.5929290	0.4365085	0.3438307	0.5615433	0.3510897	0.2874505	0.6387522	0.9664874	0.6034119	0.4710106	0.5979908	0.2296538	0.0667956	0.8933699	0.7266759	0.5994126	0.6405667	0.0034409	0.5998446	0.3620648
0.0081918	0.8051819	0.0503393	0.7687856	0.3888682	0.2230436	0.0300101	0.5196706	1.0561892	0.0571649	0.4528585	0.8077360	0.0260300	1.0094850	0.0436602	0.5466241	0.8979986	0.2435827	0.1234413	0.5413980	0.0107754	0.0448431	0.1240267	0.5529575	1.0796019	0.3239656	0.6607046	0.6134747	1.0007391	0.6213666	0.6240558	0.3186096	1.0953424	0.1109963	0.4358639	0.1652236	0.9838776	0.4654696	0.1710163	0.9138854	0.2000045	0.6368613	1.0351601	0.2779833	0.6172985	0.5558511	0.6996994	0.9687945	0.5783129	0.1917738	0.4934076	0.0467371	0.7472717	1.0500845	0.3759789	0.0801763	0.0463225	0.4926286	0.4213258	0.3022209	0.2904324	0.4428059	0.0466929	0.2629338	0.1773272	0.4935851	0.9752917	0.8767438	1.0631101	0.6335942	0.7446707	0.1215933	0.2773779	0.3515061	0.6621186	0.5169668	0.7358554	0.5861484	0.8029607	0.8575814	0.5842710	0.5008292	0.3346845	0.4825739	0.3319944	0.2199578	0.5054220	0.8884638	0.6608080	0.4334493	0.6614199	0.3393700	0.2891815	1.0250486	0.6738864	0.5238811	0.5706853	0.0090203	0.5469707	0.4221084
0.0154450	0.7326801	0.0506960	0.7475865	0.3604289	0.4769850	0.0081870	0.4930130	1.0055179	0.0408040	0.4078751	0.7816192	0.0198693	0.9648882	0.0189735	0.6361126	1.0003376	0.1917918	0.1284515	0.5628943	0.0046735	0.0378329	0.1227927	0.4347376	1.0169084	0.2677755	0.6112860	0.6184065	0.9411692	0.5933061	0.6357245	0.3025891	1.0080951	0.0765229	0.6654428	0.2181963	0.9724297	0.5148393	0.1915372	0.9872370	0.2973187	0.6490844	0.9369234	0.3259794	0.6600372	0.3612499	0.6402421	1.0074465	0.5999259	0.2042014	0.5294438	0.0355292	0.6812440	1.0275654	0.4673055	0.0825500	0.0817936	0.4808392	0.5225232	0.2789212	0.2975738	0.4547983	0.0306952	0.1812363	0.1491550	0.4761224	0.9902216	0.7150963	1.0440282	0.5872160	0.7445925	0.1954324	0.3220038	0.3454186	0.7615135	0.5110513	0.6257360	0.6426569	0.7915918	0.7717508	0.5559003	0.4803654	0.3158251	0.5362197	0.3551947	0.1963523	0.6696707	0.9699858	0.6566266	0.3358407	0.5961686	0.3444617	0.2672912	0.9424749	0.7927221	0.5663205	0.5799643	0.0193560	0.6377892	0.4198756
0.0081324	0.8742985	0.0331010	0.8694940	0.3335306	0.3945943	0.0384031	0.2552008	0.9684338	0.0649580	0.3577374	0.7668283	0.0204557	1.0737914	0.0167620	0.5637981	0.8550364	0.2022789	0.1357380	0.6003100	0.0052514	0.0303405	0.1448900	0.4503878	1.0378901	0.2445327	0.6834732	0.5543261	0.9368205	0.6703572	0.7151257	0.2209386	0.9774315	0.0818926	0.6541192	0.1858779	0.9543629	0.4481106	0.1398735	0.6959298	0.2307347	0.6254917	1.0234855	0.3093501	0.7073962	0.4350535	0.7422392	1.0066593	0.5784543	0.2073943	0.5268818	0.0451701	0.7728481	0.9597207	0.4727070	0.1267915	0.0370925	0.4267020	0.4773234	0.2915371	0.2630295	0.4539963	0.0858263	0.1315275	0.1519443	0.5000097	1.0174219	0.7813449	0.9404470	0.6476823	0.7423585	0.1260772	0.3317554	0.3275359	0.7789327	0.4860790	0.4716921	0.5675731	0.7501869	0.9023351	0.4791765	0.5078465	0.3891643	0.5984273	0.4181928	0.2678530	0.5658414	0.7984498	0.5654321	0.5037964	0.6587049	0.2822070	0.3379605	0.9447983	0.7512199	0.6687591	0.6370262	0.0058482	0.5081756	0.4725247
0.0102963	0.7910375	0.0482672	0.8501792	0.3947087	0.3798013	0.0256134	0.8411221	0.5108721	0.0320000	0.3882136	0.6619636	0.0111961	1.0868811	0.0312493	0.5280170	0.8809087	0.2262187	0.1436901	0.5549493	0.0034024	0.0493294	0.1624975	0.6004841	1.1256625	0.3001037	0.6936355	0.5170338	0.9773411	0.6628245	0.5121854	0.2240153	1.0064033	0.0938311	0.7689764	0.1519920	1.0531941	0.4227168	0.0834113	0.8548771	0.2555313	0.6491285	0.9350881	0.3624843	0.6535243	0.3399131	0.6601802	0.9042998	0.6182900	0.2026425	0.5662729	0.0995228	0.6741204	0.9872741	0.5396264	0.1658862	0.0795220	0.5220646	0.5163170	0.2588088	0.2797344	0.3630112	0.0218533	0.1564472	0.1606945	0.5930752	0.9757017	0.8508796	1.0784211	0.5739505	0.7499613	0.1374983	0.4242803	0.2918303	0.3708214	0.4592700	0.5502675	0.5078481	0.9646148	0.8770421	0.5820533	0.4775197	0.4258877	0.5533418	0.2894866	0.2383696	0.5232127	0.9230724	0.6926947	0.6069920	0.4507666	0.0633305	0.2038430	1.0670228	0.8306796	0.5998987	0.7499764	0.0011427	0.5471498	0.3616372
0.0052871	0.7274299	0.0457643	0.7247255	0.3227640	0.3302962	0.0204578	0.5102025	0.9792625	0.0295356	0.3894829	0.7705793	0.0179892	1.1038700	0.0360681	0.5818345	0.9911714	0.1948475	0.1842175	0.5194401	0.0051438	0.0778136	0.1101079	0.4711482	1.1035256	0.3105894	0.6574136	0.5188450	0.9404929	0.6978003	0.6668510	0.2820379	0.9743782	0.0882401	0.5311994	0.1919280	0.9363129	0.4710248	0.1334198	0.7975905	0.2464812	0.6254853	1.0699158	0.2841664	0.6408729	0.5342701	0.6404054	1.0353151	0.6426718	0.1982206	0.5646941	0.0272633	0.8598499	0.9743321	0.4909665	0.1452190	0.0432093	0.5130454	0.4362281	0.3461280	0.3564602	0.4533056	0.1557164	0.1944546	0.1276495	0.6262351	1.0562604	0.7674837	0.9547546	0.6304793	0.7515705	0.1571453	0.2431380	0.3353969	0.5527586	0.5587016	0.5094074	0.4249418	0.8156934	0.8821622	0.5713773	0.5314096	0.2940808	0.6111991	0.3629318	0.2808453	0.6014424	0.9316269	0.6429660	0.4002467	0.6733658	0.3000425	0.3242199	0.9782042	0.8569120	0.6112974	0.6178497	0.0070147	0.5903885	0.4134067
