G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G56A	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.9844140	0.1585798	0.8551972	0.9423281	0.4123458	0.2570126	0.6667983	0.4524998	0.8159119	0.9778392	0.9463290	0.9999804	0.1869708	0.8011504	1.0000000	0.5000614	0.6603833	0.5014496	0.0352497	0.1052332	0.4705249	0.9826719	0.8321813	0.4756574	0.4746641	0.3629990	0.4602751	0.9980907	0.5658485	0.9868716	0.1587973	0.4505568	0.9454496	0.8667626	0.8217123	0.7035417	0.7354001	0.5429435	0.3285641	0.7076649	1.0000000	0.8525161	0.9957575	0.0957288	0.6466520	1.0000000	1.0000000	0.7338593	0.6120746	0.8270273	0.6181875	0.0005085	0.3239878	0.0213422	0.0485530	0.2729757	0.9537571	0.4267576	0.2185279	0.7388876	0.5206969	0.7399946	0.0000047	0.8756268	0.5348799	0.9800722	0.1842799	0.9999264	0.0156465	0.1951539	0.2575757	0.5387097	0.9999763	0.3830260	0.4653011	0.9494113	0.0033391	0.1192909	0.9891438	0.9432695	0.7573206	0.3293978	0.1586586	0.7273856	1.0000000	0.4134986	0.7067278	0.3839874	0.3677089	0.5475082	0.0211040	0.7256004	0.5020349	0.9824937	0.2085385	0.9368875	0.5553870	0.0489503	0.3615011
0.0306784	0.0000000	0.0189342	0.9989016	0.4870325	0.4066745	0.5214223	0.5573047	0.6485858	0.8005008	0.9636850	0.8892094	0.5409825	0.9390468	0.1182110	1.0000000	0.5035868	0.6657676	0.4885314	0.0346413	0.0436697	0.5235388	0.9834559	0.8521951	0.4777318	0.4527835	0.4845999	0.4620013	0.9949081	0.4231509	0.6308649	0.3575096	0.4381614	0.1430234	0.9538875	0.9119925	0.6918254	0.6976314	0.3899438	0.1756331	0.7244891	0.9998412	0.8388626	0.9476446	1.0000000	0.6477203	1.0000000	1.0000000	0.7409007	0.6121395	0.8357990	0.9763773	0.0002079	0.3673879	0.0245312	0.0970874	0.3058244	0.9739575	0.2009173	0.6756637	0.4977453	0.5709462	0.7867726	0.0000730	0.9534903	0.5686798	0.6507935	0.5652544	0.9999485	0.0616686	0.2203854	0.4641688	0.4291846	0.9999960	0.3866755	0.4012016	0.7578643	0.0033461	0.2859749	0.9888991	0.9285069	0.7220129	0.2707147	0.1540271	0.7346284	1.0000000	0.4334952	0.7607663	0.4859466	0.2989938	0.5331064	0.5319655	0.6562956	0.5057045	0.9773564	0.2214811	0.9500504	0.8647731	0.0748404	0.3707450
0.5396545	0.9466429	0.0000000	0.9997333	0.7592958	0.4222067	0.2408115	0.6630998	0.4583291	0.8183152	0.9801577	0.9465479	0.9965452	0.3276224	0.7346396	0.9999999	0.4986475	0.6583326	0.5053528	0.0353654	0.1087640	0.4971032	0.9826811	0.8324129	0.4742708	0.4744123	0.3887230	0.4602466	0.9981423	0.5704217	0.9893027	0.1470088	0.4468212	0.6554756	0.8269176	0.8385602	0.3582873	0.6738075	0.5935404	0.3286724	0.2515082	0.9304853	0.8527594	0.9966711	0.2826563	0.6469619	1.0000000	1.0000000	0.7360026	0.6120727	0.8231079	0.6121211	0.0004542	0.3499929	0.0478684	0.0234567	0.0569743	0.9548719	0.3735939	0.2214956	0.7542816	0.5107209	0.6975808	0.0000092	0.9087305	0.5805559	0.9741755	0.1863910	0.9999435	0.0278851	0.1971119	0.2568832	0.5372110	0.9999738	0.3869116	0.4537659	0.8870908	0.0024286	0.1533744	0.9888205	0.9424428	0.7597062	0.3072296	0.2456930	0.7297832	1.0000000	0.4474832	0.7120463	0.4137245	0.3752261	0.5724447	0.0165675	0.6771403	0.5021924	0.9794251	0.2252923	0.8204496	0.6422258	0.0543297	0.1776265
0.5396547	0.9466433	0.1566485	0.0000000	0.7100574	0.3408299	0.2437964	0.6876620	0.4201953	0.7715088	0.9395859	0.9488329	0.9965453	0.3276219	0.7346399	0.9999998	0.4317260	0.5646194	0.6301277	0.0347512	0.0756096	0.4190406	0.9826753	0.8322660	0.5027294	0.4745720	0.4256085	0.4606034	0.9974816	0.5211188	0.9891815	0.1487692	0.4801124	0.6554772	0.8342992	0.8355791	0.3620451	0.6844001	0.5845503	0.3399142	0.2516403	0.9305807	0.8527259	0.9965446	0.2826560	0.6446317	1.0000000	1.0000000	0.7175394	0.6120878	0.8624937	0.6063700	0.0003405	0.3876141	0.0517846	0.3161970	0.0155773	0.9473476	0.3709537	0.2683466	0.6419656	0.5228943	0.1310281	0.0000134	0.9245045	0.2021078	0.9748700	0.2217368	0.9999326	0.0228416	0.1901786	0.2749411	0.6144636	0.9999773	0.4540958	0.4353121	0.8840876	0.0024438	0.1203642	0.6076849	0.9422844	0.7477063	0.3815341	0.2970045	0.7320746	1.0000000	0.4413020	0.2789067	0.3641388	0.3740977	0.4599061	0.0167527	0.6755170	0.5021228	0.9792584	0.6093756	0.7805397	0.7590404	0.0659636	0.1916859
0.5396547	0.9466433	0.1816378	0.9997344	0.0000000	0.5931748	0.5234606	0.6271883	0.5175983	0.8204207	0.9821959	0.9470382	0.9965453	0.3276219	0.7346399	0.9999999	0.5209739	0.6925298	0.4412506	0.0948828	0.2633831	0.8644559	0.9823599	0.8242831	0.4759720	0.4833694	0.5040419	0.4600773	0.9984533	0.6021802	0.9978628	0.0811117	0.0689742	0.0260243	0.5961278	0.8861732	0.2976350	0.5108793	0.8349188	0.3238966	0.2485826	0.9282746	0.8535070	0.9994889	0.2826560	0.9910714	1.0000000	1.0000000	0.9706238	0.6120635	0.8779292	0.5859453	0.0000165	0.3540844	0.0716571	0.0280753	0.0632900	0.9925129	0.0110430	0.4381757	0.7677542	0.5671731	0.7654234	0.2797040	0.9940258	0.9698651	0.7252043	0.6980963	0.9999488	0.4845110	0.2697965	0.5238518	0.4885943	0.9999995	0.3226337	0.3058003	0.7870725	0.0006099	0.1629080	0.9648603	0.7522940	0.7804021	0.2731728	0.2349758	0.7360158	1.0000000	0.5667762	0.6995521	0.4427972	0.3864014	0.7084783	0.0184705	0.4353295	0.5022258	0.6871690	0.0719930	0.9277198	0.7777385	0.0927033	0.1782168
0.5396547	0.9466433	0.1930971	0.8943664	0.4974108	0.0000000	0.2574843	0.8363155	0.2197978	0.8214699	0.9832245	0.9354112	0.9965453	0.3276219	0.7346399	0.9999999	0.5372709	0.7187872	0.3691605	0.0346364	0.0348655	0.2987630	0.9826607	0.8318941	0.4727020	0.4749791	0.3331197	0.9559644	0.3442409	0.0727557	0.9874569	0.1526730	0.5799752	0.6554768	0.8458950	0.8310441	0.3940541	0.7013380	0.5702816	0.3201998	0.2526252	0.9312940	0.8526473	0.9962507	0.2826560	0.6409240	1.0000000	1.0000000	0.6653851	0.6682807	0.2970794	0.5808114	0.0010727	0.4563361	0.1420099	0.0097325	0.0638830	0.8676267	0.2343007	0.2840998	0.7951756	0.4901247	0.5681634	0.0000866	0.9161157	0.4478678	0.9710394	0.3886025	0.9997499	0.0611303	0.2444251	0.4137992	0.5470988	0.9999626	0.6128154	0.5309229	0.8721159	0.0047133	0.1639197	0.9955175	0.7259813	0.6071927	0.2734813	0.2260744	0.6724993	1.0000000	0.4315179	0.7345180	0.0964022	0.3717068	0.1199372	0.0161500	0.6110530	0.5022486	0.5697921	0.1743499	0.7088088	0.7885232	0.0294447	0.0792957
0.5396545	0.9466429	0.1906711	0.8426693	0.7606282	0.4246561	0.0000000	0.6623245	0.4595620	0.8154146	0.9773683	0.9466130	0.9965452	0.3276224	0.7346396	0.9999999	0.4980487	0.6573032	0.5064567	0.0354002	0.1098164	0.4994582	0.9826679	0.8320814	0.4759713	0.4747719	0.3872453	0.4602417	0.9981522	0.5713307	0.9893460	0.1469518	0.4458085	0.6554756	0.8267587	0.8386037	0.3582060	0.6735898	0.5937575	0.3287734	0.2515057	0.9304837	0.8527603	0.9966750	0.2826563	0.6470456	1.0000000	1.0000000	0.7365578	0.6120731	0.8234492	0.6118403	0.0004581	0.3487060	0.0481485	0.0231225	0.0470699	0.9551104	0.3736160	0.6759297	0.6535178	0.1302881	0.6931602	0.0000000	0.9088455	0.2473087	0.9740733	0.0953373	0.9999443	0.0282318	0.1976061	0.2310832	0.5370270	0.9806829	0.3860837	0.4541070	0.9496657	0.0024629	0.1480248	0.9887125	0.9424207	0.7599784	0.3077651	0.2464857	0.7299167	1.0000000	0.4475831	0.6929928	0.4149338	0.3931558	0.5775077	0.0076023	0.6778768	0.5021918	0.9514616	0.2314664	0.8215306	0.7864418	0.0539287	0.1772634
0.5396546	0.9466432	0.1906886	0.8429145	0.7592500	0.4221201	0.5811450	0.0000000	0.4584695	0.8154555	0.9774083	0.9992203	0.9965453	0.3276220	0.7346398	0.9999999	0.4983517	0.6578672	0.5054759	0.0353546	0.1084525	0.4970184	0.9826685	0.8320987	0.4759453	0.4747534	0.3887658	0.4602469	0.9981419	0.5703970	0.9893286	0.1470118	0.4468576	0.6554770	0.8269340	0.8385488	0.3582956	0.6738389	0.5935193	0.3287274	0.2515084	0.9304853	0.8527593	0.9966709	0.2826560	0.6469582	1.0000000	1.0000000	0.7359764	0.6120727	0.8226149	0.6117292	0.0018666	0.3499028	0.4091654	0.0416690	0.0471185	0.9281321	0.3735842	0.2215045	0.7383343	0.5694718	0.7466728	0.0000113	0.9058243	0.5999567	0.9764676	0.4818390	0.9999317	0.0362319	0.1970645	0.4731890	0.4195771	0.9999989	0.3815347	0.3292672	0.7740420	0.0024517	0.1461912	0.9888207	0.7519043	0.7596991	0.3072455	0.2463555	0.7376379	1.0000000	0.4474691	0.7024347	0.4138426	0.3687431	0.5358634	0.0436740	0.6775700	0.5021921	0.9800350	0.2310476	0.8203845	0.7864536	0.0543440	0.1775950
0.5396546	0.9466432	0.1906864	0.8428841	0.7594211	0.4224347	0.2401039	0.9999997	0.0000002	0.8154503	0.9774034	0.9330785	0.9965453	0.3276220	0.7346398	0.9999999	0.4983115	0.6577957	0.5055981	0.0353709	0.1089400	0.4973208	0.9826684	0.8320962	0.4759488	0.4747561	0.3885787	0.4602462	0.9981432	0.5705139	0.9893308	0.1470043	0.4467277	0.6554770	0.8269113	0.8385563	0.3582838	0.6738068	0.5935492	0.3287338	0.2515080	0.9304851	0.8527595	0.9966714	0.2826560	0.6469690	1.0000000	1.0000000	0.7360491	0.6120728	0.9467013	0.5609162	0.0004919	0.6432615	0.0064998	0.0034954	0.0471415	0.6308903	0.6949339	0.2747386	0.7383007	0.5124449	0.6952795	0.0319253	0.9087780	0.4146133	0.9741720	0.1858759	0.9013458	0.0435523	0.1971654	0.5094217	0.6043732	0.9999712	0.3868764	0.4402293	0.7856877	0.0024530	0.1463429	0.9888075	0.9388990	0.7597340	0.3069916	0.2463737	0.1990438	1.0000000	0.1541842	0.6945256	0.0907518	0.3752567	0.5788687	0.0165182	0.6776077	0.5021920	0.9801224	0.2311009	0.8205272	0.7864520	0.0542932	0.1776133
0.5396547	0.9466433	0.1906766	0.8427473	0.7602709	0.4240585	0.2410711	0.6067678	0.5535498	0.0000000	0.9774741	0.9496993	0.9965453	0.3276219	0.7346399	0.9999999	0.4991905	0.6591385	0.5034513	0.0352814	0.1062417	0.4916115	0.8655346	0.2763863	1.0000000	0.4748173	0.3809732	0.4602409	0.9981542	0.5715869	0.9909232	0.1470003	0.4461027	0.6554772	0.8271122	0.8380108	0.3584088	0.6746398	0.5933417	0.3285688	0.2515129	0.9304890	0.8527593	0.9966713	0.2826559	0.6470141	1.0000000	1.0000000	0.7363416	0.6120730	0.8041667	0.5609996	0.0005356	0.2881706	0.0790864	0.0292441	0.0393248	0.9361663	0.3746856	0.1975080	0.7389494	0.9085948	0.6944241	0.0148083	0.9084783	0.5201776	0.9741545	0.1859294	0.9999614	0.0427784	0.1982843	0.3302130	0.4895278	0.9999738	0.3853850	0.4651812	0.8866483	0.0024251	0.1508835	0.9885689	0.9202481	0.7596906	0.2775856	0.3817163	0.9984275	1.0000000	0.4469616	0.7228603	0.4824881	0.3751895	0.5677604	0.0165920	0.8062383	0.5021930	0.9789602	0.2294226	0.8177747	0.7864488	0.0520644	0.1789610
