G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G67A	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.9983190	0.1272720	0.5351263	0.8112857	0.0733643	0.8287342	0.5092066	0.6124416	0.1534735	0.9083004	0.7060208	0.0224440	0.2250672	0.0905667	0.5327322	0.3164964	0.6005388	0.0000000	0.6252006	0.7039913	0.8378366	0.4640653	1.0000000	0.9997455	0.0074856	0.6888089	0.5059840	0.5103143	0.2498162	0.6300320	0.9999423	0.0139312	0.9982699	0.2188345	0.8737772	0.1731959	0.5545465	0.5706036	0.9922838	0.3602194	0.2871379	0.8085805	0.3181778	0.9470177	0.0329998	0.3763869	0.3541663	0.0375036	0.1567647	0.0000000	0.8117956	0.8735271	0.0103538	0.2578713	0.9998862	0.5188716	0.1364528	0.2839941	0.4399565	0.3425643	0.0019239	0.0565165	0.0485406	0.3907589	0.4006456	0.9711399	0.3594197	0.2718657	0.4376343	0.3074150	0.0752872	0.1139277	0.9110091	0.1713079	0.6115811	0.9375664	0.4459382	0.9999313	0.3751260	0.1259484	0.2377429	0.1611884	0.9987571	0.1736828	1.0000000	0.9374392	0.8890794	0.2180778	0.7430815	0.9999960	0.9998512	0.9919447	0.4684817	0.9573117	0.4577749	0.0319945	0.9637065	0.0065443	0.8483173	0.5526846
0.9983155	1.0000000	0.4182888	0.0000000	0.0733895	0.8286185	0.5275938	0.6180703	0.1534735	0.9083004	0.7060208	0.0224440	0.2250672	0.0905667	0.5327322	0.3164964	0.6005388	0.0000001	0.6252007	0.7039913	0.8378367	0.4640653	1.0000000	0.9997455	0.0074856	0.6889302	0.5105861	0.5011893	0.2492778	0.6325289	0.9999429	0.0138724	0.9982158	0.2200919	0.8737783	0.1731960	0.5545465	0.5706037	0.9920257	0.3592196	0.2881315	0.8039422	0.3181778	0.9470177	0.0330091	0.4400779	0.4379833	0.0633095	0.2329305	0.5536849	0.9765802	0.8652923	0.3238640	0.2578695	0.9993708	0.5134597	0.1352980	0.2778455	0.4388081	0.3456370	0.0009162	0.0565159	0.0484398	0.3909508	0.4006456	0.9730960	0.3952430	0.2716259	0.4368503	0.3074140	0.0192600	0.1130613	0.8008132	0.1710331	0.5176759	0.9367031	0.4466343	0.9999319	0.3536172	0.1280186	0.2375822	0.1717634	0.9784925	0.1739660	1.0000000	0.9375120	0.8522938	0.2186869	0.7633573	0.9999960	0.9998512	0.9919461	0.4733296	0.9574103	0.4577462	0.0298608	0.9635487	0.4218293	0.9802950	0.5515766
0.9980196	0.1052097	0.5550784	0.9920780	0.0755608	0.8529265	0.5111546	0.6131675	0.0718450	1.0000000	0.7132611	0.0224395	1.0000000	1.0000000	0.0131879	0.9319427	0.9915295	0.5871654	0.6828142	0.0690368	0.0063023	0.0000000	0.0000000	0.9940313	0.0455283	0.6334891	0.4555173	0.7094689	0.5966084	0.3795521	0.8007130	0.5600196	0.9995799	0.1682326	0.8738724	0.1580900	0.5736751	0.4988779	0.9712673	0.4751322	0.2383757	0.8909072	0.4257125	0.7165124	0.0329408	0.2169167	0.1744552	0.0201738	0.0314876	0.3618782	0.8764194	0.5759654	0.2820720	0.2200989	0.9998221	0.3047390	0.2268924	0.5118220	0.2951984	0.3755228	0.0213234	0.4555090	0.2731786	0.3937382	0.4006456	0.7321512	0.3129320	0.2775774	0.8230421	0.0143453	0.7250950	0.0575527	0.9838958	0.0282752	0.9069437	0.6423386	0.3433910	0.9997715	0.9400952	0.0846809	0.0726748	0.1610817	0.9590845	0.1296784	1.0000000	0.7119403	0.8239017	0.3925307	0.3787354	0.9976048	0.8461341	0.9923852	0.8523144	0.4619871	0.4577776	0.4440621	0.3453863	0.6718061	0.7805326	0.2126163
0.2118724	1.0000000	0.5351263	0.0000000	0.4282782	0.8287342	0.5092066	0.6124416	0.1534735	0.9083004	0.7060208	0.0224440	0.2250672	0.0905667	0.5327322	0.3164964	0.6005388	0.5423288	0.6252006	0.7039913	0.8378366	0.4640653	1.0000000	0.9997455	0.0074856	0.6888089	0.5059840	0.5103143	0.2498162	0.6300320	0.9999423	0.0139312	0.9982699	0.2188345	0.8737772	0.1731959	0.5545465	0.5706036	0.9922838	0.3602194	0.2871379	0.8085805	0.3181778	0.9470177	0.0329998	0.3763869	0.3541663	0.0375036	0.1567647	0.0000000	0.8138199	0.6047710	0.0103321	0.2578713	0.9996509	0.5188212	0.1364528	0.2839941	0.4399565	0.3425643	0.0009323	0.0565165	0.2897732	0.3907589	0.4005954	0.9711399	0.3594197	0.2718657	0.4376343	0.3245128	0.0752872	0.0318377	0.8816340	0.1407521	0.6115811	0.9375664	0.4459382	0.9999313	0.3751260	0.1259484	0.2308653	0.1611884	0.9987816	0.1748912	1.0000000	0.6765727	0.8937541	0.2180800	0.2863700	0.9999960	0.9762123	0.9919447	0.4684817	0.9562066	0.4577749	0.0319945	0.9637065	0.4566259	0.9767050	0.4133727
0.9982778	0.1272704	0.4195041	0.8112964	0.0736889	0.8284514	0.5314558	0.1700794	0.0000000	0.9083004	0.7060208	0.0224440	0.2250672	0.0905667	0.5327322	0.3164964	0.6005388	0.0000001	0.6252010	0.7039913	0.8378367	0.4640654	1.0000000	0.9997455	0.0074855	0.6889531	0.5114369	0.5013464	0.2616154	0.6324874	0.9999283	0.0153279	0.9992967	0.1851321	0.8737818	0.1731961	0.5545463	0.5706043	0.9889623	0.3836142	0.2675518	0.8042800	0.3181778	0.9470177	0.0330279	0.4234277	0.4147366	0.0633021	0.2327461	0.5460470	0.9753546	0.8652911	0.3238548	0.0904729	0.9998386	0.5669311	0.3833154	0.2215110	0.3466894	0.3525945	0.0020283	0.0565834	0.0511222	0.3909498	0.4006456	0.9721610	0.3363914	0.4906462	0.4418746	0.1813712	0.0184977	0.1549978	0.9112859	0.8720356	0.5202228	0.9714190	0.4470602	0.9999661	0.3009397	0.1057937	0.0968254	0.1732872	0.9787304	0.6210805	1.0000000	0.9375119	0.8977686	0.2188545	0.7659578	0.9999960	0.9998512	0.9922631	0.4922417	0.9574421	0.4577462	0.0316759	0.9541026	0.4217729	0.8431332	0.5725548
0.9982614	0.1272698	0.4198800	0.8113009	0.0738137	0.8284518	0.5313807	0.1700597	0.0000000	0.9083004	0.7060208	0.0224440	0.2250672	0.0905667	0.5327322	0.3164964	0.6005388	0.5423292	0.6252010	0.7039913	0.8378367	0.4640654	1.0000000	0.9997455	0.0074855	0.6889526	0.5114183	0.5013826	0.2616201	0.6324714	1.0000000	0.0000000	0.9992969	0.1851250	0.8737736	0.1731961	0.5545463	0.5706043	0.9889633	0.3836215	0.2675463	0.8042985	0.3181778	0.9470177	0.0330279	0.4234244	0.4147313	0.0633024	0.2327467	0.5460470	0.9850253	0.6047750	0.3071016	0.0845348	0.9998387	0.5668767	0.3833646	0.2215338	0.3466865	0.3525803	0.4868018	0.0565711	0.0790177	0.3909491	0.4002690	0.9721585	0.3363724	0.4906904	0.4625965	0.1955470	0.0184975	0.0063345	0.9470334	0.7980119	0.5202426	0.9729101	0.4470576	0.9999661	0.3009296	0.1057938	0.0916226	0.1732545	0.9787625	0.6210757	1.0000000	0.6769844	0.9240069	0.2188549	0.3050060	0.9999960	0.9762123	0.9922629	0.4922220	0.9562194	0.4577462	0.0316766	0.9541078	0.8718545	0.8431314	0.4133727
0.9983157	0.1272719	0.4182888	0.8112866	0.0733895	0.8286185	0.5275938	0.6180703	0.1534735	0.9083004	0.7060208	0.0224440	0.2250672	0.0905667	0.5327322	0.3164964	0.6005388	0.0000001	0.6252007	0.7039913	0.8378367	0.4640653	1.0000000	0.9997455	0.0074856	0.6889302	0.5105861	0.5011894	0.2492782	0.6325239	1.0000000	0.0000000	0.9982158	0.2200918	0.8737718	0.1731960	0.5545465	0.5706037	0.9920257	0.3592197	0.2881315	0.8039422	0.3181778	0.9470177	0.0330091	0.4400778	0.4379832	0.0633095	0.2329304	0.5536847	0.9766978	0.8735348	0.3239009	0.2578695	0.9997942	0.5134610	0.1352988	0.2778458	0.4388081	0.3456370	0.4690205	0.0565059	0.0218482	0.3909508	0.4006456	0.9730956	0.3952400	0.2716259	0.4574525	0.2939608	0.0192600	0.0002978	0.9109538	0.1710330	0.5176759	0.9711957	0.4466343	0.9999319	0.3536172	0.1280186	0.0942568	0.1717634	0.9784925	0.1727512	1.0000000	0.9375120	0.8868033	0.2186869	0.7633572	0.9999960	0.9998512	0.9919459	0.4733296	0.9574103	0.4577462	0.0298609	0.9635503	0.4218293	0.8430308	0.5515767
0.9983746	0.1272742	0.4153191	0.8112708	0.0729239	0.8291306	0.5281923	0.6182501	0.1534734	0.9083005	0.7060208	0.0224440	0.2250672	0.0905667	0.5327322	0.3164964	0.6005388	0.0000001	0.6252000	0.7039913	0.8378366	0.4640651	1.0000000	0.9997455	0.0074856	0.6889916	0.5133272	0.4959362	0.2162337	0.6339717	0.9999664	0.0110012	0.9992820	0.1858524	0.8737704	0.1731958	0.5545467	0.5706028	0.9968363	0.2968245	0.5898854	0.0000000	0.3181778	0.9470177	0.0329737	0.4782446	0.4939315	0.0563593	0.2154217	0.5718478	0.9793142	0.8734732	0.3288993	0.2578694	0.9985435	0.5132827	0.1350353	0.2563899	0.4387686	0.3457344	0.0017999	0.0565113	0.0421859	0.3910521	0.4006456	0.8617108	0.3818686	0.2717021	0.4246259	0.2939827	0.0191786	0.0563254	0.9089323	0.1710726	0.5075932	0.7012443	0.4474125	0.9999323	0.2867363	0.1272764	0.0812472	0.1715652	0.6931933	0.1727342	1.0000000	0.9374557	0.7174630	0.2185680	0.7948799	0.9999960	0.9998512	0.9919467	0.4761760	0.9573060	0.4577593	0.0261128	0.9635458	0.4219484	0.9110953	0.5016885
0.9983018	0.1272712	0.4091421	0.8112905	0.0734948	0.8286224	0.5294713	0.6186392	0.1534735	0.9083004	0.7060208	0.0224440	0.2250672	0.0905667	0.5327322	0.3164964	0.6005388	0.5423289	0.6252006	0.7039913	0.8378367	0.4640653	1.0000000	0.9997455	0.0074856	0.6892081	0.5226661	0.4790466	0.0000000	0.6386719	0.9999856	0.0075909	0.9980658	0.2234417	0.8737735	0.1731960	0.5545465	0.5706037	0.9922435	0.3567583	0.2907073	0.7924156	0.3181778	0.9470177	0.0000000	0.4541642	0.4584052	0.0703748	0.2492409	0.6043837	0.9897249	0.6276689	0.3016036	0.2310602	0.9997755	0.5128408	0.1342110	0.1735972	0.4387598	0.3515534	0.0063513	0.0565084	0.1137453	0.3893320	0.4001016	0.9744614	0.4072004	0.2716046	0.4072071	0.3247177	0.6921308	0.0032795	0.9444136	0.5038883	0.1271653	0.5673808	0.4482426	0.9999333	0.3540981	0.1289332	0.0740900	0.1735490	0.9775378	0.0851237	1.0000000	0.6761615	0.9114866	0.2187455	0.3065559	0.9999966	0.9762123	0.9919497	0.4857894	0.9562069	0.4577265	0.0000097	0.9641328	0.8721998	0.8416611	0.4133727
0.2119412	1.0000000	0.4182888	0.0000000	0.4282893	0.8286185	0.5275938	0.6180703	0.1534735	0.9083004	0.7060208	0.0224440	0.2250672	0.0905667	0.5327322	0.3164964	0.6005388	0.5423289	0.6252007	0.7039913	0.8378367	0.4640653	1.0000000	0.9997455	0.0074856	0.6889302	0.5105861	0.5011894	0.2492782	0.6325239	1.0000000	0.0000000	0.9982158	0.2200918	0.8737718	0.1731960	0.5545465	0.5706037	0.9920257	0.3592198	0.2881314	0.8039422	0.3181778	0.9470177	0.0330091	0.4400780	0.4379832	0.0633095	0.2329304	0.5536847	0.9769500	0.6047751	0.3238640	0.2578694	0.9993709	0.5134107	0.1352989	0.2778458	0.4388081	0.3456370	0.4668165	0.0565059	0.1484981	0.3909508	0.4002675	0.9730956	0.3952403	0.2716259	0.4574523	0.3245103	0.0192601	0.0000848	0.8814851	0.1534844	0.5176760	0.8093656	0.4466343	0.9999319	0.3536169	0.1280186	0.2307794	0.1717634	0.9785246	0.0928037	1.0000000	0.6769584	0.8918207	0.2186890	0.3044267	0.9999960	0.9762123	0.9919459	0.4733295	0.9562080	0.4577462	0.0298609	0.9635503	0.8719109	0.9733725	0.4133727
