G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G73A	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.3176141	0.9539180	1.0238404	0.1936251	0.5674946	0.1575730	0.2022989	0.4860998	0.8345004	0.4570078	0.9388929	0.0134487	0.7715179	0.1754557	0.0003392	0.5105530	0.0090941	0.8222539	0.2945883	0.1283884	0.3199562	0.8875225	0.5761608	0.6682261	0.3841753	0.0005305	0.0376825	0.3673905	0.0331537	0.3653654	0.0513194	0.3426328	0.9654767	0.4649750	0.3683547	0.8619718	0.9085201	0.8715395	0.7377967	0.2649192	0.9271082	0.2889712	0.7858910	0.8928626	0.0238571	0.1812264	0.7448276	0.8791466	1.0806676	0.0417805	0.9446659	0.4647625	0.9571028	0.3844546	0.3461977	0.1246157	0.1338514	0.2124810	0.5784368	0.2447317	0.0944488	0.0188419	0.3740225	0.0119772	0.6936272	0.4768474	0.9344025	0.5658911	0.6964601	0.6702802	0.3209158	0.0360359	0.6356302	0.6137599	0.0015157	1.0014627	0.2804837	0.4042640	0.5920184	0.0121359	0.4793702	0.7637165	0.4796210	0.8710074	0.8714657	0.2927386	0.6480531	0.7301644	0.9369656	0.8352171	0.8784819	0.3674521	0.9937103	0.1752021	0.0693950	0.8847479	0.7454740	0.3691069	0.4109589	0.9403481
0.6069796	0.2921653	0.9713593	0.2946917	0.4543197	0.1999417	0.4543155	0.5019420	0.8452522	0.5085347	1.0922380	0.2382975	0.7976816	0.1917721	0.1844998	0.7844723	0.4543939	0.0007241	0.0029016	0.0016756	0.3129734	0.6243913	0.8767079	0.2680791	0.2862984	0.0031297	0.0335869	0.0001750	0.1215370	0.0360058	0.0932869	0.0003672	0.2002870	0.3873405	0.3718573	0.9753495	0.9333097	0.0111821	0.0852481	0.3915044	0.9337294	0.6076753	0.9662283	0.9207738	0.2960665	0.2706708	0.9845363	0.7045583	0.7937123	0.6672846	1.0101970	0.5417400	0.4143874	0.2599485	0.0000443	0.7153177	0.1020541	0.1626493	0.3911791	0.7390910	0.0415372	0.5611709	0.1645352	0.0177879	0.7148618	0.5060010	0.5599999	0.2880287	0.4807601	0.5186792	0.2174643	0.3494106	0.5959887	0.5390844	0.3679492	0.9072831	1.0432076	0.9809834	0.6709744	0.0181903	0.6369584	0.8313916	0.6333569	0.5098146	0.8682966	0.0763561	0.7339841	0.1710004	0.9723439	0.5635063	0.7218436	0.3561170	0.8920434	0.1227552	0.7558942	0.7423351	0.7603906	0.3916766	0.9532317	0.7827584
0.5357243	0.4670396	0.6875318	0.5224051	0.2087693	0.0015345	0.1845078	0.1560950	0.6898479	0.2782830	0.5901600	0.7391307	0.6415960	0.1277716	0.2524634	0.9788717	0.2336797	0.0010142	0.5104293	0.7531779	0.4250882	0.4259648	0.2754546	0.8246674	0.7325302	0.6383399	0.4658135	0.0000034	0.0801327	0.1306339	0.4260019	0.3491580	0.9843170	0.7858407	0.4844577	0.2745825	0.4723805	0.1965579	0.2539065	0.4819990	0.7144071	0.5545890	0.3761316	0.7107977	0.0207370	0.1030032	0.6721138	0.8068571	0.7551408	0.7682161	0.9877393	0.4775383	0.8259842	0.5640515	0.0784287	0.5156718	0.1704493	0.0732999	0.6577658	0.0365596	0.0420221	0.2150935	0.3261460	0.4662636	0.6617481	0.0858162	0.5721651	0.6512729	0.5087187	0.6906146	0.1545037	0.0759582	0.1897639	0.2920374	0.0578221	0.4214673	0.2225429	0.5414789	0.7209401	0.0003866	0.2358095	0.7246775	0.7865659	0.6485847	0.9321205	0.6062521	0.3468281	0.5197550	0.3159706	0.7092768	0.6618261	0.2254781	0.9343597	0.4410755	0.1875797	1.0274660	0.7141203	0.2762798	0.5317898	0.7726657
0.2068879	0.2455086	0.7207194	0.0045344	0.5046583	0.1387743	0.2789715	0.3263977	0.8224789	0.4869461	0.9526013	0.6274228	0.6291265	0.2356569	0.0232662	0.9770709	0.0001435	0.0002664	0.0220271	0.0012983	0.3393761	0.8068232	0.8601110	0.3360520	0.4641384	0.0000018	0.0354322	0.0066866	0.4273296	0.0038557	0.7517377	0.0952253	0.3224874	0.0066142	0.6601033	1.0240801	1.0306452	0.6005994	0.2118379	0.2947955	0.8153039	0.6887389	0.9943446	0.4744563	0.4962185	0.1205429	0.9320675	0.0225458	0.1088185	0.0622584	0.9547131	0.9716424	0.8283657	0.9320404	0.0000185	0.2486355	0.0889465	0.3645716	0.7618653	0.2035878	0.6290916	0.5738517	0.5462308	0.0078452	0.4467983	0.6084786	0.8677534	0.1426742	0.6575005	0.8710043	0.4006261	0.2268353	0.5187005	0.6933736	0.5389504	0.7233646	0.5373158	0.9833433	0.4901557	0.0008646	0.4616224	0.5919363	0.8677883	0.5437073	0.9900521	0.0518849	0.7905632	0.4879161	1.0656906	0.9659920	0.6775770	0.5258358	0.9863096	0.0016971	0.2447213	0.5141908	0.4878209	0.8175093	0.7109970	0.7036810
0.8245591	0.1877674	0.6967121	0.7960512	0.2035695	0.2183111	0.0767542	0.1869300	1.1063150	0.5190584	1.0458541	0.2411793	0.8349066	0.2223590	0.3655784	0.9757485	0.1970582	0.9725604	0.6211569	0.4835769	0.3970117	0.1784455	0.4441874	0.8514937	0.7956648	0.8224191	0.5982061	0.5868086	0.2190770	0.4256248	0.1450377	0.3124366	0.9021944	0.4565551	0.1324161	0.8718566	0.7355960	0.8438187	0.4877265	0.3136248	0.8565151	0.7939599	0.3720317	0.9402136	0.3312803	0.7480122	0.7091409	0.0568447	0.1796879	0.6771806	0.7872073	0.3603444	0.8988983	0.0659300	0.1597565	0.0239370	0.1681192	0.5133585	0.7748780	0.1223952	0.1167760	0.7095456	0.9394996	0.0088344	0.7466746	0.1685564	0.4419215	0.7620375	0.8322950	0.6594090	0.0202796	0.1867658	0.3640608	0.5969714	0.2454137	0.0926988	0.6932608	0.3301943	0.8426590	0.0008222	0.4098863	0.9391117	0.2516445	0.6003784	0.7020788	0.0812580	0.6388510	0.6659867	0.5810565	0.3698029	0.7893296	0.6454876	0.7932733	0.4611592	0.0314292	0.8272956	0.3716433	0.4074209	0.6753993	0.4288655
0.6611280	0.6177470	0.9835599	0.4764557	0.4291462	0.0225154	0.3445913	0.4217410	0.5681010	0.5149541	0.9038358	0.3812973	0.7921250	0.0005312	0.0133252	1.0355378	0.1453291	0.0906249	0.2346730	0.0769244	0.4503233	0.1058837	0.3481632	0.5917987	0.7662596	0.2355383	0.0000021	0.0001705	0.0482817	0.0891408	0.2178029	0.0004194	0.9460004	0.5245127	0.7745866	0.8663683	0.8350396	0.8696951	0.5204235	0.2820188	0.8202381	0.7751086	0.9599017	0.7731618	0.5115179	0.5608725	0.4420773	0.8015794	0.9289076	0.6217277	0.5529174	0.1799625	0.7386848	0.0325568	0.0000198	0.5382235	0.4391482	0.6102007	0.6243088	0.2811596	0.0018754	0.4480772	0.2702664	0.3559658	0.2737346	0.2825301	0.5394752	0.5632375	0.6857156	0.2443734	0.1488869	0.1851624	0.8182210	0.2290692	0.1311389	0.4271440	0.4797113	0.8022901	0.4233176	0.0073322	0.8328479	0.3860834	0.6257849	0.3132210	1.0212920	0.2484023	1.0572403	0.6435085	0.6232852	0.6869701	0.9619413	0.0142325	0.9690789	0.4109586	0.9074132	0.6705485	0.8995367	0.3776961	0.6788581	0.5478775
0.4903785	0.8684094	0.2861231	0.0405333	0.5514324	0.1706799	0.2204539	0.5110429	0.7398054	0.3624491	1.0385767	0.3504720	0.5002798	0.3386829	0.6476849	0.9685306	0.0020779	0.7283092	0.0397421	0.0737557	0.5229794	0.5105125	0.5446509	0.7201660	0.5298936	0.3975593	0.0271997	0.2652583	0.1326187	0.3867290	0.0691416	0.5510116	0.2729061	0.1737687	0.4355442	1.0149903	0.7708496	0.9570231	0.8148180	0.3404493	0.8381276	0.7094269	0.5199357	0.5291308	0.0391318	0.3002867	0.7716833	0.8976638	0.9899767	0.3963632	0.8169822	0.3806227	0.5762735	0.7419589	0.0001800	0.3006857	0.1471982	0.5621356	0.5233871	0.2155671	0.4080875	0.0442797	0.0002463	0.0905087	0.2733417	0.1592968	0.3850012	0.5597961	0.8451397	0.6007641	0.0188993	0.1095932	0.6676642	0.4150495	0.0036034	0.4505319	0.2762682	1.0421215	0.5600818	0.0039790	0.3687959	0.4137084	0.9127222	0.8618479	0.9085575	0.7455262	0.7420895	0.1465586	1.0464894	0.7703212	0.1855621	0.1406967	0.9438397	0.0189063	0.1685114	0.8088835	0.7303365	0.9184069	0.9997713	0.3387319
0.7877990	0.9394670	0.7763321	0.1963738	0.4169315	0.2258177	0.5129680	0.5375224	0.7295714	0.4427848	0.9941633	0.3920261	0.6643785	0.0338660	0.0650268	1.0528165	0.1650308	0.0342076	0.1119708	0.0987912	0.1008284	1.0259045	0.4459090	0.9391452	0.1392781	0.0241629	0.2907756	0.0003056	0.0035787	0.1833110	0.0104393	0.0532919	0.8587099	0.5162379	0.6634545	0.4064756	0.6145169	0.0143035	0.0727559	0.4495829	0.7714724	0.6612462	0.3930118	0.8339153	0.0287427	0.0938482	0.6457972	0.5849324	0.5088739	0.2859086	1.0058791	0.1797046	0.8520310	0.4329502	0.1268706	0.1546818	0.0012996	0.0699079	0.4409404	0.5120062	0.9433213	0.0413051	0.0219802	0.2155359	0.4171758	0.1319637	0.7057787	0.1203633	1.0081864	0.9532300	0.0452983	0.2545503	0.1766258	0.3033485	0.2691740	0.4335474	0.7662894	0.1546736	0.3778988	0.0067771	0.1779553	0.9136046	0.9742558	0.7694631	0.9467203	0.2359188	0.5942349	0.1906084	0.8238592	0.6364623	0.7158655	0.0264407	0.9833440	0.0913768	0.7882869	0.9376694	0.9048394	0.5483227	0.9261724	0.3266201
0.7525750	0.1325888	0.8324173	0.8555520	0.5546958	0.2087697	0.1139965	0.0968494	0.8473881	0.5305076	0.9546782	0.2064275	0.7750802	0.4233957	0.7484077	0.0773341	0.3345710	0.9596300	0.6887620	0.5148286	0.4069425	0.2107395	0.5350381	0.8601376	0.8232908	0.6949220	0.5437820	0.7341665	0.9297658	0.9198190	0.1812218	0.4205024	0.6812516	0.8547854	0.4122370	0.8612127	0.7757914	0.9586213	0.7935839	0.5478529	0.3042042	0.2345737	0.6803037	0.7817637	0.0742533	0.5498223	0.6341759	0.2027442	0.2423790	0.3238583	0.7065804	0.7628342	0.9176147	0.1299353	0.1220059	0.0257813	0.2791591	0.7578359	0.6209695	0.1369852	0.6609504	0.3319780	0.4343795	0.0406886	0.5222204	0.4521022	0.3805684	0.6731724	0.9239504	0.7092795	0.2598747	0.0113937	0.7438505	0.3866114	0.0255226	0.2818845	0.4336522	0.8294719	0.8914627	0.1749710	0.2046315	1.0338247	0.5544509	0.5797621	0.8007660	0.0781979	0.3273075	0.5676916	0.6008088	0.5044881	0.6462425	0.3601543	0.7405724	0.2556698	0.1599691	0.7220683	0.1978895	0.5163620	0.2235194	0.3798480
0.4992282	0.2585539	0.6774547	0.8378841	0.2599347	0.1823329	0.2145750	0.2874966	0.8735013	0.4067910	0.8353716	0.5850299	0.4497966	0.2981285	0.5763642	0.9604175	0.4843041	0.0003434	0.6072026	0.6216884	0.5950617	0.1562174	0.3524758	0.6670280	0.7612792	0.8933401	0.6010049	0.0015261	0.3067306	0.1764141	0.0003085	0.0008833	1.0401795	0.2491833	0.1014819	0.2456123	0.4555512	0.3020325	0.2178096	0.7020559	1.0006811	0.7460889	0.7198409	0.7111100	0.3922285	0.2010090	0.6534116	0.7353543	0.7762134	0.7401470	0.9981289	0.5769608	0.8423930	0.4019359	0.1533018	0.1815849	0.0008918	0.2751155	0.6843432	0.1683486	0.1472793	0.3437411	0.1882696	0.3066040	0.5081508	0.0285575	0.6570624	0.9667246	0.7594025	0.3471860	0.2830724	0.0030224	0.7769395	0.0641824	0.0814196	0.7600560	0.2044366	0.9824079	0.6548211	0.0013566	0.7935326	0.5931214	0.9458246	0.7131594	0.6934646	0.1399620	0.4436648	0.6934569	0.5969612	0.5803310	0.6954969	0.2811708	0.5486013	0.0815689	0.4512499	0.9439152	0.9533409	0.7003907	0.2628254	0.6162746
