G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G67A	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.9982686	0.1195709	0.4069869	0.8651517	0.0737519	0.5869625	0.5310280	0.7075379	0.2017208	0.7990260	0.9671980	0.0224440	0.2250672	0.0000000	0.4702775	0.3926988	0.4272586	0.5562094	0.7048822	0.5553595	0.6569737	0.7164363	1.0000000	0.9999821	0.0016444	0.8988305	0.7942923	0.2406741	0.0467116	0.7884987	0.9997951	0.0242580	0.7888531	0.5589450	0.9705415	0.2733675	0.4313213	0.6483059	0.7492603	0.0556472	0.7264601	0.2780034	0.3021547	0.9320633	0.3506028	0.7427047	0.9276042	0.1798729	0.1956385	0.7612499	0.9978280	0.7580500	0.1580706	0.0090490	0.9997574	0.4328155	0.0259166	0.1495512	0.6380271	0.0103875	0.0858206	0.4158004	0.1227865	0.7095977	0.1507311	0.9903894	0.8849437	0.5148384	0.2597294	0.5622410	0.5055550	0.4474239	0.8898045	0.1649413	0.0591107	0.1657535	0.2046958	0.9998696	0.4035155	0.4854279	0.0321655	0.3263521	0.6042869	0.1071457	0.7382494	0.9759013	0.4707641	0.3512483	0.3741423	0.4803502	0.9098716	0.9935207	0.4121579	0.9644223	0.6149496	0.0765474	0.5671925	0.8338888	0.9226629	0.8090656
0.0107346	0.1091954	0.4827713	0.9526001	0.4604205	0.8742412	0.5138508	0.5467410	0.2942522	0.8902802	0.7532561	0.0225101	0.1412935	0.0000000	0.6595681	0.2482232	0.5094516	0.0989299	0.1369375	0.8998895	0.9606249	0.5480561	1.0000000	0.9986391	0.0195174	0.9649646	0.1802711	0.3758280	0.0229377	0.4090925	0.9807728	0.1787162	0.9999783	0.0970561	0.5368599	0.0140214	0.9344490	0.1481492	0.7316687	0.0840487	0.2584945	0.2421758	0.4118211	0.7407213	0.0375796	0.6046646	0.9514180	0.4900596	0.0275700	0.5280321	0.9951909	0.8984365	0.4443553	0.2874053	0.9998498	0.1408914	0.1331540	0.1867338	0.3202447	0.1899461	0.3526796	0.0008397	0.3563611	0.7103630	0.6270062	0.3708323	0.2958093	0.0980802	0.4618732	0.2731778	0.3320491	0.3286763	0.9816568	0.1478497	0.2292867	0.3798163	0.6903512	0.9061180	0.1608243	0.7078793	0.0391234	0.4153095	0.9983873	0.1727897	0.7950890	0.9860386	0.8475190	0.1585415	0.0246877	0.7479917	0.9999178	0.9761615	0.1957524	0.5730265	0.6774268	0.0332575	0.9201913	0.7422205	0.8566012	0.4952890
0.9999872	0.0272126	0.6007821	0.9697921	0.0307957	0.7135210	0.4951843	0.5860909	0.1344711	0.8616437	0.7866124	0.0224456	0.2139514	0.0905667	0.5179426	0.2487063	0.5841891	0.2455867	0.2692563	0.7349102	0.6863260	0.3652552	1.0000000	0.6973000	0.3928435	0.7801866	0.7253501	0.6183597	0.5096560	0.3050682	0.5572241	0.4624345	0.6734385	0.5759942	0.9806456	0.2483191	0.3907521	0.4228591	0.9946301	0.3368367	0.6826773	0.8513711	0.1798642	0.9254182	0.2339851	0.3317599	0.4036012	0.0270210	0.2334767	0.3087599	0.9357333	0.8141805	0.3835740	0.2362241	0.9459963	0.0821216	0.2849409	0.2259090	0.5578336	0.2770478	0.0095391	0.0084737	0.0448042	0.7017835	0.8376466	0.8612721	0.1330153	0.1510156	0.2957793	0.0696919	0.9275007	0.0888719	0.9913679	0.0531693	0.9931553	0.7771784	0.4623865	0.9999459	0.5169697	0.0636394	0.3133955	0.1447037	0.6906964	0.1752661	0.8629714	0.9380252	0.9663199	0.7248095	0.0956924	0.9999938	0.9946694	0.9415273	0.8641537	0.9636896	0.3352755	0.5001188	0.9493046	0.9237165	0.1523797	0.4415760
0.9999858	0.1331758	0.4313498	0.7747386	0.0313646	0.9299214	0.5274415	0.7441388	0.1207192	0.8939356	0.8795658	0.0224862	0.1514960	0.0000000	0.5462038	0.1034139	0.2430555	0.6331581	0.8273670	0.7932782	0.8852317	0.5184066	0.9730030	0.9127254	0.2212594	0.8448582	0.8372119	0.4239178	0.1449736	0.4783749	0.9999951	0.0047314	0.8822096	0.4638625	0.7610448	0.4432795	0.2139003	1.0000000	0.9970276	0.2931369	0.3658150	0.9770067	0.2613866	0.6375492	0.2143051	0.3737559	0.4622016	0.1955726	0.3760878	0.6269181	0.9966151	0.4506933	0.2988195	0.1008665	0.9993982	0.5075868	0.1128140	0.2355800	0.9977483	0.1838858	0.0012187	0.0030453	0.3577020	0.0566271	0.7559472	0.6913074	0.2938022	0.3580001	0.3495183	0.3349461	0.3652569	0.2833868	0.9137188	0.0027825	0.6250851	0.8772902	0.2808565	0.7618674	0.2458057	0.1419926	0.1925407	0.2005686	0.9475903	0.0440136	1.0000000	0.7839559	0.8876344	0.1058832	0.5117343	0.9998361	0.8807424	0.9999655	0.6369326	0.9866792	0.9487612	0.3820510	0.9967011	0.9680585	0.9294727	0.5517158
0.9984605	0.1253419	0.3819604	0.8240482	0.0722240	0.8081286	0.5349197	0.6597402	0.2115716	0.5823027	0.6518806	0.0224440	0.2250672	0.0905667	0.6807821	0.2872612	0.6260038	0.1165810	0.2411945	0.6584890	0.9017701	0.3619561	1.0000000	0.9661010	0.0064717	0.6113569	0.4640838	0.3142200	0.3774800	0.3970647	0.9944827	0.1027442	0.7685663	0.1714888	0.2468439	0.0371827	0.5424193	0.4208113	0.7525277	0.2038200	0.2117706	0.6211381	0.5866539	0.4981300	0.0934916	0.6176519	0.7270131	0.3010968	0.2948680	0.8749079	0.9999739	0.9715853	0.1569555	0.1463891	0.8927499	0.4094720	0.2024536	0.4106523	0.4408719	0.1049893	0.0009934	0.0008588	0.2681667	0.5029675	0.5119942	0.4430858	0.5495331	0.0036614	0.7701238	0.3409945	0.7289942	0.1200653	0.8716210	0.0044843	0.3058050	0.4431654	0.2344752	0.8834112	0.4524436	0.2841675	0.1700744	0.5112240	0.8968015	0.1225018	0.8905656	0.9876851	0.5676924	0.2750792	0.2456222	0.9999842	0.9968970	0.9994946	0.1098868	0.9437931	0.1454278	0.0371424	0.9648597	0.9109883	0.6371151	0.8697034
0.6681849	0.0773520	0.5079578	0.7344206	0.2064615	0.6237888	0.1488150	0.7312559	0.2795933	0.7651183	0.8983592	0.0224515	0.1906145	0.0905667	0.4857353	0.4300538	0.7285596	0.5916397	0.4634699	0.4983410	0.5592498	0.7599726	0.9730030	0.6218653	0.4551658	0.3243150	0.2951412	0.8306891	0.1689795	0.1450429	0.9529297	0.2619037	0.7963223	0.3145238	0.8114496	0.3787558	0.3278817	0.6697305	0.9995073	0.3443230	0.3898971	0.8955506	0.4201576	0.6666498	0.0000041	0.5416797	0.5017624	0.1242262	0.4288672	0.4716811	0.8680808	0.7575448	0.5488488	0.1401117	0.9997042	0.2057519	0.5168863	0.5796207	0.3376536	0.3490834	0.5233472	0.3650184	0.1628755	0.0768306	0.4696475	0.6943276	0.5976359	0.2130168	0.2228888	0.1727720	0.8115821	0.2044977	0.9946846	0.1338786	0.4114791	0.3673929	0.1995896	0.7518783	0.9790978	0.1768240	0.1432460	0.0344274	0.9988782	0.0071437	1.0000000	0.6324611	0.9596982	0.0015512	0.2949070	0.7769729	0.9220222	0.9601385	0.1820491	0.8236727	0.6438665	0.0011153	0.8956216	0.9263297	0.5314532	0.1970573
0.1734743	0.1258561	0.1637328	0.8206025	0.4999556	0.9117331	0.1174574	0.6444809	0.2997588	0.6607819	0.6493669	0.0226471	0.1178025	0.0905667	0.5030142	0.3301887	0.4839887	0.5169225	0.6520117	0.6251978	0.8096853	0.8547392	1.0000000	0.9502604	0.0007329	0.7839147	0.2126084	0.5520701	0.1602025	0.2041727	1.0000000	0.0003433	0.9263456	0.1013707	0.6100221	0.0862112	0.5483946	0.9156704	0.9142383	0.3730040	0.1819245	0.4387929	0.1208556	0.9688428	0.2394585	0.6060210	0.9558405	0.5415867	0.7972234	0.8312281	0.9095335	0.8073341	0.2699700	0.2521278	0.6800818	0.7816783	0.2563009	0.6093921	0.4608907	0.0033922	0.3066723	0.1981198	0.0784502	0.1364338	0.2412541	0.3801850	0.2772170	0.2804025	0.3975781	0.2136139	0.0005551	0.2856706	0.9358865	0.1623003	0.5765686	0.5737982	0.2619740	0.9998157	0.1224024	0.8666275	0.0207006	0.1739404	0.9568930	0.0536107	1.0000000	0.5163601	0.8932890	0.1505552	0.0156276	0.9996658	0.9770349	0.5083323	0.5666036	0.4993538	0.1543991	0.2167505	0.9184355	0.8602022	0.6601010	0.3286675
0.3389799	0.1220385	0.3048797	0.8470061	0.2880133	0.9001554	0.5596255	0.5060920	0.3908415	0.4219599	0.9220819	0.0000245	0.1499217	0.0905667	0.3084786	0.0986245	0.6612729	0.5829839	0.6464393	0.5999096	0.4833556	0.4539553	0.9730030	0.9773326	0.0985144	0.3425247	0.3669446	0.4276125	0.1519707	0.5912553	0.9978227	0.0682583	0.8341237	0.1782348	0.9575819	0.2478942	0.4578401	0.5961279	0.8975707	0.6211742	0.1659533	0.5357729	0.3930673	0.5991185	0.0000004	0.1291787	0.1697481	0.0367512	0.2380984	0.6424204	0.9127485	0.5335858	0.1654445	0.3361951	0.9999888	0.1297657	0.1635777	0.3331148	0.0834312	0.8332201	0.2312063	0.0027113	0.5367064	0.3600344	0.1513176	0.8535782	0.1460336	0.2630007	0.8123386	0.3412302	0.7050446	0.4258680	0.8994814	0.0148176	0.1761061	0.4266236	0.3172240	0.9994717	0.4982972	0.4695217	0.0263617	0.2310263	0.9084914	0.0421511	1.0000000	0.1689336	0.8352464	0.0091147	0.4270180	0.8432669	0.8570038	0.7631422	0.4212994	0.4539999	0.6958158	0.3688864	0.9649902	0.9623715	0.7530354	0.2701307
0.8297388	0.1673756	0.4452548	0.6195019	0.1740319	0.7733100	0.5223473	0.5987642	0.3463152	0.6062794	0.6719747	0.0000022	0.2391559	0.0000000	0.5769068	0.2673741	0.5359191	0.0858583	0.2036453	0.8362261	0.9440863	0.4464209	0.9730030	0.9995385	0.0105179	0.6671846	0.1823436	0.6252325	0.1781100	0.7797743	0.8951404	0.3956154	0.9880054	0.3140021	0.7275632	0.1113114	0.5715123	0.5748347	0.9253518	0.0335347	0.3100801	0.8575133	0.5478579	0.5431535	0.2654675	0.6380155	0.2279848	0.0106970	0.1265088	0.6506420	0.5994849	0.6265605	0.4942826	0.2796261	0.9996368	0.0113087	0.1187557	0.1503719	0.1782702	0.0246722	0.2668090	0.0149974	0.0797783	0.7615245	0.6380971	0.5025977	0.5198788	0.0046141	0.2760534	0.5337098	0.0205726	0.0748323	0.8504404	0.1441122	0.7258110	0.4524368	0.2957404	0.8116442	0.3812257	0.0499300	0.0768209	0.1561263	0.8767627	0.1813933	1.0000000	0.9877751	0.8094555	0.0447318	0.0663290	0.9994644	0.8504847	0.9898241	0.0634246	0.6982035	0.2867285	0.0898478	0.7079313	0.8095481	0.9316461	0.9916298
0.9977147	0.2674638	0.2070530	0.3954694	0.0775228	0.6424714	0.2347722	0.2908167	0.2523290	0.8448866	0.6560727	0.0007543	0.0941425	0.0000000	0.6685701	0.1760125	0.3239856	0.6010264	0.6887223	0.7758397	0.8817472	0.6704155	1.0000000	0.9999980	0.0004704	0.6715203	0.1633262	0.7111351	0.1604264	0.5091656	0.7435653	0.0048721	0.8578066	0.0321609	0.6877729	0.0612617	0.5862730	0.5509428	0.8314482	0.5715501	0.1887188	0.2850108	0.2404306	0.9171598	0.0000012	0.1712946	0.1836997	0.0958453	0.3634424	0.5612139	0.9018999	0.6617857	0.3088562	0.0262150	0.9998510	0.6459732	0.2891673	0.4030290	0.5914371	0.2912366	0.0003795	0.0020822	0.1601936	0.0000000	0.1203897	0.7444090	0.2195968	0.5382435	0.8301625	0.0097196	0.1976756	0.3804470	0.9786106	0.1043843	0.1481287	0.6542525	0.3381827	0.6757754	0.3079289	0.1218924	0.1695767	0.0472279	0.7791157	0.3702163	1.0000000	0.8809319	0.9368340	0.4201373	0.0172857	0.9999920	0.8961555	0.9911000	0.0544371	0.8191704	0.3911369	0.0671768	0.9930299	0.9497045	0.7900274	0.5018696
