G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G68A	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0050630	0.1675485	0.1489061	0.9145191	0.0013452	0.9618946	0.7719602	0.6063466	0.7388965	1.0217052	0.0611289	0.8820577	0.0087459	1.0702808	0.0609293	1.0817802	0.9562610	0.0282417	0.3500476	0.8257990	0.2068796	0.0043186	0.1445513	0.4134622	0.9688171	0.0303116	0.7152276	0.4423269	0.9630573	0.7240752	0.8531484	0.4048656	1.0261879	0.3729826	0.7481139	0.1093611	0.8473364	0.5454782	0.3320343	0.7558625	0.2596616	0.4568388	0.6757402	0.5338851	0.7813699	0.5772236	0.7413712	0.4341049	0.1639633	0.3723266	0.0004984	0.1496616	0.1123100	0.9563616	0.8106546	0.5264766	0.0065956	0.3023412	0.5775727	0.0011195	0.4319598	0.9313867	0.0136224	0.0970210	0.2023256	0.4598199	0.9529981	0.2949407	0.6943413	0.7094690	0.3231740	0.5918840	0.4373838	0.1400305	0.3163559	0.7009987	0.3248622	0.4750794	0.7422092	0.8610830	0.6037681	0.3174676	0.3985451	0.8731656	0.3557368	0.0648147	0.2363047	0.2817115	0.7002545	0.3605963	0.8373302	0.3324628	0.0182798	0.6349506	0.7549721	0.4720076	0.6341387	0.2358948	0.6731051	0.8521890
0.1945665	0.9076219	0.0091553	0.9520099	0.3826648	0.5122951	0.0076121	0.5272179	1.0103895	0.0045533	0.5160001	0.6849904	0.0111807	0.9484500	0.2133133	0.2952530	0.5927931	0.1510403	0.1224618	0.5367725	0.1532571	0.0225047	0.6520142	0.1684286	1.1132455	0.5289268	0.7879948	1.0994399	1.0280102	0.8966022	0.8081939	0.3944046	0.8937819	0.1065000	0.2569387	0.3839980	0.5213645	0.6604918	0.3328853	0.4624681	0.3172945	0.6121434	0.9646278	0.3602273	0.6581437	0.5171119	0.5865977	0.9908215	0.4744520	0.5232349	0.5224822	0.0037295	0.8606776	0.9969971	0.5512590	0.1988666	0.0192744	0.3256359	0.0016608	0.1193371	0.2956563	0.2161089	0.0312114	0.3726051	0.3130500	0.2118018	0.9668332	0.3986942	0.8536955	0.7114283	0.6678070	0.0593558	0.0443588	0.4082502	0.4242775	0.6646336	0.9308918	0.3755645	0.9410712	0.6938424	0.3274538	0.7458976	0.2989068	0.6287926	0.4188101	0.1538692	0.6587923	0.7304788	0.7046748	0.4476812	0.6688122	0.7703790	0.1330960	1.0039401	0.4206211	0.3944888	0.4604895	0.0101097	0.5944214	0.6583491
0.0760470	0.8971878	0.0029599	0.4087365	0.2624185	0.3304080	0.0032043	0.6360440	0.9261655	0.0053394	0.2978565	0.8533996	0.0225415	0.9530191	0.0023307	0.1471575	0.4236659	0.4787288	0.4009969	0.8589159	0.0019911	0.0160026	0.0589110	0.6866191	1.0640987	0.2103492	0.7947410	0.5728455	1.1612052	1.0112809	0.5484524	0.4597918	0.5750452	0.0036769	0.9909017	0.1803585	0.8292244	0.5458581	0.0609344	0.8920712	0.1518670	0.4824107	0.8597802	0.3053833	0.9995466	0.0851845	0.3971095	0.8872914	0.5032908	0.0854125	0.0034483	0.3229351	0.5769705	0.8990099	0.5116134	0.0827150	0.5408567	0.8749613	0.4915725	0.9084399	0.4857242	0.7274330	0.2747881	0.1886882	0.0440527	0.4873162	0.8890513	0.2795852	0.7927298	0.7384103	0.7936009	0.0149800	0.5397683	0.2125429	0.3594065	0.5339754	0.4225745	0.6935390	0.8462796	0.8577411	0.5310890	0.7996642	0.8724298	0.5104168	0.1373999	0.2940181	0.5115243	0.8455323	0.8630256	0.8482361	0.5816906	0.5873633	0.1111092	0.8855417	0.7537443	0.3001770	1.0211072	0.0002846	0.1955807	0.7783104
0.0763729	1.1068798	0.0015361	0.8637073	0.4515383	0.7088351	0.0026654	0.6014234	0.9329746	0.0700974	0.4132605	0.8495579	0.0149383	1.0118246	0.0011244	0.5836714	0.9218223	0.4537078	0.0263972	0.2201029	0.0114831	0.0278464	0.0539193	0.5357200	0.7487510	0.3192759	0.6774684	0.3874295	0.9017017	0.7888594	0.3966839	0.1754640	0.6000650	0.1037845	0.8864161	0.1447863	1.1058746	0.0051490	0.0437613	0.7952126	0.3389095	0.7981119	0.9122292	0.2311601	0.7151813	0.4743113	0.5277890	0.9477916	0.6824363	0.3501849	0.8601340	0.3640955	0.8668276	1.0376564	0.3524002	0.1747396	0.4214387	0.5055955	0.5873030	0.3218431	0.6587605	0.0316269	0.0321084	0.4222319	0.4112451	0.4406637	1.0652345	0.8930962	1.0881097	0.8941418	0.9183528	0.0183506	0.5684828	0.0903792	0.2474413	0.6934809	0.7641049	0.9615878	0.5434979	0.4534173	0.3656749	0.2721621	0.2945286	0.6695498	0.2780141	0.3446534	0.6135136	1.0715116	0.7367883	0.6374397	0.7505758	0.4568894	0.2755315	0.7514194	0.4816268	0.5958312	0.5360394	0.2855325	0.4475318	0.5889688
0.0782283	0.9396764	0.0116412	0.8883116	0.3372632	0.6957047	0.0077584	0.4591614	0.9525626	0.0467721	0.4870279	0.5463379	0.0089457	0.9436745	0.0917888	0.7549517	0.5184535	0.4049992	0.1085274	0.3373417	0.3530156	0.3096842	0.3535926	0.2287434	0.9534918	0.3028794	0.4332014	0.5329663	1.0182542	0.7208005	0.5962806	0.3887714	1.1003487	0.0324140	0.4637101	0.7470394	0.2193904	0.5970164	0.2152682	0.8422894	0.3264896	0.6007496	0.8427928	0.6197213	0.8112378	0.5234837	0.6890498	1.0645772	0.2884212	0.1627910	0.6951878	0.3950000	0.8968711	1.0415892	0.2395619	0.3493405	0.4576389	0.6736332	0.6316745	0.4629914	0.2898837	0.5940740	0.0013368	0.1752496	0.1269691	0.6741506	0.8861514	0.5510508	0.9868804	1.0234248	0.3330471	0.0702788	0.5825462	0.2353005	0.5661940	0.5511112	0.8635405	0.2393168	0.5601642	0.5824901	0.3245260	0.3449717	0.0305118	0.5530384	0.4998346	0.0511635	0.5617740	0.5876877	0.6124019	0.4551471	0.9325377	0.4668982	0.1759701	0.9873346	0.6474462	0.8564251	0.5981307	0.1411797	0.9237135	0.1896296
0.2103531	0.7579940	0.0018665	1.0031640	0.2771150	1.0572114	0.6646478	0.7973438	0.5232572	0.7764237	0.0404865	0.8430931	0.0070398	1.0525267	0.0003104	0.6370959	0.9463728	0.1653503	0.2680303	0.6226050	0.2973521	0.2263562	0.0370807	0.7290688	0.8204296	0.5215531	0.8181510	0.9460080	1.0434086	0.5785766	0.5590059	0.5400463	1.0928955	0.0032443	0.8751555	0.2418277	0.8112785	0.2863430	0.0386719	0.9661896	0.5469033	0.4804802	0.8962296	0.4059493	1.1228077	0.4540510	0.9585872	1.0091737	0.3084606	0.2632101	0.2391423	0.1242752	0.7722732	0.8859162	0.6235801	0.3264516	0.0476811	0.3366647	0.5540089	0.5048897	0.7509594	0.7518391	0.6139701	0.2051382	0.4123823	0.4567653	1.1066585	0.5423862	0.6910333	0.9771735	0.4988008	0.1903368	0.5380834	0.0136251	0.8036032	0.5359573	0.1840864	0.3212482	0.9132852	0.9552867	0.3288248	0.0205626	0.0581780	0.9097644	0.8746651	0.1885441	0.8611578	0.8582774	0.8467415	0.5813479	0.6589575	0.1908303	0.5247594	1.0212711	0.9270945	0.4578125	1.0829255	0.0106030	0.9100704	0.2374816
0.1183861	0.7826732	0.0047530	0.9279257	0.4007151	0.6839660	0.0814560	0.4812947	1.0907461	0.0546393	0.3819511	0.3918371	0.0328350	1.1149980	0.2241267	0.6803951	1.0802085	0.5334327	0.0235722	0.2890365	0.1037150	0.1617250	0.1838305	0.2816783	0.9882124	0.1774309	0.8071580	0.5459278	0.9906301	0.6166647	0.6903146	0.1579229	1.0421417	0.1717249	0.6786599	0.1936110	1.0219907	0.4580861	0.2307131	0.7817687	0.2317656	0.4232253	0.7799034	0.3677390	0.9431471	0.3897210	0.7312711	0.9743559	0.4882418	0.2210804	0.3618976	0.0704328	0.9268815	1.0044094	0.0476563	0.5592216	0.1101141	0.7766107	0.4995841	0.1033411	0.4374204	0.0143402	0.0106782	0.1333952	0.0735851	0.8271963	0.9898631	1.0201051	0.8668857	0.8314846	0.6830510	0.3933488	0.7181027	0.7221889	0.2974559	0.5597524	0.4592720	0.4181302	0.5296728	0.6804495	0.1215231	0.6949930	0.3909242	0.5705864	0.1123940	0.3383520	0.4135035	0.8753604	0.4817287	0.4503315	0.7400520	0.2258855	0.3847292	1.1035394	0.7187024	0.5114470	0.9401978	0.6484542	0.9453127	0.3916541
0.0011220	0.7803677	0.0026899	0.8040561	0.5114886	0.0347008	0.0038792	0.6417092	0.7746214	0.0228817	0.3836243	0.8410392	0.0030228	1.0376625	0.0191842	0.5797589	0.9052829	0.5803091	0.5200320	1.0262061	0.0114869	0.1051829	0.4649816	0.2681431	0.9154111	0.0227086	0.8979453	0.8093108	0.9909940	0.7208469	0.7240115	0.0675905	1.0477822	0.0273482	0.8780693	0.5530114	0.3688316	0.8708776	0.4389056	0.5794450	0.0037623	0.1476629	0.4456002	0.4543913	0.6669686	0.7143593	0.7344700	0.8627910	0.3774996	0.2844985	0.3359521	0.0089537	0.9678520	0.9465298	0.8118848	0.1577258	0.0870380	0.3638438	0.2209407	0.9322627	0.5488065	0.4797550	0.0262352	0.0531584	0.3858327	0.6801968	0.7393306	0.8204187	0.9566870	0.6606621	0.5298377	0.0027971	0.3560447	0.0651898	0.3766583	0.6604456	0.4729672	0.5595624	0.8876315	0.8045826	0.3350740	0.4887751	0.0832712	0.6636627	0.5782242	0.3075462	0.9165131	1.0086897	0.4234710	0.4146348	0.8717925	0.2990511	0.0500535	0.9551259	0.7296205	1.0064353	0.4775491	0.0112355	0.3461611	0.3857195
0.1494228	0.4028100	0.1518501	0.3889811	0.3497879	0.0252835	0.0146405	0.6365808	0.7549842	0.1112683	0.2673152	0.7233224	0.0299994	0.9380649	0.2749808	0.7886625	0.8885051	0.6792463	0.4794477	0.8426665	0.2942088	0.1174992	0.1516595	0.4251833	0.9553882	0.2271680	0.6851516	0.6422955	0.9537160	0.7304825	0.5644891	0.3879606	0.8320277	0.0831481	0.8368221	0.2338249	0.8265448	0.3908134	0.1317717	0.9551608	0.0101628	0.1439403	0.4956221	0.2924245	0.5458952	0.4059366	0.3505084	1.0318924	0.6460810	0.1406867	0.8120611	0.0123511	0.5658680	0.9970008	0.8062646	0.2456632	0.0325402	0.5441247	0.5865298	0.9945262	0.5721369	0.7959242	0.0355613	0.3006248	0.0172950	0.5691478	0.8349529	0.8765642	0.9519913	0.1516858	0.2152889	0.0362814	0.6499778	0.0175393	0.6849025	0.6218599	0.3028397	0.2473635	0.5416198	0.7612515	0.0671202	0.4927555	0.7292517	0.5413484	0.5386695	0.3744874	0.2308468	0.6862803	1.0239657	0.0814737	0.6486417	0.2592182	0.0223063	0.9855248	0.5973515	0.4634319	0.8975642	0.0039292	0.2423849	0.6293086
0.0112689	0.6157465	0.0150894	0.3082620	0.3606569	0.7322956	0.0080193	0.4461123	1.0437730	0.0360646	0.4825463	0.5450164	0.0473851	0.6659074	0.2157417	0.6981228	0.8178304	0.4063146	0.6062516	0.2846905	0.2946720	0.2979401	0.1065821	0.6173059	0.7721522	0.2985772	0.7429991	0.7438054	1.0010203	0.8526642	0.8058421	0.3607583	0.9032584	0.0051743	0.9580124	0.1268585	0.9753305	0.5488785	0.1990348	1.0467901	0.4792810	0.2028349	0.5714104	0.5197014	0.7134243	0.7364231	0.2678830	0.6220299	0.2518514	0.3791582	0.4752001	0.0040874	0.9090072	0.9993891	0.4914538	0.4566725	0.1310929	0.6482008	0.0662509	0.7677585	0.3555755	0.2962672	0.0635481	0.7379682	0.2250840	0.6031564	1.1067563	0.6469358	0.9049536	0.6362368	0.6558983	0.0267148	0.0355106	0.2637044	0.5393616	0.5789630	0.3930363	0.0562111	0.4890511	0.2763929	0.2198192	0.9585691	0.6723830	0.6510192	0.3248089	0.4460344	0.8562768	0.8152713	0.7952628	0.1190186	0.8545753	0.2193641	0.1964838	0.9835888	0.9691431	0.4407306	0.7456978	0.0062328	0.7264198	0.8130474
