G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G76A	G94	G95	G96	G97	G98	G99	G100
0.0858923	0.5989196	0.0554458	0.2202667	0.8935548	0.0741432	0.0050088	0.4114622	0.2534967	0.8133084	0.5378246	0.9205101	0.2495116	0.7962745	0.0416210	0.7188269	0.4401169	0.7072920	0.6714305	0.9048654	0.1243454	0.6337105	1.0058819	0.2509146	0.6045449	0.3794476	0.4116754	0.0432681	0.0754383	0.0155390	0.0835341	0.5873547	0.9574676	0.4779457	0.3483882	0.0086696	0.9406117	0.1962929	0.2350786	0.1822396	0.6289527	0.6570971	0.3279758	0.5202242	0.9091077	0.9307487	0.9679609	0.9009136	0.9706735	0.1975669	0.8640028	0.5376042	0.0909576	0.7987522	0.6041869	0.0866355	0.5860566	0.0457945	0.0014198	0.0738295	0.0590170	0.3608181	0.2898046	0.2597012	0.3731306	0.9095339	0.1777035	0.6778959	0.0822944	0.1878600	0.6903150	0.7020229	0.1792672	0.6274844	0.5041148	0.1039164	0.8253116	0.8767150	0.8321174	0.0003685	1.0574974	0.6798725	0.0335639	0.7898140	0.5138792	0.1448987	0.7050777	0.5149305	1.0902464	0.7866956	0.5251449	0.5694186	0.6610549	0.9766038	0.1735783	0.2220041	0.9842620	0.5906261	0.5115523	0.9349049
0.2933126	0.3529985	0.0574666	0.3271336	0.9363772	0.0707722	0.0067366	0.2799841	0.2354387	0.7976642	0.4723285	1.0227502	0.2044703	0.8005346	0.0430328	0.8099069	0.4887788	0.7950075	0.7763319	0.3147109	0.0936965	0.6727006	0.9293908	0.2743729	0.6411013	0.3331667	0.3849554	0.0602757	0.0697252	0.0597327	0.0927417	0.5288808	0.8994224	0.6068049	0.3795344	0.0102167	0.8484011	0.1662901	0.2614241	0.1765880	0.6168048	0.6820378	0.3034095	0.5237227	0.9073335	0.9985331	0.9114201	0.9083979	0.6116034	0.2163958	0.8273409	0.5748154	0.2070809	0.7313477	0.6222031	0.0359974	0.6978256	0.1256826	0.0008575	0.0592770	0.0791356	0.3511643	0.2452420	0.1323139	0.4080920	0.9603820	0.1162406	0.5876210	0.1590198	0.1569227	0.6890668	0.7913167	0.1698321	0.5484471	0.6060351	0.1216205	0.8937112	0.8323669	0.7731041	0.0008521	1.0223968	0.6960848	0.0058489	0.8570669	0.5063933	0.2479276	0.6538908	0.2887146	0.9285567	0.7227478	0.4681089	0.5347088	0.6051258	0.9290792	0.1874015	0.3086792	0.9558498	0.6703184	0.4470103	0.9571938
0.0981444	0.6446106	0.0244999	0.3254704	1.0101040	0.1185839	0.0056987	0.4473088	0.2761157	0.8462447	0.4722099	0.8716801	0.2397635	0.7549636	0.0224453	0.7932364	0.5013584	0.6212190	0.6259101	1.0882700	0.1558773	0.7160027	1.0494785	0.3185871	0.5812222	0.4067260	0.3417843	0.0204959	0.0523348	0.0201954	0.1241048	0.5349627	0.9500462	0.4604852	0.3831167	0.0288182	0.8793641	0.2147929	0.1579581	0.1847694	0.7470030	0.6550873	0.2980683	0.4903405	0.9149801	0.9570116	0.9760529	0.8268668	1.0611269	0.1602917	0.7689184	0.5431785	0.1357871	0.7239530	0.6928673	0.0796823	0.5959766	0.0523605	0.0004313	0.0661073	0.1261848	0.3441700	0.2414274	0.2464347	0.2965456	0.9007502	0.1788841	0.7112101	0.0673424	0.1557718	0.6163534	0.7515962	0.1885134	0.8251165	0.5626562	0.1349157	0.8697304	1.0055521	0.7692079	0.0010908	0.9593761	0.7142216	0.0661143	0.8939622	0.4691843	0.0702210	0.6427736	0.8032210	0.9518700	0.7245571	0.5013163	0.5980270	0.6975522	1.0326142	0.1490860	0.2451225	1.0125392	0.6807096	0.4428090	0.9954122
0.0987066	0.6381447	0.0228023	0.1602826	0.9882405	0.0973787	0.0004995	0.4598945	0.2550513	0.8403692	0.4777762	0.9222309	0.3090415	0.7424237	0.0308235	0.7311335	0.4260204	0.6817527	0.5863046	0.9802531	0.1552659	0.5979007	0.8895476	0.3378064	0.5722000	0.3614558	0.3752669	0.0371714	0.0599294	0.0180105	0.0751744	0.5472937	1.0338007	0.2865323	0.3482951	0.0118272	0.8357321	0.1915763	0.1992342	0.1705302	0.7701215	0.7204861	0.3502412	0.5040130	0.8824736	1.0519993	0.8962164	0.7756030	0.9595083	0.2498944	0.8453858	0.6041950	0.1634165	0.7432066	0.6946575	0.0913972	0.6119365	0.0346828	0.0008548	0.0535769	0.1301267	0.3128652	0.2550491	0.2235071	0.4196722	0.8581650	0.2017515	0.7765856	0.0458015	0.1776669	0.6385946	0.8433962	0.1943707	0.6906135	0.5275337	0.0893743	0.8845697	0.9090297	0.8928668	0.0009069	0.9865838	0.6824113	0.0343705	0.8647290	0.4974177	0.0552742	0.6766846	0.6252074	0.9203842	0.6724482	0.5988313	0.5415269	0.7185274	0.9246050	0.1454587	0.2742429	1.0019961	0.6143809	0.4456837	0.9637575
0.1664856	0.5837693	0.0278017	0.0988415	0.5121928	0.0922767	0.0009589	0.5560740	0.2356102	0.7281451	0.8352577	0.9053914	0.4106135	0.7625653	0.0411621	0.9177457	0.4231933	0.7858421	0.6875330	1.0627647	0.1407952	0.6883533	0.9460763	0.3268022	0.5760692	0.4575165	0.3952844	0.0702691	0.0937810	0.0120000	0.1370215	0.5974986	1.0245408	0.4361842	0.3282509	0.0051257	0.8012096	0.1992349	0.2379969	0.2150477	0.6808591	0.6743376	0.2929788	0.4379426	0.7989644	1.0265880	0.9963482	0.8008988	0.9629553	0.3219971	0.7836926	0.4884161	0.3428330	0.6996173	0.6094811	0.1048123	0.5254225	0.0455486	0.0004998	0.0608721	0.1312340	0.3777506	0.2689937	0.1908817	0.2586347	0.8747257	0.2677676	0.6136075	0.1177496	0.1645904	0.7353743	0.9424648	0.2213006	0.5591260	0.4611871	0.1107074	0.8348992	0.9843823	0.5101667	0.0004520	1.0164434	0.7143364	0.0482679	0.8568125	0.4736332	0.0850062	0.6986430	0.8221846	0.9568725	0.6850905	0.4907892	0.6342084	0.7490486	0.9450061	0.1124729	0.3151027	1.1317682	0.6485803	0.5103802	0.9242640
0.1454255	0.6281285	0.0512890	0.2590085	1.0782298	0.0331142	0.0084565	0.4068961	0.2901659	0.7185998	0.4046467	0.9599586	0.4431920	0.6346056	0.0459028	0.6760956	0.4052916	0.7185954	0.6974019	0.8578665	0.1443568	0.7318479	0.8914432	0.2636198	0.4387090	0.3936649	0.3902957	0.0353525	0.0525080	0.0140281	0.1682060	0.5716623	0.9275565	0.5288160	0.3329585	0.0104252	0.8557756	0.2346731	0.2439338	0.1394714	0.6076326	0.6665921	0.3382343	0.4745165	0.9198030	0.9948232	0.8858979	0.8392225	0.9186752	0.3336728	0.8017275	0.5648525	0.1709624	0.7120798	0.7114079	0.0871624	0.4501668	0.0806674	0.0007237	0.0586311	0.1219803	0.4744338	0.2476159	0.2283047	0.2598844	0.7839972	0.1868622	0.7046481	0.1001225	0.2438425	0.6469120	0.8878547	0.1145102	0.5896739	0.5788955	0.1347109	0.9141647	1.0258091	0.7625162	0.0019994	1.0204120	0.6343271	0.0168287	0.8166726	0.4734582	0.0880909	0.6803464	0.7253109	0.9135147	0.7806771	0.4735730	0.5511156	0.6893846	0.9480644	0.1255826	0.3422255	1.0543759	0.7501420	0.4575142	0.9821549
0.1042853	0.5067553	0.0501002	0.3326991	1.0186744	0.0851815	0.0003657	0.4551528	0.2562126	0.8940378	0.4343934	0.9824195	0.5073324	0.6600645	0.0275259	0.8254394	0.4923172	0.7193678	0.7335808	0.9756308	0.1262726	0.7319065	0.9756398	0.3040358	0.4803626	0.4650140	0.4052115	0.0256872	0.1219903	0.0106864	0.1520974	0.5838841	0.9969458	0.4749192	0.3523203	0.0060563	0.8467281	0.2187773	0.2501117	0.2014090	0.6575117	0.7397904	0.3003768	0.4674504	0.8036452	0.9612703	0.8717086	0.8174260	0.8973012	0.4463896	0.8465469	0.5733773	0.1496394	0.6903001	0.5769102	0.0991757	0.4895485	0.0744021	0.0012767	0.0571739	0.2469438	0.4219995	0.2327643	0.1768410	0.2620610	0.8104656	0.1941594	0.7095989	0.0994504	0.1462738	0.6664387	0.8925206	0.1276671	0.6388389	0.5541015	0.1041486	0.8415112	0.9853148	0.6843721	0.0055082	1.0396021	0.7050436	0.0344900	0.7727921	0.5091352	0.0803094	0.6761707	0.8701862	0.8640977	0.7322060	0.5462615	0.5421725	0.7149997	0.9983677	0.0896232	0.2571109	0.9800825	0.6811126	0.5305083	1.0077046
0.0698733	0.6023561	0.0847698	0.2937239	0.9353900	0.1392598	0.0116908	0.1938122	0.3008477	0.8975871	0.4819098	0.9117731	0.2464167	0.7772802	0.0440059	0.7182014	0.3838175	0.6312080	0.5556878	0.7890200	0.1115665	0.6386930	0.9541797	0.3442803	0.7642232	0.3507448	0.3855746	0.0445205	0.0515169	0.0540044	0.0744170	0.5914609	1.0336199	0.4361670	0.3487658	0.0063764	0.8693321	0.2207784	0.2206792	0.1989865	0.7473555	0.6180031	0.3226947	0.5153914	0.9286230	0.9906018	0.8838385	0.8497775	0.9033675	0.1610946	0.8417631	0.5469721	0.3022117	0.8447164	0.6291520	0.0709497	0.5998493	0.0071379	0.0014982	0.0655302	0.1018767	0.2881808	0.2184938	0.2448879	0.4963187	0.8804316	0.1703420	0.7426356	0.0259419	0.2071612	0.6268286	0.5367149	0.1537478	0.6973176	0.4835617	0.1061416	0.8741435	0.9056629	0.8501824	0.0042556	1.0292853	0.7010639	0.0051252	0.8068550	0.4740801	0.1361906	0.6658978	0.6697885	0.9626399	0.6802447	0.5170730	0.6297943	0.6102849	0.9829077	0.1937548	0.2488849	0.9131461	0.6159727	0.4644987	0.9197518
0.1168127	0.5622100	0.0418286	0.2686498	1.0158723	0.0700987	0.0702329	0.1322084	0.1339237	0.9007783	0.5538518	0.9608148	0.3537638	0.7101119	0.0286317	0.7828878	0.5213684	0.8243829	1.0936089	0.0195238	0.0876245	0.7358215	0.9864421	0.2791615	0.4945019	0.4366725	0.3706560	0.0444629	0.1176597	0.0866944	0.1202014	0.5442859	1.0105014	0.4826402	0.3225353	0.0094152	0.8472454	0.2260889	0.1875276	0.2597509	0.8281309	0.6506282	0.3258541	0.4700302	0.8772804	0.9018944	0.9757666	0.7916344	0.5385685	0.2916860	0.7837113	0.5346311	0.5979371	0.7761697	0.6359128	0.0863998	0.6308862	0.0034327	0.0025393	0.0517643	0.1520313	0.2718119	0.2456424	0.4485678	0.4103675	0.8410146	0.2006666	0.7774973	0.0263031	0.1650761	0.6547275	0.8233356	0.1806213	0.6042603	0.5090631	0.0888779	0.8462875	0.7937338	0.7257622	0.0006650	1.0750514	0.7009017	0.0045697	0.7058856	0.4020255	0.1673209	0.6611793	0.7838495	0.7913179	0.6624006	0.4178698	0.6018182	0.8441378	1.0570515	0.1137086	0.5040513	0.9594405	0.7194768	0.3894219	0.9621979
0.0809301	0.7135992	0.0586266	0.2544381	1.0153033	0.0831653	0.0086416	0.7823328	0.5429699	0.4216037	0.5370954	0.8342474	0.2656280	0.8944583	0.0303966	0.7566186	0.4371758	0.6609575	0.6201929	1.0110350	0.1431719	0.6207308	1.0691436	0.3338946	0.7561343	0.3081866	0.4043836	0.0315702	0.0673299	0.0270329	0.1687833	0.5346409	1.0023443	0.5215593	0.3347439	0.0041201	0.9630829	0.1962546	0.1557031	0.1970383	0.7000388	0.6310483	0.3418794	0.4367973	0.9242734	0.9605110	0.9328953	0.8198276	0.9448739	0.1338088	0.9557085	0.5362792	0.3591192	0.7944164	0.5845061	0.0484881	0.6259264	0.0567803	0.0020287	0.0832379	0.1347583	0.3511872	0.2050950	0.3494164	0.1825330	0.8782539	0.1073147	0.7528008	0.0419671	0.1745658	0.7604745	0.8408396	0.2443458	0.7099886	0.5552300	0.1312107	0.8116904	0.9755085	0.9561389	0.0004977	1.1502016	0.6075962	0.1873133	0.9240946	0.4949573	0.0614586	0.5542203	0.7611130	0.9312923	0.7595461	0.5995384	0.6132736	0.6147534	1.0166761	0.1605277	0.1929991	0.9415376	0.6668250	0.5111406	0.9932122
0.1354704	0.5849863	0.0725506	0.2829036	1.0441058	0.0694538	0.0076155	0.4336107	0.2504678	0.9912076	0.2301406	0.9938820	0.2958704	0.7321187	0.0542640	0.6643421	0.3246794	0.6499594	0.5336437	0.8657799	0.0817149	0.6354695	0.9772528	0.2864378	0.5308218	0.3958079	0.3758420	0.0411821	0.0815268	0.0131214	0.1061854	0.6730100	0.9779044	0.5920106	0.3689547	0.0010259	0.8845268	0.2602388	0.2182522	0.2258887	0.7393610	0.5918204	0.3203149	0.4568539	0.9455074	1.0349014	0.8714162	0.7987276	1.0784642	0.2435244	0.8037116	0.5075529	0.4107549	0.7055654	0.6007997	0.0476001	0.5836525	0.0159902	0.0013813	0.0574259	0.1213702	0.3312330	0.2339964	0.3141838	0.2918801	0.9259205	0.1580077	0.7290008	0.0842196	0.2556551	0.6618026	0.5370305	0.1283086	0.6866331	0.4806736	0.1239980	0.9513427	0.9465905	0.8345668	0.0015437	1.0230015	0.7317696	0.0349496	0.8690776	0.4465521	0.1231470	0.7015767	0.7344523	0.9306557	0.6860925	0.4691021	0.5217893	0.6809640	0.9880945	0.1508405	0.3069989	1.0923319	0.7359358	0.4376518	0.9956202
0.1160577	0.5781022	0.1086392	0.4354771	0.9795545	0.2373317	0.0024078	0.6356992	0.2708554	0.8206831	0.4485347	0.4734403	0.2364186	0.7584335	0.0282563	0.8038569	0.4251862	0.7020766	0.6159622	1.0732466	0.0926834	0.6132691	0.9021758	0.3982947	0.7352757	0.3448940	0.3870837	0.0521413	0.0722097	0.0107710	0.1896433	0.5749009	0.9466017	0.5555322	0.3993626	0.0198990	0.9180379	0.1810956	0.2463086	0.2050257	0.6782440	0.6555504	0.3602367	0.4199437	0.8851193	0.8854114	0.9013130	0.7186187	1.0762384	0.1780341	0.7688791	0.5229077	0.1094086	0.7898421	0.6084633	0.0636539	0.5921432	0.0417940	0.0030336	0.0668497	0.1064895	0.3966937	0.1902557	0.2346164	0.1869871	0.7851514	0.1423305	0.7018408	0.0606333	0.1780136	0.7234648	0.7791319	0.2470557	0.6786375	0.5823730	0.0972016	0.7440169	0.9026525	0.8122317	0.0002703	1.1118888	0.6423462	0.0423786	0.8143998	0.4795319	0.0844603	0.6521348	0.7997817	0.9777006	0.6680243	0.4343278	0.5419315	0.7292850	0.9819980	0.1846707	0.3685253	1.0029388	0.6929698	0.5032410	0.9326644
0.0620686	0.6621867	0.0303781	0.3138352	0.9973681	0.1088666	0.0040096	0.3821739	0.2912266	0.8246191	0.4792490	0.8787779	0.1369496	0.8229264	0.0629840	0.7183301	0.4008941	0.6545544	0.6706577	0.4362778	0.1372650	0.6593318	0.9868539	0.3088144	0.7527809	0.2499439	0.3852756	0.0377412	0.0507432	0.0180938	0.0433575	0.6130932	0.9829792	0.4559204	0.3499685	0.0043843	0.8874851	0.1958452	0.1477630	0.1365551	0.7833583	0.5960154	0.3288594	0.5393454	0.8623706	0.9685240	0.9053174	0.8273482	0.9005985	0.1863864	0.8243075	0.5827035	0.1570660	0.7496928	0.6278490	0.0288397	0.6593319	0.0575167	0.0016708	0.0904485	0.0682358	0.2585970	0.2092540	0.1984298	0.4420839	0.9326393	0.1019374	0.7275867	0.0517427	0.1937075	0.6902805	0.6521037	0.2875260	0.8275971	0.5004026	0.1087498	0.8236303	0.9735799	1.0508442	0.0004290	1.1048355	0.7035041	0.0564210	0.9233345	0.4840447	0.1111751	0.7146049	0.2740362	0.9771574	0.6696694	0.4678429	0.5448739	0.5879696	0.9553041	0.2392904	0.2002970	0.9484855	0.6263779	0.4241893	0.9684796
0.1205957	0.6530502	0.0509616	0.2492638	1.0260266	0.1357595	0.0044855	0.4062154	0.2813173	0.7828589	0.4605257	0.8456998	0.3111232	0.3992373	0.0348877	0.7208833	0.4636602	0.6576567	0.6293618	0.9668089	0.1415506	0.5855559	0.9499518	0.3326979	0.8362241	0.3689313	0.3615855	0.0270252	0.0794546	0.0097417	0.1245500	0.5241534	0.9663720	0.5832603	0.3295185	0.0050930	0.9170136	0.1611564	0.2156486	0.1627730	0.7236924	0.6274211	0.3725414	0.4854951	0.9475031	0.9038084	0.8713126	0.7452481	1.0055190	0.1298036	0.7965965	0.5103375	0.2712570	0.7512431	0.6462061	0.1112065	0.6608028	0.0973311	0.0016366	0.0710220	0.1093298	0.3063905	0.2619844	0.2509059	0.3040633	0.8380933	0.4017253	0.7507950	0.1341105	0.1827647	0.5768862	0.4928575	0.2074724	0.5851559	0.4697769	0.0836092	0.7914285	0.9787119	0.6650816	0.0004246	1.0183256	0.7017270	0.0437385	0.7750874	0.4910441	0.1352709	0.6974583	0.6660188	0.9562894	0.6548332	0.4919944	0.5781901	0.6828016	0.9714741	0.1321569	0.2744198	0.9247908	0.6930422	0.4284984	0.9947819
0.1383360	0.6366268	0.0347084	0.2407645	1.0240383	0.1262053	0.0031363	0.5063939	0.2573022	0.8485346	0.5370357	0.8769873	0.3231020	0.8162144	0.0225526	0.6853793	0.4117766	0.7182450	0.7317381	1.0243897	0.1650008	0.6768330	0.9226389	0.3343698	0.6543794	0.3431453	0.3232015	0.0368044	0.0500902	0.0077503	0.1583659	0.4742772	0.9663084	0.4488865	0.3844334	0.0092648	0.8754224	0.2292222	0.2331213	0.1717364	0.7984249	0.6519693	0.3446458	0.4750583	0.8838698	0.9949555	1.0107032	0.8898784	1.0146003	0.2522019	0.8040160	0.5602583	0.2547527	0.8226245	0.6291223	0.0892995	0.5926749	0.0956090	0.0026359	0.0738123	0.1016395	0.3303975	0.2602534	0.2422339	0.2775868	0.8264808	0.1392297	0.6681222	0.0951482	0.1590034	0.6578307	0.8089940	0.1623446	0.6251059	0.5501742	0.1191908	0.8054979	0.9028147	0.8113088	0.0005421	0.9980278	0.6448064	0.0472409	0.7911165	0.5660773	0.0848957	0.6705862	0.7644518	0.9136379	0.6747630	0.4881164	0.6492596	0.6417779	0.9687662	0.1279713	0.2648774	1.0218261	0.7323680	0.4687485	0.9746024
0.1056517	0.6832165	0.0317843	0.2418846	0.9344878	0.1103931	0.0015411	0.4600067	0.2660662	0.7983488	0.6061756	0.8624568	0.3941238	0.7287670	0.0325075	0.3451185	0.3960035	0.6273258	0.5896825	0.9796505	0.0733329	0.5914117	0.9905890	0.2775105	0.6667155	0.3753756	0.4297168	0.0225390	0.0850084	0.0194159	0.0834878	0.6811219	0.9454696	0.4807162	0.3749917	0.0036650	1.0050710	0.1703585	0.2311368	0.2488649	0.6350969	0.7304435	0.3344589	0.5225818	0.8626340	0.8430808	0.9197352	0.7888599	0.9881897	0.2318791	0.8342323	0.5551541	0.4628121	0.7071721	0.6015374	0.0528586	0.7007794	0.0465847	0.0021540	0.0634860	0.0947827	0.3374921	0.2293477	0.4416885	0.2353097	0.8825982	0.1202638	0.6773458	0.0784462	0.3198512	0.6846082	0.7896158	0.1239420	0.7070830	0.5197149	0.1478657	0.8415629	1.0258396	0.8068006	0.0005200	1.0062778	0.6713494	0.0556643	0.9212060	0.4863848	0.1115083	0.6754001	0.8298259	1.0165240	0.6950004	0.5965964	0.5294754	0.6500100	0.9235111	0.1144469	0.1843065	0.9632774	0.6740032	0.4361834	0.8959368
0.1369164	0.5811054	0.0387462	0.3050739	0.9161422	0.1004684	0.0029578	0.4273460	0.2884105	0.7984456	0.5015582	0.8824429	0.2328655	0.8607559	0.0314190	0.7414532	0.1819928	0.7300653	0.6211672	0.9644336	0.1786002	0.5196031	1.0201524	0.2861714	0.6595180	0.3609827	0.3377389	0.0276682	0.0569807	0.0201421	0.0757978	0.6174579	0.9726106	0.3880404	0.3327269	0.0061004	1.0037449	0.1820065	0.1522983	0.1833360	0.7321311	0.6682026	0.2879862	0.5538619	0.8735506	0.9097988	0.9093999	0.8133672	0.9775140	0.1915512	0.7878605	0.5272119	0.2761654	0.7033180	0.5943967	0.0793317	0.6752845	0.0453795	0.0022287	0.0662083	0.0899985	0.2756278	0.2450162	0.3022334	0.2735666	0.8779342	0.1506008	0.6936494	0.1420774	0.2237607	0.6912000	0.8014796	0.2290818	0.6462783	0.4519839	0.1162999	0.8302978	0.9338686	0.7974477	0.0007848	1.0042111	0.6979126	0.0463786	0.7967248	0.5091414	0.1247077	0.7107690	0.7963846	0.9021830	0.7221964	0.4489981	0.6131231	0.7449997	0.8986513	0.1355673	0.2315206	0.9416073	0.7602095	0.4750419	1.0100033
0.0882907	0.6912273	0.0411384	0.2514021	1.0375367	0.0953988	0.0006536	0.3600920	0.2453233	0.7918673	0.5059008	0.9123093	0.2560094	0.7098422	0.0226522	0.3732772	0.3505163	0.3318956	0.6034966	1.0483001	0.1060147	0.6280316	0.9587311	0.3231350	0.5669955	0.3579879	0.3881824	0.0560576	0.0556754	0.0171005	0.1653966	0.7274145	1.0057217	0.4027854	0.3862487	0.0083910	0.8769681	0.2204549	0.1920747	0.1861943	0.6847150	0.6647216	0.3756052	0.4780939	0.9188504	0.9300776	0.9038169	0.8392820	0.9302063	0.2049967	0.8318422	0.5242497	0.3971333	0.7792000	0.7515595	0.0651950	0.5174550	0.0524876	0.0004935	0.0597831	0.1032379	0.3861953	0.2093029	0.3773885	0.3384285	0.8815264	0.1425615	0.7092567	0.0910059	0.1678469	0.6695940	0.7023542	0.1473798	0.7155514	0.5374963	0.1232984	0.8689300	0.9332911	0.8412994	0.0001058	0.9638456	0.6442373	0.0344265	0.8578491	0.4996157	0.0840735	0.6603896	0.7522699	0.9701128	0.7465128	0.5663104	0.6013697	0.6849702	1.0618532	0.1606016	0.3084243	1.0318421	0.7032679	0.3854646	0.9266160
0.1340167	0.5759749	0.0360659	0.3435288	0.9555295	0.1072251	0.0021054	0.4894662	0.2607822	0.7967344	0.5236342	0.8822209	0.2771944	0.7275797	0.1673098	0.4875684	0.4125195	0.3577609	0.3410517	0.9579824	0.1277782	0.6134034	0.9154534	0.2509957	0.6629150	0.3384937	0.4063022	0.0345351	0.1149013	0.0334420	0.1336335	0.6359246	1.0181848	0.6159588	0.2999197	0.0096125	0.9471349	0.2038111	0.2603674	0.1746924	0.6467536	0.6435098	0.3331067	0.4630275	0.8726986	1.0014897	0.8738145	0.8023539	1.0352176	0.2722010	0.8819068	0.5136235	0.2170164	0.7780655	0.7496494	0.0591121	0.5506661	0.0491643	0.0001069	0.0764854	0.1715166	0.3665199	0.2334650	0.3293460	0.4212234	0.8633270	0.1830250	0.7290100	0.1655914	0.2455838	0.6976368	0.9422074	0.2473445	0.6581523	0.5341697	0.1086265	0.8349589	0.9245545	0.8293925	0.0014887	0.9593222	0.6868935	0.0481342	0.7906686	0.5735666	0.1209448	0.6761330	0.7832121	0.9542076	0.6618076	0.4622363	0.5279894	0.7248045	0.9612594	0.1382251	0.2306696	0.9123977	0.6506265	0.4019147	0.9310967
0.0713774	0.6065709	0.0441324	0.2911241	0.9615726	0.1160776	0.0025290	0.5743706	0.2600544	0.8072849	0.5437485	0.8778844	0.3027219	0.7445250	0.0289361	0.8250518	0.4390361	0.7148743	0.6964230	0.5251676	0.1072654	0.6693699	0.9634543	0.2707655	0.6281361	0.3604423	0.3841867	0.0428320	0.0762241	0.0120349	0.2102763	0.6016736	1.0509560	0.5751641	0.3388645	0.0074174	0.8948216	0.2205064	0.2806716	0.1886324	0.6907762	0.6948668	0.2827813	0.4541662	0.9899472	1.0176177	0.9413422	0.7942012	0.7630226	0.2010874	0.7678257	0.5058011	0.1017491	0.6597375	0.6205763	0.0676650	0.4748007	0.0713603	0.0000920	0.0588379	0.1547555	0.3354617	0.2434054	0.1560719	0.3612485	0.8014489	0.1717228	0.6298633	0.0723966	0.2165712	0.7047038	0.8654266	0.2264108	0.7210762	0.5943959	0.1285157	0.7453729	0.8979611	0.8708198	0.0001725	1.0166109	0.7022029	0.0457616	0.8099599	0.5049291	0.0840805	0.6644652	0.6836592	0.9184257	0.6729089	0.4937511	0.5636963	0.6796680	0.8937387	0.1344295	0.3003140	0.9246734	0.6999377	0.4961070	1.0159801
