G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G65A	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.1795561	0.2102077	0.6824552	0.4631386	0.5629546	0.5022896	0.2662880	0.5772306	0.0430155	0.3833714	0.6333942	0.6062857	0.0496603	0.6322848	0.1856284	0.2548074	0.0144624	0.2670539	0.3360544	0.5841441	0.6090167	0.1081081	0.3797893	0.2363895	0.1311847	0.7530448	0.0425744	0.2942714	0.2199245	0.1714717	0.4477971	0.3536133	0.0753281	0.3449527	0.1853560	0.2177834	0.3978420	0.3775393	0.1987380	0.7455291	0.2567561	0.6438748	0.2940386	0.6701504	0.2846999	0.0195047	0.1079079	0.3147237	0.4499096	0.0589259	0.2010163	0.7373132	0.2705858	0.5271817	0.5709444	0.4104528	0.7492120	0.7492975	0.5478084	0.5874352	0.0155609	0.4636224	0.6128481	0.1832848	0.0370758	0.6150682	0.2106443	0.2611179	0.6892246	0.2742481	0.2294857	0.0329604	0.5780743	0.3364064	0.4313040	0.5660031	0.4094302	0.0268625	0.7312453	0.0368450	0.1881512	0.0309703	0.1262363	0.6376782	0.0099615	0.3168528	0.2794509	0.6670745	0.3027118	0.1378248	0.3668187	0.4291483	0.4403202	0.3871170	0.0238612	0.1920249	0.5726044	0.2420587	0.2881862	0.4360108
0.2735152	0.0814100	0.5601460	0.5499869	0.4969620	0.5103831	0.3319118	0.5565948	0.0350743	0.5711110	0.6922819	0.6942753	0.1058273	0.4962330	0.1262046	0.2915352	0.0128946	0.2822903	0.3784836	0.5295973	0.5778738	0.1731001	0.4824118	0.2796952	0.1610011	0.6533279	0.0541095	0.2147239	0.2349894	0.0807159	0.5361978	0.2618280	0.0632956	0.1575867	0.0843992	0.2462034	0.3701432	0.5843794	0.0967559	0.5731498	0.3349804	0.6686758	0.2273497	0.8525209	0.1421491	0.0115803	0.0259997	0.1786154	0.4005148	0.0749488	0.2644795	0.6508521	0.2284250	0.7259348	0.5970330	0.4447999	0.4394993	0.6102159	0.6219566	0.7542237	0.0008955	0.3379107	0.4465126	0.1231132	0.0393043	0.5648170	0.1639738	0.2592580	0.4505586	0.2041987	0.1659459	0.0732568	0.4534298	0.3008025	0.3530742	0.6185904	0.4585837	0.0193108	0.6991867	0.0723502	0.2172474	0.0205129	0.0795861	0.6784393	0.0015906	0.3576290	0.3085969	0.5378283	0.3014826	0.0510446	0.2746563	0.3885995	0.3745333	0.3577514	0.0304374	0.1373092	0.4848159	0.1880527	0.2752121	0.4607486
0.1931158	0.1788500	0.2292113	0.5280132	0.6565345	0.5001924	0.3179540	0.6094652	0.0515528	0.5635999	0.7375837	0.5198434	0.1009480	0.7087441	0.1150602	0.3341636	0.0078299	0.2792929	0.3852835	0.4665327	0.6252214	0.1418269	0.4341587	0.3356490	0.2158580	0.6005185	0.0776253	0.3171803	0.1468666	0.0779149	0.5049041	0.3462911	0.0450019	0.2507380	0.1830136	0.2637617	0.3398464	0.7325594	0.0777827	0.6085741	0.3533229	0.5317020	0.1607973	0.6690442	0.1624089	0.0135030	0.0259919	0.2120110	0.4621160	0.0091417	0.2297807	0.5340449	0.2622668	0.5602786	0.7560016	0.3816689	0.5246692	0.7703521	0.6100978	0.6737182	0.0024290	0.4161569	0.5707787	0.0877533	0.0400255	0.4688135	0.2322396	0.2533093	0.6094046	0.2291969	0.2204732	0.0697276	0.5138964	0.2312562	0.4207845	0.4754623	0.3337004	0.0399615	0.5536835	0.1456687	0.1254512	0.0287811	0.1144302	0.6090218	0.0013322	0.3487197	0.2492613	0.5009976	0.2875923	0.1689065	0.3370403	0.4429891	0.5682288	0.4175297	0.0228427	0.1709317	0.6127749	0.1709315	0.3625225	0.4037676
0.2353449	0.1806908	0.7422670	0.3106982	0.5089510	0.5377734	0.3519807	0.5459064	0.0470869	0.4105616	0.7975088	0.7488273	0.0859891	0.5956796	0.1318072	0.2748214	0.0158591	0.2331255	0.4226732	0.5054046	0.3921475	0.1985300	0.4797673	0.3590623	0.2326524	0.6311594	0.0994072	0.2938886	0.1793350	0.1106437	0.4782706	0.2864244	0.0603722	0.4099954	0.1230084	0.2325197	0.4221072	0.6786441	0.0551869	0.6638859	0.3456473	0.5031897	0.1612920	0.6521662	0.1793858	0.0101718	0.0743352	0.2481994	0.5009105	0.0672176	0.2589857	0.6465484	0.2112126	0.4848016	0.6943178	0.4552027	0.6199356	0.7226942	0.6047432	0.5904939	0.0223275	0.3926919	0.4803324	0.0973065	0.0730783	0.5691511	0.2557819	0.4353053	0.4393990	0.1697394	0.3137082	0.0477692	0.6267188	0.2520306	0.4486629	0.5724218	0.4413439	0.0954146	0.5763466	0.0973218	0.1507047	0.0255455	0.1411060	0.6758157	0.0026345	0.3672543	0.1951428	0.4476767	0.3318082	0.1293979	0.3055176	0.2681696	0.3423810	0.4500204	0.0148987	0.1616421	0.7192279	0.3267454	0.3853682	0.3828252
0.2208340	0.1559617	0.6412373	0.5762653	0.2804982	0.4913257	0.3654100	0.6667455	0.0683202	0.4846053	0.7028870	0.6308792	0.0676198	0.6604072	0.1264825	0.2679765	0.0149700	0.3163273	0.3665249	0.5497856	0.5702330	0.1856422	0.6226885	0.3124280	0.2000893	0.6421528	0.0203752	0.3191428	0.1707953	0.0719545	0.5408134	0.2904465	0.0851493	0.2452871	0.0808099	0.1621772	0.4135909	0.5764951	0.1137065	0.7343099	0.3242551	0.5472607	0.2292692	0.7687153	0.1619926	0.0099295	0.0265546	0.1956118	0.4233246	0.0685160	0.2045296	0.4855894	0.2930079	0.6562503	0.5824474	0.4287974	0.5435348	0.6792157	0.6612122	0.6898732	0.0020481	0.2737012	0.4937052	0.2249275	0.0547668	0.6299670	0.2738436	0.1762438	0.5675461	0.1575525	0.2780422	0.0507443	0.4717784	0.2935547	0.3557954	0.6896453	0.4019373	0.0448992	0.7288293	0.0409734	0.1969761	0.0260562	0.1822737	0.7652363	0.0020561	0.3173900	0.2552436	0.5513085	0.3110807	0.1564483	0.3413097	0.3947025	0.3758595	0.4150207	0.0241942	0.1523970	0.7338559	0.2560896	0.3164582	0.4614461
0.2303228	0.0811405	0.6913768	0.4785933	0.4199146	0.2364900	0.3260374	0.5220158	0.0678992	0.3789916	0.7605824	0.7419947	0.0785045	0.5618180	0.1164636	0.3115788	0.0223075	0.2068778	0.2373135	0.5088303	0.5500710	0.3367834	0.4867212	0.2902856	0.1332268	0.6304077	0.0563729	0.2367796	0.2000112	0.0727054	0.2672173	0.3320265	0.1785279	0.1909384	0.1780313	0.2556332	0.3277579	0.4430937	0.1512983	0.6346352	0.3401047	0.6611673	0.2155079	0.7217166	0.1929354	0.0086205	0.0589769	0.2687188	0.4829191	0.1388929	0.3405709	0.6600613	0.3144396	0.5259209	0.6532123	0.3695696	0.5432335	0.5629757	0.6118244	0.7175172	0.0041658	0.3898541	0.3798997	0.1815861	0.0597069	0.5743873	0.2108522	0.2171912	0.5307900	0.1865831	0.2914418	0.0307802	0.5437355	0.2875720	0.4900059	0.6334130	0.4683526	0.0389624	0.6856594	0.0363245	0.1998721	0.0283823	0.2802414	0.6367712	0.0023061	0.4189732	0.2313039	0.5354525	0.3720170	0.1341652	0.3344587	0.3523826	0.4817909	0.5628004	0.0059401	0.1664302	0.6428900	0.2002510	0.4271911	0.4314041
0.2504454	0.1323688	0.6083071	0.6538657	0.6449267	0.4428687	0.1147278	0.6977116	0.0846785	0.5190514	0.8782815	0.7932698	0.0630405	0.5518496	0.1064676	0.2922444	0.0106922	0.2132872	0.4001710	0.5780885	0.4863273	0.1394174	0.3880126	0.3034497	0.2026651	0.5427482	0.0550086	0.3996641	0.1879302	0.0704265	0.4320263	0.2526928	0.0831121	0.2617736	0.1531350	0.2323205	0.3858724	0.6351009	0.1162384	0.6602120	0.3019015	0.6378056	0.2017242	0.7658611	0.1627856	0.0157749	0.0796544	0.2357500	0.4286005	0.0443938	0.2783482	0.5571850	0.2757633	0.7286964	0.4682389	0.4040520	0.5172326	0.6454302	0.6427278	0.6607211	0.0137471	0.4011922	0.5529312	0.1187607	0.0790222	0.6980640	0.2561556	0.2623199	0.4002019	0.1436234	0.2346928	0.0539311	0.5150603	0.3192427	0.5345535	0.6076927	0.3727145	0.0309955	0.5862186	0.0892753	0.1276368	0.0227093	0.1712068	0.5960562	0.0114510	0.3478505	0.2829079	0.5635575	0.2896191	0.1241721	0.4129557	0.3569598	0.3692574	0.4260730	0.0091175	0.1465253	0.7034112	0.2698085	0.3230566	0.4702710
0.2979602	0.1786115	0.6643851	0.4714158	0.6499582	0.6141716	0.1942995	0.2821792	0.0630821	0.5512816	0.4918254	0.6736653	0.0909564	0.5175246	0.1345532	0.3702869	0.0023022	0.3518167	0.2169414	0.3843758	0.4138834	0.1705256	0.4908892	0.3140230	0.1754891	0.7668423	0.0528610	0.4338024	0.1281463	0.1215607	0.5571203	0.2791836	0.0340380	0.4575374	0.1079336	0.1504196	0.5409670	0.6976076	0.0479501	0.7257233	0.2909678	0.6313526	0.1734669	0.5788341	0.2429620	0.0018256	0.0756420	0.2298290	0.3615607	0.0602635	0.1626550	0.5485013	0.2770292	0.5778027	0.6447914	0.4940788	0.4667275	0.5697680	0.4371313	0.7350768	0.0046398	0.3382873	0.5169383	0.1139116	0.0859645	0.6046588	0.2104210	0.4436240	0.4677212	0.1938165	0.3554265	0.0537337	0.4672439	0.3163496	0.4994032	0.7320896	0.3861412	0.0533467	0.6949771	0.1198410	0.1082439	0.0150692	0.2751347	0.6872623	0.0075764	0.3034144	0.2199884	0.5218619	0.2522361	0.1665352	0.3461488	0.3931510	0.5548254	0.4824206	0.0153046	0.1237266	0.6045955	0.4099007	0.3455969	0.3331722
0.2435994	0.1303894	0.6987633	0.4537634	0.5460429	0.4421773	0.4086841	0.5620726	0.0212163	0.4249786	0.7861031	0.7407204	0.0568994	0.6891478	0.1103410	0.2871051	0.0079120	0.2026628	0.5027288	0.5456867	0.6426782	0.1190991	0.4809155	0.2820972	0.2642308	0.7174190	0.0570818	0.2036651	0.2525372	0.0492573	0.4928227	0.3417284	0.0999738	0.2524350	0.1155628	0.2196461	0.3871510	0.4590024	0.1236255	0.4707461	0.3077156	0.5182963	0.2973499	0.6692612	0.1603260	0.0083783	0.0655573	0.2491250	0.4833406	0.0578031	0.2726826	0.5189071	0.1818199	0.5684993	0.5977267	0.4379996	0.5928180	0.6511121	0.6638186	0.6393796	0.0061532	0.3783385	0.4610584	0.1552488	0.0467865	0.5343286	0.1830054	0.1818270	0.5978065	0.1154582	0.1221345	0.0513082	0.5483407	0.3025571	0.4908926	0.6110054	0.4567506	0.0499500	0.7616178	0.0827108	0.1897853	0.0214061	0.1714311	0.7033960	0.0000713	0.3158258	0.1749941	0.4471401	0.2275552	0.1384569	0.3419221	0.3214524	0.5019287	0.3141047	0.0237821	0.1767109	0.6007029	0.2902720	0.3528679	0.4300099
0.2315756	0.2027205	0.5358446	0.6849145	0.8071491	0.5334740	0.3532551	0.5042741	0.0248649	0.3171053	0.6495207	0.6177036	0.0753701	0.6270155	0.0851084	0.1726089	0.0092323	0.2893368	0.3525284	0.5365065	0.4626701	0.1058468	0.4508794	0.2889124	0.1660875	0.6778677	0.0529425	0.3070285	0.1915836	0.0592193	0.5469505	0.3019940	0.0760950	0.2123123	0.2050532	0.2891700	0.3841668	0.3468401	0.1461606	0.4580628	0.3769041	0.6167519	0.2354369	0.7135291	0.1620974	0.0127106	0.1001368	0.2101331	0.4510844	0.0263755	0.3107735	0.5598600	0.1897952	0.5418627	0.5532735	0.4168475	0.6037609	0.7538605	0.6218109	0.7704746	0.0089287	0.3825908	0.4564277	0.1454790	0.1158711	0.5946792	0.3116775	0.1164828	0.5328416	0.2591731	0.3056172	0.0671638	0.4742469	0.2552309	0.4220714	0.6973179	0.4760000	0.0884560	0.6473047	0.1264881	0.1591141	0.0142625	0.1648788	0.5799087	0.0001455	0.4668129	0.3140467	0.4604266	0.3610001	0.1198168	0.3686384	0.4596530	0.5548904	0.4349663	0.0203058	0.2321860	0.5867426	0.2401328	0.3795612	0.5345365
