Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G71A	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.7112555	0.6017203	0.5164990	0.6581958	0.6298403	0.2697496	0.4687915	0.1872318	0.4684314	0.2337109	0.4252081	0.2733266	0.3028725	0.3960331	0.3091238	0.1162562	0.2909762	0.0069672	0.0670946	0.1423890	0.2991214	0.4977764	0.0241247	0.2539529	0.0005553	0.6788825	0.0227246	0.1025920	0.5371245	0.5256428	0.7092698	0.0007131	0.0522611	0.1923689	0.5765952	0.0012994	0.4728583	0.2697302	0.4800923	0.3924572	0.5303586	0.6365873	0.0101311	0.2587903	0.0225955	0.7199793	0.0042301	0.3968736	0.0999863	0.6690809	0.2974894	0.5385649	0.6891552	0.4804655	0.2508622	0.5686323	0.5758714	0.1081862	0.6388358	0.4997512	0.5778953	0.0048357	0.1227789	0.6039247	0.0019295	0.2470965	0.2064315	0.4946717	0.2712029	0.0400949	0.0262237	0.6646110	0.4533377	0.2870696	0.5656470	0.0153597	0.5976316	0.1400645	0.4986048	0.5659582	0.1976714	0.5754181	0.6380944	0.3131323	0.0115504	0.3502548	0.7405536	0.6238922	0.6705848	0.5880478	0.5773284	0.0087538	0.5769222	0.2443325	0.6285035	0.2488540	0.2792781	0.5752588	0.4804485	0.3165618
500	0.5781485	0.8150970	0.4403686	0.6675414	0.4370238	0.2632633	0.4406197	0.3042576	0.3828064	0.2008779	0.5809450	0.2033813	0.2511857	0.5850023	0.3359773	0.2065942	0.3379367	0.0037381	0.1088051	0.1810011	0.1803931	0.6636649	0.0363572	0.2174703	0.0004482	0.6480516	0.0030396	0.1225289	0.5803272	0.5406160	0.5989906	0.0000303	0.0624505	0.2220148	0.7302939	0.0023079	0.4523530	0.2154606	0.4295794	0.3717650	0.5149313	0.6525209	0.0101872	0.1978763	0.0263966	0.8119683	0.0016471	0.3990447	0.1034399	0.7713460	0.2736674	0.4512347	0.6716595	0.4734789	0.2872499	0.4964148	0.6153157	0.1579916	0.6054994	0.6798428	0.4787575	0.0012425	0.0854125	0.7223153	0.0011288	0.2822465	0.2444433	0.4931945	0.2307971	0.0578496	0.0255333	0.7119575	0.5299845	0.3224267	0.6089598	0.0286629	0.6755070	0.0870295	0.5593507	0.5642535	0.1170544	0.5530897	0.5013828	0.3513542	0.0236686	0.3392239	0.7100382	0.6048995	0.8568186	0.6215096	0.5548373	0.0099742	0.5964455	0.2971320	0.4841000	0.3746362	0.2461771	0.5602065	0.4923625	0.4264401
550	0.6524573	0.7567557	0.4793967	0.6689840	0.4845823	0.2530619	0.4761849	0.3286292	0.4426241	0.1892246	0.5347702	0.1677633	0.2854746	0.5160724	0.1202802	0.1591256	0.2380675	0.0176288	0.1410515	0.1602827	0.1500295	0.3653329	0.0950874	0.2287499	0.0204023	0.6716975	0.0072000	0.1412937	0.5999387	0.4743291	0.2149363	0.0806519	0.1040700	0.1770698	0.7438671	0.0060883	0.4504761	0.2404444	0.4482168	0.3974880	0.4773825	0.5112988	0.0444151	0.5805232	0.0284342	0.7269991	0.0147814	0.5071518	0.0794965	0.5909272	0.3291027	0.6039019	0.6146359	0.5920023	0.2834806	0.5340333	0.6719132	0.4209172	0.7748126	0.5639620	0.5148734	0.0010917	0.0610929	0.5576525	0.1218035	0.3029910	0.2063488	0.4462710	0.4407022	0.0755628	0.0181273	0.8293362	0.5021264	0.2767735	0.4683849	0.0614042	0.5313725	0.0918956	0.4360528	0.5878246	0.2200556	0.3576676	0.5306776	0.3895551	0.0513843	0.4430769	0.7381366	0.6286095	0.8235985	0.5978830	0.5132210	0.0339829	0.2611787	0.3089693	0.5140408	0.3146211	0.1484133	0.6775656	0.5103649	0.5343377
600	0.7946386	0.6532332	0.6056578	0.6921515	0.3471681	0.2318661	0.4932860	0.3498807	0.5055237	0.2990641	0.4887731	0.1862668	0.2734305	0.4582802	0.0973358	0.2021380	0.1964911	0.0140876	0.1442719	0.1469516	0.2011107	0.2538456	0.0762109	0.3152695	0.0193751	0.6766663	0.0384934	0.1386434	0.5872136	0.5855945	0.0818486	0.0733120	0.1256832	0.2657800	0.6596143	0.0062113	0.3890288	0.2393492	0.4141695	0.4925057	0.4222996	0.6816487	0.0156866	0.6281655	0.1747758	0.7113695	0.0294520	0.5159843	0.0645922	0.8752776	0.2570952	0.6585570	0.5560500	0.5666788	0.3004470	0.4218361	0.6459271	0.3354394	0.6387671	0.5893179	0.4766250	0.0187453	0.1016616	0.5811985	0.1711345	0.2901434	0.1959481	0.3831045	0.3546388	0.0418362	0.0152394	0.5998993	0.5703916	0.2649272	0.4414560	0.0800948	0.3934008	0.1132642	0.5573601	0.5107535	0.2239488	0.2998187	0.6370105	0.5007727	0.0240401	0.3779141	0.6707845	0.5575581	0.6782473	0.5194474	0.3453990	0.1026980	0.2664461	0.2202431	0.5385090	0.2139582	0.1296253	0.6987006	0.4992065	0.3625332
650	0.7450249	0.7610732	0.5739545	0.6025643	0.1772132	0.1911602	0.3785169	0.4105162	0.3461172	0.3267628	0.4500520	0.2141642	0.3756382	0.3935350	0.0992597	0.3057576	0.2514367	0.0158576	0.1715477	0.2075927	0.2205741	0.1870638	0.1444675	0.2940062	0.0177608	0.5951667	0.0936589	0.0812536	0.6230437	0.4650844	0.0597367	0.0533711	0.1568267	0.1900697	0.7493404	0.0096257	0.4397730	0.3129570	0.3833644	0.3636384	0.4385548	0.5641935	0.0493815	0.6264538	0.3198857	0.6330171	0.0131907	0.5405013	0.0617243	0.6518006	0.3134930	0.6375071	0.5545517	0.6129412	0.3145190	0.3091738	0.6431105	0.2651275	0.5874712	0.5880547	0.5159875	0.0229762	0.0806459	0.7446900	0.0939734	0.1414490	0.2142112	0.3316768	0.3595578	0.0560807	0.0256875	0.5701623	0.7559893	0.1930265	0.4905651	0.0330173	0.4694786	0.1393140	0.5279869	0.5836442	0.2746405	0.3719378	0.5900123	0.3776053	0.0295891	0.4464569	0.7014794	0.6025054	0.6311081	0.5631681	0.5002763	0.1663233	0.3714836	0.2008813	0.4751084	0.2623576	0.1537819	0.6198591	0.4891387	0.4647646
700	0.6866758	0.6218725	0.5719136	0.6062213	0.1455598	0.2956419	0.4147816	0.3509036	0.3430364	0.3414821	0.4751404	0.3158717	0.3183199	0.3372005	0.1587495	0.2894210	0.3174580	0.0166539	0.2319936	0.1960709	0.1805517	0.2393781	0.0906851	0.2914773	0.0172248	0.5919146	0.0809062	0.1107532	0.5112375	0.5265655	0.0526912	0.1206005	0.1768366	0.1580097	0.6477115	0.0117483	0.3523344	0.3646247	0.3004451	0.3219238	0.3197739	0.6237367	0.0359319	0.4101237	0.2782848	0.6815827	0.0131053	0.6473754	0.0487546	0.6133500	0.3726626	0.6133198	0.6740325	0.4756277	0.3028321	0.3196160	0.6471972	0.2913276	0.5856459	0.6808307	0.3185253	0.0242928	0.0568731	0.5927411	0.0870224	0.0885965	0.2193407	0.4497724	0.4284166	0.0681577	0.0172890	0.5905665	0.6414263	0.3469939	0.4323857	0.0748649	0.5156054	0.1065322	0.4044848	0.5469626	0.1898773	0.2613955	0.6515455	0.3432068	0.0190283	0.3048386	0.6347071	0.5886079	0.6426631	0.3918458	0.5038017	0.1587067	0.4684446	0.2126352	0.4683394	0.3379074	0.2187510	0.7167269	0.4550855	0.3531310
750	0.6110885	0.6674992	0.5393113	0.7161157	0.1821428	0.2356957	0.4712530	0.3326029	0.4564192	0.2939421	0.4679358	0.2932600	0.4629060	0.2679156	0.0655225	0.1730914	0.3743255	0.0223681	0.1626081	0.1346410	0.2429061	0.2312971	0.1239593	0.3267409	0.0317259	0.5781666	0.1119913	0.1115790	0.5662401	0.3604529	0.0207983	0.0537818	0.1790361	0.1723935	0.7182051	0.0439309	0.3398374	0.2980173	0.3615179	0.3260370	0.2504930	0.6331808	0.0362757	0.3467011	0.3347764	0.5011863	0.0473741	0.5532033	0.0617691	0.7216265	0.4318820	0.7624763	0.7177668	0.5574242	0.3619027	0.3216339	0.7480494	0.3549787	0.7126641	0.5784027	0.3614900	0.0109348	0.0486189	0.5840814	0.1021386	0.0554468	0.1788380	0.3377036	0.4121319	0.0797164	0.0157926	0.5938021	0.6803121	0.3015152	0.4158521	0.0300369	0.5772072	0.0919967	0.4131816	0.6534891	0.1897294	0.2624816	0.5482054	0.4003633	0.0056186	0.4535270	0.6731010	0.5591684	0.7230856	0.4925459	0.4128073	0.1451102	0.3921938	0.1891840	0.4383962	0.2492713	0.3098669	0.6552599	0.4643840	0.4263438
800	0.6948538	0.6311434	0.5081488	0.7260969	0.1477136	0.2266055	0.5194289	0.4985455	0.4612751	0.2582465	0.4699891	0.2525370	0.4532984	0.2922243	0.0959424	0.1063645	0.4083073	0.0080500	0.2065715	0.2589614	0.1223591	0.2452674	0.1101266	0.2651552	0.0272804	0.7387642	0.0615882	0.1421452	0.5479141	0.4322630	0.0286757	0.1051396	0.1247143	0.1285324	0.7154064	0.0633960	0.4785083	0.3481209	0.2889732	0.3357105	0.1556660	0.7839347	0.0257537	0.2712711	0.2722310	0.7784214	0.0734914	0.6025182	0.1015185	0.7736878	0.3632266	0.6571507	0.6312319	0.5628309	0.2697631	0.3562406	0.5486303	0.3428382	0.6973360	0.5348977	0.4358202	0.0208719	0.0482270	0.6958433	0.1188554	0.0505672	0.2661036	0.3636335	0.3721970	0.0668110	0.0089772	0.5600086	0.6651040	0.2065729	0.4653026	0.0317110	0.6180798	0.0912410	0.4631513	0.6119744	0.1837671	0.3241011	0.5973876	0.3473717	0.0015512	0.3602154	0.6622351	0.4849544	0.7628588	0.5581485	0.6388821	0.0793382	0.5657272	0.1664775	0.4276023	0.2272667	0.2846373	0.7784687	0.5506594	0.3971831
850	0.6084305	0.3227264	0.5724567	0.6756517	0.1329928	0.1861525	0.5674020	0.4758052	0.5018969	0.2363889	0.4012603	0.2758365	0.4488439	0.2430402	0.0491721	0.0658315	0.6222019	0.0025527	0.1838680	0.2227763	0.1371572	0.2282475	0.1052722	0.2986653	0.0153805	0.7005737	0.1010871	0.0809268	0.7484940	0.4401248	0.0208237	0.0742845	0.1226965	0.1494244	0.6472742	0.0720814	0.4392447	0.3736092	0.2213443	0.3575766	0.0736152	0.6103490	0.0537901	0.2787269	0.3775707	0.6760433	0.0838229	0.5060519	0.0653292	0.8042015	0.3724244	0.6161542	0.6423404	0.5769783	0.2718785	0.4082827	0.8234645	0.3195449	0.6687131	0.5425923	0.4609232	0.0313667	0.0522082	0.7700437	0.1419892	0.0301527	0.2565660	0.3443658	0.3630318	0.0482370	0.0136062	0.6465676	0.8638791	0.2620421	0.4583629	0.0119342	0.5727855	0.0990747	0.5397315	0.4815499	0.1636531	0.3904646	0.7628867	0.3387310	0.0015454	0.5960521	0.7710486	0.4633228	0.6779810	0.4468877	0.6072891	0.0995022	0.4833868	0.1453643	0.3405758	0.4291335	0.2751315	0.5163901	0.6810339	0.3218606
900	0.6845490	0.1137167	0.6000518	0.6001001	0.1280139	0.2591368	0.4414624	0.3734169	0.5045265	0.3953285	0.5099610	0.3947471	0.4312256	0.2519182	0.0238653	0.0674667	0.6029161	0.0074338	0.1947118	0.1942827	0.2008346	0.2870722	0.1984237	0.2285814	0.0231473	0.6444586	0.0465676	0.1411383	0.6192317	0.3031134	0.0206510	0.1050829	0.1003873	0.1353884	0.7704739	0.0265218	0.4582897	0.3239027	0.1500568	0.2787553	0.0893540	0.6993803	0.0421280	0.2314011	0.3117278	0.7276032	0.1010143	0.5312080	0.0875332	0.7870551	0.4110207	0.6976654	0.6911141	0.6630821	0.2782790	0.3460860	0.6577108	0.3714749	0.6436044	0.5842699	0.4599654	0.0263519	0.0458987	0.5779833	0.2552507	0.0315591	0.2510983	0.4620538	0.3341592	0.0457554	0.0158541	0.5741365	0.5903347	0.2680800	0.4522379	0.0339877	0.5279088	0.1126971	0.5599411	0.4683078	0.1386762	0.3804658	0.6510249	0.2693169	0.0083308	0.6398009	0.6595975	0.5347734	0.6351762	0.4123015	0.6179705	0.1107696	0.3757700	0.1037198	0.4247439	0.2861623	0.3200376	0.6575847	0.6105560	0.2470400
950	0.8285105	0.0593164	0.7376597	0.6679467	0.0664463	0.4096083	0.4564088	0.4619407	0.6401453	0.2771625	0.4624083	0.3613563	0.3860055	0.2423814	0.0399403	0.0635536	0.6038939	0.0311004	0.1578834	0.2223437	0.2141903	0.2968846	0.1839897	0.2193559	0.0362201	0.6970902	0.0796598	0.1512129	0.5480262	0.4195942	0.0294313	0.1228920	0.0777508	0.2005881	0.7577406	0.0475666	0.5413233	0.4684482	0.1216924	0.2160799	0.0472948	0.5816009	0.0701432	0.2215308	0.3231054	0.7953825	0.1256867	0.5451490	0.0834713	0.6011975	0.3299146	0.6757532	0.5523482	0.5780944	0.2545980	0.2831639	0.8578854	0.2520501	0.6312096	0.5567396	0.3386705	0.0069832	0.0396489	0.7306793	0.2431069	0.0512715	0.2218899	0.4780397	0.3485179	0.0721206	0.0049651	0.5778468	0.6952366	0.2882259	0.4936379	0.0249317	0.5627301	0.0906488	0.6906841	0.4235603	0.1936509	0.3265240	0.6441646	0.3501265	0.0101683	0.5692634	0.7074995	0.4662520	0.6750552	0.5994031	0.7626925	0.1708822	0.4511526	0.1128939	0.3712027	0.4052249	0.2584336	0.5770715	0.5147690	0.2179616
1000	0.7793184	0.0876112	0.4086042	0.5861952	0.0762713	0.3853054	0.5246134	0.6480966	0.5339471	0.2996449	0.5267185	0.3529282	0.3841420	0.2073620	0.0505512	0.0726538	0.5737197	0.0206713	0.2037534	0.1925558	0.2276736	0.3510852	0.2014493	0.1908858	0.0337007	0.5299426	0.0905173	0.1229424	0.5778468	0.4320095	0.0257048	0.1106397	0.1242648	0.1458110	0.8372036	0.0699544	0.4396316	0.5075143	0.0689064	0.3033336	0.0357056	0.5573555	0.0778199	0.2790990	0.1868832	0.6156288	0.0891984	0.4773411	0.1276021	0.5785990	0.3782381	0.5824014	0.6112211	0.6216095	0.2668560	0.2271614	0.7062330	0.3514698	0.6504821	0.5775984	0.4124547	0.0116561	0.0387717	0.6330716	0.1625497	0.0348080	0.2597325	0.5148232	0.2448083	0.0712276	0.0082423	0.7040800	0.8252805	0.3152282	0.4319764	0.0433538	0.6125743	0.0672439	0.6022023	0.4869691	0.1206997	0.4168983	0.6755668	0.3277535	0.0086002	0.6167514	0.6208822	0.6205145	0.7399176	0.5122284	0.6549705	0.0796796	0.3852884	0.1023410	0.3872243	0.2613137	0.2723357	0.7660412	0.5921885	0.1366013
0	0.6090170	0.2491082	0.5278886	0.3754905	0.1242654	0.3911923	0.6465396	0.4989893	0.4812753	0.2785018	0.5747966	0.4766332	0.4283586	0.1688616	0.0514035	0.0635163	0.8544745	0.0119162	0.2987939	0.1140607	0.2390726	0.5101731	0.1997161	0.1596064	0.0199310	0.5759516	0.1422152	0.1436560	0.5658699	0.3256536	0.0531846	0.1051987	0.0970164	0.1455381	0.6478205	0.0517186	0.4572019	0.5295733	0.0880255	0.2282343	0.0068028	0.5513245	0.0192897	0.4210935	0.3076500	0.6292964	0.1140558	0.5334388	0.0569483	0.6376656	0.3198106	0.6259932	0.6177696	0.6133615	0.2068316	0.2018853	0.7237933	0.3361412	0.6590707	0.5804130	0.4378498	0.0120232	0.1154253	0.5629519	0.4203956	0.0501950	0.4195624	0.3853829	0.1631234	0.0207440	0.0046742	0.7427118	0.6231246	0.3016055	0.5958266	0.0177882	0.5054089	0.1425305	0.5898312	0.3652228	0.1627034	0.3835779	0.5195526	0.1761887	0.0007899	0.6549024	0.6393890	0.5939472	0.6753968	0.5499530	0.6338045	0.0264777	0.4543783	0.1198056	0.3687068	0.3542671	0.2439139	0.8027155	0.7096666	0.2173174
50	0.7287343	0.0728597	0.6061040	0.2470535	0.0398602	0.4789868	0.5184840	0.5430834	0.4396379	0.2763085	0.5287474	0.5561394	0.5177518	0.1701456	0.0545505	0.0828892	0.5912166	0.0599706	0.2042813	0.0590875	0.2259636	0.4187081	0.2592943	0.1499608	0.0048020	0.8346014	0.1044693	0.1100429	0.5402991	0.4515364	0.0728087	0.0978638	0.0780507	0.3888050	0.4027985	0.1125909	0.4439465	0.4990397	0.1528919	0.2321801	0.0069249	0.6497451	0.0429316	0.1448344	0.2592779	0.3844556	0.0713768	0.6052642	0.0258097	0.5829811	0.4085597	0.6188185	0.5495925	0.6010662	0.3032643	0.3854670	0.6134759	0.3051356	0.4658274	0.6064755	0.3624647	0.0079349	0.1623241	0.6054205	0.5425988	0.1724389	0.2037652	0.5467647	0.1377926	0.0105148	0.0075343	0.7014338	0.5514681	0.2136333	0.4291875	0.0194270	0.6118299	0.0827010	0.6007049	0.4499077	0.2164983	0.3093457	0.6766641	0.3239204	0.0036064	0.7107423	0.2539974	0.1718958	0.7322495	0.4117884	0.7918554	0.0378846	0.4481770	0.0475437	0.3375924	0.2741123	0.3098488	0.7550000	0.6832772	0.1877920
100	0.6984243	0.0871252	0.6286162	0.2063998	0.0635778	0.4769104	0.5079409	0.5628011	0.5436341	0.3243163	0.6027003	0.5183317	0.4107705	0.1852947	0.0589347	0.0182028	0.7596017	0.0668269	0.2154542	0.0846294	0.2331112	0.4501844	0.2798633	0.0947181	0.0017686	0.6524804	0.1434653	0.1751340	0.5553180	0.3996893	0.1093058	0.0680901	0.1573753	0.3016990	0.3102417	0.1712835	0.5438559	0.3028138	0.1218466	0.1724878	0.0171072	0.6507926	0.1041639	0.0493003	0.2184464	0.2156259	0.1093246	0.4386119	0.0079465	0.8439062	0.4510768	0.4422092	0.7604473	0.6390541	0.2851430	0.3478975	0.6492540	0.1965240	0.4168221	0.4573171	0.4738010	0.0171516	0.3048921	0.6727275	0.4493207	0.3617726	0.1541055	0.4695255	0.2283393	0.0345692	0.0188569	0.5864088	0.5649417	0.3458486	0.5024882	0.0277945	0.7111183	0.1723518	0.5592892	0.4157810	0.3198252	0.3016753	0.6685091	0.2371557	0.0025494	0.7261178	0.1514438	0.0215716	0.6829021	0.4312788	0.5996592	0.0583121	0.4199610	0.0309741	0.4888450	0.3236241	0.3115837	0.7880058	0.6438998	0.2065182
150	0.6459649	0.0284140	0.5902027	0.2998247	0.0898674	0.4908168	0.5404606	0.7151790	0.6131060	0.1589280	0.4490341	0.4523364	0.4284799	0.1486833	0.0342722	0.0338042	0.6226189	0.0149787	0.1608311	0.0767540	0.2477949	0.5295939	0.3550505	0.1832162	0.0000632	0.6183526	0.2622937	0.1407401	0.6341942	0.3761807	0.0922238	0.0822574	0.1588527	0.4045219	0.1854443	0.1327851	0.5440386	0.2506355	0.0633847	0.2061310	0.0362204	0.6392210	0.4458465	0.0030174	0.1513974	0.2075567	0.1874663	0.6087855	0.0007026	0.5865049	0.3984967	0.6062955	0.7730384	0.5751832	0.2832435	0.4198453	0.6392176	0.1836555	0.4091849	0.5082787	0.3910501	0.0046432	0.2831796	0.5910164	0.2761374	0.4427837	0.1616821	0.5446656	0.2624209	0.0142832	0.0652133	0.4895408	0.6499924	0.3049219	0.4913676	0.0115963	0.6247619	0.1120649	0.5946770	0.4087584	0.2456551	0.2972152	0.6489142	0.2876881	0.0048970	0.6154514	0.1474853	0.0375919	0.7198648	0.5178312	0.6825011	0.0762229	0.4424737	0.0209638	0.4327510	0.2594345	0.3725948	0.6186472	0.5901761	0.2157225
200	0.5824646	0.0031921	0.5475489	0.2790219	0.0570943	0.5211646	0.5804033	0.5557663	0.4752880	0.2424422	0.5821094	0.4314680	0.5097204	0.1964980	0.0326655	0.0135440	0.6925611	0.0196201	0.2576082	0.1103161	0.2611455	0.4712169	0.4782814	0.0911225	0.0017420	0.6710691	0.2533438	0.1220758	0.5623392	0.4104244	0.0735102	0.0674486	0.1988292	0.3911289	0.3481580	0.0989008	0.5429452	0.3210030	0.0478913	0.2270814	0.0862288	0.6440279	0.6138493	0.0033897	0.2337216	0.1977331	0.3177346	0.5957873	0.0000001	0.6574174	0.4063141	0.5059275	0.5555045	0.5253302	0.2313767	0.4671552	0.6468213	0.3034527	0.5061984	0.5813150	0.4730467	0.0046770	0.2643731	0.6367688	0.1369838	0.4846957	0.1850127	0.5153950	0.2372519	0.0058298	0.1182925	0.7217656	0.5726358	0.3144217	0.4306233	0.0113869	0.6258495	0.1739951	0.4134017	0.4379539	0.3669088	0.2194825	0.6772628	0.3334609	0.0030468	0.6843775	0.0687967	0.0326139	0.7546258	0.3737647	0.6458360	0.0407875	0.4516174	0.0205603	0.3670891	0.2977415	0.4186765	0.7005782	0.6435711	0.1689920
250	0.4857582	0.0015943	0.6399769	0.3702591	0.0469272	0.5724519	0.5723479	0.5496609	0.6369816	0.2010340	0.4806847	0.4758612	0.4269665	0.2442289	0.0215834	0.0146960	0.6108036	0.0287093	0.1628355	0.0642864	0.3703245	0.5292900	0.4484597	0.1242333	0.0005330	0.6592454	0.3173964	0.1115374	0.4732816	0.4991603	0.1144032	0.0433023	0.1326597	0.3919787	0.2618863	0.1074360	0.6622002	0.3492117	0.0484490	0.2564289	0.0872759	0.5578473	0.5861493	0.0074505	0.2303485	0.1666775	0.2157517	0.5553371	0.0000019	0.6206957	0.4531033	0.4455691	0.6561519	0.4966693	0.2183205	0.4823902	0.6513288	0.3679317	0.4718915	0.6459754	0.4467362	0.0105150	0.2713033	0.6194579	0.1429292	0.4271261	0.1301986	0.5312839	0.2218054	0.0096644	0.0994692	0.5750668	0.5503677	0.3217291	0.3837913	0.0068385	0.6395662	0.1295558	0.2499556	0.3554572	0.3440068	0.2403203	0.5676403	0.3313542	0.0140318	0.6462403	0.0967266	0.0493509	0.6299955	0.4284746	0.5638091	0.0447286	0.3563942	0.0342623	0.3912935	0.3474837	0.3022017	0.7023419	0.5615371	0.1200835
300	0.5245066	0.0009757	0.4361209	0.3586430	0.0575148	0.3648594	0.5075908	0.5537316	0.5301508	0.1551869	0.5995622	0.4135020	0.3661273	0.1406322	0.0327087	0.0139065	0.7428106	0.0272015	0.1885956	0.1250720	0.2575232	0.6656357	0.4515803	0.1186529	0.0012247	0.7050492	0.3393508	0.1264867	0.5178207	0.4549328	0.0938402	0.0553347	0.1950455	0.4523629	0.4262539	0.0757168	0.4985916	0.3494806	0.0368843	0.2607612	0.0595077	0.6459453	0.7166610	0.0029296	0.2749024	0.1327395	0.3092471	0.5992953	0.0000172	0.6663857	0.4508183	0.5265567	0.6702151	0.4600065	0.2822021	0.3894717	0.6697796	0.2642198	0.4999606	0.5198208	0.3740554	0.0021754	0.2072427	0.6721585	0.0936709	0.5004299	0.2196792	0.6703880	0.2549917	0.0011025	0.2268106	0.5460651	0.4208215	0.2890323	0.4448724	0.0075558	0.8042466	0.2627279	0.2615832	0.3922291	0.3109026	0.1876898	0.5779776	0.3210661	0.0162507	0.8070483	0.0792391	0.0126467	0.6716687	0.3678937	0.7414629	0.0844732	0.4583694	0.0321193	0.3278790	0.3122437	0.2180715	0.7544017	0.5501988	0.1525540
350	0.5287362	0.0000216	0.4316685	0.3253392	0.0465028	0.5185733	0.5646489	0.4225930	0.5048855	0.1621614	0.6644229	0.4454572	0.4650476	0.1937196	0.0515230	0.0125299	0.6008315	0.0237585	0.2155408	0.0897290	0.4451676	0.5927526	0.4705612	0.0973483	0.0001617	0.6607206	0.3850895	0.0848001	0.5647326	0.4667288	0.0529549	0.0402711	0.1938011	0.4089857	0.3430859	0.1704303	0.4531097	0.4787350	0.0778041	0.1621645	0.0256622	0.5848924	0.7297124	0.0037263	0.3184987	0.1159685	0.2970350	0.6247262	0.0001237	0.6680828	0.4740965	0.5298906	0.6865192	0.5763344	0.1784495	0.5130681	0.6916213	0.3672743	0.5725949	0.6376081	0.3486747	0.0048271	0.1964069	0.5722568	0.0459767	0.5067022	0.1900427	0.4441644	0.3643677	0.0086131	0.1890846	0.4936085	0.5212107	0.2859793	0.4460563	0.0047033	0.6959400	0.1838891	0.3264132	0.4442905	0.3345532	0.1937171	0.6491823	0.3374195	0.0085289	0.7049312	0.0747854	0.0263497	0.5734333	0.4583665	0.5381634	0.0366813	0.4026803	0.0565703	0.3349213	0.3650137	0.3332185	0.7030408	0.6491561	0.1460165
400	0.6189287	0.0002671	0.4515672	0.3109276	0.0585778	0.5243581	0.4205696	0.5132817	0.5701770	0.1922245	0.5968196	0.4873009	0.3389617	0.2064393	0.0499005	0.0135540	0.6372175	0.0156684	0.1797569	0.0626780	0.3317830	0.6211410	0.4176950	0.1445660	0.0008668	0.5569306	0.2619977	0.1758331	0.5379732	0.4137941	0.1231115	0.0165077	0.1975003	0.3533713	0.3763078	0.1300253	0.4418049	0.3454489	0.1299255	0.2430804	0.0227937	0.5678598	0.6220083	0.0000000	0.3113194	0.1430457	0.2624940	0.4579425	0.0000000	0.6076836	0.3756139	0.5229483	0.5654215	0.5732599	0.2462526	0.4410617	0.7716821	0.3799519	0.3717216	0.6869750	0.4720914	0.0091316	0.2739490	0.6197147	0.0487218	0.5427627	0.2288616	0.4927885	0.2324374	0.0049453	0.1539146	0.5280117	0.6771367	0.3334226	0.4712002	0.0021163	0.5219424	0.2069969	0.2901840	0.4379188	0.3751766	0.1618122	0.6623031	0.2717968	0.0040610	0.6315455	0.0677121	0.0322446	0.5577736	0.4742416	0.6905486	0.0391055	0.4055811	0.0762442	0.3748945	0.3829718	0.3098718	0.5499409	0.6707488	0.2240759
450	0.6277383	0.0016326	0.4990758	0.3111597	0.0544565	0.5146700	0.5119531	0.5155969	0.6067505	0.1860089	0.5532524	0.5090695	0.3918877	0.3000531	0.0576437	0.0301699	0.6621987	0.0382006	0.1912271	0.1365128	0.3832058	0.6064241	0.5478785	0.1695649	0.0054999	0.7650394	0.3818040	0.0985733	0.5346495	0.4099855	0.0785296	0.0115364	0.2151567	0.3641321	0.3959371	0.1036171	0.4581788	0.3510320	0.0819313	0.1807544	0.0228529	0.5815178	0.6950978	0.0007112	0.3772618	0.1535964	0.3052968	0.6022455	0.0000788	0.6942081	0.4036202	0.4594261	0.6561307	0.4231565	0.2110064	0.5510745	0.7506826	0.3718320	0.4779430	0.6047693	0.4191499	0.0049911	0.2349767	0.6223309	0.1260157	0.6002094	0.2671603	0.6941366	0.2503561	0.0137808	0.1435485	0.5853702	0.5671542	0.3086857	0.4493412	0.0091256	0.6168532	0.2774455	0.2908705	0.4850736	0.3969301	0.2113721	0.6843707	0.3136337	0.0115013	0.7123218	0.0489518	0.0266899	0.7186297	0.4137557	0.7087327	0.0321092	0.3823582	0.0386464	0.3250574	0.3949469	0.3684945	0.6023650	0.6080767	0.2398198
