G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G64A	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.1229377	0.4765759	0.5424893	0.4689283	0.2977827	0.4042384	0.2051074	0.3561327	0.3080298	0.0316996	0.1190114	0.6496638	0.7108601	0.0427882	0.5255653	0.1808636	0.3409827	0.3970090	0.1923359	0.1870751	0.4790428	0.7164454	0.0000000	0.0000000	0.0612270	0.0080714	0.2865075	0.2037930	0.2577727	0.3618400	0.1264082	0.5753829	0.4815333	0.6217931	0.6334647	0.0031122	0.7596766	0.0018953	0.3756390	0.0364262	0.1056928	0.5695134	0.3138770	0.5049032	0.0438325	0.5648257	0.7063258	0.7610271	0.3784169	0.5312591	0.0687182	0.7110410	0.4056306	0.5731579	0.0940566	0.1391627	0.0131775	0.3943579	0.0567926	0.4997894	0.2519354	0.3198504	0.1746081	0.2590688	0.1966177	0.3914592	0.0820459	0.0659457	0.5427988	0.4710953	0.5487345	0.1135512	0.2967149	0.5813744	0.3167932	0.3917020	0.4053597	0.6984044	0.3727077	0.6723786	0.0102200	0.0849408	0.3601486	0.2345272	0.0480753	0.3080830	0.4678931	0.0254230	0.5955321	0.6587811	0.2043595	0.5437370	0.3671933	0.6008445	0.3266838	0.1055998	0.0053450	0.3629574	0.0392243	0.3159938
0.1274094	0.6127922	0.3749098	0.4438563	0.2254954	0.1144216	0.2187791	0.3536892	0.2349416	0.0249341	0.0882252	0.6876855	0.2874300	0.3613143	0.2812520	0.3668424	0.3744972	0.5772419	0.2555846	0.2056027	0.2563315	0.4971711	0.0683165	0.2331796	0.0543522	0.0016608	0.0026081	0.2910274	0.1820429	0.0000000	0.1402809	0.6483630	0.3713381	0.6947116	0.8653132	0.0049632	0.7283200	0.0000752	0.5181988	0.0099291	0.0216488	0.6281001	0.3378730	0.5381582	0.0613322	0.0000000	0.5680411	0.7604291	0.4056500	0.6904914	0.0342361	0.2976915	0.2626678	0.4663727	0.3535083	0.0377062	0.3187671	0.4355013	0.0770909	0.0180034	0.5530060	0.5181603	0.2153825	0.2823120	0.2375052	0.2037083	0.1337241	0.1000663	0.5415521	0.1348490	0.1568579	0.5114409	0.2636983	0.4217977	0.4416721	0.4713517	0.5760251	0.6874406	0.4494222	0.6347667	0.0006443	0.0925893	0.5769213	0.6790796	0.2671916	0.6664518	0.4318396	0.4958776	0.6989767	0.2741455	0.3463682	0.4506848	0.2777523	0.8403125	0.2215473	0.1014767	0.3844030	0.4071803	0.0161389	0.3966227
0.0617151	0.5576567	0.4840233	0.3951322	0.1752210	0.3272951	0.3744651	0.0021323	0.4879007	0.0615273	0.1137996	0.0000000	0.7446198	0.0220448	0.3803763	0.3467268	0.4245833	0.4335872	0.3816830	0.1296260	0.3658310	0.6177762	0.0338162	0.0000000	0.7415765	0.5337369	0.2991309	0.1662162	0.5338599	0.0483910	0.1099036	0.5719114	0.2180094	0.6782787	0.6165072	0.0119961	0.5865290	0.3636431	0.3473426	0.2644171	0.0306465	0.5167629	0.2384445	0.2971394	0.3771657	0.5061225	0.7701383	0.6170417	0.3196388	0.6033710	0.0166424	0.5037592	0.2759609	0.4467663	0.5721155	0.1065912	0.0306734	0.6145102	0.0098817	0.6489874	0.0025020	0.4627750	0.1316445	0.2373185	0.1230380	0.5662624	0.0505873	0.0753030	0.7230084	0.3524830	0.5878974	0.2876797	0.0237587	0.3369986	0.7200800	0.4173561	0.2861933	0.6177716	0.3342009	0.5936373	0.1007342	0.2158531	0.0100701	0.2117650	0.4566659	0.4891190	0.4546738	0.0904427	0.6993877	0.6353486	0.1350139	0.6204767	0.4563501	0.7552473	0.0160137	0.1068909	0.0183433	0.2589565	0.0239356	0.0567708
0.1259268	0.5548816	0.4686577	0.2367345	0.2528433	0.3193273	0.3073391	0.5098464	0.2807937	0.0437698	0.1049075	0.6115324	0.2971559	0.3641492	0.0000000	0.3000776	0.4505985	0.4767317	0.0000000	0.1479259	0.4443404	0.8826626	0.0943007	0.1304309	0.0585771	0.0068658	0.0024377	0.3068380	0.5169823	0.1403409	0.1436055	0.6641779	0.5331181	0.5995048	0.6577595	0.0222505	0.6715543	0.0015353	0.5369794	0.0155341	0.0260460	0.6496421	0.5959544	0.6841299	0.0679745	0.3426628	0.7431976	0.6954221	0.5489188	0.5036747	0.3637923	0.4077965	0.5430420	0.5129100	0.1326872	0.1785155	0.4362023	0.3761480	0.0464345	0.1503298	0.5012234	0.6409402	0.1659867	0.3911505	0.1936976	0.0553643	0.0682826	0.1471620	0.5981821	0.6328785	0.5453879	0.3516464	0.0161084	0.6808244	0.5178209	0.6010914	0.3401245	0.6725891	0.5252666	0.4507190	0.0004910	0.5083168	0.5172702	0.5937435	0.0569531	0.5576448	0.2820982	0.1045481	0.5797086	0.2822454	0.3509193	0.4233852	0.3894166	0.7653065	0.0034935	0.3786138	0.0024609	0.4139047	0.0303006	0.3439608
0.0724950	0.3930049	0.2467646	0.6939481	0.2833056	0.5451173	0.6454952	0.0125007	0.5776965	0.0503450	0.0831810	0.0000000	0.7362878	0.0628282	0.4986557	0.3061279	0.5048498	0.4823676	0.1907839	0.0943057	0.3493832	0.6835894	0.0000000	0.0989695	0.7158098	0.5163106	0.2140091	0.2426784	0.5918738	0.0202182	0.0908304	0.3576261	0.1635014	0.7518936	0.6811825	0.0059110	0.6963876	0.2212159	0.5107759	0.0223534	0.0148594	0.7498313	0.5981431	0.3258779	0.3788580	0.3299249	0.7510409	0.6633618	0.4720252	0.5874195	0.0015155	0.6647844	0.3301890	0.5334271	0.5155846	0.0251515	0.0420034	0.5528926	0.0097079	0.6002653	0.0021452	0.3159344	0.1209791	0.3263328	0.0382752	0.4079060	0.0656560	0.0530160	0.5923413	0.4848646	0.6027475	0.3122983	0.3184536	0.3587022	0.3004089	0.4879226	0.2843164	0.7369488	0.5421743	0.6066594	0.1875603	0.1840012	0.0053641	0.1480002	0.2804932	0.3429372	0.4362394	0.1322216	0.4736133	0.7672260	0.2402779	0.5942709	0.3289359	0.7505207	0.0036062	0.1486872	0.0072667	0.1676941	0.0408508	0.0408211
0.0362636	0.5787658	0.4861441	0.3887888	0.2554762	0.1898775	0.7565938	0.0000000	0.2831486	0.0259525	0.1007439	0.7744372	0.6779156	0.0188368	0.3965554	0.3378171	0.3606906	0.4426186	0.2965388	0.1264928	0.2843980	0.6587687	0.0761889	0.0000000	0.0675071	0.0127995	0.1268254	0.2457421	0.1595397	0.3451883	0.1067765	0.5647253	0.1937898	0.6082618	0.6405527	0.0010640	0.7388804	0.0006210	0.3457561	0.1080566	0.0165403	0.5910420	0.2126511	0.5723817	0.0415633	0.4808905	0.7454105	0.7613639	0.3846128	0.6419492	0.0219021	0.4474832	0.4580385	0.5067407	0.2380836	0.0511769	0.0341918	0.2974084	0.1308175	0.6633331	0.0640643	0.4239596	0.2014186	0.2508441	0.0545979	0.4250864	0.1434280	0.0304646	0.5727510	0.3207305	0.5486381	0.3301426	0.0005059	0.5553957	0.3642190	0.3519271	0.6283426	0.6708337	0.6164628	0.6159527	0.0373502	0.0265132	0.2724759	0.1597819	0.0615817	0.3509725	0.5569334	0.0836344	0.5713388	0.6599865	0.1642907	0.6744106	0.5649948	0.5588831	0.3403010	0.0832675	0.0376298	0.1349586	0.0264276	0.3527016
0.0866336	0.6975956	0.1780053	0.0078185	0.3416800	0.1540826	0.5829541	0.0148424	0.3345985	0.0477648	0.1078044	0.6535286	0.6571883	0.1497206	0.0000000	0.1896046	0.0396580	0.5977646	0.5875854	0.7642873	0.0000000	0.6511453	0.0461498	0.2111951	0.0661798	0.0162084	0.0023560	0.2762958	0.4745925	0.3918641	0.2526224	0.4798121	0.2549000	0.6124359	0.7365544	0.0004905	0.6542159	0.0019245	0.6986558	0.6674728	0.2848718	0.5437299	0.2850439	0.6303226	0.0383606	0.5776030	0.6452224	0.5721228	0.3893940	0.6381651	0.0764839	0.5048584	0.4737616	0.1156353	0.1619958	0.0382213	0.3691613	0.5358429	0.0560694	0.5617362	0.1469221	0.4756336	0.1897474	0.2673415	0.1023550	0.2850727	0.1573442	0.0321432	0.1268399	0.2060520	0.7099295	0.3957305	0.0961096	0.4621233	0.4082002	0.4950121	0.3870412	0.7088948	0.6568674	0.3276794	0.0294416	0.0270631	0.6682231	0.5185114	0.1715325	0.6431943	0.6383346	0.1218317	0.5240870	0.1089088	0.1857349	0.5165070	0.3546731	0.6266305	0.0140346	0.1160001	0.0000907	0.3848343	0.0065084	0.3335139
0.1460581	0.6808434	0.4062304	0.2897795	0.2213456	0.3801301	0.2062953	0.2902351	0.3253035	0.0348153	0.1353986	0.7929483	0.3637840	0.4607367	0.2884470	0.3723914	0.3861954	0.5723366	0.0000000	0.1801619	0.3300455	0.5705867	0.0725375	0.3243500	0.0548054	0.0113985	0.0022592	0.3061316	0.2310466	0.2591522	0.1077039	0.6478854	0.3329772	0.6440426	0.6869422	0.0062057	0.7206826	0.0007747	0.6794688	0.0248546	0.0448756	0.6488580	0.3407354	0.5697460	0.0381711	0.0000000	0.5834908	0.8070605	0.3865411	0.6094292	0.0295514	0.3771187	0.6103621	0.3025500	0.2093170	0.0435743	0.3720782	0.2203123	0.0797552	0.0393977	0.4323590	0.6315987	0.1716903	0.2623434	0.1514525	0.1745240	0.1034739	0.1415703	0.6669149	0.5753685	0.1993741	0.7163219	0.3220186	0.6445920	0.4312697	0.4263154	0.5083459	0.5810508	0.5528680	0.6596319	0.0013376	0.3372377	0.6244117	0.4762956	0.0642524	0.6341788	0.3289265	0.5530749	0.6529075	0.3304491	0.2805770	0.5162244	0.5466545	0.6900078	0.2189048	0.3766042	0.3355705	0.4428646	0.0459226	0.2980605
0.3656947	0.5470627	0.2756770	0.0269145	0.3542315	0.1358209	0.7045106	0.0077581	0.4213400	0.2171643	0.6798038	0.6412216	0.6210375	0.1785390	0.3402557	0.5961991	0.1214287	0.8069828	0.6882629	0.7172244	0.0144931	0.0000000	0.0386876	0.2477548	0.0333284	0.0033498	0.0013763	0.3195079	0.0000000	0.5891531	0.2613568	0.1989756	0.0546264	0.6327259	0.5239040	0.0058539	0.7985344	0.0017972	0.6444415	0.7070064	0.2904302	0.4586692	0.1803576	0.6927435	0.0601664	0.4275357	0.6923860	0.7095127	0.3125347	0.5441145	0.0025685	0.2925580	0.6280924	0.5849474	0.0338876	0.1391314	0.0299372	0.3257734	0.2090594	0.3279990	0.1687433	0.4761985	0.1721468	0.2853458	0.0836409	0.5613146	0.2084495	0.2082648	0.1566081	0.3266675	0.3094646	0.7102676	0.0655193	0.2557053	0.1042872	0.4475632	0.4910316	0.6950861	0.7913023	0.2520790	0.0608488	0.0323631	0.5342622	0.4746083	0.6908709	0.6817591	0.6098137	0.3376689	0.6457634	0.0714650	0.5703354	0.4838251	0.4090025	0.7602916	0.1876125	0.1580918	0.0114758	0.0936443	0.0017535	0.0176821
0.1371845	0.5160375	0.4870649	0.3773482	0.2493484	0.3163128	0.2156981	0.2791010	0.4069470	0.0228007	0.1533161	0.6878321	0.6352208	0.2022887	0.3627769	0.2717135	0.4220821	0.6636457	0.3059791	0.1484279	0.3648922	0.5859605	0.0444176	0.2827194	0.0439464	0.0080526	0.0004729	0.3164435	0.2231938	0.0000000	0.0874064	0.0683801	0.0000000	0.7868847	0.6533988	0.6792289	0.5970072	0.0006130	0.5416809	0.0138890	0.0391892	0.6998442	0.4300184	0.7654285	0.0009674	0.3607242	0.6940116	0.6986085	0.5113671	0.5754910	0.0019334	0.5812191	0.1382197	0.6299409	0.2636602	0.0429623	0.0190326	0.4413437	0.0301105	0.1713629	0.3925945	0.3979027	0.2169419	0.3058008	0.0797166	0.4080080	0.1553594	0.0919789	0.1691140	0.3200360	0.6520260	0.1099321	0.5925812	0.6662575	0.4295919	0.1012037	0.5395182	0.5880895	0.5089313	0.5849718	0.0579925	0.1016708	0.5494548	0.3960931	0.1067177	0.5395992	0.4927611	0.0618028	0.6810267	0.3386995	0.6505455	0.5373945	0.4486165	0.7353204	0.2008161	0.1302016	0.0092453	0.4969322	0.0404658	0.2871962
