G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G66A	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.9579146	0.6440917	0.3712215	0.0461956	0.6785429	0.0014128	0.9621154	0.2376423	0.7402037	0.7942860	0.8001114	0.4591213	0.1363346	0.0015040	0.0003766	0.2554112	0.0125367	0.9910966	0.1602078	0.4292674	0.4372010	0.0460028	1.0335381	0.4973995	0.9029451	1.0553499	0.3237700	0.0789412	0.4834434	0.7884863	0.0006369	0.0101438	1.0357247	0.1948828	0.8813502	0.4645897	0.3932542	0.7239149	0.1544020	0.9915699	0.9208657	0.6552024	0.7175903	0.2874033	0.5652291	0.9963199	0.4042255	0.3970596	0.9735243	1.0736855	0.3097411	0.1688114	0.8305721	0.7369331	0.6833843	0.1192523	0.2686936	0.3694676	0.9532780	0.2879509	0.9672039	0.3388518	0.0374855	0.6561013	0.4893637	0.8375217	0.0178770	0.2348306	0.4628283	0.7183095	0.5344541	0.5550044	0.3898932	0.5323543	0.8408961	0.4082578	0.1748721	0.1444231	0.6853048	0.5653604	0.0467315	0.3118815	0.4041094	0.2979531	0.4955879	0.5005587	0.6952417	0.7886198	1.0025968	0.9641582	0.0904226	0.3527415	0.7948604	0.0540751	0.0349381	0.2639898	0.7483630	0.9858364	0.5276409	0.4470366
0.4304006	0.1598899	0.8290681	0.0720672	0.2255194	0.0168139	0.9247942	0.2020107	0.6945296	0.5026820	0.8453283	0.4364613	0.6887685	0.1101428	0.0030342	0.2166143	0.0166682	0.8906067	0.1727089	0.6429700	0.1618076	0.3926710	0.8948097	0.3831343	0.9056210	0.9714946	0.3246095	0.2155826	0.5114445	0.8124143	0.0000530	0.0106720	0.4245019	0.5415164	0.9546985	0.4254591	0.2657354	0.9150417	0.3397890	1.0942446	0.7162024	0.5701330	0.7233033	0.3831374	0.3308553	0.7947361	0.5337076	0.7313396	0.9333262	0.6970214	0.4768479	0.0274038	0.8653307	0.2487350	0.6413609	0.0593207	0.6827592	0.3431599	0.7404146	0.4383401	1.1135217	0.1391218	0.1407346	0.7722986	0.9368336	0.0393524	0.3792642	0.2201773	0.9640386	0.7456640	0.8544849	0.8502836	0.0320421	1.0305495	0.6545350	0.6406548	0.1055724	0.0120271	0.4079735	0.2406849	0.3557600	0.6562317	0.0424462	0.2668074	0.8321561	0.1208248	0.9893916	0.6039513	0.6174216	0.8511439	0.1679677	0.6209486	0.8584222	0.1007851	0.0052864	0.0826216	0.7367094	0.8363188	0.7210799	0.7062550
0.6907959	0.3526749	0.7633487	0.1836900	0.2905171	0.0092608	0.1615538	0.5638186	0.9305958	0.4995181	0.9378066	0.8857979	0.7280433	0.5947666	0.3223163	0.0000730	0.1467012	0.8885392	0.0001777	0.6217305	0.2358698	0.2746007	0.9973935	0.0863574	0.8848522	0.8234610	0.0459471	0.1659713	0.4789545	1.0620369	0.3536985	0.0089410	0.7271666	0.1353460	0.7127664	0.4568415	0.2617783	0.3631467	0.6224452	1.0525852	0.6222211	0.6886289	0.5964987	0.2704137	0.9054431	0.5285033	0.3985690	0.6883651	0.8773948	0.9962728	0.4648852	0.0591339	0.8422413	0.4094860	0.4412952	0.2021373	0.3633028	0.3920214	0.3573900	0.5344659	1.0020266	0.1281746	0.4362858	0.2704343	0.2999760	0.0337412	0.6253524	0.4048675	0.9918354	0.3954401	0.2151514	0.4727856	0.1036076	0.7593001	0.7438993	0.8284312	0.6143423	0.4895062	0.1579744	0.8534806	0.1512074	0.4029830	0.3985244	0.0646586	0.7024505	0.0683766	0.9400038	0.4163426	0.7787614	0.3699085	0.4905808	0.3373714	0.8047734	0.0562438	0.0080615	0.2168275	1.0156815	1.0377715	0.6803706	0.2191450
0.9490382	0.4515155	0.5242744	0.0235860	0.7105089	0.0830966	0.7943918	0.3719526	0.6372464	0.2260655	0.7839299	0.6948109	0.5520417	0.2714651	0.2287557	0.0006162	0.0456467	0.9802159	0.4174937	0.7809188	0.1048601	0.4164832	0.8938612	1.0949393	0.7733454	0.7728607	0.8082401	0.6749046	0.1928672	0.9793442	0.1012994	0.0284258	0.7798794	0.0724383	0.8068364	0.2809515	0.5956841	0.9079260	0.1938566	1.0376854	0.4323277	0.7729166	0.5662332	0.1661839	0.3613654	0.6311817	0.2599863	0.4686990	0.7124231	0.9810011	0.3466140	0.3155378	0.8122709	0.6799638	0.4132093	0.0379952	0.4640485	0.0783481	0.9423037	0.7566622	0.7668446	0.0554029	0.0155253	0.2924950	0.1509924	0.0950959	0.1844985	0.3737000	0.3234495	0.0626496	0.2981864	0.1805845	0.0000074	0.9414246	0.8380390	0.0306758	0.5219386	0.0543093	0.1244241	0.3969652	0.4643740	0.8210404	0.8705737	0.0844944	0.7774560	0.3395100	0.5964846	0.4501191	0.7508810	0.7701913	0.2182542	0.7031197	0.7083271	0.1451511	0.0680582	0.3455537	0.6750852	0.8815663	0.7060114	0.2015217
0.9560167	0.6114493	0.4858397	0.0216445	0.2711573	0.0119315	1.1530033	0.5075725	0.8765211	0.4398731	0.6586018	0.8874878	0.2799487	0.0140526	0.1479808	0.0007981	0.0383675	0.7891752	0.1423540	0.7953118	0.1570383	0.3559628	0.7711912	0.0045540	0.7603129	1.0149195	0.1693409	0.2349299	0.6161779	1.0325313	0.0817107	0.1871643	0.4931598	0.1266691	0.9770170	0.4243348	0.5977399	0.9238038	0.5080969	0.9338609	0.8989260	0.8090413	0.9069881	0.4040471	0.6279994	0.8289870	0.3174912	0.6501420	0.9587353	0.6056971	0.3713387	0.1625324	0.8191645	0.4263589	0.7430566	0.4686235	0.8318212	0.4681965	0.4867766	0.4665498	0.5314199	0.1481063	0.0028459	0.6510122	0.6126591	0.1267815	0.2298229	0.1253824	0.7483453	0.5998003	0.5971471	0.8512320	0.3192394	0.2861000	0.8918501	0.4299371	0.0980564	0.1490346	0.0506211	0.6211904	0.5235123	1.0324465	0.3196290	0.0072487	0.9207902	0.7633109	0.9690510	0.7036622	0.4510251	1.1333847	0.3667502	0.4780754	0.8062615	0.0254871	0.0033426	0.1361419	0.5896949	0.8770995	0.4475849	0.3855389
1.0219112	0.7518615	0.2705509	0.0191140	0.5691918	0.0383302	0.9419633	0.6535496	0.8954231	0.5283898	0.8348812	0.9224857	0.1945032	0.0008355	0.0007818	0.0041918	0.3009057	0.8611736	0.4465743	0.6740090	0.2816490	0.5990902	0.7949260	0.8687032	0.7247346	0.7640403	0.8612235	0.5918653	0.1753342	1.0474340	0.0420390	0.0027182	0.9250871	0.2792569	0.5612512	0.3472456	0.5793114	0.9838782	0.3083425	1.0358647	0.6499352	0.5880814	0.9198890	0.3521959	0.4691208	0.9922856	0.3268347	0.6590988	0.6428202	0.9845775	0.4331284	0.1888233	0.9377186	0.6761233	0.2294540	0.0330429	0.7123197	0.4496846	0.9159988	0.4210783	0.9618788	0.0062174	0.2102810	0.2933254	0.4186287	0.4339992	0.1213143	0.4443865	0.4698868	0.7003353	0.1209972	0.7450192	0.0004369	0.8595948	0.5091560	0.2159780	0.1290009	0.1417904	0.0808773	0.2886426	0.5739583	0.1762883	0.3783074	0.4105774	0.9982649	0.6614982	1.0418632	0.8449872	0.9968791	0.9873290	0.3927357	0.3557835	0.8116372	0.0077170	0.0420275	0.3375231	0.9279155	0.8409338	0.4991210	0.5956951
0.9243181	0.4788496	0.5322841	0.0011531	0.4175412	0.0486825	0.8848028	0.4836984	0.6509368	0.4815132	0.7092977	0.7159184	0.4699590	0.1114591	0.0000028	0.1503125	0.0175124	0.8460279	0.2009151	0.5111390	0.1472353	0.5524044	1.0236786	1.0645868	0.7603526	0.9433199	0.8888931	0.6842324	0.2575214	0.9329445	0.0026288	0.0945835	0.9797687	0.2042965	0.9886576	0.4907950	0.3312442	0.7530734	0.4937061	0.9626176	0.5540794	0.8924200	0.8353574	0.3905467	0.7940407	0.7717059	0.0390896	0.2392197	0.5441091	0.9921347	1.0292170	0.2977456	1.0280490	0.5917723	0.0791756	0.4421069	0.2523223	0.5727530	0.8361852	0.3885579	1.0252188	0.2995145	0.4509432	0.6708378	0.8148415	0.0345799	0.1615171	0.5378239	0.9841585	0.6737322	0.1833735	0.7905894	0.0021961	1.0128681	1.0740642	0.0928023	0.4786534	0.2619017	0.2815120	0.2548368	0.7331207	0.8996205	0.1162745	0.0779346	0.5356621	0.1946455	0.6971643	0.7681562	0.9392707	0.8934912	0.6352848	0.2629582	0.9626580	0.0888074	0.5664445	0.0955520	0.7612396	0.9471928	0.5048025	0.5276524
0.8326252	0.2358467	0.8353801	0.0489427	0.2016267	0.1373195	0.5409949	0.3727951	0.7261599	0.2084811	0.6702649	0.7516715	0.5638837	0.2381247	0.0042139	0.1729144	0.0179676	1.0032871	0.0791043	0.6203685	0.2140183	0.3250557	0.8786569	0.9460906	0.7545761	0.7631811	0.6268830	0.3713254	0.4668389	0.9654057	0.0436566	0.0849274	0.8082805	0.0954234	0.7896992	0.1149024	0.6042412	0.2722692	0.7075273	1.0021668	0.6625859	0.9862292	0.7133955	0.2430934	0.3548233	0.6796775	0.3290867	0.2329872	0.8678672	0.9898875	0.7917337	0.1471110	1.0267526	0.9708305	0.6828844	0.5798252	0.5274930	0.7311537	1.0137834	0.7917134	1.0416805	0.2179706	0.2102948	0.7876358	0.1267732	0.0920681	0.5328441	0.2899031	0.3196534	0.4459213	0.0820953	1.0580636	0.0000106	1.1267118	0.7797458	0.5690531	0.1424065	0.1417343	0.2622923	0.3376959	0.8422073	0.9061024	0.2402535	0.0508366	0.8801163	0.4282199	0.9507503	0.8474738	1.0367115	0.9163178	0.2602520	0.6108290	0.9501300	0.3457167	0.1701857	0.1311687	0.8472672	0.1608193	0.6906779	0.1765296
0.8545507	0.2603501	0.9018163	0.0651401	0.4073107	0.0100137	0.2348827	0.6692017	0.8694031	0.1730928	0.7657291	0.8714415	0.6583026	0.4576912	0.9079028	0.3474582	0.0160685	1.0146820	0.2464383	0.7700017	0.3222175	0.3654865	0.9559873	0.0586301	0.7152340	0.8186824	0.2001362	0.1782028	0.4751289	0.9936754	0.1627185	0.0611198	0.9443565	0.3955408	0.7785436	0.2800139	0.6797462	0.8688359	0.4284558	1.0427457	0.8568031	0.6331064	0.7613862	0.3527406	0.4767208	0.2781334	0.3134724	0.5275853	0.9938769	0.8718222	0.3040492	0.3550118	0.8518889	0.5120987	0.3034813	0.0077448	0.2708176	0.3045283	0.9082854	0.6864334	0.9088064	0.3546093	0.0810601	0.6421385	0.5289037	0.6721080	0.2621038	0.1644308	0.9749404	0.4982253	0.3201693	1.0712244	0.0013114	0.5371659	0.5007480	0.4110783	0.7486469	0.2591020	0.2861340	0.1154177	0.1823934	0.4324440	0.1872147	0.3013937	0.8283625	0.0396755	0.7981981	0.2665400	0.8524019	1.0571866	0.2400394	0.4970135	0.6976380	0.1873149	0.2776636	0.3808972	0.4491536	0.7282436	0.8573577	0.4029754
0.3997320	0.1850614	0.7573555	0.0401560	0.6129554	0.5149302	0.2751290	0.6326921	0.9721342	0.0119020	1.0937266	1.0029789	0.3922436	0.8370606	0.7702568	0.1272815	0.1920698	1.0669830	0.7901655	0.3358908	0.7904325	0.6281571	0.8180627	0.8793771	0.7907873	0.9012239	0.9168463	1.0285761	0.2963659	0.4794317	0.0799638	0.0074979	1.0904667	0.0818714	0.3476088	0.4224946	0.6978040	1.0274104	0.2154138	1.0185742	0.7535075	0.6856127	0.8607834	0.2239967	0.4225514	0.0459755	0.3222082	0.7558744	0.4822542	1.0479022	0.0402179	0.0233991	0.9066463	0.1219625	0.1710175	0.0648401	0.4110676	0.3616814	0.8145891	0.9916362	0.7054927	0.1834364	0.3167682	0.7253034	0.0029675	0.1158153	0.0174004	0.0440927	0.0322242	0.2362986	0.3597543	0.6973329	0.3313253	0.6287367	0.7572495	0.4813154	0.0975046	0.5564828	0.0609497	0.4264551	0.5931954	0.3795598	0.9108187	0.2574884	0.3262039	0.5285409	0.4061259	0.1157143	0.7176602	0.4884300	0.6451256	0.2912109	0.9291360	0.2084005	0.2734768	0.2432878	0.8189765	0.8607383	0.7302121	0.1929617
