"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G56A	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
350	0.5636542	1.0241775	0.2549657	0.8577814	0.7450035	0.4811056	0.3892471	0.5376931	0.6297286	0.8903989	0.9256194	0.7828802	1.0641044	0.3516223	0.6985728	1.0748587	0.4597375	0.5972606	0.4458804	0.0214635	0.1128357	0.4600116	0.9946166	0.6651349	0.4009186	0.4988201	0.7066436	0.4796832	0.9078583	0.5439134	0.9354361	0.1436542	0.4711427	0.6133980	1.0609475	0.1925458	0.3859500	0.8502921	0.2533197	0.3284506	0.2268668	0.9299158	0.8151918	1.0076801	0.2793268	0.5883715	0.8871463	1.0294600	0.8073168	0.5068838	0.8474111	0.7529102	0.0007553	0.4648602	0.1395425	0.0278873	0.0587457	0.9051735	0.3267456	0.1893985	0.6671546	0.5535690	0.6876749	0.0014178	0.6044432	0.5787398	0.9488285	0.7069709	0.9844857	0.0248833	0.1721426	0.3040349	0.1944892	1.0173086	0.0466560	0.2984239	0.8473662	0.4260376	0.0905502	1.0345656	0.8957513	0.7526564	0.2992744	0.0566444	0.7030949	0.9670196	0.1439797	0.3353128	0.0804963	0.0832916	0.5385673	0.0519514	0.8895746	0.5232092	0.5389625	0.2348139	0.7488046	0.7376966	0.1913093	0.1690690
400	0.6238464	1.1230241	0.2448316	0.7766525	0.7003154	0.4763365	0.3060743	0.5562999	0.6296253	0.9185742	0.9276851	0.8435278	1.0393940	0.3184153	0.7299860	1.0795366	0.4585062	0.6228933	0.4771978	0.0280341	0.1834270	0.5200664	0.9527408	0.6250539	0.4524620	0.5476116	0.7832173	0.4764322	0.9185155	0.5038046	0.8889657	0.0991326	0.5105002	0.6263726	0.9896921	0.1937879	0.3290591	0.7402572	0.2795940	0.3125909	0.2096054	0.8849019	0.7955564	0.8719209	0.3036747	0.6528241	0.8535386	0.9269407	0.8147116	0.5951447	0.9961993	0.6620671	0.0021966	0.4564745	0.1349831	0.0443375	0.0596237	0.9115704	0.3272155	0.1309744	0.7223900	0.5121769	0.6328865	0.0026383	0.5690265	0.5707275	0.8681439	0.6501486	1.0040128	0.0557475	0.1698878	0.3364480	0.1557337	1.0219153	0.0544117	0.3661510	0.7932550	0.4172891	0.0570389	1.0416015	0.9604984	0.7486581	0.3061638	0.0271286	0.5824698	0.9318415	0.1873453	0.3081670	0.0909886	0.0573756	0.5366185	0.0528438	0.7869439	0.5121066	0.4938249	0.1492379	0.7049255	0.7687189	0.1853773	0.1770597
450	0.6021499	1.0385896	0.2513317	0.7756479	0.6413432	0.3690473	0.3629730	0.5391437	0.5697100	0.8396830	0.9262213	0.8486974	1.0340729	0.3439854	0.6244813	1.1163421	0.4822760	0.6759949	0.4643155	0.0177272	0.0931252	0.4947684	0.9554832	0.6042411	0.4326544	0.4487690	0.8303676	0.4306093	0.9955922	0.4703389	0.9096347	0.0817699	0.4926733	0.6423262	0.9867258	0.1525643	0.3522434	0.7684682	0.3793132	0.3446772	0.2552392	0.9355239	0.8224241	0.9285930	0.3179972	0.6006763	0.9069638	0.9866241	0.7177995	0.5892670	0.8855172	0.6661524	0.0040401	0.5790038	0.1204059	0.0308154	0.0808855	0.9154884	0.3689133	0.1338096	0.7432592	0.5085327	0.7629806	0.0007332	0.5599243	0.5721539	0.9170797	0.6341087	1.0640276	0.0374185	0.1619357	0.3277902	0.1491656	1.0178643	0.0689927	0.3289644	0.8130325	0.4210642	0.0988715	1.1193991	0.9519068	0.7518154	0.3063810	0.0250551	0.6107505	0.9724804	0.1826102	0.2526978	0.0916609	0.0548792	0.5180420	0.0400705	0.8616149	0.5307235	0.4932393	0.1985634	0.8004362	0.8481781	0.2226175	0.1651548
500	0.6308728	1.0095512	0.2485333	0.7983109	0.6470866	0.4122272	0.3432089	0.5638712	0.6075404	0.8786554	0.9693040	0.9264154	0.9684198	0.3661502	0.6675414	1.0225391	0.5296379	0.6007390	0.4849439	0.0195850	0.0825453	0.4569341	0.8769048	0.5595522	0.4482159	0.4610751	0.8693749	0.3842901	0.9946812	0.5050468	0.9246347	0.0893545	0.4901900	0.5625561	0.9263224	0.2349799	0.3638763	0.7583391	0.3550491	0.3329017	0.1942016	0.9980200	0.8817242	0.9859952	0.3341989	0.5742670	0.9462158	1.0138799	0.7952635	0.6520395	0.8904879	0.5907097	0.0007409	0.5417891	0.1164844	0.0302113	0.0453388	0.8120667	0.3156272	0.1484820	0.8413749	0.4736837	0.7469311	0.0014082	0.5601934	0.4906455	0.9763028	0.6647402	0.9848047	0.0180999	0.1910680	0.3089442	0.1711164	1.0933572	0.0428576	0.2949624	0.8524136	0.4436042	0.0522661	1.0069586	0.8994887	0.7087880	0.2287095	0.0429665	0.5619371	0.9545426	0.1891325	0.2495846	0.1224418	0.0924234	0.5348132	0.0340040	0.7999679	0.5314406	0.4356847	0.2050137	0.8002604	0.7892649	0.2267086	0.1863854
550	0.5598855	0.9206365	0.2329627	0.7086093	0.7021448	0.4062688	0.2365342	0.6178470	0.5506856	0.8121902	0.9161044	0.8782384	1.0275400	0.3801816	0.7247475	0.9772652	0.4540009	0.5514354	0.4974054	0.0257075	0.0977749	0.4827646	0.9417111	0.6775339	0.4124809	0.4686508	0.6603737	0.3699510	1.0301536	0.4921106	0.9794031	0.0943375	0.4606445	0.6245191	0.9049854	0.5785963	0.3711800	0.7733159	0.4561891	0.3014553	0.2100270	0.8156590	0.9069516	1.0209717	0.2998436	0.5531134	0.9330898	1.0318789	0.7826633	0.5803476	0.9478715	0.6495486	0.0000000	0.5861593	0.0774139	0.0197968	0.0283517	0.8141786	0.3041068	0.1966743	0.8591371	0.5198980	0.6815865	0.0022105	0.7309610	0.5259945	0.9999183	0.5526293	1.0753283	0.0246436	0.2145684	0.2439016	0.3124654	1.0935285	0.1718747	0.2805661	0.8845179	0.2579060	0.0603229	1.0153203	0.9354323	0.7612858	0.2581897	0.1130162	0.5671980	0.9031862	0.3079037	0.2417039	0.0845378	0.1531304	0.6243954	0.0584098	0.7483476	0.5251757	0.5764996	0.1888445	0.8479199	0.8058904	0.2904706	0.2094768
600	0.5765754	0.9350747	0.2092175	0.7955531	0.7824626	0.4069932	0.1979331	0.6406456	0.5290840	0.8187167	1.1056961	0.8567504	1.0846001	0.3256808	0.7352068	0.9333893	0.4760814	0.6280121	0.5040146	0.0137796	0.1055905	0.4860297	0.8410795	0.8485608	0.4690495	0.4755951	0.4999441	0.4128533	1.0379556	0.5781669	1.1914707	0.0820027	0.4290793	0.6570212	0.9319736	0.6568437	0.3603873	0.7675367	0.5633770	0.3509294	0.2565744	0.9473130	0.8732982	1.1290922	0.2866532	0.6117104	0.9391198	1.0034302	0.6818436	0.6032994	0.8949399	0.6319208	0.0004849	0.4916567	0.0427357	0.0200869	0.0383589	0.9144407	0.4028374	0.1684034	0.8199933	0.5971533	0.6974887	0.0000257	0.7882626	0.5327238	0.9404915	0.3947379	1.1005906	0.0155658	0.1809785	0.2589666	0.3679560	1.0954992	0.2759507	0.3537998	0.8074786	0.1352186	0.0512519	0.9606978	1.1146651	0.7718734	0.2263799	0.1589405	0.6438027	0.9875658	0.3576656	0.2789214	0.1922894	0.2426392	0.5722929	0.0233203	0.7223219	0.5087739	0.7443349	0.2369285	0.7802408	0.7496919	0.1672883	0.2297375
650	0.5295151	0.9599509	0.2212909	0.8417156	0.7790637	0.4242247	0.2086862	0.6764574	0.4946423	0.7931829	0.9823815	0.9297054	0.9600420	0.3638943	0.7474536	0.9582261	0.4922823	0.7064644	0.5084081	0.0349898	0.1239686	0.4810387	0.9044729	0.8737554	0.4992042	0.5011575	0.3846452	0.4436403	1.0599578	0.5523818	1.0558023	0.1231642	0.3751117	0.6651542	0.8575961	0.7597283	0.3260453	0.7257346	0.5951093	0.3960430	0.2507652	0.8981226	0.8827575	1.0565989	0.3089713	0.6346241	1.0462011	1.1510901	0.7573727	0.5831352	0.8543044	0.6889352	0.0040625	0.4159288	0.0358145	0.0274810	0.0345086	1.0097940	0.4060258	0.2336236	0.8139968	0.5257067	0.5660717	0.0005062	0.8629829	0.5386641	0.9341979	0.2468074	1.0659797	0.0282846	0.1684996	0.2129840	0.4945940	1.0309249	0.3733185	0.3792019	0.9660381	0.0680619	0.0907638	1.0413830	0.9869635	0.7540971	0.2840220	0.1909191	0.7635036	0.9845900	0.4824033	0.2173274	0.3267637	0.2952324	0.5899771	0.0238189	0.7360766	0.5262279	0.8465733	0.2052847	0.7825209	0.7213002	0.0977393	0.1932531
700	0.4993393	0.9166947	0.1679143	0.7299039	0.7972450	0.4203343	0.2017907	0.6777867	0.5204619	0.8899565	1.0020922	0.9804707	0.9032664	0.3345906	0.7722742	0.8997779	0.5616042	0.6784294	0.5115055	0.0542139	0.1086563	0.5245877	0.9494451	0.7932512	0.4718718	0.5245227	0.3577868	0.4619494	1.0876383	0.5594672	0.9321448	0.1808415	0.4557439	0.6299263	0.8072057	0.8374242	0.2896907	0.6546111	0.6733427	0.3474046	0.2315553	0.9629637	0.8852666	0.9785976	0.2871746	0.7150314	0.9696699	1.0897780	0.8166667	0.6022820	0.7437439	0.6048309	0.0011829	0.3392756	0.0489377	0.0290745	0.0516959	0.9725896	0.3655784	0.1904744	0.8479952	0.5175317	0.6240683	0.0011403	0.9040445	0.5688290	0.9191618	0.1688641	1.1372404	0.0149091	0.1826410	0.2300176	0.5421900	1.0446896	0.3925432	0.4125496	0.8595810	0.0383759	0.1594508	0.9841352	0.9144716	0.7319669	0.3378874	0.2270325	0.6717006	1.0225134	0.4967921	0.3494716	0.3852359	0.3410325	0.6198737	0.0093375	0.7596113	0.4728584	0.9144289	0.2496399	0.8226972	0.7925896	0.0544268	0.1909085
750	0.4787378	0.9298650	0.1717615	0.8068217	0.8841856	0.3747862	0.2688684	0.6198017	0.5140868	0.7649589	1.0206096	1.0503020	0.8779419	0.2899522	0.8238670	0.8495200	0.4278552	0.7851345	0.5768093	0.0376340	0.0895087	0.5126847	0.8740351	0.7828681	0.5103954	0.5195793	0.3837670	0.3901284	1.0098681	0.5530887	0.9474394	0.1771324	0.4409972	0.6217390	0.7967910	0.8357456	0.3110125	0.6263438	0.5322231	0.3861342	0.2350845	0.8934607	0.8446203	1.0362844	0.2557049	0.5620593	1.0681760	1.0179285	0.7694332	0.6715279	0.8290223	0.5992332	0.0041946	0.2736799	0.0521300	0.0240330	0.0521071	0.9657675	0.3633866	0.2070529	0.7682937	0.5476463	0.6302888	0.0032211	0.9497602	0.5356141	0.9813677	0.1388638	0.9722025	0.0156721	0.2084159	0.2208553	0.5250948	1.0564480	0.4544986	0.4572730	0.9625561	0.0183376	0.1705906	1.1459127	0.9875805	0.7737775	0.3360998	0.2175530	0.6265087	1.0054651	0.4851539	0.4968516	0.4613260	0.3483077	0.5873121	0.0136917	0.7076238	0.5486415	1.0619158	0.2319384	0.7075401	0.8328545	0.0418873	0.1871743
800	0.4970976	0.9919217	0.1507801	0.7850305	0.8280121	0.3713022	0.3159655	0.5820511	0.5382710	0.8580066	0.9241316	1.0583870	0.9630460	0.3110250	0.8104327	0.9301489	0.5191863	0.6460299	0.5065509	0.0336755	0.1102502	0.4257964	0.8979881	0.7095955	0.4808114	0.4578133	0.4058085	0.4323861	0.8545223	0.5573003	0.8799364	0.2160738	0.4451035	0.7079931	0.8154500	0.8890630	0.2832916	0.6927885	0.4804305	0.3220266	0.2543570	0.8514426	0.7944413	1.0884059	0.2769197	0.6444693	0.9854235	1.0556965	0.7694634	0.5445652	0.8398031	0.5956513	0.0011208	0.2521739	0.0263316	0.0447196	0.0322046	0.9509000	0.4369147	0.2140467	0.7212500	0.5209354	0.7348069	0.0005149	1.0206481	0.5199973	0.9169271	0.2060688	1.0202021	0.0089541	0.1972294	0.2125421	0.4988836	0.9119302	0.4567357	0.4645289	0.8489907	0.0110450	0.1386649	1.0517857	1.0426785	0.7550669	0.3684448	0.2268198	0.7613718	1.0252282	0.5148854	0.6548298	0.4279281	0.3609278	0.6068516	0.0201452	0.6969436	0.4557802	0.9770327	0.2485428	0.7396942	0.7373162	0.0389664	0.1703977
850	0.5629971	1.0417421	0.1331052	0.8843651	0.8119511	0.4041037	0.3361290	0.6025511	0.5782019	0.8496072	0.9250561	0.9963493	0.9798891	0.3205070	0.7819367	0.9506628	0.4915995	0.6060798	0.5407961	0.0272884	0.1315235	0.4812010	1.0043988	0.7371034	0.4680801	0.4535721	0.3880134	0.4951574	0.9788971	0.5157744	0.8722454	0.1497231	0.4562846	0.7129610	0.7998443	0.8466205	0.3157406	0.7089882	0.5034817	0.2961590	0.2454304	0.7974312	0.8765847	1.1408443	0.3451579	0.6642045	1.0887656	0.9960601	0.7012785	0.5335031	0.8731317	0.5140361	0.0003056	0.2696366	0.0432196	0.0391515	0.0559348	0.9908396	0.4588762	0.2238901	0.6866192	0.5461901	0.7056262	0.0002517	0.9469411	0.5829214	0.9410542	0.2753115	1.0119293	0.0074050	0.1896599	0.2099765	0.4833326	1.0073094	0.4043577	0.4674762	0.8880877	0.0072560	0.1651991	1.0121700	0.9958566	0.7521040	0.3890961	0.1811460	0.7798619	1.0115508	0.4563272	0.7000478	0.3775421	0.3319875	0.5614948	0.0349434	0.6537287	0.5550912	1.0170450	0.1958091	0.7638541	0.7149708	0.0659558	0.1989244
900	0.5742185	0.9855377	0.1564216	0.8541874	0.7184204	0.4034077	0.2567320	0.6850962	0.4484488	0.8570099	0.9560587	0.9790242	0.9088495	0.3752339	0.7697536	0.8825656	0.5192106	0.5995860	0.5883800	0.0229524	0.0879176	0.5188578	0.9611875	0.8080929	0.4953863	0.4872942	0.4206949	0.4818797	1.1038805	0.5254888	0.9261878	0.1751484	0.4037146	0.5967439	0.8430656	0.8201737	0.3373228	0.6760771	0.5502349	0.3266604	0.2372124	0.8799275	0.9103679	1.0758533	0.3282303	0.7097037	1.1073115	1.0477378	0.8559483	0.5989502	0.8409301	0.5865445	0.0012277	0.2972016	0.0523207	0.0316643	0.0565383	0.9159127	0.4108001	0.2418331	0.6491736	0.5152597	0.6931972	0.0003749	0.9220606	0.5690059	0.9534587	0.2345563	0.9977058	0.0092780	0.2167415	0.2457325	0.5302702	0.9318748	0.3927836	0.4442282	0.8734129	0.0022776	0.1751421	0.9427047	1.0598059	0.7940368	0.3882717	0.1875790	0.7963347	0.9622485	0.4308545	0.6705332	0.4361895	0.3158403	0.4010786	0.0329647	0.7655748	0.5618328	0.9720132	0.3141585	0.7609042	0.6909487	0.0761512	0.1857563
950	0.5686328	1.0484891	0.1619095	0.8828788	0.7235160	0.3400086	0.2590892	0.6812644	0.3659601	0.9537271	1.1090826	0.9283562	0.9213813	0.3296947	0.7572022	0.8975011	0.4809672	0.6380103	0.4979377	0.0228279	0.1247950	0.4262283	1.0788870	0.8870183	0.4887475	0.4865885	0.3828233	0.4612667	1.1133492	0.4687764	0.9512970	0.1348372	0.4124425	0.6093225	0.8402669	0.7962414	0.2867109	0.7518402	0.4810869	0.3351216	0.2161479	0.8593240	0.9356358	0.9613262	0.3080721	0.7601740	1.1622152	1.0206115	0.7133840	0.6082171	0.8448269	0.5160288	0.0030062	0.3443978	0.0470132	0.0256272	0.0241782	0.9037885	0.3973392	0.2514048	0.7328363	0.4827142	0.7358898	0.0042176	0.9015243	0.5089208	0.9474852	0.2314098	1.0836195	0.0311263	0.2172658	0.3002499	0.4753960	0.9178784	0.3928442	0.4688771	0.7660726	0.0021519	0.1933482	0.9763142	1.0075955	0.8191449	0.3358737	0.2708626	0.7377280	0.9362438	0.4145011	0.6178874	0.3837449	0.3868432	0.4698910	0.0081260	0.6999782	0.5144328	0.9197111	0.3031652	0.8764971	0.7543542	0.0816147	0.1450803
1000	0.5862675	1.0565588	0.1813654	0.8305769	0.7313271	0.3978095	0.1989855	0.6000184	0.4232992	0.9141441	0.9483461	1.0495380	1.0447265	0.3860454	0.6931909	0.9036786	0.5361069	0.7072701	0.4719296	0.0401800	0.1101368	0.4685604	0.9075329	0.8138386	0.4306184	0.4738622	0.4650206	0.4320647	1.0705103	0.4218100	0.8932598	0.1248610	0.4573629	0.6171325	0.8386192	0.8146514	0.3321899	0.7059639	0.5998843	0.2793242	0.2242386	0.9288827	0.8741018	0.9614051	0.3033368	0.6992367	1.0039538	1.0411402	0.7149912	0.5688593	0.8302387	0.5647037	0.0021883	0.4323358	0.0416790	0.0077576	0.0348189	0.9579968	0.4352496	0.2774180	0.7201053	0.4751718	0.8191115	0.0010571	0.9355516	0.5580209	0.9334786	0.1633611	0.9791650	0.0205269	0.2269845	0.3252182	0.5600768	1.0410697	0.4482121	0.4639884	0.8115868	0.0038365	0.1505578	0.9745748	0.9314847	0.7281960	0.3725331	0.2934312	0.7322446	0.9237510	0.4671867	0.5612314	0.3411153	0.4007899	0.4368726	0.0051483	0.6020340	0.4846563	0.9394252	0.2520801	0.9037452	0.7354458	0.0668308	0.1467358

0	0.4412003	0.9112418	0.2023896	0.8284611	0.7968153	0.4482826	0.2533631	0.6424983	0.4561432	0.7411862	0.8786100	0.8700432	0.9673215	0.3646308	0.7381263	1.0950206	0.5856950	0.6766802	0.5084899	0.0306041	0.1083555	0.4676944	1.1498832	0.7731531	0.4834169	0.5038323	0.3712251	0.4521300	0.9552562	0.5798413	1.0042745	0.1301228	0.4343921	0.6201575	0.8568023	0.9543382	0.3359440	0.6562078	0.6520483	0.2903313	0.2713450	0.8234881	0.8828804	0.9862671	0.2586206	0.6360107	0.9749390	1.0469372	0.7201127	0.6552124	0.8331310	0.6392947	0.0047441	0.3630521	0.0480002	0.0336116	0.0648613	0.9756410	0.3807626	0.2215478	0.7509054	0.6107213	0.6908153	0.0000846	0.9409879	0.5406369	0.9292284	0.1632785	1.0218334	0.0312633	0.2549469	0.3058393	0.5185663	0.8812689	0.3963521	0.4790223	0.9469850	0.0090423	0.1645939	1.0374636	0.8833750	0.7479314	0.2785813	0.2115441	0.6793446	1.0548765	0.3915226	0.8180720	0.3631636	0.3493717	0.4885003	0.0184125	0.6528128	0.5267995	1.0237250	0.2663137	0.9488510	0.7588696	0.0846707	0.2255016
50	0.8165656	0.9208074	0.1959504	0.5026574	0.7920595	0.4185306	0.1704865	0.7016233	0.5065523	0.7182401	0.9823190	0.8843567	0.9153011	0.3468895	0.8251992	1.1250184	0.5575947	0.4887655	0.5270126	0.1848762	0.0986350	0.5294940	0.8979611	0.8516865	0.4615794	0.4408823	0.4768019	0.4495391	1.0501381	0.5135495	0.6781408	0.1087363	0.4846427	0.7932464	0.9443075	0.4385254	0.3423128	0.6297807	0.3622096	0.2730563	0.5398757	0.8082241	0.8989445	0.7340108	0.2264755	0.6146533	1.0052918	1.0727830	0.6565058	0.6507707	0.8432707	0.6647053	0.0013785	0.3406980	0.1462302	0.0427757	0.1387064	1.0325769	0.3823487	0.2180467	0.7027394	0.4915625	0.6430934	0.0012025	1.0566144	0.4776150	1.0321617	0.2297767	1.0038650	0.0395768	0.2143789	0.3044613	0.5903954	1.0003554	0.4395866	0.5006855	1.0455717	0.0054428	0.1851684	1.0224801	1.0428726	0.6885308	0.5380238	0.1861141	0.7907502	1.0886133	0.4613179	0.7364121	0.4223065	0.4366875	0.6098555	0.0196006	0.6695061	0.5168710	1.0019954	0.2315738	0.7705565	0.6759336	0.2175850	0.1708666
100	0.9146041	0.8996862	0.1724408	0.4178934	0.8300907	0.4188521	0.1590295	0.5866912	0.4758328	0.7660212	0.9158750	0.8384083	0.9414937	0.3270086	0.8314947	1.0957714	0.4717128	0.4874695	0.4914964	0.3508656	0.1390254	0.5545566	0.9688085	0.8080508	0.3258861	0.5490345	0.4710625	0.4779959	1.0552198	0.4702442	0.4199559	0.0643385	0.4668785	0.8479705	0.9766243	0.2235454	0.3505857	0.6746629	0.1393446	0.3671172	0.7283960	0.7938058	0.8302899	0.4616764	0.1665692	0.7217275	1.0633441	1.0722776	0.6235615	0.8676578	0.8449191	0.6927225	0.0024087	0.3708107	0.2877276	0.0405496	0.2902397	1.0188541	0.4207289	0.2082303	0.6586979	0.4892381	0.7122057	0.0000676	0.8857084	0.3495754	1.0396439	0.2118269	0.9783105	0.0221239	0.1750111	0.2691833	0.6290794	1.0118157	0.4885414	0.4445545	0.9447156	0.0029253	0.2743285	1.0683690	1.0514364	0.7641357	0.7569954	0.1914370	0.7485422	1.0633089	0.4941690	0.7427635	0.2862991	0.3183936	0.5020420	0.0225246	0.7031438	0.4678459	1.0502316	0.3535002	0.7670664	0.5310586	0.4431940	0.2101197
150	1.0096252	0.8084999	0.1475692	0.4393577	0.9370985	0.4480467	0.1094880	0.5501882	0.5707762	0.8110803	1.0612018	1.0006440	1.1083732	0.2807274	0.8052710	1.0657844	0.3916820	0.3914855	0.4297213	0.4108014	0.1769041	0.5444103	1.0009914	0.9133427	0.3203787	0.6599680	0.5075523	0.4124567	1.0044973	0.3906866	0.2152208	0.0167632	0.4010540	0.8814874	1.0261469	0.1109027	0.3934456	0.5701891	0.0430874	0.3471535	0.6543955	0.9459388	0.8894600	0.3114972	0.2286503	0.6646102	1.0154864	0.9851532	0.7831770	0.8952767	0.8205809	0.5925070	0.0015743	0.3993212	0.2764819	0.0119953	0.3451345	0.9642175	0.4182873	0.2021216	0.7203274	0.4543007	0.6557584	0.0001726	0.9092633	0.3108107	1.0297582	0.1925327	0.9360588	0.0385626	0.1820610	0.2947771	0.5523722	0.9986256	0.5136758	0.3795027	0.9265317	0.0058522	0.4324588	1.0260601	1.0159651	0.7399760	0.8017658	0.1650517	0.5613228	0.9829996	0.4665668	0.7243687	0.1638160	0.3192705	0.5120115	0.1013680	0.7418353	0.4795413	1.0186697	0.3450001	0.8793126	0.3678638	0.4986986	0.2480251
200	0.8904567	0.8612279	0.0937109	0.4155673	0.9662110	0.4398342	0.0953726	0.5923417	0.5821062	0.7522917	1.0661406	0.9922283	1.0172793	0.2866706	0.7287439	1.0644167	0.3753966	0.3929665	0.3661151	0.4369164	0.1427339	0.6274800	1.1004182	0.8055817	0.3550534	0.7335406	0.4738700	0.4966680	1.0019523	0.2997448	0.1674250	0.0229425	0.4051528	0.8887432	1.0618059	0.1027777	0.3679237	0.5825481	0.1181489	0.3228732	0.6999542	1.0925887	0.8333232	0.2984281	0.2574129	0.6447219	0.8984189	1.0439255	0.7653147	0.8700639	0.7811513	0.6181228	0.0000890	0.3972035	0.3047956	0.0147675	0.3517223	0.9026799	0.3582317	0.1565483	0.7457776	0.4057582	0.8034792	0.0009022	0.9554644	0.3125577	0.9841874	0.1907639	1.0036142	0.0341584	0.1803452	0.2018596	0.4247298	0.9973016	0.3697129	0.3900298	0.7396412	0.0050375	0.5899394	1.0419284	0.8714085	0.7963259	0.7082089	0.1879141	0.4771071	0.9096112	0.5289418	0.6750901	0.0880941	0.2895429	0.5317641	0.1929870	0.8243086	0.5074821	0.9702993	0.3555022	0.9662685	0.2774864	0.4091654	0.2794771
250	0.9222124	0.7971215	0.0732543	0.4107278	0.9118872	0.5257539	0.0646689	0.4890333	0.6144329	0.7945175	1.0490174	0.9853324	1.0391529	0.3082433	0.7312261	0.9632774	0.3590373	0.3258368	0.3675194	0.4405960	0.1598759	0.6344572	1.0001035	0.7389798	0.3463204	0.6844692	0.5198171	0.4785107	0.8637194	0.2040048	0.1133676	0.0057283	0.4216511	1.0173768	0.9464918	0.0984042	0.4527802	0.4702702	0.2812982	0.3037019	0.7430148	1.0533986	0.7275632	0.2427805	0.2844904	0.5518494	0.9349882	1.0371136	0.8312749	0.9823750	0.7051939	0.6597717	0.0018851	0.4245156	0.3181278	0.0084987	0.3400751	0.9346357	0.3212842	0.1863734	0.7846953	0.3117650	0.7552232	0.0007635	0.9718936	0.3428024	1.0781285	0.1782404	1.0121548	0.0351561	0.1894768	0.1519985	0.4146510	1.0594145	0.3764802	0.3856510	0.6697633	0.0024402	0.6605310	0.9415994	0.8445659	0.8483378	0.7697799	0.1760599	0.3773075	0.9340818	0.5278305	0.5548284	0.0776477	0.2441857	0.5228640	0.2509260	0.7652008	0.5376174	1.0758339	0.4094115	0.9046296	0.2162112	0.4213074	0.2678346
300	0.9605023	0.8375935	0.1269316	0.4005332	0.9345326	0.5270559	0.1124659	0.4684286	0.5495643	0.7993277	0.9107034	0.9190383	1.0425503	0.3699766	0.5858892	0.9613221	0.2537080	0.3336640	0.4006660	0.5371181	0.1961084	0.6666098	1.1039369	0.6524401	0.3182841	0.7291703	0.4675683	0.5557058	0.9051076	0.1582628	0.1006461	0.0111736	0.4539724	0.8700273	0.9580582	0.1329632	0.4947849	0.4262267	0.3095860	0.3218076	0.5727362	0.9079747	0.6533349	0.2108271	0.3083426	0.6258662	1.0308824	1.0097533	0.7411110	0.9994585	0.7396983	0.6658184	0.0021103	0.4775736	0.2485739	0.0139723	0.3148752	0.9561615	0.3094353	0.1709737	0.8048601	0.2495186	0.7525921	0.0003685	0.9738152	0.3711352	1.0725582	0.3005195	0.9769943	0.0413156	0.2287877	0.1224329	0.3903547	0.9743254	0.3384412	0.4288029	0.6027137	0.0061217	0.6170444	1.0483907	0.8970460	0.7381968	0.8138464	0.2354995	0.3748438	0.8671847	0.5607907	0.4674843	0.0622644	0.2862706	0.5960094	0.2216170	0.7311813	0.5045139	1.0325488	0.3487399	1.0106136	0.1761330	0.4674173	0.2392095
350	0.9803294	0.7927730	0.0951643	0.4605838	0.8900562	0.4907609	0.0980696	0.6033955	0.5583649	0.8338454	1.0817620	1.0447427	0.9316393	0.3565983	0.7420227	0.9568641	0.2340141	0.2956545	0.3746787	0.5142286	0.2003248	0.7091789	0.9181473	0.6377937	0.3690500	0.7222131	0.4362682	0.6003635	1.0526453	0.1870755	0.0850273	0.0197076	0.4379021	0.9909180	0.9086392	0.1465481	0.5273915	0.4836845	0.3106502	0.3381959	0.6790417	0.9001537	0.6403316	0.2436148	0.3525568	0.6407711	0.9542272	0.9730258	0.7248147	0.9720999	0.6131339	0.6207248	0.0076460	0.4393989	0.3246304	0.0240277	0.3374880	0.9474790	0.3671247	0.1664103	0.8146366	0.2607066	0.8050154	0.0022652	0.9829207	0.3297151	1.0809716	0.3303605	1.0013991	0.0287246	0.2322454	0.1383012	0.4184028	0.9033046	0.3113743	0.3830532	0.6000042	0.0119950	0.7187007	1.0810939	0.8217915	0.6164702	0.7918130	0.2401743	0.4477519	1.0400987	0.5347720	0.5447063	0.0805919	0.3401288	0.6212482	0.2204094	0.7023472	0.4766599	0.9457470	0.3655270	0.8990511	0.2376655	0.4362438	0.1793448
