G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G56A	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.2805740	0.9154919	0.1652742	0.8942107	0.8985338	0.4504149	0.3077941	0.6987334	0.4445038	0.7977648	1.0270363	0.9670700	0.9079834	0.2215769	0.7281985	1.0670108	0.5213251	0.7057180	0.5314383	0.0242752	0.0918006	0.4759414	0.9786724	0.8957192	0.4535404	0.4504481	0.3428386	0.4983438	0.9437118	0.5435699	1.0315516	0.1811284	0.4820145	0.9105489	0.8518361	0.9153726	0.4749650	0.7017978	0.4388577	0.3062129	0.2539564	0.9153226	0.8466575	0.9937951	0.1609357	0.7028572	1.0423727	0.9130478	0.7802766	0.6013602	0.8204786	0.6447499	0.0015358	0.3878000	0.0621529	0.0218054	0.1410570	0.9983164	0.3955002	0.1687595	0.6467085	0.5502525	0.7166433	0.0000742	0.9071325	0.5425693	1.0049170	0.1675861	1.0026892	0.0203669	0.2093362	0.3209678	0.5833772	0.9659634	0.3378889	0.4604000	0.8566779	0.0079693	0.1315486	1.0379123	0.9246831	0.7202222	0.3183668	0.1633471	0.6814614	1.0125914	0.4286489	0.7142726	0.4258401	0.3062022	0.5616452	0.0214120	0.7729103	0.4755287	1.0254926	0.2162455	0.7977140	0.7162577	0.0479753	0.1873147
0.1554318	0.3663326	0.1496793	0.8935252	0.3927657	0.4516410	0.4520569	0.6015818	0.6557507	0.7722877	0.8999622	0.8829449	0.5901749	0.9863900	0.2101228	0.9572371	0.5239936	0.7356571	0.4579347	0.0345899	0.0561639	0.5749369	0.9433821	0.8945497	0.4494411	0.4349430	0.6296003	0.4990872	0.9506762	0.4778877	0.7944423	0.3169930	0.3851634	0.1458162	1.0207547	0.7929100	0.6445092	0.8480925	0.3917196	0.2152304	0.3124755	0.9822808	0.7869948	0.9675058	0.9629713	0.7085499	0.9773868	1.0426004	0.6838487	0.6733213	0.8563387	0.8146012	0.0004647	0.5269144	0.0665193	0.0833076	0.2972000	1.0220889	0.1319450	0.6522091	0.5786985	0.5678319	0.7498429	0.0003806	1.0700624	0.6357886	0.8349851	0.5547808	1.0746152	0.1028512	0.1952968	0.4935368	0.3847200	1.0309384	0.3058711	0.3308146	0.7746176	0.0108447	0.1119403	0.9507932	0.9792046	0.7236210	0.2985179	0.2603900	0.7210929	0.9544898	0.3800749	0.7010695	0.5288079	0.2969780	0.5770806	0.2265093	0.6473319	0.5370568	0.9039660	0.2017579	0.8512585	0.9045626	0.1247843	0.1232522
0.5438255	0.9429427	0.0902842	0.9827737	0.8117381	0.3850549	0.3092269	0.6657053	0.4822359	0.8156443	0.9545689	0.9255254	1.0024882	0.2841821	0.7589691	0.9325340	0.5218932	0.7323288	0.4662743	0.0268051	0.1359995	0.4635387	0.9787544	0.7487624	0.5757971	0.4918085	0.4054937	0.5071868	1.0221446	0.4894991	1.0497912	0.1652436	0.4790476	0.7454178	0.9245241	0.8793033	0.3991533	0.7228929	0.5647653	0.3182818	0.2539034	0.9467886	0.8466440	1.0275224	0.2070698	0.6949835	1.1131294	1.0655445	0.6981286	0.7399220	0.8715842	0.6834389	0.0009150	0.3055013	0.0488739	0.0318365	0.0663742	0.9698267	0.4068617	0.2278220	0.7129804	0.5087989	0.7172401	0.0004037	0.9074049	0.5679135	0.9863944	0.1694530	0.9882820	0.0399987	0.2005888	0.3085124	0.5921282	1.0159242	0.4054188	0.5459319	0.9514605	0.0006518	0.1350221	0.9743132	0.9923344	0.7692078	0.3170597	0.3344175	0.7560727	1.0564320	0.4162433	0.7070022	0.3927993	0.3757472	0.5702194	0.0260295	0.7638710	0.5151293	1.0353052	0.2381156	0.7612394	0.6861155	0.0372785	0.1462549
0.4980686	0.9638384	0.1938509	0.4378257	0.7847204	0.4955850	0.2323262	0.6605141	0.5167318	0.8006655	0.9655290	0.9530708	0.9396777	0.2875449	0.7304829	0.9508615	0.5104464	0.7070915	0.5152242	0.0395323	0.0945832	0.5029453	0.9565000	0.8890300	0.4344801	0.4644782	0.3449163	0.4690738	0.9502702	0.6210170	1.0812806	0.1396535	0.4492022	0.6933027	0.8806123	0.8247457	0.3505097	0.6846151	0.6044926	0.3306733	0.2660085	0.9645158	0.8813441	0.9846834	0.2925866	0.6954152	1.0464216	0.9554189	0.7792204	0.5960843	0.8305302	0.6859927	0.0021538	0.2840575	0.0787084	0.0258747	0.0220071	0.9616351	0.4427539	0.1922438	0.7148123	0.4257175	0.6735839	0.0000703	0.9051445	0.3684412	0.9437818	0.1317560	1.0061880	0.0336352	0.2330308	0.2679483	0.4437589	1.0554860	0.3215656	0.4619743	0.8586960	0.0019613	0.1737988	1.0516605	0.9446537	0.8107681	0.3403818	0.3008397	0.7136594	0.9660833	0.4288019	0.5636166	0.3978644	0.3839724	0.6161982	0.0362523	0.7209093	0.4682691	0.9102822	0.2192503	0.8762714	0.7666428	0.0524531	0.1819506
0.4915694	1.0137320	0.2113212	0.8910342	0.3634670	0.3756411	0.4072664	0.7012910	0.4862240	0.7034472	0.9539969	0.9782559	1.1107044	0.4257898	0.7166085	1.0821490	0.5428368	0.6958944	0.5162127	0.0253915	0.1366233	0.6299534	0.9892138	0.9159084	0.4931913	0.4838837	0.6536500	0.5086207	1.0041368	0.6722821	0.9773033	0.1929692	0.4822487	0.6093861	0.9757115	0.8858032	0.3696703	0.7687212	0.4729361	0.3169040	0.2474937	0.9673949	0.8105424	0.9522587	0.2382464	0.6466111	0.9813163	1.0816897	0.7725440	0.6639687	0.8710273	0.6334709	0.0011380	0.6076198	0.0355491	0.0455014	0.0640640	0.8523645	0.0772833	0.2969711	0.6790519	0.4953098	0.7550666	0.0007289	0.9021478	0.5860119	0.9010139	0.2744140	1.0286704	0.1295070	0.1740328	0.2995203	0.5069801	0.9988080	0.3957527	0.3325471	0.8624841	0.0032027	0.0824377	1.1018139	0.9030638	0.8970493	0.2689087	0.2028044	0.6951960	1.0902377	0.5062370	0.7262764	0.4002510	0.3608216	0.6185381	0.0406318	0.5195011	0.5004756	1.0874894	0.1565938	0.9115024	0.8330436	0.1244717	0.1342366
0.5284511	1.0858856	0.2163771	0.9196769	0.7164667	0.2379707	0.1912476	0.7731362	0.3828489	0.8536545	0.9777416	0.9458063	1.0311217	0.2741392	0.7370076	1.0372944	0.5160235	0.6958363	0.3956452	0.0291420	0.0339461	0.3153766	1.1119507	0.8742135	0.5040526	0.4990775	0.3612750	0.5568278	0.9862951	0.3726185	1.0497602	0.1566724	0.4840535	0.7047456	0.8474617	0.8430446	0.3852760	0.7254075	0.5554212	0.2901288	0.2319165	1.0100980	0.8455401	1.0582910	0.2905157	0.7121468	0.9882687	0.9508668	0.6373890	0.6953068	0.7696174	0.5882768	0.0033338	0.3914025	0.0247500	0.0256758	0.0298703	0.9058205	0.3947270	0.2975978	0.8196136	0.4463686	0.5853131	0.0000209	1.0062636	0.5742844	1.0214651	0.2014134	1.1017119	0.0245294	0.2058830	0.3115237	0.5281797	1.0229044	0.5397842	0.4573793	0.9568499	0.0023708	0.1313383	0.9791105	0.9545466	0.7250656	0.3158202	0.2560433	0.6197207	1.0879122	0.4773547	0.7228071	0.1990404	0.4172276	0.3436473	0.0100113	0.7476850	0.5517864	0.9074416	0.2008029	0.6961923	0.7477562	0.0584763	0.1766481
0.5606102	0.9571326	0.1969123	0.8382590	0.7597792	0.4686426	0.1422491	0.6876935	0.4730586	0.7312100	0.9576452	0.9330656	0.9781318	0.2868306	0.7463275	1.0581453	0.5049962	0.6938116	0.5515250	0.0395960	0.1500054	0.5692119	1.0025114	0.8826864	0.4538259	0.5307726	0.3526292	0.4294310	1.0784443	0.5498613	1.0539597	0.1840025	0.4713684	0.6464720	0.8527667	0.8864653	0.3473037	0.6162884	0.5563877	0.3462268	0.2412050	0.9556146	0.9291094	1.0023918	0.3021293	0.6660948	1.0981394	0.9462675	0.7519180	0.7125531	0.8276721	0.5599596	0.0046151	0.3825423	0.0475889	0.0328058	0.0289331	0.9911213	0.3839283	0.1745648	0.7279422	0.3081991	0.7070377	0.0022256	0.9073791	0.4617538	0.9569800	0.0884079	1.0042364	0.0190622	0.1887532	0.2525586	0.5747419	1.0349596	0.4048813	0.4579603	0.9996185	0.0022176	0.1290667	0.9236694	0.9015833	0.7976788	0.2958263	0.2782838	0.7382395	1.1123430	0.4052567	0.7346296	0.3950149	0.4183707	0.6027593	0.0178825	0.6563311	0.4786999	1.0021640	0.2334041	0.8415670	0.8426168	0.0478855	0.1491916
0.5767495	0.9100970	0.1757945	0.8340261	0.7378365	0.4392941	0.2460245	0.3443924	0.4640957	0.8414904	1.0215265	0.9820689	1.0166823	0.3186165	0.7685930	0.9432764	0.5168685	0.6225614	0.5217333	0.0396311	0.1212762	0.4625405	0.9818478	0.8037880	0.5052858	0.5380666	0.5091847	0.4918440	1.0947996	0.4971767	1.0183238	0.1487786	0.5100398	0.6759697	0.6479232	0.9334425	0.2674188	0.4789369	0.6222946	0.3224923	0.2549490	0.8581629	0.9328667	0.9764458	0.2980758	0.6644934	1.0143222	0.9456955	0.7212013	0.6167691	0.8014008	0.5554538	0.0014220	0.6169550	0.0637701	0.0250250	0.0405982	0.9956097	0.4181742	0.2508914	0.8483467	0.3871792	0.6556882	0.0001188	0.9274037	0.5186064	1.0395263	0.1608491	1.0008817	0.0247255	0.2466574	0.2966181	0.5526598	1.0554673	0.4474817	0.3034224	0.9324167	0.0010462	0.0958123	0.9391269	0.9706099	0.7859171	0.2965660	0.2490264	0.7936804	0.9894861	0.5992980	0.4353609	0.3720265	0.3932189	0.5565616	0.0078501	0.5874019	0.4922029	1.1244102	0.2917484	0.8886858	0.8413211	0.1482025	0.1672023
0.5976551	0.9513929	0.1964464	0.8268031	0.7664755	0.4769995	0.2712602	0.9507765	0.2178849	0.8028402	1.0044243	0.9411953	1.0147395	0.3689332	0.7493440	1.0608508	0.5559087	0.6598701	0.4948267	0.0376224	0.1072460	0.4947901	0.9875128	0.7731015	0.4782822	0.4843931	0.3333709	0.4145623	1.0139594	0.5494660	1.0850376	0.1355002	0.4372947	0.6054999	0.7615859	0.8601963	0.3576851	0.6238160	0.6167741	0.3273787	0.2492797	0.9135542	0.8794116	1.0214179	0.3061591	0.6461726	0.9942970	0.9903913	0.7952740	0.6038721	0.7168130	0.6013072	0.0023877	0.5280029	0.0218639	0.0072790	0.0323293	0.8908722	0.4311571	0.2238825	0.7172564	0.4366739	0.7365281	0.0007345	0.9224741	0.4485704	1.0631709	0.1172381	0.9179641	0.0222252	0.2377425	0.4057803	0.6105273	1.0784691	0.4244114	0.5899950	0.8589421	0.0017647	0.2415290	1.0005932	0.9777402	0.7576089	0.3284355	0.2272756	0.7439704	0.9053200	0.5148219	0.7372038	0.1101270	0.3367464	0.6563685	0.0090786	0.6887993	0.5138080	1.0258315	0.2459444	0.8252000	0.8875543	0.0336523	0.1805187
0.6226397	0.9354520	0.2043915	0.9466911	0.8878739	0.4658014	0.2580939	0.6092503	0.5263820	0.3873305	0.9952780	0.9352953	0.9737916	0.3379123	0.8092495	1.0420118	0.4829727	0.6683015	0.5351721	0.0493741	0.1341896	0.5569550	0.9324812	0.7501185	0.8992414	0.5174321	0.3990044	0.4350964	1.0865577	0.6118697	1.0231114	0.1338818	0.4683989	0.6778932	1.0091938	0.7408923	0.3842633	0.9321972	0.5392225	0.3701790	0.2174896	0.9690475	0.7963505	0.9527537	0.3323303	0.6674046	1.0140679	0.9492916	0.7672375	0.6409396	0.8134424	0.5846848	0.0003809	0.3713225	0.0952579	0.0252780	0.0160448	1.0030215	0.3717173	0.2188290	0.7641114	0.6714732	0.7237299	0.0014128	0.9031190	0.5768833	0.9981748	0.1982409	0.9622127	0.0505884	0.1795142	0.3698110	0.5328879	0.9823862	0.3519008	0.4215621	0.8449880	0.0068122	0.1414277	0.9641832	0.9521993	0.8408147	0.3019036	0.3790475	0.7597310	0.9900261	0.3471801	0.7606759	0.2935825	0.3353309	0.5375596	0.0309285	0.7729076	0.4953967	1.0128589	0.2364831	0.8854126	0.7619178	0.0467577	0.1844384
