G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G64A	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.3247354	0.4925638	0.1920090	0.3803936	0.4477802	0.0115013	0.6223395	0.0396926	0.2633793	0.1477621	0.0952107	0.6498886	0.0589865	0.5929207	0.1338016	0.6460810	0.5863995	0.5580909	0.5868655	0.3686741	0.2171942	0.2426669	0.2605354	0.7480345	0.0005600	0.0077905	0.0009962	0.5325403	0.1571803	0.4579181	0.2154968	0.5107394	0.1809630	0.5522225	0.4479912	0.0052832	0.5292945	0.0030216	0.6066401	0.0953426	0.0335894	0.2349788	0.3077000	0.4608883	0.0854666	0.3544840	0.7367863	0.5866664	0.4390149	0.5579851	0.0786444	0.2318880	0.5349516	0.4802981	0.0339840	0.0592318	0.0967028	0.1872992	0.0707846	0.2318101	0.3172869	0.6729895	0.2952104	0.2085292	0.0353722	0.5395165	0.5769889	0.5029886	0.2582029	0.3421304	0.3692374	0.6734424	0.0194790	0.3254507	0.0893310	0.4713621	0.4782666	0.6842260	0.4755525	0.3184821	0.0569706	0.0015046	0.3365193	0.6607683	0.5888726	0.4074772	0.2721745	0.1829537	0.4332191	0.1359082	0.0524714	0.2436128	0.2162974	0.7566573	0.1116454	0.1147892	0.0012521	0.2894237	0.1082035	0.1111655
0.1397655	0.5318430	0.6334325	0.2259554	0.1966871	0.2584292	0.2662772	0.4004317	0.4118196	0.4800684	0.0069080	0.5491399	0.0720734	0.5492658	0.0274313	0.3357694	0.3628881	0.3515325	0.1128657	0.1293230	0.2372460	0.5280471	0.5084439	0.5363607	0.0022929	0.0392022	0.0443864	0.4411773	0.5794027	0.5869232	0.4923238	0.6197376	0.1631928	0.5955304	0.7633956	0.0077025	0.6192734	0.0009186	0.7181697	0.4135661	0.4939817	0.4859187	0.3330968	0.5914746	0.0847338	0.5412138	0.5490238	0.6912331	0.4799200	0.4322728	0.1161374	0.3059586	0.4969042	0.2709477	0.0045372	0.5610367	0.0251644	0.5954635	0.3585582	0.6404835	0.3080936	0.5268597	0.1578199	0.0015232	0.2105935	0.4726555	0.4033370	0.5978436	0.4580440	0.3385108	0.4525784	0.5966354	0.2788738	0.3421298	0.4780282	0.5468054	0.0319147	0.6532427	0.4332248	0.1780552	0.0009851	0.3816460	0.4908231	0.7190439	0.0289479	0.5073571	0.3642168	0.3051323	0.7043397	0.2995248	0.1514158	0.3359811	0.0148951	0.5462313	0.1827530	0.0226734	0.2788369	0.2192460	0.0056110	0.3854453
0.1765026	0.3498582	0.3851684	0.3633870	0.1917998	0.4164174	0.4864254	0.0005240	0.2994392	0.3050875	0.4419653	0.5295903	0.0856843	0.5253077	0.6376183	0.7278020	0.1312917	0.5971512	0.6768445	0.4855718	0.1418027	0.0067446	0.3332479	0.1201858	0.0815112	0.0000825	0.1124115	0.2744204	0.1872069	0.7951099	0.2936521	0.3347140	0.1174248	0.6497367	0.6135094	0.0039716	0.7324599	0.0036855	0.4511415	0.0457504	0.0489565	0.1949977	0.3305222	0.6623699	0.0159646	0.3411911	0.8257187	0.4463360	0.4495023	0.6574966	0.1484282	0.3548607	0.6740638	0.7136882	0.0015258	0.0908469	0.0052798	0.0536757	0.5008978	0.4951534	0.1073746	0.7822044	0.3995763	0.4009340	0.1527847	0.5427355	0.1279705	0.6536924	0.5618739	0.4404321	0.3976499	0.7520400	0.0736494	0.4333212	0.2987856	0.5369042	0.5010930	0.6194900	0.6485890	0.0268355	0.0002127	0.0213055	0.4757179	0.6463018	0.6339589	0.5847205	0.4313346	0.1607901	0.6984160	0.1831729	0.2767979	0.5139410	0.4241164	0.6381194	0.2689833	0.3717986	0.2359002	0.2118547	0.3525437	0.0721370
0.6454120	0.7932778	0.5364702	0.4544642	0.2079528	0.1171510	0.1637501	0.0361118	0.5421367	0.2254074	0.0789571	0.0450175	0.2741897	0.2993061	0.2418166	0.4823494	0.1446452	0.6594298	0.6272899	0.6467741	0.1218609	0.2855771	0.2645011	0.0000268	0.5711132	0.6232551	0.0840133	0.6751869	0.7187332	0.4131550	0.3633777	0.3167105	0.1606845	0.7032853	0.6680028	0.4099001	0.5413148	0.3039811	0.4119027	0.6610833	0.4516030	0.4429627	0.4292381	0.1711543	0.3579518	0.5589144	0.6478224	0.4223554	0.2280650	0.6971112	0.0119990	0.0823694	0.6938907	0.8795571	0.2863735	0.2834282	0.2632483	0.6770105	0.0723882	0.6220317	0.0254625	0.7848978	0.4064875	0.1948998	0.0824131	0.6214244	0.2729648	0.4358076	0.1673589	0.4822747	0.5270665	0.6030234	0.0801335	0.3598545	0.5748108	0.2676518	0.3461351	0.5847881	0.1645350	0.4163143	0.2257007	0.0319515	0.4177236	0.4099071	0.0880691	0.4500753	0.8118462	0.1138752	0.7363326	0.4814740	0.3354348	0.1943972	0.3222609	0.6599213	0.4804070	0.0961409	0.0339285	0.4179170	0.0013935	0.0625550
0.0624694	0.4631999	0.4608178	0.4112458	0.2488215	0.4057527	0.6158514	0.1118175	0.2802806	0.1649395	0.1777444	0.2108128	0.7128199	0.0653049	0.3374349	0.7263223	0.2426451	0.5672513	0.4203455	0.3740890	0.2162785	0.0977098	0.2699712	0.0794458	0.6106475	0.1885351	0.0037677	0.1986841	0.5400448	0.3266503	0.2954547	0.6085716	0.5467834	0.7774764	0.5998737	0.0003138	0.6551939	0.1107391	0.4801268	0.5799074	0.1073525	0.5881184	0.2742438	0.3567681	0.3070358	0.4453395	0.6078983	0.6815930	0.1741256	0.6618445	0.0314813	0.5163252	0.5342896	0.4364895	0.0265930	0.1621408	0.2484447	0.4244707	0.2525852	0.7538386	0.0354979	0.6677513	0.4527742	0.5051756	0.1416214	0.2500335	0.4781148	0.6062662	0.2878014	0.4114974	0.3878556	0.7318747	0.0570791	0.5039488	0.3512159	0.5532125	0.1564052	0.7525387	0.5923101	0.5341724	0.0002719	0.0406712	0.1950911	0.3277594	0.3289187	0.4624824	0.6891010	0.0968809	0.6606270	0.6726336	0.4220808	0.5306122	0.3090975	0.6465567	0.3254866	0.0134460	0.1646831	0.1790133	0.0108080	0.0196038
0.0754866	0.4930420	0.3356700	0.2144148	0.2587631	0.3322575	0.7563069	0.0362706	0.4471773	0.1596547	0.0442767	0.3622334	0.2854188	0.3585806	0.3749901	0.3630693	0.2513805	0.6203837	0.7465676	0.4606302	0.1272624	0.3561889	0.0921888	0.0701131	0.5681864	0.2548122	0.0534907	0.1965414	0.3779705	0.1027927	0.1125078	0.5377838	0.1171307	0.6493793	0.6100541	0.0065088	0.4935350	0.0070056	0.2715326	0.4410059	0.3397250	0.5064077	0.0821627	0.3392451	0.3175489	0.5294306	0.6318716	0.8490639	0.5028317	0.3167044	0.0091335	0.3931139	0.5520912	0.4345448	0.3491304	0.0467779	0.0285845	0.4455110	0.0237382	0.2020765	0.4260300	0.5067670	0.4630403	0.2810219	0.0312062	0.2624694	0.1563925	0.4893229	0.4424399	0.0829371	0.3283204	0.0854548	0.0102833	0.5811523	0.4251451	0.2966086	0.1690592	0.5966189	0.1939019	0.1233787	0.0209937	0.0266085	0.4462370	0.5084599	0.3222021	0.3531082	0.4910897	0.0881630	0.6305802	0.1799344	0.0825133	0.6357815	0.6138000	0.7157916	0.3618781	0.3139341	0.0986866	0.3994748	0.0078048	0.1069766
0.2708155	0.6502693	0.1067425	0.0047114	0.3384767	0.1084284	0.4448108	0.0001512	0.2330526	0.1797724	0.0271802	0.7988728	0.0958624	0.5811906	0.0719273	0.2470264	0.5835407	0.4881389	0.4954175	0.3509715	0.2493368	0.4430370	0.4707874	0.6646032	0.0002517	0.0035455	0.0624104	0.0859520	0.5492807	0.3538983	0.4084179	0.6374932	0.3251945	0.5604515	0.3995640	0.0134007	0.4240596	0.0004450	0.3645266	0.5952368	0.1958926	0.5293027	0.5922389	0.3136844	0.2653844	0.5608335	0.7089639	0.6117602	0.5048308	0.3239380	0.0015267	0.5988603	0.6743750	0.4516428	0.0821460	0.2065021	0.0050920	0.3006376	0.0697249	0.4920842	0.2852750	0.2977047	0.3153155	0.1461728	0.0210030	0.3884880	0.4049433	0.6807558	0.2835980	0.5090075	0.6028376	0.4894517	0.0839686	0.5836238	0.2693415	0.4905531	0.2253688	0.5228046	0.4684606	0.2588102	0.2747556	0.2308643	0.7513853	0.4984848	0.4732623	0.7239701	0.5551241	0.1007742	0.3476541	0.5359844	0.1692724	0.1827587	0.1143076	0.8581948	0.1080164	0.0141349	0.0020032	0.1435365	0.0803597	0.4633107
0.0142898	0.3388969	0.3077503	0.2097288	0.3105281	0.3268581	0.7784363	0.0364822	0.5322961	0.2058156	0.0662566	0.2284543	0.7653582	0.0010060	0.0016671	0.3564043	0.3540471	0.2586350	0.6990845	0.6976424	0.5732031	0.5892040	0.2251285	0.0015741	0.8373902	0.2107344	0.4521599	0.1815606	0.2587110	0.2435878	0.0658378	0.6464514	0.1856648	0.7213837	0.5029672	0.0079229	0.6296040	0.0482184	0.1447420	0.5037415	0.0620235	0.2556702	0.1627933	0.5421145	0.2191040	0.6427206	0.6622573	0.7648853	0.3958380	0.6461188	0.4270466	0.5043543	0.6209513	0.3528322	0.2127212	0.0348363	0.0296890	0.5810704	0.1175602	0.7108275	0.0463845	0.4981547	0.3355165	0.1960058	0.0771160	0.4405231	0.0158668	0.1525778	0.5199247	0.2480508	0.4056021	0.5471574	0.0331167	0.6377345	0.4054364	0.1872666	0.4094027	0.6442621	0.5093069	0.3897839	0.0385764	0.0336705	0.1962843	0.1845486	0.0319678	0.2324689	0.5797209	0.1989769	0.7196601	0.7611935	0.1103367	0.5815928	0.6929248	0.6095330	0.2561240	0.0002460	0.0391634	0.3651588	0.0116501	0.4131405
0.0938652	0.3544698	0.4126133	0.2248544	0.2703510	0.6077987	0.5726606	0.0344317	0.4840474	0.0299243	0.0160182	0.2527258	0.3099384	0.0084726	0.6076969	0.4388207	0.2946324	0.5199568	0.3296939	0.2559800	0.1747532	0.4371698	0.0532324	0.0000480	0.6611758	0.2022171	0.1396051	0.6841829	0.2145058	0.0416437	0.0000047	0.4538436	0.1522155	0.7067549	0.7095558	0.0012801	0.7219073	0.0047151	0.4004762	0.5675935	0.2185346	0.5200496	0.0728757	0.4017899	0.2080793	0.3742466	0.7238198	0.6690526	0.4765268	0.4799553	0.1228180	0.5246343	0.6063852	0.4403058	0.5912982	0.3018223	0.3664303	0.5167818	0.0846534	0.0538193	0.2439216	0.5700286	0.3186130	0.4176050	0.3524304	0.4459936	0.2077120	0.1236802	0.4466673	0.2962233	0.1851941	0.3573091	0.0084667	0.7437884	0.6233870	0.2594389	0.3560171	0.5332670	0.4874972	0.3845742	0.2429343	0.0033888	0.3855523	0.0332411	0.2151916	0.0008079	0.4537615	0.0048863	0.6362072	0.6130719	0.0990809	0.0942166	0.5134585	0.6369971	0.3447574	0.0827204	0.0057904	0.2740646	0.0057232	0.0231232
0.0312456	0.6833186	0.3410691	0.2184769	0.2654989	0.0288200	0.1740707	0.1495824	0.4142546	0.1937775	0.0904750	0.7379197	0.4646237	0.0360491	0.7574583	0.4051546	0.3382167	0.6031015	0.5647975	0.4432124	0.1733070	0.5226051	0.0076473	0.0485449	0.1258703	0.0337253	0.0093835	0.7115657	0.1690266	0.4058940	0.1456063	0.1488905	0.0360515	0.6078733	0.6398005	0.2434550	0.5914978	0.0090960	0.5638893	0.5472114	0.1989312	0.5160195	0.3320371	0.4398094	0.3220279	0.4726086	0.6305766	0.7213666	0.3135265	0.5228166	0.0009276	0.4552478	0.2378869	0.4870912	0.1870353	0.2023602	0.0042655	0.3001221	0.2551582	0.4726560	0.1408057	0.0341540	0.2917367	0.2909883	0.0102860	0.4195945	0.0231542	0.0033648	0.3234151	0.6646585	0.5369460	0.4064162	0.2445834	0.3916653	0.3468285	0.2532842	0.5348766	0.6795144	0.3775121	0.2160915	0.0761050	0.0073235	0.5198673	0.1099830	0.6586365	0.4291743	0.6623376	0.2735217	0.6739493	0.3821903	0.5594953	0.1254116	0.1537239	0.7418140	0.3560894	0.2317031	0.0155389	0.5099640	0.1209831	0.4009990
