G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G65A	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000001	0.2651308	0.9257199	0.8219638	0.8914596	0.7412188	0.4869141	0.8276432	0.0823492	0.6995122	1.0000000	0.9845962	0.1100410	0.9699954	0.1917672	0.4643844	0.0148765	0.3908408	0.5250612	0.8150406	0.7301409	0.2704171	0.6609551	0.4046753	0.2885379	0.9951919	0.0855747	0.4285656	0.2405012	0.5224736	0.7749753	0.4279417	0.0964073	0.4773066	0.2017245	0.3283631	0.6240107	0.2257074	0.3925780	0.9511485	0.4869651	0.8706310	0.2985688	0.9919936	0.2777177	0.0190253	0.0947269	0.3805227	0.6192573	0.0609302	0.3572185	0.8884798	0.3714503	0.9183857	0.9141889	0.6490032	0.9633386	0.9995101	0.8122632	0.9999835	0.0149313	0.5480538	0.7911280	0.1792470	0.0665013	0.8922924	0.3051755	0.4468321	0.8687152	0.2656137	0.3566325	0.0670935	0.8298095	0.4363066	0.6280399	0.9408938	0.9849957	0.0750881	0.9995726	0.0543933	0.2296495	0.0324899	0.1942337	0.9996793	0.0023242	0.5365705	0.4778012	0.7634402	0.4770602	0.1962776	0.5359802	0.6051655	0.7013764	0.5944242	0.0191868	0.2745937	0.9676965	0.3958917	0.5031924	0.6617051
0.4059990	0.0000032	0.9999417	0.8219607	0.8913828	0.7412439	0.4869095	0.8276272	0.0823492	0.6995121	1.0000000	0.9845962	0.1100550	0.9699269	0.1917673	0.4643843	0.0148749	0.3908746	0.5250235	0.8149960	0.9960530	0.2761760	0.6667304	0.4039984	0.2939343	0.9951861	0.0856127	0.4284418	0.2405546	0.0930470	0.7752735	0.4281501	0.0966244	0.0178661	0.2019135	0.3284414	0.6278369	0.9772157	0.1060532	0.9516426	0.4874238	0.8715519	0.3009826	0.9995069	0.2777042	0.0190864	0.0951174	0.3810982	0.6201900	0.0610912	0.4233930	0.9170478	0.3666123	0.9184101	0.9141009	0.6469760	0.8092443	0.9798541	0.9965938	0.9943822	0.0000135	0.5162950	0.7893371	0.1769997	0.0665762	0.8888716	0.3050935	0.4468704	0.8690166	0.2656590	0.3618677	0.0670940	0.9649035	0.4366881	0.6273871	0.9409120	0.5784276	0.0756364	0.9997763	0.0539490	0.2294603	0.0325005	0.0863156	0.9980055	0.0023539	0.4986985	0.3828014	0.7404137	0.4810254	0.0066852	0.5360286	0.6021738	0.7010376	0.5902929	0.0189775	0.2729032	0.8439448	0.3413670	0.5382889	0.6590805
0.4060982	0.6656723	0.0000000	0.8219386	0.8915048	0.7411895	0.4869253	0.8276678	0.0823492	0.6995121	1.0000000	0.9845962	0.1100293	0.9700525	0.1917672	0.4643844	0.0148797	0.3907982	0.5251008	0.8150835	0.6695043	0.1181793	0.4470993	0.4316002	0.0989565	0.9954045	0.0842875	0.4303407	0.2391447	0.0930559	0.7747129	0.4277637	0.0962265	0.5662666	0.2002943	0.3274563	0.5585391	0.9803134	0.1021336	0.9204078	0.4878388	0.8722687	0.3001564	0.9986217	0.2786361	0.0164696	0.0784798	0.3582273	0.6198217	0.0607965	0.3396019	0.7948901	0.8066381	0.6035850	0.9184456	0.6510799	0.8017449	0.9995095	0.3668352	0.9999921	0.0000413	0.8973521	0.9107856	0.2889482	0.0565039	0.9344090	0.3098405	0.4467684	0.8528075	0.0331149	0.2936336	0.0670751	0.8283137	0.4366794	0.6613145	0.9368053	0.5778510	0.0639944	0.9997309	0.0540427	0.2458681	0.0323455	0.2705337	0.9981371	0.0024011	0.4957105	0.5051848	0.7667244	0.4809941	0.4051810	0.5356167	0.6021630	0.7075070	0.6856089	0.0588027	0.2672041	0.9829161	0.4408960	0.4526881	0.7434362
0.4035036	0.2648693	1.0000000	0.0000000	0.8913956	0.7412448	0.4869074	0.8276242	0.0823492	0.6995121	1.0000000	0.9845962	0.1100537	0.9699335	0.1917672	0.4643844	0.0148743	0.3908772	0.5250240	0.8149981	0.9131952	1.0000000	0.7234665	0.5967510	0.3448951	0.9946273	0.0888321	0.2934179	0.3897553	0.0937208	0.7752505	0.4281317	0.0966037	0.2447649	0.3037773	0.3984421	0.9255994	0.9893663	0.0872179	0.7914033	0.4263526	0.7646203	0.3600683	0.9997281	0.2780004	0.0125832	0.0280027	0.2600287	0.6439161	0.0610757	0.4248513	0.9380003	0.3386545	0.9344681	0.8853398	0.6488852	0.5292388	0.9959249	0.8964248	1.0000000	0.0161328	0.5314798	0.7448515	0.1565754	0.0654868	0.6713328	0.3491765	0.4469227	0.7310932	0.3078644	0.3467880	0.0671406	0.8051230	0.4372555	0.6995003	0.9133993	0.5772682	0.0849538	0.9993359	0.3079491	0.2749725	0.0320144	0.0954973	0.9976794	0.0026230	0.4952833	0.2495418	0.7631473	0.4809265	0.1960196	0.5634051	0.6022619	0.7082983	0.1185871	0.0386792	0.3080151	0.8923686	0.3663778	0.5101374	0.6704980
0.4085033	0.2649399	0.9728117	0.4207884	0.0000000	0.7411984	0.4869199	0.8276584	0.0823492	0.6995121	1.0000000	0.9845962	0.1100311	0.9700443	0.1917672	0.4643844	0.0148783	0.3908123	0.5250903	0.8150740	0.6762602	0.2780302	0.6675397	0.4249744	0.2946771	0.9956636	0.0826487	0.4672980	0.2123622	0.0924323	0.7747607	0.4277919	0.0962507	0.5559312	0.1723958	0.3084208	0.6274523	0.9786304	0.1043128	0.9413150	0.4945393	0.8848150	0.2914419	0.9982831	0.2776988	0.0169510	0.0819450	0.3632285	0.6160158	0.0608155	0.4205826	0.8964091	0.3684546	0.9204391	0.9219369	0.6490132	0.7303916	0.9979203	0.8977430	0.9999912	0.0157372	0.5473290	0.7868387	0.3593236	0.0657066	0.8887473	0.3087503	0.4468374	0.8566323	0.2672238	0.3501178	0.0670524	0.8331264	0.4365855	0.6344413	0.9398726	0.5779474	0.0757523	0.9997494	0.1445833	0.2093861	0.0323542	0.2602436	0.9978697	0.0023879	0.5009808	0.3889423	0.7635485	0.4809990	0.1960936	0.5293189	0.6021736	0.7003524	0.5536276	0.0204255	0.2499239	0.9812518	0.4325933	0.4993715	0.6626582
0.4030041	0.2713710	0.9411942	0.7081804	0.4739418	0.0000000	0.4827280	0.8180700	0.0823492	0.6995111	1.0000000	0.9845963	0.1398621	0.8673236	0.1917676	0.4643848	0.0153078	0.4077835	0.5093040	0.7978624	0.9801619	0.3715921	0.7526738	0.6741906	0.3696220	0.9942247	0.0910155	0.2524550	0.4646905	0.5088190	0.0099406	0.5252340	0.4493096	0.1162849	0.4213674	0.4382700	0.6573809	0.0695649	0.7244302	0.6980814	0.3602407	0.6596061	0.3914394	0.9943966	0.2784402	0.0124911	0.0243520	0.2492010	0.8862454	0.6452220	0.3752316	0.9914998	0.3157747	0.9316543	0.8986007	0.0331731	0.9389724	0.9991155	0.3654685	0.9999730	0.0134937	0.4798194	0.7376853	0.8696838	0.0732753	0.8318155	0.3643615	0.4701589	0.7114242	0.3470008	0.3011095	0.0671763	0.7793069	0.4357503	0.7283655	0.8835083	0.9999049	0.0909220	0.9983223	0.0490235	0.2889505	0.1633859	0.4801540	0.9974785	0.0024879	0.4983798	0.3157036	0.7479748	0.4691334	0.4713317	0.5100316	0.6087609	0.8051606	0.3626898	0.0456221	0.2868235	0.9048435	0.3673102	0.5222718	0.6344441
0.4060108	0.2651308	0.9257199	0.8219641	0.8914598	0.7412189	0.0000058	0.8276432	0.0823492	0.6995122	1.0000000	0.9845962	0.1100410	0.9699954	0.1917672	0.4643843	0.0148765	0.3908409	0.5250611	0.8150406	0.7301389	0.2704170	0.6609551	0.4046752	0.2885378	0.9951919	0.0855746	0.4285658	0.2405010	0.0930686	0.7749753	0.4279416	0.0964072	0.4773084	0.2017241	0.3283629	0.6240105	0.9771738	0.1061045	0.9511483	0.4874313	0.8715543	0.3007345	0.9988953	0.2777178	0.0190286	0.0947525	0.3805689	0.6200820	0.0609302	0.3870673	0.8883842	0.3688355	0.9183859	0.9141890	0.6497955	0.8049654	0.9995101	0.8973822	0.9999857	0.0178894	0.9838339	0.7932456	0.1792469	0.0663759	0.8908847	0.3051702	0.4468744	0.8687334	0.2657010	0.3567630	0.0670935	0.8340012	0.4366856	0.6279821	0.9408664	0.5782660	0.0748566	0.9997755	0.0539971	0.2297119	0.0324958	0.1944505	0.9980107	0.0023546	0.4986184	0.3854166	0.7634402	0.4810225	0.1962776	0.5359800	0.6021733	0.7013106	0.5942277	0.0191424	0.2745943	0.9676960	0.3958925	0.5031936	0.6617036
0.4130661	0.5012069	0.9921235	0.9101629	0.9836501	0.8977237	0.0600513	0.0000000	0.0823492	0.6995359	1.0000000	0.9845939	0.1067630	0.9869430	0.1917591	0.4643739	0.0030589	0.8640233	0.2020290	0.4957408	0.8306799	0.1674534	0.5404671	0.3135085	0.1750341	0.9948330	0.0876741	0.4919421	0.1965294	0.0876955	0.8209619	0.4351023	0.0425726	0.7518723	0.1468870	0.2934108	0.5788972	0.9981552	0.0559890	0.9725732	0.4974108	0.8901566	0.2820808	0.9843552	0.2782394	0.0311148	0.1424381	0.4355313	0.3792390	0.0312665	0.2697909	0.6432127	0.3966719	0.9063291	0.9283841	0.6632155	0.6823486	0.9996440	0.4258018	0.9999809	0.0007670	0.8577589	0.7745569	0.1808925	0.2209820	0.8580957	0.4184516	0.6441228	0.8963447	0.2712375	0.5035568	0.0671295	0.8437760	0.4364837	0.5654551	0.9446068	0.0251230	0.0653904	0.9998442	0.2794458	0.1727120	0.0327882	0.4351252	0.9975800	0.0035648	0.4987119	0.4936870	0.7689654	0.4806439	0.3446441	0.5265904	0.6021649	0.7169643	0.6087666	0.0173919	0.2410464	0.9852185	0.4878244	0.4718006	0.4804981
0.4061311	0.2651590	0.9257343	0.8220007	0.8913674	0.7412717	0.4868957	0.8276003	0.0000000	0.6995402	1.0000000	0.9845935	0.1100631	0.9698874	0.1917577	0.4643720	0.0148710	0.3909170	0.5249885	0.8149604	0.7259095	0.1978572	0.5813774	0.4143792	0.2130791	0.9952856	0.0850143	0.4309095	0.2387515	0.0929878	0.7754747	0.4282842	0.0967595	0.4827989	0.1998406	0.3271702	0.5838169	0.9782629	0.1047635	0.9428021	0.4880168	0.8725564	0.3000573	0.9988637	0.2779325	0.0179982	0.0886515	0.3723828	0.6197595	0.0611897	0.2855555	0.8788685	0.3778282	0.9187067	0.9829382	0.6489018	0.8078733	0.9995110	0.8997640	0.9999874	0.0149247	0.5475619	0.8664449	0.2142327	0.0627640	0.9140798	0.3067438	0.4469544	0.9178723	0.0304189	0.3091473	0.0670853	0.8329072	0.4315557	0.6377319	0.9307158	0.5781527	0.0672942	0.9999993	0.0540167	0.2337382	0.0324380	0.1987014	0.9980751	0.0000327	0.4974664	0.4248543	0.7405232	0.4810358	0.1965219	0.5354913	0.6021679	0.7064996	0.6424742	0.0231560	0.2766484	0.9694607	0.3992419	0.5022033	0.6620311
0.4072913	0.3500444	0.9121774	0.8367654	0.9802778	0.7411584	0.4869344	0.8276913	0.0823492	0.0000000	1.0000000	0.3786815	0.1050855	0.9963797	0.0517464	0.0384199	0.0145960	0.3907544	0.5251448	0.8151338	0.6611253	0.2686662	0.6590967	0.4439837	0.2868073	0.4921879	0.5205185	0.4331915	0.2369105	0.1562938	0.7743909	0.4275397	0.0959919	0.5808366	0.1840456	0.3222540	0.6287816	0.1021158	0.5556797	0.9873987	0.4893550	0.8751221	0.2970575	0.9912674	0.5691077	0.0137062	0.0513762	0.3136135	0.6185142	0.0606143	0.3662133	0.4373903	0.3808555	0.8127379	0.8657480	0.6507010	0.8651945	0.9999998	0.4400160	0.9978671	0.0264697	0.6126501	0.7415714	0.1702435	0.7855054	0.5956160	0.4506971	0.0094763	0.8092299	0.3926263	0.5740080	0.7468907	0.8809741	0.4366295	0.6518732	0.9471688	0.9993580	0.0746134	0.9995810	0.3068596	0.2555650	0.0320699	0.2837546	0.9996588	0.0000029	0.5018388	0.6955045	0.7698047	0.4692744	0.2701981	0.5318740	0.6022307	0.7009180	0.6189737	0.0400629	0.2763078	0.9939088	0.4433655	0.4845248	0.6715845
