G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G71A	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.5936902	0.3480382	0.2658303	0.3712987	0.6465424	0.3695260	0.1543910	0.1220735	0.4716878	0.3350356	0.0379486	0.9178796	0.4788717	0.6334531	0.5549342	0.0787297	0.4743552	0.3674538	0.0885699	0.9405782	0.5990287	0.7322487	0.0000168	0.4324531	0.7100552	0.3775083	0.0000000	0.0005383	0.3934207	0.3098780	0.5509722	0.3625041	0.8976654	0.5495581	0.9628836	0.0429604	0.2780900	0.5315518	0.3264992	0.4067917	0.0254796	0.4583346	0.1389119	0.8725342	0.4383901	0.2068803	0.5482433	0.0016734	0.4446842	0.2122826	0.9946453	0.3741296	0.8760724	0.7212651	0.8693482	0.6888364	0.1922486	0.0468954	0.8481308	0.6870780	0.1787944	0.3894870	0.9233582	0.5724061	0.6536594	0.0068789	0.8911046	0.1952828	0.7543794	0.6611222	0.7626328	0.3776374	0.2518184	0.0027595	0.9539393	0.9566821	0.6087580	0.7625551	0.6109139	0.9217828	0.5885424	0.1007460	0.8179233	0.1197193	0.1266494	0.9999999	0.1832315	0.6167905	0.8857734	0.8418810	0.1089386	0.4496701	0.3708332	0.5946282	0.6813974	0.3874025	0.4624426	0.8801864	0.5746939	0.0429567
0.4645652	0.8192208	0.9594631	0.2859201	0.3223792	0.2363921	0.5974854	0.2528808	0.3891973	0.0644206	0.4734315	0.9999987	0.0255016	0.2408015	0.3667995	0.0355316	0.4230874	0.3987683	0.0901484	0.8947340	0.5093494	0.9777989	0.0071155	0.1608090	0.8579665	0.7371233	0.0001417	0.1038053	0.2629363	0.4861264	0.9061675	0.3494176	0.6085261	0.6484848	0.2120717	0.7411152	0.7789533	0.3598146	0.0079563	0.4403032	0.0618352	0.9611715	0.0000179	0.8448816	0.9532063	0.2151934	0.5666096	0.0046056	0.7745061	0.5352595	0.9825849	0.7420321	0.7276682	0.9647326	0.8785605	0.8541005	0.1924633	0.0039735	0.6465579	0.9024935	0.0004557	0.5308990	0.6724200	0.4305342	0.3101848	0.0054236	0.7410143	0.1086183	0.0017243	0.8069202	0.9944433	0.6141710	0.0105866	0.0754088	0.9010001	0.9876332	0.8812519	0.6686885	0.6450877	0.9144038	0.4253926	0.3450840	0.8541078	0.7414149	0.0528262	0.1914939	0.3192698	0.2802669	0.3466835	0.8451764	0.9519656	0.1923425	0.4844745	1.0000000	0.8488783	0.4341480	0.3545299	0.8363503	0.2999780	0.2632954
0.8559442	0.8259866	0.9526695	0.5388550	0.8584269	0.4566573	0.4013754	0.2302514	0.4161305	0.1232096	0.2767152	0.9999992	0.1978046	0.7987125	0.9965403	0.5110751	0.6657823	0.2512473	0.1480369	0.9344228	0.4924567	0.9988020	0.0078971	0.1670970	0.6341113	0.4593979	0.1898320	0.2885710	0.5065641	0.3589119	0.6384033	0.4922456	0.6891109	0.2479699	0.2863181	0.5540568	0.5154085	0.5053096	0.3546802	0.1712763	0.7110266	0.8532362	0.0000495	0.6172355	0.9185126	0.0623583	0.2776275	0.0044150	0.6434356	0.1252028	0.7996944	0.8581043	0.9310671	0.7454371	0.7788797	0.6268403	0.7074269	0.1055978	0.9435545	0.2457631	0.0484338	0.2461047	0.7025671	0.8127715	0.6763684	0.4287569	0.5227165	0.1798375	0.3829995	0.8066776	0.8190246	0.9170394	0.0259699	0.1639556	0.9855839	0.9999647	0.6790039	0.6077275	0.2376608	0.9907890	0.4864524	0.1948801	0.3642037	0.3357579	0.1124327	0.4173820	0.0381237	0.2882347	0.7389825	0.8985772	0.8488325	0.4039349	0.2396682	1.0000000	0.7203215	0.7305671	0.0555532	0.7500201	0.3164451	0.0001993
0.8027093	0.7108591	0.7337898	0.4864400	0.7866928	0.4590701	0.2566212	0.0190186	0.6135397	0.2259938	0.5475209	1.0000000	0.0885978	0.3391051	0.4434989	0.0988370	0.5756734	0.3144404	0.2406597	0.8473037	0.4922278	0.9990934	0.0122703	0.1516964	0.7977796	0.6437055	0.0000286	0.0755121	0.3953920	0.4772643	0.8850907	0.2763970	0.5992882	0.3350812	0.8446748	0.1058091	0.1312150	0.3964706	0.0130503	0.2470392	0.5105896	0.6662657	0.1770619	0.8711288	0.3493361	0.3847621	0.3291832	0.0000271	0.2997335	0.1235497	0.9932269	0.7971385	0.0954626	0.7537924	0.5228002	0.7743327	0.6680423	0.3301706	0.7366247	0.5741205	0.2483362	0.4342963	0.9519358	0.4037449	0.5760049	0.5707138	0.5651294	0.0693090	0.0607221	0.5576337	0.9899432	0.1480700	0.2854830	0.0004540	0.7146332	0.9931607	0.7795051	0.6532814	0.1904819	0.8027051	0.5639589	0.6774239	0.6896761	0.1485397	0.3074253	0.8075785	0.2300303	0.6739426	0.0679323	0.7001678	0.5183968	0.0434725	0.9490508	1.0000000	0.6025340	0.7004044	0.6083710	0.5845446	0.2727028	0.0000347
0.6985629	0.6289656	0.6984185	0.4697438	0.7651811	0.4012230	0.2611230	0.1679226	0.4549762	0.2211184	0.1421438	0.8292560	0.0360891	0.8044323	0.9975665	0.6276459	0.7202908	0.2475055	0.0028541	0.9386469	0.5798921	0.8946246	0.7535675	0.0549480	0.7741701	0.1664786	0.3454214	0.1171961	0.4487623	0.4883591	0.7497554	0.5535756	0.6782660	0.2690130	0.3053079	0.4646294	0.5673925	0.1501437	0.8650180	0.1123315	0.6841885	0.9988479	0.0043273	0.5991785	0.7062454	0.0629262	0.4358820	0.0608272	0.7220251	0.1733168	0.9999815	0.1044983	0.6910669	0.9424933	0.3581654	0.7258174	0.1330921	0.5255853	0.8459578	0.1326944	0.0238090	0.2172048	0.4249656	0.5987453	0.7009434	0.3660888	0.3951823	0.4831993	0.5074655	0.7459706	0.8622264	0.6142314	0.0001346	0.0002918	0.5093078	0.7157108	0.9618657	0.9220678	0.6319153	0.5970500	0.5358167	0.3600221	0.2261229	0.1062566	0.0085175	0.8183333	0.0002449	0.3181795	0.4340974	0.9585299	0.1949096	0.0749793	0.1680684	1.0000000	0.7920411	0.5439317	0.1742522	0.5401982	0.4379939	0.0000280
0.0006631	0.8943586	0.9402545	0.0085824	0.1122455	0.6302611	0.0690290	0.0794262	0.4492776	0.1402966	0.2679195	1.0000000	0.0009806	0.6361952	0.2873839	0.0805753	0.6183877	0.2941009	0.1734036	0.8805297	0.5734951	0.9019010	0.1726574	0.0366962	0.9390465	0.9664520	0.5332659	0.5221884	0.3078111	0.4768979	0.8842240	0.6786112	0.6355193	0.5627671	0.1850715	0.5467896	0.6167666	0.6211648	0.4166034	0.9876342	0.1820953	0.6790514	0.0176997	0.7821028	0.9435520	0.4773318	0.3614320	0.0002992	0.6572172	0.0584931	0.9675574	0.6026862	0.8530763	0.9651426	0.7337163	0.6752742	0.1091866	0.0012486	0.3603943	0.8511440	0.5446126	0.2108496	0.3409391	0.0437361	0.0655628	0.3250731	0.0871700	0.5445367	0.0303605	0.5908272	0.9955152	0.7013905	0.0211365	0.2712115	0.7052862	0.9981449	0.2927155	0.2202521	0.1575599	0.8172251	0.4393550	0.6425907	0.4834887	0.8212265	0.4101341	1.0000000	0.2010572	0.0729724	0.2677742	0.5693295	0.2307664	0.2567518	0.1127727	1.0000000	0.9968801	0.8378670	0.1792120	0.5690956	0.6671739	0.1938096
0.0180378	0.8720304	0.9607748	0.0536610	0.2701872	0.4790764	0.2658325	0.0831341	0.5675916	0.1909669	0.5300998	1.0000000	0.0073496	0.8663078	0.6593986	0.0085722	0.4265281	0.1120161	0.0007133	0.9558723	0.6983776	0.8093447	0.3168668	0.0804128	0.6685453	0.7249504	0.0021687	0.1787911	0.3986261	0.5397321	0.8444953	0.2237830	0.6770744	0.4680798	0.3048916	0.5173533	0.3763765	0.1659080	0.7135145	0.5869597	0.0654031	0.9818032	0.1822976	0.8499466	0.5708392	0.1688565	0.5051230	0.0004547	0.9611998	0.1343939	0.9945618	0.6116870	0.5130607	0.9407341	0.7650472	0.4849497	0.7502252	0.0258488	0.5909739	0.5671666	0.1305967	0.4501974	0.3201469	0.0519396	0.2908795	0.0100426	0.2377109	0.0085836	0.3542328	0.8840277	0.7234509	0.1612712	0.1347390	0.0000607	0.8481091	0.9121818	0.8317303	0.3560154	0.1803997	0.4899016	0.8802555	0.3773259	0.8141520	0.2355251	0.1288467	0.7031866	0.0001931	0.2029916	0.4304626	0.5130027	0.5075724	0.4351502	0.1810816	1.0000000	0.9817597	0.9289431	0.4684312	0.6486636	0.1210128	0.0005791
0.2172469	0.6035073	0.6239811	0.0904322	0.3157941	0.2215641	0.4691204	0.2251374	0.3705001	0.1621662	0.5293710	0.9464839	0.4587077	0.9889182	0.9829837	0.4285060	0.3058020	0.4818818	0.0259576	0.8417909	0.5053466	0.6465468	0.1844954	0.1588678	0.9083062	0.8270102	0.1910123	0.0013949	0.6912183	0.5251895	0.9182016	0.2585103	0.7530377	0.5694998	0.0972381	0.8581326	0.8725923	0.4451555	0.5621093	0.2218704	0.2802027	0.8828772	0.2319648	0.8248249	0.8708853	0.1254001	0.5434284	0.2117525	0.7484137	0.6936714	0.7117775	0.2219309	0.8013941	0.9643108	0.9233149	0.7870775	0.3063517	0.0150267	0.8476578	0.2987727	0.0852630	0.2281508	0.4806618	0.0781417	0.8108293	0.6727258	0.7073057	0.3581843	0.7319656	0.7294243	0.9826246	0.7584639	0.0007037	0.0352726	0.9838654	0.9966948	0.5125915	0.9244219	0.3842319	0.8883905	0.3187893	0.2369693	0.3049285	0.6821971	0.0106560	0.4991845	0.0020960	0.2933995	0.8038818	0.6963498	0.2710200	0.7071391	0.7350577	1.0000000	0.5562522	0.8579891	0.3192401	0.5144142	0.4536910	0.3046736
0.6563964	0.8074797	0.9174777	0.3666024	0.5543432	0.2657390	0.5682490	0.3250662	0.3604601	0.0583831	0.5746671	0.7980737	0.2429207	0.8157902	0.9957333	0.4951919	0.0982076	0.6257933	0.0885105	0.8904634	0.4801969	0.9331728	0.4737264	0.3578586	0.1679938	0.2819886	0.1889224	0.0423291	0.5966918	0.4079242	0.5993361	0.0005731	0.6565747	0.5965501	0.0839063	0.6264754	0.6374792	0.5283745	0.0021774	0.4076285	0.4305286	0.8554011	0.1493853	0.9149231	0.1446615	0.3503574	0.0766876	0.0093104	0.7119971	0.3551693	0.6805771	0.1959987	0.7772784	0.9239699	0.7533783	0.6652278	0.2657578	0.2110315	0.9459713	0.6789341	0.0801377	0.1508352	0.5389055	0.1500237	0.8324520	0.5704910	0.4193661	0.0892128	0.6577457	0.9420852	0.9031109	0.5748771	0.0835548	0.0003111	0.7633878	0.9979220	0.4202965	0.8444795	0.5367285	0.9767266	0.6200680	0.0448518	0.4693960	0.3445744	0.5674989	0.5067445	0.0140628	0.0361284	1.0000000	0.1081327	0.2183494	0.5540224	0.9615761	1.0000000	0.7572767	0.9010480	0.3867037	0.7946443	0.0876400	0.0012987
0.1246707	0.6447737	0.6540159	0.1169007	0.1245667	0.1307605	0.7576972	0.4759644	0.2954163	0.3053602	0.6377020	0.8976960	0.3768767	0.3516695	0.6970129	0.0964140	0.3366878	0.3567769	0.0933490	0.8428952	0.4203399	0.8124310	0.1685356	0.2306487	0.9061237	0.8277300	0.0000000	0.0011821	0.7532831	0.4010462	0.7199417	0.4580508	0.9979337	0.9414966	0.2275534	0.7177063	0.5277459	0.7164319	0.0073813	0.5212773	0.1484197	0.8112118	0.4124591	0.5976329	0.2296779	0.2553976	0.5027981	0.2463174	0.8365880	0.8845216	0.8904064	0.2459054	0.5976073	0.5993720	0.9875189	0.6526680	0.4368572	0.0066639	0.9701437	0.4268715	0.2492113	0.2869830	0.9407082	0.1718732	0.8999282	0.2215994	0.2125186	0.6642009	0.6080471	0.7232557	0.7727287	0.7014875	0.0064319	0.0039376	0.7643815	0.9838864	0.5614937	0.7468414	0.3604795	0.6495819	0.6805900	0.4874614	0.6405863	0.8117674	0.3028645	0.5523974	0.0004134	0.1681192	0.3926821	0.6557171	0.5668992	0.2864329	0.7196091	0.9917091	0.6943413	0.2782241	0.8207950	0.6550396	0.2969186	0.0000126
