G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G63A	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.4269789	0.8048664	1.0365179	0.3799404	0.0003101	0.4111377	0.0056642	0.6494268	0.9429428	1.1146274	0.6535224	0.8443717	0.3951971	0.0768202	0.6597040	0.7999135	0.4531819	0.8709979	0.1036949	0.0006605	0.8860632	0.0529201	0.3816973	0.0039978	0.4691091	0.8224367	0.4252836	0.3623684	0.7694601	1.0181124	0.8155921	0.4753399	0.8147682	0.0447706	0.4902257	0.3871837	0.0010809	0.2522702	0.1278597	0.9863294	0.2454945	0.0039099	0.8203716	0.5724785	0.0423462	0.0557585	0.1867370	0.9091499	0.5746213	0.9427715	0.7444548	0.9348576	0.2508052	0.0044588	0.5572213	0.6642945	0.5709107	0.6628672	0.5406485	0.9767482	0.9166918	0.2490242	0.2136024	0.2966543	0.7833117	0.5281991	0.1943562	0.0446866	0.2172777	0.2724755	0.8469221	0.3380340	0.1896939	0.1899097	0.6709070	0.6739624	0.3229908	0.3588077	0.1111499	0.4928588	0.0979010	0.8967972	0.8955639	0.6634800	0.7967480	0.5473077	0.3283112	0.4532069	1.1271579	0.7001263	1.0104256	0.2810468	0.0503323	0.1482501	0.9587386	0.4793600	0.2008856	1.0026457	1.0444797	0.6389273
0.5735596	0.3649817	0.5267514	0.2107041	0.2009925	0.3306309	0.4290284	0.2624153	0.3598666	1.0569394	1.0729713	0.4296559	0.2248700	0.2486626	1.0954433	0.3760290	0.5270042	0.7275380	0.4169835	0.0940380	0.9316465	0.2107662	0.6304026	0.0256184	0.8148462	0.5033510	0.6140856	0.1940109	0.5532488	0.9778312	0.4160544	0.2348138	0.1071542	0.4249167	0.6277235	0.7031861	0.5280864	0.1855662	0.1531270	0.2636925	0.8482530	0.6158215	0.8996490	0.7167270	0.2090975	0.7170009	0.1862208	0.8876400	0.8588227	1.0149324	0.5495548	0.8053122	0.1452275	0.2493698	0.6006219	0.0081367	0.9556170	0.6480267	0.6532727	1.0035671	1.0019833	1.0224492	0.2985053	0.1989900	0.2926819	0.9124539	0.2937325	0.1053286	0.1526398	0.6422588	0.6633620	0.3346072	0.0633080	0.3650919	0.6385435	0.3656945	0.1986907	0.8086585	0.0037896	0.5836570	0.7729030	0.5065340	0.9697795	0.5873620	0.3663956	0.9953669	0.8726541	0.6705644	0.7666110	0.1581432	0.9270879	0.5401431	0.0666412	0.2008589	0.3522564	0.4389241	0.3051494	0.9775967	0.3484052	0.8262899
0.5681724	0.6815777	1.0325644	0.8129297	0.2387903	0.4936211	0.2930904	0.8631329	0.5626288	0.9661944	0.5947938	0.6888475	0.1035818	0.0133918	0.7699624	0.7406642	0.7796692	0.5811519	0.5009570	0.2694052	1.0576743	0.0253372	0.3379851	0.0026874	0.4233606	0.2284386	0.6952972	0.1755512	0.5398091	1.1003946	0.5163339	0.3874585	0.6995487	0.7237476	0.8720956	1.0243121	0.0919237	0.1986634	0.0831445	0.4815229	0.6728510	0.3959811	0.8749603	0.8258961	0.2360735	0.3937741	0.0223732	0.9557960	0.5314909	1.1178868	0.5409740	0.8982864	0.0103379	0.6952324	0.6463362	0.1918199	0.8338804	0.6324885	0.5337539	0.7897215	0.8291930	0.7601343	0.0142690	0.2314707	0.3381138	0.9644797	0.4921009	0.0268701	0.1493710	0.5505265	0.6733699	0.3373984	0.2995483	0.2574544	0.7133459	0.4177124	0.0644452	0.9428451	0.1893361	0.2733026	0.3189410	0.9303138	0.6343785	0.0626845	0.8435487	0.9386655	0.2467796	0.6116214	0.8018874	0.0069075	0.9026831	0.2395787	0.0117849	0.1040061	0.7977627	0.5384374	0.1250298	0.6605465	0.3894111	0.2210219
0.7881041	0.4506560	0.6166397	0.4850042	0.0396834	0.7637989	0.4658816	0.9594125	0.1162384	0.9954643	1.0332466	0.8115110	0.5149328	0.3058746	0.7094303	0.5058312	0.6034499	0.5848773	0.3921710	0.0005689	1.1370300	0.0010422	0.0651541	0.0418005	0.4278771	0.4711169	0.3817573	0.4058129	0.8029434	1.0435746	0.1036574	0.2978904	0.2498099	0.3882699	0.0249228	0.1021965	0.0000992	0.0902472	1.0204207	0.2901174	0.7261184	0.4916244	0.8925237	0.5515294	0.7371507	0.6639009	0.1677461	0.5236734	0.4743935	1.0572622	0.1806116	1.0359212	0.0090017	0.2012350	0.9017183	0.5352815	0.5223282	0.3741691	0.9790042	0.9735559	0.8683220	0.4784465	0.5313482	0.2539837	0.8092226	0.8521362	0.3848346	0.2148110	0.5407784	0.7879551	0.8498166	0.3273526	0.0064944	0.3901151	0.7563832	0.5984038	0.0707105	0.4324841	0.0615236	0.6329673	0.8837209	0.9553664	1.0678808	0.9876154	0.9655651	0.8035564	0.4700302	0.8991854	0.1334650	0.5516031	1.1625536	0.5818030	0.0275558	0.3997975	0.4735910	0.1200889	0.8016924	0.7149245	0.3697425	0.6609610
0.3739945	0.7443465	1.0201569	0.5734906	0.0613752	0.4799640	0.0933957	0.8607997	0.8062744	0.8901361	0.5433756	0.4603983	0.2907543	0.3317636	0.9332077	0.8618246	0.9434860	0.6476117	0.3496682	0.0009894	1.0044121	0.3930048	0.0325985	0.0221162	0.7029218	0.2965682	0.6769396	0.0427224	0.3314600	0.4219580	0.2034568	0.1433579	0.6215666	0.8428094	0.5010560	0.5624642	0.1625382	0.1659638	0.0668851	0.5679372	0.6751328	0.4079748	0.6583130	0.8846619	0.3689131	0.4663938	0.0110473	0.9043104	0.8529784	1.0562482	0.3860925	0.8590062	0.1297657	0.3379401	0.1261910	0.1273650	0.9591690	0.7065681	0.9737890	1.1111072	0.8666494	0.3526539	0.1321516	0.0640293	0.7312114	0.9330364	0.1563657	0.2572274	0.1395988	0.8181790	0.9728887	0.7841799	0.1142115	0.4535718	0.6499916	0.5575055	0.0704743	0.6182784	0.0575167	0.4528322	0.4918246	0.6513594	0.8720938	1.0752518	0.9859914	0.7607512	0.0819492	0.5228928	0.8641793	0.2410856	0.9346856	0.0829697	0.0412250	0.0159812	1.0265953	0.1709085	0.7018785	0.8606944	0.4840651	0.7013516
0.3674415	0.7211860	0.7545698	0.3425272	0.2545558	0.2238021	0.2590183	0.0803568	0.2074567	0.8135166	1.0027049	0.6523104	0.2441820	0.0826085	0.9724790	0.6327843	0.7264011	0.7456935	0.3571364	0.4815338	0.8382705	0.1259380	0.0227204	0.0176126	0.5740204	0.4793044	0.8512592	0.1293837	0.3732977	0.9667653	0.3148072	0.4766531	0.4204424	0.6399946	0.6524768	0.6768528	0.0012996	0.0065951	0.0822301	0.3476037	0.8567249	0.3004683	0.8605333	0.5896502	0.4023129	0.2365846	0.2450861	0.5763698	0.3531895	0.9582088	0.7284343	0.9104992	0.0037936	0.4555143	0.3554544	0.0573330	0.6765406	0.7512363	0.8779173	0.5887367	0.9513429	0.8525720	0.4684887	0.0320245	0.3971296	0.7204358	0.1458830	0.2068868	0.5800759	0.1745412	0.7409665	0.3078868	0.0068505	0.4827658	0.7646003	0.7031777	0.1677842	0.5609112	0.1655034	0.4400949	0.7634327	0.8182364	0.7802363	1.0465023	0.7420732	0.9599864	1.0504995	0.4832664	0.4587514	0.2053495	0.7284774	0.2507021	0.0067667	0.0248403	0.2875472	0.5828860	0.4958391	0.8480337	0.3093083	0.3535887
0.7633282	0.6356179	0.8437133	0.1972090	0.1965127	0.4595699	0.0023402	0.4050260	0.2091681	1.0756418	0.4478223	0.2219157	0.6603127	0.3232274	0.8707834	0.2062819	0.3199873	0.9650498	0.4799215	0.0037175	0.7451010	0.0309950	0.2989513	0.0015796	0.5008697	0.8319902	0.2201329	0.6406379	1.0233292	0.7773294	0.2637523	0.4683173	0.6730501	0.4224443	0.3989476	0.3002036	0.2094987	0.0780376	0.0910207	0.8834995	0.1335855	0.0907371	0.4122082	0.2400235	0.6937028	0.1910517	0.1805487	0.7493942	0.7452093	0.9779272	0.7394347	0.6397172	0.3467228	0.4119941	0.9227531	0.2779095	0.8950594	0.4068478	0.9246924	0.8367047	1.0347706	0.1761652	0.4480156	0.3721142	0.8185934	0.2898123	0.0049324	0.5108383	0.3119076	0.3049392	0.6020045	0.5434608	0.2856863	0.2557203	0.8460223	0.6118792	0.2384211	0.6977774	0.2727186	0.9611304	0.6813596	0.5790709	1.0273224	0.4361481	0.6052504	0.7183366	0.2438369	0.8994874	0.7866462	0.6643828	0.8325560	0.7864704	0.0066637	0.5013352	0.7023528	0.1360396	0.6067084	0.5727269	0.9399905	1.0329744
0.6071120	0.6657784	1.0127757	0.5187512	0.0017315	0.6711002	0.0869932	0.9919037	0.4898185	1.0124230	0.9050005	0.5094935	0.1194464	0.0110699	0.8462963	0.8655609	0.8327314	0.9949843	0.5575659	0.3949228	0.9732525	0.2452728	0.3044721	0.0062407	0.3313663	0.4373192	0.2951658	0.4698078	0.7673973	1.0377630	0.8205433	0.3664352	0.4807685	0.1002033	0.5130458	0.5350445	0.0363789	0.1550201	0.0116662	0.7790514	0.6435438	0.3111169	0.8955103	0.8162029	0.2435104	0.1969643	0.2159716	0.7478528	0.8807667	0.9427131	0.7342529	0.6661024	0.1482120	0.4446957	0.0617953	0.1993714	0.9640301	0.7536409	0.8838560	0.9422706	1.0262610	0.2929567	0.0149658	0.3931877	0.1597805	0.4537544	0.1864932	0.0354602	0.4555543	0.2268323	0.4197067	0.7824748	0.3861702	0.0775245	0.8973248	0.8709280	0.1860060	0.7533112	0.2624948	0.4120210	0.3679762	0.2176767	0.8230417	0.2098216	0.8192926	0.4292889	0.3565492	0.4336680	0.5812684	0.3572054	0.7400967	0.0883849	0.0234524	0.6868786	0.5073181	0.2136457	0.2572872	0.7564770	0.5128325	0.3345109
0.5115826	0.4853612	0.9954985	0.8254023	0.1796951	0.6085812	0.4976338	0.5621813	0.4300746	0.9662947	0.9754545	0.5200310	0.2168433	0.1494644	0.8993652	0.3410246	0.3821985	0.8595140	0.4908139	0.5161177	0.7536524	0.0036411	0.0138501	0.0124417	0.4421438	0.3786794	0.4073328	0.5218003	0.7455298	0.8875729	0.0810477	0.1651290	0.2789241	0.5296471	0.4509307	0.2005704	0.3252028	0.0172770	0.0488436	0.4994977	0.7268065	0.4289818	0.9039780	0.6408209	0.5848158	0.9273490	0.1828685	0.9868031	0.5362377	0.9019096	0.7665889	0.8472018	0.0023261	0.2899336	0.8229214	0.3154865	0.9405547	0.6571679	1.0797872	1.0251133	1.0046221	0.0926869	0.6808297	0.0041638	0.3774013	0.4238293	0.0009778	0.3225908	0.8294370	0.7273537	0.6833471	0.7509976	0.2570609	0.1561934	0.5528400	0.7184737	0.1860086	0.5612789	0.0340176	0.7232405	0.5547132	0.5017737	0.8306317	0.9995472	1.0114606	0.9385460	0.2230284	0.5324909	0.5594754	0.8206344	0.9652410	0.1381393	0.0577652	0.2204110	0.5361241	0.2287523	0.0663372	0.4462011	0.3871285	0.9696139
0.5610788	0.9921270	0.7598042	0.2956712	0.0402006	0.5402374	0.0078849	0.3590705	0.4594673	0.8588172	0.8008691	0.9793902	0.3263599	0.0268722	0.9284571	0.2219574	0.4207139	0.7600714	0.4932297	0.0028426	1.0000084	0.3699616	0.0061566	0.0001740	0.5559189	0.6582012	0.4359381	0.4477813	0.9343934	0.9016689	0.4306019	0.4901950	0.5339114	0.0640759	0.4737403	0.2542201	0.0000996	0.1440874	0.1297190	0.9110374	0.1177683	0.1267811	0.8821649	0.9210486	0.1518993	0.3800574	0.0922751	0.5682557	0.5567966	0.9879594	0.7947954	1.0358224	0.0545694	0.6071327	0.4262165	0.0149198	0.6502506	0.6861917	0.9149922	1.0068475	0.9898818	0.8852055	0.6557019	0.0236191	0.8122121	0.9301911	0.3583666	0.0341182	0.2474593	0.5061040	0.9339681	0.6559410	0.1041306	0.1551443	0.7848202	0.9960773	0.0435059	0.4952412	0.1633361	0.4746710	0.4991300	0.0231154	0.9794997	0.6297715	0.9205787	0.7577257	0.7146687	0.5193684	0.2991195	0.9742764	0.6979483	0.3849294	0.0641863	0.5423100	0.8295640	0.0884249	0.7294281	0.6631779	0.8496000	1.0490674
