G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G64A	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.6191780	0.3257360	0.3562880	0.2691930	0.0724121	0.2150512	0.1778807	0.3846447	0.0721375	0.1193331	0.7365769	0.2155383	0.2825418	0.3024585	0.3251183	0.2720204	0.6712548	0.4486175	0.4396122	0.2152957	0.5245003	0.1242679	0.1547959	0.0579763	0.0064319	0.0032175	0.4131370	0.2169840	0.2736425	0.1547382	0.1701141	0.0325375	0.6617200	0.6754350	0.1882057	0.6466987	0.0016726	0.5468815	0.5415132	0.2467242	0.5129275	0.3509666	0.6895589	0.0959917	0.4481509	0.6718540	0.6904620	0.4124691	0.7530666	0.0050866	0.3942157	0.5606197	0.5821832	0.2039621	0.0359156	0.0822282	0.3519823	0.0475798	0.0437962	0.4372915	0.5685706	0.3525591	0.3179236	0.1141245	0.3800148	0.1667270	0.1955475	0.3354987	0.6151609	0.4944986	0.1272176	0.0827936	0.4455387	0.7220466	0.2075693	0.4598525	0.6801410	0.4643782	0.3380786	0.0467671	0.0942335	0.7237840	0.5204258	0.6616481	0.6118219	0.4814924	0.1087892	0.6855503	0.2811341	0.6815283	0.3866949	0.3352677	0.7630340	0.2172609	0.1137399	0.0066576	0.3829739	0.0022213	0.3106090
0.0543166	0.0000000	0.3810185	0.5523034	0.3107714	0.2691988	0.1542490	0.2829629	0.2778074	0.0092788	0.0927532	0.6579909	0.3668861	0.4035186	0.2921734	0.3569408	0.3666377	0.4704145	0.3221082	0.1480362	0.2804154	0.5146172	0.0690839	0.1448332	0.0600684	0.0137481	0.0001379	0.2363373	0.2873690	0.2340207	0.0845077	0.4798972	0.1591137	0.5970479	0.8463417	0.0146170	0.7386033	0.0035330	0.5846974	0.0156834	0.0490672	0.5588241	0.3674774	0.6299802	0.0378308	0.4850143	0.6623173	0.6997450	0.4722005	0.4362291	0.0138664	0.5232761	0.4811210	0.6971282	0.1464287	0.0349405	0.0789218	0.3489106	0.0298236	0.1226506	0.4803240	0.4433583	0.2389455	0.2548886	0.1550228	0.3385806	0.1488963	0.0941245	0.5640896	0.6261660	0.6422365	0.2212533	0.0016850	0.5738458	0.4552289	0.3163272	0.4902280	0.7123416	0.4730382	0.5578751	0.0267724	0.1159378	0.6176138	0.5923075	0.1404388	0.6602867	0.5553415	0.0794457	0.6157654	0.3409539	0.4739558	0.4674731	0.3848741	0.7962123	0.3503603	0.1861841	0.0225603	0.3580256	0.0239296	0.3046644
0.1092426	0.6469800	0.0000000	0.5271028	0.1835954	0.1233502	0.1789845	0.2762480	0.2806060	0.0366181	0.1288392	0.6851991	0.3986828	0.3129824	0.3694264	0.3271392	0.3322911	0.5178669	0.3123799	0.1936747	0.2204131	0.5194122	0.0605616	0.2401218	0.0543557	0.0048621	0.0002976	0.2773591	0.2057449	0.2668674	0.1014912	0.4983049	0.3322540	0.7607431	0.6571987	0.0098296	0.5570173	0.0031391	0.6046982	0.0664723	0.0492939	0.7182357	0.3123888	0.5844535	0.0404091	0.5581681	0.8128349	0.7021408	0.2998098	0.6749853	0.0013403	0.6038516	0.6152923	0.6097940	0.1036438	0.0454863	0.0136346	0.5734338	0.0980577	0.0493456	0.4122468	0.3969116	0.2277968	0.3197396	0.1938496	0.3948511	0.1772177	0.1095094	0.4133368	0.1668196	0.5860670	0.2953523	0.0077324	0.5239811	0.3579097	0.4107318	0.4558965	0.8205967	0.4178427	0.4691999	0.0003574	0.0770374	0.6063509	0.5024629	0.2757911	0.5936926	0.5843126	0.1215102	0.5907775	0.3166717	0.3628692	0.1141144	0.4090741	0.6579343	0.2468119	0.0834329	0.0371871	0.4127399	0.0404605	0.3062732
0.0597536	0.5600291	0.4444210	0.0000000	0.2073511	0.1559572	0.7606127	0.0101532	0.3329185	0.1000800	0.1030810	0.6405735	0.2460141	0.4214838	0.2344674	0.2859489	0.4825477	0.5572777	0.2260405	0.1016697	0.2635806	0.5867119	0.1119161	0.3542747	0.0347504	0.0065629	0.0041447	0.3205879	0.2111063	0.1683513	0.1367683	0.4473337	0.1646611	0.5519456	0.7158009	0.0213499	0.6566180	0.0099246	0.6192696	0.0081150	0.0329063	0.5942260	0.5056774	0.7120688	0.0249865	0.4810202	0.7835385	0.6375423	0.3543022	0.6827606	0.0361715	0.3543755	0.5925643	0.5012239	0.3023712	0.0304928	0.1071004	0.3474996	0.0644161	0.0917126	0.1961877	0.5672866	0.1870996	0.2655031	0.0505066	0.2657408	0.1644471	0.2808048	0.5476610	0.5509530	0.6246310	0.3140358	0.0121056	0.5359823	0.5445390	0.4830798	0.5302100	0.6819488	0.5541324	0.4577395	0.0401894	0.1516727	0.6671651	0.5090791	0.2145447	0.7169554	0.3620596	0.0476908	0.6172109	0.2957107	0.1793383	0.3910288	0.4025131	0.6399013	0.1738354	0.1218556	0.0021120	0.5119067	0.0288096	0.4250418
0.1435235	0.4804759	0.5897930	0.4710925	0.0000000	0.3496399	0.2850524	0.2574717	0.2908573	0.0266876	0.1186442	0.6132145	0.6250917	0.2314554	0.4024203	0.2628977	0.4135374	0.5054398	0.2147843	0.2018926	0.3358407	0.7103883	0.0437269	0.3725205	0.0405716	0.0123086	0.0022127	0.4305208	0.2487068	0.2271441	0.1296055	0.5379208	0.4487255	0.6998662	0.6743657	0.0113590	0.5319267	0.0007310	0.5767974	0.0182860	0.0284086	0.6803661	0.5004008	0.7346695	0.0244430	0.4603559	0.6629493	0.5885890	0.3812240	0.7072429	0.0451725	0.4987586	0.4657619	0.6364398	0.1490572	0.0526042	0.0452392	0.1573986	0.0973712	0.3686726	0.3199117	0.3363539	0.1400912	0.3314976	0.1493000	0.3666047	0.0860124	0.0889118	0.6328663	0.1207022	0.6458094	0.4321172	0.0248030	0.5996701	0.2929525	0.4354309	0.3958884	0.7415785	0.4516401	0.6254026	0.0171227	0.1061396	0.5831190	0.4245668	0.1851165	0.6923337	0.4326268	0.0625676	0.5826971	0.4721303	0.3657587	0.5330785	0.5273956	0.6586805	0.3470178	0.0732438	0.0085214	0.4005227	0.0193621	0.2769530
0.1350284	0.4567463	0.6305748	0.4467484	0.1605395	0.0000000	0.2252410	0.2850854	0.3651724	0.0267077	0.1112421	0.6266709	0.4224271	0.2874619	0.2373016	0.2511523	0.3479607	0.4933276	0.1408739	0.0911733	0.3981283	0.6354915	0.0583010	0.1587015	0.0547154	0.0092930	0.0030326	0.3892146	0.2736238	0.2029056	0.0927914	0.5222388	0.3449492	0.6048483	0.8217422	0.0166068	0.7072169	0.0018727	0.6914990	0.0167205	0.0311350	0.6002040	0.4690299	0.5349117	0.0596986	0.5369103	0.6920714	0.5980751	0.4196516	0.5489024	0.0369331	0.5553810	0.5201640	0.5284149	0.1978953	0.0643540	0.0363245	0.3232942	0.0444539	0.0654357	0.5370386	0.4645308	0.2081637	0.3137334	0.2315459	0.3340396	0.1126579	0.0882746	0.5237068	0.4510391	0.7174847	0.3050341	0.0046710	0.5783264	0.4726587	0.4945931	0.4997738	0.6542650	0.4693851	0.6102892	0.0078210	0.1892064	0.6495031	0.5646337	0.1048001	0.4956546	0.4563023	0.0944408	0.6727901	0.3012554	0.2940842	0.3528144	0.4474338	0.6275344	0.3588064	0.1072686	0.0095204	0.3836870	0.0230133	0.4442128
0.1839958	0.5788308	0.4232426	0.4724221	0.2584553	0.4192547	0.0000000	0.3195356	0.3390934	0.0214706	0.1038357	0.8076313	0.5913446	0.2514844	0.4058233	0.2771633	0.4094346	0.4737162	0.2913718	0.1212532	0.3627198	0.7132455	0.0500450	0.1378918	0.0653897	0.0160799	0.0045592	0.3102430	0.2115586	0.1611557	0.1377593	0.8181063	0.3482588	0.7022278	0.7401270	0.6670371	0.7002949	0.0017920	0.5580436	0.0250112	0.0198083	0.7507858	0.5543331	0.7789762	0.0026737	0.4571951	0.8511562	0.6955199	0.4496512	0.5157867	0.0745899	0.5989588	0.4938242	0.5405826	0.1500429	0.0509556	0.0445042	0.2770886	0.1104652	0.2443773	0.3251154	0.5417617	0.1489315	0.3433056	0.2375451	0.3448849	0.0058620	0.0692177	0.5021846	0.6108665	0.6153365	0.1976533	0.2004933	0.6301269	0.4096702	0.0750172	0.5344274	0.6568317	0.4657275	0.5928198	0.0036491	0.1356884	0.7126243	0.4531207	0.0837841	0.5410929	0.3590759	0.0584306	0.5996853	0.4607155	0.2525135	0.4071116	0.4540431	0.8468275	0.2804437	0.1446956	0.0096866	0.1769839	0.0346038	0.2801527
0.0433386	0.5325036	0.3796888	0.3701011	0.2059613	0.1664580	0.7557916	0.0000000	0.3431408	0.0342537	0.0919101	0.6930720	0.3586445	0.3049538	0.2747210	0.3000738	0.3520845	0.5277611	0.2832593	0.2907214	0.2468538	0.4890845	0.1253043	0.2305818	0.0525410	0.0087321	0.0010178	0.2956641	0.1974924	0.3046205	0.1219563	0.3565589	0.1103762	0.6264380	0.6142503	0.0065631	0.6016735	0.0015646	0.6601574	0.0134254	0.0259692	0.5553846	0.4013422	0.5662717	0.0417300	0.4888145	0.6776331	0.7205701	0.3815308	0.5955707	0.0314966	0.5587417	0.4569838	0.4563585	0.2328245	0.0147253	0.0471212	0.4616545	0.0645693	0.0161069	0.2278810	0.6132441	0.1690047	0.1812168	0.0597808	0.2756056	0.1438416	0.2299868	0.4865669	0.5873027	0.5048933	0.3632866	0.0055045	0.5949664	0.4704529	0.6424106	0.5342072	0.7144035	0.6459356	0.4783996	0.0207868	0.1800109	0.7694942	0.6609335	0.3164797	0.8186908	0.5292573	0.0834895	0.4935613	0.4432648	0.2567773	0.3847785	0.3785478	0.6359200	0.3823908	0.0883200	0.0043417	0.1887402	0.0381052	0.3174902
0.0831637	0.6962688	0.5050228	0.5518139	0.1511427	0.2844556	0.7050824	0.0028519	0.0000000	0.0510634	0.1195055	0.7398853	0.2605480	0.3596489	0.3203897	0.4008938	0.3599402	0.5205361	0.2533811	0.0807861	0.2816420	0.7516385	0.0719905	0.3041228	0.0368104	0.0043927	0.0038486	0.3254505	0.1874994	0.2836885	0.1293097	0.6739509	0.2324071	0.6622603	0.6569725	0.0045567	0.6912592	0.0004395	0.6645395	0.0125110	0.0316805	0.6957723	0.4439042	0.7196406	0.0416642	0.5589789	0.6777814	0.6258406	0.4281434	0.7082825	0.0408770	0.4700358	0.5167506	0.5465329	0.1819127	0.0348257	0.1089955	0.3597706	0.0665282	0.0504849	0.2827775	0.5022396	0.1920155	0.2491275	0.1035736	0.5024962	0.2384685	0.0867067	0.4275072	0.4020261	0.5812487	0.4118712	0.0236353	0.7600583	0.3449573	0.3657509	0.6047075	0.8133001	0.5898132	0.4009916	0.0297928	0.1194654	0.6753322	0.5536127	0.3537112	0.6077234	0.5260373	0.0818042	0.5923421	0.4078762	0.1723967	0.4143212	0.5103056	0.5964957	0.1727202	0.1445089	0.0073949	0.3464603	0.0226232	0.3167613
0.1008348	0.5952630	0.5559738	0.5586287	0.2018164	0.3168495	0.1508694	0.2927401	0.3863588	0.0000000	0.0998501	0.8687649	0.3330338	0.3122822	0.3174161	0.3008487	0.4536774	0.5735476	0.1913864	0.1083676	0.4015388	0.6526414	0.0884603	0.2181363	0.0673699	0.0082531	0.0001044	0.2837794	0.2521039	0.2145929	0.1040870	0.5563722	0.4408791	0.5662402	0.5144338	0.0051204	0.6985923	0.0015942	0.6116176	0.0185066	0.0316122	0.6222118	0.4824678	0.5401035	0.0660972	0.4470739	0.7417494	0.7900290	0.3243408	0.5668487	0.0644907	0.6555277	0.3238427	0.5858570	0.2123830	0.0388050	0.0690879	0.3335584	0.0951981	0.0598459	0.4362195	0.5821241	0.1805546	0.3220276	0.2120976	0.4077342	0.1149164	0.1114451	0.7255908	0.3719905	0.4971108	0.3389369	0.0010597	0.5576475	0.7422399	0.4937029	0.4927913	0.6398030	0.3958292	0.5725392	0.0031300	0.1049862	0.7239979	0.4797680	0.1880851	0.5733678	0.4934947	0.0956941	0.5961425	0.3307522	0.3912195	0.4166738	0.3598740	0.7514981	0.2900256	0.1298106	0.0003015	0.3850226	0.0332975	0.4384098
