Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G71A	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
700	0.0262287	0.4520497	0.4724101	0.0283906	0.0908795	0.0394636	0.5406448	0.0848787	0.4437796	0.1969684	0.4321399	0.5401893	0.0645182	0.4536000	0.5617057	0.1363777	0.3633638	0.1261385	0.0637059	0.7559149	0.4945673	0.3083729	0.0018092	0.1300591	0.5689815	0.4958106	0.0553426	0.0431813	0.4922466	0.2655203	0.4257649	0.2465849	0.5004612	0.4155951	0.1441423	0.4033607	0.3489840	0.3060583	0.1572455	0.2551556	0.0984440	0.5664541	0.0837764	0.7308540	0.3639974	0.1184785	0.2072422	0.0709403	0.5319401	0.6016081	0.5920695	0.4411632	0.4516543	0.6254291	0.7713825	0.4486388	0.5077452	0.0006409	0.5965094	0.2894361	0.2227479	0.1363953	0.4313123	0.1340121	0.2659802	0.1040077	0.2805778	0.0834866	0.1607695	0.4331431	0.5808118	0.3116143	0.1457527	0.0205120	0.6344035	0.5199332	0.4801919	0.4513041	0.1665041	0.5346001	0.3798128	0.3046310	0.4240233	0.4970931	0.1620106	0.3065175	0.0664878	0.1112777	0.3204393	0.5069511	0.2078017	0.1334941	0.3387746	0.5922711	0.5851301	0.3906390	0.3911156	0.3450574	0.2147796	0.0713672
750	0.0297472	0.5448856	0.3713119	0.0287320	0.1708182	0.0436812	0.3164524	0.0571060	0.4643498	0.1583113	0.3224075	0.5128137	0.0377226	0.4481200	0.6274697	0.0921983	0.4542392	0.1928379	0.0438703	0.6648190	0.5466729	0.4243140	0.0089764	0.1904526	0.5541955	0.4053714	0.0291138	0.0258466	0.5123425	0.3527242	0.4681430	0.4316537	0.4980334	0.4004201	0.1959921	0.2928216	0.3699417	0.3534214	0.1452630	0.3766471	0.1309992	0.6868075	0.0698130	0.5437904	0.3119278	0.0697692	0.1906506	0.0757784	0.5708013	0.6097358	0.6064373	0.4405954	0.5399705	0.6071130	0.5873097	0.4232234	0.5682931	0.0015798	0.5247677	0.3100932	0.3363272	0.1801483	0.4070371	0.1534785	0.2088568	0.0941978	0.3871987	0.1410715	0.1244002	0.4433322	0.5754051	0.3125228	0.1318542	0.0188451	0.6361058	0.6917437	0.5441710	0.3618229	0.2873870	0.6092896	0.5093289	0.3800814	0.3544962	0.5509159	0.1694323	0.2850862	0.1115704	0.1592005	0.3480183	0.5775411	0.1801065	0.0862076	0.3466371	0.8904257	0.5309255	0.3188665	0.3121075	0.3434119	0.1967470	0.0621036
800	0.0345666	0.3668393	0.3859372	0.0115647	0.1398162	0.1108559	0.1688532	0.0307028	0.3986452	0.1462015	0.3639635	0.5881597	0.0482039	0.3777359	0.6264123	0.1213381	0.3165232	0.2060850	0.1050399	0.5577342	0.5657390	0.4310429	0.0084880	0.2437037	0.5251105	0.4416456	0.0661336	0.0507860	0.5458364	0.2719350	0.4590741	0.4076647	0.4909155	0.4468602	0.2006078	0.2514718	0.4431630	0.3582207	0.1974756	0.3572896	0.1197626	0.5774215	0.0706425	0.5874850	0.3850576	0.0873722	0.2323486	0.0516680	0.4988030	0.5941928	0.5192296	0.5430776	0.3966015	0.6743274	0.4746921	0.5859760	0.4870653	0.0025597	0.3749206	0.2625139	0.3121745	0.2185893	0.3030808	0.1795901	0.2641262	0.1634462	0.2651395	0.0752680	0.0579183	0.4367918	0.5657195	0.3560742	0.1492615	0.0289342	0.5797402	0.5066401	0.4898372	0.5148044	0.1620789	0.6432713	0.3485505	0.3973727	0.3004732	0.4550256	0.1693683	0.3089575	0.0952075	0.0829010	0.2940451	0.4004620	0.1873725	0.0739317	0.3627035	0.5605710	0.5412754	0.3732239	0.2327446	0.4851247	0.1486142	0.0637015
850	0.0079096	0.4604576	0.3608290	0.0291268	0.1469462	0.2673158	0.1456970	0.0328085	0.4151953	0.1813999	0.3554853	0.5761120	0.0301147	0.4915775	0.4869621	0.1637658	0.2884753	0.2982935	0.1553512	0.5786129	0.5405478	0.4041718	0.0043591	0.1340987	0.5743603	0.4286478	0.0428594	0.0236335	0.5263086	0.2623875	0.4328428	0.4408271	0.4091210	0.4009166	0.2064294	0.4084743	0.3573769	0.3173785	0.1730689	0.3759483	0.0824031	0.6348271	0.1037230	0.5533471	0.3708401	0.1046151	0.2986203	0.0405068	0.5338012	0.4737910	0.5494291	0.4233587	0.4611129	0.5583949	0.5994891	0.5518759	0.4765584	0.0044197	0.5389454	0.2512447	0.1781185	0.1130219	0.3243363	0.2036688	0.2344915	0.1132005	0.2870575	0.0762556	0.0439846	0.3698433	0.6969958	0.4218799	0.1716877	0.0131705	0.6297874	0.6154966	0.3819891	0.4796883	0.2858245	0.7696560	0.3880426	0.4844416	0.3535571	0.3806647	0.1735456	0.3842404	0.0969348	0.0763357	0.4049825	0.5573602	0.2012599	0.1141308	0.2704123	0.7133608	0.5141382	0.3558873	0.3086847	0.3246275	0.2234129	0.0173792
900	0.0341073	0.4632955	0.3456454	0.0402007	0.2659042	0.2986706	0.1349785	0.0319280	0.4758373	0.1255970	0.3424513	0.7371402	0.0174945	0.4559815	0.5772052	0.2029185	0.4362831	0.1703721	0.0399190	0.6560643	0.6225283	0.3941959	0.0058599	0.1665884	0.4806578	0.3731953	0.0248877	0.0512515	0.3969366	0.2143453	0.5616505	0.2912979	0.4678917	0.3573332	0.2143647	0.2733597	0.3570321	0.3871223	0.1482093	0.3726530	0.0660103	0.6309528	0.0789863	0.5517165	0.4358687	0.0564043	0.1798812	0.0288600	0.5010412	0.2613879	0.6199573	0.4591738	0.4717939	0.6129115	0.5910007	0.4156119	0.4095303	0.0029554	0.6732739	0.2675935	0.1589012	0.1240002	0.2967480	0.2237466	0.2828851	0.0908006	0.2938723	0.0711529	0.0576903	0.5045820	0.5660824	0.4553716	0.1534972	0.0209508	0.5913677	0.6671925	0.3761984	0.4790995	0.1893432	0.5956306	0.3600208	0.4680194	0.3827079	0.3984410	0.2486316	0.2848266	0.0886375	0.0881337	0.4527456	0.5833434	0.2090400	0.1177091	0.2690070	0.5553421	0.5448136	0.3641254	0.3822355	0.3139419	0.2685356	0.0070838
950	0.0578184	0.5495949	0.4333974	0.0782974	0.3154776	0.4670267	0.0650490	0.0206646	0.3268772	0.1274366	0.3107610	0.5578028	0.0235268	0.5023314	0.5120805	0.1225899	0.3767163	0.1267667	0.0690429	0.6775596	0.5687582	0.4423653	0.0000966	0.2047273	0.4072570	0.4474116	0.0203513	0.0288439	0.3504060	0.2912514	0.3435994	0.3484492	0.4627405	0.4423359	0.1925524	0.3608657	0.3811518	0.4024300	0.1797540	0.3105804	0.0697012	0.5732146	0.1212700	0.5101385	0.4224607	0.1076991	0.3026669	0.0358163	0.3510463	0.0903779	0.6113467	0.5441281	0.4441118	0.7707344	0.6796662	0.5087647	0.3314331	0.0094974	0.4258051	0.2648148	0.0491056	0.1849438	0.2862664	0.2585854	0.2468046	0.0759079	0.2545795	0.0586125	0.0335735	0.5212418	0.7069475	0.4067645	0.1096400	0.0026949	0.6933957	0.7851216	0.5274573	0.4069763	0.1388012	0.5494912	0.4182433	0.3994237	0.3788134	0.2988455	0.1973671	0.3684713	0.0752329	0.0853059	0.3187131	0.5005246	0.3068323	0.1620778	0.3229330	0.6760675	0.5833546	0.5514092	0.2806913	0.2886306	0.2078969	0.0020275
1000	0.0652970	0.5160049	0.4964056	0.0777971	0.4132175	0.4199626	0.0337801	0.0465331	0.4893537	0.1897712	0.2549825	0.5210691	0.0451402	0.4477508	0.4985640	0.1936647	0.4608780	0.1191291	0.0637657	0.5624569	0.4931375	0.4881023	0.0002127	0.1555110	0.6167765	0.4323568	0.0471668	0.0335988	0.2363773	0.3031652	0.4192706	0.3407922	0.4363387	0.4293069	0.2077679	0.3502074	0.3273516	0.4714454	0.1335052	0.3119837	0.0974903	0.5803219	0.0899051	0.4351157	0.3463606	0.1238040	0.2812965	0.0539963	0.3720928	0.0745230	0.6276642	0.4424972	0.5078132	0.5986625	0.5897471	0.3974497	0.3928096	0.0105937	0.4876555	0.3248135	0.0423162	0.0880328	0.2846606	0.3062060	0.2551336	0.0360163	0.2899064	0.0416810	0.0192835	0.3823080	0.5604730	0.4634784	0.0746333	0.0010887	0.6331838	0.6697866	0.4385636	0.4701444	0.1381192	0.6114668	0.4536614	0.5016117	0.3107365	0.1966580	0.2092726	0.3976759	0.0245189	0.0761601	0.3272257	0.5667135	0.2547049	0.1409121	0.3323599	0.6536149	0.6650631	0.4960365	0.2577628	0.3567305	0.2394193	0.0000000

0	0.1745210	0.5285158	0.6283788	0.1361571	0.2806880	0.1893238	0.3708302	0.2114891	0.2875381	0.0413273	0.2459048	0.6454191	0.0354840	0.4968243	0.5955917	0.1407185	0.6262208	0.1003925	0.0582565	0.7108134	0.3334371	0.5422218	0.0082507	0.1433291	0.4426073	0.3459429	0.0368350	0.0089693	0.3700151	0.3673330	0.5665311	0.5047533	0.5048330	0.3671540	0.2067591	0.2676017	0.3682407	0.3718175	0.1413264	0.3598074	0.1030983	0.6208439	0.0816186	0.6258460	0.3364897	0.0806973	0.3417099	0.0389870	0.2939222	0.2251669	0.6014178	0.4676733	0.6200640	0.5144628	0.6700757	0.3917277	0.1740575	0.0833225	0.4043624	0.3472714	0.0519009	0.1966612	0.2933460	0.3286963	0.2577878	0.0656525	0.2220432	0.0418024	0.0112946	0.4842087	0.7348191	0.4845493	0.1176087	0.0019319	0.5811556	0.6958425	0.5971773	0.4088233	0.0766538	0.5777675	0.3726350	0.1785400	0.5383390	0.2393016	0.1343140	0.4841696	0.0014430	0.0861452	0.2563135	0.6231222	0.1507509	0.1322976	0.3441598	0.7663858	0.5936261	0.4406909	0.1892152	0.4149536	0.2912378	0.0025946
50	0.2040800	0.5320754	0.5465083	0.0839166	0.2160340	0.1633918	0.4105592	0.0702429	0.4955860	0.0328166	0.2488282	0.7656218	0.3774312	0.6111936	0.5426052	0.2348833	0.6476025	0.1152292	0.0685380	0.6136391	0.3237164	0.6747524	0.0629019	0.0983274	0.5276343	0.4768773	0.0826185	0.0323273	0.3922582	0.3157373	0.5276251	0.4835763	0.4041513	0.3068546	0.0314390	0.3920687	0.2710234	0.4195950	0.0969600	0.3327511	0.0448041	0.7050138	0.0332711	0.6686944	0.3527238	0.0936254	0.3454668	0.0399616	0.3106826	0.4636854	0.6252936	0.2686388	0.5144524	0.6898132	0.5917218	0.4073505	0.1814402	0.0129447	0.4985835	0.3585512	0.0184219	0.1638498	0.1825716	0.2259807	0.4065731	0.0264436	0.3600937	0.0347583	0.2122617	0.4622622	0.6529161	0.5501088	0.2508616	0.0000634	0.5874113	0.6570250	0.5582987	0.4347569	0.2005835	0.5746009	0.3942774	0.2319263	0.4091414	0.2427049	0.1806005	0.5088654	0.0384670	0.0941243	0.3406536	0.4703655	0.2641673	0.1062728	0.3321683	0.6441862	0.7054796	0.5972828	0.2555712	0.1112268	0.3243541	0.0021481
100	0.1306461	0.4399815	0.5607951	0.1370359	0.1706649	0.1730142	0.1923308	0.0323040	0.4485759	0.0058032	0.2376728	0.6579036	0.3813206	0.3953735	0.6554388	0.1334202	0.5000594	0.1674946	0.0498350	0.5631243	0.3267271	0.5793816	0.0719021	0.1458887	0.5510313	0.3781087	0.0494872	0.0322070	0.3805965	0.3076844	0.4391812	0.4113557	0.4347752	0.3254796	0.0047503	0.3359331	0.2259782	0.4958991	0.0650594	0.4639612	0.0540977	0.5101944	0.0046187	0.5047540	0.3519670	0.0475042	0.3006157	0.0270090	0.5008557	0.2854321	0.7224898	0.2034274	0.4244031	0.6474136	0.6044306	0.4996853	0.2565444	0.0087072	0.4586648	0.2737345	0.0364629	0.0858840	0.1390746	0.2937094	0.4801458	0.0652462	0.3488797	0.0857906	0.3536103	0.5130637	0.6290941	0.5243215	0.3011200	0.0001569	0.6163542	0.6126617	0.6059704	0.4482557	0.2182177	0.6936006	0.3713534	0.2878968	0.4133494	0.2915080	0.1100052	0.5095420	0.0315082	0.2154193	0.4673473	0.4461738	0.2142452	0.2337146	0.2894118	0.6558630	0.5689311	0.5540819	0.2954958	0.0348833	0.2568737	0.0002187
150	0.1317263	0.5910492	0.5449546	0.0903221	0.1534453	0.3575734	0.0666557	0.0195255	0.4594461	0.0006460	0.1739053	0.6414667	0.4258779	0.4494473	0.6199702	0.2523919	0.4089790	0.1293771	0.0389854	0.6006753	0.3248107	0.6830840	0.0903468	0.1265575	0.4632394	0.4547609	0.0405567	0.0429387	0.3639570	0.2702730	0.5124799	0.4234467	0.4578688	0.3587798	0.0131566	0.1663891	0.1213108	0.5011191	0.0448875	0.5634444	0.0560587	0.5540172	0.0006859	0.5548146	0.5000490	0.0368521	0.4983304	0.0787122	0.3251327	0.2317018	0.5481586	0.1520990	0.3939147	0.5965486	0.4078436	0.4047017	0.1655251	0.0054932	0.5557225	0.3959113	0.0042942	0.0616666	0.1133739	0.2940551	0.5251663	0.0592282	0.4646328	0.1051313	0.4048369	0.5590882	0.6468732	0.4775995	0.2955065	0.0016363	0.6427413	0.6686376	0.6595890	0.5650993	0.1559657	0.6485425	0.5236638	0.3514190	0.4768733	0.3326493	0.1094201	0.5457517	0.0500654	0.2918483	0.4418698	0.5225360	0.1795304	0.2579388	0.3793473	0.4928353	0.5908236	0.4523020	0.2827327	0.0301097	0.3279324	0.0011667
200	0.0933349	0.4105214	0.5418875	0.1008697	0.3572643	0.3783903	0.0627142	0.0096742	0.4312430	0.0001096	0.1696796	0.6357673	0.5391508	0.3421056	0.6499739	0.2313921	0.5715928	0.1204362	0.0396306	0.5844051	0.3474757	0.7834627	0.0927771	0.1729945	0.4548135	0.4629566	0.0609521	0.0506686	0.2611751	0.2905744	0.4914769	0.3843021	0.4357811	0.3505904	0.0317942	0.1276262	0.1378620	0.3642533	0.1112568	0.5268939	0.1007316	0.5168853	0.0001673	0.4487763	0.5022330	0.0880186	0.4317974	0.0645076	0.3830079	0.1302632	0.5152363	0.1845863	0.5124998	0.6281078	0.6497496	0.4849728	0.1719036	0.0216577	0.6378417	0.3642431	0.0001851	0.0433496	0.1758220	0.2988748	0.5831408	0.0604395	0.4543515	0.1138330	0.3832031	0.4915402	0.6667139	0.5025653	0.2042092	0.0017834	0.6182402	0.5709065	0.7372133	0.5484853	0.1710870	0.6061940	0.4304223	0.3679999	0.4359331	0.3794062	0.0907259	0.6282761	0.0232659	0.3342188	0.5466660	0.4515641	0.1991255	0.3538854	0.4177945	0.6243837	0.6392363	0.5841524	0.2443771	0.0050943	0.3180054	0.0000000
250	0.0592878	0.4380546	0.6444391	0.0769066	0.2956632	0.4861185	0.0512919	0.0037350	0.5385875	0.0004464	0.1570060	0.6733123	0.5256509	0.3415013	0.6360252	0.1959207	0.5676101	0.0599216	0.0408655	0.7082662	0.3989485	0.5462149	0.0808479	0.1586714	0.4495383	0.5127403	0.0444088	0.0207534	0.1868955	0.2894206	0.4567681	0.4952321	0.3914365	0.2554031	0.0059985	0.0391926	0.1337558	0.5318815	0.0354797	0.4211122	0.0468433	0.5672101	0.0000000	0.4948936	0.6915982	0.1046122	0.5249927	0.0524121	0.3219345	0.0977646	0.6171382	0.1838763	0.5349848	0.6697743	0.4846591	0.3906356	0.1561735	0.0197845	0.6037628	0.4321123	0.0001995	0.0356879	0.1582840	0.2324714	0.7175636	0.0669872	0.3829423	0.2024226	0.4355026	0.2969432	0.6006236	0.5014786	0.2003616	0.0012359	0.6229760	0.6886647	0.6205486	0.5435295	0.0967381	0.6628931	0.4433109	0.5048467	0.3711275	0.3730531	0.0993195	0.6131562	0.0241090	0.4386520	0.5770653	0.5463335	0.1464863	0.3482785	0.3145225	0.6379679	0.6603987	0.5579627	0.3389437	0.0026170	0.4273507	0.0000091
300	0.0933456	0.5620035	0.5053566	0.0884549	0.4072998	0.3934991	0.0736596	0.0029105	0.5667851	0.0000607	0.1934530	0.6551693	0.4171887	0.3059234	0.6391570	0.3238635	0.6344296	0.0273002	0.0350031	0.5667382	0.3992817	0.6920498	0.0792886	0.1996271	0.5123298	0.4532139	0.0863287	0.0392085	0.2187139	0.3033932	0.4714620	0.4303560	0.3495718	0.1999808	0.0192537	0.0544043	0.1747131	0.4888344	0.0623881	0.5857150	0.0889205	0.7409258	0.0000000	0.4698612	0.6975882	0.0955408	0.5226220	0.0558318	0.3310943	0.0537362	0.5836758	0.1789975	0.5282644	0.6463774	0.5290104	0.3384960	0.1064257	0.0181568	0.7618465	0.5102381	0.0007899	0.0326190	0.0894623	0.2539076	0.6270890	0.0857051	0.3711930	0.1685493	0.4038165	0.1540312	0.6404311	0.4677953	0.2344455	0.0043494	0.7188421	0.6653946	0.5335910	0.6575485	0.1962486	0.7209352	0.4111372	0.4698849	0.3088736	0.3516119	0.1090225	0.5788145	0.0058238	0.3145222	0.5500009	0.4117461	0.2347109	0.2438389	0.2255341	0.6346807	0.5041934	0.5333250	0.3196483	0.0022758	0.3412065	0.0000060
350	0.1102870	0.4655715	0.6285488	0.1032011	0.3098533	0.4095233	0.1004781	0.0005780	0.6150972	0.0013867	0.2115381	0.6857877	0.4316981	0.3462177	0.6071068	0.2673840	0.7192130	0.0546431	0.0149942	0.6306878	0.3651810	0.6403174	0.1053178	0.0963610	0.5847945	0.3808691	0.0618517	0.0325520	0.2406501	0.2705867	0.4848421	0.4865089	0.4850554	0.2022293	0.0398386	0.0662974	0.1426767	0.3528976	0.0838240	0.4406556	0.0929977	0.6852887	0.0000067	0.4733053	0.6758494	0.0569602	0.4778645	0.0765504	0.3487148	0.0410596	0.6649118	0.0947941	0.4750219	0.6641560	0.5260718	0.4655116	0.1304160	0.0392469	0.5399778	0.3225977	0.0000311	0.0319567	0.0921077	0.2210189	0.6617649	0.0876458	0.3524058	0.1425503	0.4290265	0.1209570	0.6152097	0.4690853	0.2026118	0.0007556	0.7298421	0.5887215	0.7051337	0.5965629	0.2173961	0.5787434	0.3741453	0.4101827	0.3484133	0.3773380	0.0998243	0.6059549	0.0026923	0.3869728	0.6008810	0.5186372	0.1729740	0.2394270	0.2616134	0.7450961	0.6653019	0.5772737	0.3251593	0.0060312	0.3185503	0.0000049
400	0.1415782	0.5203101	0.6332693	0.1493259	0.3688622	0.3550554	0.0424213	0.0067213	0.5601588	0.0001764	0.2066446	0.7066816	0.4652373	0.3939977	0.7725639	0.2618494	0.6346405	0.0224775	0.0578828	0.5120607	0.3488901	0.5941870	0.1067878	0.1214307	0.5797017	0.4404115	0.0792565	0.0261234	0.2247027	0.2223665	0.4558260	0.5006775	0.4651883	0.2786866	0.0300458	0.0845878	0.1013999	0.3841448	0.0419684	0.4963764	0.0822914	0.6468650	0.0000384	0.4437105	0.6584868	0.0817137	0.4816183	0.0636426	0.3675024	0.0245722	0.5251652	0.1018135	0.5640346	0.5425067	0.6059561	0.3665411	0.1132980	0.0432494	0.5271769	0.3643392	0.0003646	0.0450258	0.0811590	0.2472932	0.6703428	0.0855213	0.2620000	0.1502330	0.3612403	0.0944381	0.5700643	0.3954856	0.2023210	0.0016744	0.6009348	0.7443139	0.6492636	0.5379141	0.2015625	0.7479640	0.4334140	0.4376819	0.3953585	0.3280627	0.1129879	0.5865386	0.0013893	0.2988728	0.5651123	0.4110729	0.1504560	0.2149925	0.2595001	0.6489724	0.6075358	0.7123995	0.3651276	0.0167498	0.3125266	0.0001745
450	0.2014402	0.6086723	0.6508519	0.1609120	0.3802799	0.2996042	0.0451155	0.0055421	0.5867578	0.0002391	0.2577041	0.6283477	0.4516823	0.3720625	0.5842399	0.2710012	0.6365221	0.0189256	0.0229460	0.4644091	0.2501434	0.6933411	0.1206253	0.0903056	0.4647857	0.5501578	0.0292741	0.0132048	0.2517851	0.2493029	0.4645880	0.4571791	0.4483783	0.2773975	0.0122780	0.0337107	0.1155139	0.4039218	0.1229975	0.5087703	0.0797043	0.5861837	0.0000135	0.4474755	0.6650033	0.1032344	0.4677376	0.0612907	0.3377842	0.0302029	0.5544335	0.1772706	0.4159466	0.6855638	0.5272515	0.3153036	0.1368074	0.0704199	0.6348635	0.2951087	0.0000555	0.0343901	0.0475096	0.2666139	0.6936765	0.1075055	0.2822810	0.1580205	0.3621690	0.1762705	0.6531636	0.4839335	0.1974240	0.0007679	0.6054607	0.6380919	0.7465569	0.4928719	0.1755802	0.6540102	0.4482640	0.3339229	0.3216334	0.4427661	0.0822739	0.5971802	0.0005081	0.3022214	0.4953590	0.4249704	0.1844585	0.1611688	0.3263549	0.6195156	0.5920452	0.5975938	0.3217607	0.0123563	0.3214163	0.0000202
500	0.2927775	0.4892209	0.5438818	0.1536327	0.2733804	0.3881866	0.0611670	0.0000048	0.5426339	0.0001272	0.2280499	0.5873254	0.4422305	0.3976150	0.7039800	0.2420115	0.7129805	0.0523334	0.0376918	0.5714954	0.2796607	0.5846909	0.1145372	0.1133324	0.5392878	0.5659494	0.0575540	0.0241939	0.2699753	0.1888739	0.4190754	0.4569185	0.4733873	0.1866979	0.0326789	0.0456125	0.1154318	0.4233075	0.0411593	0.4176710	0.0714143	0.5130808	0.0002977	0.5350541	0.6282683	0.1106004	0.4973926	0.0329136	0.3226488	0.0281424	0.5791573	0.0729343	0.5986811	0.6864408	0.5900094	0.4119667	0.1321649	0.0541622	0.6030968	0.3951162	0.0001354	0.0681611	0.0591440	0.3897606	0.5812419	0.0602809	0.3656220	0.1874700	0.4249189	0.0640984	0.5966969	0.4731461	0.1419699	0.0015799	0.6409128	0.5576552	0.5747214	0.4679711	0.1125279	0.6093517	0.5676094	0.3786866	0.3955719	0.3637129	0.1002542	0.5487195	0.0010366	0.3746953	0.4921560	0.4960411	0.1391853	0.1494508	0.3211604	0.6839668	0.6129777	0.6533608	0.4058876	0.0182535	0.2386271	0.0000408
550	0.2154130	0.4501358	0.6054441	0.1709730	0.3157578	0.4093447	0.0505535	0.0086918	0.3719085	0.1095073	0.1484209	0.7397721	0.1484456	0.3518666	0.6632720	0.3033015	0.6026324	0.0330391	0.0166602	0.5054739	0.3174085	0.7317051	0.0345354	0.1062577	0.6582235	0.5002465	0.0316173	0.0252669	0.3559450	0.1913427	0.5110598	0.5490808	0.3752845	0.2452278	0.4498786	0.0659323	0.2196968	0.4529806	0.1475958	0.3757525	0.0774147	0.5890855	0.0518604	0.4385656	0.6623641	0.0742166	0.4421845	0.0703406	0.3822774	0.0345479	0.6803594	0.1333223	0.6491693	0.5925943	0.5828370	0.3694254	0.2135250	0.0698927	0.4842093	0.3333223	0.0000460	0.0330016	0.3124833	0.3063785	0.6854885	0.1070059	0.3392520	0.0576438	0.3857429	0.2337480	0.5965794	0.6228745	0.0473811	0.0029607	0.5841024	0.5575681	0.5998698	0.4282794	0.1308195	0.6269976	0.4625457	0.4428568	0.3954121	0.3566582	0.0847015	0.4385244	0.0011959	0.2977719	0.5608708	0.5962087	0.1820809	0.1699375	0.2454108	0.5591894	0.6698273	0.5723587	0.3658309	0.2607322	0.2603941	0.0012311
600	0.2633609	0.6457272	0.6593520	0.1274149	0.3959776	0.3996589	0.0297027	0.0355595	0.2890888	0.1415797	0.2094877	0.6778979	0.0508962	0.3944151	0.6600683	0.1663840	0.6723538	0.0398431	0.0228535	0.5210149	0.2202597	0.7327065	0.0279197	0.0765976	0.4855276	0.4864133	0.0271329	0.0206516	0.3205490	0.2483331	0.5038865	0.4945254	0.3514911	0.3348834	0.5227797	0.1116970	0.2913931	0.4223151	0.1692775	0.4350742	0.0688722	0.5466277	0.0927846	0.5343182	0.4320874	0.0826760	0.4254198	0.0664468	0.3295677	0.0245335	0.6259530	0.2198381	0.6092271	0.5968671	0.6233205	0.4402988	0.1863318	0.0282362	0.4679476	0.2683032	0.0000503	0.0443789	0.3401372	0.3062290	0.4259326	0.0534989	0.3313000	0.0249052	0.3756884	0.3742355	0.7888130	0.5447791	0.0196994	0.0067606	0.6242041	0.6038025	0.6337230	0.5172860	0.2135345	0.7257268	0.5692859	0.3560955	0.3885336	0.2503100	0.0922926	0.5769437	0.0002097	0.1819630	0.3825426	0.6559685	0.1959135	0.2186025	0.3928192	0.6268865	0.5913835	0.5336183	0.3602351	0.3567472	0.2695874	0.0007126
650	0.2061095	0.5882207	0.5827933	0.1862146	0.3121306	0.4003586	0.0411939	0.0838765	0.2384129	0.2720746	0.1915907	0.6734482	0.0468853	0.4149558	0.5795917	0.1502797	0.6637831	0.0515464	0.0210687	0.4755810	0.3037847	0.5873519	0.0101049	0.0961228	0.6018475	0.4919714	0.0503746	0.0454971	0.3145626	0.2884825	0.6362200	0.6177383	0.4536736	0.4261066	0.4049488	0.1766528	0.3506283	0.4079263	0.1850629	0.3327024	0.0787945	0.5970322	0.0852165	0.4437906	0.3109966	0.0873930	0.3920552	0.0361583	0.3861116	0.0220788	0.6575483	0.2526898	0.4809652	0.5715288	0.7322445	0.3633012	0.1883972	0.0053712	0.4288921	0.2782585	0.0000000	0.0552372	0.3795991	0.4065732	0.3518523	0.0679016	0.2583183	0.0327714	0.2839804	0.5361312	0.7311278	0.5373983	0.0656659	0.0018992	0.5525772	0.7012278	0.5938829	0.4396409	0.1239593	0.5533391	0.4269419	0.4167643	0.2659848	0.1853230	0.1476967	0.4915122	0.0003770	0.1227563	0.2377799	0.5354765	0.1653877	0.1205650	0.3926945	0.6697048	0.6526636	0.4907210	0.2491186	0.3301204	0.3092821	0.0002454
700	0.2516318	0.5516649	0.5888547	0.1458940	0.4827345	0.3426777	0.1324515	0.2145911	0.2091124	0.2309901	0.2368373	0.6155640	0.0379256	0.5210142	0.5442012	0.1918412	0.6410528	0.0365678	0.0216397	0.5921450	0.2403422	0.6453863	0.0254814	0.1260775	0.5526311	0.5276659	0.0615945	0.0370177	0.2405139	0.2833548	0.4970986	0.5061323	0.4624079	0.4447470	0.3395515	0.2713356	0.3623751	0.4635916	0.1484883	0.3054802	0.1039246	0.5671396	0.0737608	0.4311116	0.2735452	0.0702062	0.3033340	0.0381909	0.3688499	0.0220746	0.7110546	0.2382585	0.5710399	0.5164974	0.5917903	0.5610651	0.1726516	0.0051160	0.3690161	0.2980395	0.0026220	0.0725968	0.4056530	0.3649602	0.3678231	0.0510408	0.2966959	0.0474328	0.1125420	0.4769826	0.7096406	0.6304227	0.0231661	0.0006027	0.6056936	0.6561811	0.5668151	0.4500733	0.1407515	0.6244955	0.4929903	0.3240254	0.3660457	0.1343653	0.1395529	0.4904430	0.0001277	0.1202873	0.2558866	0.5671032	0.1659235	0.0898684	0.2959255	0.7116122	0.5779734	0.4949204	0.3229321	0.3344762	0.2304826	0.0000000
