G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G71A	G95	G96	G97	G98	G99	G100
0.2130430	0.8084922	0.2159444	0.2960333	0.7693697	0.9703346	0.9759881	0.9997272	0.9999586	0.0216103	0.6688273	0.9448853	0.7837825	0.4458834	0.8863677	0.7746964	0.6765936	0.9997111	0.9702488	0.4910963	0.0469055	0.9999568	0.0770757	0.5509521	0.5346073	0.6515916	0.9919626	0.9976384	0.6445735	0.6836025	0.5739432	0.0677580	0.0714069	0.3453717	0.0168901	0.8239842	0.1035703	0.5428910	0.9856931	0.0300558	0.6833666	0.1863016	0.7143161	0.0032135	0.0927455	0.9359770	0.4623287	0.3758349	0.1738759	0.3805976	0.5446120	0.9941396	0.4835304	0.3549646	0.9593193	0.5382460	0.9278590	0.2214010	0.0102265	0.8528891	0.9746262	0.2056353	0.9849951	0.6793821	0.7688092	0.9596631	0.4053575	0.2006817	0.8114338	0.1341469	0.4466368	0.3914680	0.8932375	0.1148352	0.1583587	0.1663227	0.8665828	0.0006343	0.0166891	0.9035556	0.9328950	0.5111439	0.0023036	0.1534044	0.7333127	0.8493523	0.2225870	0.2089731	0.4526657	0.9334035	0.3403927	0.8266606	0.0712719	0.5721880	0.4570087	0.0807617	1.0000000	0.0124665	0.1678759	0.9698369
0.2017799	0.4042461	0.2159444	0.2960333	0.7693697	0.9703346	0.9759881	0.9997271	0.9998696	0.0253932	0.6688273	0.9448853	0.7837822	0.4458836	0.8863575	0.7746963	0.6765936	0.9997111	0.9702503	0.4910957	0.0469055	0.9999568	0.0770747	0.5501388	0.5346073	0.6515916	0.9919626	0.9976384	0.6445735	0.6836025	0.5739432	0.0677580	0.0714069	0.3453718	0.0168901	0.8239842	0.1035703	0.5428910	0.9856931	0.0300558	0.6833666	0.1863016	0.7143161	0.0032135	0.0927455	0.9359770	0.4623287	0.3758349	0.1738759	0.3805976	0.4557975	0.9941396	0.4835304	0.3549646	0.9717464	0.5382460	0.9278590	0.2214010	0.0102321	0.8514371	0.9746263	0.2056692	0.9849951	0.6793821	0.7688093	0.9596631	0.4030727	0.2006817	0.8110204	0.1342653	0.4467611	0.3914680	0.8932375	0.1148352	0.1584095	0.1663227	0.8665828	0.0006343	0.0166891	0.9035556	0.9328950	0.5111439	0.0023036	0.1540631	0.7016508	0.8444477	0.2225870	0.2089731	0.4526657	0.9334035	0.3403944	0.8266606	0.0712719	0.5721880	0.4570085	0.0791640	1.0000000	0.0200268	0.1732711	0.9698369
0.3924568	0.7233087	0.1080296	0.2960327	0.7693691	0.9703771	0.9759881	0.9997272	0.9999560	0.0217971	0.6690880	0.9448957	0.7838207	0.4458541	0.8863648	0.7747261	0.6767099	0.9997111	0.9702161	0.4910961	0.0469058	0.9999567	0.0770989	0.5726923	0.5346085	0.6515916	0.9919626	0.9976383	0.6445735	0.6836776	0.5739432	0.0677580	0.0714069	0.3453623	0.0168901	0.8239715	0.1035738	0.5428970	0.9856981	0.0300560	0.6833666	0.1863016	0.7143161	0.0032137	0.0927592	0.9358516	0.4629322	0.3758734	0.1738263	0.3806330	0.5348501	0.9941401	0.4835310	0.3546988	0.9638154	0.5382689	0.9563970	0.2213365	0.0099043	0.8578838	0.9746236	0.2056383	0.9849927	0.6793862	0.7687997	0.9593260	0.5955196	0.2006553	0.8114290	0.1312479	0.4445161	0.3921750	0.8932352	0.1148725	0.1565764	0.1662936	0.8665767	0.0006344	0.0166881	0.9035912	0.9328994	0.5111444	0.0023040	0.1474897	0.9424758	0.8761816	0.2094886	0.2091259	0.4527033	0.9329742	0.3403945	0.8267002	0.0712960	0.5722345	0.4568049	0.0803160	1.0000000	0.0135714	0.2905816	0.9698372
0.4260859	0.8084922	0.2159444	0.1480166	0.7693697	0.9703346	0.9759881	0.9997271	0.9998923	0.0247173	0.6688273	0.9448853	0.7837823	0.4458836	0.8863601	0.7746963	0.6765936	0.9997111	0.9702012	0.4910958	0.0469055	0.9999567	0.0771094	0.5784963	0.5346073	0.6515916	0.9919626	0.9976384	0.6445735	0.6836025	0.5739432	0.0677580	0.0714069	0.3453718	0.0168901	0.8239842	0.1035703	0.5428910	0.9856931	0.0300558	0.6833666	0.1863016	0.7143161	0.0032135	0.0927455	0.9359770	0.4623287	0.3758349	0.1738759	0.3805976	0.5568372	0.9941396	0.4835304	0.3549646	0.9618217	0.5382460	0.9278590	0.2214010	0.0103148	0.8570757	0.9746263	0.2056606	0.9849951	0.6793821	0.7688093	0.9596631	0.4134280	0.2006817	0.8110998	0.1305599	0.4426030	0.3914683	0.8932375	0.1148352	0.1568329	0.1663227	0.8665828	0.0006343	0.0166891	0.9035556	0.9328950	0.5111439	0.0023036	0.1481490	0.9542766	0.8787991	0.2225870	0.2089731	0.4526657	0.9334035	0.3403939	0.8266606	0.0712719	0.5721880	0.4570085	0.0834035	1.0000000	0.0124665	0.1463886	0.9698369
0.4260864	0.8084935	0.2159467	0.0515462	0.3846848	0.9703355	0.9758634	0.9986071	0.4937151	0.0899621	0.6690970	0.9436975	0.7792647	0.4494300	0.7732732	0.7732912	0.6765962	0.9997117	0.9707258	0.4825105	0.0468996	0.9999336	0.0767371	0.5774875	0.5346059	0.6515916	0.9919627	0.9976427	0.6445735	0.6836042	0.5739432	0.0677580	0.0714069	0.3463357	0.0168901	0.8239839	0.1035703	0.5428911	0.9856932	0.0300558	0.6833666	0.1863016	0.7143161	0.0032135	0.0927457	0.9359745	0.4623422	0.3759822	0.1738749	0.3805984	0.5181827	0.9941396	0.4835110	0.3546670	0.9615742	0.5382745	0.9277594	0.2213679	0.0103213	0.8400402	0.9754715	0.4342654	0.9849863	0.6793813	0.7697871	0.9596633	0.4132603	0.2007560	0.7924331	0.1311826	0.4427487	0.3914683	0.8933720	0.1148360	0.1569592	0.1663220	0.8665728	0.0005500	0.0166890	0.9034173	0.9326808	0.5112477	0.0023037	0.1480673	0.9544596	0.8781286	0.2226453	0.2089799	0.4526687	0.9333673	0.3603384	0.8266610	0.0706898	0.5721880	0.4544113	0.0839140	1.0000000	0.0125169	0.1463114	0.9698429
0.4239451	0.8025754	0.2056451	0.2960558	0.7693909	0.4850341	0.9759881	0.9997272	0.9999591	0.0215733	0.6625268	0.9449335	0.7839721	0.4457331	0.8865778	0.7722071	0.6663533	0.9997105	0.9697675	0.4911089	0.0469005	0.9999565	0.0774152	0.5781861	0.5345136	0.6515912	0.9919630	0.9976481	0.6445735	0.6771045	0.5739432	0.0677579	0.0714086	0.3454072	0.0168922	0.8250204	0.1032764	0.5423688	0.9852492	0.0300396	0.6833666	0.1863016	0.7143161	0.0032009	0.0927339	0.9360864	0.4619049	0.3700618	0.1811270	0.3752632	0.5625425	0.9913500	0.4624732	0.3579255	0.9623237	0.5354730	0.9285306	0.2240670	0.0102656	0.8563742	0.9750405	0.2049716	0.9851008	0.7188877	0.7969402	0.9595695	0.4258508	0.2611381	0.8115968	0.1305563	0.4437874	0.3915789	0.8220292	0.1117515	0.1589859	0.1687704	0.7669347	0.0006347	0.0167717	0.8262417	0.9325302	0.5107972	0.0022637	0.1486381	0.9536249	0.8785329	0.2191981	0.2995758	0.4470694	0.9372618	0.3407316	0.6895776	0.1438313	0.5721932	0.4622235	0.0812534	1.0000000	0.0119105	0.1488598	0.9691866
0.4260846	0.8084884	0.2159375	0.2960333	0.7693697	0.9701219	0.4879940	0.9997272	0.9999586	0.0216103	0.6688257	0.9448854	0.7837826	0.4458834	0.8863678	0.7746957	0.6765908	0.9997111	0.9702010	0.4910963	0.0469055	0.9999567	0.0771095	0.5784962	0.5346073	0.6515916	0.9919626	0.9976384	0.6445735	0.6836008	0.5739432	0.0677580	0.0714069	0.3453717	0.0168901	0.8239844	0.1035702	0.5428908	0.9856930	0.0300558	0.6833666	0.1863016	0.7143161	0.0032135	0.0927455	0.9359771	0.4623286	0.3758334	0.1738778	0.3805961	0.5568450	0.9941384	0.4835277	0.3549653	0.9618219	0.5382454	0.9278602	0.2213864	0.0103148	0.8570765	0.9746264	0.2060183	0.9849951	0.6793840	0.7688156	0.9596630	0.4134343	0.2006902	0.8114339	0.1305598	0.6335608	0.3914876	0.8932104	0.1148343	0.1568335	0.1663233	0.8665561	0.0006343	0.0166891	0.9035103	0.9328949	0.5111439	0.0030559	0.1481490	0.9542762	0.8787989	0.2225852	0.2090015	0.4526643	0.9334045	0.3403927	0.8266296	0.0712864	0.5720615	0.4570100	0.0807619	1.0000000	0.0124664	0.1463900	0.9698369
0.4260855	0.8084909	0.2159420	0.2960333	0.7693697	0.9702606	0.6133388	0.4998636	0.9999586	0.0216103	0.6688267	0.9448854	0.7837825	0.4458834	0.8863678	0.7746961	0.6765926	0.9997111	0.9702011	0.4910963	0.0469055	0.9999567	0.0771095	0.5784963	0.5346073	0.6515916	0.9919626	0.9976384	0.6445735	0.6836019	0.5739432	0.0677580	0.0714069	0.3453717	0.0168901	0.8239842	0.1035702	0.5428909	0.9856930	0.0300558	0.6833666	0.1863016	0.7143161	0.0032135	0.0927455	0.9359770	0.4623286	0.3758344	0.1738765	0.3805971	0.5568424	0.9941391	0.4835294	0.3549649	0.9618218	0.5382458	0.9278594	0.2213932	0.0103148	0.8570766	0.9746263	0.2058036	0.9849951	0.6793827	0.7688114	0.9596631	0.4134302	0.2006847	0.8114338	0.1305598	0.5656690	0.3914816	0.8932281	0.1148349	0.1568331	0.1663229	0.8665735	0.0006343	0.0166891	0.9035398	0.9328949	0.5111439	0.0028324	0.1481490	0.9542765	0.8787991	0.2225864	0.2089830	0.4526652	0.9334038	0.3403927	0.8266498	0.0712770	0.5721154	0.4570091	0.0807618	1.0000000	0.0124664	0.1463891	0.9698369
0.4260864	0.8084934	0.2159466	0.2960333	0.7693696	0.9703355	0.9758680	0.9986484	0.4999789	0.0216685	0.6690892	0.9437317	0.7793936	0.4493290	0.7757947	0.7733395	0.6765962	0.9997117	0.9707117	0.4827437	0.0468998	0.9999341	0.0767472	0.5775163	0.5346059	0.6515916	0.9919627	0.9976425	0.6445735	0.6836041	0.5739432	0.0677580	0.0714069	0.3463083	0.0168901	0.8239839	0.1035703	0.5428911	0.9856932	0.0300558	0.6833666	0.1863016	0.7143161	0.0032135	0.0927457	0.9359745	0.4623417	0.3759771	0.1738749	0.3805983	0.5187169	0.9941396	0.4835117	0.3546754	0.9620472	0.5382470	0.9277622	0.2213688	0.0103211	0.8402498	0.9754512	0.4318732	0.9849866	0.6793813	0.7697594	0.9596631	0.4132649	0.2007534	0.8096109	0.1307583	0.4427444	0.3914683	0.8933682	0.1148359	0.1569556	0.1663221	0.8665731	0.0005365	0.0166890	0.9034205	0.9326869	0.5112441	0.0023037	0.1480697	0.9544543	0.8781477	0.2226436	0.2089797	0.4526686	0.9333683	0.3598673	0.8266610	0.0707063	0.5721880	0.4544785	0.0808137	1.0000000	0.0125154	0.1463133	0.9698427
0.4260859	0.8084922	0.2159444	0.2960333	0.7693697	0.9703346	0.9759881	0.9997272	0.9999997	0.0108052	0.6688273	0.9448854	0.7837827	0.4458833	0.8863725	0.7746964	0.6765936	0.9997111	0.9702011	0.4910966	0.0469055	0.9999567	0.0771095	0.5784964	0.5346073	0.6515916	0.9919626	0.9976384	0.6445735	0.6836025	0.5739432	0.0677580	0.0714069	0.3453717	0.0168901	0.8239842	0.1035703	0.5428910	0.9856931	0.0300558	0.6833666	0.1863016	0.7143161	0.0032135	0.0927455	0.9359770	0.4623287	0.3758349	0.1738759	0.3805976	0.5568435	0.9941396	0.4835304	0.3549646	0.9618217	0.5382460	0.9278590	0.2214010	0.0103148	0.8570772	0.9746262	0.2056197	0.9849951	0.6793821	0.7688092	0.9596631	0.4134281	0.2006817	0.8122065	0.1305598	0.4426030	0.3914683	0.8932375	0.1148352	0.1568329	0.1663227	0.8665828	0.0006343	0.0166891	0.9035556	0.9328950	0.5111439	0.0023036	0.1481490	0.9542766	0.8787991	0.2225870	0.2089731	0.4526657	0.9334035	0.3403919	0.8266606	0.0712719	0.5721880	0.4570087	0.0807617	1.0000000	0.0124665	0.1463886	0.9698369
