G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G65A	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.3352653	0.1899582	0.5832414	0.5284084	0.6411760	0.4427721	0.3445097	0.5024300	0.0000000	0.5971706	0.7486880	0.5564621	0.0792593	0.6468426	0.1076790	0.3536362	0.0149993	0.2453555	0.3157843	0.5413957	0.5123976	0.1621161	0.4574133	0.3587782	0.1779259	0.6781765	0.0618479	0.2561558	0.3115105	0.0594120	0.4944074	0.3332266	0.0700545	0.1345844	0.2430542	0.2671033	0.0362810	0.7717172	0.0500585	0.0000000	0.2870875	0.4788872	0.1749062	0.7244640	0.1893097	0.0062217	0.0097573	0.2112669	0.4573506	0.0266771	0.2576991	0.7443350	0.0146037	0.6703720	0.7422326	0.5210399	0.3641792	0.5519784	0.6270325	0.5754081	0.0071040	0.0103607	0.4828791	0.1513692	0.0484900	0.5950851	0.1886281	0.2779593	0.5803981	0.3104588	0.5520329	0.4038612	0.2329274	0.2719790	0.4908520	0.3704276	0.4273199	0.0297853	0.6902473	0.1023398	0.1671389	0.0174820	0.0658630	0.6439336	0.0495067	0.3726185	0.1898683	0.5213899	0.2828118	0.1731082	0.4226968	0.4174936	0.4769421	0.3670573	0.0406627	0.0507715	0.6175127	0.2606602	0.3967210	0.3790220
0.2721461	0.2225560	0.6512312	0.5219140	0.6100505	0.5070279	0.2691706	0.4176703	0.0000000	0.4981454	0.5928561	0.6801271	0.0000000	0.8170024	0.1032188	0.2446328	0.0068987	0.2658099	0.2807076	0.4848697	0.4962223	0.1054104	0.4264206	0.3166829	0.1153347	0.7799802	0.0452646	0.2733326	0.1436045	0.0686749	0.4463475	0.3662461	0.0787869	0.2296677	0.1562924	0.1682402	0.4410801	0.5702359	0.0628923	0.5694679	0.3346215	0.4967519	0.1477771	0.6846508	0.2562444	0.0409891	0.0890948	0.2445835	0.3966282	0.0682680	0.1779370	0.5581097	0.2579547	0.5794471	0.7369695	0.4461908	0.4474284	0.6555642	0.6724751	0.6568463	0.0003978	0.4162395	0.5908309	0.1757675	0.0638134	0.5574383	0.1891220	0.2900869	0.5284353	0.0241105	0.1805109	0.0576999	0.5668420	0.3224877	0.3253437	0.5543512	0.3479166	0.0363870	0.5897504	0.1238996	0.1865785	0.0418078	0.0953171	0.6044431	0.0000280	0.2562966	0.3211785	0.6682004	0.3079930	0.3336146	0.4504725	0.4735627	0.4771106	0.4261390	0.0250257	0.2264384	0.6256964	0.2092430	0.2919436	0.4237717
0.1921571	0.1229782	0.5015305	0.5511127	0.5450094	0.4721014	0.3611092	0.7159072	0.0628596	0.4909407	0.6308647	0.4830519	0.0000000	0.7742093	0.1463198	0.3417799	0.0064083	0.1623338	0.3890977	0.4774287	0.6439240	0.1897022	0.4193728	0.3545054	0.1948666	0.6056933	0.0446731	0.2078561	0.2573187	0.0449901	0.6068507	0.3503928	0.1052580	0.2138448	0.1349814	0.2903205	0.1289651	0.7408679	0.0628989	0.0000000	0.3143770	0.5718012	0.2294519	0.6642524	0.1998918	0.0204541	0.0432849	0.1927531	0.4702143	0.0645935	0.2961260	0.7134615	0.0290442	0.6161247	0.8436775	0.3452482	0.4354923	0.5226961	0.6147261	0.6469578	0.0030361	0.0139482	0.5587758	0.1233932	0.0204738	0.5975129	0.2455568	0.2196864	0.5030555	0.5206773	0.4080780	0.3278568	0.3162641	0.2957294	0.3943974	0.3250502	0.3505619	0.0280140	0.8225192	0.0806718	0.1183725	0.0089465	0.0719479	0.5896385	0.0003889	0.3261880	0.1335949	0.5901188	0.3324672	0.2597723	0.4059543	0.3883318	0.5998440	0.2321892	0.0335232	0.0262449	0.6184982	0.3304408	0.3371231	0.4299522
0.3036977	0.2350723	0.5493363	0.4606160	0.6050021	0.4128456	0.2341262	0.5847467	0.0316636	0.4037864	0.6757591	0.0386476	0.0969957	0.6958848	0.0000000	0.3588240	0.0099560	0.3364909	0.3642591	0.5063580	0.6920326	0.1823341	0.4154549	0.3688408	0.2964727	0.7148792	0.0675004	0.2582690	0.2655938	0.0879306	0.4586765	0.3344849	0.0411010	0.2753120	0.1939197	0.2511245	0.1518327	0.8432412	0.0133279	0.0000000	0.3451208	0.5762745	0.2030337	0.6267949	0.1434655	0.0059797	0.0216303	0.1964675	0.3573529	0.0499632	0.2862531	0.6614296	0.0053998	0.5857354	0.6589941	0.3088784	0.4017872	0.6713901	0.6160220	0.6326719	0.0070293	0.0214143	0.5095975	0.1107204	0.0394507	0.7102942	0.2793288	0.0019995	0.4935605	0.4928250	0.4766139	0.4313344	0.3450162	0.3040467	0.4470315	0.4909016	0.4517272	0.0371507	0.5706573	0.0146277	0.1270611	0.0119820	0.0604649	0.7383575	0.0130795	0.3867903	0.1434779	0.4680309	0.3258296	0.1317782	0.3888925	0.3476120	0.4930908	0.2213318	0.0393965	0.0159438	0.6489393	0.3540679	0.3768557	0.4745830
0.2564053	0.1268956	0.5933904	0.6113750	0.6266757	0.4561117	0.3102994	0.6376528	0.0345694	0.4256209	0.6901519	0.6442515	0.0454551	0.6619467	0.0903959	0.3493498	0.0000000	0.0000000	0.4062278	0.5703240	0.4398688	0.1217528	0.4085651	0.2386933	0.1778573	0.6741493	0.1241236	0.3044885	0.1513408	0.0385973	0.5405188	0.2569841	0.0620344	0.2817787	0.0824649	0.1868678	0.3500664	0.0608043	0.3566360	0.5818961	0.3169218	0.6564639	0.1173324	0.7005242	0.2326338	0.0139881	0.0768434	0.2592304	0.4033603	0.0552809	0.2794778	0.6016019	0.4289069	0.6348328	0.7026065	0.4805317	0.7397294	0.6393902	0.6930779	0.6894512	0.0138942	0.3089163	0.5219734	0.1310291	0.0609699	0.6221541	0.1708063	0.0003017	0.5656464	0.2340208	0.0891366	0.0251254	0.6336585	0.3468232	0.3901035	0.5595873	0.6795961	0.0584604	0.6546335	0.1879726	0.1065724	0.0234895	0.1657873	0.6216668	0.0070318	0.3206458	0.3342737	0.5790139	0.3385046	0.1099138	0.3291021	0.3651787	0.4234367	0.5268824	0.0060641	0.1600916	0.6224207	0.3109478	0.3190702	0.5054677
0.2998597	0.1893109	0.5387782	0.6273833	0.7726705	0.4885546	0.3974986	0.5810943	0.0673460	0.5271052	0.7221807	0.5817778	0.0617053	0.6472775	0.1119163	0.3704939	0.0152641	0.2844559	0.2731987	0.5898551	0.6723406	0.2530880	0.4736157	0.3607043	0.2471069	0.6599031	0.0811110	0.2447426	0.2259188	0.0636230	0.5728904	0.2499752	0.1108794	0.2452627	0.1877485	0.1800048	0.2825179	0.6163416	0.0408148	0.0000000	0.2919043	0.4304893	0.1587974	0.5696835	0.2228151	0.0160909	0.0077790	0.0000000	0.4168821	0.0507378	0.2657497	0.6558653	0.0014517	0.5952720	0.6427912	0.4387622	0.2274953	0.6252519	0.5101437	0.6154741	0.0142115	0.0126859	0.5494151	0.1040703	0.0607409	0.4722235	0.2346187	0.2932984	0.2962954	0.5641380	0.5561552	0.3445905	0.2169099	0.2778819	0.4934075	0.4414219	0.3286393	0.0971857	0.6026680	0.0378597	0.1474917	0.0116168	0.0694279	0.6950645	0.0028074	0.3468454	0.1148263	0.5449626	0.3878699	0.0852219	0.3881740	0.4491787	0.5749465	0.1669263	0.0220106	0.0378489	0.8009458	0.2848146	0.2777822	0.5812553
0.2900554	0.2448549	0.5067754	0.5453635	0.6272620	0.5704176	0.3981627	0.5059489	0.0000000	0.5300583	0.6768826	0.0295904	0.1046076	0.6769609	0.0000000	0.3310551	0.0197435	0.3484796	0.2214885	0.4644899	0.4648416	0.1675071	0.3867199	0.3024965	0.1795112	0.7907389	0.0521812	0.2912043	0.1289573	0.0600496	0.5361621	0.2579224	0.0649995	0.5111626	0.1228439	0.1642564	0.3343815	0.6007337	0.0914099	0.6505985	0.2764039	0.6025124	0.2043807	0.7345416	0.1889921	0.0224184	0.0590214	0.3055582	0.4866312	0.0258309	0.1707288	0.5700363	0.2080031	0.7005121	0.6294586	0.4575586	0.4484723	0.7938814	0.6659349	0.5267632	0.0046231	0.2982427	0.6098143	0.0989459	0.0837736	0.6793842	0.4326334	0.0062647	0.6368602	0.0326046	0.2136758	0.0216133	0.6438910	0.3236352	0.4113723	0.5699642	0.3256873	0.0315274	0.7149535	0.0950172	0.1052016	0.0195030	0.2683580	0.6819800	0.0001541	0.3745183	0.2315503	0.4546930	0.2977249	0.1298066	0.3277157	0.3897277	0.5338706	0.3681903	0.0144938	0.1794593	0.6498386	0.2794600	0.3415415	0.4198492
0.3205469	0.2319539	0.8151257	0.5516697	0.6887941	0.5133963	0.3580372	0.4741932	0.0000000	0.4552646	0.6207146	0.6308409	0.0831417	0.6780062	0.1142508	0.2489534	0.0064906	0.3546575	0.3349218	0.4860063	0.5762123	0.0701232	0.2996053	0.2922163	0.0828643	0.6659963	0.0387963	0.2415154	0.2005734	0.0929385	0.4897321	0.3844769	0.0292435	0.2573469	0.2308878	0.2755764	0.4051303	0.5106670	0.0305471	0.5568063	0.4343230	0.4771940	0.1790744	0.6232198	0.1938885	0.0063879	0.0037922	0.0000000	0.2948976	0.0630655	0.1250213	0.5941716	0.2403806	0.6422029	0.6374031	0.4634939	0.4353656	0.5717677	0.5679638	0.6576370	0.0033261	0.3899250	0.6291855	0.1936138	0.0523027	0.5848649	0.3323530	0.3106503	0.4081993	0.0450835	0.1899694	0.0424419	0.4994348	0.2724707	0.3822353	0.5810493	0.4459409	0.0305198	0.5397386	0.0627882	0.1388342	0.0276016	0.0703955	0.6040516	0.0014409	0.2579586	0.2095620	0.4256571	0.2994407	0.1272929	0.3600912	0.3794882	0.4774927	0.3701172	0.0607613	0.1721448	0.6024482	0.1686550	0.4462411	0.5086055
0.3263424	0.1945254	0.6724230	0.4056728	0.6091660	0.4755345	0.3936821	0.5666398	0.0443284	0.4015562	0.7247181	0.0122759	0.0000000	0.6156858	0.0000000	0.2864497	0.0224982	0.2658210	0.3257107	0.4564015	0.5093390	0.2539688	0.4929014	0.2382527	0.1888085	0.5957376	0.0597548	0.2789420	0.1763510	0.0398088	0.4747139	0.3046251	0.0873373	0.4625601	0.0957383	0.2963848	0.4249997	0.7324650	0.0952903	0.6342923	0.4087826	0.6511767	0.1919030	0.5938632	0.1885455	0.0142284	0.1216490	0.2676497	0.3874550	0.0377805	0.2262308	0.4735306	0.2891384	0.6159048	0.5438661	0.5119905	0.4836850	0.6498317	0.6765360	0.7036511	0.0246958	0.3489826	0.3695092	0.1004701	0.0246721	0.5473539	0.2799653	0.0189948	0.7344418	0.1775275	0.2053282	0.0521959	0.6234949	0.2759477	0.4374524	0.5606186	0.4888914	0.0330587	0.5806327	0.0766706	0.1256523	0.0087409	0.1965565	0.8071395	0.0003535	0.3734652	0.1877290	0.4126926	0.2502897	0.2824639	0.3907827	0.3622232	0.4425229	0.4075929	0.0367169	0.1952478	0.6330449	0.3585476	0.3577662	0.4997483
0.2869122	0.1700530	0.7251262	0.5544576	0.5765277	0.5033758	0.3589018	0.5554857	0.0295308	0.4600906	0.6269435	0.0144558	0.0901233	0.6714983	0.0000000	0.2280927	0.0286727	0.3071539	0.3228018	0.4431091	0.4046196	0.1488406	0.5532515	0.2753481	0.1554316	0.6039593	0.0612675	0.3207180	0.1707674	0.0655285	0.4982994	0.2332069	0.1145383	0.3821593	0.1055947	0.2217015	0.4257147	0.7382730	0.0943226	0.6470246	0.3332770	0.5745274	0.2757484	0.7027387	0.2543233	0.0028594	0.0009383	0.0000000	0.3620853	0.0427668	0.2067029	0.6490291	0.2429670	0.6462157	0.6911334	0.4392094	0.3210067	0.7606721	0.6586331	0.6701600	0.0109625	0.3533108	0.5792243	0.1053217	0.0480231	0.5524808	0.4150435	0.0024227	0.3712604	0.2234623	0.2823200	0.0503184	0.4971697	0.2999232	0.4643123	0.6675211	0.3782853	0.0959238	0.6973946	0.1011420	0.0812390	0.0416941	0.1397480	0.6941589	0.0000179	0.3044893	0.2949527	0.5632829	0.3767109	0.1111611	0.3723244	0.3161655	0.4721392	0.5426930	0.0178430	0.1425974	0.6933585	0.2810498	0.2911414	0.5045878
