G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G66A	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.4278035	0.2323211	0.9256715	0.9700954	0.9121825	0.2785899	0.1972069	0.5255695	0.1273861	0.4392483	0.7908892	0.7591120	0.0047668	0.1784768	0.1739548	0.2894910	0.7046181	0.7332326	0.2905129	0.1649895	0.3111291	0.0778722	0.0017656	0.5865725	0.9228783	0.2574716	0.4926008	0.1748207	0.9262527	0.4503647	0.0435211	0.1105928	0.6791242	0.2274968	0.2641766	0.4233720	0.3236894	0.6345834	0.2014382	0.3547263	0.6170909	0.0554105	0.7364409	0.4885762	0.3145985	0.5590006	0.1912963	0.6222589	0.3617800	0.0814747	0.8104176	0.0458524	0.5615241	0.8464838	0.7323233	0.9807375	0.5805492	0.6702492	0.8537359	0.4216454	0.5504091	0.0625687	0.9778470	0.0057538	0.0959936	0.9605983	0.6534243	0.7290423	0.3500832	0.3360322	0.9481105	0.6848130	0.1749695	0.1568782	0.0013086	0.7452601	0.7093884	0.1770982	0.9468245	0.6790113	0.9757548	0.8685921	0.7081984	0.8729565	0.9127886	0.7676353	0.8161335	0.5411307	0.6592741	0.6473285	0.9188207	0.6336056	0.2488609	0.9010823	0.2729209	0.6043317	0.8104945	0.2654724	0.7396394	0.0307084
0.5893834	0.4955740	0.8090433	0.7621301	0.3318581	0.2168499	0.2969217	0.3772746	1.0267785	0.3618648	0.1011918	0.9582534	0.1721494	0.5462158	0.0880388	0.3929433	0.0758040	0.3319609	0.5968711	0.0069014	0.4086073	0.1009572	0.0011576	0.0007603	0.1128950	0.5352299	0.6991640	0.3015775	0.8402026	0.0004526	0.4078554	0.1213956	0.4349113	0.4539881	0.0022184	0.2540114	0.1918316	0.9500182	0.0203805	0.6292574	0.0009531	0.5720208	0.6205239	0.1421961	0.4196935	0.4788291	0.0001412	0.0183013	0.4561751	0.1202613	0.2997459	0.0117353	0.5054201	1.0127648	0.3757490	0.6135501	0.7552975	0.2812781	0.8702023	0.0015267	0.5653730	0.0467421	0.9870056	0.0007533	0.6275297	0.3531179	0.6021116	0.7570720	0.0000723	0.2113042	0.6701657	0.2760416	0.0652942	0.9205550	0.1412707	0.3721919	0.5154933	0.8746610	0.9953002	0.3853309	0.6701526	0.2105790	0.0601173	0.9486268	1.0507799	0.6101734	0.8510070	0.7439956	0.4459019	0.4268492	0.5436328	0.5876531	0.6975931	0.9914733	0.0008506	0.1064370	0.9555102	0.4253534	0.6892449	0.4614246
0.3019391	0.2448171	1.0096876	0.6880089	0.5377931	0.0630333	0.0935820	0.6850224	0.0882057	0.7496823	0.5986171	0.4583364	0.0209253	0.3895855	0.3275042	0.5224976	0.6299778	0.8938688	0.1753685	0.0902040	0.4266707	0.1885649	0.2335776	0.5595015	0.2165589	0.6908002	0.9713864	0.2910158	1.0496951	0.0112501	0.3164605	0.1475303	0.7464635	0.1576544	0.1152800	0.3184743	0.0997875	0.9201265	0.1933339	0.2850067	0.0002742	0.3597082	0.3185672	0.3661011	0.8556411	0.4439409	0.4820619	0.7511371	0.2941165	0.2488225	0.6071467	0.3726384	0.3939527	0.7850498	0.5570507	1.0410842	0.4146751	0.2164228	1.0814675	0.5788615	0.6461090	0.3376485	0.2959233	0.0202694	0.2644154	0.9160155	0.3126194	0.8422733	0.5426857	0.4478704	0.7906449	0.4679930	0.2765618	0.9855627	0.1958782	0.9326759	1.0545446	0.0466788	0.8577391	1.0166015	0.7122482	0.4788447	0.3849664	0.8995910	0.8321659	0.5091844	1.0250866	0.6647961	0.8725063	0.1625338	0.9048036	0.4097775	0.7000555	0.9533229	0.0005581	0.8719328	0.2960785	0.5801414	0.3876024	0.0001190
0.6325780	0.0222997	0.5565571	0.8089162	0.7580006	0.3302637	0.1735987	0.6443982	0.0536186	0.9789790	0.0775627	0.7475257	0.7363335	0.7020879	0.0096268	0.1637324	0.7946298	1.0470462	0.0092300	0.0779015	0.5037440	0.4804570	0.5900678	0.8131353	0.7697431	0.4514745	0.7681038	0.3182169	0.7196864	0.0021284	0.3655598	0.1929276	0.5125421	0.1947798	0.0232205	0.4249899	0.4637752	0.6228571	0.3978479	0.0612623	0.0006276	0.7022770	0.2639644	0.1031229	0.5256651	0.1962056	0.3157370	0.6871798	0.5700188	0.7118913	0.6983663	0.2917917	0.5824422	0.5532959	0.5491460	0.7315705	0.2351396	0.7565019	0.4671275	0.2742103	0.5114888	0.0412144	0.0316778	0.6561977	0.0047934	0.6681602	0.6693379	0.9391505	0.3290351	0.8440922	0.9472521	0.7803352	0.2648997	0.7018846	0.2265056	0.2946225	0.8067673	0.0545137	1.0739084	0.2875101	0.1065045	0.4800880	0.3226413	0.8609135	1.0546864	0.8684945	0.6875812	0.9167062	0.5694660	0.2955772	0.8952720	0.8433036	0.7578451	0.2772353	0.0019629	0.6830533	0.6667045	0.0815746	0.3219940	0.0009957
0.2171619	0.0116669	0.6898289	0.7015206	0.3326988	0.0436112	0.1538319	0.7036415	0.1628455	0.9994182	0.1959283	0.8456656	0.3435196	0.6133051	0.0048272	0.1670856	0.4140588	1.0011175	0.0580426	0.2619517	0.5409143	0.1898630	0.0070392	0.6811438	0.7373619	0.5723942	0.2857686	0.6302915	0.7343978	0.1025602	0.1607602	0.3259366	0.2187364	0.0025113	0.0025983	0.0330249	0.0059080	0.4881550	0.5795166	0.5600888	0.0026411	0.4396819	0.5025700	0.2525377	0.4332058	0.0040657	0.2827336	0.8076774	0.1580656	0.1242068	0.4340382	0.0603965	0.7394179	0.5180253	0.4996842	0.6085262	0.5999317	0.0467116	0.9799862	0.0397446	0.5372857	0.0503635	0.2440703	0.6281614	0.1608085	0.5198290	0.3195186	0.8294125	0.6874003	0.5564682	0.6421770	0.8597974	0.4237674	0.3749307	0.4942737	0.0425898	0.0091323	0.0049498	0.6987101	1.0076586	0.3003086	0.5198283	0.0847642	0.4375629	1.0316349	0.4485911	0.8444347	0.5834992	0.4363494	0.5520830	0.9778865	0.8196622	0.2157889	0.8545571	0.1522651	0.3670943	0.1292407	0.4843222	0.6088872	0.0840071
0.4192109	0.3291935	0.6731154	0.1409625	0.6721733	0.0572041	0.0358889	0.4064347	0.9785900	0.6857945	0.0897820	0.9431109	0.6070024	0.7387875	0.0894380	0.3525050	0.1475571	0.4847768	0.3027061	0.3006826	0.3949770	0.2292107	0.4360019	0.7130093	0.4880955	0.3603952	0.6648639	0.4973464	0.7472631	0.0130263	0.4864285	0.3243386	0.5867099	0.0802313	0.5881083	0.0380606	0.0809948	1.0537546	0.0126888	0.3593917	0.0001908	0.4534952	0.0690999	0.0343218	0.7865321	0.0000047	0.0059182	0.1284815	0.7631637	0.4348788	0.8229469	0.0376011	0.8099194	0.0691569	0.8970206	0.9578837	0.9377369	0.2288117	1.0397715	0.5296320	0.9970667	0.4318708	0.0042187	0.2225372	0.3977230	0.2897337	0.4928901	0.8454806	0.0533958	0.8703152	0.8729984	0.2561438	0.0238268	0.6609849	0.0444951	0.0029537	0.5280843	0.0133796	0.9601325	0.9325207	0.5350455	0.0375958	0.1742643	0.5178148	0.7298253	0.2711836	0.4903193	0.8791530	0.2149018	0.5658894	0.3931128	0.4678168	0.8769806	0.8860411	0.4313530	0.6063605	1.0168260	0.2128390	0.7422356	0.0692963
0.7087213	0.4268114	0.3955466	0.4102056	0.5072924	0.2465683	0.1015350	0.4048979	0.8200558	0.9887061	0.0007397	1.0741302	0.3657480	0.8285350	0.0025528	0.0937575	0.2960439	0.4927275	0.4905753	0.1231839	0.8692020	0.0686963	0.0069227	0.7158104	0.6172966	0.2115492	0.4886195	0.8850435	0.3464847	0.0717477	0.1674156	0.1906321	0.5132800	0.0005876	0.5290474	0.1108679	0.0006210	1.0115094	0.0101073	0.6360430	0.0020378	0.5603315	0.5279497	0.0167940	0.5115507	0.2540167	0.0068923	0.1134815	0.4529418	0.3554616	0.4689662	0.1150965	0.4354362	0.4252063	0.8107828	0.9900591	0.8797515	0.7456868	0.5863714	0.0060881	0.6283988	0.2142549	0.9354254	0.1428144	0.1168513	0.2959489	0.3535504	0.3565141	0.1719540	0.8595531	0.9566315	0.5771675	0.6394401	0.7355610	0.3090377	0.2107650	0.4493451	0.0116518	0.6037137	0.8513256	0.0798695	0.0324145	0.0305070	0.5881532	0.9623302	0.3595044	0.9527491	0.6251953	0.1995970	0.3239899	0.3836301	0.7579004	0.8246328	0.9866049	0.0472339	0.3277751	0.4684322	0.4615816	0.9957865	0.1816496
1.0136792	0.8691126	0.2613346	0.0548219	0.6615866	0.2424689	0.2015077	0.5836418	0.8506707	0.6958848	0.5328344	0.4420998	0.1408292	0.4931778	0.2303765	0.5255751	0.1133554	0.4546619	0.5470736	0.3765077	0.6794279	0.0053796	0.0086915	0.2119992	0.4284968	0.4834323	0.6940004	1.0051695	0.0650337	0.0117454	0.7921127	0.4592058	0.6166020	0.2875973	0.1366939	0.7147578	0.2027691	1.1258129	0.0072789	0.3791170	0.0026153	0.1999764	0.8710350	0.5226625	0.8365040	0.0000001	0.0017507	0.0841819	0.3774470	0.3857510	0.6638510	0.9251436	0.3932524	0.5043771	0.9158938	0.6404023	0.6188925	0.6918245	0.7814093	0.2047558	0.2691334	0.7361586	0.6866413	0.1723636	0.0088656	0.7156660	0.7852565	0.8493426	0.6559841	0.5110133	0.7967384	0.2036276	0.2734064	0.8412655	0.0098862	0.0148989	0.8931497	0.0410657	0.9138291	0.5890447	0.7491317	0.3112685	0.0113164	0.9360593	0.5687060	0.3432349	0.8680112	0.2922997	0.3321772	0.7236204	0.1805271	0.6897098	0.9953308	0.7336267	0.4518195	0.5892401	0.9847391	0.4730013	0.9467000	0.4043700
0.2956539	0.3311332	0.4809427	0.8614677	0.1766928	0.2523129	0.0610176	0.7808463	0.1016762	0.7689512	0.6267922	0.2869845	0.0036062	0.2227561	0.3347231	0.6638988	0.6363321	0.9719236	0.0919912	0.0173156	0.1591240	0.0282504	0.0001244	0.6959886	0.4529850	0.4639664	0.9048519	0.5745402	0.7890869	0.0333486	0.3104346	0.0261893	0.9503157	0.2937281	0.0933083	0.4582768	0.2517669	0.9826954	0.0558629	0.4720125	0.0035462	0.5464880	0.1732515	0.1238726	0.9901584	0.3262715	0.4923282	1.0094114	0.8440604	0.5836988	0.3922418	0.1897056	0.7886782	1.0053393	0.7723944	0.9409695	0.0853940	0.3510238	0.8464619	0.3980501	0.8288561	0.0216672	0.4364764	0.0026278	0.1575980	0.0722828	0.4678182	0.7377585	0.4986929	0.7690664	0.9855118	0.7332508	0.2241149	0.3764721	0.0016151	0.5146445	0.9867017	0.2513310	1.0243243	0.4999757	0.3047613	0.4636140	0.7702207	1.0570332	0.4851711	0.8364815	1.0346917	0.9615772	0.5705804	0.9001874	0.8615082	0.7558870	0.5650862	0.9781823	0.0425202	0.5638855	0.1831933	0.5352272	0.2129926	0.0001623
0.6151835	0.6396349	0.6616976	0.2673335	0.6862868	0.4755737	0.1170666	0.6172893	0.8504403	0.6038609	0.8371448	0.1799034	0.1219653	0.3651208	0.5568778	0.6301389	0.0967646	0.2541863	0.5018673	0.5094740	0.4141185	0.1808480	0.2878498	0.8606740	0.7646337	0.5053331	0.7875055	0.9570116	0.4932775	0.0089591	0.4817359	0.2982977	0.6823469	0.1511742	0.0981560	0.4552193	0.3196525	0.5236904	0.0007538	0.5656252	0.0277520	0.1346269	0.6676845	0.1488110	0.4143344	0.4921655	0.3146760	0.4286630	0.2188385	0.7320905	0.7318064	0.0405199	0.4650723	0.8624149	0.9691467	0.6665607	0.5199228	0.3786281	1.0533436	0.1407121	0.5945198	0.0252791	0.0397341	0.2515015	0.6509802	0.5701960	0.5001082	1.0205502	0.6023664	0.3580616	0.9521707	0.5367401	0.1921798	0.6498282	0.1551871	0.3938827	0.7651310	0.5623764	0.9954030	0.9896132	0.4377045	0.0905002	0.0716214	0.9162606	0.7885664	0.1221512	0.5169720	1.0209834	0.4540836	0.1965888	0.3134894	0.5618759	0.7272686	0.9231419	0.3306266	0.6507972	0.8675979	0.7243000	0.9764691	0.0021689
