G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G76A	G94	G95	G96	G97	G98	G99	G100
0.0743087	0.0807158	0.1273024	0.0064199	0.5172553	0.0069119	0.0022835	0.2482125	0.1637235	0.5275159	0.1907082	0.7487286	0.5118854	0.0939452	0.0077161	0.4893038	0.3426523	0.6318907	0.5721022	0.6649755	0.1906892	0.4598797	0.4956658	0.1297143	0.0471108	0.3578999	0.3166940	0.0651136	0.4639556	0.1375859	0.3688346	0.5385075	0.6236194	0.7101230	0.0957369	0.0077544	0.5507876	0.3298099	0.3182490	0.4414093	0.4012871	0.5648079	0.2396581	0.4639148	0.5399284	0.5077141	0.6213980	0.7221558	0.4425796	0.7418675	0.4541493	0.7554792	0.3997114	0.1120830	0.2092078	0.4455091	0.4743168	0.1327822	0.1945529	0.1299536	0.4565230	0.2209837	0.1551420	0.3596022	0.3141841	0.5534022	0.4128696	0.5061378	0.0104082	0.3646760	0.5283805	0.5441705	0.4227816	0.0896998	0.4382875	0.0011760	0.5550574	0.6480063	0.0973103	0.0079313	0.5390498	0.6529525	0.2705040	0.5502486	0.3386372	0.3372385	0.4287345	0.5857277	0.5818745	0.5237578	0.4424850	0.4008170	0.3731407	0.5305370	0.1566910	0.2058334	0.7454710	0.4265101	0.3506288	0.6706318
0.5763530	0.1948099	0.1641502	0.2717790	0.5974966	0.0232364	0.0017418	0.3200933	0.2258706	0.5824807	0.3753167	0.7403423	0.1843189	0.4998831	0.0034993	0.5459053	0.2651695	0.4443272	0.4566772	0.2487681	0.0059648	0.3484660	0.5435732	0.0640057	0.4982342	0.3400047	0.0796277	0.0199902	0.2087473	0.0053584	0.2676205	0.4263862	0.6347154	0.5858157	0.0023232	0.0165005	0.5365929	0.1338570	0.1142861	0.1158328	0.6443353	0.3151919	0.3681131	0.2221376	0.4953840	0.5526637	0.6060893	0.4069435	0.3126139	0.1133500	0.3965000	0.0709197	0.4430563	0.4302055	0.3323797	0.0094727	0.4514054	0.0686750	0.0000315	0.0470476	0.3578227	0.3169166	0.4127027	0.1386364	0.2529494	0.5143110	0.3842873	0.4725147	0.0373272	0.0732295	0.5357906	0.5438370	0.1869295	0.3795998	0.4384979	0.0991578	0.1946619	0.4469815	0.4780166	0.0056247	0.4592312	0.5178321	0.3412035	0.6665571	0.4170480	0.1932560	0.3844409	0.6232175	0.5407827	0.4556861	0.7452133	0.4276847	0.5770353	0.5256735	0.2968427	0.4604218	0.5370865	0.5450599	0.0341647	0.4818091
0.1011698	0.1787540	0.0016281	0.1322447	0.5822236	0.1587713	0.0977902	0.1309384	0.1431333	0.5596722	0.3764413	0.5938928	0.4533423	0.5363827	0.0173295	0.6629343	0.2438690	0.5520351	0.2878928	0.6980955	0.2447452	0.2047123	0.6805753	0.0661894	0.4710217	0.3054907	0.2511517	0.0251801	0.4386886	0.0215754	0.3462466	0.3858036	0.6364154	0.6264115	0.0398333	0.0003080	0.5147759	0.1035364	0.1436063	0.1311777	0.4806569	0.5430670	0.1383422	0.1879225	0.6271928	0.5700301	0.5897459	0.3531991	0.6882462	0.0986100	0.6132615	0.6318307	0.5440283	0.5839770	0.4153680	0.0093134	0.4953332	0.0314874	0.0274266	0.0245647	0.1309275	0.2660479	0.0572472	0.4178367	0.1279636	0.6145345	0.0592552	0.4341301	0.3886154	0.0094366	0.6470516	0.5486503	0.1684378	0.6192039	0.3444537	0.1100242	0.6433564	0.5202239	0.3271148	0.0100906	0.5361401	0.6908338	0.1375430	0.5682571	0.5187407	0.2117375	0.3852259	0.4528846	0.6936739	0.4654607	0.3329624	0.4129266	0.3497517	0.3313127	0.4727045	0.2868589	0.5513344	0.4615605	0.3439245	0.4615844
0.4566658	0.1421215	0.3101197	0.2150446	0.7119543	0.0814453	0.0004981	0.2560227	0.2050934	0.4651582	0.1401491	0.3227979	0.4342948	0.3149045	0.0017891	0.4893894	0.4126389	0.5808352	0.5332176	0.6339190	0.0236133	0.5589174	0.3175213	0.4856640	0.7320919	0.3756710	0.1408356	0.0536349	0.4459778	0.0008208	0.3443597	0.4337879	0.7397066	0.7314796	0.1001710	0.0022803	0.5020213	0.0680221	0.0447421	0.2599901	0.5117271	0.3990386	0.3252582	0.3407505	0.6509581	0.7789404	0.7258090	0.7410026	0.3421086	0.0648359	0.3598502	0.0091970	0.1439630	0.3212001	0.6337144	0.2883780	0.2501770	0.2277092	0.1983800	0.0804876	0.3233324	0.1020497	0.3779696	0.1217839	0.4473402	0.5496752	0.2853693	0.0768309	0.2367569	0.1287108	0.6972974	0.6794810	0.1822238	0.2213739	0.6156723	0.0079300	0.3113628	0.3385537	0.3119615	0.0544866	0.4534122	0.5136585	0.0019897	0.2798430	0.4935676	0.1064391	0.5330127	0.5374003	0.4308066	0.5285766	0.2012052	0.4411731	0.4526794	0.6483523	0.0815139	0.1900468	0.6475536	0.5818907	0.4619395	0.6966722
0.1694815	0.2145346	0.0544709	0.2189935	0.6908655	0.1372264	0.3417621	0.2916874	0.1672828	0.4947646	0.3245521	0.5556585	0.3475297	0.2058798	0.0189643	0.7216825	0.1323643	0.5376972	0.6004497	0.7177633	0.1423181	0.2799594	0.6785970	0.3764065	0.1652348	0.2335117	0.2520733	0.0163457	0.3746440	0.0014891	0.3282690	0.3875263	0.7003120	0.6743562	0.0002726	0.0014670	0.5051400	0.2637210	0.2308010	0.1908901	0.2931442	0.5486692	0.2784622	0.2104129	0.2512395	0.4259421	0.6140382	0.6109265	0.4505001	0.4413661	0.2969854	0.4075737	0.1919081	0.3716734	0.2955154	0.5554609	0.3381068	0.4227171	0.1839996	0.0014060	0.3950548	0.1587866	0.5041731	0.4790214	0.1520331	0.1749072	0.2025828	0.4103339	0.2301380	0.0252854	0.6881218	0.4044195	0.1405774	0.0677990	0.4338290	0.1339052	0.7603188	0.5395186	0.0544773	0.0002308	0.6468079	0.3776455	0.0019176	0.1730904	0.1583899	0.0706112	0.4920844	0.5907801	0.5502327	0.7234576	0.1409733	0.1120852	0.0905619	0.7752156	0.2570949	0.3377668	0.6309963	0.4575557	0.1436557	0.5791120
0.2006185	0.3356241	0.0064516	0.1436219	0.6006331	0.0378283	0.0011835	0.1711225	0.1878650	0.6956434	0.2311772	0.6851412	0.4102427	0.1167253	0.0000107	0.4279827	0.3324968	0.6300106	0.6034022	0.4386699	0.1999856	0.2653144	0.6651991	0.3035103	0.0047880	0.4274949	0.3129677	0.0272898	0.2847383	0.4244298	0.0769865	0.4579304	0.6485356	0.3081187	0.1440640	0.0056362	0.5242474	0.3627965	0.3538513	0.1319766	0.4699053	0.6956450	0.0569073	0.3723691	0.4962075	0.6891172	0.6415795	0.5492706	0.3666699	0.7209805	0.4943011	0.4665308	0.6126816	0.0904708	0.4173077	0.0614652	0.5694517	0.0001413	0.1856237	0.2714345	0.4607786	0.2156811	0.4473343	0.3881180	0.1578193	0.4055328	0.5093690	0.0639552	0.0131930	0.0965299	0.6339490	0.3684464	0.3325455	0.1787704	0.4395110	0.0516243	0.5565286	0.5560418	0.4014770	0.2018522	0.6477030	0.5537399	0.0503602	0.4708626	0.1236985	0.2810852	0.4472237	0.3651549	0.5324964	0.5217193	0.1995697	0.3821259	0.3762420	0.7196520	0.1386086	0.0435462	0.6440549	0.4738806	0.6086065	0.7030423
0.0788387	0.4331771	0.2543874	0.3060297	0.4472847	0.2829248	0.1523451	0.1402339	0.0919495	0.4205757	0.2935179	0.4528927	0.3514891	0.4165985	0.0180557	0.5202249	0.0608603	0.3075752	0.4348523	0.5831448	0.3425915	0.2312722	0.3716124	0.5099042	0.1628478	0.2602559	0.3705694	0.0346108	0.1146746	0.3254029	0.2120560	0.5306259	0.6370020	0.2688311	0.1982877	0.0080953	0.5499607	0.1824685	0.1716177	0.3156560	0.5256502	0.6919083	0.2696239	0.4340947	0.5964467	0.7096612	0.6845974	0.6244239	0.4629729	0.5449942	0.3316086	0.6339651	0.3418950	0.5882577	0.5637245	0.1717278	0.4697751	0.0005252	0.1370643	0.4398372	0.3150210	0.3524745	0.0380307	0.2647009	0.1342907	0.3161276	0.3519424	0.5091781	0.0064321	0.5279326	0.4367872	0.5909956	0.2643048	0.2044282	0.0618744	0.0167133	0.4867083	0.5618711	0.1742832	0.0011002	0.6149394	0.5161012	0.0004914	0.6454950	0.6307968	0.0291829	0.4089885	0.5555377	0.3220062	0.4196766	0.3436511	0.7232931	0.5361279	0.5736443	0.2980428	0.2506380	0.6593771	0.5406121	0.2614366	0.4179768
0.0810151	0.4031258	0.2229301	0.0253833	0.7387149	0.0390057	0.2411910	0.0442275	0.0845575	0.5787431	0.3189824	0.6844839	0.6891471	0.3713113	0.0013426	0.6331974	0.3283468	0.5303170	0.6063379	0.0316100	0.1063575	0.1977596	0.5932460	0.3361009	0.3564679	0.3593467	0.2548931	0.3738669	0.5645378	0.0767692	0.5181440	0.4892930	0.6508618	0.5459421	0.1006953	0.0151788	0.5719806	0.2407556	0.1839499	0.1793029	0.5340054	0.2507451	0.5262189	0.2847965	0.4275610	0.5935489	0.7030664	0.6970166	0.2868048	0.2358938	0.3569412	0.5674348	0.5746000	0.2848095	0.5820972	0.1589004	0.2250178	0.0055204	0.0085371	0.0455991	0.3760501	0.0655956	0.2374880	0.3088645	0.1705249	0.8643619	0.1167438	0.2486873	0.0538612	0.2972638	0.7099936	0.6031748	0.3065350	0.4334925	0.3402584	0.0581945	0.7123957	0.4007568	0.1840904	0.0004973	0.3812557	0.4319211	0.1647917	0.3251256	0.5820537	0.0902251	0.3759126	0.5005712	0.5582620	0.4472880	0.1432974	0.2125880	0.1472414	0.6593505	0.2219505	0.1774801	0.6471359	0.7779222	0.5311941	0.6900286
0.0727951	0.3204057	0.0233833	0.0402846	0.5217392	0.0235049	0.0000824	0.4541350	0.1835970	0.4443705	0.2944256	0.5918941	0.1799270	0.7303085	0.0179901	0.3789535	0.2494505	0.4395510	0.4033755	0.6821551	0.0235318	0.1983357	0.5484438	0.2274889	0.6420935	0.2478411	0.1880495	0.0748492	0.0336792	0.1281945	0.1572190	0.4151197	0.6761227	0.2811865	0.2636476	0.0052031	0.5974506	0.0672148	0.0979814	0.1442152	0.6107932	0.4313910	0.4646798	0.4036357	0.7335665	0.6517819	0.5080428	0.3496771	0.6799434	0.0937203	0.2321177	0.2044425	0.3620428	0.5616493	0.3179718	0.0093318	0.5784693	0.0003610	0.0000711	0.1516050	0.1758252	0.0882506	0.4809285	0.1852205	0.2445069	0.2973952	0.0752937	0.5551937	0.2433858	0.0978130	0.5312006	0.5164781	0.0829754	0.2739481	0.3348717	0.0168209	0.5885405	0.7065839	0.6694036	0.2283365	0.4455111	0.4322001	0.0217095	0.4194282	0.3392292	0.1223708	0.5962576	0.5187634	0.6783595	0.7094337	0.4273266	0.3329029	0.6503698	0.6311699	0.0506409	0.0029530	0.5640682	0.5795599	0.0660647	0.3178440
0.2040322	0.1448800	0.3098015	0.2067491	0.6226581	0.0726742	0.0561136	0.0514021	0.0439821	0.5866813	0.1976880	0.5807335	0.4857514	0.0630814	0.0018475	0.4874412	0.3321152	0.5546702	0.6909737	0.0570430	0.2845380	0.2552475	0.5034512	0.0619100	0.0573057	0.3205967	0.3402562	0.0276602	0.4253987	0.3676868	0.4771726	0.4199220	0.6458096	0.7385719	0.1034055	0.0072495	0.6241420	0.2848527	0.1471244	0.0463373	0.5140778	0.6036897	0.3767534	0.1615452	0.7377400	0.7380429	0.5672467	0.6195920	0.2607332	0.3744752	0.3143437	0.5653429	0.6793612	0.3553139	0.5147591	0.2952288	0.5218014	0.0270666	0.0048260	0.1717643	0.3948665	0.2485084	0.1021833	0.2683994	0.1384286	0.0654662	0.0984283	0.1648429	0.0086042	0.0718390	0.6523893	0.3597911	0.0013410	0.3834136	0.5098370	0.0768159	0.3110037	0.2902354	0.3447919	0.0327769	0.6919440	0.5372862	0.0120237	0.3068546	0.3863641	0.2744453	0.5288982	0.5902668	0.5201218	0.5119794	0.2419980	0.4087592	0.4918381	0.6815823	0.3505830	0.1377466	0.5793232	0.5564650	0.3628468	0.6685862
