Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G66A	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.3803400	0.2054446	0.4666209	0.0360229	0.4556029	0.0089423	1.0000000	0.8944551	0.9824954	0.6165369	0.9152286	0.7827530	0.6787515	0.0000386	0.0083728	0.0670711	0.1724990	0.9999057	0.8565778	0.9188898	0.6759938	0.1143638	0.9984435	0.9949429	0.8166646	0.8651238	0.9396673	0.9198026	0.4107688	0.1482584	0.0473169	0.0630545	0.8635393	0.2670463	0.9997515	0.3832921	0.3986894	0.8937552	0.4379415	0.9998656	0.8444718	0.8097104	0.7716317	0.2808926	0.5021180	0.9956032	0.4210696	0.6272024	0.3038715	1.0000000	0.4552166	0.0293418	0.9997538	0.3129512	0.5969066	0.2129561	0.6975051	0.6616789	0.8021323	0.2888046	0.8394471	0.1744704	0.0147038	0.4650531	0.1304866	0.2637146	0.0708794	0.2938647	0.9900716	0.5286143	0.0717461	0.9881522	0.0000000	0.6129153	0.6514863	0.1101522	0.1732727	0.0383318	0.3391455	0.4227189	0.2869978	0.7089714	0.3787058	0.0175726	0.5517674	0.2203279	0.8209348	0.9952584	0.8887370	0.8922647	0.0552049	0.4520774	0.9139946	0.0192746	0.1197132	0.5539656	0.4631008	0.6480398	0.6595900	0.5800932
500	0.4124446	0.2104497	0.4642309	0.0359868	0.4563334	0.0088572	1.0000000	0.8947045	0.9825690	0.6174744	0.9155772	0.7837505	0.6792002	0.0000382	0.0083728	0.0670709	0.1708250	0.9999057	0.8565829	0.9188714	0.6727047	0.1140666	0.9986927	0.9957396	0.8153617	0.8638596	0.9399173	0.9202166	0.4090863	0.1482302	0.0473151	0.0629913	0.8634776	0.2683669	0.9997458	0.3830590	0.3987339	0.8941355	0.4376149	0.9998659	0.8450653	0.8110354	0.7731509	0.2810658	0.5023405	0.9949584	0.4245762	0.6278463	0.3032820	1.0000000	0.4549842	0.0294453	0.9997502	0.3117074	0.5951219	0.2133892	0.6992834	0.6585227	0.8007630	0.2877000	0.8303450	0.1656793	0.0154761	0.4647146	0.1301500	0.2643194	0.0698905	0.2957241	0.9902756	0.5272585	0.0718546	0.9879766	0.0000000	0.5962581	0.6496862	0.1078860	0.1730255	0.0380377	0.3423357	0.4199340	0.2811441	0.7085177	0.3788545	0.0174828	0.5475989	0.2203911	0.8347800	0.9956183	0.8886545	0.8914698	0.0551886	0.4539989	0.9104286	0.0191133	0.1203659	0.5551058	0.4637184	0.6333755	0.6601887	0.5844072
550	0.5653050	0.5573333	0.3793116	0.0353123	0.4569299	0.0111250	1.0000000	0.6315177	0.8222775	0.6195865	0.9092341	0.7779548	0.6612959	0.0000379	0.0083728	0.0670635	0.1570992	0.9999221	0.3136352	0.3248207	0.6313181	0.1322381	0.9979105	0.9924100	0.8105455	0.8629631	0.9179290	0.4457697	0.4822879	0.7168340	0.0360965	0.0619874	0.9182049	0.1884951	0.9997436	0.3876365	0.3989146	0.9005723	0.4081385	0.9995609	0.6531532	0.8113215	0.7740961	0.2812783	0.4878205	0.9950669	0.3810569	0.6371833	0.5999512	1.0000000	0.4540150	0.0299974	0.9997875	0.3608079	0.6008345	0.1810155	0.4596861	0.6478274	0.8064965	0.2872556	0.8758039	0.1936958	0.0163261	0.4659729	0.2690763	0.2555740	0.0959379	0.2929888	0.9895528	0.5271372	0.0694831	0.9849608	0.0000000	0.6519144	0.6473125	0.1178383	0.1693046	0.0386866	0.3415893	0.4182615	0.2782316	0.7244057	0.3333226	0.0175062	0.5802977	0.2743661	0.9034420	0.9956790	0.8894504	0.8923208	0.1332801	0.4243197	0.8730274	0.0252677	0.1215789	0.5206384	0.6486204	0.6308043	0.6585222	0.5495144
600	0.7792470	0.7052139	0.4136465	0.0338857	0.4589169	0.0174262	1.0000000	0.5380165	0.7814858	0.6207033	0.8905981	0.7628675	0.5376243	0.0000377	0.0083728	0.0670402	0.1163021	0.9999517	0.1618972	0.2862130	0.4781954	0.2027097	0.9976863	0.9897629	0.8085535	0.8627398	0.7806065	0.2342362	0.4973323	0.9058630	0.0324307	0.0594996	0.9403334	0.1576860	0.9997544	0.4104618	0.3994029	0.9211250	0.3671092	0.9990999	0.6283746	0.8041681	0.7748462	0.2817105	0.5003791	0.9960004	0.3739311	0.6351496	0.7787122	1.0000000	0.4476298	0.0329739	0.9998218	0.4793676	0.6153729	0.1749668	0.3847932	0.6270929	0.8237488	0.2883220	0.9403959	0.1868075	0.0178695	0.4723526	0.3413203	0.2366823	0.1522076	0.2895136	0.9851364	0.5292187	0.0638811	0.9810695	0.0000001	0.8055603	0.6452411	0.1583924	0.1549806	0.0466386	0.3207058	0.4144654	0.2954544	0.7721459	0.3329136	0.0180775	0.6499693	0.2895461	0.9616554	0.9938391	0.8957430	0.8952065	0.1625985	0.3708586	0.8773676	0.0433842	0.1315200	0.4597401	0.6795034	0.6912603	0.6412239	0.4541624
650	0.8885985	0.7400549	0.4662767	0.0328716	0.4571024	0.0231233	1.0000000	0.4991886	0.7682033	0.6163391	0.8583032	0.7509775	0.3864536	0.0000375	0.0083728	0.0670129	0.0791136	0.9999688	0.1195581	0.4197965	0.3423658	0.2876212	0.9983416	0.9786947	0.8081228	0.8731417	0.5002103	0.1481392	0.5020366	0.9687046	0.0312104	0.0586634	0.9502270	0.1461152	0.9997916	0.4510871	0.4016239	0.9496065	0.3077281	0.9988436	0.6394395	0.7755642	0.7754348	0.2809858	0.5438512	0.9967011	0.3682998	0.6102262	0.8780504	1.0000000	0.4443878	0.0424643	0.9996647	0.5434776	0.6265618	0.1682956	0.3843882	0.5945231	0.8426181	0.2965203	0.9682620	0.1845373	0.0192649	0.4810542	0.4072306	0.2324909	0.1692321	0.2879365	0.9762580	0.5351128	0.0586627	0.9796679	0.0000002	0.8826695	0.6702527	0.2156830	0.1269484	0.0746907	0.2743206	0.4022004	0.3347580	0.8164574	0.3455825	0.0204866	0.7037165	0.2998066	0.9759025	0.9846888	0.9098066	0.8989964	0.1962086	0.3578589	0.8734302	0.0510678	0.1241591	0.4205080	0.6834794	0.8160581	0.6039275	0.3683769
700	0.9333095	0.7116835	0.5110412	0.0323802	0.4495733	0.0269813	1.0000000	0.4801271	0.7598433	0.6045093	0.8049232	0.7442202	0.3064548	0.0000377	0.0083728	0.0669927	0.0594400	0.9999762	0.1078642	0.5312356	0.2646426	0.3438640	0.9988052	0.8872553	0.8107370	0.9079146	0.2685583	0.1309942	0.5114478	0.9895959	0.0308020	0.0593872	0.9547826	0.1395849	0.9998429	0.4904981	0.4054195	0.9748281	0.2485633	0.9988232	0.6492041	0.7300775	0.7748795	0.2791991	0.5794856	0.9972071	0.3498904	0.5836593	0.9180930	1.0000000	0.4558739	0.0530058	0.9974963	0.5682667	0.6332646	0.1571956	0.3986840	0.5379530	0.8606373	0.3241579	0.9785365	0.1952801	0.0202305	0.4880934	0.4595135	0.2425135	0.1410747	0.2793893	0.9671477	0.5455839	0.0552031	0.9795175	0.0000003	0.9044433	0.7567975	0.2680206	0.0922020	0.1211658	0.2261057	0.3849562	0.3650570	0.8433243	0.3663603	0.0258162	0.7520648	0.3089467	0.9738475	0.9622009	0.9238824	0.9038160	0.2759496	0.3718282	0.8328480	0.0471826	0.0844732	0.3999534	0.6831902	0.9107968	0.5699765	0.3142508
750	0.9477781	0.6596037	0.5421099	0.0322189	0.4415483	0.0294471	1.0000000	0.4699245	0.7502817	0.5844182	0.7531553	0.7396227	0.2879857	0.0000384	0.0083728	0.0669812	0.0531138	0.9999791	0.1047701	0.5945659	0.2262456	0.3688862	0.9991579	0.5818480	0.8183338	0.9550882	0.1667673	0.1496221	0.5336549	0.9965411	0.0306744	0.0603296	0.9566872	0.1311765	0.9998850	0.5161663	0.4084987	0.9893993	0.2146643	0.9988636	0.6517201	0.6893639	0.7728644	0.2778022	0.5811660	0.9977849	0.3231535	0.5664909	0.9317671	1.0000000	0.4764256	0.0522560	0.9703596	0.5731221	0.6390815	0.1476024	0.4101186	0.4657787	0.8767343	0.3705116	0.9822139	0.2166894	0.0211009	0.4926777	0.4854264	0.2594176	0.1033880	0.2674230	0.9593547	0.5567933	0.0533023	0.9800812	0.0000004	0.9090027	0.8485297	0.3054597	0.0640821	0.1590267	0.1917025	0.3745382	0.3741751	0.8578788	0.3894349	0.0360640	0.8004827	0.3139622	0.9659712	0.9313854	0.9336431	0.9090017	0.3719905	0.3950822	0.8050481	0.0408973	0.0488367	0.3899673	0.6821796	0.9562362	0.5471003	0.2835840
800	0.9479990	0.6094217	0.5584365	0.0322090	0.4378018	0.0310833	1.0000000	0.4637363	0.7397743	0.5622668	0.7228855	0.7347515	0.3063037	0.0000391	0.0083728	0.0669756	0.0545039	0.9999802	0.1040712	0.6259498	0.2086768	0.3747644	0.9994639	0.3378517	0.8282341	0.9826594	0.1486201	0.1769101	0.5608554	0.9988500	0.0306439	0.0610088	0.9573181	0.1212761	0.9999110	0.5286732	0.4097524	0.9956047	0.2105621	0.9988855	0.6504407	0.6661865	0.7704310	0.2773698	0.5720102	0.9984071	0.2986837	0.5581694	0.9356299	1.0000000	0.4938280	0.0448242	0.8928974	0.5705425	0.6472044	0.1419652	0.4166593	0.4048795	0.8892759	0.4164235	0.9835078	0.2431034	0.0219986	0.4953816	0.4906847	0.2700122	0.0812587	0.2568991	0.9519072	0.5625542	0.0524101	0.9812983	0.0000005	0.9093957	0.9053595	0.3307599	0.0485256	0.1735579	0.1717390	0.3719275	0.3728070	0.8658370	0.4060411	0.0541500	0.8292425	0.3138687	0.9570293	0.9044405	0.9393025	0.9136207	0.4357022	0.4199303	0.7978053	0.0361892	0.0293779	0.3853498	0.6811827	0.9747738	0.5317875	0.2638949
850	0.9413718	0.5729002	0.5649822	0.0322336	0.4375684	0.0321620	1.0000000	0.4588804	0.7309305	0.5451862	0.7088667	0.7293439	0.3415642	0.0000396	0.0083728	0.0669733	0.0600366	0.9999805	0.1040128	0.6404816	0.2011326	0.3713699	0.9996255	0.2197291	0.8360332	0.9931317	0.1708132	0.1978471	0.5805480	0.9996176	0.0306438	0.0613986	0.9573756	0.1133610	0.9999250	0.5326514	0.4099880	0.9977522	0.2222519	0.9988844	0.6484631	0.6602493	0.7686734	0.2774014	0.5732876	0.9989144	0.2823650	0.5549725	0.9358276	1.0000000	0.5045610	0.0373021	0.8490425	0.5665390	0.6570587	0.1395704	0.4196112	0.3723640	0.8975407	0.4484173	0.9839460	0.2673820	0.0227968	0.4968139	0.4856667	0.2629414	0.0747030	0.2476353	0.9446545	0.5589101	0.0520756	0.9828260	0.0000005	0.9090844	0.9336790	0.3485235	0.0434828	0.1696648	0.1620481	0.3715007	0.3751544	0.8702321	0.4119947	0.0676515	0.8310452	0.3117584	0.9498189	0.8878125	0.9421622	0.9170835	0.4677879	0.4398382	0.7988187	0.0332666	0.0205190	0.3833150	0.6804901	0.9820171	0.5215588	0.2488858
900	0.9323066	0.5508985	0.5669997	0.0322478	0.4378525	0.0327837	1.0000000	0.4543320	0.7250058	0.5347526	0.7031210	0.7244038	0.3780703	0.0000399	0.0083728	0.0669726	0.0666184	0.9999806	0.1040993	0.6469369	0.1980809	0.3653054	0.9996491	0.1678391	0.8406395	0.9961010	0.2037358	0.2089110	0.5909084	0.9998728	0.0306504	0.0615932	0.9572413	0.1084684	0.9999318	0.5320994	0.4105212	0.9981894	0.2361002	0.9988738	0.6469919	0.6659041	0.7677570	0.2773405	0.5829119	0.9992472	0.2736485	0.5541157	0.9347883	1.0000000	0.5103339	0.0319942	0.8421815	0.5633962	0.6659403	0.1390399	0.4205582	0.3613283	0.9021066	0.4650096	0.9840814	0.2848132	0.0233121	0.4975169	0.4775372	0.2419046	0.0763520	0.2400545	0.9383055	0.5459941	0.0520031	0.9841940	0.0000005	0.9088164	0.9457150	0.3608804	0.0444386	0.1560906	0.1584652	0.3704475	0.3837371	0.8726079	0.4100612	0.0644286	0.8170670	0.3098988	0.9451128	0.8808913	0.9434090	0.9192745	0.4822104	0.4508774	0.8027690	0.0316161	0.0167286	0.3824601	0.6800961	0.9846904	0.5151761	0.2375061
950	0.9237990	0.5394278	0.5673183	0.0322540	0.4371090	0.0330546	1.0000000	0.4501723	0.7216799	0.5293395	0.7016931	0.7207001	0.4068473	0.0000400	0.0083728	0.0669727	0.0717659	0.9999807	0.1041916	0.6497221	0.1969146	0.3602677	0.9996109	0.1486786	0.8428799	0.9959267	0.2298568	0.2122335	0.5951957	0.9999576	0.0306563	0.0616887	0.9570900	0.1059198	0.9999345	0.5298033	0.4113052	0.9978973	0.2459834	0.9988632	0.6461557	0.6767156	0.7672320	0.2770609	0.5949873	0.9994377	0.2698027	0.5541232	0.9337015	1.0000000	0.5132416	0.0288303	0.8559755	0.5617794	0.6722633	0.1393289	0.4206751	0.3594756	0.9041822	0.4705678	0.9841147	0.2947427	0.0235071	0.4979051	0.4700359	0.2178054	0.0807508	0.2347507	0.9335098	0.5285613	0.0520284	0.9851854	0.0000005	0.9086820	0.9494848	0.3688693	0.0476617	0.1408501	0.1578691	0.3692752	0.3938653	0.8738387	0.4051962	0.0543342	0.8006232	0.3089388	0.9424459	0.8801024	0.9438993	0.9204302	0.4884179	0.4535679	0.8082486	0.0307450	0.0151358	0.3821169	0.6798456	0.9854467	0.5115608	0.2297695
1000	0.9173754	0.5341840	0.5671239	0.0322643	0.4354288	0.0331155	1.0000000	0.4467775	0.7201632	0.5270589	0.7023472	0.7183333	0.4258859	0.0000401	0.0083728	0.0669732	0.0745385	0.9999807	0.1042555	0.6508975	0.1964911	0.3574514	0.9995661	0.1465349	0.8437254	0.9944757	0.2438109	0.2113392	0.5963041	0.9999858	0.0306602	0.0617451	0.9569709	0.1048280	0.9999351	0.5274981	0.4118502	0.9973682	0.2510501	0.9988559	0.6457278	0.6877568	0.7666946	0.2766778	0.6055253	0.9995372	0.2684984	0.5543403	0.9330518	1.0000000	0.5146465	0.0271752	0.8772907	0.5614559	0.6760222	0.1398326	0.4205134	0.3601450	0.9049132	0.4703033	0.9841174	0.2990649	0.0234898	0.4981535	0.4646327	0.1979316	0.0848440	0.2316252	0.9304205	0.5132186	0.0520754	0.9858115	0.0000004	0.9086437	0.9495566	0.3734977	0.0508416	0.1288174	0.1582837	0.3689407	0.4019245	0.8744577	0.4007362	0.0462008	0.7880575	0.3087150	0.9411149	0.8819121	0.9440818	0.9209006	0.4911078	0.4510157	0.8141510	0.0302986	0.0144717	0.3819851	0.6796250	0.9854154	0.5097688	0.2251229

0	0.9090355	0.5316101	0.5665895	0.0323483	0.4313304	0.0332150	1.0000000	0.4410103	0.7200017	0.5268425	0.7037506	0.7159479	0.4473523	0.0000410	0.0083728	0.0669737	0.0738414	0.9999806	0.1043284	0.6517175	0.1962137	0.3579966	0.9995236	0.1567543	0.8434078	0.9921544	0.2397393	0.2062155	0.5944766	0.9999999	0.0306676	0.0618868	0.9566467	0.1048107	0.9999333	0.5251397	0.4110415	0.9966656	0.2500173	0.9988405	0.6445403	0.7094915	0.7636282	0.2758639	0.6157573	0.9996129	0.2691034	0.5549523	0.9332563	1.0000000	0.5158243	0.0261167	0.8987386	0.5626286	0.6784770	0.1406234	0.4176668	0.3600877	0.9052568	0.4647801	0.9841095	0.2985402	0.0232690	0.4981355	0.4574159	0.1654879	0.0879197	0.2293406	0.9272389	0.4993036	0.0522080	0.9864364	0.0000004	0.9087352	0.9470294	0.3751035	0.0536514	0.1127250	0.1581524	0.3737248	0.4101143	0.8753682	0.3971843	0.0387426	0.7707482	0.3090088	0.9403986	0.8857016	0.9435561	0.9207135	0.4933147	0.4367652	0.8270668	0.0298284	0.0140070	0.3819018	0.6788979	0.9846837	0.5089005	0.2212235
