Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G71A	G95	G96	G97	G98	G99	G100
800	0.4035361	0.7594037	0.2342131	0.2965008	0.7387120	0.9201435	0.9836821	0.9103623	0.8388063	0.0221167	0.6807127	0.9722907	0.8193520	0.4378819	0.7562539	0.7426467	0.7235043	0.8850247	0.9355246	0.5144422	0.0383570	1.0639539	0.0772313	0.4445950	0.5779983	0.7061248	0.9804068	1.0286067	0.6457184	0.6901866	0.5993072	0.0811554	0.0671955	0.3567101	0.0247411	0.6142028	0.1094878	0.5790736	0.9932468	0.0411469	0.5805831	0.2717440	0.8494350	0.0066924	0.0884361	0.9607433	0.4820366	0.3374322	0.1910043	0.4091330	0.5209384	0.9234205	0.4313751	0.3937004	0.9539273	0.4881357	0.8222859	0.1986345	0.0254608	1.0411896	0.8967439	0.2507460	1.0238880	0.6323060	0.6920491	0.9407048	0.3868762	0.2760653	0.7343312	0.1532763	0.5643297	0.4027689	0.9025806	0.0986179	0.2108671	0.1820864	0.8583212	0.0015913	0.0131646	0.9486790	0.9721845	0.5598879	0.0089487	0.1271049	0.9227767	0.8317078	0.2866501	0.2057718	0.4345879	1.0105430	0.3435153	0.8034253	0.0624561	0.5904709	0.4928134	0.0782278	0.9926120	0.0206874	0.1261813	1.0746247
850	0.4473297	0.7947894	0.2173490	0.2849850	0.6738331	0.9496624	0.9768228	0.9780605	0.9558075	0.0339504	0.7132219	1.0246493	0.7932202	0.4153478	0.8353357	0.7283260	0.7135101	1.0312757	0.9632415	0.5282414	0.0442024	1.0327419	0.1293580	0.5314173	0.5858481	0.6225536	0.9245414	0.9606488	0.6429872	0.7948230	0.6364640	0.0630689	0.0746408	0.3753634	0.0128154	0.7760529	0.1130639	0.6310265	1.0227556	0.0376010	0.4549957	0.3258166	0.8251681	0.0106848	0.0773170	0.9365064	0.5035118	0.3565348	0.1857183	0.4692406	0.4634294	0.9598412	0.5318845	0.3247526	0.8953665	0.5457094	0.9241528	0.2364598	0.0148747	0.9905018	0.9335391	0.2250982	0.9390013	0.6037349	0.7416586	0.9316371	0.3854632	0.2238886	0.7065116	0.1691208	0.4737735	0.4417956	0.9468614	0.0760208	0.2232330	0.1366339	0.8900896	0.0025321	0.0112308	0.9102581	1.0594180	0.5220334	0.0003122	0.1284762	0.9302846	0.9062308	0.1923938	0.2768776	0.4638914	0.9483168	0.3524101	0.8176049	0.1001225	0.5709748	0.4395789	0.0712591	0.9571910	0.0266070	0.1827827	0.9168852
900	0.3859646	0.8148593	0.2351577	0.2775524	0.8109341	0.9467469	0.9852311	1.0183408	0.9334170	0.0189956	0.6633648	0.9677936	0.8096968	0.4281846	0.7351442	0.7623941	0.6973131	0.9428425	0.9090574	0.5973819	0.0582462	1.0286599	0.0846761	0.5429006	0.6079253	0.6226621	0.9819132	0.9520284	0.6354611	0.7544616	0.6943120	0.0684654	0.1132071	0.3587986	0.0114976	0.6314596	0.1599819	0.5606975	1.0734908	0.0329701	0.3579516	0.2892471	0.6629676	0.0003092	0.0634894	0.8676746	0.4699760	0.3461154	0.1576786	0.3737806	0.4994068	0.9322145	0.5269354	0.2860693	0.8450493	0.5051512	0.9361069	0.2533905	0.0090980	0.9248940	0.8918919	0.2137122	0.9160408	0.7204517	0.7326787	0.9765789	0.3785214	0.1925106	0.6981278	0.1885494	0.4743951	0.5186870	0.9546525	0.1158813	0.1655544	0.1579589	0.8602573	0.0008636	0.0154162	0.8976357	0.8415099	0.4705413	0.0018824	0.1400245	0.9410068	0.9083274	0.2290959	0.2274186	0.4362639	0.8147634	0.3678385	0.8169707	0.1066687	0.5705911	0.4533468	0.0718902	0.9825624	0.0195962	0.2076236	1.0951722
950	0.4652246	0.8101039	0.2983670	0.2969097	0.7822876	0.7868725	1.0375252	0.9912141	1.0661722	0.0301328	0.5710539	0.8734530	0.7062927	0.4247729	0.7816304	0.8286728	0.7035123	0.9156854	0.9466682	0.4006616	0.0461356	0.8871206	0.0840985	0.4930516	0.6377558	0.5949582	0.9502907	0.9964845	0.6391183	0.8001537	0.7123463	0.0714672	0.1012378	0.3727960	0.0156254	0.6545671	0.1086561	0.5868149	1.0502262	0.0406596	0.4106123	0.1889951	0.6879326	0.0028227	0.0712499	0.8873662	0.4456335	0.3766339	0.1635181	0.4020835	0.4841771	0.8429200	0.5425900	0.3327864	0.9330443	0.5379543	0.9412315	0.2622326	0.0123554	0.9102436	0.9173475	0.2395697	0.9984459	0.7109096	0.8179685	0.9794577	0.4325602	0.1784574	0.7265038	0.1585643	0.4979180	0.4944462	0.8121384	0.0762723	0.1919571	0.1709489	0.8525170	0.0020517	0.0147096	0.9539923	0.8702044	0.4292655	0.0025076	0.2079152	0.9031683	0.9179972	0.1968066	0.2318328	0.4626751	0.9530225	0.3808409	0.8970242	0.1035530	0.5712740	0.4962070	0.0485356	0.9701790	0.0230314	0.1904874	1.0116076
1000	0.4504638	0.8308388	0.2637127	0.2929369	0.7629292	1.0228250	0.9439554	0.9884295	1.0659532	0.0280920	0.6124267	0.9620172	0.7830841	0.4529238	0.8413493	0.8289461	0.6565133	0.9054841	0.9566635	0.4889763	0.0581905	1.0562196	0.0901500	0.5899401	0.6095312	0.6001932	0.9689720	1.1036902	0.5837644	0.7264074	0.7847302	0.0800985	0.0666641	0.3860842	0.0115549	0.7040776	0.1204936	0.5401341	1.0513082	0.0602142	0.5518514	0.1742791	0.6159481	0.0041187	0.1032742	0.9476983	0.4613453	0.3406848	0.1558468	0.3474696	0.5515994	0.9583138	0.5234023	0.3361274	0.9030416	0.5138656	0.9318058	0.2360081	0.0260779	0.9340264	1.0396719	0.2361387	0.9726841	0.7246431	0.8001438	0.9505935	0.3464532	0.1887248	0.8296680	0.1310493	0.4846575	0.4166932	0.8924891	0.1163995	0.2302648	0.1618735	0.8565503	0.0041991	0.0209425	0.8356151	0.9299984	0.5339931	0.0056610	0.1926165	0.9002783	0.8687477	0.2237019	0.2114317	0.4236006	0.9606486	0.3959098	0.8165250	0.1141008	0.6320266	0.4490867	0.0849646	0.9261405	0.0223148	0.2058108	0.9493820

0	0.4830237	0.8225740	0.2004092	0.3065379	0.8417933	0.9666667	1.0824702	1.1709331	1.0422280	0.0182568	0.7006440	1.0304232	0.8446714	0.4702443	0.9050569	0.8593267	0.6846574	1.0285845	1.0754949	0.5187722	0.0434105	1.0181207	0.0945660	0.6003905	0.5995097	0.5439936	0.9814110	1.0620328	0.6239707	0.6061490	0.6749440	0.0673558	0.0522862	0.2868248	0.0155775	0.8858169	0.1032380	0.5000987	0.9293273	0.0264697	0.6533522	0.2182937	0.6992224	0.0004930	0.0896037	0.9787631	0.5025206	0.3757805	0.1320211	0.4481985	0.5670169	1.0919162	0.5297466	0.3392956	1.0754539	0.5769851	1.0223376	0.2195754	0.0175375	0.7933433	1.0915401	0.1823588	1.0852430	0.6899623	0.7650973	0.9164368	0.4539660	0.2193320	0.8091296	0.1364221	0.4162617	0.4682533	0.9268414	0.0833107	0.1630281	0.2265877	0.9342377	0.0002404	0.0168634	0.8940850	1.0171952	0.5404779	0.0079797	0.1510925	1.0072787	0.8516832	0.2299206	0.2020029	0.4194840	0.9073540	0.3531559	0.8586604	0.0469904	0.5248325	0.5077880	0.0774138	1.0086127	0.0139554	0.1132796	1.1087736
50	0.6512373	0.7626326	0.2811250	0.2905251	0.7710207	0.9839230	0.9656864	1.0601472	0.6987486	0.0235961	0.6911459	0.9410855	0.7343965	0.4687937	0.8423610	0.8749735	0.6278747	1.0859014	0.9508561	0.4610385	0.2871540	0.9314161	0.0986324	0.5564290	0.5299336	0.7033057	0.9564337	0.9759084	0.5145687	0.6829942	0.6466075	0.1088067	0.0817087	0.2608740	0.0252078	0.8046717	0.0974533	0.4949289	0.9486851	0.0311089	0.6475518	0.1252216	0.6107323	0.0022265	0.0928157	0.7199137	0.3482285	0.3713961	0.1703136	0.3267901	0.5985043	1.0323616	0.4439703	0.3342609	0.6330951	0.5286851	0.8569409	0.1804062	0.0046533	0.8587251	0.9527372	0.1797854	1.0002750	0.6878061	0.6685790	0.9196995	0.6060039	0.2158346	0.8025452	0.0887625	0.3916802	0.3976929	0.9594359	0.0607860	0.1277072	0.3016704	0.8891537	0.0037531	0.0199488	0.8815191	0.8652956	0.5103383	0.0082551	0.1095580	0.8201281	0.7784536	0.1990480	0.2370764	0.5055969	0.9882101	0.3061879	0.8414352	0.0694466	0.5686851	0.4909150	0.0687284	0.8581188	0.0145619	0.0886222	0.9659712
100	0.7044967	0.8718370	0.3823014	0.2709794	0.7742631	0.9256006	1.0535197	0.9254158	0.4083058	0.0276347	0.8038401	0.9636302	0.6576023	0.4805797	0.8562789	0.7373639	0.6491221	1.0606839	0.8992144	0.4038468	0.5021833	0.7036328	0.0796808	0.6194732	0.5614347	0.6786252	0.9875040	1.0414708	0.2768835	0.7122934	0.4868174	0.0772053	0.0626429	0.1630525	0.0211069	0.8333910	0.0756270	0.5666746	0.9619735	0.0544462	0.4501062	0.0698758	0.5989221	0.0037200	0.1182123	0.4184500	0.1413115	0.3123811	0.2413275	0.3212443	0.6853987	0.9895311	0.2504216	0.4272329	0.5418397	0.5097948	0.9876688	0.2631462	0.0455674	0.7909615	0.8747344	0.0770653	1.0405425	0.6445340	0.6928825	0.9537556	0.8468750	0.0958001	0.8739288	0.0340981	0.3309138	0.3742462	0.8000500	0.0533140	0.0694849	0.3806891	0.8647307	0.0014534	0.0205845	0.8184574	0.8703092	0.4460378	0.0014363	0.1342891	0.8780631	0.7640023	0.2654503	0.1430577	0.6296170	1.0706983	0.3316158	0.9093322	0.0566148	0.5899096	0.4452969	0.0757885	0.6380575	0.0119510	0.0659358	0.9823314
150	0.8118026	0.8303217	0.4751341	0.3200369	0.7520858	0.7879613	1.0274178	0.9230620	0.2292597	0.0122244	0.8761369	0.9242575	0.5034686	0.5049517	0.8061483	0.7306442	0.6240763	1.0208317	0.8443735	0.3350735	0.5544205	0.6634184	0.0924852	0.5988042	0.6000144	0.6383363	1.0183140	1.0608185	0.1659401	0.7020100	0.4236294	0.0512913	0.0790041	0.0865287	0.0179679	0.9078153	0.0923996	0.5082681	0.9388933	0.0424483	0.3664862	0.0986111	0.7530997	0.0030580	0.1674228	0.3122896	0.0941833	0.1913839	0.2321697	0.3912217	0.6940117	1.0251096	0.2247882	0.4203636	0.4653784	0.5304607	0.9936224	0.3602948	0.0345989	0.8623646	1.0128113	0.0488392	1.1330187	0.8185268	0.7356244	0.9028588	0.8043394	0.0418927	0.7773335	0.0307830	0.2871364	0.3520074	0.8652125	0.0567590	0.0554240	0.4348464	0.8426942	0.0007281	0.0213825	0.7536989	0.9097033	0.5459921	0.0041611	0.2257925	0.9047657	0.7319454	0.2987558	0.2097639	0.5763865	1.0393113	0.3543010	0.8975951	0.0689554	0.5743119	0.3485794	0.0814330	0.5997194	0.0023497	0.0663143	0.8897034
200	0.8485777	0.8176534	0.5944515	0.2835909	0.7306230	0.6231713	0.9727166	0.9358481	0.1311027	0.0133750	0.8562585	0.8065493	0.5022997	0.6534998	0.7650289	0.7293659	0.5538218	0.9552041	0.8746053	0.2477747	0.6438492	0.6082134	0.1641463	0.6047303	0.5761762	0.6402723	0.9917510	1.1310504	0.1243196	0.6970585	0.3457950	0.0701769	0.0613980	0.0465821	0.0097002	0.8372325	0.0748326	0.5108612	0.9408439	0.0500693	0.4283324	0.1623181	0.9331225	0.0037949	0.3706807	0.2578774	0.0873053	0.1544059	0.2574143	0.2993960	0.6674295	0.9907085	0.2794656	0.4283690	0.4314397	0.5865822	0.9276875	0.4528808	0.0599507	0.7915204	1.0461782	0.0159996	1.0906046	0.8204808	0.6962555	0.9289507	0.8052712	0.0234069	0.7719529	0.0237850	0.4441654	0.3745988	0.8162468	0.0542473	0.0521636	0.5356525	0.7176064	0.0001958	0.0263835	0.6827444	0.8483833	0.4147432	0.0016238	0.2417649	0.8783709	0.9166543	0.3958363	0.1614071	0.6017560	1.0074622	0.3658297	0.9263109	0.0617124	0.6437872	0.2551106	0.0673523	0.5307326	0.0028339	0.0251671	0.9132848
250	0.8641957	0.8672447	0.6798393	0.3178046	0.5941731	0.4774269	0.9273398	0.9368528	0.0783817	0.0212561	0.8252690	0.7754731	0.4041075	0.6982632	0.6058434	0.7098136	0.4931647	1.0134499	0.7811174	0.2286632	0.7064619	0.6586412	0.2222048	0.6408456	0.7175923	0.6120259	1.0064688	1.0023693	0.0845629	0.6261469	0.4316011	0.0642221	0.0684796	0.0189721	0.0190123	0.8838635	0.0978171	0.5766734	1.0328658	0.0448984	0.3271545	0.3174181	0.9577761	0.0090048	0.3911337	0.2615409	0.0642432	0.2155207	0.2929294	0.3146187	0.6655220	0.9625307	0.2618567	0.4425232	0.4753084	0.7233588	0.9179364	0.5425392	0.0593016	0.7727678	0.9061074	0.0049071	1.0229999	0.7536567	0.7801610	1.0017500	0.8830138	0.0569731	0.6559242	0.0168510	0.4644659	0.3253234	0.7939744	0.0572109	0.0402928	0.5722985	0.6276037	0.0000130	0.0133711	0.6786819	0.8862070	0.4711189	0.0084599	0.2723463	0.8485058	0.9887247	0.3999446	0.2057890	0.6158871	0.9915959	0.4185979	0.9080704	0.0623532	0.6352186	0.2139515	0.0974072	0.5342928	0.0009359	0.0491085	0.9588292
300	0.9017168	0.9830250	0.6404855	0.2001959	0.5442040	0.3333573	0.7796839	1.0325163	0.0719937	0.0228759	0.7403193	0.6340007	0.3252757	0.7927350	0.5023946	0.8110623	0.4644449	1.1528172	0.6164883	0.2297720	0.7363205	0.6159694	0.2875048	0.6616541	0.6924785	0.6867306	0.9350861	0.9368973	0.0721999	0.5410336	0.4510419	0.0701678	0.0583392	0.0068902	0.0195750	0.8572057	0.1063204	0.6678340	0.9770979	0.0780025	0.2005370	0.3768513	0.8046832	0.0028391	0.4817839	0.2087332	0.0561349	0.1870602	0.3819666	0.2803114	0.5864469	0.9155464	0.2137201	0.4680833	0.4720852	0.7570513	0.9323911	0.6000068	0.0793103	0.6760809	1.0030803	0.0017904	1.0257086	0.7979387	0.7959981	0.9589011	0.8686271	0.0840255	0.6437249	0.0257803	0.6319056	0.3217178	0.8087445	0.0432586	0.0665662	0.6377311	0.5140118	0.0000629	0.0158698	0.6153700	0.9529651	0.4755397	0.0066296	0.3244543	0.9563522	0.9421591	0.4419441	0.2380158	0.6524818	0.9004927	0.3852461	0.8777739	0.0540239	0.6523192	0.1461382	0.1121808	0.4829280	0.0000212	0.0103029	0.9702214
350	0.8985945	0.9415397	0.6023977	0.1478568	0.3673769	0.2870888	0.9223805	1.0404649	0.0538920	0.0247455	0.7563074	0.5101471	0.3383212	0.7707085	0.4104740	0.7064181	0.4807689	1.0181932	0.3948496	0.2268144	0.7252475	0.6301925	0.3441181	0.6287327	0.7920862	0.6151751	0.9920941	0.9373067	0.0535855	0.4313955	0.5460916	0.0543044	0.0558323	0.0066390	0.0098065	0.7561835	0.1348125	0.5931309	0.8863559	0.1015562	0.1177921	0.3403264	0.8078485	0.0010090	0.4529572	0.2056392	0.0683760	0.1898117	0.4575612	0.2626559	0.6179629	0.8966460	0.2458487	0.5422530	0.5087345	0.6708871	0.8608079	0.5400513	0.1132179	0.6152004	1.0372216	0.0024859	1.0772339	0.8358593	0.8624210	0.9808476	0.7929111	0.1095773	0.5163649	0.0049121	0.6776737	0.3407120	0.8610164	0.0411521	0.1141939	0.7631731	0.4025517	0.0009120	0.0093072	0.5816260	0.8403825	0.4198522	0.0024030	0.3841095	0.9851466	0.8880297	0.4739769	0.2156600	0.5816584	0.9267674	0.4481852	0.9389285	0.0686638	0.6269153	0.1420677	0.1288600	0.4709999	0.0004505	0.0247436	1.0180664
400	0.8263564	0.8741359	0.6244712	0.0895290	0.2402148	0.2946055	0.9046864	0.8326076	0.0422064	0.0386331	0.8308486	0.4104249	0.2304277	0.8235275	0.4004114	0.6098690	0.5311908	0.9531236	0.2112731	0.2020932	0.7019224	0.5987991	0.4171640	0.6358990	0.6902651	0.6844881	1.0352429	1.0052409	0.0678270	0.4819176	0.5536835	0.0248206	0.0895573	0.0022334	0.0150046	0.6705891	0.1478394	0.5219960	0.9718533	0.2432890	0.0851651	0.3277209	0.7869141	0.0241667	0.3964239	0.2038278	0.0471805	0.1496207	0.3654018	0.3211615	0.6562670	0.8995203	0.1628141	0.5086329	0.4610254	0.7158937	0.8701612	0.7020953	0.0998923	0.6355218	0.9587929	0.0028085	1.0293222	0.8500566	0.9344949	0.8828859	0.9984039	0.1350685	0.6388262	0.0124201	0.6386127	0.3206738	0.8918048	0.0429720	0.0519808	0.7998863	0.3583276	0.0023792	0.0131426	0.5507461	0.7891945	0.3628519	0.0068351	0.3816955	0.8614617	0.8527805	0.4742733	0.2538057	0.5993292	0.9632395	0.4976789	0.8609223	0.0872276	0.5766865	0.1517023	0.1012859	0.5790894	0.0019971	0.0108465	1.0850188
450	0.8227445	0.9449790	0.7076580	0.0562398	0.2226473	0.2564831	1.0316452	0.7952321	0.0521478	0.0589806	0.8020309	0.2949029	0.1962407	0.8295277	0.3683272	0.6547650	0.5241001	0.9037454	0.1735171	0.2138128	0.6158002	0.6590979	0.3994470	0.5474551	0.7062587	0.6332604	0.9936231	1.0208381	0.0646662	0.4966486	0.4974369	0.0431726	0.0587114	0.0028965	0.0231043	0.7653672	0.1169957	0.5287388	1.0163607	0.3160999	0.0885159	0.2761125	0.7174860	0.0546847	0.4552532	0.2247834	0.0514620	0.1767327	0.3784237	0.2764795	0.6110356	0.9073197	0.1793935	0.5409221	0.5256271	0.7363674	0.6817215	0.7328482	0.0829322	0.5458863	0.9061595	0.0016810	0.9884205	0.9511652	0.8465257	0.8912959	0.8257417	0.1975454	0.5368684	0.0600359	0.6248878	0.3438399	0.9521259	0.0466285	0.0537553	0.8164040	0.2864248	0.0000000	0.0106908	0.5986746	0.7128407	0.4135010	0.0016007	0.3633657	0.8554302	1.0375544	0.5066803	0.3112233	0.5089912	0.9222240	0.4781364	0.7558133	0.0572742	0.5813005	0.1328961	0.0729542	0.5439421	0.0014826	0.0151199	1.0099968
500	0.7851999	0.7551644	0.6941133	0.0342553	0.2279689	0.2685216	0.9084744	0.8059664	0.0656290	0.0756500	0.9913794	0.1658186	0.1975995	0.7420066	0.4189530	0.5957164	0.4616728	0.9102465	0.1055926	0.1889109	0.6236386	0.7051243	0.3890920	0.5339505	0.5779585	0.6499611	1.0189264	1.0299295	0.0494691	0.5518482	0.5425956	0.0708387	0.0711277	0.0097361	0.0216677	0.8917590	0.0798447	0.5555322	0.9080563	0.3396383	0.1190588	0.2186279	0.9056047	0.0655725	0.5306000	0.2257600	0.0365547	0.1799373	0.3865987	0.2406801	0.7030067	0.9804367	0.1715918	0.5585206	0.4545529	0.6137019	0.6640417	0.6771528	0.0736402	0.5635119	0.9779532	0.0006442	1.0457795	0.8870801	0.8625425	0.8111051	0.8842272	0.2064267	0.4911478	0.0599606	0.5898164	0.3397999	0.9665055	0.1204800	0.0494245	0.8346002	0.1973823	0.0028008	0.0139053	0.5428153	0.6752434	0.3385828	0.0047975	0.3535810	0.7812041	0.9580559	0.5044712	0.3728984	0.5138999	0.9359137	0.5121071	0.7147690	0.0796786	0.6977672	0.1514476	0.1223512	0.5414697	0.0003559	0.0163394	0.8892433
550	0.6929554	0.8268514	0.5588571	0.0359443	0.3601915	0.2651270	0.9545368	0.8551468	0.1159921	0.1332812	0.8586746	0.1429052	0.2264479	0.7801045	0.4134271	0.5736627	0.4825616	0.9406519	0.0985734	0.1983831	0.3222928	0.8405615	0.4340404	0.4461219	0.5551207	0.6480305	0.9927882	0.8716593	0.2248927	0.5290487	0.6649412	0.0768136	0.0654781	0.1363078	0.0179892	0.9410480	0.0730557	0.4732803	0.8124389	0.3313480	0.2101046	0.3259380	0.8588905	0.0668400	0.4217477	0.4802659	0.2535565	0.2057989	0.3292314	0.3070683	0.5576932	0.9862196	0.2588390	0.5558286	0.6085924	0.6637709	0.7481091	0.6179759	0.0481849	0.5318805	0.9862914	0.0090234	0.9910492	0.8962366	0.8881560	0.8940753	0.5008017	0.2445863	0.5440958	0.1620670	0.7542604	0.3500406	0.8328582	0.1561926	0.1362471	0.7526886	0.1469282	0.0036671	0.0100715	0.5227898	0.5479503	0.3025819	0.0037484	0.3680128	0.8343963	0.7640292	0.5461649	0.3129386	0.4283947	0.9722708	0.4596601	0.6938598	0.0700054	0.7193909	0.1218090	0.0937896	0.6882671	0.0025915	0.0830563	1.0097873
600	0.6152577	0.8917816	0.5029659	0.0706750	0.5503870	0.4360082	0.9990976	0.8520322	0.1423983	0.1318551	0.6468545	0.1434755	0.3277867	0.7069877	0.4568282	0.6021870	0.5374971	0.9414598	0.0782914	0.2994908	0.1836308	0.8278202	0.3372352	0.4654080	0.6001300	0.6708454	0.8629488	0.8777407	0.4162974	0.5800721	0.6864090	0.0709088	0.0999742	0.3621353	0.0042962	0.8952152	0.1180448	0.5117188	1.0305946	0.2695209	0.2189937	0.3755353	0.7457350	0.0356993	0.3202727	0.7459029	0.3741123	0.2301180	0.3226226	0.3389717	0.4145968	0.9538511	0.4419955	0.4805590	0.8040892	0.6468484	0.6755012	0.4028836	0.0284747	0.6260236	0.9451918	0.0383839	0.9744574	0.9574883	0.8388436	0.9365606	0.4078054	0.1893054	0.5236550	0.1973455	0.9960168	0.3336993	0.9890777	0.1406785	0.1803601	0.5432937	0.1612192	0.0024261	0.0127213	0.5263310	0.5394663	0.3678074	0.0090817	0.3056038	0.8263736	0.8831826	0.5074929	0.2743028	0.4520862	1.0099298	0.5100351	0.7574442	0.0603984	0.5884609	0.1360272	0.0913513	0.9246701	0.0113549	0.1255933	0.9689599
650	0.4980175	0.8240929	0.4199210	0.1062079	0.6786566	0.6059866	0.9329802	0.9142028	0.1092110	0.0992840	0.6348390	0.3471869	0.4361787	0.5409294	0.4577946	0.7264530	0.5677335	0.9174853	0.1327807	0.3453029	0.0855835	0.8926519	0.2197919	0.4595988	0.5399930	0.7041310	0.8865458	0.9761358	0.5309473	0.5271711	0.7894916	0.0901121	0.0710826	0.4992189	0.0055533	0.9424541	0.1027686	0.5071268	0.8790278	0.1776562	0.2338898	0.2809417	0.7006231	0.0407529	0.2033844	0.9258744	0.4190099	0.2485795	0.2979939	0.3496614	0.4339247	1.0597546	0.4272046	0.3579137	0.9117323	0.6546576	0.7672711	0.3376655	0.0152639	0.7707092	0.9311647	0.0935418	1.0307321	1.0450825	0.8442441	0.9551817	0.3953692	0.1661447	0.5286751	0.2684788	1.0350028	0.3346915	0.8844445	0.1144839	0.1232447	0.4037438	0.2756636	0.0018759	0.0178736	0.5494854	0.5709545	0.3744788	0.0057747	0.1983700	0.8558971	0.7882112	0.3892697	0.3585438	0.4361020	0.9815777	0.4921847	0.7252088	0.0643987	0.5816730	0.2123420	0.0998942	0.9311147	0.0161494	0.0772905	1.0629184
700	0.5071682	0.8677284	0.3468853	0.1714089	0.7369291	0.8481393	0.9537015	0.8197891	0.2899272	0.0696623	0.6156570	0.5333700	0.5110635	0.5085206	0.4524386	0.7569367	0.6358639	0.9091915	0.3026080	0.3789496	0.0405454	1.0443202	0.1518898	0.4367922	0.5433259	0.7076591	0.9707882	0.9051215	0.6526607	0.6167155	0.7818357	0.0611237	0.0656813	0.4542733	0.0088320	0.8836171	0.0571006	0.5223603	1.0964338	0.1929077	0.3132547	0.2232224	0.6287895	0.0192183	0.1128659	1.1159627	0.3773889	0.2963531	0.2912838	0.2971628	0.3951918	1.0455442	0.4425742	0.3990021	0.9374923	0.6480050	0.7623826	0.2978085	0.0372204	0.8025886	0.9985896	0.2052486	0.9964203	0.9537978	0.8813489	1.0226301	0.3893981	0.1778021	0.6155682	0.2285510	0.8203835	0.3849540	0.9229761	0.0471559	0.1735360	0.2914405	0.4208969	0.0012991	0.0182059	0.5885920	0.6173080	0.4891966	0.0033334	0.1817125	0.9132569	0.8055385	0.3678242	0.2917762	0.4056903	0.9473019	0.4933105	0.7629676	0.1321381	0.6091033	0.3356413	0.0903434	1.1525936	0.0180250	0.1717761	0.9724228
750	0.5309234	0.9020225	0.2318896	0.2064747	0.7446262	0.8098732	1.0190338	0.9993698	0.6174208	0.0323265	0.6113580	0.6564253	0.5663642	0.4611801	0.5423332	0.7175159	0.6996779	0.9622739	0.5833247	0.3944135	0.0558721	0.9588841	0.1049299	0.4029121	0.6286493	0.6980155	0.9704939	0.8375523	0.6729025	0.6022380	0.7890327	0.0463101	0.0675400	0.4161629	0.0190501	0.9173993	0.1370094	0.5703781	0.9870640	0.1082007	0.4993382	0.1384806	0.5869181	0.0122356	0.1258735	1.0305726	0.3989554	0.2721673	0.3255399	0.3282636	0.4317186	0.9705604	0.3340514	0.4379145	1.0106555	0.6198849	0.7473512	0.2503120	0.0294467	0.8098605	0.9811255	0.3050251	0.9851673	0.8824181	0.8574427	1.0409540	0.3720120	0.1676230	0.7566717	0.1710586	0.6325988	0.4040961	0.9106628	0.0574528	0.2188346	0.2678431	0.4995750	0.0058272	0.0173302	0.6777968	0.7560111	0.5292208	0.0037651	0.1337650	0.9929011	0.8662036	0.3023805	0.2464403	0.4257803	1.0265521	0.4575619	0.7261178	0.1062956	0.5457186	0.4303888	0.0868014	1.0018603	0.0173131	0.1610586	0.9975664
800	0.4789916	0.7911708	0.1493439	0.2338920	0.7297056	0.8747086	0.9837128	1.0626963	0.8254472	0.0407581	0.6119724	0.8563955	0.6362748	0.4941722	0.6890078	0.6940117	0.6664020	1.0895731	0.7060500	0.4843109	0.0364424	1.0038286	0.0805314	0.4530680	0.5501718	0.7234844	1.0784407	0.9722786	0.6821102	0.7787158	0.7081975	0.0474391	0.0754972	0.4357349	0.0239503	0.7984294	0.1017085	0.5987088	1.0791791	0.0828177	0.6701571	0.0835050	0.5627850	0.0313518	0.0955375	0.9138519	0.3915478	0.2829524	0.3234584	0.3935001	0.4341409	1.0288209	0.3695127	0.3683921	0.9556844	0.6299577	0.8608709	0.2322724	0.0227800	0.8394004	0.9636165	0.3581535	0.8732509	0.7902834	0.8741712	1.0214067	0.3432727	0.1065489	0.7119725	0.1900142	0.6144760	0.4333289	0.9211542	0.0856856	0.2399976	0.2227668	0.5061065	0.0004126	0.0165643	0.7528824	0.7226173	0.5086881	0.0024360	0.1435041	0.9559947	0.9500303	0.2601621	0.2453657	0.3844658	0.9880524	0.4705475	0.7466774	0.1111201	0.5381075	0.4845975	0.0969062	1.0075775	0.0138829	0.1436976	1.0324038
