G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G63A	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.5362158	0.8117837	0.7623599	0.6060777	0.8653322	0.6454328	0.7194292	0.3132178	0.3947887	0.7688399	0.6451514	0.8029083	0.5960503	0.6053107	0.7685734	0.1494735	0.5465968	0.4951706	0.6551575	0.8964707	0.7332691	0.5270965	0.3082133	0.3864360	0.8921750	0.9630738	0.4567909	0.9462018	0.0784057	0.3287529	0.4912697	0.3515759	0.7986408	0.9666331	0.7931456	0.5379383	0.7494898	0.7259727	0.4722755	0.8126704	0.7278837	0.3362619	0.4943815	0.5750746	0.6028338	0.0768738	0.9949452	0.4585335	0.2346226	1.0000000	0.2887701	0.0348260	0.7294014	0.0905975	0.2861182	0.0369859	0.2039885	0.2664322	0.2291555	0.8506342	0.9850477	0.4121641	0.8608563	0.7678333	0.4540348	0.5189837	0.8310157	0.7349432	0.7536198	0.1729086	0.7928313	0.5178476	0.9993101	0.3595810	0.1911760	0.1669128	0.7507000	0.0741954	0.9999994	0.7875916	0.9926626	0.0521161	0.3796665	0.9991252	0.5533851	0.6532577	0.0635076	0.0660531	0.0173525	0.8392249	0.3226167	0.9874882	0.4680041	0.7447974	0.9987423	0.6501670	0.6933772	0.9160486	0.8618810	0.0089445
0.0323915	0.4973950	0.1248358	0.7163045	0.8502431	0.9379336	0.4880501	0.0883426	0.3494423	0.2921134	0.7222317	0.6494170	0.3120686	0.1451787	0.5150933	0.0791881	0.4300225	0.1851942	0.2692332	0.8246859	0.8754903	0.2657467	0.2390344	0.4429922	0.7193883	0.8087445	0.3939534	0.9999994	0.0023409	0.3659238	0.0294025	0.3929581	0.3277034	0.9942062	0.9180644	0.8586738	0.9953774	0.2078984	0.5780674	0.9009984	0.8122383	0.4640803	0.1081782	0.4576854	0.6801735	0.2035140	0.9925865	0.1864332	0.4623506	0.7589737	0.1967792	0.4043620	0.1228819	0.0001587	0.1342503	0.0672943	0.3232936	0.2375439	0.1835477	0.8533942	0.3916179	0.0000041	0.7495617	0.8646141	0.5297444	0.2462640	0.8034773	0.8464439	0.7176743	0.1103636	0.2762934	0.0738471	0.9051236	0.3898899	0.8289504	0.0162392	0.2879849	0.3360358	0.9932990	0.8927328	0.9883831	0.3563987	0.6154497	0.4524209	0.6101343	0.6753954	0.4769149	0.5649976	0.0462375	0.9999807	0.0517003	0.6599195	0.2053903	0.0373793	0.6504087	0.0589809	0.1857551	0.8180018	0.7549005	0.0478205
0.1910950	0.4227895	0.4621082	0.8546185	0.5795544	0.9320091	0.2845501	0.0955346	0.5390877	0.7919910	0.3999988	0.7529652	0.3620831	0.1138480	0.5874885	0.3505863	0.4418953	0.0879523	0.1233981	0.8314718	0.9047749	0.2551675	0.2593778	0.3578687	1.0000000	0.8650259	0.7152238	0.5951263	0.0615231	0.0526900	0.4305233	0.7710094	0.7831111	0.4982995	0.9421711	0.8462935	0.7606600	0.7127814	0.2998357	0.7555385	0.9631253	0.7838159	0.4959608	0.4359686	0.3715597	0.2824670	0.9949508	0.5995791	0.6168741	0.8500435	0.2018844	0.0952805	0.6939229	0.0007903	0.2729043	0.0284926	0.0134356	0.6560418	0.1944696	0.9131449	0.3530156	0.2006254	0.2121748	0.8387077	0.1094628	0.2373464	0.9897433	0.6918640	0.8930919	0.1759498	0.2882663	0.6757634	0.8969031	0.1174935	0.3015867	0.1179917	0.9528682	0.1389976	0.9999963	0.8174389	0.9744903	0.2206024	0.1758678	0.8367577	0.3241637	0.3962767	0.3448615	0.0957731	0.5124869	0.9558820	0.0296525	0.9873710	0.2448601	0.8395382	0.9799399	0.2915080	0.6959107	0.4094230	0.9974342	0.0190120
0.2499192	0.5193878	0.1613662	0.6871966	0.4093734	0.8817679	0.2437980	0.0750530	0.6632071	0.6740800	0.6161512	0.3796119	0.4997831	0.3783271	0.5510541	0.0001945	0.6839026	0.3779273	0.7303790	0.9857598	0.6478039	0.4030294	0.2673905	0.2427933	0.9999983	0.9661053	0.3765477	0.9970306	0.0543974	0.9704777	0.1317531	0.5261765	0.4134386	0.5906077	0.8707888	0.6910889	0.9660112	0.3746768	0.8739038	0.9068455	0.8278981	0.4936823	0.4378590	0.6664070	0.3521472	0.3307583	0.9949508	0.5981436	0.1879193	1.0000000	0.2609905	0.1227607	0.5092970	0.0000285	0.4802910	0.1897128	0.0791058	0.1289040	0.3272492	0.8200685	0.9437924	0.1518933	0.9987272	0.9549053	0.3999158	0.0011597	0.9675590	0.6240789	0.6255994	0.7412385	0.4064203	0.6203359	0.9930480	0.5643753	0.5593212	0.0014920	0.5943963	0.3331600	0.9999984	0.7887368	0.9894979	0.1630438	0.1537035	0.5567052	0.8033199	0.9728244	0.5869118	0.2515088	0.3390564	0.6999105	0.0425094	0.6501060	0.5181157	0.3260104	0.9861405	0.5370280	0.5267587	0.6484326	0.9802393	0.0352880
0.2415036	0.7451220	0.6793406	0.4707016	0.7273414	0.9056743	0.6603837	0.1093632	0.5508730	0.4306989	0.6241671	0.6126794	0.4480922	0.5531014	0.5535006	0.4180764	0.4804614	0.5364531	0.7560007	0.9452771	0.8639444	0.2686661	0.3302615	0.3311307	0.9110441	0.8727388	0.6470228	0.7493276	0.0843125	0.7157849	0.0765945	0.5299506	0.5042259	0.8399361	0.8313150	0.5665788	0.9989239	0.1362188	0.1393358	0.9322428	0.8956835	0.7084823	0.1509990	0.5006730	0.2145135	0.0885739	0.9949517	0.7527809	0.3787240	1.0000000	0.3382887	0.5216718	0.1757647	0.0000996	0.3934484	0.1421013	0.0016096	0.4447157	0.3448812	0.9440871	0.5852545	0.1751543	0.9931148	0.9501787	0.5301544	0.1394645	0.9566256	0.5618397	0.8271483	0.3103784	0.3173619	0.2833300	0.6349521	0.3376487	0.9798613	0.3370843	0.5025626	0.4199723	0.9969580	0.9998085	0.9837960	0.4464032	0.3796045	0.9960114	0.6054646	0.9469619	0.3914191	0.0729768	0.0361513	0.4358888	0.3901199	0.7147778	0.0455325	0.7418891	0.9976571	0.4071863	0.3862542	0.6183557	0.9930142	0.0274766
0.2190097	0.5595843	0.3241566	0.8267158	0.8371975	0.8114019	0.3585367	0.1362288	0.3579831	0.6326542	0.5076844	0.6041995	0.5216581	0.4070330	0.5075596	0.1004396	0.6157706	0.5290060	0.3991208	0.7712484	0.8174921	0.7528398	0.5813179	0.3801113	0.9146509	0.9199910	0.4553405	0.9473813	0.0346247	0.7094614	0.0964656	0.5734958	0.5189613	0.9068395	0.9496888	0.8797006	0.9999088	0.0666615	0.8650054	0.9023687	0.8053715	0.4520073	0.0357809	0.2422914	0.0039529	0.0810822	0.9999962	0.4992836	0.3686493	1.0000000	0.1034470	0.2977345	0.1151325	0.0860905	0.1524825	0.5065845	0.2304247	0.8767713	0.4277345	0.7838416	0.3704991	0.2547539	0.5479200	0.8124886	0.5481873	0.3300225	0.8135067	0.8822253	0.9140273	0.4366831	0.2888973	0.5062612	0.5978181	0.4082355	0.8853092	0.1101197	0.7474520	0.1750786	0.9786854	0.9509866	0.9887171	0.1756241	0.1218606	0.9693838	0.6150815	0.4989836	0.0174970	0.1002109	0.5123445	0.9889526	0.2667772	0.8039650	0.2701057	0.2778429	0.9272450	0.3717641	0.8187345	0.3786581	0.8711590	0.0313578
0.4674972	0.5997186	0.1536762	0.7148072	0.4429884	0.9927611	0.3129278	0.0613238	0.7650180	0.6824389	0.6311381	0.8001033	0.5107932	0.4673825	0.6269721	0.0001663	0.6488621	0.2398277	0.4968145	0.9557558	0.7732206	0.1765400	0.0379480	0.2831632	0.9393674	0.4685903	0.3211203	0.9896617	0.0592879	0.9974945	0.1123404	0.7514441	0.3507818	0.5045155	0.9014972	0.8364934	0.7863903	0.4205084	0.4216355	0.9293538	0.9066613	0.6313519	0.4358224	0.7896091	0.9999995	0.6539118	0.9948159	0.2891448	0.7785753	0.7798696	0.1925959	0.5104786	0.3355951	0.5604450	0.7974865	0.2785430	0.0371714	0.3354948	0.7748775	0.9013534	0.7766261	0.3041657	0.7695941	0.8452414	0.4138754	0.2933659	0.9827231	0.8496515	0.5076869	0.5967106	0.2511852	0.2702405	0.6534641	0.2957179	0.3083525	0.0224168	0.5081091	0.7770691	0.9514910	0.7178598	0.8914257	0.0826088	0.1905153	0.5088481	0.5395869	0.7213677	0.2341487	0.3816682	0.2796986	0.9130941	0.0125735	0.4762808	0.8526843	0.8035941	0.9685957	0.7004780	0.2478170	0.2897558	0.8336215	0.1456572
0.0169099	0.3407425	0.0528008	0.6973583	0.6898890	0.3541313	0.0836230	0.2261629	0.0087657	0.4104415	0.3215572	0.6504989	0.3245841	0.0597652	0.4422554	0.3202391	0.4390515	0.5348552	0.5930064	0.6939401	0.7147423	0.3477494	0.3261078	0.3564382	0.9999954	0.9124461	0.5814799	0.7436514	0.0892075	0.4179431	0.0325541	0.9320513	0.0993569	0.6945240	0.9241627	0.9579559	0.7855521	0.5823756	0.2780931	0.9652291	0.9980573	0.6013035	0.0055978	0.1842740	0.1197257	0.2057309	0.9949517	0.7657979	0.1683452	1.0000000	0.1135170	0.4826812	0.5496357	0.0000702	0.0393580	0.1758685	0.0955749	0.2591906	0.1546102	0.9338304	0.8825830	0.2413939	0.9907287	0.6178847	0.5454478	0.3965624	0.5873106	0.9313402	0.7409398	0.6321109	0.4231162	0.4068120	0.7618110	0.3412406	0.7561350	0.0319264	0.0878401	0.4618719	0.9967997	0.3241109	0.9464057	0.1307008	0.3483913	0.3486139	0.6457394	0.9245529	0.0009820	0.6833825	0.4135376	0.4322594	0.0095735	0.4814138	0.2810044	0.6948164	0.3930147	0.5972588	0.3110281	0.8554295	0.9953247	0.0353403
0.4160860	0.6929262	0.6934066	0.6967193	0.4858457	0.9912487	0.4243021	0.0620481	0.7667813	0.1891155	0.8458223	0.8859366	0.5884430	0.5126151	0.5113648	0.2328798	0.4141454	0.1066336	0.2867395	0.7035715	0.7291864	0.8050724	0.6473434	0.3794373	0.9170903	0.8145841	0.3733857	0.9804947	0.0031419	0.3405068	0.3504549	0.6411944	0.5978257	0.6939092	0.8799190	0.6185707	0.8833260	0.0000000	0.4132884	0.8947929	0.7892085	0.4250538	0.3330693	0.4364137	0.0013888	0.0869509	0.9949513	0.6473786	0.2070369	1.0000000	0.0011870	0.2947135	0.6095005	0.0888660	0.2378822	0.1553967	0.0052357	0.9552869	0.6285087	0.8504228	0.8253595	0.2561441	0.5493004	0.5358505	0.1972613	0.3312510	0.9704297	0.8840542	0.9319081	0.3247104	0.6319775	0.2683022	0.7321475	0.3231027	0.9696343	0.3246023	0.9233759	0.1395116	0.9999990	0.9999523	0.9997455	0.0672653	0.5803459	0.8876174	0.7230654	0.9630272	0.0399492	0.0141920	0.4388387	0.7226568	0.3280730	0.9750086	0.5800641	0.8204506	0.9991144	0.5074744	0.3629931	0.5137472	0.5701992	0.0523795
0.1056758	0.6186442	0.2175916	0.1864777	0.6102569	0.4634052	0.5085633	0.0118047	0.6589049	0.8127538	0.8156668	0.3771547	0.3494867	0.2826660	0.5139168	0.0014089	0.5378761	0.3469180	0.4816095	0.9101714	0.7156901	0.8361970	0.5608548	0.3578693	0.9999975	0.8254586	0.4010085	0.9936861	0.0721291	0.9955737	0.0403531	0.0933600	0.0877254	0.8806572	0.2682338	0.1890256	0.8339072	0.0605871	0.6340628	0.8927288	0.9989459	0.8417082	0.0999065	0.4684095	0.3804477	0.1059465	0.9999961	0.4795011	0.4496264	0.7831652	0.1800625	0.7741952	0.4622857	0.2761200	0.8443791	0.8883397	0.5595665	0.1423196	0.5886646	0.5883272	0.7347602	0.1208775	0.5923718	0.9277708	0.1698768	0.4412207	0.8061576	0.8822768	0.8181756	0.5021536	0.4707689	0.6561248	0.9984380	0.4750175	0.9968356	0.1420027	0.1989922	0.6561740	0.9959266	0.7377180	0.9734498	0.0881220	0.2987739	0.7408907	0.6827444	0.5524436	0.0335069	0.4051397	0.5986631	0.9905420	0.1048937	0.4673213	0.4317733	0.9600637	0.9388433	0.5860843	0.9969047	0.8521841	0.8446327	0.0444937
