G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G73A	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.3663313	0.5410050	0.1961510	0.3978639	0.0826672	0.1917794	0.2960059	0.4379127	0.3821770	0.6543422	0.1194757	0.6057280	0.0325537	0.0493549	0.6250186	0.0691430	0.0257322	0.0890058	0.0113399	0.0832549	0.4988121	0.3741384	0.5022677	0.0868427	0.0919621	0.1654630	0.0115953	0.0749993	0.0326283	0.0270016	0.0011181	0.5522381	0.1026360	0.4061074	0.4960094	0.4752481	0.0676691	0.1346755	0.2411889	0.4994132	0.3911418	0.2378115	0.6260910	0.0163125	0.1041505	0.6375045	0.4691288	0.3304166	0.2689351	0.7246551	0.2626591	0.6149519	0.3240045	0.0010240	0.2218766	0.0026081	0.0728296	0.6142075	0.1929135	0.0290387	0.2188625	0.3400989	0.0034556	0.3674959	0.1943207	0.5780292	0.0841974	0.3704930	0.0751866	0.0035549	0.0926487	0.2764860	0.1490033	0.1255665	0.7316077	0.3715605	0.3627727	0.4794591	0.0081891	0.3278391	0.5180869	0.4755794	0.5191718	0.6254635	0.1637664	0.5835896	0.3771747	0.5468881	0.6087162	0.3813634	0.0544004	0.7799204	0.0058266	0.4026450	0.4526472	0.5280760	0.3223175	0.6768901	0.2699703
0.4841741	0.0000000	0.4637335	0.2739757	0.3984351	0.1278058	0.0284849	0.2404542	0.7068793	0.3484334	0.7048158	0.1979743	0.6419085	0.0326405	0.0910114	0.6434137	0.0617013	0.0219114	0.1296832	0.0115351	0.1153330	0.7247138	0.3262173	0.5801766	0.0823256	0.0690411	0.1013148	0.0056680	0.0405069	0.0782644	0.0658767	0.0042312	0.5809136	0.1939477	0.4409573	0.6032214	0.7392415	0.0391886	0.0816158	0.3521326	0.3857309	0.4413740	0.2413331	0.6568242	0.0409013	0.0856887	0.5665196	0.3702430	0.4022471	0.2076446	0.5617351	0.3175885	0.5781112	0.4304395	0.0084189	0.0665023	0.0005356	0.2767836	0.5206902	0.1248669	0.0378593	0.2304864	0.0648979	0.0194624	0.2757463	0.2081482	0.5346462	0.1125304	0.5345566	0.1092296	0.0069441	0.0911446	0.3296120	0.1209410	0.1783561	0.3234409	0.3988472	0.2941364	0.4088076	0.2234266	0.3035626	0.4492138	0.4161111	0.4428278	0.6902545	0.0001673	0.4907759	0.3172047	0.5465950	0.4161268	0.4211837	0.0282098	0.4361467	0.0207417	0.3715628	0.5206076	0.7388632	0.4035650	0.5801893	0.1186074
0.2618571	0.6845982	0.0000000	0.2123175	0.3278432	0.1874046	0.1513461	0.2558527	0.3876463	0.3489788	0.6071804	0.2515155	0.6073571	0.0487621	0.1284602	0.6632234	0.0776060	0.0269753	0.0726234	0.0084363	0.1400964	0.6279415	0.3888337	0.5236469	0.0749853	0.0518273	0.1126595	0.0183512	0.0269616	0.0404852	0.0480567	0.0014990	0.4743629	0.1480773	0.3863998	0.6044934	0.6094979	0.0697666	0.0705968	0.2290071	0.4987894	0.4088282	0.3585206	0.7022610	0.0122216	0.0701508	0.5908197	0.3696038	0.2892569	0.2775856	0.8052697	0.2784527	0.5897209	0.4168326	0.0028085	0.2190261	0.0008480	0.0677969	0.4651251	0.1777367	0.0340423	0.2563823	0.0342533	0.0065333	0.1937379	0.2286334	0.3602870	0.1517041	0.5403085	0.0170313	0.0029877	0.0759681	0.2504191	0.1231036	0.1507134	0.6230782	0.4426666	0.4123834	0.4332545	0.0042943	0.2439870	0.3958936	0.5060646	0.4024670	0.5521056	0.3807593	0.6102263	0.4467119	0.6444765	0.6486355	0.3386298	0.0196204	0.7796801	0.0415683	0.4314891	0.5800457	0.5623165	0.3279740	0.8029007	0.2027075
0.2916766	0.4677527	0.3396684	0.0000000	0.3155499	0.1202211	0.1199712	0.2736033	0.3867909	0.3556597	0.6711351	0.1291489	0.3940804	0.0466218	0.0625545	0.6321691	0.0281538	0.0401519	0.0617014	0.0220586	0.1125722	0.6457975	0.3360166	0.5264430	0.0827695	0.0686150	0.1145917	0.0034050	0.0363171	0.0571401	0.0476343	0.0040759	0.5572573	0.0538392	0.3932392	0.6146881	0.6346302	0.0546099	0.0728329	0.1886387	0.4324640	0.5392105	0.2128999	0.7127284	0.0223248	0.0697507	0.4956553	0.4345737	0.3753481	0.2745847	0.6130179	0.3958098	0.5509691	0.3443366	0.0003192	0.2233193	0.0020041	0.0727286	0.5117657	0.1698274	0.3846746	0.0126611	0.0219875	0.0109037	0.3348954	0.2564799	0.5931419	0.0245278	0.7251402	0.6425418	0.0033536	0.4251849	0.2274235	0.2341722	0.1508790	0.3956285	0.3106532	0.3862238	0.5126387	0.0020156	0.2652417	0.4873316	0.5689591	0.5362036	0.3905598	0.2134063	0.6035509	0.3508541	0.5196396	0.4749761	0.2877650	0.0393116	0.6378051	0.0109337	0.3832567	0.5697438	0.5900864	0.3506105	0.5896046	0.1495265
0.3342780	0.3590173	0.5664436	0.2015368	0.0000000	0.1939569	0.1643456	0.2927592	0.4657966	0.3024392	0.6406250	0.2597144	0.5430499	0.0753338	0.0405660	0.6174721	0.0869028	0.0263710	0.1068490	0.0256615	0.1003807	0.7069868	0.2332545	0.6122661	0.0561052	0.0530469	0.1057193	0.0271833	0.0272553	0.0576132	0.0827786	0.0076426	0.5249935	0.0455528	0.1005994	0.2847690	0.3893088	0.0434028	0.1017226	0.1526367	0.5177155	0.5377181	0.2945707	0.5585876	0.0203147	0.0870280	0.6181925	0.4599827	0.2396415	0.2966766	0.6548123	0.2037396	0.5119324	0.2949831	0.0030037	0.1635327	0.0011180	0.1079342	0.4261180	0.2032227	0.0165481	0.2509040	0.0340916	0.0105382	0.2862049	0.0630202	0.5924825	0.0575898	0.3776273	0.0859603	0.0093914	0.0034699	0.3147731	0.2145202	0.1276207	0.3561156	0.3319104	0.3339727	0.4190536	0.0031743	0.3342728	0.5343617	0.3497732	0.4723012	0.6330822	0.1903268	0.6745730	0.1697547	0.5975033	0.4534582	0.4242571	0.0175221	0.5941660	0.0051050	0.3018114	0.4914226	0.5873940	0.4252295	0.6444991	0.1884196
0.3515319	0.4222087	0.7116915	0.1708021	0.3041363	0.0000000	0.1322156	0.2288098	0.4703483	0.3256876	0.7547003	0.1680903	0.6317178	0.0457830	0.0452087	0.6513629	0.0854160	0.0172843	0.1199818	0.0094661	0.1296000	0.6398558	0.3652129	0.5089423	0.0987493	0.0978147	0.1596520	0.0090429	0.0398590	0.0341102	0.0431109	0.0111360	0.4231111	0.0362962	0.4052547	0.5815963	0.5585013	0.0353417	0.0226559	0.2208739	0.5132390	0.4380597	0.2267981	0.5508906	0.0085710	0.0512270	0.6353294	0.3429988	0.3578385	0.2559897	0.5507953	0.2259071	0.5395242	0.3755044	0.0032226	0.1780345	0.0005891	0.1164238	0.5926320	0.1110759	0.0282426	0.2477871	0.0265618	0.0753853	0.3082649	0.2248063	0.4973826	0.1276035	0.5951972	0.3388024	0.0035422	0.0879077	0.2529446	0.1900334	0.2091597	0.3191155	0.2800429	0.2903022	0.4863342	0.0062721	0.3362528	0.5315856	0.4086723	0.5970440	0.5737621	0.1911358	0.4685322	0.2672742	0.5318637	0.5966306	0.4644892	0.0484517	0.5500586	0.0172326	0.4126910	0.4594565	0.7346083	0.3279220	0.5630082	0.2007806
0.4117321	0.4101674	0.6969008	0.2438401	0.3156041	0.1281692	0.0000000	0.3439360	0.5519953	0.3775486	0.7502689	0.1995769	0.5747616	0.0487842	0.0531410	0.6333113	0.0750515	0.0197404	0.1129667	0.0240655	0.0716584	0.6412930	0.2153940	0.5252204	0.0970708	0.0452762	0.1400641	0.0073720	0.0367725	0.0483819	0.0711038	0.0476628	0.5888199	0.1388710	0.3821764	0.5951673	0.6465919	0.1295283	0.0847846	0.2170634	0.4303163	0.3758735	0.2500023	0.6038799	0.0115087	0.0282999	0.7406766	0.3998516	0.4260123	0.3406934	0.5787347	0.1200170	0.4962544	0.2767652	0.0028695	0.0739405	0.0006561	0.0543513	0.4461715	0.1808333	0.0505487	0.2631645	0.0637659	0.0334934	0.3027261	0.0530244	0.5626763	0.1932173	0.6210956	0.0780786	0.0045349	0.0424759	0.3556174	0.2214596	0.2220912	0.3312919	0.5542075	0.3708516	0.5347450	0.0021630	0.2417173	0.5513319	0.4440069	0.5708318	0.5970244	0.2293470	0.6290790	0.3475649	0.5550739	0.6067691	0.5253370	0.0401671	0.5991038	0.0133382	0.4535255	0.5902650	0.6791520	0.3265406	0.6582336	0.1307113
0.3270241	0.3557980	0.5787856	0.3031129	0.4146610	0.1333697	0.1947661	0.0000000	0.4689111	0.2964310	0.6207000	0.1588565	0.5346191	0.0326390	0.0456708	0.5523222	0.1004828	0.0225763	0.0636650	0.0393489	0.0679453	0.6494506	0.2863094	0.6437856	0.0533578	0.0586470	0.1228724	0.0239327	0.0444390	0.0359488	0.0508958	0.0113918	0.5637511	0.2518699	0.4924107	0.4994639	0.5673401	0.0561249	0.0371189	0.2531127	0.4845174	0.3639824	0.2903950	0.5835536	0.0219756	0.0581780	0.5377814	0.3084355	0.3557795	0.3241234	0.6278385	0.2388848	0.5607148	0.3832810	0.0005351	0.1682839	0.0006886	0.0660122	0.4810541	0.2391762	0.0075154	0.2645185	0.0640937	0.0081355	0.2352330	0.2869467	0.5630426	0.1360849	0.4459677	0.2446390	0.0009095	0.0640868	0.2952645	0.2336484	0.1722162	0.3171201	0.3668559	0.3957203	0.4868742	0.0012182	0.3665276	0.3554189	0.5117656	0.6373609	0.5739034	0.1727249	0.6357293	0.3528405	0.5836740	0.4258743	0.5390281	0.0495458	0.6881194	0.0164569	0.3900916	0.4511234	0.7787088	0.3431202	0.5295723	0.1505703
0.2601370	0.4599297	0.4385333	0.2638229	0.3535447	0.0791792	0.2849602	0.7058899	0.0000000	0.3302144	0.5562229	0.1223125	0.5042498	0.0155530	0.0286150	0.6528108	0.0711327	0.0325852	0.0907994	0.0318998	0.0934555	0.6769486	0.2525975	0.5636675	0.0788124	0.1090301	0.1223146	0.0070923	0.0382810	0.0449937	0.0156724	0.0025746	0.5469518	0.1000212	0.3773034	0.5579483	0.6022780	0.0542506	0.1091854	0.3019476	0.4905950	0.4569577	0.2753698	0.5673554	0.0155412	0.0858410	0.4920747	0.4491568	0.3672784	0.3250646	0.6270464	0.2330561	0.5243467	0.3179483	0.0057450	0.2232222	0.0022685	0.0834688	0.4898474	0.1823341	0.0124391	0.2490806	0.0092986	0.0054305	0.2118796	0.5845127	0.5408545	0.0974495	0.7284690	0.0983071	0.0032663	0.0843956	0.2692815	0.1761277	0.1547007	0.3303866	0.2878541	0.4310679	0.4150920	0.0020468	0.3914724	0.6479989	0.4997515	0.6217316	0.7394105	0.2119910	0.5290816	0.3796000	0.5163354	0.4251571	0.4365647	0.0395065	0.8163212	0.0073358	0.4143083	0.5350024	0.6323343	0.3744166	0.6496906	0.2247303
0.3179908	0.2872351	0.7245772	0.2542258	0.2914741	0.5321614	0.1512447	0.4648824	0.2151062	0.0000000	0.7678584	0.0773479	0.6306969	0.0505669	0.0473222	0.6469637	0.0383111	0.0464816	0.1007239	0.0185663	0.1159916	0.6525203	0.3466393	0.5160248	0.0410766	0.0851729	0.1896640	0.0048820	0.0360785	0.0347578	0.0271555	0.0074158	0.7305334	0.0223397	0.4264719	0.5704641	0.6241570	0.0846694	0.0443393	0.2251975	0.5654424	0.3617656	0.3145793	0.6059909	0.0153729	0.0676217	0.5623248	0.3346062	0.3451866	0.3577964	0.5840324	0.2422850	0.5506076	0.3341570	0.0009943	0.2222422	0.0001454	0.0961492	0.5009307	0.2156801	0.0396487	0.1995409	0.0240147	0.0211197	0.3440613	0.3115888	0.5738400	0.1318641	0.4867845	0.1521282	0.0006563	0.0842078	0.2776409	0.2524250	0.2659157	0.4181155	0.2341702	0.3694148	0.4592060	0.0011846	0.3240427	0.5224398	0.5338966	0.4611658	0.5980316	0.1321846	0.6532917	0.3569282	0.4527936	0.5611382	0.4071064	0.0514055	0.6011215	0.0078381	0.4831190	0.5171123	0.6994931	0.3754912	0.4768939	0.1447531
