"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G77A	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
650	0.9998930	0.0363258	0.8939907	0.9754013	0.0523477	0.3718738	0.9510602	0.8321197	0.1523793	0.2170844	0.9700081	0.8101380	0.4796120	0.9971302	0.9841159	0.2185068	0.3365469	0.2334078	0.9254425	0.4639038	0.5272026	0.0729752	0.5985561	0.1319320	0.2587407	0.6922012	0.9909580	0.6252716	0.6030290	0.5082456	0.9926115	0.5883162	0.1381243	0.9251733	0.9204773	0.3324063	0.3115083	0.8718844	0.7932822	0.6832622	0.9953110	0.8471662	0.8433811	0.2393613	0.9577531	0.9799213	0.2947620	0.9998821	0.5473702	0.9765149	0.6669508	0.4544287	0.1578182	0.1556399	0.9999814	0.9988674	0.1211125	0.3198357	0.0004567	0.1198344	0.8590555	0.3655060	0.0262621	0.6488998	0.9999942	0.4189748	0.8170878	0.5585183	0.9731642	0.4046387	0.1970673	0.4069398	0.8184178	0.6837586	0.1793222	0.8343366	0.0246352	0.1081073	0.0025724	0.5929145	0.0992000	0.6684067	0.6522685	0.4110445	0.1382255	0.5514935	0.0352994	0.4624879	0.6940035	0.4757661	0.3603214	0.1390505	0.8672504	0.5297102	0.0883770	0.8799567	0.0749068	0.5947670	0.1977551	0.2598198
700	0.9998439	0.0376899	0.8935911	0.9882781	0.0514326	0.3696705	0.9499873	0.8387623	0.1441863	0.2115600	0.9790005	0.8116577	0.4873700	0.9990608	0.9783419	0.2424723	0.3259172	0.2377056	0.9213219	0.4678807	0.5097484	0.0871672	0.5937339	0.0934012	0.2497280	0.7126536	0.9905299	0.6224958	0.5938696	0.5030805	0.9967887	0.5931950	0.1405332	0.9226189	0.8967633	0.3184378	0.3113780	0.8732264	0.8015103	0.6951207	0.9952644	0.8481235	0.8569844	0.2306117	0.9567018	0.9858289	0.3024749	0.9999072	0.5728853	0.9841621	0.6704088	0.4558566	0.1447204	0.1953661	0.9999682	0.9990639	0.1280516	0.2624841	0.0002559	0.1143860	0.8678710	0.3855398	0.0118835	0.6359163	0.9999938	0.4126742	0.8364312	0.5483208	0.9527299	0.3638674	0.2006590	0.4273543	0.7520471	0.6934003	0.1724726	0.8405470	0.0217505	0.0995170	0.0028358	0.3969194	0.0991127	0.6562366	0.6297492	0.4150357	0.1163710	0.5514913	0.0410996	0.4689938	0.7127818	0.4786630	0.1845533	0.1428585	0.8688621	0.5196473	0.0872792	0.8988332	0.0534150	0.6057050	0.2039214	0.2317055
750	0.9998227	0.0363083	0.8937645	0.9922542	0.0506977	0.3686280	0.9499114	0.8427382	0.1381556	0.2068937	0.9836594	0.8132876	0.4944712	0.9995060	0.9733916	0.2526961	0.3217365	0.2377394	0.9203040	0.4692539	0.4949086	0.0974870	0.5924454	0.0739533	0.2424827	0.7298060	0.9902390	0.6215718	0.5899100	0.4979950	0.9981849	0.6009404	0.1417103	0.9186962	0.8746964	0.3139003	0.3118388	0.8746503	0.8073004	0.7031946	0.9952310	0.8515337	0.8731267	0.2272178	0.9559391	0.9864053	0.3054309	0.9999248	0.6224619	0.9866322	0.6732985	0.4556497	0.1367795	0.2193167	0.9999536	0.9992216	0.1320816	0.2451395	0.0002002	0.0826540	0.8738329	0.3928091	0.0074770	0.6276654	0.9999920	0.4059260	0.8469476	0.5468263	0.9157641	0.3406985	0.2023823	0.4426240	0.6987409	0.7030784	0.1681285	0.8487188	0.0203551	0.0945795	0.0023757	0.3717452	0.0986854	0.6551600	0.6127186	0.4175039	0.1005225	0.5514927	0.0450812	0.4717801	0.7284183	0.4800959	0.0866035	0.1442905	0.8687629	0.5101651	0.0860276	0.9031588	0.0430481	0.6117048	0.2040268	0.2219663
800	0.9998324	0.0342873	0.8938327	0.9935751	0.0502191	0.3682243	0.9501016	0.8455938	0.1332518	0.2039510	0.9855407	0.8148877	0.4995013	0.9996308	0.9701594	0.2566291	0.3200430	0.2369499	0.9205208	0.4697213	0.4832837	0.1033094	0.5917064	0.0631174	0.2380274	0.7423206	0.9900844	0.6214776	0.5887598	0.4952247	0.9987362	0.6096921	0.1426993	0.9141065	0.8596578	0.3130559	0.3128077	0.8757663	0.8111062	0.7075839	0.9952051	0.8569373	0.8871278	0.2264296	0.9555130	0.9859155	0.3064727	0.9999416	0.6822961	0.9874513	0.6726240	0.4544667	0.1326381	0.2330455	0.9999412	0.9993128	0.1336571	0.2406402	0.0001881	0.0482116	0.8767583	0.3951910	0.0062875	0.6236010	0.9999900	0.4018082	0.8520475	0.5475486	0.8733064	0.3287907	0.2037133	0.4511061	0.6617868	0.7110821	0.1647813	0.8571392	0.0194959	0.0925174	0.0016157	0.4019396	0.0981090	0.6577936	0.6037689	0.4188236	0.0894485	0.5514931	0.0474970	0.4725561	0.7444399	0.4805486	0.0442515	0.1445748	0.8674525	0.5039025	0.0852826	0.9032268	0.0382979	0.6146910	0.2018926	0.2209038
850	0.9998526	0.0325024	0.8938690	0.9940638	0.0499524	0.3681134	0.9503289	0.8480452	0.1297567	0.2024509	0.9861004	0.8162721	0.5026036	0.9996826	0.9683649	0.2580484	0.3192060	0.2362347	0.9209804	0.4698546	0.4746912	0.1060157	0.5911544	0.0568509	0.2359609	0.7508561	0.9900227	0.6216611	0.5891482	0.4940836	0.9990037	0.6173544	0.1437626	0.9099099	0.8515077	0.3129335	0.3141286	0.8765570	0.8133021	0.7094527	0.9951886	0.8630638	0.8972776	0.2264176	0.9553293	0.9854426	0.3068257	0.9999562	0.7319707	0.9877249	0.6693965	0.4531794	0.1306738	0.2406764	0.9999323	0.9993556	0.1335685	0.2396299	0.0001901	0.0277471	0.8777677	0.3965589	0.0060475	0.6219020	0.9999885	0.3999725	0.8543149	0.5476771	0.8385534	0.3229901	0.2049308	0.4550590	0.6361650	0.7169428	0.1619996	0.8641933	0.0187970	0.0919362	0.0010127	0.4302575	0.0975844	0.6602983	0.6001721	0.4194787	0.0816602	0.5514921	0.0487263	0.4725335	0.7592857	0.4805659	0.0266606	0.1441721	0.8656540	0.5006934	0.0849506	0.9021420	0.0362461	0.6161285	0.1998644	0.2222530
900	0.9998714	0.0311612	0.8939056	0.9942650	0.0498235	0.3681184	0.9505484	0.8501388	0.1276275	0.2018214	0.9861704	0.8173275	0.5044409	0.9997128	0.9674593	0.2585046	0.3186709	0.2357109	0.9213286	0.4698497	0.4689265	0.1071024	0.5907877	0.0533715	0.2354478	0.7563047	0.9900099	0.6218876	0.5903787	0.4936634	0.9991491	0.6228759	0.1448462	0.9067675	0.8476068	0.3125407	0.3155674	0.8770750	0.8143799	0.7099553	0.9951807	0.8686217	0.9038312	0.2264756	0.9552796	0.9851521	0.3069449	0.9999667	0.7651539	0.9878145	0.6656500	0.4523833	0.1298102	0.2447795	0.9999268	0.9993716	0.1324573	0.2393939	0.0001957	0.0180291	0.8779339	0.3978054	0.0060396	0.6212867	0.9999876	0.3993649	0.8552904	0.5468145	0.8152367	0.3202973	0.2058870	0.4566643	0.6182385	0.7209075	0.1597500	0.8693030	0.0181659	0.0918830	0.0006550	0.4481213	0.0972297	0.6617840	0.5990582	0.4197887	0.0762370	0.5514908	0.0491377	0.4722228	0.7709014	0.4804713	0.0189230	0.1433274	0.8639140	0.4992372	0.0848190	0.9008836	0.0354149	0.6168348	0.1985657	0.2235713
950	0.9998853	0.0302338	0.8939406	0.9943531	0.0497715	0.3681638	0.9507532	0.8517678	0.1265068	0.2016124	0.9861312	0.8180497	0.5055881	0.9997321	0.9670321	0.2585824	0.3182845	0.2353392	0.9215330	0.4697841	0.4654626	0.1075286	0.5905785	0.0516737	0.2357458	0.7595199	0.9900173	0.6220759	0.5920005	0.4934345	0.9992294	0.6263446	0.1458148	0.9047323	0.8455764	0.3118155	0.3168941	0.8773866	0.8147955	0.7098600	0.9951785	0.8729190	0.9077294	0.2264798	0.9552890	0.9850002	0.3069860	0.9999733	0.7849021	0.9878422	0.6626073	0.4521881	0.1294593	0.2469279	0.9999238	0.9993750	0.1308324	0.2392372	0.0002011	0.0138262	0.8778517	0.3988601	0.0060676	0.6210931	0.9999871	0.3992340	0.8557390	0.5454077	0.8012417	0.3191314	0.2065317	0.4572152	0.6060837	0.7233919	0.1580542	0.8726419	0.0176180	0.0919248	0.0004670	0.4581545	0.0970690	0.6625126	0.5987945	0.4199290	0.0726387	0.5514899	0.0490411	0.4717935	0.7789523	0.4803910	0.0152998	0.1422497	0.8625005	0.4984885	0.0847629	0.8997993	0.0351018	0.6171989	0.1978436	0.2243867
1000	0.9998947	0.0296308	0.8939696	0.9943913	0.0497581	0.3682204	0.9509345	0.8529008	0.1259944	0.2015633	0.9861125	0.8185037	0.5063831	0.9997440	0.9668489	0.2585064	0.3180064	0.2350785	0.9216559	0.4696973	0.4635933	0.1077536	0.5904709	0.0510734	0.2363441	0.7612421	0.9900298	0.6222091	0.5936831	0.4932007	0.9992727	0.6283899	0.1465788	0.9035047	0.8441132	0.3109733	0.3179683	0.8775561	0.8148767	0.7095795	0.9951788	0.8758683	0.9099193	0.2264759	0.9553167	0.9849273	0.3070001	0.9999772	0.7956995	0.9878497	0.6605731	0.4523963	0.1293305	0.2480578	0.9999223	0.9993731	0.1290952	0.2390202	0.0002055	0.0121321	0.8777401	0.3996218	0.0060920	0.6210380	0.9999868	0.3992345	0.8559803	0.5439315	0.7935061	0.3186766	0.2069239	0.4573291	0.5983360	0.7247905	0.1568783	0.8746624	0.0171809	0.0919421	0.0003742	0.4637098	0.0970604	0.6628914	0.5987457	0.4199890	0.0704137	0.5514894	0.0486715	0.4713213	0.7841143	0.4803450	0.0135853	0.1411330	0.8614724	0.4979335	0.0847343	0.8989993	0.0349978	0.6173920	0.1974176	0.2248546

0	0.9999088	0.0288333	0.8940539	0.9943971	0.0498161	0.3684078	0.9512706	0.8543077	0.1256018	0.2014717	0.9862743	0.8191446	0.5086521	0.9997510	0.9669876	0.2577038	0.3173967	0.2347943	0.9222597	0.4693114	0.4621035	0.1088633	0.5902781	0.0533336	0.2388310	0.7621042	0.9900612	0.6223763	0.6000405	0.4919045	0.9993295	0.6338561	0.1485602	0.9001567	0.8370136	0.3081757	0.3208145	0.8776454	0.8144963	0.7087695	0.9951740	0.8795311	0.9131529	0.2270725	0.9553966	0.9848692	0.3070038	0.9999811	0.7974191	0.9878500	0.6577321	0.4540379	0.1292870	0.2502518	0.9999246	0.9993402	0.1225569	0.2371251	0.0002198	0.0121424	0.8769853	0.4015757	0.0061623	0.6208964	0.9999862	0.3998054	0.8561982	0.5391946	0.7914099	0.3182236	0.2072295	0.4562456	0.5885529	0.7243348	0.1553421	0.8774447	0.0163631	0.0921248	0.0003505	0.4755703	0.0977528	0.6645201	0.5997665	0.4200129	0.0677335	0.5514875	0.0458867	0.4692580	0.7900518	0.4801283	0.0136944	0.1369083	0.8595482	0.4953817	0.0847599	0.8978843	0.0351992	0.6175099	0.1958725	0.2266505
