Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G77A	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
400	0.5126662	0.0294925	0.6858948	0.6320809	0.0008466	0.0714420	0.5327629	0.4716707	0.5267807	0.1511369	0.7094557	0.6679236	0.6294873	0.6314324	0.5923280	0.1751358	0.0610212	0.7673648	0.2224228	0.2899047	0.4330807	0.3163096	0.2853651	0.4666908	0.4276740	0.0097967	0.7632649	0.3472726	0.6679809	0.3159677	0.7639253	0.6652038	0.0047316	0.4952987	0.1596646	0.0688792	0.6273585	0.4059861	0.2443395	0.2003720	0.6146693	0.6209105	0.5512507	0.0633861	0.5263747	0.4807631	0.2718333	0.6142035	0.3312567	0.6932114	0.2717432	0.1219062	0.1243321	0.2688358	0.5664522	0.6539324	0.2067659	0.3852627	0.1854614	0.0453833	0.5653397	0.4319461	0.0031006	0.4325786	0.6380022	0.1674827	0.6909904	0.2153995	0.2987570	0.3884122	0.1322219	0.5920506	0.6661525	0.4186173	0.1061146	0.5020836	0.0586935	0.0365851	0.1442231	0.6285539	0.1626514	0.5363468	0.6714688	0.2526563	0.1557228	0.0806394	0.0052950	0.1086957	0.5946323	0.1526283	0.5724866	0.0032751	0.4524524	0.1806292	0.0681295	0.5191564	0.0604738	0.4569923	0.1288436	0.1894068
450	0.6035496	0.0217143	0.5995571	0.7079771	0.0016582	0.0471344	0.5750804	0.4904771	0.5585021	0.1477752	0.6571968	0.5673545	0.6351381	0.6883603	0.6797224	0.1918306	0.0403343	0.7100590	0.1832687	0.3399605	0.3698160	0.3837884	0.2102982	0.5139054	0.3774045	0.0107877	0.7225864	0.3858848	0.6364940	0.3567946	0.7155727	0.5225356	0.0102497	0.4552495	0.1952611	0.1168418	0.7104667	0.5039529	0.2544840	0.1697988	0.6546752	0.6798330	0.7092940	0.0500674	0.7544808	0.4295081	0.1538093	0.6669033	0.3006956	0.5617547	0.3258783	0.1225305	0.1403986	0.2088303	0.5766221	0.6780259	0.1336999	0.4299596	0.3200893	0.0679705	0.6649096	0.4327438	0.0005947	0.5465564	0.7016052	0.2156312	0.6567245	0.2241053	0.2896880	0.3425200	0.1042271	0.4901568	0.6992049	0.4382283	0.1517940	0.5214732	0.1003005	0.0289613	0.1370659	0.6867199	0.3017725	0.4631937	0.6734937	0.2990786	0.0793249	0.0854597	0.0236350	0.0635265	0.4987066	0.1038807	0.5383884	0.0007616	0.4948501	0.2027880	0.0969957	0.4153761	0.0532310	0.3475503	0.1109258	0.1609046
500	0.5027847	0.0103462	0.7228746	0.7083732	0.0017722	0.0496213	0.5473912	0.3904256	0.5574594	0.1494112	0.6772471	0.6690109	0.6143085	0.5539781	0.7305438	0.2045077	0.0251155	0.6088972	0.1771637	0.3127850	0.3940256	0.2969660	0.2642628	0.4808010	0.4199370	0.0319226	0.5781242	0.4008218	0.6235706	0.4205788	0.6176583	0.6089368	0.0242480	0.5813539	0.2899691	0.1406115	0.6176137	0.4508731	0.3252461	0.2278148	0.7458413	0.7533845	0.6038348	0.0431513	0.5013980	0.4054233	0.2705769	0.6219968	0.3735676	0.7293715	0.3067576	0.1394391	0.1521820	0.3078562	0.7009624	0.7406163	0.1179649	0.3754800	0.3267379	0.0343983	0.6822539	0.3896989	0.0007757	0.4565350	0.7779932	0.2381106	0.5196020	0.2591820	0.2608908	0.2965385	0.2063291	0.4584043	0.6779771	0.4417930	0.1272280	0.4856467	0.0285289	0.0190478	0.1718087	0.6866575	0.2503850	0.3953593	0.8439316	0.3296903	0.0819912	0.0802070	0.0188918	0.1281222	0.4900952	0.1084490	0.4898766	0.0037097	0.5629265	0.2039680	0.0815338	0.4680622	0.0285001	0.3273112	0.1814026	0.1291676
550	0.6971725	0.0712776	0.5911863	0.6694981	0.0069545	0.1469139	0.5563638	0.5465698	0.1922649	0.0856732	0.7052878	0.4917855	0.5113327	0.5595899	0.7282219	0.2599551	0.3202640	0.1907414	0.6018503	0.2736515	0.4207889	0.4200770	0.2324808	0.5081607	0.4126437	0.0257636	0.6056810	0.3792271	0.5326629	0.3223201	0.7004328	0.4942990	0.1554500	0.3571186	0.2215512	0.0985899	0.4374456	0.5171845	0.3490720	0.4573151	0.6238069	0.6610398	0.6090364	0.1603926	0.6874059	0.5501395	0.1897439	0.6683005	0.3979503	0.6990448	0.4304485	0.3019434	0.0626348	0.1770302	0.7147131	0.7845587	0.0820653	0.4322792	0.0387678	0.0368545	0.5567900	0.2393248	0.0006892	0.4506771	0.6391560	0.1882077	0.6082451	0.2355930	0.4153253	0.4071447	0.1607043	0.4243596	0.6229627	0.3734060	0.2244766	0.6040719	0.0502468	0.0215056	0.0524210	0.7280659	0.2080288	0.3288223	0.2926607	0.3159946	0.0863128	0.3582516	0.0096616	0.1241117	0.5312775	0.1841626	0.4454987	0.0182581	0.5492854	0.1860188	0.0463599	0.5807605	0.0945579	0.3521644	0.1293274	0.1527921
600	0.6941477	0.1133483	0.5220186	0.7056491	0.0104863	0.1996771	0.6073417	0.7183915	0.0925343	0.0795630	0.6566844	0.4568407	0.4095367	0.6126181	0.6594977	0.1624071	0.1834802	0.1820869	0.5624237	0.2535098	0.3934499	0.3103835	0.2671867	0.3570747	0.3464639	0.0732639	0.6244288	0.3797225	0.4941529	0.2994372	0.6204854	0.6483598	0.2350307	0.3184775	0.2094973	0.1718721	0.3875304	0.5345067	0.5067177	0.5635796	0.6792676	0.7173352	0.6983191	0.2008318	0.6563625	0.5997565	0.1909211	0.7444233	0.3868812	0.7649880	0.3284782	0.2798437	0.0892015	0.1422853	0.7508567	0.6445484	0.0086545	0.3492815	0.0026724	0.1347000	0.6259436	0.2439314	0.0029503	0.4025757	0.7368649	0.2308386	0.4642929	0.2371657	0.5197074	0.2427921	0.1208776	0.3181658	0.6465179	0.3926503	0.0883485	0.7730252	0.0154421	0.0355499	0.0508857	0.7226563	0.1356979	0.3715833	0.3219287	0.1948839	0.1052707	0.2638734	0.0406610	0.1518756	0.4187413	0.2289054	0.4773800	0.0256140	0.5568147	0.1603043	0.0580987	0.5434719	0.0832184	0.3532584	0.1323281	0.1734820
650	0.5715900	0.0979319	0.5892573	0.6950336	0.0236998	0.2116481	0.6351537	0.5938490	0.0839258	0.1590720	0.6296643	0.4676143	0.4187860	0.7026573	0.6106438	0.0689700	0.2944791	0.1744478	0.6774428	0.1897391	0.4336783	0.2214455	0.4018252	0.3100447	0.2957485	0.2281298	0.8331247	0.3767541	0.6489973	0.2552628	0.7997045	0.5443166	0.3837397	0.2117998	0.2925191	0.2342369	0.3862122	0.6364729	0.5487812	0.5417559	0.5135201	0.7180243	0.7099568	0.1799737	0.7847676	0.7193440	0.2083876	0.7005268	0.3980022	0.6509107	0.4415873	0.3189735	0.0766319	0.2081183	0.7317232	0.7782146	0.0014371	0.3468814	0.0038006	0.2214965	0.5187915	0.3049379	0.0005738	0.3391988	0.6282817	0.2751795	0.4352065	0.2597483	0.6948457	0.2167145	0.1285041	0.3252174	0.6826591	0.4778435	0.0880602	0.5520962	0.0152109	0.0667262	0.0295324	0.6503401	0.1180678	0.4189481	0.4243191	0.3803265	0.1060683	0.3707381	0.0170722	0.1955761	0.3992921	0.2959226	0.3909056	0.0152302	0.5450896	0.1983879	0.0491269	0.5937323	0.0345459	0.4293958	0.1278568	0.1987551
700	0.7739436	0.0695391	0.6170196	0.6847147	0.0342273	0.2367380	0.7702921	0.7462955	0.0748880	0.1755759	0.7307657	0.5240667	0.3132068	0.7518692	0.6012785	0.0988516	0.2888321	0.2367858	0.6209947	0.2374525	0.3460303	0.1633210	0.3131297	0.3579566	0.2688023	0.4616783	0.6831517	0.4677848	0.4667177	0.4444618	0.7166983	0.6571239	0.4000347	0.4661708	0.3904553	0.1403415	0.3827009	0.6329564	0.5840075	0.5232682	0.6536311	0.6240040	0.6788294	0.1803524	0.7943930	0.6829667	0.1644897	0.7056888	0.3491581	0.7537110	0.3782459	0.3030124	0.0803751	0.1343468	0.6096395	0.6227624	0.0006971	0.3170093	0.0036972	0.2716177	0.5186509	0.2987416	0.0003658	0.3740066	0.7323361	0.3051517	0.5487261	0.3338056	0.6685433	0.1821045	0.1376735	0.3150857	0.5027852	0.4317148	0.1149636	0.6575616	0.0138617	0.0694185	0.0188796	0.5375032	0.1213767	0.4378156	0.5515706	0.2768754	0.0711459	0.5305788	0.0100096	0.2082421	0.4834150	0.3939660	0.3281709	0.0178656	0.5963352	0.2233670	0.0572817	0.5968463	0.0406983	0.4575162	0.0986426	0.1831696
750	0.7383477	0.0314190	0.6274098	0.6916352	0.0163308	0.2825600	0.6711611	0.5541177	0.0582972	0.1440598	0.7228112	0.5686102	0.4302181	0.6819064	0.6591078	0.1053005	0.2962405	0.1964041	0.7167078	0.2572457	0.2748957	0.1151257	0.3547659	0.3987251	0.3054467	0.4749736	0.5528475	0.3500274	0.5129650	0.3115437	0.6618920	0.6147052	0.3174857	0.4025122	0.3976373	0.1284986	0.3252129	0.7277856	0.5698072	0.5452062	0.6290509	0.6991911	0.5338824	0.1587207	0.6411592	0.7613916	0.1907567	0.6771769	0.4069633	0.6133613	0.3301554	0.4030194	0.0833386	0.1803737	0.7812623	0.5769758	0.0108016	0.3422086	0.0060413	0.3240148	0.5860057	0.3966351	0.0243543	0.3957351	0.7449641	0.3430696	0.5061538	0.2706317	0.4961873	0.1905420	0.1345797	0.2906502	0.3988498	0.4232916	0.1178180	0.6090932	0.0110640	0.0879543	0.0199031	0.7252336	0.1674276	0.5133528	0.5796539	0.3071560	0.0583059	0.3042430	0.0173336	0.2483378	0.4687874	0.3402198	0.3626131	0.0133212	0.5963361	0.2603166	0.0400333	0.7001227	0.0464500	0.3517754	0.1415636	0.2386753
800	0.7897490	0.0398774	0.6473148	0.6846085	0.0177535	0.3043430	0.6480959	0.6180865	0.0854606	0.1577434	0.6945672	0.4864564	0.3652935	0.7150874	0.6450754	0.0868718	0.1848844	0.1400681	0.6318450	0.3066536	0.2442798	0.1101299	0.4366325	0.3810940	0.2489850	0.5305228	0.6526609	0.3432121	0.5047617	0.2944440	0.7509771	0.5536825	0.2114499	0.4065842	0.2634884	0.1191830	0.3629996	0.5259862	0.5510988	0.4934873	0.7287320	0.6685818	0.5583417	0.1102452	0.5907195	0.7061123	0.2202874	0.7951314	0.3210995	0.6505444	0.5261326	0.4847054	0.0887735	0.1677991	0.5418394	0.6055077	0.0049079	0.2713501	0.0004359	0.3673950	0.4595189	0.3295257	0.0047903	0.3413776	0.6153288	0.1843474	0.5798500	0.3127277	0.6204308	0.2210679	0.2615534	0.2108528	0.4326124	0.3131958	0.0618623	0.6767879	0.0057330	0.0465310	0.0001396	0.6317621	0.0911299	0.4607511	0.4148375	0.2969931	0.0634849	0.3755122	0.0223402	0.1563674	0.5021358	0.3348212	0.3586624	0.0208277	0.6560248	0.2063503	0.0579710	0.6923273	0.0380769	0.5004756	0.0943167	0.2078867
850	0.7714932	0.0300471	0.5482179	0.8310936	0.0302422	0.2492715	0.6598702	0.5898717	0.0953739	0.1265846	0.7853462	0.4992300	0.3527407	0.7873298	0.8323831	0.1375124	0.2316080	0.2277554	0.6690880	0.3531082	0.2140016	0.1264215	0.4352811	0.4390835	0.2275774	0.5387257	0.6370035	0.4178418	0.5139591	0.3180704	0.8205758	0.6255539	0.2244351	0.5089514	0.3082493	0.1766541	0.2582432	0.5449264	0.5906837	0.5169497	0.7843311	0.6459842	0.6386542	0.1734551	0.6263042	0.5779518	0.2226176	0.6663698	0.3719133	0.5892579	0.4740925	0.4284504	0.1386845	0.1512866	0.6384881	0.6102516	0.0020478	0.2841205	0.0033406	0.3100315	0.5811724	0.3259012	0.0140968	0.3750909	0.8226620	0.2252567	0.5258317	0.3257803	0.6022762	0.2733290	0.1749443	0.2114917	0.4121630	0.3968537	0.1258966	0.5689328	0.0154906	0.0443338	0.0175403	0.7139655	0.1534424	0.4554821	0.3208318	0.3156794	0.0346157	0.3654241	0.0115120	0.2645587	0.4834479	0.3066471	0.3631355	0.0323236	0.5708028	0.2266883	0.0644404	0.6613291	0.0684678	0.5933517	0.1384560	0.2007906
900	0.6670287	0.0275408	0.5944134	0.7120268	0.0450491	0.2240298	0.5131330	0.5408091	0.0658036	0.1274985	0.6365780	0.6160321	0.3310472	0.6620494	0.7380998	0.0800722	0.2215776	0.1709113	0.7189938	0.2739890	0.3177511	0.1171841	0.3671884	0.2305747	0.2418976	0.6040695	0.6497911	0.4848013	0.5111989	0.2753597	0.6782342	0.5563901	0.2179422	0.3011256	0.3829863	0.2484892	0.3096297	0.5487704	0.4853368	0.5796540	0.7979070	0.5377400	0.7629020	0.1529282	0.6266443	0.6157288	0.1944285	0.7363927	0.3159501	0.7213396	0.4029099	0.3610191	0.1083542	0.2673765	0.6956153	0.7295404	0.0386340	0.3072029	0.0000420	0.3196151	0.6482118	0.3032215	0.0044816	0.4250167	0.6615774	0.2566875	0.6265708	0.3600220	0.6198432	0.1420311	0.1103663	0.2724387	0.2913436	0.4562400	0.0950885	0.5809074	0.0258084	0.0465002	0.0030913	0.6776574	0.1040253	0.4351096	0.4189383	0.2951521	0.0340287	0.2962049	0.0104483	0.3052996	0.5723114	0.2789599	0.2795442	0.0458421	0.5617828	0.3020604	0.0608640	0.5836574	0.0369242	0.4523043	0.0846451	0.1780256
950	0.6867521	0.0173237	0.5820161	0.7779094	0.0307746	0.2815295	0.5354824	0.6324014	0.0516282	0.1338448	0.7134174	0.4875899	0.3327945	0.6393923	0.7146192	0.1712360	0.1761491	0.1772212	0.6128502	0.2895344	0.3776803	0.0711205	0.3658175	0.3077176	0.1998659	0.5524676	0.6357549	0.3966485	0.4934118	0.3667673	0.6859107	0.5580244	0.2166566	0.4951480	0.4891502	0.1366940	0.2977776	0.6040115	0.5672735	0.4875543	0.6021741	0.6374159	0.5865930	0.1123847	0.6367182	0.6640544	0.1745219	0.6927835	0.5741823	0.7020267	0.5380743	0.3591724	0.1270376	0.1522977	0.7430155	0.7055148	0.0332581	0.3914487	0.0001600	0.1898823	0.4843185	0.2523183	0.0046800	0.4012375	0.7048715	0.2748658	0.6102264	0.2977703	0.7877356	0.2421573	0.1000060	0.2833907	0.3210587	0.4779368	0.0855103	0.5683401	0.0198323	0.0554253	0.0037268	0.4945802	0.0442884	0.5146441	0.4868013	0.2610092	0.0215270	0.3852748	0.0239423	0.2658769	0.5218440	0.3939013	0.3361048	0.0406918	0.5153878	0.3120458	0.1143423	0.6302087	0.0030003	0.4184599	0.1290031	0.1516509
1000	0.6542402	0.0423020	0.4592585	0.7410849	0.0434556	0.2759936	0.6287686	0.5386139	0.0512525	0.1428999	0.6529202	0.4722871	0.4426612	0.6520444	0.7193183	0.1313271	0.2848616	0.1443815	0.6249142	0.2490669	0.3529471	0.0701170	0.4385891	0.2320201	0.2451995	0.5044313	0.5800695	0.3387890	0.5031739	0.2817530	0.7427349	0.5301599	0.2383062	0.5670461	0.4987265	0.2087003	0.3149351	0.6063077	0.5427961	0.5091473	0.6012970	0.5338851	0.5392083	0.1775461	0.6679443	0.7890986	0.1522279	0.7221384	0.3698827	0.7324291	0.4187858	0.2719158	0.1147146	0.2034050	0.7279933	0.7828083	0.0428953	0.3073521	0.0000044	0.1900235	0.6122350	0.2287322	0.0081939	0.4178851	0.7842811	0.3372813	0.6450537	0.3874124	0.5468879	0.2742008	0.1635822	0.2692313	0.3803594	0.4401208	0.0603061	0.5036381	0.0115332	0.0472710	0.0094287	0.7758490	0.1291299	0.6419978	0.3468608	0.4068074	0.0449673	0.4712912	0.0340570	0.2665926	0.5508970	0.3402709	0.2996142	0.1395827	0.6507483	0.3205066	0.0586152	0.6890835	0.0080024	0.5421416	0.0820891	0.2330367
0	0.7362244	0.0277128	0.6348148	0.6415209	0.0477448	0.3163165	0.7300532	0.6087069	0.1152215	0.1451351	0.8332965	0.4554543	0.2878873	0.7011371	0.5310530	0.1616599	0.2110575	0.1753619	0.5782242	0.2683449	0.2827577	0.0830056	0.4530475	0.0367158	0.1549313	0.6002327	0.7176837	0.4691551	0.3683292	0.2924584	0.7176855	0.4555636	0.1005217	0.6590566	0.7061336	0.2573195	0.2108653	0.6473076	0.5200271	0.4984542	0.7471746	0.5812741	0.5822794	0.1753787	0.6177156	0.6924913	0.1666818	0.6976773	0.5201359	0.5591644	0.4105454	0.2365608	0.1526418	0.2770449	0.6603855	0.6200251	0.1117614	0.1592077	0.0047812	0.0319675	0.6848157	0.3277816	0.0053036	0.3858368	0.6399693	0.3338039	0.6268921	0.4327121	0.5848134	0.2818760	0.1546096	0.2985620	0.3533643	0.5261952	0.0890461	0.4929784	0.0046093	0.0481605	0.0001556	0.3413132	0.0624314	0.4680758	0.3089425	0.2739350	0.0273706	0.3342812	0.0266840	0.3112532	0.5758716	0.3551695	0.0829697	0.1182058	0.6458458	0.3294994	0.0353970	0.6312988	0.0383238	0.4090784	0.0962944	0.2099364
50	0.5445916	0.0180189	0.6073959	0.6294650	0.0193332	0.2875728	0.7786831	0.4724422	0.0981018	0.1199126	0.7277303	0.5946260	0.4335891	0.7813113	0.6288976	0.1116187	0.1421133	0.2194877	0.6585619	0.2240698	0.3717683	0.0441648	0.4507418	0.0842378	0.1916767	0.5487792	0.7622813	0.3358126	0.5736774	0.2347549	0.7691417	0.4167026	0.0620059	0.6658917	0.6091482	0.1681131	0.1703177	0.6427531	0.4854804	0.4963195	0.5557750	0.5407260	0.5509756	0.1129319	0.7366063	0.6909446	0.2048101	0.7517644	0.4476455	0.3947164	0.1926263	0.3668247	0.3058249	0.1776811	0.5363203	0.7253252	0.0663823	0.1423379	0.0000549	0.1298078	0.5953478	0.2634346	0.1166336	0.2037834	0.6004585	0.3386681	0.6686546	0.4888274	0.4965794	0.3103429	0.1525299	0.2572296	0.3336244	0.5516544	0.1099966	0.5508730	0.1597355	0.0660513	0.0016450	0.5213357	0.0678520	0.4502152	0.4260001	0.2998786	0.0985970	0.5151214	0.0189120	0.2446663	0.6484461	0.3738289	0.0501927	0.0744243	0.7006807	0.3239760	0.0795654	0.5798534	0.0119503	0.4645285	0.2612013	0.1281567
100	0.4256432	0.0469947	0.6189360	0.8209664	0.0266548	0.2715107	0.5764437	0.5030507	0.0490340	0.1043690	0.6409728	0.6619322	0.6610592	0.7489109	0.6249062	0.0408280	0.1899905	0.2304924	0.7245818	0.2687437	0.3801283	0.0626920	0.3380082	0.0735622	0.1650273	0.4620604	0.6934965	0.4361716	0.5639880	0.3460276	0.7803033	0.4721867	0.0643696	0.6347513	0.6304292	0.1553856	0.1940818	0.5628133	0.5614523	0.3586744	0.6928081	0.3249650	0.4748673	0.1572106	0.6950450	0.7044176	0.1756811	0.7960097	0.4104492	0.5383575	0.0950064	0.2754241	0.3208387	0.2103540	0.5072903	0.6387473	0.1296052	0.0990814	0.0013348	0.1306335	0.6224033	0.1752042	0.1542539	0.2202444	0.6466030	0.2991223	0.5960649	0.6712233	0.5600141	0.2593120	0.1725961	0.2511865	0.2653147	0.5451311	0.0993393	0.5002079	0.2363664	0.0284921	0.0013624	0.4993761	0.0464833	0.5036269	0.3785796	0.3001511	0.0790711	0.5871264	0.0131429	0.3442092	0.6067834	0.3846623	0.0098617	0.0745711	0.5906344	0.3436667	0.0314925	0.6261030	0.0224553	0.3856856	0.2989574	0.1319308
150	0.4999482	0.0560456	0.6079326	0.8361187	0.0117971	0.3006223	0.7646896	0.4486406	0.0584553	0.1191824	0.6055826	0.6789187	0.6984660	0.7419687	0.7642096	0.0337161	0.2117256	0.1705204	0.7594311	0.2167747	0.4731519	0.0281779	0.4647693	0.0372535	0.1159468	0.5231187	0.7256937	0.4685295	0.6660165	0.2684363	0.6656576	0.4594183	0.0872414	0.6152838	0.4522876	0.2369828	0.2038843	0.6743683	0.5627453	0.4554517	0.6662561	0.4227675	0.3965791	0.1963702	0.7169192	0.6630880	0.2302514	0.7457771	0.3774088	0.4581139	0.0792837	0.3293165	0.3661350	0.1829248	0.4654453	0.7029091	0.1162433	0.1126016	0.0003162	0.2193915	0.6796643	0.2420411	0.1519239	0.1915479	0.5944728	0.3094046	0.7063944	0.7053797	0.5892006	0.1685043	0.1224308	0.3140782	0.1595763	0.4220097	0.1254043	0.5228869	0.2933944	0.0421628	0.0025729	0.5220387	0.0781765	0.4171271	0.4087525	0.3281027	0.0235843	0.4684917	0.0045332	0.3489434	0.5684284	0.3177980	0.0415772	0.1132065	0.5932340	0.3421251	0.0987120	0.5447714	0.0251469	0.4076019	0.1944027	0.0855116
200	0.5270289	0.0185042	0.6020812	0.6322068	0.0094235	0.3007070	0.7381010	0.5305494	0.0453812	0.1160656	0.6419165	0.5800636	0.7659843	0.6137112	0.6506874	0.0568835	0.2132854	0.1220247	0.6166913	0.2701969	0.4726496	0.0129603	0.4523112	0.0222418	0.0900286	0.6009954	0.6337892	0.3781698	0.6082043	0.3352253	0.6037239	0.4517715	0.0736159	0.6215620	0.5935325	0.1959454	0.2165413	0.6159771	0.5123191	0.5106665	0.7286212	0.1797248	0.3907217	0.1502361	0.7524808	0.6909910	0.2532905	0.8147285	0.4095075	0.4978221	0.0237309	0.3241153	0.3640995	0.1469172	0.5593597	0.7396360	0.1051219	0.1488561	0.0014652	0.1249021	0.6244291	0.2884491	0.1373965	0.2359069	0.5983891	0.2704179	0.6145997	0.5570684	0.6426323	0.2043681	0.1322691	0.3942956	0.1783512	0.4468714	0.1521126	0.4399142	0.1945291	0.0622449	0.0001632	0.4100518	0.0795704	0.5239691	0.4345438	0.2058030	0.0381648	0.4402305	0.0027430	0.2811266	0.5154260	0.2782765	0.0073570	0.0929213	0.6806328	0.2733163	0.0494893	0.5604388	0.0177400	0.3705289	0.2567478	0.1298520
250	0.4188704	0.0229372	0.7298402	0.5974052	0.0369354	0.2514413	0.5675297	0.5625392	0.0765638	0.1426367	0.7192467	0.5805970	0.7962310	0.7655712	0.7610025	0.0507272	0.1290733	0.1728320	0.5404305	0.2597330	0.4481177	0.0221989	0.5095088	0.0097794	0.0946552	0.5073530	0.6264247	0.3831726	0.7116860	0.3994179	0.6434751	0.4743501	0.1172356	0.6202872	0.3864385	0.1712212	0.1826388	0.5796410	0.5553894	0.4815238	0.6191912	0.2345984	0.4841053	0.1807315	0.7922613	0.5620775	0.2660454	0.6470126	0.5063747	0.5225512	0.0321256	0.3413553	0.3243039	0.1724079	0.6221518	0.6589748	0.0994280	0.1772306	0.0000567	0.1447068	0.5901654	0.2434533	0.1267377	0.1796687	0.6423848	0.3458156	0.7353812	0.5808077	0.6391604	0.2504816	0.1897266	0.2961072	0.1110110	0.3826846	0.1101552	0.5568992	0.3584595	0.0723347	0.0000000	0.5714944	0.0601535	0.4636725	0.3557659	0.3328451	0.0249691	0.4002869	0.0123352	0.2974064	0.5405690	0.3475597	0.0057434	0.0931462	0.7301722	0.2750966	0.0426049	0.6311128	0.0324294	0.4240994	0.2461894	0.1161200
300	0.5252375	0.0066178	0.6215155	0.5783126	0.0442115	0.2724178	0.7047722	0.5381144	0.0460288	0.1434570	0.6335568	0.4832329	0.5677681	0.8239692	0.7111132	0.0879357	0.2119907	0.1884434	0.6074677	0.3122243	0.4498576	0.0395602	0.5179689	0.0105373	0.1040338	0.4484374	0.5726368	0.3652287	0.6162605	0.4075611	0.8006063	0.5118783	0.1251513	0.5507868	0.5531276	0.2069578	0.3270305	0.7184862	0.5220218	0.4191707	0.5611067	0.1761169	0.4674406	0.1270278	0.6576731	0.5665570	0.2223401	0.7569041	0.3106150	0.4701621	0.0266434	0.2818516	0.3857301	0.1985539	0.5670267	0.6240939	0.0469956	0.1389142	0.0020726	0.1607555	0.6734068	0.2468260	0.1515081	0.1827279	0.5950547	0.2075691	0.5856233	0.4796771	0.4570453	0.2491885	0.1500045	0.4130693	0.1800653	0.4354981	0.1290753	0.4955012	0.2965442	0.0327101	0.0001953	0.4775598	0.0769352	0.4987992	0.4255466	0.2361419	0.0226720	0.5994181	0.0086793	0.2598849	0.6635335	0.2829666	0.0037329	0.0738902	0.6409282	0.3595369	0.0875374	0.6750405	0.0079195	0.4168520	0.1781597	0.1161278
350	0.4190068	0.0275968	0.5815960	0.6203486	0.0460374	0.3181254	0.5829381	0.6148942	0.0842788	0.1094667	0.6755251	0.5689519	0.7701285	0.7920030	0.6706408	0.0664351	0.1705049	0.1741204	0.6341603	0.2274364	0.4669876	0.0374886	0.4981945	0.0217448	0.1943709	0.5240482	0.7234577	0.3896298	0.7429318	0.3691786	0.6260466	0.5246879	0.1017998	0.5373326	0.5739485	0.1285883	0.2522977	0.6208605	0.5768681	0.5304541	0.6587550	0.1784037	0.3632267	0.1652059	0.6182056	0.5992107	0.1332089	0.6744694	0.3681990	0.5434431	0.0409570	0.3771608	0.3737649	0.1582972	0.5267467	0.7886881	0.0678012	0.0903925	0.0002338	0.2119812	0.5967360	0.3037900	0.1829214	0.1793633	0.5886681	0.3078042	0.6848612	0.6558326	0.5696267	0.2087363	0.1201109	0.4297860	0.1391891	0.4553860	0.1493975	0.4843696	0.3485155	0.0538318	0.0001151	0.4108481	0.0727001	0.4857918	0.4730802	0.2645533	0.0428035	0.4735938	0.0153063	0.3155290	0.6442869	0.3191362	0.0017793	0.0833059	0.7674278	0.3150914	0.0811064	0.7411993	0.0134928	0.3569954	0.2530983	0.1553244
400	0.4334404	0.0172144	0.6154244	0.5994730	0.0349977	0.2948713	0.5334937	0.5545914	0.1194863	0.0955151	0.6316497	0.6334472	0.8064037	0.7370209	0.6652402	0.0838549	0.2291524	0.1792311	0.7323631	0.3044893	0.4033738	0.0114130	0.4141013	0.0414366	0.1676747	0.6093880	0.6173121	0.4740296	0.6531872	0.3955498	0.6382915	0.4360351	0.1046010	0.6058281	0.4551400	0.1229945	0.2750965	0.5857014	0.5129279	0.4933637	0.5816263	0.2643242	0.3371997	0.1421676	0.5725537	0.5937334	0.2380021	0.6873112	0.3340175	0.5441473	0.0477539	0.3071780	0.4261831	0.1641576	0.6055619	0.6689066	0.0664774	0.1385162	0.0000473	0.2398801	0.5969170	0.2926058	0.1807790	0.1519928	0.7110020	0.2329822	0.6645152	0.7091464	0.5935772	0.2196572	0.0875392	0.3471350	0.1523751	0.3840625	0.1796302	0.5728982	0.3395537	0.0578991	0.0004776	0.4325060	0.0664475	0.5151411	0.4573439	0.3122649	0.0339405	0.4774749	0.0024170	0.2114290	0.4577447	0.3542228	0.0028067	0.0630042	0.6821751	0.2503631	0.0604361	0.5934826	0.0212506	0.3882612	0.2927284	0.1474410
