G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G67A	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.3084040	0.0556265	0.2964930	0.5630746	0.0787988	0.5137967	0.3530626	0.3506168	0.0979655	0.6369356	0.3307231	0.0235032	0.1413842	0.0333652	0.3823511	0.3599190	0.3533919	0.3558845	0.4287309	0.3334329	0.6271885	0.2368132	0.6806399	0.5657569	0.0034683	0.4160162	0.2865206	0.3142340	0.1605179	0.3940999	0.7236635	0.0216205	0.5975528	0.2457330	0.5752822	0.1253569	0.2998373	0.3332314	0.5214497	0.2236186	0.2239473	0.4483260	0.2208248	0.6129804	0.0397679	0.2296397	0.3421603	0.0454655	0.1472565	0.3645091	0.5918289	0.4060155	0.2076989	0.1284606	0.6600623	0.2854121	0.0902383	0.2194554	0.3376012	0.2065550	0.0100965	0.0316319	0.1019352	0.2671081	0.1758910	0.5422690	0.3271049	0.1417160	0.2762434	0.1597314	0.3512258	0.0233485	0.5694167	0.0921425	0.2732753	0.6043425	0.2779672	0.6352911	0.3166694	0.0814565	0.0330986	0.1381973	0.6043232	0.0474464	0.7037774	0.4232636	0.5746050	0.1514185	0.2645971	0.5778731	0.5832290	0.7132649	0.2844379	0.7186028	0.2817485	0.0199673	0.5511104	0.5930433	0.5162949	0.3985448
0.5954031	0.0178356	0.2289878	0.6769888	0.0275897	0.5760034	0.2925195	0.3370358	0.0743114	0.5872757	0.6208174	0.0089169	0.1588868	0.0640759	0.2528679	0.2644342	0.3815208	0.3663098	0.3303951	0.4165138	0.6139060	0.3954830	0.7415239	0.5874325	0.0100757	0.5447074	0.4175865	0.3741718	0.1555261	0.4118338	0.5610555	0.0185859	0.6483015	0.1444428	0.4936933	0.1267503	0.3491234	0.4431988	0.7203915	0.2334205	0.2401986	0.5018050	0.1570011	0.6483756	0.0131145	0.2528212	0.2741639	0.0411251	0.1671993	0.2975202	0.5848213	0.4086343	0.1782106	0.1488291	0.6009106	0.4110220	0.1179696	0.1556369	0.2347564	0.2877371	0.0086850	0.0169850	0.0797731	0.2226625	0.2359414	0.5911801	0.2517575	0.2251933	0.2449325	0.1588323	0.4966632	0.0242924	0.6385111	0.1291897	0.3423823	0.7158883	0.2122739	0.6498748	0.1846738	0.0553249	0.1437714	0.1637517	0.7182474	0.0777272	0.7525027	0.5123118	0.5507760	0.1238940	0.2153053	0.6524928	0.6994424	0.6274915	0.2660373	0.6317173	0.3501620	0.0095608	0.6735453	0.4861326	0.6206452	0.3059245
0.7981809	0.0952552	0.1594313	0.4450439	0.0557464	0.5819175	0.3953602	0.4073129	0.0834572	0.6057749	0.4278447	0.0138773	0.1892399	0.0506875	0.3256211	0.3282160	0.4122635	0.4114705	0.4678533	0.4244853	0.4686551	0.3239668	0.6234389	0.6200256	0.0140027	0.4651306	0.4163672	0.2834195	0.1364683	0.4772619	0.6693619	0.0320583	0.6005175	0.1495595	0.6962286	0.0899034	0.4294779	0.3613216	0.6169742	0.2279661	0.2304258	0.5211264	0.2481585	0.6568872	0.0250902	0.2950537	0.2225678	0.0512976	0.1988228	0.4583036	0.5964661	0.4294085	0.2019301	0.1369802	0.7233454	0.3492413	0.1297171	0.1863034	0.2606658	0.2062528	0.0049233	0.0433836	0.0608297	0.2689068	0.2839627	0.7093546	0.2597504	0.2374889	0.2805353	0.1556114	0.4115440	0.0133073	0.5746299	0.0796078	0.3920849	0.6057363	0.2594270	0.6282970	0.2660632	0.0858584	0.0610851	0.1407737	0.5628019	0.0306219	0.6874284	0.4653785	0.5927827	0.1799490	0.2104285	0.7177794	0.6342832	0.6335700	0.3130976	0.5793026	0.2418868	0.0198123	0.5833416	0.5279736	0.5299002	0.3985506
0.7160828	0.2178789	0.2039765	0.1783054	0.1143364	0.5677801	0.2444243	0.3891259	0.1129442	0.6390616	0.4694788	0.0207270	0.1195429	0.0802556	0.3667189	0.1963122	0.4447250	0.3374873	0.5252017	0.4998612	0.5288185	0.3083107	0.7246136	0.5964636	0.0045064	0.4858901	0.3861085	0.3175124	0.2022652	0.3276315	0.7341672	0.0093091	0.6137637	0.1281051	0.5879884	0.0794358	0.3754557	0.3704598	0.6716599	0.1855633	0.1690273	0.5851338	0.2134422	0.6893758	0.0732361	0.2568115	0.3060572	0.0440151	0.1399461	0.4361253	0.7223300	0.3980832	0.1367732	0.1109691	0.6402926	0.2708841	0.1221149	0.1425100	0.2878681	0.3082046	0.0134173	0.0280226	0.1690665	0.2319873	0.2804514	0.7987644	0.3048449	0.2296559	0.3406812	0.1815838	0.1387432	0.0060445	0.5994800	0.1176245	0.3762018	0.4692250	0.2954312	0.5157995	0.2149093	0.0794464	0.0095620	0.1040870	0.6577113	0.0633851	0.6212236	0.4293869	0.6450661	0.1650901	0.1604364	0.5852249	0.5117862	0.6266461	0.4590657	0.6470729	0.3339414	0.0165070	0.7414779	0.5169110	0.4725929	0.1989109
0.8087497	0.0911287	0.3019605	0.4833771	0.0188882	0.5276632	0.3320548	0.5434632	0.1854380	0.5814597	0.3954057	0.0106425	0.2327142	0.0897054	0.3224822	0.2348753	0.3469462	0.2857982	0.3841619	0.4970950	0.7714354	0.3339120	0.6424916	0.6237021	0.0278436	0.5000155	0.2881558	0.3748709	0.1251873	0.4339467	0.7877949	0.0041169	0.7551235	0.1073302	0.5307301	0.0833131	0.4691131	0.3579226	0.6692689	0.2719996	0.1717686	0.5842924	0.1501555	0.6277819	0.0224097	0.2774891	0.2914433	0.0168993	0.1076857	0.4181724	0.6617588	0.4630421	0.2537729	0.1304732	0.6241440	0.4488684	0.0912863	0.2336234	0.2203346	0.2844386	0.0075580	0.0679605	0.0864411	0.2826194	0.2695780	0.7716137	0.1788906	0.2750881	0.2369158	0.1824200	0.3765899	0.0143502	0.4516343	0.0674535	0.3731881	0.6134038	0.3033858	0.7070968	0.2580884	0.0696902	0.0633603	0.1056456	0.6472338	0.0747968	0.7382526	0.4054866	0.5299140	0.1564483	0.1419374	0.5967765	0.6750664	0.7300512	0.3667617	0.5938199	0.2990497	0.0261026	0.6180970	0.6589123	0.4555301	0.2098938
0.5447713	0.0753925	0.2360450	0.5928997	0.0432221	0.2483166	0.3521788	0.3518283	0.1119593	0.5420376	0.5008983	0.0128962	0.1946507	0.0877814	0.2657714	0.1993729	0.4602149	0.3081238	0.4145365	0.3731996	0.5378873	0.2915634	0.6327636	0.5957761	0.0307792	0.3807325	0.3336175	0.3341151	0.1316361	0.4584043	0.7379528	0.0078840	0.6077045	0.1261256	0.4798707	0.0746351	0.4084703	0.3993828	0.6475226	0.2886651	0.2250518	0.4913270	0.1902580	0.7040388	0.0125904	0.3147270	0.2776966	0.0435356	0.1160936	0.4081938	0.6591539	0.4679512	0.1810056	0.1831727	0.5731343	0.2854916	0.0963002	0.1600541	0.2855396	0.1832109	0.0053564	0.0207304	0.1887071	0.3152880	0.2548757	0.6778042	0.2237909	0.1178745	0.2814397	0.1753213	0.3477910	0.0153909	0.5934096	0.1027916	0.3580650	0.6229278	0.2917751	0.6892385	0.2335261	0.0767609	0.1371914	0.0793022	0.6877042	0.0462504	0.8248608	0.4295322	0.6042825	0.2340740	0.1340967	0.6594835	0.5323791	0.8249059	0.2562774	0.5662281	0.2785280	0.0251718	0.5696860	0.4382980	0.4198139	0.3028955
0.6389348	0.1057768	0.3317381	0.4750068	0.0280754	0.5593559	0.1632920	0.4014169	0.1490005	0.5685517	0.5378108	0.0149476	0.2317800	0.0390136	0.4008303	0.1863757	0.3912996	0.3438621	0.3200645	0.4873921	0.4580766	0.3034056	0.5645314	0.6370299	0.0040518	0.5231956	0.2883388	0.3403271	0.1868506	0.4012158	0.6195680	0.0212700	0.5794228	0.1269020	0.4873896	0.0937445	0.3588608	0.3067269	0.6488929	0.2949049	0.1294276	0.5885236	0.2221973	0.6197059	0.0348330	0.3372551	0.3232748	0.0287647	0.1793421	0.3018005	0.5722680	0.5211604	0.1733773	0.1597553	0.6193757	0.3887441	0.1036433	0.2869355	0.2800683	0.1337514	0.0077032	0.0324606	0.0870869	0.2247206	0.2231707	0.6791577	0.2282987	0.2205240	0.3679848	0.2294238	0.4611669	0.0623297	0.6516435	0.1735175	0.3464201	0.5098143	0.2292193	0.6654011	0.1732886	0.0717951	0.0319317	0.0963275	0.5832308	0.0691679	0.5421955	0.4837059	0.5969281	0.1302007	0.0277973	0.6511030	0.6627251	0.6471845	0.2518354	0.5482346	0.2519687	0.0426547	0.7311436	0.5729243	0.6510486	0.2438534
0.7737634	0.0819557	0.2730464	0.5820540	0.0321645	0.5241768	0.3275996	0.1802220	0.0854035	0.6066176	0.4698293	0.0072191	0.1935516	0.0560369	0.2738867	0.1500530	0.4497065	0.3310421	0.4170862	0.3884473	0.6181035	0.3254464	0.5746416	0.7042387	0.0038329	0.4937819	0.2916144	0.4222058	0.1765081	0.4362396	0.6451788	0.0153844	0.6966245	0.1935589	0.5250507	0.1593809	0.3907264	0.3118467	0.5628021	0.1748320	0.1379099	0.4872184	0.2342102	0.7554403	0.0292017	0.3545830	0.3843839	0.0310475	0.1504725	0.2446241	0.5784220	0.4434488	0.1627156	0.1092919	0.7568708	0.3287245	0.1367939	0.1249402	0.2831280	0.2073960	0.0115324	0.0246736	0.1593936	0.2452076	0.2670109	0.5012140	0.2640161	0.2209649	0.3827231	0.1435588	0.4732914	0.0242168	0.7023759	0.0911196	0.3533744	0.5440468	0.2539419	0.6480394	0.2200952	0.0950828	0.0304479	0.1457062	0.5875052	0.1698992	0.7312331	0.5066746	0.5537725	0.1539170	0.1545284	0.6814358	0.6844182	0.5464171	0.3186950	0.5924890	0.3648608	0.0168909	0.6108418	0.5573900	0.7463873	0.2518330
0.4991634	0.0813474	0.2986961	0.5816367	0.0617749	0.4697674	0.3356945	0.4173187	0.0720704	0.5728402	0.4875035	0.0228065	0.0885798	0.0334682	0.4034886	0.2469820	0.4626583	0.2712229	0.3638227	0.3892218	0.4570356	0.3367398	0.6794033	0.6636588	0.0068421	0.5518233	0.3463281	0.4006597	0.1473725	0.3242721	0.7280738	0.0225672	0.5745828	0.1726695	0.5233943	0.1223381	0.3636406	0.2915168	0.6501788	0.2231060	0.2902775	0.6018261	0.1717190	0.6384528	0.0427990	0.1985022	0.2700809	0.0448187	0.1458193	0.3302396	0.6968215	0.3410703	0.1506595	0.1557039	0.6658485	0.4287842	0.1134541	0.2309095	0.2540556	0.1864647	0.0077772	0.0304146	0.1412772	0.2496070	0.2402678	0.7316828	0.2370975	0.1387301	0.2437401	0.2184859	0.4581289	0.0602384	0.5880215	0.1096618	0.4215628	0.5252798	0.3528790	0.6489837	0.2877613	0.1211319	0.0713629	0.1155569	0.6553911	0.0710261	0.5692166	0.4267704	0.5522780	0.1164783	0.2662523	0.7889541	0.6771100	0.6039622	0.3893658	0.7217801	0.3941504	0.0189309	0.5667534	0.6704869	0.5240340	0.2796856
0.7277343	0.1752884	0.2841093	0.4031387	0.0458826	0.5116163	0.2497469	0.3453021	0.2829332	0.3133079	0.4029836	0.0085068	0.1440468	0.0720315	0.3165844	0.2270420	0.4530904	0.3848659	0.5102530	0.4324414	0.5859882	0.3021216	0.7406507	0.7297236	0.0102540	0.4453608	0.2495044	0.3626072	0.1929983	0.4805996	0.5618429	0.0059663	0.5769376	0.2487884	0.6308167	0.2389986	0.3395666	0.3381020	0.6671293	0.2767255	0.2290630	0.3823853	0.2149956	0.5728304	0.0143119	0.3337344	0.3327833	0.0648235	0.2111581	0.4729794	0.6144490	0.3863183	0.1929959	0.0699786	0.5875508	0.1304328	0.0921236	0.1717985	0.3039370	0.2407060	0.0014589	0.0303848	0.1801091	0.2457257	0.2913670	0.6567775	0.3626425	0.2074823	0.2488458	0.2384736	0.4626419	0.0178756	0.6537883	0.0774988	0.3603526	0.5574831	0.2778953	0.7011306	0.3622269	0.0971955	0.0184222	0.0959211	0.6575174	0.0186553	0.7584508	0.4334457	0.6801634	0.2174549	0.1965700	0.5021481	0.6670739	0.6457830	0.2312967	0.6517641	0.3376940	0.0181933	0.4694990	0.5198112	0.7253463	0.2222519
