G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G71A	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.1607105	0.7704246	0.2632735	0.0980630	0.6128858	0.6834154	0.8332955	0.7510999	0.3837942	0.7944247	0.5796390	0.5559702	0.3129520	0.0723027	0.1045223	1.0121385	0.0709472	0.4848558	0.2889282	0.5480718	0.4635858	0.2673102	0.3051028	1.0627571	0.1342184	0.1534994	0.2156330	0.7585716	0.6040418	0.0446326	0.1447226	0.1654659	0.2521650	0.9097650	0.1287753	0.7162509	0.9248649	0.0982646	0.1682879	0.0140862	0.9352553	0.0902629	0.3976057	0.3366947	0.9915047	0.1249385	0.6554345	0.1759433	1.0196983	0.6113697	0.9543127	0.1535245	0.9274196	0.3563620	0.2066083	1.0137255	0.2881362	0.6430761	0.7821384	0.6406095	0.0424916	0.1429211	0.9714140	0.5689295	0.0088209	0.4705685	0.7076473	0.2041965	0.0932811	0.0275053	0.9198364	1.0421860	0.6796146	0.8774268	0.0267900	0.7804340	0.2010938	0.9897996	0.5227078	0.9769049	0.6171621	1.0452553	0.4078438	0.0241972	0.9930392	0.9697837	0.7582506	0.9020603	0.6404189	1.0689842	0.0309766	0.7140095	0.1517470	0.5367882	0.4092966	0.3760619	0.9155673	0.7784643	0.1923103
0.9333380	0.0000000	0.8637694	0.5467874	0.1228619	0.6770996	0.6988524	0.8527581	0.8817985	0.3487513	0.8710751	0.7100475	0.5857214	0.3281995	0.0599280	0.1085422	0.9458388	0.0429495	0.2997349	0.2836315	0.2641539	0.5856057	0.2556821	0.3230026	0.0320492	0.9043858	0.2460495	0.2279700	0.9188973	0.6368259	0.0295262	0.1713952	0.1396060	0.1850027	0.9931277	0.1212731	0.7772924	0.8734042	0.1106369	0.3478757	0.0033888	0.9344486	0.0843995	0.4011979	0.4029135	1.0946430	0.0889787	0.7819986	0.1137392	0.9577752	0.6408423	1.0509837	0.9407121	0.9082854	0.3088286	0.4802500	1.0137680	0.6102380	0.8347586	0.7513202	0.6918107	0.0224028	0.1634541	0.9177010	0.6117821	0.0172968	0.5576851	0.7953288	0.2148236	0.0480594	0.0034213	0.9906556	0.9472386	0.3608322	0.6401732	0.0242422	0.8426924	0.1646953	0.8793745	0.5976544	0.3532921	0.4889089	1.0058755	0.3073982	0.0052136	1.0263576	1.0240224	0.9030761	0.9582948	0.6256671	0.9507704	0.0276504	0.7019294	0.1422098	0.6249393	0.4117982	0.3326752	1.0878703	0.9140625	0.2351639
0.7203721	0.8860352	0.0000000	0.3549822	0.1130129	0.8247732	0.7227068	0.7377029	0.8435203	0.2594269	0.8953200	0.5937494	0.5431301	0.2622939	0.0536174	0.0943888	0.9552604	0.0490879	0.2816852	0.9587310	0.3574238	0.8032903	0.3357523	0.3218349	0.0436607	0.9483892	0.3575077	0.5586545	1.0804283	0.6332229	0.0659806	0.2142879	0.1560922	0.1757375	0.9788788	0.0728050	0.6965556	0.8778038	0.1890296	0.3372927	0.0036147	0.8752863	0.0865825	0.6794843	0.1831247	0.9444593	0.0585049	0.7530383	0.5250223	0.9539634	0.5260487	0.9025511	0.9744339	0.7834582	0.5918020	0.3955509	1.0508618	0.8324765	0.6405194	0.9116068	0.9960570	0.2742643	0.1430457	1.0633449	0.2313728	0.0386422	0.6670237	0.4640478	0.2374169	0.0591083	0.0091374	1.0289821	0.9531636	0.3640286	0.7862646	0.0685953	0.9254009	0.1802859	0.8957681	0.7161212	0.4042964	0.4385055	0.9328426	0.4514377	0.0147976	1.0166094	1.0322459	1.0163655	0.9150552	0.6884797	0.9501877	0.0199478	0.9713097	0.1638367	0.5538911	0.3248046	0.4206096	1.0599415	0.9331805	0.2247666
1.0008418	0.2465336	0.7628276	0.0000000	0.0525747	0.6583869	0.6312054	0.7038436	0.7838433	0.2297724	0.8071500	0.6803832	0.5578452	0.2617943	0.0693666	0.0629950	1.0590250	0.0821540	0.3203002	0.2494510	0.2811273	0.5247868	0.2849824	0.2828366	0.0354983	0.8982871	0.2135822	0.2505790	0.8613883	0.5597112	0.0739349	0.1604928	0.1655283	0.1922388	0.8492986	0.1179626	0.7184515	0.8694046	0.1956870	0.3109640	0.0067469	0.9625509	0.0929346	0.5647952	0.2908850	0.8952849	0.0986938	0.7027385	0.1440401	1.0582892	0.5811191	0.9882527	0.8882420	0.8631464	0.3843007	0.3906588	1.0410705	0.4854012	0.4150602	0.8492879	0.5947560	0.0208373	0.1066242	0.9333293	0.5150482	0.0187078	0.5381580	0.4359659	0.1819233	0.0505446	0.0017139	0.9432902	1.0187393	0.3887777	0.7909710	0.0350616	0.9265184	0.1825847	0.8526822	0.6267193	0.3145778	0.4589322	0.9590806	0.3945564	0.0123580	1.0242506	0.9402348	0.9510250	1.0373379	0.7102497	0.9448169	0.0478831	0.7075206	0.1432055	0.5803559	0.4468843	0.4058047	1.0531835	0.9497329	0.1725555
1.0340035	0.2811286	0.7835020	0.1007686	0.0000000	0.7425487	0.6808003	0.7406221	0.8871040	0.2874309	0.8894785	0.6844465	0.6839406	0.2522697	0.0807604	0.0801387	0.9260409	0.0693249	0.2973401	0.2560891	0.2767094	0.6293084	0.3466353	0.2779660	0.0459395	0.9826012	0.2713367	0.1892375	0.8330888	0.6671376	0.0310496	0.1624690	0.1383146	0.1439405	0.9422140	0.1478955	0.7732030	0.9536818	0.1307502	0.3118522	0.0075489	0.9157298	0.0760483	0.6449326	0.3220518	1.0191840	0.1229090	0.8287628	0.1325159	1.0316561	0.6187391	0.9852687	0.9807753	0.8084373	0.3114975	0.4156086	0.9219127	0.4822996	0.4773212	0.7896359	0.5896057	0.0131109	0.1200983	0.9500395	0.4640818	0.0204742	0.5780007	0.4396002	0.1832928	0.0583421	0.0069814	0.8676816	1.0318210	0.3572462	0.7331029	0.0241362	0.8288954	0.2288889	0.8664538	0.6280083	0.2891988	0.4757242	1.0549813	0.3968412	0.0106591	1.0014621	1.0529773	0.9594875	1.0924373	0.6559938	1.0099124	0.0609076	0.6530092	0.1993748	0.5786623	0.4563993	0.4085188	1.0435539	0.9857606	0.2552156
1.0382440	0.1399632	0.7787496	0.4649589	0.1447646	0.0000000	0.6391038	0.7216157	0.2001841	0.6323501	0.6337872	0.0817602	0.2672250	0.4058718	0.0676957	0.1145284	0.9158571	0.1052257	0.3363332	0.3439359	0.3913224	0.1018233	0.1335832	0.5506804	0.0365139	0.9959528	0.0761933	0.2468101	0.8340458	0.6359637	0.0305808	0.0343215	0.2763730	0.4609949	1.0173416	0.0798361	0.5346013	0.8829775	0.1231727	0.2988399	0.0154919	0.9554642	0.0667950	0.4992743	0.3854700	1.0834681	0.1251287	0.7561068	0.1459912	1.0336341	0.6017810	0.9951695	0.9883662	0.2821027	0.5709291	0.3836302	0.8942046	0.3457624	0.6149665	0.8775226	0.4943027	0.0266773	0.0654746	0.9487381	0.8290970	0.0103412	0.3487807	0.6219285	0.5259300	0.0482279	0.0289111	0.2745959	0.9461205	0.5330716	0.5108907	0.0300964	0.6022583	0.1035698	0.3855015	0.6077111	0.3869755	0.6929819	1.0718643	0.7169909	0.0035713	1.0920896	1.0025657	0.9165957	1.0913614	0.6543425	0.8893717	0.5618828	0.4243602	0.1563968	0.6224540	0.4924198	0.2572588	0.7002709	0.5558571	0.3728550
1.0772392	0.1100365	0.8141780	0.5446608	0.1115060	0.3707879	0.0000000	0.6864788	0.3343253	0.6046077	0.5790319	0.1251908	0.3966577	0.4082572	0.0540960	0.1091879	0.8973443	0.0762099	0.3270626	0.2517076	0.5633294	0.1508219	0.1378774	0.5111244	0.0331624	0.9182709	0.1220493	0.1799581	0.8069597	0.5726234	0.0242730	0.0336756	0.2938647	0.5261853	1.0533763	0.0203621	0.5798857	0.9347376	0.1329292	0.3429033	0.0499396	0.9834954	0.0660586	0.4809652	0.4832360	0.9914938	0.1885950	0.6337916	0.1064485	0.9599544	0.5690281	0.9639692	0.9403785	0.5582847	0.4140998	0.1977202	0.9471913	0.4501749	0.7983409	0.9391568	0.5626372	0.0278819	0.0882015	0.2204462	0.7861392	0.0025204	0.3832429	0.6203873	0.1378627	0.0618151	0.2172272	0.8802318	0.9384987	0.6375624	0.7108808	0.0703905	0.6421594	0.1182029	0.8198400	0.6479828	0.3741054	0.4112650	0.9437731	0.5073171	0.0053325	1.0553325	0.9969069	0.6312130	1.0264578	0.6866836	0.6781219	0.0256897	0.4986742	0.1719614	0.6147505	0.1861060	0.3333550	1.0391547	0.5771162	0.3649773
1.0248399	0.2440071	0.8419973	0.4154890	0.1140297	0.5955719	0.7512216	0.0000000	0.8968278	0.3518692	0.8594253	0.5772530	0.5416829	0.3320738	0.0724580	0.0982185	0.9023534	0.0536616	0.2767234	0.2461211	0.3140052	0.5588907	0.2317166	0.3734839	0.0338324	0.9101975	0.2237825	0.2646884	0.7990654	0.6130108	0.0469999	0.1726904	0.1694193	0.2701371	1.0220565	0.0896691	0.7418436	0.8385409	0.1227184	0.3466361	0.0237848	0.9873320	0.0605964	0.4819337	0.3402225	1.0644645	0.1243795	0.7648491	0.1464388	0.9848520	0.5671054	0.8935880	0.9391635	0.9191004	0.3831074	0.4306540	0.9376665	0.4879916	0.6814854	0.8731189	0.5763449	0.0105732	0.0565049	0.9328402	0.6165635	0.0239938	0.4372533	0.6764044	0.1780295	0.0648131	0.0167152	0.8996846	1.0133933	0.9712829	0.8086544	0.0360101	0.7666792	0.1732192	0.8830952	0.5496170	0.1085623	0.5958211	0.8870282	0.4503243	0.0149809	1.0327990	0.9378418	0.6874180	0.9963110	0.6590901	0.9175610	0.0797830	0.6967228	0.2039941	0.5622069	0.4223082	0.3525979	1.0654685	0.8353081	0.2051171
0.9432417	0.2983227	0.7490168	0.7085114	0.1333606	0.7065807	0.7909284	0.7179687	0.0000000	0.2890750	0.8735878	0.7573770	0.6894980	0.2500614	0.0608904	0.0948340	0.9993773	0.0306845	0.2834700	0.2885963	0.2886954	0.5830490	0.3595468	0.2560136	0.0327610	1.0106511	0.2904058	0.2455235	0.8459174	0.5783115	0.0320247	0.0890574	0.1521270	0.1441695	0.7147656	0.1808411	0.7796068	0.8503444	0.0960845	0.3293205	0.0403627	1.0046755	0.0548354	0.5817187	0.3444983	0.9353674	0.0735460	0.8526040	0.1285243	1.0025263	0.5747040	1.0115709	0.9902570	0.7980682	0.3210414	0.4695128	0.9918720	0.5546435	0.9259809	0.8345909	0.5915787	0.0153558	0.0992040	0.9283764	0.2193481	0.0372340	0.4822670	0.7798690	0.2811282	0.0359649	0.0056356	0.9645437	0.9496887	0.2776714	0.8236374	0.0199454	0.8816051	0.2567822	0.9406647	0.5117637	0.2953328	0.5948414	1.0406663	0.4136283	0.0107991	1.0647705	1.0266159	0.9062015	0.9922349	0.7237337	0.9297337	0.0605681	0.6642104	0.2153110	0.6129777	0.4452483	0.3993749	1.0109108	0.9005229	0.2814566
1.0823331	0.2246883	0.8293056	0.4861650	0.0782714	0.6639557	0.7811102	0.7470673	0.8925408	0.0000000	0.7806871	0.8799159	0.6695534	0.2710914	0.0552736	0.0860324	0.9167406	0.0361376	0.2928469	0.2225634	0.2479064	0.5584986	0.3746711	0.2685476	0.0325885	0.9488387	0.2326845	0.2226906	0.7678819	0.5528438	0.0436625	0.2216066	0.1559888	0.1338188	0.9297766	0.1254837	0.8481855	0.9251763	0.1652159	0.3344788	0.0089147	0.9213288	0.0460911	0.4493660	0.3415489	0.9424907	0.1352894	0.8070193	0.1321347	1.0649549	0.6671461	1.0267556	1.0196642	0.4857724	0.4843517	0.5518311	1.0121603	0.4935863	0.8516804	0.8649776	0.6614508	0.0237055	0.2857681	0.8881353	0.5134625	0.0140660	0.4865930	0.8982145	0.1419611	0.0030053	0.0017581	0.9682354	1.0208316	0.2852637	0.7442759	0.0188874	0.8942437	0.1843794	0.9265650	0.6681572	0.2561647	0.4880067	0.9081660	0.2180465	0.0085696	1.1446524	1.1209125	0.9860836	0.9728300	0.6786879	0.9925929	0.5303685	0.6833864	0.1722676	0.5657548	0.5519360	0.4118411	1.0883274	0.4071704	0.1483972
