G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G77A	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.9993724	0.0580666	0.9142270	0.8154931	0.0561025	0.3314766	0.9216533	0.9605069	0.2496490	0.1997969	0.9895794	0.8614380	0.8623838	0.9052955	0.9885268	0.2838685	0.4179548	0.2314871	0.4217514	0.4590692	0.5703979	0.3757969	0.7540536	0.8373213	0.5575285	0.5404277	0.9582110	0.7303514	0.7456483	0.5239291	0.8157575	0.7507039	0.1910645	0.7888163	0.6144744	0.1287917	0.7851226	0.8791896	0.7009487	0.4720397	0.8441726	0.9893998	0.7761846	0.4344978	0.7631238	0.8023545	0.6090651	0.9840961	0.7183938	0.9823848	0.4089667	0.1365391	0.0702373	0.4034741	0.9999979	0.9810701	0.0437357	0.3334524	0.0029504	0.1247238	0.7901045	0.7921371	0.0023415	0.7531096	0.8829298	0.5314813	0.6883446	0.5688021	0.8773045	0.0670017	0.2330570	0.5658229	0.8753689	0.7217012	0.2586664	0.5639466	0.0026267	0.4000682	0.0008808	0.9810132	0.2164987	0.4628616	0.8700310	0.4151018	0.0957536	0.6702479	0.0110574	0.5688033	0.8093395	0.4970232	0.9353129	0.0061538	0.5029833	0.1577032	0.4835536	0.7613866	0.2411008	0.4600664	0.1064700	0.2087994
0.6878992	0.0254180	0.8966152	0.9526719	0.0035373	0.4220013	0.7820727	0.6186546	0.1000069	0.1947139	0.9998088	0.8338751	0.6084811	0.9999425	0.9962318	0.2181343	0.2993299	0.2690993	0.9988821	0.0819361	0.2971547	0.5815463	0.6953279	0.4591524	0.4565691	0.5657056	0.9537986	0.6386659	0.9299337	0.4081692	0.9999412	0.8061744	0.1276599	0.7038261	0.5179500	0.1593548	0.5685419	0.8200209	0.6315088	0.4805259	0.9999026	0.7853799	0.8056475	0.0544099	0.5362986	0.9791337	0.3369052	0.9819064	0.2237553	0.9733277	0.5259956	0.5164935	0.4942130	0.1550453	0.9709150	0.9999971	0.0196425	0.7184457	0.0000390	0.1484963	0.9782855	0.2846136	0.1750338	0.7051486	0.8557366	0.2309951	0.8341191	0.2457118	0.6163665	0.1303281	0.2749708	0.2206573	0.5162699	0.4242253	0.1772173	0.4987213	0.0327328	0.0688147	0.0025542	0.9715293	0.3378201	0.7730515	0.1440462	0.3950826	0.0142324	0.7780789	0.1162100	0.5853227	0.3977772	0.6202992	0.5146155	0.0105801	0.8501926	0.1762901	0.0783697	0.7654815	0.0385060	0.6768260	0.1068825	0.2413236
0.8921032	0.0214085	0.9999442	0.5679989	0.3320519	0.4726240	0.8138235	0.3783891	0.1388479	0.2409499	0.9165544	0.8691157	0.5266926	0.4069911	0.9715426	0.2494634	0.2511121	0.5475655	0.7551225	0.4693062	0.8264022	0.0956416	0.3341436	0.2991369	0.4395056	0.8261605	0.9943486	0.5919806	0.9007370	0.2729804	0.8071298	0.5934372	0.1444301	0.9149681	0.9266015	0.5278494	0.3715868	0.9141233	0.8584250	0.7694688	0.9597180	0.7111101	0.5471552	0.3167345	0.4859131	0.9310896	0.2541539	0.9998197	0.3987781	0.8971560	0.6557865	0.4169157	0.0172101	0.2270037	0.6656532	0.9182777	0.0509521	0.1638599	0.1858273	0.0002416	0.7608606	0.1707909	0.0487464	0.2743633	0.9999359	0.3837140	0.3870241	0.8843462	0.9919694	0.5634586	0.0000147	0.1623194	0.4546715	0.8499414	0.0718026	0.7704954	0.1931355	0.3084884	0.0004223	0.4732859	0.1602661	0.9126509	0.6390405	0.3990632	0.0122812	0.0000001	0.0028674	0.6234877	0.4496996	0.3688055	0.5089855	0.4395550	0.7668270	0.4812641	0.0572844	0.8163982	0.2142102	0.9977517	0.2836047	0.8304910
0.7809948	0.2963792	0.6153703	0.7916755	0.1268106	0.7806270	0.9420819	0.9323329	0.2177398	0.1955574	0.9980908	0.9611266	0.6385367	0.9999693	0.9999588	0.0948331	0.2552699	0.7090991	0.8961148	0.3748319	0.4516249	0.7679165	0.2783635	0.9009723	0.8262422	0.6430872	0.9959915	0.6763570	0.8493352	0.7484234	0.7059656	0.7337773	0.8644843	0.1444395	0.0824431	0.0797773	0.8031343	0.8438486	0.7614006	0.5906921	0.9993681	0.9936153	0.7360972	0.5162121	0.9656623	0.9771815	0.3457768	0.9999708	0.6773399	0.6680754	0.4245094	0.4844008	0.2096180	0.4249725	0.9507023	0.4926766	0.0046929	0.7648774	0.3430835	0.6200490	0.6667857	0.3197113	0.3647493	0.6057991	0.9999802	0.4234875	0.5312902	0.1206566	0.7618521	0.3682277	0.7179896	0.8641820	0.9388166	0.5733613	0.6322308	0.6165916	0.1647013	0.4775826	0.0929294	0.9945625	0.3950897	0.1539197	0.6682059	0.4693768	0.1294667	0.0181058	0.3064592	0.1177319	0.7815321	0.3475020	0.6627779	0.1059058	0.6102944	0.1979191	0.2448321	0.8868619	0.3143213	0.8965144	0.6821111	0.0278128
0.9994158	0.0565669	0.9666751	0.7863950	0.2212651	0.7808979	0.9093813	0.8179867	0.5333173	0.4730421	0.6599822	0.9220214	0.6225203	0.9997501	0.5595798	0.1606528	0.3014374	0.5387799	0.9026396	0.4272886	0.3507875	0.2132359	0.9743709	0.5428899	0.4302596	0.4205752	0.9575603	0.7109421	0.5333291	0.5645174	0.7167979	0.5693431	0.1330257	0.9623110	0.9803399	0.5333176	0.2509747	0.8259070	0.6598253	0.5138638	0.8437059	0.5804307	0.4738710	0.5740680	0.8829933	0.9944267	0.2306876	0.9839700	0.4559579	0.9880771	0.4167233	0.2249190	0.0991136	0.1425814	0.9999937	0.9986084	0.2184336	0.4778372	0.0558294	0.5551926	0.8837776	0.6351484	0.0855811	0.2348850	0.5044421	0.6334205	0.7328143	0.2117587	0.8581892	0.3924416	0.1239529	0.2260350	0.9418158	0.7001120	0.0118416	0.4638952	0.0049870	0.4117893	0.0005694	0.9969503	0.4233359	0.6083224	0.5194830	0.4034098	0.4263993	0.4749869	0.0559537	0.0800199	0.7605666	0.5981987	0.5661059	0.1398056	0.9640762	0.6145927	0.5222863	0.9238178	0.2571545	0.7592869	0.5322245	0.3322218
0.9999999	0.0021166	0.4988474	0.9842512	0.0743274	0.2657039	0.8656083	0.7133265	0.1233264	0.2268530	0.9398315	0.9858625	0.5418021	0.9997382	0.7687701	0.6781231	0.1296801	0.7444920	0.6364415	0.4725248	0.1501296	0.1318576	0.5387836	0.3899482	0.4559528	0.8102931	0.9431878	0.5484509	0.5965123	0.4650516	0.9615829	0.5786656	0.1405163	0.9300725	0.9619120	0.3811285	0.3684625	0.8833242	0.8211642	0.8440161	0.9950851	0.8665651	0.8701209	0.4645549	0.7823854	0.9451863	0.2522733	0.9998463	0.4449872	0.9874231	0.2261816	0.2767204	0.1573127	0.5718629	0.9999956	0.9865730	0.2080193	0.1145262	0.0010308	0.0043902	0.5041090	0.4199321	0.1522350	0.6278079	0.5801158	0.6984765	0.7710137	0.3151320	0.9753734	0.5632836	0.1923438	0.3333986	0.7865029	0.8425180	0.0373971	0.9518530	0.2446127	0.5877835	0.0035263	0.9911392	0.6138210	0.7014125	0.5685725	0.5756728	0.1063410	0.0000001	0.0401518	0.3897674	0.7031844	0.6998860	0.4569886	0.0532265	0.4934007	0.3965605	0.1338402	0.7052111	0.0944923	0.7915338	0.4994690	0.1510340
0.7205888	0.0750474	0.9705633	0.9994727	0.0200965	0.3724395	0.7523107	0.8316162	0.1767952	0.1956511	0.9978991	0.8415530	0.7932002	0.9993461	0.9941377	0.1323626	0.1575370	0.2977394	0.9815983	0.4067147	0.3037835	0.1937439	0.9725467	0.6490082	0.5243786	0.8060872	0.9439325	0.5526198	0.8721001	0.4933144	0.9999945	0.6188815	0.9643675	0.2094881	0.1842669	0.0682005	0.7418420	0.8973485	0.8698098	0.8375956	0.8436303	0.9877391	0.7054413	0.7562951	0.7241881	0.8890655	0.1732863	0.9840911	0.6874491	0.9092437	0.5994992	0.5793315	0.1895905	0.8579676	0.6656571	0.9521530	0.0551994	0.3591117	0.0886243	0.5094882	0.7094892	0.7720640	0.0081871	0.6018151	0.9999995	0.8572968	0.6610028	0.4694833	0.5930090	0.2845334	0.4581357	0.9055953	0.4127289	0.0492629	0.1532055	0.8561823	0.0120951	0.4752924	0.0002444	0.9980184	0.1900426	0.6856438	0.8540588	0.2702187	0.0811560	0.6701001	0.2936621	0.0109851	0.8966162	0.2830915	0.6091981	0.0083766	0.9361659	0.4392061	0.4727287	0.8838414	0.2513155	0.7669302	0.1311536	0.1413248
0.9980099	0.0885060	0.7089127	0.5555920	0.0000000	0.4057720	0.9869329	0.9004231	0.0795361	0.1829372	0.9996973	0.8486820	0.5128344	0.9928940	0.9649267	0.3247526	0.3230270	0.2884622	0.8710566	0.4758883	0.5359159	0.2602376	0.7208338	0.0916231	0.2965981	0.8235276	0.9441939	0.5541336	0.4855210	0.9193774	0.9998199	0.3644555	0.0532621	0.9253886	0.9328795	0.3581177	0.2702422	0.9025089	0.8884181	0.8352265	0.9902421	0.4015786	0.6423528	0.0246737	0.6472012	0.7567441	0.1739649	0.9840754	0.6202662	0.8287690	0.4621598	0.3128148	0.4761230	0.4719540	0.8142458	0.9790597	0.0342001	0.3368386	0.0000000	0.6275586	0.9978736	0.3050969	0.1426584	0.7727943	0.9022451	0.2334601	0.7576796	0.4371338	0.8366811	0.7054473	0.3843950	0.2863854	0.3869380	0.9569315	0.0242671	0.7987447	0.0279057	0.5061874	0.2068692	0.6884833	0.1155471	0.3506766	0.1701402	0.4748154	0.5827386	0.6282426	0.0694964	0.5894762	0.4330689	0.5740931	0.4443716	0.3613695	0.7843861	0.4747261	0.4888694	0.6482389	0.0588111	0.6299872	0.5359914	0.0279226
0.9998648	0.0332617	0.8983609	0.9956611	0.0451439	0.1727474	0.8877922	0.7034357	0.4288146	0.4778199	0.6560084	0.4792732	0.1609608	0.9404636	0.8883201	0.2296763	0.4006916	0.6292819	0.9639501	0.4706358	0.5611866	0.8294447	0.0869450	0.2196572	0.4160448	0.0803652	0.9966528	0.7616437	0.8212059	0.6914975	0.9336559	0.5857451	0.1353706	0.9516876	0.9447848	0.7642763	0.2551775	0.8335359	0.4826695	0.3477105	0.9975289	0.9604350	0.9914676	0.1216892	0.8978737	0.9253920	0.4635232	0.9999204	0.4924307	0.9863906	0.6939594	0.0877262	0.0193062	0.0584255	0.7280541	0.9999787	0.2706226	0.4891123	0.0000006	0.0973726	0.3863808	0.6509688	0.3881426	0.7954534	0.6072524	0.4141937	0.8744668	0.6477569	0.9473370	0.0304331	0.5010332	0.3885970	0.4889754	0.1758773	0.5000234	0.7142968	0.0514125	0.2410733	0.0158317	0.1946094	0.5067920	0.5114839	0.5244737	0.2744220	0.5279720	0.4723998	0.1211080	0.1751429	0.7360255	0.3432224	0.4672590	0.3556828	0.4568758	0.6076214	0.1864705	0.9411431	0.0033346	0.4861221	0.2871753	0.6762174
0.9915015	0.0103678	0.6603492	0.6608496	0.0072236	0.2003118	0.8518416	0.6674803	0.3377895	0.2881912	0.8129702	0.9493295	0.5433040	1.0000000	0.8020391	0.3596366	0.2895479	0.2414131	0.9354736	0.4118260	0.5417691	0.0196548	0.9404342	0.7492675	0.5812634	0.7042149	0.9411211	0.5377772	0.7186205	0.4399863	0.7326101	0.5637101	0.0630652	0.9081175	0.8132680	0.3247878	0.6662154	0.8486065	0.7930669	0.7146828	0.8426958	0.6071620	0.2678670	0.0155823	0.9335936	0.9605146	0.4062540	0.9997580	0.4026554	0.5401909	0.8188213	0.6921148	0.0855457	0.2138890	0.7532078	1.0000000	0.1111273	0.5650277	0.0795788	0.5082251	0.8314750	0.3157141	0.3968232	0.4653775	0.9999984	0.4559509	0.9784839	0.8331295	0.6585451	0.4543949	0.4120919	0.6763413	0.7565480	0.7359946	0.0280349	0.6521306	0.4829126	0.3166548	0.0276719	0.8970725	0.1783738	0.4741279	0.4114148	0.4945130	0.5562881	0.7252962	0.1420487	0.6392466	0.7686444	0.2648182	0.6365781	0.1660222	0.9967572	0.6833530	0.2645939	0.8525001	0.0056615	0.3454330	0.4661691	0.0437903
