G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G71A	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.1097285	0.7957900	0.8981531	0.1583825	0.4108421	0.3447639	0.4846603	0.2283524	0.4196895	0.0714484	0.3128544	0.9947172	0.0528847	0.7210186	0.8939091	0.1990984	0.9186937	0.1348389	0.1152852	0.8952857	0.5233599	0.9631490	0.0061145	0.1785165	0.8149061	0.7126873	0.0609295	0.0388072	0.5630431	0.4178963	0.7475911	0.7765278	0.6752571	0.5274181	0.2980685	0.5296521	0.5691876	0.6900511	0.2519596	0.4899639	0.1307073	0.9886484	0.1642394	0.8863984	0.5058499	0.1394326	0.3994376	0.0713980	0.5362995	0.2760111	0.9903046	0.6779543	0.7740949	0.9687409	0.9585358	0.6291792	0.3203952	0.0210410	0.6926197	0.4212227	0.0900126	0.3082087	0.4932507	0.4695835	0.4482907	0.0786234	0.4213053	0.0638222	0.0319389	0.7305771	0.9896365	0.7436062	0.2221227	0.0025580	0.9763430	0.9835693	0.8498903	0.6435468	0.1885645	0.9799464	0.5806263	0.2830215	0.5532319	0.4061380	0.2801291	0.6542141	0.0145912	0.1159982	0.4486604	0.8679099	0.3316947	0.1726349	0.4886958	1.0000000	0.9214761	0.8081696	0.4322773	0.5691061	0.3801919	0.0008867
0.2197602	0.3978961	0.8981614	0.1585281	0.4110141	0.3446876	0.4847502	0.2284080	0.4196510	0.0714272	0.3128636	0.9947179	0.0529203	0.7212439	0.8957782	0.2002414	0.9186890	0.1348503	0.1149435	0.8952681	0.5233150	0.9632002	0.0061145	0.1785150	0.8148849	0.7126350	0.0609295	0.0388062	0.5630972	0.4178969	0.7475925	0.7765132	0.6752447	0.5271046	0.2980895	0.5296090	0.5691612	0.6900422	0.2519608	0.4896432	0.1337944	0.9348249	0.1641983	0.8833863	0.5260803	0.2604451	0.3994356	0.0713968	0.5363059	0.2761097	0.9889917	0.6776130	0.7738965	0.9431213	0.9585336	0.6292109	0.3204254	0.0106407	0.6928179	0.4201381	0.0900496	0.3020745	0.4886673	0.4695515	0.3561044	0.0834507	0.4169146	0.0640964	0.0311992	0.7305771	0.9896345	0.7438105	0.2369091	0.0025574	0.9761034	0.9835345	0.7238652	0.6435096	0.1886988	0.9799434	0.5808145	0.2829838	0.5571022	0.4097534	0.2739444	0.6542135	0.0020114	0.1158974	0.5192819	0.8681344	0.3717963	0.1725795	0.3761925	1.0000000	0.8841528	0.7046336	0.4320603	0.5691058	0.3821760	0.0008868
0.2679842	0.5130520	0.4507770	0.1776011	0.4269821	0.3480664	0.5156701	0.2468052	0.4087983	0.0629492	0.0936408	0.9945541	0.0526206	0.7217802	0.8988390	0.2017914	0.9968326	0.0427252	0.1143469	0.8902393	0.5121871	0.9747205	0.0007297	0.3615667	0.6801946	0.4655445	0.0609295	0.0387983	0.5422888	0.4193950	0.7506765	0.8289094	0.6736446	0.4958405	0.3004417	0.5254317	0.5671419	0.7063464	0.2517359	0.4892434	0.1341814	0.9638464	0.1661556	0.8897028	0.5062598	0.2100845	0.3991275	0.0723243	0.5331129	0.2538299	0.9975943	0.6881629	0.7863508	0.9552999	0.8970311	0.6165176	0.0821325	0.0227427	0.6844063	0.4183421	0.0903464	0.3005067	0.4493208	0.4864356	0.4045233	0.0844586	0.4110365	0.0579409	0.0268665	0.7306850	0.9747997	0.7531116	0.2215481	0.0025748	0.9769307	0.9838856	0.7443463	0.6435313	0.3156765	0.9833546	0.5388028	0.2801083	0.5039051	0.3900271	0.3012685	0.5042997	0.0020552	0.1155258	0.5119363	0.8677335	0.3779816	0.1724596	0.4250274	1.0000000	0.8881286	0.7252437	0.4287727	0.5688110	0.4152178	0.0007987
0.1165219	0.7916807	0.8936475	0.1160658	0.5222655	0.5151383	0.3326468	0.1648967	0.4499487	0.1582111	0.2987500	0.9954201	0.0529975	0.7220720	0.9042886	0.2071585	0.9771667	0.0668394	0.1135022	0.9071933	0.5381867	0.9601473	0.0052649	0.1818961	0.8196502	0.7250494	0.0609295	0.0384756	0.4417068	0.4180065	0.7480117	0.8048808	0.6696910	0.3756929	0.3054469	0.5068562	0.5494975	0.6963651	0.2519828	0.4883642	0.1422429	0.9881764	0.1645890	0.8675886	0.5208158	0.1413736	0.4017653	0.0680128	0.5298150	0.1095027	0.9898021	0.6770320	0.7893369	0.9740649	0.9211484	0.5942834	0.3435220	0.0470160	0.7351665	0.4261943	0.0666953	0.2925834	0.4046949	0.5443055	0.4464650	0.0895402	0.4080095	0.0602198	0.0327117	0.7233356	0.9899743	0.7541274	0.1162612	0.0025531	0.9767506	0.9845047	0.8328458	0.6433946	0.1714196	0.9852347	0.5596383	0.3586660	0.5440152	0.3221008	0.2746290	0.6446047	0.0016401	0.1156283	0.4444575	0.8680138	0.3192813	0.1724423	0.4754971	1.0000000	0.9369550	0.8125857	0.4176369	0.5709465	0.3810098	0.0002350
0.0524749	0.7821597	0.8728442	0.0640107	0.2769521	0.5791935	0.2410942	0.1198186	0.4963849	0.2240970	0.2859442	0.9956495	0.0529792	0.7129046	0.8312803	0.1730118	0.9731222	0.0662996	0.1287125	0.9238155	0.5830822	0.9202986	0.0043126	0.1893716	0.8499704	0.8065749	0.0609295	0.0383538	0.4135240	0.4176807	0.7470162	0.8048844	0.6847842	0.6629754	0.2895983	0.5470332	0.5795234	0.6981955	0.2535917	0.4892684	0.1257410	0.9876627	0.1649780	0.8555806	0.5292667	0.1439639	0.4005044	0.0667505	0.5294624	0.0829309	0.9861202	0.6834128	0.7941149	0.9756398	0.9285079	0.5931264	0.4252297	0.0111201	0.5977952	0.4715891	0.0830394	0.2916046	0.6096762	0.5606757	0.4280755	0.0721911	0.4159793	0.0576657	0.0330100	0.7057988	0.9922856	0.7604023	0.0931008	0.0028522	0.9765557	0.9825507	0.8191375	0.6444563	0.1249306	0.9805099	0.5508270	0.4359738	0.5518731	0.3408160	0.2740452	0.6285297	0.0012970	0.1201944	0.4409838	0.8681464	0.3519138	0.1716137	0.4962031	1.0000000	0.9424816	0.8129669	0.4330840	0.5719443	0.3779928	0.0001471
0.1113975	0.7751176	0.8565812	0.1137683	0.3640802	0.3013111	0.2062160	0.1057416	0.5126184	0.2682121	0.6454206	0.9958332	0.0531947	0.7232554	0.8882698	0.1973716	0.5282480	0.3172064	0.1168960	0.9288466	0.6009682	0.9001710	0.0035367	0.1959198	0.8011146	0.6978657	0.0609296	0.0389036	0.6390871	0.4162070	0.7440789	0.2734554	0.6932720	0.5755670	0.2954457	0.5338243	0.5710365	0.5156299	0.2553828	0.4914061	0.1276434	0.9892867	0.1313754	0.8521489	0.5217810	0.1363577	0.4003596	0.0660910	0.5587294	0.3688279	0.9802216	0.7032784	0.7429436	0.9362290	0.9729230	0.7603800	0.5903192	0.0202783	0.8646498	0.4504679	0.0893717	0.2524393	0.5146635	0.4236865	0.4450817	0.0739746	0.5904322	0.1228602	0.0330769	0.7299743	0.9875823	0.5258757	0.0692290	0.0024888	0.9675087	0.9827404	0.8158383	0.6426707	0.3823903	0.8506514	0.6845736	0.3437604	0.5752538	0.4465406	0.2971652	0.4962830	0.0789487	0.1159449	0.5234574	0.5541325	0.3995365	0.1731750	0.4956553	1.0000000	0.9012738	0.7881747	0.4393370	0.5726553	0.3000287	0.0002196
0.5440538	0.7961433	0.8994907	0.3196858	0.5848024	0.5662712	0.2911683	0.2853047	0.3905267	0.2305867	0.3011769	0.9939576	0.0536508	0.7300318	0.9152188	0.2136669	0.9949423	0.0512274	0.1146372	0.8812425	0.4932071	0.9978484	0.0062230	0.1781125	0.8219589	0.7294336	0.0609295	0.0383765	0.4010002	0.4189008	0.7496811	0.8184710	0.6582209	0.2803287	0.3620220	0.4291735	0.5143098	0.7032237	0.2513076	0.4834475	0.1691323	0.9887383	0.1660071	0.9091070	0.4248620	0.1389504	0.3918351	0.0750561	0.5291935	0.0741401	0.9886131	0.6377242	0.8444360	0.9222442	0.8955073	0.5876006	0.2556975	0.1394984	0.7671865	0.4235707	0.0588396	0.2564640	0.3736222	0.5778147	0.4488187	0.1482721	0.3838526	0.0577844	0.0333214	0.7293614	0.9901963	0.7570328	0.0677500	0.0028296	0.9786682	0.9844207	0.8285363	0.6429712	0.1720184	0.9892522	0.5502414	0.3078359	0.5175879	0.2717700	0.3131843	0.6575209	0.0006874	0.1115997	0.4395415	0.8678225	0.3130369	0.1704343	0.4709501	1.0000000	0.9399773	0.8116856	0.4069832	0.5710685	0.3810812	0.0000129
0.5491931	0.7960813	0.8993141	0.3230356	0.5886061	0.5752279	0.2786151	0.1427812	0.3904278	0.2444736	0.3010628	0.9957362	0.0536462	0.7317186	0.9152399	0.2136839	0.9950873	0.0506792	0.1148436	0.8811923	0.4931082	0.9979743	0.0059984	0.1781644	0.8220024	0.7295505	0.0609295	0.0383679	0.3980528	0.4185930	0.7490642	0.8218160	0.6633068	0.2791550	0.3655971	0.4245186	0.5117647	0.7065472	0.2512947	0.4834974	0.1686441	0.9887125	0.1664496	0.8808620	0.4231019	0.1390593	0.3914718	0.0669168	0.5292710	0.0715296	0.9885799	0.6388473	0.8452594	0.9210731	0.8940786	0.5899161	0.2552230	0.1400402	0.7680913	0.4234823	0.0584833	0.2546409	0.3764119	0.5791139	0.4487893	0.1474332	0.3856701	0.0574586	0.0333179	0.7292510	0.9901996	0.7569923	0.0662599	0.0021318	0.9780376	0.9843740	0.8250581	0.6429607	0.1698317	0.9867519	0.5503977	0.4015704	0.5176862	0.2693015	0.3142559	0.6579627	0.0006740	0.1109550	0.4385770	0.8679426	0.3128287	0.1703780	0.4709275	1.0000000	0.9400455	0.8115450	0.4065317	0.5719363	0.3819958	0.0000116
0.0448773	0.6679228	0.6344601	0.0464786	0.2229079	0.1301402	0.7728989	0.4409155	0.3383922	0.2932796	0.5765371	0.9923703	0.0722658	0.7401161	0.8249703	0.1664840	0.5729819	0.3151185	0.1265300	0.9667192	0.8772711	0.5424733	0.0013647	0.2743237	0.8199503	0.7385643	0.0609306	0.0446686	0.7662574	0.4150316	0.7414067	0.4292581	0.7293334	0.6002731	0.2940791	0.5379914	0.5746697	0.5453176	0.2962230	0.4965574	0.1291549	0.9831840	0.1381502	0.9184533	0.5322823	0.1600833	0.4001412	0.0817530	0.7691033	0.8910202	0.9825698	0.7408781	0.7158836	0.9694235	0.9868503	0.7576421	0.5259766	0.0076234	0.7772754	0.4444174	0.2011222	0.2902659	0.5267352	0.3053708	0.4126701	0.0784241	0.5240836	0.1060098	0.0980405	0.7260057	0.9894704	0.5822634	0.1054588	0.0091371	0.9738562	0.9867027	0.7882767	0.6412889	0.3420404	0.9391675	0.6642704	0.5283631	0.5838935	0.5330988	0.2944813	0.5050974	0.1381365	0.1165091	0.5242153	0.8426219	0.3738368	0.1747179	0.4853229	1.0000000	0.8384910	0.6150473	0.4440902	0.5655700	0.3168296	0.0436123
0.2194573	0.7957900	0.8981531	0.1583827	0.4108424	0.3447640	0.4846602	0.2283524	0.4196895	0.0357242	0.3007149	0.9947172	0.0528830	0.7210144	0.8938789	0.1990789	0.9222194	0.1324388	0.1152897	0.8952857	0.5233599	0.9631491	0.0061134	0.1785235	0.8143762	0.7113479	0.0609295	0.0388073	0.5630408	0.4178988	0.7475968	0.7789942	0.6752372	0.5274179	0.2980690	0.5296507	0.5691866	0.6907272	0.2519576	0.4899635	0.1307075	0.9886453	0.1643081	0.8863981	0.5058522	0.1394508	0.3994377	0.0713980	0.5362995	0.2760110	0.9903944	0.6779583	0.7740963	0.9688993	0.9583640	0.6289422	0.3010773	0.0210329	0.6919724	0.4210921	0.0901264	0.3022834	0.4933342	0.4695838	0.4484237	0.0786234	0.4211012	0.0635339	0.0318948	0.7305770	0.9895954	0.7479134	0.2230305	0.0025580	0.9763610	0.9835684	0.8499859	0.6435479	0.1854117	0.9799238	0.5785694	0.2835637	0.5526636	0.4061380	0.2801152	0.6543799	0.0144745	0.1159992	0.4482099	0.8679218	0.3315797	0.1726340	0.4886923	1.0000000	0.9214200	0.8081156	0.4322775	0.5691059	0.3810918	0.0010165
