"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.0139711	0.6304245	0.9996792	0.1210205	0.4622170	0.0000937	0.0307461	0.0190541	0.7927575	0.4394747	0.1195906	0.0905726	0.0033899	0.1085527	0.8819000	0.4135136	0.4708810	0.9803368	0.9424224	0.8618490	0.0629735	0.6294838	0.9934189	0.9883313	0.9135621	0.6779965	0.9251062	0.1092222	0.2172655	0.0356987	0.3798102	0.0792548	0.6638624	0.8185095	0.2706352	0.8728338	0.2457455	0.7397276	0.3597126	0.0207319	0.9510590	0.4450119	0.0717089	0.0629866	0.7498559	0.5003144	0.5933679	0.8344116	0.8446906	0.3171471	0.0700300	0.3489685	0.9697337	0.0002278	0.7427047	0.5164127	0.7764129	0.2570553	0.4633978	0.9743241	0.7936204	0.5648724	0.2059742	0.2700111	0.5127827	0.5075602	0.9963955	0.7283772	0.4571776	0.0418208	0.3660754	0.2174401	0.2702023	0.8755228	0.2869250	0.3571738	0.9076419	0.2720949	0.2455255	0.6357681	0.7692029	0.9799312	0.1028098	0.6162674	0.9882614	0.3577107	0.2510176	0.5117210	0.5599102	0.7703960	0.4910689	0.2057545	0.4111936	0.5521592	0.0799339	0.6046623	0.2449171	0.0283170	0.5469560	0.9818224
50	0.0122351	0.6254510	0.9997008	0.1170237	0.2595359	0.0000938	0.0311127	0.0882923	0.7916229	0.4556701	0.1247722	0.4254716	0.0033860	0.1085199	0.8847333	0.4036901	0.4708818	0.9803184	0.9342654	0.8618491	0.0774139	0.8714513	0.9925471	0.9883390	0.6741106	0.6788402	0.9219386	0.1088493	0.2085031	0.0356964	0.1213132	0.0828338	0.6518467	0.5867422	0.3000810	0.9628910	0.2662064	0.5318670	0.5073129	0.5173606	0.9520567	0.4545576	0.0720967	0.2130777	0.5905746	0.3061120	0.5940404	0.8432204	0.9503046	0.3196181	0.0719465	0.3780627	0.9621886	0.0002306	0.9215814	0.3286773	0.7651242	0.1984412	0.4634417	0.9734122	0.7738515	0.8266181	0.2071220	0.1040744	0.4565985	0.5084983	0.9972585	0.7261208	0.4583217	0.0527593	0.2201988	0.3045759	0.3210410	0.8381962	0.2408902	0.2955062	0.7266706	0.8095155	0.2516331	0.6032575	0.7595463	0.9904133	0.2887960	0.6206642	0.9896880	0.3584334	0.3206563	0.5131998	0.5344127	0.7698225	0.4786774	0.3173231	0.4055748	0.3665687	0.0808304	0.6026111	0.2364178	0.0283282	0.2421944	0.9751834
100	0.0115168	0.6103229	0.9997626	0.1140617	0.1905348	0.0000975	0.0333024	0.1096058	0.7794636	0.4925843	0.1427388	0.4640021	0.0033542	0.1082479	0.8908667	0.3892079	0.4709194	0.9798860	0.9007046	0.8616365	0.1426374	0.8892665	0.9897016	0.9884402	0.6082102	0.6895555	0.9109794	0.1071003	0.1455094	0.0355538	0.0475748	0.0957084	0.6242323	0.5266123	0.3473023	0.9856925	0.2084112	0.5109456	0.5518920	0.6275405	0.9541258	0.4541422	0.0857273	0.2658107	0.5933001	0.2529799	0.5999795	0.8586772	0.9668926	0.3236505	0.0717855	0.4193726	0.9276917	0.0002402	0.9760995	0.2771448	0.7361093	0.1874815	0.4649632	0.9697247	0.6445323	0.8992784	0.2271273	0.0669066	0.4390917	0.5081128	0.9969593	0.7244214	0.4637485	0.0940150	0.1550456	0.3344382	0.4197789	0.8246457	0.1765406	0.1824180	0.6302187	0.9060496	0.2136879	0.5387862	0.7431219	0.9744534	0.3464435	0.6124851	0.9925290	0.3663593	0.4368360	0.5181994	0.4743715	0.7608975	0.4608277	0.3429466	0.3947066	0.3451844	0.0787189	0.5954509	0.2239934	0.0283359	0.0995784	0.8798954
150	0.0111631	0.5946974	0.9998134	0.1137943	0.1670256	0.0001125	0.0366820	0.1161697	0.7540491	0.5201781	0.1613939	0.4684351	0.0033025	0.1077972	0.8949915	0.3957882	0.4711790	0.9785387	0.8706622	0.8606821	0.1968417	0.8939460	0.9867419	0.9888964	0.5882118	0.7258899	0.8960494	0.1007373	0.0988257	0.0348270	0.0263915	0.1120900	0.6035283	0.5092297	0.3744659	0.9904856	0.1860012	0.5080476	0.5650920	0.6520225	0.9546869	0.4430270	0.1415433	0.2795313	0.6104637	0.2360652	0.6101559	0.8672374	0.9658506	0.3223134	0.0641169	0.4370102	0.8932034	0.0002543	0.9927155	0.2530056	0.7115165	0.1967747	0.4753718	0.9671127	0.5213318	0.9160515	0.2805742	0.1857460	0.4327823	0.5061628	0.9928228	0.7274383	0.4722530	0.1489671	0.1250350	0.3487965	0.4932650	0.8263082	0.1402343	0.1258844	0.5776987	0.9107500	0.1844136	0.4993729	0.7308301	0.9511492	0.3677571	0.5669670	0.9941742	0.3813851	0.5060402	0.5246630	0.4418165	0.7430702	0.4540854	0.3477386	0.3870710	0.3603093	0.0800487	0.5859013	0.2201060	0.0283415	0.0567140	0.7894085
200	0.0110033	0.5835601	0.9998408	0.1144396	0.1589512	0.0001394	0.0393867	0.1181944	0.7268089	0.5338956	0.1735055	0.4689451	0.0032617	0.1074330	0.8963014	0.4123506	0.4718178	0.9766296	0.8544110	0.8589662	0.2202167	0.8967884	0.9847242	0.9902005	0.5793736	0.7665105	0.8766986	0.0895936	0.0786981	0.0333998	0.0200092	0.1263117	0.5912065	0.5022092	0.3871380	0.9911494	0.1793768	0.5060539	0.5687688	0.6578931	0.9507320	0.4142574	0.2118945	0.2813014	0.6179110	0.2276296	0.6191967	0.8704896	0.9639237	0.3149314	0.0610188	0.4445008	0.8721591	0.0002604	0.9977797	0.2350358	0.6971883	0.2236825	0.4999221	0.9657112	0.4460250	0.9081704	0.3410153	0.3056657	0.4304093	0.5025938	0.9854757	0.7318617	0.4791462	0.1920047	0.1103474	0.3573025	0.5362563	0.8382121	0.1209167	0.1053512	0.5502742	0.9035979	0.1690674	0.4826623	0.7218635	0.9364570	0.3784564	0.5112968	0.9947368	0.3957210	0.5404947	0.5295978	0.4400422	0.7667951	0.4537235	0.3486271	0.3852688	0.3809531	0.1051295	0.5748356	0.2242222	0.0283483	0.0426840	0.7509554
250	0.0109377	0.5767967	0.9998511	0.1166670	0.1560696	0.0001691	0.0406114	0.1188216	0.7064366	0.5390927	0.1802684	0.4690038	0.0032420	0.1072518	0.8964543	0.4270522	0.4727323	0.9748120	0.8459137	0.8570561	0.2276475	0.8987486	0.9835977	0.9921889	0.5718231	0.7907796	0.8501792	0.0798449	0.0704236	0.0318782	0.0177160	0.1370312	0.5839965	0.4981997	0.3929110	0.9910173	0.1773004	0.5050263	0.5695465	0.6616287	0.9375155	0.3787172	0.2609448	0.2806372	0.6159714	0.2218193	0.6249709	0.8714737	0.9642602	0.3040568	0.0687830	0.4504158	0.8602356	0.0002563	0.9993232	0.2180930	0.6899166	0.2585142	0.5267521	0.9649043	0.4092524	0.8868381	0.3863949	0.3603416	0.4299869	0.4931810	0.9788539	0.7348426	0.4824402	0.2173297	0.1028320	0.3619392	0.5594507	0.8501059	0.1106127	0.0976933	0.5357141	0.9010096	0.1615035	0.4774736	0.7160012	0.9288414	0.3848526	0.4704507	0.9947563	0.4076701	0.5499323	0.5303215	0.4526105	0.8477091	0.4554712	0.3495507	0.3909557	0.3979752	0.1591038	0.5608052	0.2352527	0.0283522	0.0377237	0.7380059
300	0.0109117	0.5729412	0.9998487	0.1202581	0.1549344	0.0001910	0.0406217	0.1190179	0.6943682	0.5404909	0.1846848	0.4690105	0.0032347	0.1071818	0.8968205	0.4369902	0.4736843	0.9734028	0.8407018	0.8554627	0.2293903	0.9000226	0.9830437	0.9940500	0.5619743	0.8031323	0.8191454	0.0737982	0.0662947	0.0307517	0.0165891	0.1453527	0.5791798	0.4957052	0.3956738	0.9907874	0.1764271	0.5047680	0.5693500	0.6680720	0.9115507	0.3508825	0.2859999	0.2799155	0.6074231	0.2178421	0.6279927	0.8716970	0.9662917	0.2930428	0.0820326	0.4560089	0.8530141	0.0002494	0.9997937	0.2023561	0.6861864	0.2900403	0.5456271	0.9643777	0.3935114	0.8637139	0.4163029	0.3837057	0.4312725	0.4776659	0.9748006	0.7355744	0.4828282	0.2303221	0.0989058	0.3639565	0.5719679	0.8581072	0.1050796	0.0946580	0.5264671	0.9002847	0.1574985	0.4774093	0.7133433	0.9238170	0.3887775	0.4444369	0.9945375	0.4169382	0.5438890	0.5245767	0.4676908	0.9081630	0.4570624	0.3521151	0.4009089	0.4107952	0.2204853	0.5449316	0.2481765	0.0283484	0.0358426	0.7341912
350	0.0109014	0.5707808	0.9998360	0.1244048	0.1544152	0.0002015	0.0400681	0.1190809	0.6884005	0.5405127	0.1885106	0.4690113	0.0032293	0.1071328	0.8975249	0.4431141	0.4745028	0.9724066	0.8372613	0.8543650	0.2295974	0.9008944	0.9827976	0.9953611	0.5485751	0.8112818	0.7896362	0.0704200	0.0635185	0.0300584	0.0158926	0.1528912	0.5748865	0.4942517	0.3970957	0.9905975	0.1759054	0.5048356	0.5688303	0.6758984	0.8755365	0.3344833	0.2963923	0.2794704	0.5960933	0.2154090	0.6293656	0.8717064	0.9686045	0.2839351	0.0939355	0.4605305	0.8480299	0.0002447	0.9999371	0.1884282	0.6840755	0.3143502	0.5560070	0.9640250	0.3869258	0.8461486	0.4361603	0.3942614	0.4342691	0.4622008	0.9727135	0.7342983	0.4811845	0.2366913	0.0968075	0.3643471	0.5790613	0.8627160	0.1019007	0.0933992	0.5180803	0.9000775	0.1551933	0.4792945	0.7135964	0.9193762	0.3913018	0.4255098	0.9941896	0.4238688	0.5327970	0.5117679	0.4802829	0.9361803	0.4576826	0.3572898	0.4100448	0.4217280	0.2710883	0.5304571	0.2563876	0.0283367	0.0350595	0.7333162
400	0.0108973	0.5695733	0.9998156	0.1285211	0.1541426	0.0002032	0.0394529	0.1191028	0.6859550	0.5401297	0.1922269	0.4690114	0.0032227	0.1070739	0.8982218	0.4469000	0.4751320	0.9717288	0.8350850	0.8537056	0.2296030	0.9016197	0.9826979	0.9961621	0.5322415	0.8189275	0.7653912	0.0684863	0.0613648	0.0296452	0.0154363	0.1607506	0.5704329	0.4934843	0.3978974	0.9904679	0.1755384	0.5049845	0.5682590	0.6821281	0.8389071	0.3268421	0.2998958	0.2792278	0.5856925	0.2140835	0.6299169	0.8716712	0.9703023	0.2769031	0.1031567	0.4635162	0.8441546	0.0002424	0.9999808	0.1759235	0.6827600	0.3322810	0.5609385	0.9638048	0.3836797	0.8353798	0.4499737	0.3994711	0.4386993	0.4513758	0.9716594	0.7316536	0.4782664	0.2398555	0.0956176	0.3638491	0.5833641	0.8651636	0.0997563	0.0928586	0.5083802	0.9000160	0.1538338	0.4815924	0.7158199	0.9152040	0.3931625	0.4085806	0.9937394	0.4293665	0.5230772	0.4930399	0.4895360	0.9471239	0.4574629	0.3650318	0.4159090	0.4332920	0.3075303	0.5195200	0.2579685	0.0283204	0.0346768	0.7332697
