G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G56A	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.6419216	0.1054560	0.6159483	0.5970241	0.2672422	0.1207675	0.4632635	0.4218802	0.7062410	0.6652153	0.6823473	0.8703142	0.1285876	0.5772575	0.6439578	0.2448059	0.4509021	0.3966072	0.0188152	0.0599015	0.3457324	0.6528714	0.5236042	0.2842080	0.3539735	0.2159489	0.2619295	0.7140417	0.4221031	0.6058695	0.1274039	0.2522103	0.6097766	0.6598745	0.5162363	0.4224077	0.6190122	0.4901651	0.1866029	0.5965029	0.5400889	0.6364170	0.6576363	0.0402756	0.4125757	0.6820896	0.7143181	0.5351033	0.3815022	0.6488667	0.2742982	0.0009734	0.2417627	0.0207644	0.0299903	0.1646465	0.6550263	0.3040477	0.1063796	0.4625756	0.2934920	0.5276296	0.0014200	0.5565270	0.3933477	0.6437281	0.1591471	0.7197237	0.0379824	0.1346873	0.2304494	0.4111028	0.6609086	0.2431526	0.2866119	0.6168128	0.0021729	0.0953871	0.6612080	0.5580785	0.5022777	0.2050707	0.1484753	0.5539022	0.7485093	0.2521674	0.4881739	0.3155402	0.2472145	0.3654529	0.0388332	0.5588447	0.4060208	0.7605098	0.1391101	0.6183752	0.2816002	0.0149688	0.2541316
0.0209961	0.0000000	0.0188164	0.6555823	0.4236062	0.2821593	0.3840910	0.3454586	0.4448991	0.5485438	0.6333889	0.7692120	0.3884180	0.5936265	0.0913358	0.7386541	0.3128389	0.4424219	0.2797652	0.0154174	0.0510960	0.3541756	0.8543180	0.6105243	0.3381315	0.2425687	0.3744391	0.3127813	0.7048911	0.3723200	0.4682769	0.2497371	0.2444335	0.1345255	0.6292276	0.5710024	0.5225792	0.4611634	0.3572160	0.1141735	0.4793797	0.6369355	0.6003218	0.7767104	0.6599293	0.4381609	0.7805618	0.8603097	0.5694681	0.4714051	0.6782936	0.6751641	0.0004209	0.2682689	0.0086788	0.0429039	0.2511710	0.7152984	0.0967289	0.5092338	0.3337361	0.3623549	0.5197576	0.0003189	0.6024881	0.3193675	0.4564568	0.4232197	0.6454109	0.0473705	0.0631755	0.3157011	0.2542950	0.6392829	0.2803009	0.2338151	0.5617762	0.0009384	0.0749255	0.7635298	0.6777148	0.6350212	0.1402922	0.1084065	0.5147484	0.6460677	0.1509611	0.5551608	0.3764885	0.2712677	0.4294221	0.3271348	0.4740316	0.3778432	0.7421606	0.1296698	0.6528763	0.5771385	0.0906130	0.2108097
0.4154901	0.6557136	0.0000000	0.7670866	0.4836454	0.2587025	0.1724108	0.4821358	0.3319549	0.4746784	0.7088960	0.5827055	0.7745474	0.3084152	0.4634287	0.6401867	0.3000131	0.4337774	0.3749581	0.0343273	0.0404462	0.3436132	0.8432607	0.4590224	0.4187513	0.2832978	0.1749526	0.2521547	0.7575085	0.4709692	0.5847825	0.0811034	0.2594246	0.5448727	0.4856048	0.7110596	0.2150034	0.4261886	0.4527533	0.2476145	0.2457444	0.7203985	0.5945962	0.7560518	0.2408677	0.4109102	0.6487815	0.6855776	0.5050827	0.5367115	0.6412962	0.4302693	0.0002234	0.1957579	0.0273417	0.0226879	0.0291132	0.7158564	0.2728608	0.1900072	0.6239846	0.2547492	0.4063134	0.0002409	0.6299929	0.4446730	0.5167818	0.1590646	0.5998595	0.0134379	0.1207283	0.1696207	0.4074494	0.7552285	0.2320820	0.3186676	0.5624122	0.0025305	0.1020103	0.7174995	0.6937263	0.5741082	0.1653216	0.1880667	0.4491781	0.8086250	0.3760141	0.4906641	0.3171619	0.2676565	0.4564079	0.0139872	0.5339552	0.3945556	0.7526170	0.1681981	0.4960803	0.3243031	0.0333682	0.1464377
0.3095587	0.7805561	0.1176508	0.0000000	0.6076750	0.2913466	0.1469127	0.4885447	0.3442852	0.4839869	0.6176941	0.6782899	0.6848715	0.1916306	0.4891444	0.5217882	0.3800652	0.3995540	0.4124567	0.0173269	0.0703389	0.3525659	0.5856820	0.5892776	0.5240527	0.2478122	0.2944818	0.2848015	0.8090087	0.3517279	0.7350748	0.1090680	0.3047653	0.4316733	0.6579326	0.5682161	0.2456885	0.3996072	0.4783168	0.2265871	0.1554676	0.6317214	0.5822997	0.6944137	0.1741218	0.4997091	0.8273153	0.7027967	0.4523728	0.4662296	0.5941716	0.5356312	0.0010895	0.2690730	0.0679659	0.2008460	0.0136416	0.5987417	0.2904710	0.1379300	0.5097086	0.3982380	0.0846090	0.0003630	0.6286416	0.1461850	0.6233423	0.1048594	0.7672292	0.0241449	0.1264051	0.1884432	0.4393730	0.8214757	0.3500097	0.3507198	0.6478771	0.0049714	0.1175640	0.3758058	0.6762998	0.5025934	0.2474603	0.2026443	0.4727583	0.7123360	0.2901747	0.1594182	0.2327268	0.2679602	0.5526614	0.0228037	0.5453258	0.3387494	0.7282271	0.4145040	0.5917642	0.5439134	0.0310994	0.0982887
0.3956079	0.6905375	0.1124886	0.6192257	0.0000000	0.3342614	0.3236924	0.5365432	0.3342168	0.6131212	0.7074173	0.7866710	0.8263533	0.1783167	0.6267579	0.6588464	0.4500031	0.4292372	0.3267742	0.0506237	0.2110066	0.6496817	0.7526797	0.5650181	0.3776784	0.5143695	0.2799954	0.2426813	0.6361130	0.3940104	0.7511798	0.0511300	0.0467124	0.0082807	0.4102236	0.6510962	0.1426353	0.3055099	0.4947765	0.2164752	0.2057704	0.7480294	0.6308770	0.7182531	0.1751735	0.6398861	0.7457530	0.7408906	0.6157066	0.3950627	0.5860720	0.3717203	0.0011967	0.2071519	0.0626819	0.0136250	0.0398613	0.8264198	0.0072819	0.3792684	0.6601909	0.2746168	0.6727459	0.2217597	0.7458728	0.7394440	0.5194476	0.4568824	0.7167479	0.3487856	0.2451076	0.3385052	0.4123799	0.7088360	0.2305292	0.2756549	0.4724885	0.0009831	0.2375507	0.6670161	0.4887615	0.5453686	0.2252511	0.1757295	0.4940958	0.6995377	0.4947441	0.5231067	0.2529366	0.2673865	0.5405466	0.0079881	0.2912033	0.4098302	0.4886609	0.0767984	0.8272890	0.5098781	0.0748430	0.1886094
0.4028382	0.6651020	0.0992328	0.4883458	0.3021209	0.0000000	0.2293019	0.5944087	0.1518767	0.5568273	0.5863727	0.6878741	0.5826749	0.2375146	0.5088956	0.6788549	0.3964898	0.4210869	0.2281758	0.0331702	0.0523718	0.1694573	0.6183439	0.6129589	0.3372119	0.2498598	0.3088778	0.5096204	0.1822007	0.0294265	0.6257145	0.0962494	0.4205282	0.3670862	0.6330610	0.6646066	0.2653449	0.5085010	0.3709041	0.2118062	0.1717399	0.5901137	0.6379239	0.6299851	0.2037592	0.4331640	0.7069178	0.7686063	0.4313234	0.5110630	0.2217287	0.4877135	0.0003590	0.3573429	0.1870891	0.0064764	0.0352528	0.5916572	0.1307641	0.2291925	0.5203222	0.3165468	0.4432069	0.0029609	0.6271745	0.3513133	0.6914540	0.3073817	0.6721166	0.0742635	0.1201614	0.2703150	0.4416763	0.5767034	0.4355007	0.5084733	0.5948613	0.0059066	0.1109049	0.7787815	0.6543220	0.3622905	0.2550534	0.1860449	0.5010748	0.8353065	0.2109729	0.5983178	0.0683205	0.2253439	0.1103358	0.0248640	0.5508880	0.3158713	0.3074209	0.1374623	0.5349545	0.5379029	0.0381492	0.0420557
0.3448725	0.6139457	0.0823565	0.7225908	0.5522490	0.2827505	0.0000000	0.4224043	0.3684752	0.6277027	0.6625644	0.6867236	0.6784797	0.2571744	0.4839056	0.7091129	0.3140770	0.4289422	0.3577661	0.0305534	0.0733605	0.3444410	0.6654282	0.5993066	0.4331914	0.3096494	0.2367661	0.3454939	0.5885894	0.3701767	0.6735518	0.1683155	0.2707759	0.5332732	0.5123325	0.6494520	0.2566772	0.4221105	0.5588431	0.2941778	0.1410873	0.5582276	0.5825692	0.8297352	0.2982135	0.5069819	0.7111208	0.6829309	0.5179617	0.3532562	0.5197050	0.3843196	0.0100986	0.2136287	0.0327198	0.0278278	0.0459868	0.5571180	0.3157460	0.3812037	0.4293906	0.0746392	0.4981150	0.0007097	0.6715272	0.2259954	0.8095070	0.0201333	0.7962770	0.0221742	0.2232525	0.0788561	0.3210423	0.5917456	0.2130206	0.2812208	0.7186259	0.0057566	0.1350735	0.5741346	0.6474275	0.5157574	0.2309207	0.1549484	0.4960708	0.7166821	0.3403463	0.5361615	0.3650389	0.2911332	0.4926855	0.0059625	0.5355682	0.4305907	0.7090179	0.1388088	0.5592426	0.5599289	0.0331776	0.1015458
0.3025620	0.6648851	0.1515055	0.6128953	0.4014964	0.2637054	0.4462946	0.0000000	0.2778914	0.3868290	0.6869943	0.6666643	0.6882264	0.2297219	0.4750934	0.6081486	0.4205087	0.3862032	0.3420053	0.0547623	0.0753786	0.3346430	0.7766554	0.5439780	0.3127428	0.3955136	0.3601268	0.3828389	0.7786096	0.3557337	0.6727546	0.1178847	0.3254475	0.4775542	0.6113069	0.6271414	0.2889358	0.5327359	0.3425849	0.1978765	0.1792850	0.6621203	0.5431353	0.7467363	0.2219663	0.5052046	0.7614499	0.6815335	0.4497402	0.4278846	0.6447438	0.4748204	0.0001375	0.2603594	0.1996596	0.0288695	0.0521343	0.6651430	0.2060955	0.1420521	0.4568605	0.3909427	0.5320004	0.0001459	0.6469730	0.5347123	0.5877851	0.2615031	0.7430964	0.0218548	0.1314320	0.3108505	0.3152750	0.6908568	0.2343140	0.2507770	0.5592069	0.0146868	0.0993914	0.7472329	0.4772347	0.5064081	0.3111406	0.1819298	0.4307441	0.6871896	0.2586080	0.4418827	0.2578782	0.2384797	0.3769181	0.0470287	0.4858441	0.3819077	0.6673899	0.1201531	0.5658810	0.5423265	0.0433447	0.1074235
0.4527173	0.6018141	0.1568260	0.5284434	0.5861100	0.3670835	0.2358887	0.7933418	0.0000000	0.6127858	0.6766221	0.6590674	0.6446905	0.2345937	0.5825000	0.7075601	0.3340328	0.4438759	0.3443303	0.0254673	0.0704173	0.3302372	0.6080710	0.6045819	0.3330472	0.3110423	0.2529776	0.2877997	0.6554857	0.3741007	0.7248408	0.1229621	0.3271900	0.4343009	0.6674198	0.7106951	0.2894239	0.4787719	0.4319123	0.2039078	0.1300278	0.6742127	0.5633007	0.5812607	0.2002320	0.5533209	0.7684439	0.6814801	0.5670476	0.5589530	0.6723775	0.3320825	0.0003044	0.4711183	0.0058939	0.0007464	0.0290755	0.4228673	0.4488702	0.2089816	0.5445705	0.2874257	0.5116528	0.0059782	0.5858722	0.3182184	0.7439607	0.1299808	0.6744178	0.0378349	0.1514737	0.3226709	0.4062552	0.5836324	0.2369313	0.3063779	0.5984217	0.0053499	0.1513661	0.6871231	0.5051858	0.5152603	0.1811302	0.2522805	0.1329282	0.6958266	0.1261947	0.6587451	0.0887420	0.2904147	0.4372880	0.0049593	0.5796884	0.4085210	0.6086597	0.2859264	0.6895664	0.4018273	0.0451241	0.0612422
0.3244451	0.7153023	0.1214059	0.4712345	0.5426192	0.3807629	0.1924413	0.4302340	0.3854116	0.0000000	0.8354568	0.6796614	0.7144885	0.2460178	0.6761102	0.6077301	0.3647970	0.4434347	0.4588886	0.0364686	0.0865763	0.3668961	0.5195007	0.1249113	0.6900322	0.3203691	0.2577273	0.2711561	0.6989090	0.4551051	0.6313170	0.1173856	0.3083407	0.4731557	0.5633152	0.5849720	0.2130920	0.3745218	0.4673612	0.2302778	0.1702603	0.6696514	0.6437580	0.7820789	0.2310868	0.5169743	0.6146733	0.8091309	0.6068828	0.4246563	0.6186469	0.3784400	0.0006871	0.2664157	0.0441635	0.0325295	0.0145098	0.6694064	0.2632569	0.1625620	0.5298280	0.6306298	0.4556034	0.0108408	0.6427996	0.3336777	0.7061406	0.1041362	0.7498176	0.0484102	0.1841876	0.0974552	0.3455870	0.7044688	0.2310723	0.3257992	0.6145325	0.0018765	0.1245123	0.6216030	0.6233389	0.5775716	0.1618974	0.2385402	0.6306624	0.7447615	0.3243349	0.5209810	0.4206991	0.2626110	0.3788432	0.0179609	0.4576747	0.3844018	0.7681408	0.1115140	0.5221538	0.5483191	0.0425616	0.1644019
