G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G71A	G95	G96	G97	G98	G99	G100
0.4408558	0.7738940	0.1160336	0.3931514	0.7918446	0.7714924	0.9580141	0.8924252	0.8978264	0.0205990	0.4419529	0.5883529	0.4210543	0.7947060	0.9317819	0.8522804	0.0000000	0.9058232	0.4233746	0.4476564	0.0488206	0.9560621	0.1962046	0.4405771	0.4597082	0.6701651	0.9871340	1.0432199	0.6083179	0.0052117	0.6602715	0.0931834	0.9748296	0.4022615	0.0155384	0.7830125	0.1157146	0.4484348	0.9479570	0.0698163	0.6840256	0.1139370	0.5701326	0.0091201	0.0996690	1.0915934	0.0000000	0.0876488	0.7399076	0.1739618	0.3760850	1.0897699	0.2581134	0.0066834	0.9091574	0.5500402	0.7662241	0.8732151	0.0038538	0.3524970	1.0605360	0.0015622	1.0441402	0.6109833	0.5775651	0.9513338	0.4579390	0.0603397	0.6305276	0.2252421	0.3889827	0.3775054	0.6929828	0.0484786	0.3126142	0.6359284	0.5736655	0.0027849	0.0317377	0.7965743	0.7479105	0.1929670	0.0002306	0.2181830	0.9814777	0.7858875	0.1488691	0.2368813	0.3085338	1.0154748	0.1993271	0.9405339	0.0125466	0.5630084	0.5100861	0.0823386	1.0134468	0.0014299	0.3167197	0.2204480
0.4037117	0.7306343	0.1110630	0.2411732	0.8092374	0.0000000	0.8771299	0.9619006	1.0281745	0.0175749	0.4683316	0.6869909	0.4341887	0.8331068	0.9076354	0.7246607	0.0000000	0.9861605	0.4121659	0.6121153	0.0868547	1.0464431	0.1940146	0.4099334	0.4987184	0.6465022	0.9419392	0.9878792	0.6074916	0.0079905	0.5385005	0.0755304	1.0954294	0.4372312	0.0093985	0.8196473	0.1231093	0.5956056	1.0401596	0.0238349	0.6563692	0.2432074	0.7653490	0.0038746	0.0547887	1.0935400	0.0000082	0.0943966	0.9455498	0.2123809	0.3912757	1.0188690	0.1558328	0.1924105	0.9180533	0.2594168	0.7685070	0.8525931	0.0043672	0.3336412	0.9641556	0.0029956	0.9671788	0.8062479	0.5176387	1.0656470	0.4164924	0.5573119	0.6231250	0.3583419	0.3796579	0.4152079	0.5747680	0.0348355	0.3913917	0.5270255	0.2285563	0.0011690	0.0325274	0.8514855	0.5494329	0.1769838	0.0015439	0.2082968	0.9964316	0.8486883	0.1358392	0.4629884	0.2477255	0.9623377	0.1530319	0.8259387	0.0715828	0.4912896	0.5925719	0.0772180	1.0726176	0.0043314	0.3097253	0.0773241
0.4128588	0.8639199	0.1400121	0.1731448	0.7119027	0.0000000	1.0959124	0.9726350	1.0735587	0.0141760	0.4237544	0.5900373	0.4255674	0.8655131	0.9349613	0.7718007	0.6954920	1.0531003	1.0738173	0.4889471	0.0409986	1.0474112	0.1009769	0.3818011	0.4892317	0.7267681	0.9407833	1.0535660	0.6846009	0.6658123	0.7393964	0.0836511	0.0811924	0.4582835	0.0117332	0.7372646	0.0969671	0.5971417	0.9932085	0.0453376	0.5075014	0.1826510	0.6861099	0.0043821	0.0574676	1.0142383	0.0000000	0.3762577	0.2074493	0.4464935	0.4918164	0.9918448	0.4003469	0.0003420	1.0145732	0.6701601	0.8100308	0.8507694	0.0013349	0.5598128	1.0210330	0.0046321	1.0294117	0.7409545	1.0345084	1.0016883	0.4578552	0.6539146	0.6239950	0.3348566	0.4941190	0.4129693	0.9791433	0.0915778	0.2194398	0.1394003	0.0372038	0.0030985	0.0184744	0.6862314	0.7489839	0.1784110	0.0108770	0.2093603	0.8970105	0.7736411	0.1857110	0.3776463	0.4031312	1.0357939	0.3200294	0.4827944	0.1688304	0.5831490	0.5263098	0.1130716	1.0632312	0.0058200	0.2758146	0.1269648
0.3865322	0.7399952	0.1115850	0.3689590	0.8214489	0.8040380	0.9337170	1.1503456	1.0591418	0.0045851	0.4524143	0.5193456	0.4436074	0.6923100	0.8342509	0.7363571	0.0000000	1.0761458	0.3768059	0.4731506	0.0583458	0.9819559	0.2280901	0.3910803	0.4944100	0.6813652	0.9002816	1.0254659	0.6123192	0.0107032	0.4863626	0.0470623	1.0551932	0.3539076	0.0210740	0.7254178	0.1911036	0.5417405	0.9283324	0.0271253	0.6394378	0.2681709	0.8681107	0.0082247	0.0732125	1.0564095	0.0027537	0.0797160	1.0425349	0.0000000	0.4128518	1.0528123	0.2678007	0.3590856	0.8683572	0.5192415	0.8311216	0.9637926	0.0009819	0.2997818	0.9064235	0.0342327	0.9124620	0.4992805	0.5418017	0.9519572	0.4715228	0.0427384	0.7001665	0.4219768	0.1433482	0.4809370	0.6861452	0.0414129	0.4980855	0.6657743	0.5825737	0.0030517	0.0399022	0.8434390	0.6509327	0.2500663	0.0001785	0.2284887	0.8618564	0.8150193	0.2363203	0.2346311	0.2247257	0.9609384	0.0331158	0.8522183	0.0072206	0.5616026	0.4939539	0.1079415	0.8711665	0.0005394	0.3384887	0.0655503
0.3625220	0.7429711	0.1620699	0.4227026	0.9500444	0.8765773	1.0459609	1.0154419	0.9722124	0.0294437	0.8287514	0.9603673	1.0189151	0.3160713	0.8009046	0.8162373	0.0000000	1.0671024	0.4114114	0.4662214	0.0591164	1.0357307	0.2054635	0.6955327	0.4468268	0.7254848	1.0444581	1.0829649	0.6596160	0.0188508	0.7380263	0.0750829	0.0000000	0.4266812	0.0650639	1.0756295	0.0272605	0.1948072	0.5687058	0.0416507	0.4530120	0.2269588	0.6750660	0.0076131	0.0821108	1.0053791	0.4788470	0.3667063	0.2462981	0.3589212	0.6521674	1.0142613	0.2017124	0.0991836	0.8626776	0.0518327	0.9088559	0.2313009	0.0118654	0.5447774	0.9884333	0.1932007	0.9719015	0.4232131	0.6882537	0.8003637	0.8998667	0.2663065	0.8188169	0.0908094	0.4807710	0.3448333	0.7791755	0.0511472	0.1607243	0.6208257	0.9511025	0.0077291	0.0293177	0.7893188	0.8765750	0.3190077	0.0173573	0.1610239	0.9900997	0.9599437	0.2561263	0.2721801	0.5512170	1.0057596	0.1208577	0.8079221	0.0049879	0.6237701	0.5258779	0.0382448	1.0557868	0.0046883	0.2002957	0.1267737
0.4221997	0.8090788	0.1831486	0.5651079	0.9608131	0.9734703	0.8943096	1.0225582	1.0387609	0.0114836	0.6992906	0.9743229	1.0312405	0.0699583	0.9595431	0.9643071	0.0000000	0.9252787	0.4804226	0.4763460	0.0426491	0.9625946	0.2127876	0.7213080	0.0856044	0.6673728	1.0182956	0.9656498	0.6198391	0.0057977	0.6593404	0.0595024	0.1069072	0.5094305	0.1222610	1.0382603	0.0388974	0.0963039	0.0000000	0.0321863	0.9093191	0.1954771	0.7639290	0.0091541	0.1074705	1.0090644	0.4262410	0.4338897	0.0614474	0.5577431	0.6651086	0.6147416	0.1536126	0.0631003	0.9027166	0.0342399	0.8301081	0.2147432	0.0103926	0.6357241	1.1045156	0.2432291	0.9755083	0.1790295	0.6168542	0.5152578	0.8473210	0.2358275	0.9272694	0.0453220	0.5979779	0.3997177	0.3451194	0.0578466	0.1108564	0.5273640	0.7416917	0.1359976	0.0307865	0.7803223	0.9457645	0.2447954	0.0006580	0.1408693	0.8794767	1.0334633	0.4036709	0.2836265	0.5983266	0.9023138	0.0267612	0.9320511	0.0099698	0.5735014	0.7102142	0.0564363	1.0096189	0.0071183	0.2058473	0.1257903
0.4282380	0.8014250	0.2317339	0.4107816	0.8526809	0.7587995	1.0120550	0.9703762	1.2056742	0.0226400	0.4376843	0.6543755	0.3956696	0.7961899	0.7974300	0.7522587	0.0000000	1.0490109	0.4605126	0.5035547	0.0347411	0.9044476	0.2352741	0.3661573	0.5645884	0.6234969	0.9857780	0.9516862	0.6669963	0.0078395	0.5830086	0.0579839	1.0925117	0.4681518	0.0274245	0.8211439	0.0843533	0.5069113	1.0195613	0.0173574	0.7072263	0.1052187	0.5990753	0.0066604	0.1128157	0.9163912	0.0062865	0.0000000	0.7143795	0.1745074	0.4099355	0.8386845	0.1450658	0.2512627	0.9360846	0.4602639	0.8426563	0.7825465	0.0033917	0.3026806	1.0042672	0.0190145	0.9936024	0.5036434	0.5121947	1.0589388	0.4176966	0.0337968	0.7805401	0.2309432	0.4352389	0.4053196	0.6354357	0.0457329	0.3234824	0.6074424	0.5301595	0.0014032	0.0266310	0.8096780	0.8754381	0.1791728	0.0006737	0.1995076	1.0307276	0.8674257	0.1785621	0.2644742	0.2537989	1.0905139	0.3160381	0.9056240	0.0209351	0.6089254	0.5181005	0.1010892	1.0043830	0.0027136	0.2385552	0.1417731
0.3632912	0.6530616	0.1594943	0.3961651	0.8222070	0.8427470	0.8917080	0.9773584	1.0138203	0.0065545	0.4732527	0.4983713	0.3084963	0.7524839	0.8463735	0.7608938	0.7053870	0.9400913	0.9497280	0.5138155	0.0440837	1.0226765	0.0622853	0.3910504	0.5788345	0.6983949	0.9374815	1.0782450	0.5671246	0.6813803	0.5467048	0.0606176	0.0731831	0.4994742	0.0230054	0.9778274	0.1054867	0.5175269	0.9066133	0.0285687	0.5999774	0.2406337	0.7898770	0.0056490	0.0899842	0.9701072	0.0000000	0.0898100	1.0319994	0.0000000	0.2618539	0.9900106	0.5125783	0.2239253	1.0154468	0.9509204	0.7499140	0.9170410	0.0008901	0.4614583	1.0185177	0.0050944	0.8350286	0.4982164	0.7839818	0.9913311	0.4293679	0.0743114	0.7126173	0.2673441	0.1840797	0.4259893	1.0695997	0.1077465	0.4635009	0.1535483	0.5403170	0.0064131	0.0206224	0.9357193	0.7445261	0.2289271	0.0018003	0.2751359	1.0328968	0.8595327	0.2083954	0.1295238	0.2020310	0.9361411	0.1906576	0.9151744	0.0454773	0.5881429	0.5645113	0.1296372	1.0485508	0.0050918	0.1647445	0.0944609
0.4225203	0.7685670	0.1886341	0.2143844	0.7211575	0.0000000	0.9172232	0.9922030	1.0262182	0.0077737	0.5005968	1.0120460	0.9491980	0.0910899	0.8016057	0.8965280	0.5818047	0.9607659	0.9767641	0.4856783	0.0658104	1.0083501	0.0980460	0.7331390	0.1339973	0.6380434	1.0172167	0.9334924	0.6274807	0.7007477	0.5894748	0.0640764	0.0670310	0.4842082	0.0605223	1.0174120	0.0389341	0.1463513	0.0000000	0.0284156	0.5111779	0.2225324	0.7213515	0.0050435	0.0835306	0.9272961	0.4782709	0.4557740	0.0728276	0.7789380	0.4774101	0.9736575	0.2288535	0.0356560	1.1237985	0.5837413	1.0459312	0.3574336	0.0044384	0.7358044	0.9234807	0.0006077	1.0599902	0.6593089	0.8973434	0.4444370	0.5122410	0.8266454	0.9940741	0.1889194	0.4774336	0.4215483	0.3121164	0.1062359	0.0422495	0.1525360	0.5885813	0.0528901	0.0076689	0.5108210	0.9468714	0.1387523	0.0078952	0.0837126	1.0130062	0.9722294	0.4323399	0.4834755	0.6174485	0.9181402	0.3240367	0.4892923	0.5422437	0.5353497	0.5579084	0.1051286	1.0253939	0.0187021	0.1744663	1.0246752
0.4354641	0.7719977	0.2467545	0.1637130	0.6216890	0.0000000	0.9713989	1.0606003	1.0084826	0.0474575	0.5867652	0.8783833	0.7527167	0.4243121	0.8624157	0.7373700	0.6739971	0.9664307	0.9574016	0.4813456	0.0342078	1.1753612	0.1400170	0.5491515	0.6178202	0.6711905	0.9395770	1.1743190	0.5708673	0.6292646	0.6492810	0.0869586	0.0000000	0.3358664	0.0119804	0.7737321	0.1239505	0.5273219	0.9501391	0.0250725	0.3690098	0.2469346	0.7381836	0.0003990	0.1100704	0.9115707	0.4651515	0.2660535	0.4657468	0.3616551	0.5265549	0.9160543	0.4118422	0.1052870	0.9524043	0.5031884	0.7633677	0.4413077	0.0180729	0.8480733	1.0552552	0.0010710	1.0537663	0.9302459	0.9429027	0.9202605	0.3663344	0.6925348	0.8721487	0.2227963	0.4787419	0.4999821	0.7700406	0.0621020	0.1859446	0.2727857	0.6586664	0.0032825	0.0250664	0.7431131	0.9623057	0.2010211	0.0233070	0.1745646	1.0565803	0.8300062	0.1981844	0.4271917	0.3187697	0.9485220	0.3531551	0.4788903	0.2427806	0.5114839	0.5127579	0.1351310	1.0663116	0.0138780	0.1306586	0.9214507
