G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G77A	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.5398605	0.0425218	0.9862248	0.9724621	0.0486318	0.3710180	0.8261218	0.8124382	0.1040662	0.1911781	0.9676581	0.8134737	0.5248176	1.0088333	0.9778388	0.2249683	0.3622728	0.2515325	0.9078167	0.4821276	0.4657119	0.1316571	0.6554886	0.0734565	0.2265681	0.7172109	0.9665624	0.5882456	0.5433673	0.5312863	1.0918601	0.5356790	0.1212700	0.9274493	0.9089784	0.3141319	0.3033125	0.8995821	0.7769108	0.8965594	1.0840704	0.9777856	0.9011729	0.2115136	1.0128691	0.9222036	0.3531847	1.0974402	0.7439919	1.1200848	0.7653403	0.4045202	0.1092975	0.2208867	1.0786926	1.0095627	0.1810285	0.2438996	0.0054196	0.0024351	0.8811240	0.4402770	0.0066842	0.6380996	0.9968720	0.4050313	0.7369076	0.4646328	0.7534718	0.3632354	0.2023575	0.4850199	0.6014936	0.7603078	0.1394771	0.8356336	0.0240733	0.1178720	0.0009245	0.6288747	0.0950828	0.6480411	0.6034982	0.3904980	0.0820238	0.5145042	0.0616041	0.4387876	0.8059259	0.3897531	0.0170087	0.1519739	0.9884162	0.5934959	0.1058778	1.0144471	0.0593645	0.5751460	0.1689398	0.2163029
1.0496110	0.0136112	0.9423692	0.9822497	0.0625940	0.3127933	0.8961090	0.9082837	0.1243981	0.1719962	1.1012319	0.7739088	0.5553580	0.9670265	0.9404681	0.2881314	0.3057742	0.2975221	0.8734483	0.5222759	0.5465259	0.0840478	0.5752547	0.0589295	0.2512944	0.7311517	0.9857389	0.6085235	0.6033170	0.4619249	1.0011936	0.7190107	0.1415687	0.8609855	0.8972415	0.3589153	0.4273477	0.9315203	0.8174020	0.7863499	0.9425744	0.9233983	0.8727264	0.2160571	1.0421493	1.0183827	0.3173555	0.9909532	0.6711710	1.0783041	0.7654554	0.5092660	0.1327957	0.3196993	0.8912365	0.9726586	0.0776655	0.2322011	0.0015899	0.0119620	0.8952162	0.3241877	0.0176085	0.6818438	1.0514571	0.3886250	0.8753946	0.4866474	0.8370330	0.2823444	0.1885739	0.4623475	0.5211206	0.6882793	0.1442431	0.8013292	0.0198411	0.0864756	0.0014131	0.4794651	0.1140301	0.6703761	0.5367696	0.4392402	0.0741858	0.6078288	0.0385776	0.4678027	0.7397387	0.4155466	0.0125126	0.1651397	0.9446101	0.5316069	0.0662719	0.8454891	0.0382598	0.5540664	0.2115307	0.2932438
1.0386912	0.0302650	0.5597869	1.1206827	0.0385572	0.4266511	0.8745762	0.7594938	0.1237536	0.2011475	0.8801236	0.8678220	0.4908319	1.0579998	0.8560622	0.2590061	0.3845682	0.2113420	0.9167236	0.4604257	0.5168393	0.1501120	0.5558184	0.0845235	0.2923865	0.7612459	0.9425035	0.5563050	0.5805383	0.5032693	0.9779181	0.6664982	0.1534321	0.9590011	0.7431307	0.2788326	0.3063885	0.8616838	0.8811605	0.7614874	0.8634673	0.9566200	1.0541392	0.1901554	0.8806496	0.9667396	0.2763886	1.0335589	0.7096887	0.8674875	0.7146014	0.3919283	0.1561261	0.2037751	0.9921901	1.0282396	0.0755852	0.2408929	0.0069424	0.0252226	0.9355547	0.4141036	0.0798512	0.6381775	1.0432091	0.3815224	0.7569543	0.4612136	0.8808662	0.3088806	0.2271429	0.4204833	0.6882271	0.8339137	0.1687375	0.9710008	0.0244750	0.0429430	0.0060206	0.4498465	0.1154300	0.5701850	0.3459535	0.7049085	0.0834378	0.5210257	0.0991584	0.5001121	0.7979182	0.7332406	0.0521097	0.1688887	0.8524539	0.2657601	0.1976737	0.9941869	0.0369056	0.6844198	0.3796386	0.0626028
1.0529531	0.0291573	0.9065949	0.5192947	0.0557446	0.3327032	0.9633568	0.7904414	0.1653576	0.1692565	1.0191603	0.7937506	0.5008180	1.0899932	1.0551704	0.4003616	0.3164808	0.2058556	0.8744801	0.5347336	0.4576786	0.1054348	0.5460955	0.0397506	0.2366994	0.9157693	1.0990982	0.6354078	0.5752879	0.5368125	0.9673151	0.6460296	0.1673431	0.9194909	0.8664885	0.4058954	0.3890442	0.9122623	0.9249561	0.7594892	0.9638647	0.7841383	0.8764081	0.1796198	0.9990717	1.1338565	0.3048971	1.0139145	0.7630512	0.9422015	0.5477807	0.4560222	0.1323807	0.3491911	1.0355551	1.0194413	0.1685315	0.2656174	0.0004694	0.0142673	0.9964602	0.3667438	0.0138123	0.5794383	0.9555265	0.3012986	0.7169633	0.4568979	0.8471911	0.3236825	0.2106075	0.4533067	0.5848354	0.7618000	0.2399149	0.8615319	0.0550245	0.1049767	0.0022274	0.4321691	0.1071427	0.6260671	0.6047567	0.4076139	0.0588640	0.5293615	0.0541669	0.4225710	0.8641575	0.5704479	0.0214443	0.1613664	0.8299047	0.4543075	0.0601805	0.9789593	0.0405899	0.5322275	0.2348626	0.2155918
0.9576528	0.0124046	0.9285002	0.9848222	0.0397024	0.3556910	1.0106681	0.9022004	0.1030878	0.2008368	1.0300140	0.8830355	0.5545898	0.9799691	0.9717114	0.2243074	0.3188221	0.2243973	0.8637031	0.5076295	0.4648849	0.1104231	0.5305041	0.1454022	0.3190970	0.8571573	0.9590074	0.6775504	0.6368368	0.5019464	1.0507075	0.6239432	0.1330769	0.8924087	0.8323831	0.2939912	0.3863643	0.9273085	0.8067286	0.5489516	1.0388882	0.9201648	0.8505769	0.2210480	1.1136697	0.9729402	0.4301425	0.9696629	0.6490357	0.9107287	0.7064578	0.4842353	0.1014558	0.2217087	1.0394515	1.0665511	0.0863309	0.2485904	0.0099512	0.0439011	0.8900729	0.4296287	0.0094967	0.6174241	0.9906413	0.4952197	0.9192733	0.5512712	0.8081984	0.2690805	0.2100753	0.4363919	0.6264042	0.7860244	0.1703794	0.7505895	0.0360545	0.1177694	0.0062788	0.5173155	0.1237678	0.6421546	0.5850665	0.4773665	0.0941142	0.5718033	0.0347089	0.4051385	0.7661178	0.4864732	0.0396021	0.1310174	0.8622838	0.4827852	0.0739319	0.8884411	0.0332374	0.6279579	0.2318114	0.2399406
1.1099088	0.0331470	0.7917083	1.0190197	0.0177237	0.2141398	0.9887561	0.8620909	0.1234887	0.2590065	0.8748325	0.8121305	0.4808593	1.0680640	0.9144081	0.3437254	0.3082663	0.2669170	1.0816397	0.4902419	0.3727160	0.0748414	0.5699313	0.0384284	0.2473673	0.8541779	0.9514457	0.6158010	0.5526981	0.5595280	0.9559526	0.6747022	0.1311548	0.9877967	0.9797012	0.3994345	0.3253929	0.9084098	0.8094710	0.7508731	1.0028616	1.0488027	0.9856373	0.1663842	0.9206571	0.8836797	0.3235898	0.9451993	0.8808435	1.1352928	0.6829155	0.4434969	0.1246381	0.1922988	0.9986390	1.0070851	0.2044392	0.2800826	0.0027065	0.0046362	0.9038776	0.3242409	0.0126162	0.6090058	1.0272990	0.3915760	0.8585591	0.5693730	0.8132896	0.3901880	0.2189783	0.5036181	0.5730864	0.8013129	0.1747202	0.8829179	0.0188362	0.0657695	0.0014298	0.3385940	0.0745764	0.5747587	0.5485651	0.4249056	0.0463880	0.5958428	0.1009155	0.4785882	0.8355706	0.4984520	0.0105014	0.1898804	0.8594484	0.5289321	0.0938151	0.8890867	0.0370166	0.6498571	0.2385930	0.1527778
0.9666689	0.0415427	0.9946174	0.9815202	0.0086653	0.2562446	0.5072279	0.8523855	0.1901678	0.2206803	0.9635649	0.7505260	0.5419447	1.0622733	0.9840929	0.3184515	0.3171789	0.2169742	0.9714901	0.4716186	0.5029832	0.1695194	0.5730658	0.0746842	0.2498204	0.7297729	1.0730543	0.7444014	0.6858029	0.5103779	0.9699914	0.6202146	0.1528399	0.8481159	0.5935013	0.2327121	0.3634739	0.8883418	0.7178430	0.4690046	0.9986351	0.8177295	1.0388389	0.2512801	0.9715432	0.9723829	0.2886898	0.9723333	0.7827607	0.8926346	0.7964708	0.4509904	0.1048485	0.2412460	1.1013779	1.1093598	0.0784699	0.2382510	0.0048255	0.0411950	0.9369946	0.3909831	0.0092336	0.7130332	1.0753899	0.5067164	0.6129978	0.4854011	0.8429570	0.3796866	0.2533443	0.4852712	0.6559258	0.7258395	0.1408939	0.8736212	0.0280186	0.0954429	0.0017212	0.4897719	0.1390280	0.6443828	0.7136837	0.4511442	0.0790714	0.5665000	0.0178011	0.4496518	0.6870723	0.4430752	0.0578164	0.1390882	0.9183439	0.4561129	0.0801956	0.8743243	0.0420497	0.6035141	0.1853381	0.1463800
0.9684514	0.0347690	0.9186220	0.9730222	0.0501237	0.4049274	1.0158380	0.4503066	0.1647271	0.2117430	0.9751594	0.8172439	0.5463596	0.9671186	0.9857908	0.2866761	0.3566875	0.4227969	0.9210147	0.4976203	0.4605226	0.1276955	0.5726175	0.0499198	0.2049451	0.6704521	1.1222610	0.6910669	0.6652249	0.5559560	0.9685194	0.6180050	0.1257927	0.9316761	0.9987924	0.3088544	0.2660130	0.9024596	0.7808189	0.6602857	0.9923856	0.7608491	0.9141461	0.3016157	1.0467598	1.0461146	0.2720635	1.0106295	0.8114151	1.0677967	0.6474407	0.4403546	0.1029908	0.2634743	1.0118922	1.0504949	0.1389162	0.2084265	0.0050719	0.0044765	0.8193957	0.3945748	0.0237869	0.5328873	1.0332303	0.4108072	0.7640544	0.5241892	0.8339832	0.3131719	0.1753286	0.4075017	0.7240941	0.7937373	0.1277877	0.7973949	0.0094909	0.1282431	0.0052778	0.5352228	0.0629632	0.6783776	0.6483233	0.3977568	0.1503602	0.5870657	0.0730883	0.4882048	0.8440182	0.3529755	0.0206768	0.1916522	0.8742806	0.5520825	0.0894519	0.9211088	0.0351202	0.5533917	0.1603100	0.2335020
0.9674960	0.0519121	0.8840522	1.0638605	0.0515256	0.3995029	0.8397785	0.8367089	0.0879960	0.2342137	0.8734989	0.7724098	0.5001668	0.9722649	1.0967524	0.2470503	0.2552021	0.2388131	0.9971783	0.5152334	0.3902127	0.0863779	0.5811566	0.0732779	0.2445936	0.7148954	0.9976453	0.5761590	0.5525832	0.6182535	1.0393211	0.7582768	0.1691363	0.7967971	0.8459438	0.3171123	0.3943720	0.9058609	0.8461367	0.7688130	0.9980731	0.9208011	0.9036987	0.2113799	1.0413826	0.9462952	0.3305132	1.0071614	0.6635867	0.9937180	0.6837067	0.5378373	0.0972341	0.3081035	0.9956726	0.9901161	0.1253906	0.2048728	0.0022608	0.0664134	0.9472526	0.4478573	0.0036176	0.6294630	0.9738796	0.4251139	0.8750507	0.5185694	0.7566345	0.2469161	0.2220597	0.5049644	0.4716055	0.7230626	0.1472098	0.8574879	0.0043702	0.0892380	0.0106031	0.4671482	0.1322273	0.6225625	0.7015978	0.3622542	0.0433788	0.5166666	0.0529919	0.5283340	0.7426875	0.4789661	0.0579020	0.1751706	0.8350569	0.4840952	0.1048430	0.9518384	0.0199369	0.6763455	0.2594845	0.2070988
1.0218693	0.0381273	0.9133325	1.0451084	0.0347641	0.3345021	0.8618247	0.9568111	0.0642525	0.1433596	0.9370325	0.8842016	0.5919514	0.9721185	0.9939915	0.2305582	0.2860729	0.2824234	0.9400410	0.3823636	0.3891460	0.1226858	0.6789435	0.0451709	0.3125140	0.6871100	0.9855409	0.6534399	0.6194780	0.5971373	0.9855810	0.6376793	0.1435992	0.9617280	0.8957494	0.3401033	0.3385156	0.8080340	0.9060897	0.7473466	0.9523276	0.9231922	0.8575010	0.2434596	0.9189921	0.8787673	0.2979621	1.0679536	0.8451159	0.9536191	0.6118170	0.4649964	0.0975398	0.2296394	1.0064190	1.0422206	0.1287534	0.2496061	0.0032830	0.0249980	0.9357772	0.4178884	0.0058065	0.6053957	1.0636939	0.3487102	0.9440738	0.5437393	0.8449328	0.3573021	0.1958436	0.4876095	0.5245484	0.7162812	0.1182057	0.8734179	0.0194011	0.0783248	0.0032880	0.5272630	0.1072666	0.6492870	0.4750622	0.4204453	0.0360796	0.6282754	0.0400028	0.4445723	0.8656905	0.5075526	0.0249023	0.1544611	0.8856326	0.4292353	0.1207711	0.8790251	0.0666076	0.5360270	0.2332507	0.1670851
