G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G56A	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.4990716	0.7274703	0.1191648	0.9933848	0.1730388	0.3521659	0.6373221	0.7444336	0.3386390	0.6779663	0.8230284	0.8819531	0.9228828	0.3314697	0.7121245	0.9999997	0.4844049	0.4970576	0.0237251	0.0000011	0.0301053	0.3029644	0.9758967	0.5950757	0.5600871	0.3906561	0.3549827	0.3854684	0.9975392	0.4900767	0.4768837	0.4253465	0.4516982	0.6487599	0.8823478	0.8867895	0.3428405	0.6565773	0.2062744	0.1520085	0.1990084	0.8602200	0.8060680	0.9127281	0.3367919	0.9366308	0.4808691	1.0000000	0.7332268	0.6123137	0.7076310	0.5573355	0.0909853	0.3698931	0.0246752	0.1926516	0.2683835	0.7109249	0.1961905	0.8788947	0.4551618	0.4913887	0.6442161	0.2734286	0.9850177	0.7012732	0.9707556	0.5526405	0.9996948	0.6921471	0.2275494	0.5095925	0.2536511	0.8593603	0.1165047	0.4910610	0.8399683	0.4100050	0.5757575	0.7846164	0.9978760	0.7125036	0.1267002	0.6020882	0.3683890	1.0000000	0.3684799	0.8264405	0.4530980	0.3899171	0.3838482	0.5851707	0.7682315	0.3113530	0.9313343	0.2892070	0.8854615	0.8724560	0.3736481	0.2375254
0.3564141	0.6689339	0.2413815	0.6736266	0.6239846	0.3092181	0.2984449	0.5652477	0.6323369	0.8100713	0.9995332	0.7455109	0.9870382	0.3169169	0.8883042	0.9999957	0.0792309	0.1146808	0.8222015	0.6286245	0.1709761	0.7326524	0.9825501	0.7204139	0.5722475	0.7584245	0.5852031	0.4778401	0.9670057	0.3748188	0.8562891	0.2686396	0.6392306	0.4733055	0.9999768	0.3583150	0.5818319	0.9275133	0.0439779	0.3518080	0.8098138	0.7368132	0.8001518	0.7310401	0.3896680	0.7099529	1.0000000	0.7877017	0.6371586	0.8029089	0.6387953	0.8534214	0.2580646	0.6059468	0.4187678	0.1413173	0.0146655	0.9954098	0.5898487	0.1793394	0.4388006	0.3186234	0.7454538	0.2265679	0.9553420	0.2434255	0.9668688	0.4724851	0.5919685	0.0314980	0.1514193	0.4744419	0.8023278	0.9999931	0.5709502	0.3853323	0.5198311	0.0866988	0.0061163	0.9263110	0.9677279	0.6913685	0.0419936	0.6184209	0.9638712	0.7326012	0.0656993	0.8059571	0.2646320	0.0000005	0.4155577	0.5421163	0.6697362	0.4986785	0.9987490	0.3274358	0.9855361	0.7718671	0.6282035	0.2887569
0.3646839	0.6001395	0.3702529	0.4863269	0.2679229	0.2039211	0.5256648	0.3674024	0.6279076	0.7964961	0.9855063	0.4738865	0.9690139	0.6611129	0.4845390	0.8801625	0.3842788	0.5253815	0.5756686	0.0000163	0.0512881	0.1089116	0.9430717	0.5200037	0.5399444	0.6407558	0.3671293	0.4708881	0.9791582	0.2627939	0.7008486	0.1442695	0.4508334	0.5859629	0.5240407	0.6805133	0.4717917	0.6854836	0.4463230	0.4681022	0.0330534	0.4179836	0.8051159	0.9098644	0.4535783	0.4100334	0.7924246	0.9761157	0.7337013	0.6052271	0.5673809	0.3469176	0.0006583	0.1388915	0.0394904	0.2591595	0.0295622	0.8667182	0.3027540	0.8684047	0.4940571	0.6720216	0.1806238	0.1670049	0.6377809	0.7042915	0.8262815	0.2499922	0.8422892	0.1114818	0.2984041	0.5080332	0.5729965	0.9999988	0.7419245	0.2691607	0.8585241	0.3496358	0.3293004	0.8416820	0.5260162	0.4638652	0.2924912	0.4550483	0.6647654	1.0000000	0.4661594	0.1479908	0.7842672	0.6874051	0.2118842	0.0465039	0.3302710	0.5440187	0.9984803	0.8565870	0.4808038	0.8746369	0.0667354	0.4241613
0.5131571	0.8517034	0.1869628	0.8757052	0.6793951	0.7366244	0.5084380	0.5481358	0.6676188	0.3040174	0.7053440	0.7361004	0.8477916	0.0896550	0.7828605	0.9692437	0.1842238	0.2964214	0.3382493	0.5005840	0.2490689	0.6209808	0.8331886	0.2387442	0.9597284	0.9415286	0.3730436	0.4740325	0.9736142	0.6802529	0.6222152	0.2441510	0.2622429	0.7182560	0.9560942	0.8089407	0.2686270	0.7868508	0.3841977	0.2625696	0.0867711	0.4076401	0.8274561	0.9836929	0.2977149	0.7870502	0.9337923	1.0000000	0.7966363	0.5721758	0.6655860	0.7903222	0.2786763	0.1400212	0.3935992	0.0433358	0.2930712	0.9882985	0.2415517	0.0328813	0.3223493	0.8154657	0.6374770	0.0139293	0.9154081	0.7964722	0.8981457	0.8323819	0.9999981	0.0773011	0.0874728	0.1878634	0.3371781	0.9999991	0.1750213	0.8477406	0.8115281	0.0068298	0.4360314	0.9667595	0.8803417	0.8572495	0.3807454	0.6100911	0.9970037	1.0000000	0.6617971	0.7222243	0.8672255	0.6121403	0.7189800	0.0626330	0.8092689	0.6843338	0.8170354	0.0784635	0.9158261	0.6330168	0.0271278	0.1427112
0.3735694	0.6965164	0.0779545	0.5836114	0.9402498	0.8159792	0.6511543	0.6468850	0.4845357	0.9233509	0.9807932	0.5217255	0.9992635	0.6062931	0.6198354	0.9974993	0.5244888	0.7252814	0.4611890	0.0025588	0.1393805	0.5290330	0.9823025	0.7261695	0.4285913	0.4777726	0.3205476	0.4598282	0.9989102	0.6043467	0.6501234	0.1092369	0.1689761	0.8518943	0.7323014	0.7025239	0.5220567	0.9314577	0.4511065	0.3234855	0.2004572	0.8793218	0.9128313	0.9714291	0.1865290	0.7410365	0.8465887	1.0000000	0.8923595	0.6542914	0.6200653	0.4743753	0.0000326	0.1035332	0.0826027	0.0491127	0.0066722	0.9931504	0.7631434	0.0126721	0.7636746	0.5333801	0.9155513	0.0190414	0.7269540	0.8965164	0.9916353	0.2373069	0.9998920	0.0113857	0.0857901	0.9258824	0.7114097	0.4895588	0.1689799	0.5514417	0.8320968	0.1134566	0.4403376	0.9602349	0.8446363	0.9484069	0.6263884	0.2222316	0.3060977	1.0000000	0.2786921	0.6340821	0.3236712	0.9366415	0.6566208	0.6160042	0.4458949	0.3120249	0.9780491	0.2029949	0.8593877	0.4712390	0.0236545	0.5159616
0.4103255	0.7586437	0.1640352	0.6277972	0.2338972	0.3005690	0.6922523	0.5047589	0.6337489	0.8021178	0.9911838	0.6048992	0.9962456	0.2414689	0.6124123	1.0000000	0.5888449	0.5833861	0.2648468	0.0325174	0.0011476	0.4023479	0.9367696	0.4956704	0.4440171	0.8519038	0.3667335	0.4867973	0.9521366	0.2716179	0.5964378	0.3059028	0.8026182	0.5912129	0.8319653	0.8141841	0.6626055	0.7103120	0.2681406	0.1207235	0.4095274	0.9822724	0.7751324	0.8289388	0.3067736	0.4462243	1.0000000	0.9533274	0.4743185	0.5733961	0.5868394	0.5650036	0.0100626	0.0816563	0.4000563	0.2975471	0.2341697	0.9881058	0.0235997	0.4372466	0.4194399	0.6557923	0.6721177	0.0040152	0.9869781	0.2324953	0.9595199	0.5705569	0.8092289	0.3459989	0.1638873	0.5461229	0.7002086	0.6204235	0.7575373	0.4176368	0.5518342	0.0030242	0.3944441	0.9920856	0.9338850	0.9998415	0.6909078	0.6271123	0.4472414	0.9178047	0.4178136	0.8255061	0.3094865	0.1300749	0.4132674	0.5032988	0.4439942	0.6883903	0.6706119	0.0838861	0.6467056	0.6433944	0.0274151	0.0479669
0.7391241	0.9953918	0.6797384	0.6119026	0.4963779	0.2630481	0.6996150	0.7297648	0.3589597	0.7827027	0.9722731	0.4155098	0.4815898	0.1593723	0.6962250	0.9974987	0.4085192	0.4886851	0.5479592	0.1564328	0.1336818	0.4781559	0.9503340	0.5937621	0.6281003	0.9085681	0.8549220	0.9581545	0.3388658	0.0658622	0.2020638	0.5481642	0.4591330	0.5460430	0.6076636	0.9939196	0.5834818	0.5638237	0.3927942	0.3429314	0.2120007	0.5179763	0.8407864	0.8244016	0.3366585	0.7172347	0.6869951	1.0000000	0.7290704	0.6817687	0.7240650	0.4394164	0.0004949	0.9252239	0.0057598	0.0072234	0.1689524	0.9099782	0.1098064	0.1249255	0.5556100	0.7830904	0.6849160	0.0000000	0.9969269	0.1678394	0.9295347	0.8673957	0.5871490	0.0666741	0.2294289	0.5453859	0.6207057	0.9999999	0.5668355	0.4691207	0.3988954	0.0579425	0.3890432	0.8343447	0.9855663	0.0337561	0.3134715	0.4196997	0.7515218	1.0000000	0.2980348	0.8706673	0.8115889	0.9028959	0.4907813	0.2176671	0.4390932	0.3345298	0.5828323	0.3757797	0.9986770	0.9331636	0.3086976	0.0662129
0.4292449	0.7919840	0.1087010	0.9781372	0.5991905	0.0924787	0.0250488	0.4832613	0.1741961	0.8345231	0.8743249	0.6039470	0.9999101	0.0768108	0.8536185	1.0000000	0.6058143	0.8767700	0.3922144	0.0000233	0.0550713	0.2151535	0.9587322	0.6912498	0.4795509	0.5155739	0.1278742	0.8240914	0.5450957	0.0965451	0.9989323	0.0376362	0.6256675	0.7440415	0.5948330	0.7714394	0.5231821	0.9181947	0.8361294	0.2227366	0.4213095	0.9835808	0.9325704	0.9999548	0.2139601	0.9291304	0.8173356	1.0000000	0.6382978	0.7847085	0.0155707	0.7728911	0.0070414	0.4859938	0.2274260	0.0039343	0.2094060	0.9433864	0.6343277	0.2216169	0.6884258	0.4570422	0.4897746	0.2186645	0.9797917	0.1594751	0.9676988	0.1645055	0.8486976	0.0793244	0.2110719	0.2685192	0.4990078	0.9303943	0.3969837	0.7498535	0.9796123	0.0033410	0.4521410	0.8877182	0.9581870	0.5748796	0.0019458	0.2816764	0.6674008	1.0000000	0.1012186	0.3253685	0.0971869	0.5324173	0.3137645	0.0722163	0.6638839	0.9999981	0.8469706	0.0775415	0.9238411	0.6378595	0.0161277	0.0271023
0.4830696	0.6816612	0.0982410	0.9702037	0.6734017	0.4825119	0.0887631	0.5100446	0.7524774	0.3786064	0.7408955	0.9522049	0.9802350	0.5095296	0.6392831	0.9973286	0.1663376	0.2765943	0.4401222	0.0022758	0.1362088	0.5675022	0.9671924	0.8574595	0.9066138	0.4479140	0.2068887	0.4381333	0.9988865	0.6329016	0.9113707	0.1052923	0.5252888	0.4469318	0.6450833	0.8903069	0.2679000	0.5379201	0.7855296	0.2337091	0.2201062	0.9017001	0.8820631	0.9988363	0.4110690	0.7920189	0.9085460	0.6978984	0.6932133	0.5563291	0.8040080	0.7293875	0.0027675	0.1545373	0.0207879	0.0191940	0.0169994	0.9950333	0.5627787	0.1879008	0.9201307	0.3587096	0.9089847	0.2011979	0.9895440	0.4866930	0.9620093	0.2912218	0.7898299	0.2667004	0.2545187	0.1461427	0.4113280	0.9989150	0.0792964	0.6328840	0.9926993	0.0951068	0.4064959	0.9501977	0.8558053	0.9384244	0.1615712	0.3889926	0.9986257	0.7715203	0.7525541	0.3604167	0.3171443	0.5824367	0.5355621	0.0038071	0.7530511	0.1113871	0.9879707	0.6659259	0.9304508	0.7876376	0.1207506	0.2609530
0.5431809	0.8582789	0.0247639	0.9989093	0.6142922	0.3040745	0.4061652	0.6762909	0.4376598	0.8066772	0.9959218	0.8716244	0.9934891	0.6662474	0.6242739	0.9971725	0.4236816	0.5761547	0.4968069	0.2408265	0.0424125	0.4259099	0.9806742	0.7753435	0.3163036	0.3136327	0.4900197	0.4405448	0.9582413	0.2987629	0.6551910	0.3448195	0.6280744	0.6457578	0.4006635	0.8743218	0.7459946	0.9152077	0.0501662	0.2056215	0.0793649	0.3016920	0.7316589	0.7362399	0.3113274	0.8580884	1.0000000	0.6536978	0.6118378	0.7753372	0.6435160	0.7055830	0.1222871	0.9048714	0.0012320	0.1452034	0.0106908	0.6356832	0.2807150	0.1202090	0.3350607	0.6689735	0.8782125	0.2421460	0.9964528	0.3241007	0.9707893	0.3326610	0.9326636	0.3136634	0.1886965	0.5826168	0.3948011	0.9200425	0.3235097	0.3082025	0.4726574	0.0000793	0.2809568	0.9637236	0.9984011	0.5996179	0.1185741	0.0254621	0.4565517	0.8468162	0.1177372	0.4622094	0.6824891	0.0000007	0.5691837	0.0223462	0.4246331	0.8431008	0.7769418	0.2979858	0.8339950	0.0596003	0.5565515	0.2031653
