G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G71A	G95	G96	G97	G98	G99	G100
0.1352570	0.5583287	0.1184683	0.2309922	0.5960394	0.7408533	0.5611703	0.7540860	0.7615823	0.0288827	0.4484659	0.6034239	0.4700540	0.2973715	0.7689974	0.4717221	0.4555577	0.5689573	0.5388651	0.3446117	0.0433370	0.6591948	0.0704995	0.3953893	0.3504484	0.4503672	0.7188720	0.6306749	0.5407102	0.4119924	0.5847347	0.0831883	0.0401583	0.2999004	0.0118064	0.4862940	0.0687168	0.3767701	0.7169064	0.0374790	0.2227808	0.2106334	0.4150810	0.0119697	0.0516601	0.7257721	0.3675577	0.2437932	0.1494450	0.3290668	0.2597154	0.7182889	0.2757004	0.3334602	0.5713171	0.3019221	0.6185313	0.1564923	0.0128310	0.5792172	0.6623266	0.1286555	0.7228572	0.4454753	0.4932033	0.7340988	0.3081175	0.1403482	0.6357634	0.0984774	0.2498021	0.2181421	0.6157388	0.0321295	0.1180577	0.1327290	0.6921292	0.0013138	0.0051419	0.5960926	0.6136924	0.4194598	0.0006458	0.1406580	0.5138436	0.5066023	0.1472422	0.0740971	0.2907752	0.5980278	0.1777052	0.5562158	0.0919462	0.4437108	0.3706553	0.1058667	0.6523123	0.0063287	0.0924207	0.7627923
0.0842177	0.3806179	0.2723415	0.1737027	0.5119966	0.6684605	0.7007876	0.7943390	0.7717220	0.0110175	0.4604903	0.5801970	0.7262274	0.3157281	0.6304870	0.6588534	0.5512333	0.7046341	0.5973675	0.4260913	0.0384398	0.7179112	0.0826910	0.3370828	0.4118602	0.5026778	0.6490556	0.6612104	0.4436019	0.5951242	0.5440457	0.0486415	0.0358401	0.2920679	0.0111059	0.6450304	0.0463300	0.4595288	0.6802817	0.0305600	0.3407465	0.1342379	0.4372349	0.0069884	0.0586627	0.7020216	0.3120168	0.2372828	0.1402809	0.2930582	0.3160789	0.6682101	0.3633213	0.2823879	0.6733996	0.3706243	0.5523562	0.1028840	0.0254562	0.4825772	0.7029931	0.1342172	0.8127437	0.5215578	0.4350935	0.7320882	0.2249409	0.1092415	0.5230168	0.0682892	0.3855601	0.2323770	0.5710418	0.1172152	0.1179881	0.1078661	0.5445347	0.0002697	0.0206625	0.5120660	0.7234788	0.4709154	0.0018328	0.1037868	0.3914022	0.6232084	0.2017745	0.1645952	0.2838468	0.5686011	0.4192662	0.5977765	0.0845441	0.4472170	0.3053880	0.0455457	0.6888195	0.0289251	0.1926370	0.7423821
0.3142568	0.6205532	0.0965520	0.2423027	0.5972106	0.7261298	0.5879664	0.6154404	0.6320923	0.0072359	0.4142949	0.5617140	0.6426736	0.2746046	0.5007614	0.5751503	0.4506281	0.7072155	0.5972358	0.2573085	0.0174076	0.6747302	0.0790734	0.4740627	0.3356313	0.4641624	0.6497196	0.7185450	0.4657060	0.4222280	0.2560244	0.0676828	0.0733613	0.3171164	0.0224151	0.6832236	0.1087368	0.2912368	0.6840933	0.0136889	0.5779486	0.0828133	0.4379224	0.0020831	0.0711404	0.7127176	0.2880790	0.2338730	0.0647865	0.3011101	0.3231711	0.7461100	0.3312163	0.2381706	0.6323827	0.4037276	0.5319646	0.1481386	0.0207861	0.5386485	0.7332871	0.1670572	0.6071348	0.4991192	0.5438823	0.6844456	0.4498551	0.1415314	0.4275722	0.0648500	0.3640062	0.3019565	0.6395721	0.0579779	0.0894382	0.1155761	0.6406188	0.0055703	0.0146495	0.5573494	0.6127030	0.2345962	0.0004597	0.1079601	0.6147342	0.6241982	0.1544606	0.1081202	0.3582964	0.6405893	0.2657267	0.6673373	0.0387071	0.3125392	0.4079635	0.0311058	0.8147860	0.0090897	0.1067227	0.6556343
0.3157211	0.5247235	0.1362276	0.0951324	0.6231447	0.7009260	0.7667314	0.7800632	0.7752857	0.0345475	0.4599050	0.6007044	0.6046887	0.2329920	0.5461301	0.5807836	0.4605673	0.6254152	0.6376316	0.3512291	0.0430676	0.8262170	0.0511498	0.3343767	0.2639072	0.4515595	0.7695420	0.6825342	0.3384370	0.5754757	0.6064591	0.0481616	0.0564964	0.2365051	0.0048640	0.7722338	0.0656248	0.2846890	0.5710762	0.0362325	0.3094628	0.1238491	0.4166050	0.0087021	0.0970547	0.6294948	0.3244393	0.2092167	0.2057350	0.2914886	0.3636990	0.6896553	0.4087512	0.3022840	0.6890992	0.4139998	0.7089756	0.1734735	0.0071370	0.6292537	0.6321628	0.1138933	0.6779464	0.4703664	0.3881925	0.6674806	0.2736065	0.1418397	0.5406964	0.0686212	0.3362874	0.2779807	0.7587101	0.0806921	0.0902112	0.0865180	0.5773522	0.0079154	0.0344536	0.6305946	0.7666289	0.3804621	0.0036237	0.0788456	0.6639186	0.5572773	0.1161329	0.1543382	0.3277560	0.6968796	0.2775073	0.5372828	0.0433877	0.3733888	0.2098214	0.0615008	0.6889414	0.0132969	0.0533154	0.6047533
0.3364860	0.5889626	0.1058932	0.0418772	0.1794540	0.5504180	0.7045884	0.6899703	0.2168328	0.0495294	0.4033093	0.6388690	0.5026826	0.2286668	0.4647171	0.5887244	0.4701452	0.6126631	0.6344264	0.2651549	0.0511739	0.6500349	0.0501551	0.4678234	0.4460679	0.4984261	0.7375375	0.6002502	0.4733746	0.4847352	0.3797921	0.1258241	0.0631516	0.2616151	0.0060809	0.5750225	0.0366395	0.3930713	0.6626374	0.0273834	0.7030663	0.0876659	0.3956623	0.0040943	0.0637658	0.6389827	0.3794186	0.3425700	0.0631496	0.2109117	0.4666579	0.5951617	0.3352174	0.3604427	0.6326865	0.3967347	0.5828067	0.1674421	0.0043054	0.5256860	0.7287419	0.1984625	0.7868665	0.4787711	0.4504704	0.7576326	0.2077469	0.1061969	0.4232694	0.0718184	0.2955398	0.2193978	0.5623560	0.1068359	0.1405891	0.1035011	0.5190605	0.0012433	0.0072420	0.5826615	0.5893864	0.3234072	0.0015595	0.0828469	0.6543843	0.5857373	0.1721112	0.1954555	0.3254012	0.6804898	0.2569104	0.4743291	0.0663387	0.4175224	0.2738556	0.0318365	0.7257297	0.0022598	0.0790841	0.7106594
0.3656113	0.5187988	0.1677592	0.1724705	0.5742193	0.3735032	0.6685514	0.6899259	0.7322185	0.0330422	0.4968911	0.6754500	0.5627373	0.3317971	0.7270215	0.4655604	0.4590489	0.6707820	0.6235897	0.4913399	0.0401432	0.5988609	0.1307693	0.4367736	0.3049612	0.4355007	0.5848400	0.7743391	0.5284570	0.4192289	0.2829866	0.0521641	0.0629364	0.2243485	0.0128310	0.6800005	0.0596419	0.3909360	0.6325700	0.0194286	0.5472799	0.1200030	0.4670661	0.0001843	0.0437271	0.5659760	0.3921024	0.1945823	0.1760021	0.2861393	0.2992189	0.6662436	0.3362664	0.2494272	0.6755472	0.3250143	0.7224718	0.1761627	0.0146912	0.5155461	0.7761950	0.1850430	0.5944450	0.4972552	0.5658197	0.5932654	0.2890952	0.1779706	0.5478554	0.1029985	0.2803962	0.2313172	0.6394945	0.1025942	0.0960971	0.1294316	0.5008783	0.0021821	0.0038891	0.6087292	0.5352653	0.4425970	0.0002718	0.0824124	0.7067044	0.4613019	0.1500846	0.1879315	0.2278281	0.5603743	0.2419930	0.4886263	0.1032208	0.4440272	0.4629471	0.0379491	0.7197507	0.0188437	0.1185670	0.6682904
0.3547053	0.5573289	0.2139588	0.1554129	0.5187363	0.7820418	0.4397327	0.6353424	0.7183547	0.0062395	0.4203000	0.6446037	0.4866004	0.4408040	0.5241386	0.6363028	0.5132504	0.6148569	0.4682683	0.2997482	0.0585892	0.7049481	0.0515220	0.3757453	0.3310348	0.4844626	0.7177528	0.7595579	0.5315992	0.4425016	0.3937331	0.0502610	0.0515191	0.2508020	0.0041722	0.4344593	0.0987192	0.4594727	0.6358257	0.0237668	0.4998534	0.1329801	0.4717638	0.0075747	0.0569578	0.6132712	0.2833504	0.2973133	0.1052530	0.2335897	0.3552820	0.6756808	0.3553292	0.2480479	0.7409304	0.3354878	0.5787357	0.1290195	0.0025779	0.5672907	0.7005730	0.1482179	0.9020398	0.4532258	0.4996113	0.6308449	0.2424282	0.1585128	0.6930836	0.1045967	0.4061153	0.3305693	0.7021441	0.1092413	0.0728477	0.1244182	0.5510823	0.0000469	0.0251295	0.5630673	0.5842418	0.2841368	0.0128593	0.1151045	0.6726752	0.6199240	0.1751367	0.0824803	0.3487183	0.6676652	0.2954682	0.5510876	0.0472166	0.3440406	0.2869861	0.0796261	0.6504459	0.0226575	0.1312784	0.7016924
0.3187594	0.4945242	0.2330417	0.2654868	0.5244491	0.5501487	0.3472258	0.3323281	0.7878543	0.0262286	0.4774284	0.5970533	0.4676854	0.3112637	0.6370301	0.4798249	0.4105485	0.6371786	0.7347716	0.3127391	0.0463496	0.6990581	0.0398481	0.3496825	0.3129546	0.4645537	0.8409709	0.7978876	0.5198573	0.3351543	0.3584787	0.0560721	0.0574711	0.2971138	0.0205178	0.5312852	0.0786689	0.3374795	0.7509356	0.0076252	0.5527675	0.1115614	0.5423754	0.0021724	0.0624166	0.4794325	0.3817562	0.2769975	0.1108873	0.2315680	0.4134840	0.7241837	0.3691543	0.2408252	0.7794856	0.4079846	0.6966771	0.1527668	0.0081056	0.5585641	0.7812661	0.1753623	0.6714248	0.5047679	0.5429631	0.8563349	0.2976756	0.0849707	0.5345782	0.1310917	0.4002090	0.2846798	0.6412363	0.0984181	0.1793117	0.1454561	0.5439976	0.0009637	0.0095149	0.6250824	0.6229552	0.3878918	0.0002359	0.0845092	0.5755188	0.5427049	0.1504050	0.1751697	0.2574181	0.6155330	0.2011735	0.6838218	0.0550494	0.4404892	0.2138555	0.0708793	0.6683006	0.0064314	0.1355158	0.6722645
0.3260048	0.6821448	0.1478299	0.1904100	0.4650454	0.8341622	0.6917576	0.6971014	0.4151819	0.0256914	0.5339523	0.5694820	0.4716605	0.3111714	0.5205322	0.4666354	0.4915943	0.6328213	0.6492591	0.3724096	0.0317847	0.6674752	0.0886424	0.4458653	0.3829173	0.4529110	0.7251367	0.6418414	0.4919879	0.4435182	0.4133889	0.0383969	0.0442447	0.2530546	0.0107594	0.5641947	0.0770528	0.3287175	0.7091257	0.0433069	0.3740307	0.1060140	0.5149346	0.0026999	0.0691234	0.5272164	0.4260500	0.2936475	0.1426769	0.2547747	0.2992759	0.5757997	0.3295640	0.2441650	0.6121129	0.3680708	0.7363281	0.1272917	0.0025691	0.5418230	0.7802372	0.2844301	0.7213599	0.5277544	0.5527421	0.5929120	0.2773992	0.0970360	0.5011952	0.0925483	0.3030341	0.1920075	0.6338974	0.0738857	0.1236161	0.0999758	0.5352567	0.0022401	0.0086428	0.6756696	0.6011403	0.3475196	0.0071104	0.1266886	0.7122007	0.5523828	0.1567820	0.2114626	0.3107126	0.6502898	0.3120894	0.6740844	0.0584709	0.4222344	0.2241247	0.0464023	0.8180269	0.0192441	0.0971348	0.6789843
0.2961635	0.5226174	0.1307324	0.1796151	0.5184248	0.6557361	0.7000356	0.5676337	0.6843591	0.0231577	0.4808972	0.5976681	0.5001154	0.3241368	0.7193558	0.5065481	0.4710139	0.6912895	0.5773001	0.3073662	0.0303179	0.6948499	0.0380536	0.3499175	0.3574218	0.3709939	0.6314428	0.9165245	0.4110639	0.4586521	0.4280392	0.0470866	0.0386208	0.3212674	0.0145264	0.4997030	0.0712965	0.2836579	0.6807210	0.0197290	0.6396620	0.0540159	0.3582856	0.0044661	0.0723133	0.5827376	0.3525223	0.2421107	0.1837882	0.2729361	0.3187897	0.7140723	0.3383118	0.2715790	0.7742909	0.2973448	0.5965950	0.1162418	0.0022922	0.5804429	0.6589739	0.1165405	0.5939358	0.5005666	0.5937112	0.6834112	0.3532807	0.1048576	0.5864791	0.0964802	0.3593325	0.2863511	0.6312090	0.0679203	0.1476068	0.1096468	0.5999187	0.0016318	0.0206833	0.6225557	0.7499112	0.4355446	0.0017671	0.0945378	0.6625813	0.6819648	0.1296334	0.1581688	0.3669202	0.5911596	0.2169020	0.5763646	0.0351981	0.3268631	0.3350109	0.0349383	0.7095778	0.0063483	0.0750001	0.6734306
