G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G68A	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.4376948	0.9746583	0.8090445	0.0332632	0.8215645	0.5322171	0.4360847	0.9145110	0.4761296	0.2130619	0.2385096	0.7310185	0.0788231	0.4686305	0.0282816	0.2918183	0.4413411	0.0753523	0.4134935	0.1564788	0.5198923	0.0178683	1.0239387	1.0675676	0.0112800	0.0569489	0.0347691	0.7549558	0.5447352	0.2122246	0.4960703	0.0023924	0.0140082	0.8263721	0.1572628	0.9927555	0.9650512	0.9230036	0.5144269	0.7715980	0.0663597	0.8356721	0.8434232	0.3949347	0.7986807	0.2996659	0.5928000	0.0674123	0.9563682	0.0823950	0.5573140	0.2801840	0.5447586	0.7353406	0.7459588	0.0255814	0.4940247	0.9963797	0.5210738	0.9560718	0.3492643	0.9493122	0.4634017	0.4595193	0.5559566	0.0574611	0.8960549	0.2736823	0.2055720	0.7335963	0.0099597	0.8948907	1.0401227	0.7004712	0.5667977	0.9652155	0.2926265	0.7740642	0.5695797	1.0630491	0.4314376	0.9638514	0.9328107	0.2710484	0.4336218	0.1889980	0.9925537	0.2654387	0.0508760	0.9500193	0.9219227	0.5766985	1.0048996	0.9189011	0.5946751	0.7950215	0.1432049	0.4792958	0.9378494	0.2944998
0.8784067	0.4694710	0.7622105	0.0099772	0.8652807	0.6536475	0.5698656	0.9172517	0.5399205	0.1626910	0.2241251	0.9009849	0.0461188	0.5737721	0.0175916	0.3697535	0.4467582	0.0110016	0.0684941	0.1650458	0.5402624	0.0351455	0.9216278	0.9661459	0.0104808	0.0815320	0.0979200	0.7602825	0.6284458	0.2134545	0.4274910	0.0107278	0.0359125	0.8145071	0.2472845	0.9513553	1.0034198	0.9090468	0.5506653	0.7508418	0.0399095	0.7923210	0.9569765	0.3918180	0.9033240	0.3275110	0.5834389	0.2727640	1.0422759	0.0711289	0.5841805	0.3067139	0.5992533	0.9880686	0.7847838	0.0422479	0.5131135	0.7930512	0.9258326	0.9291965	0.3596738	0.9116361	0.3199776	0.5703948	0.5999431	0.0581773	0.8405932	0.4475341	0.1895649	0.8618964	0.0052023	0.6690970	0.8461627	0.6484171	0.5132689	0.9495096	0.2241928	0.6340185	0.5294809	1.1693538	0.4301758	0.8044297	0.9716641	0.3486173	0.4767293	0.1615758	1.1013535	0.2959629	0.2001481	0.9495789	0.9330782	0.2996486	0.8779770	0.8592871	0.6397478	0.8784619	0.1185873	0.8401746	1.0562494	0.2510309
0.8479369	0.9629380	0.4074416	0.0167868	0.8494828	0.5575877	0.4745636	1.0094976	0.5486042	0.1508242	0.2078281	0.9862709	0.0488196	0.5268692	0.0278108	0.3184137	0.4829575	0.0685874	0.3343817	0.1668504	0.6087081	0.0148520	0.9624422	1.0054476	0.0115641	0.0490087	0.0623389	0.8333064	0.6098558	0.1741214	0.3163046	0.0037548	0.0338682	0.6343060	0.2234477	0.9535962	1.0086671	0.7682954	0.6489532	0.8033068	0.0117879	0.7759596	0.8861297	0.4034485	0.7482332	0.3282843	0.5442990	0.1323024	1.0204840	0.0476694	0.5423320	0.3609622	0.4927288	0.7631343	0.8214191	0.0307959	0.5796163	0.9765704	0.5030398	0.9218774	0.3624316	0.8692697	0.3848149	0.4409250	0.8459602	0.0913181	0.9366576	0.2896881	0.2324364	1.0040744	0.0018262	0.6928355	1.0504746	0.6668588	0.4211264	0.8922888	0.1685848	0.6985190	0.6043052	0.9756317	0.3662518	0.8592499	0.9229591	0.3149630	0.4433853	0.1839372	0.9306301	0.3191039	0.1187951	0.9659069	0.9302775	0.4370513	0.9184853	0.8732753	0.5679963	0.8432883	0.1291323	0.5997211	1.1063755	0.2310320
0.9453696	0.8968279	0.7055577	0.0064277	0.6943498	0.6074673	0.4462962	0.9450610	0.5377552	0.1946436	0.2527587	1.0087372	0.1044429	0.8072762	0.0088454	0.3179650	0.5592603	0.0555570	0.3065584	0.3247012	0.6034419	0.0344359	0.8393503	0.9688342	0.0088855	0.0517728	0.0364435	0.7635967	0.5189030	0.2289158	0.4031876	0.0036529	0.0393856	0.6746905	0.2593038	1.0192269	0.9957261	0.7508453	0.5565861	0.7509262	0.0246100	0.8069793	0.9571806	0.3168057	0.8086777	0.3859284	0.6040183	0.1755160	1.0437621	0.0491329	0.5637113	0.3147705	0.5266736	0.8332566	0.7691426	0.0654479	0.5263309	1.0351790	0.5035145	1.0387364	0.3111259	0.8996098	0.4121157	0.5368961	0.6294775	0.0716829	0.8451831	0.3270963	0.1814652	0.9828349	0.0003789	0.6848042	0.9115701	0.6546663	0.4805481	0.9872556	0.2173501	0.6577617	0.4913643	0.9195344	0.6002564	0.9049856	0.9688384	0.2952670	0.3663700	0.2077980	1.0095363	0.2509342	0.0967509	0.9756874	0.9105111	0.5021087	0.9277029	0.8062190	0.5274184	0.8474135	0.1423164	0.5883997	1.0737237	0.2759471
0.9838940	0.9076875	0.8040314	0.0993689	0.4633686	0.5419436	0.4424107	0.8878786	0.5391598	0.2128433	0.2273273	0.8011687	0.0730690	0.4174591	0.0101782	0.2655828	0.4348745	0.0428046	0.2961858	0.1893658	0.5275793	0.0273927	1.0200225	1.0025780	0.0072365	0.0911366	0.0162319	0.7470222	0.6370763	0.1981817	0.3917020	0.0023173	0.0276152	0.8589700	0.1149551	1.0091838	1.0300228	0.7356588	0.5923699	0.7428260	0.0836362	0.8473950	0.8102925	0.3723286	0.7859666	0.3720566	0.5777092	0.1157147	1.0223425	0.0750174	0.4180073	0.3202955	0.4872983	0.6810437	0.7437241	0.0444284	0.5123808	0.9656802	0.5939427	1.0467564	0.3681043	0.9448958	0.3643960	0.4537423	0.7106323	0.0512131	0.9620243	0.3936595	0.2042844	0.5044788	0.0027619	0.7612583	1.0117926	0.6517324	0.6341893	0.7686468	0.2848219	0.5682539	0.4933257	0.9328621	0.4026284	1.0524737	0.8889296	0.4281716	0.4092790	0.2071924	0.9524862	0.2355467	0.0597893	0.8931879	0.9920075	0.5445421	1.0212912	0.8669958	0.5942637	0.8376742	0.1595233	0.5587270	0.9237381	0.2790900
0.7757995	0.9484611	0.7155342	0.0163021	0.7778253	0.2402164	0.4397774	0.9008453	0.3645034	0.2480567	0.3174614	0.6654730	0.1274869	0.4266754	0.0236442	0.2964071	0.4678900	0.1740112	0.3407532	0.0880389	0.4962765	0.0205341	0.9535665	1.0170509	0.0051023	0.0289035	0.0456808	0.8370376	0.6044603	0.2143582	0.1815042	0.0082224	0.0249774	0.9119468	0.1814542	0.9293411	1.0062370	0.4066851	0.6541302	0.6897834	0.0845354	0.8184122	0.8684704	0.3784715	0.8293058	0.3360665	0.7388056	0.1024001	1.0274842	0.0693376	0.5769781	0.2968739	0.6085002	0.8527951	0.8524073	0.0877800	0.5328980	0.8522506	0.5970185	1.0099933	0.3555825	0.9654872	0.3780356	0.5003296	0.4542399	0.0698761	0.9143325	0.3848352	0.2676341	0.7534081	0.0074626	0.6989297	0.9918125	0.6947830	0.4477831	0.9015443	0.2724690	0.8786388	0.6018413	0.9768479	0.4299671	0.8825453	0.8703421	0.2021719	0.3292362	0.1366607	1.0836922	0.5300115	0.0637295	0.9775129	1.0861210	0.4688662	0.8866717	0.7916211	0.4798617	0.9338188	0.0831763	0.5132949	1.0080997	0.2369116
0.7601884	0.8893636	0.8050958	0.0065637	0.8175261	0.6491061	0.2596464	0.9593349	0.4631991	0.2415231	0.2807722	0.8042791	0.1011037	0.6559406	0.0208858	0.2792894	0.4716849	0.1042989	0.2808573	0.1974108	0.5608416	0.0176400	0.8828489	0.9752678	0.0082747	0.0836820	0.0273704	0.7854967	0.6391179	0.2039624	0.3167632	0.0053721	0.0247411	0.7099274	0.2308642	0.9613093	1.1312673	0.5849727	0.6465528	0.7666123	0.0461265	0.7357803	0.9500281	0.3264674	0.7580839	0.3341516	0.5695734	0.0938155	1.0218655	0.0336055	0.5932389	0.4552085	0.5804229	0.7843451	0.8449533	0.0318814	0.5375782	1.0133132	0.5085602	1.0360698	0.3321194	0.9202462	0.3804158	0.5452193	0.6360728	0.0837729	0.9262184	0.3931929	0.1930212	0.8911483	0.0013312	0.7422810	1.0542368	0.7426279	0.6112440	0.9550673	0.2744906	0.8139902	0.6381577	0.8895518	0.4815280	0.8234397	0.9159344	0.2612473	0.4078522	0.1703826	0.9727611	0.3070714	0.0395747	1.0351542	0.9553137	0.6163495	1.0521644	0.8822841	0.5461393	0.8616513	0.1674559	0.5513697	1.0161943	0.1940776
0.7969173	1.0082785	0.7940218	0.0171105	0.9910963	0.5734322	0.5263585	0.5537459	0.4643650	0.2454125	0.2308355	0.9049796	0.0990976	0.7124813	0.0025970	0.2581457	0.4855710	0.0612137	0.2728001	0.2714226	0.5133951	0.0445376	0.9538363	1.0888434	0.0043412	0.0544865	0.0329076	0.7942730	0.5725856	0.1987447	0.3027082	0.0029668	0.0136656	0.8028073	0.1737048	0.8942856	1.0304240	0.7706753	0.6783196	0.8161823	0.0468513	0.7884337	0.8612804	0.3498293	0.8945949	0.3463538	0.6669399	0.1232422	0.9468612	0.0590319	0.6283865	0.2962087	0.4664235	0.7178301	0.8221089	0.0394576	0.5308840	0.9242701	0.5517890	1.0060716	0.3059842	0.8773254	0.4725794	0.5994587	0.6729284	0.1274173	0.9475684	0.3398406	0.2450767	0.6856896	0.0004701	0.6985882	1.0274321	0.6364290	0.5604413	0.9737757	0.2571613	0.6747643	0.5333971	1.0542671	0.4486421	0.8640239	0.9671312	0.2655100	0.3690706	0.2130002	1.1002216	0.2785833	0.0686631	1.0348020	0.9813984	0.5206376	0.8671847	0.8972194	0.5129172	0.8452608	0.1985545	0.5697131	0.9722631	0.2113400
0.9399266	0.8614231	0.7587060	0.0303620	0.8929908	0.5815019	0.5098042	1.0433827	0.2009545	0.2489799	0.2036498	0.9262101	0.0716415	0.3968666	0.0179079	0.2993604	0.5021357	0.1272335	0.2813499	0.1310989	0.5709178	0.0354691	0.9577371	0.9654935	0.0128760	0.0566312	0.0328468	0.7531189	0.5865333	0.2124847	0.3753961	0.0080602	0.0256158	0.8585552	0.1525086	1.0640094	0.9521398	0.8241163	0.6544752	0.8720383	0.0330477	0.7644364	0.8766075	0.3414119	0.7393486	0.3510897	0.6423308	0.1087342	1.0004459	0.0471911	0.5214044	0.3196016	0.5309580	0.7566366	0.8275297	0.0213379	0.5009992	0.9435940	0.5999141	0.9363858	0.4077594	0.8303290	0.3967410	0.5375148	0.5602905	0.0874789	0.8783823	0.3244606	0.2300044	0.6010676	0.0120175	0.6805089	1.0314580	0.6633331	0.5696531	0.9742160	0.3116926	0.7540203	0.5394659	1.0007970	0.3530115	0.9467625	0.9772742	0.2020937	0.3391762	0.1753708	0.9609038	0.2831242	0.1126480	1.0381929	0.9361152	0.6008451	0.8832121	0.7462427	0.5468559	0.9027489	0.2191435	0.6403307	0.9662460	0.0984504
0.8825561	1.0021536	0.8350169	0.0082877	0.9715613	0.6123097	0.5823828	1.0177113	0.8393483	0.1218133	0.2123565	0.8925942	0.0182472	0.6015560	0.0155915	0.2365859	0.4908694	0.0255831	0.3701233	0.2776460	0.6532466	0.0216315	0.9859754	0.9477053	0.0327772	0.0404269	0.0374729	0.8940494	0.6541604	0.2584331	0.5857342	0.0096410	0.0379256	0.7134279	0.2407073	1.0343180	1.0461451	0.9028295	0.6158626	0.8290066	0.0266571	0.7683065	0.9070337	0.3380912	0.7796534	0.2968957	0.6458073	0.1045814	1.0419648	0.0462146	0.5220540	0.2944196	0.5015649	0.7222028	0.8717635	0.0426966	0.5031782	0.9120088	0.4479802	0.9295190	0.2969497	0.9940953	0.4733333	0.4429948	0.7369487	0.0712307	0.8773382	0.3792566	0.1983231	0.9844673	0.0075167	0.8218313	0.9365192	0.7134710	0.5222434	1.0645337	0.2189023	0.5862675	0.3947427	0.9103838	0.3839767	1.0302957	0.9930344	0.3028081	0.3251423	0.2347772	1.0927895	0.1857184	0.0659450	0.9421378	0.7144940	0.5340520	0.9605175	0.9010057	0.5716991	0.8045891	0.1115596	0.4509361	0.9928406	0.3954494
