G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G71A	G95	G96	G97	G98	G99	G100
0.0000000	0.4847052	0.1180181	0.1610652	0.3933113	0.7709773	0.6676177	0.7666961	0.7540331	0.0126771	0.5833045	0.7184047	0.5679257	0.3829118	0.6267781	0.4836011	0.4716506	0.6561638	0.5642948	0.3593165	0.0291979	0.7377109	0.0414436	0.2964762	0.3186991	0.4502403	0.7037516	0.6429639	0.3983071	0.5676704	0.2603807	0.0603896	0.0323326	0.2432846	0.0270421	0.5140163	0.0772787	0.4973619	0.7336945	0.0086948	0.5696615	0.2124007	0.6083722	0.0009527	0.0729422	0.6734937	0.4300791	0.3364008	0.1352463	0.3189865	0.3732615	0.6341014	0.4024525	0.1880078	0.4281647	0.3791108	0.7095416	0.2112934	0.0114437	0.5514383	0.6597889	0.1523486	0.6292196	0.4022209	0.4716239	0.6146146	0.2684115	0.1997505	0.6076375	0.1505429	0.3567225	0.3407004	0.6002380	0.1699914	0.1813623	0.1734696	0.5529355	0.0027821	0.0125456	0.5305646	0.6408261	0.4583690	0.0047348	0.1215829	0.0159061	0.5558904	0.1672497	0.1533015	0.3609154	0.5934486	0.2093315	0.5312599	0.0399041	0.4314471	0.2489744	0.0344471	0.6046852	0.0051310	0.3949465	0.8001829
0.0195419	0.0000000	0.1735177	0.1434621	0.4223569	0.7148053	0.6104272	0.3224474	0.0083898	0.2283771	0.4984765	0.5450431	0.5944355	0.2474256	0.3760931	0.5581438	0.4128669	0.7096953	0.6951038	0.2962378	0.0454023	0.6890778	0.0492262	0.3878315	0.3113043	0.3837719	0.6431576	0.6118703	0.4686276	0.3612012	0.5791994	0.0671669	0.0610423	0.2591204	0.0137166	0.5537983	0.1060962	0.3689750	0.5126911	0.0397824	0.4149001	0.1555243	0.5562410	0.0031814	0.0684376	0.6195778	0.3579148	0.1791236	0.0947119	0.1689000	0.2781629	0.6360663	0.3338553	0.0538190	0.6250182	0.3143018	0.6380964	0.1818093	0.0125840	0.5934640	0.6074445	0.3507435	0.8124743	0.4595043	0.5603578	0.6285860	0.4424905	0.0875329	0.5310025	0.0846649	0.4260634	0.1843160	0.6352414	0.0658405	0.1159583	0.1089341	0.4719790	0.0034357	0.0071689	0.4992514	0.7182506	0.4241022	0.0066591	0.1160512	0.6580982	0.6779063	0.1405533	0.1700879	0.3277324	0.8185201	0.2068804	0.4941598	0.0496973	0.3231536	0.4153700	0.0438691	0.7049302	0.0197185	0.1520629	0.7950003
0.2731834	0.3646089	0.0000000	0.2655956	0.6628748	0.6709299	0.6134910	0.7599778	0.7261890	0.0149660	0.4264688	0.6711078	0.4524545	0.3655483	0.5738059	0.3945927	0.4910841	0.7207355	0.7697211	0.3535122	0.0544183	0.6847034	0.0741586	0.3547512	0.3722893	0.3158020	0.5878844	0.7235654	0.4530384	0.4966811	0.4292695	0.0336513	0.0726819	0.2674346	0.0125469	0.6701028	0.0639288	0.3065829	0.6351511	0.0236050	0.6181466	0.1716337	0.6184230	0.0107447	0.0681181	0.6418274	0.3547558	0.2912218	0.1343190	0.2174917	0.3809080	0.7221976	0.2509601	0.2181681	0.5868454	0.3512933	0.7402865	0.2341864	0.0077669	0.5320017	0.6208849	0.1023523	0.6863326	0.5561434	0.5876631	0.7388000	0.4766651	0.1300623	0.5466103	0.0887869	0.2753916	0.3685960	0.6008929	0.2160224	0.1089085	0.0949242	0.5699072	0.0003717	0.0028748	0.5531151	0.6223978	0.3160226	0.0031153	0.1063530	0.5619463	0.6376631	0.1496367	0.1287313	0.2499699	0.6509917	0.2755353	0.6085591	0.0749596	0.2717792	0.2786144	0.0545241	0.6764521	0.0050849	0.4718521	0.7643561
0.3550435	0.5189412	0.1201992	0.0000000	0.4757754	0.7817474	0.5050651	0.4217018	0.0053675	0.1515844	0.4893461	0.6108509	0.5073428	0.3789351	0.2595719	0.5507205	0.4629953	0.5938534	0.6969125	0.2241171	0.0211504	0.7039642	0.0563929	0.3933823	0.4202030	0.4812757	0.5699684	0.7569115	0.3915525	0.4851180	0.3275138	0.0289005	0.0469061	0.2667367	0.0132601	0.5815078	0.1108556	0.4359095	1.0093587	0.0327916	0.5049643	0.1488740	0.4884106	0.0074125	0.0650742	0.5729331	0.3036454	0.2519445	0.0764063	0.3255738	0.3411386	0.7180512	0.2575701	0.2968086	0.6665225	0.3177593	0.6653919	0.1055475	0.0248004	0.6122554	0.6257931	0.3234648	0.6679422	0.5765135	0.4486095	0.5953519	0.3017876	0.1016505	0.4823677	0.0808467	0.3016970	0.1810280	0.6649999	0.1332124	0.2289283	0.1346815	0.6449568	0.0020804	0.0150763	0.7049661	0.7174267	0.3968126	0.0028904	0.1352076	0.7240165	0.6265588	0.1012821	0.1312555	0.3834643	0.6289855	0.3600209	0.4723781	0.0954680	0.3164487	0.3799392	0.0425241	0.5967071	0.0296509	0.0516173	0.5703763
0.2416370	0.5879639	0.1374836	0.0176274	0.0000000	0.7240852	0.6972544	0.5901745	0.0288582	0.1541048	0.4737107	0.5653332	0.4751700	0.3572635	0.3633082	0.4377681	0.4555392	0.7072807	0.5782653	0.3177805	0.0174760	0.6712475	0.0408739	0.3016072	0.3290581	0.4225349	0.6535197	0.7251196	0.4500450	0.4810014	0.3854632	0.0254593	0.0825107	0.3706067	0.0323930	0.6089908	0.0702757	0.4221625	0.7269625	0.0192452	0.4877077	0.0772470	0.4241638	0.0028906	0.0788297	0.5292240	0.2882321	0.3009314	0.1076932	0.2858786	0.2383186	0.5582149	0.3137154	0.1382325	0.6814991	0.3016298	0.7174831	0.1679843	0.0228417	0.5815215	0.7136721	0.4009401	0.6466515	0.4297800	0.5782007	0.5840725	0.2215395	0.1119702	0.6062728	0.1695940	0.3216562	0.2566113	0.6761501	0.0840056	0.0740252	0.1371942	0.5553821	0.0009141	0.0585828	0.5709895	0.6118061	0.3348486	0.0014159	0.0925416	0.7276782	0.5992034	0.2569827	0.1002931	0.2555892	0.7616509	0.3291458	0.5104347	0.0945904	0.3254308	0.2319172	0.0895503	0.8390557	0.0230432	0.1177248	0.7493757
0.3351556	0.5285745	0.1166275	0.1270492	0.4301699	0.0000000	0.6024954	0.6825235	0.6341483	0.0041157	0.3697939	0.6860150	0.5530592	0.3371020	0.5885053	0.5416118	0.5153405	0.5455219	0.6207207	0.3282650	0.0446048	0.6909483	0.0548570	0.4025912	0.3672875	0.5500826	0.6459496	0.7471514	0.4910394	0.5746743	0.3224443	0.0233707	0.0581351	0.2590618	0.0166778	0.6363387	0.0906829	0.3844718	0.6816399	0.0120212	0.5089343	0.1657896	0.5153298	0.0002887	0.0441320	0.6785699	0.3164429	0.2443878	0.1657802	0.2425243	0.2696681	0.7140104	0.3798695	0.0862458	0.7386115	0.3138342	0.6356686	0.3030145	0.0185241	0.5827923	0.7380441	0.0055179	0.7776657	0.6096817	0.6191871	0.7319269	0.2815782	0.5364015	0.6081592	0.1618159	0.3111144	0.1565634	0.5138629	0.1218294	0.1184908	0.1071822	0.3788984	0.0003989	0.0059481	0.5276968	0.5802271	0.1022400	0.0042494	0.1525746	0.5619898	0.5300029	0.1360598	0.2178582	0.3079220	0.6096285	0.2460455	0.2913298	0.2107096	0.4536141	0.3072326	0.1306473	0.6555341	0.0186159	0.0973311	0.6930855
0.2736509	0.5120171	0.0940667	0.1771459	0.4066336	0.5413885	0.0000000	0.6065950	0.6862743	0.0170866	0.3919234	0.6626525	0.5347175	0.3167510	0.5966945	0.5747281	0.5250950	0.6640206	0.7122289	0.3370160	0.0462987	0.7422519	0.0859475	0.4765854	0.4044233	0.4759494	0.6381964	0.6444888	0.3845977	0.4648530	0.5413610	0.0270044	0.0190785	0.2287562	0.0237389	0.5923567	0.0699273	0.3773782	0.6574074	0.0201649	0.4266713	0.0970549	0.4646752	0.0024969	0.0914863	0.6102875	0.3591842	0.2691375	0.1379928	0.3060896	0.4387725	0.7537395	0.6372724	0.2886554	0.7889367	0.3856021	0.6385096	0.1905456	0.0202586	0.4784909	0.6799274	0.6623419	0.6035140	0.4585922	0.5520790	0.5378441	0.3930958	0.1513657	0.5504495	0.0701001	0.4316639	0.2377797	0.6372465	0.1283281	0.0937866	0.0958370	0.5722972	0.0072031	0.0099825	0.5080049	0.6543901	0.3417508	0.0244922	0.0741168	0.6034362	0.5164236	0.0918833	0.1889821	0.3512763	0.6600884	0.2898896	0.4895587	0.0464831	0.4493775	0.3770339	0.1090362	0.6593100	0.0037241	0.1807167	0.6839452
0.3220313	0.6127267	0.1757998	0.1668810	0.5610679	0.6555609	0.0423577	0.0000000	0.6779291	0.0129812	0.4098184	0.6055754	0.5255975	0.3438706	0.6782683	0.5053779	0.4420451	0.7942201	0.6527637	0.3848554	0.0176810	0.7807063	0.0560534	0.4391998	0.4226997	0.4777354	0.8760205	0.6496817	0.4698956	0.5035009	0.3955568	0.0228422	0.0194213	0.2335633	0.0072002	0.5047736	0.1119225	0.3532638	0.6316882	0.0318683	0.4910886	0.1002739	0.4093692	0.0009098	0.0699180	0.6778738	0.3313577	0.3217154	0.1174713	0.2156319	0.4712162	0.6390186	0.3520075	0.1852014	0.7282323	0.3359200	0.7772156	0.1423417	0.0099047	0.5425066	0.7030113	0.2984339	0.6439540	0.5918739	0.4998348	0.7172838	0.2407334	0.1076042	0.5776416	0.0884441	0.4640527	0.2959410	0.6183640	0.0597002	0.0891796	0.1337660	0.6059260	0.0001571	0.0440027	0.5444662	0.5934739	0.3529105	0.0110770	0.1161921	0.7027874	0.6626784	0.1611480	0.1335197	0.3709518	0.5631755	0.1934568	0.6065643	0.0465871	0.4847003	0.3890947	0.0641910	0.7897533	0.0155918	0.1066631	0.7415755
0.2871064	0.4589604	0.0977612	0.2049276	0.4423060	0.7307705	0.4264407	0.3215447	0.0000000	0.0251386	0.5949352	0.6675237	0.4987015	0.3389652	0.3238847	0.4262846	0.4260554	0.7395835	0.6513787	0.2396582	0.0337955	0.6162194	0.0291099	0.3899972	0.3783669	0.4752012	0.7550372	0.6558436	0.4636869	0.5178341	0.3988978	0.0662634	0.0642089	0.2737042	0.0156368	0.6495135	0.1236847	0.4268745	0.7888876	0.0341005	0.2588855	0.1683133	0.4706054	0.0075278	0.0866501	0.5396284	0.3291546	0.3098723	0.1234127	0.1981873	0.2570269	0.5982292	0.4498657	0.1851530	0.5731392	0.3350518	0.5457063	0.1445691	0.0061843	0.6031044	0.6346560	0.3623158	0.6269122	0.4567106	0.5777109	0.6294583	0.2879274	0.1078886	0.5834297	0.0780132	0.4408384	0.2629066	0.5609849	0.0494788	0.1498809	0.1522637	0.6130640	0.0092299	0.0099959	0.6557735	0.6836400	0.4585543	0.0008283	0.1035065	0.5587330	0.5479892	0.1086071	0.1225726	0.3586643	0.5795096	0.3676892	0.5606674	0.0550780	0.3307848	0.2871094	0.0588022	0.6448439	0.0242041	0.0922597	0.6168004
0.2900405	0.5617919	0.1408259	0.1919082	0.4438516	0.6863577	0.5936695	0.7708097	0.7203032	0.0000000	0.4636325	0.6603909	0.5501048	0.4715750	0.6425401	0.5705024	0.5164763	0.6474137	0.6741930	0.3486993	0.0324586	0.6607361	0.0248291	0.3466437	0.4122749	0.4885210	0.6826429	0.6256720	0.5884803	0.5440307	0.4564842	0.0360305	0.0448746	0.2580147	0.0456913	0.5306144	0.0867341	0.3596600	0.7139184	0.0252801	0.6541727	0.0544756	0.3038568	0.0024160	0.0569760	0.7566401	0.3027890	0.2165305	0.1580444	0.2875710	0.4412153	0.8170419	0.2752158	0.2851468	0.6739966	0.4133586	0.5628277	0.1362051	0.0112889	0.5811157	0.6267866	0.1706278	0.6664139	0.4782475	0.6077403	0.6702334	0.2873579	0.0973834	0.5693769	0.0807771	0.3177870	0.2801939	0.4995365	0.1062610	0.1660271	0.0905688	0.4433202	0.0005539	0.0351700	0.6309990	0.7533266	0.3216077	0.0048571	0.1332640	0.7327227	0.6597175	0.1876645	0.1608430	0.1960246	0.6649789	0.1625518	0.5512516	0.0786140	0.4039438	0.3293085	0.0344328	0.6938646	0.0134805	0.0907532	0.6343889
