G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G64A	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.8139676	0.7249693	0.7017403	0.3243310	0.4687196	0.3291570	0.4657397	0.4501543	0.0396564	0.1507049	0.9989634	0.7894267	0.3679660	0.5116734	0.4076558	0.5800815	0.7409612	0.2902245	0.1722730	0.4953803	0.9386487	0.0829335	0.3052289	0.0770282	0.0092145	0.0005927	0.4800318	0.3501205	0.2687763	0.1135153	0.2569950	0.0707521	0.9603103	0.9986560	0.3915572	1.0000000	0.0002095	0.8508330	0.0177948	0.0328722	0.9416500	0.6632019	0.9761218	0.0196456	0.6796081	0.9999875	0.9999999	0.6023837	0.7855683	0.0033979	0.8189814	0.6080789	0.8064823	0.2551403	0.0652500	0.0679931	0.4669254	0.0620077	0.4498042	0.4959066	0.6832374	0.2760811	0.3882148	0.0787946	0.5639839	0.1785811	0.1221436	0.4890222	0.9830863	0.8262359	0.0510116	0.0712460	0.8458430	0.6102600	0.1248739	0.7097434	0.8588569	0.7204348	0.8614144	0.0444793	0.1951725	0.9548073	0.6988187	0.1862790	0.9360952	0.6407403	0.1015707	0.8986722	0.5705005	0.9616309	0.6723447	0.5989822	0.9999977	0.3847079	0.1733067	0.0085957	0.6298208	0.0410360	0.4686576
0.0763091	0.0000005	0.7249693	0.7017403	0.3243310	0.4687196	0.3291570	0.4657397	0.4501543	0.0396564	0.1507049	0.9989634	0.7894267	0.3679660	0.5116734	0.4076558	0.5800815	0.7409612	0.2902245	0.1722730	0.4953803	0.9386487	0.0829335	0.3052289	0.0770282	0.0092145	0.0005927	0.4800318	0.3501206	0.2688081	0.1157880	0.6542771	0.2361143	0.9603103	0.9986560	0.0286811	1.0000000	0.0002095	0.8508330	0.0177948	0.0328722	0.9416500	0.6632083	0.8939549	0.0745696	0.6796248	0.9999875	0.9999999	0.6023837	0.7855683	0.0152752	0.8703085	0.6546126	0.8227295	0.2551157	0.0652516	0.0660873	0.5423335	0.0672700	0.4498227	0.4959062	0.6830124	0.2760854	0.3886297	0.1407911	0.5639845	0.1785811	0.1222609	0.7763070	0.8141400	0.8263556	0.1693697	0.0015491	0.8455167	0.6102600	0.4244043	0.7097433	0.9981136	0.7204247	0.8572495	0.0374505	0.1951725	0.9324316	0.6970151	0.1862790	0.9362600	0.6693219	0.1019454	0.9152026	0.5705005	0.6504868	0.6990466	0.5989822	0.9999977	0.3847079	0.1621486	0.0085902	0.6298118	0.0410360	0.4686576
0.1672252	0.8455204	0.0000000	0.7017488	0.3102530	0.4302397	0.3291570	0.4657397	0.4501543	0.0396564	0.1507049	0.9989634	0.7894267	0.3679660	0.5116734	0.4076558	0.5800815	0.7409612	0.2902245	0.1722730	0.4953803	0.9386487	0.0829335	0.3052289	0.0770282	0.0092145	0.0005927	0.4800318	0.3501207	0.2688184	0.1165325	0.8926250	0.5963206	0.9603103	0.9986560	0.0126191	1.0000000	0.0002095	0.8508330	0.0177948	0.0328722	0.9416500	0.6632103	0.8939408	0.0745791	0.6796303	0.9999875	0.9999999	0.6023837	0.7855683	0.0004298	0.9719609	0.9144816	0.8973721	0.2551076	0.0652521	0.0408825	0.8327641	0.1198708	0.4498287	0.4959061	0.6830118	0.2760868	0.4733723	0.2834154	0.5639840	0.1785811	0.1237195	0.8075308	0.1603253	0.8267867	0.4161290	0.0015792	0.8454074	0.6102600	0.6750542	0.7097433	0.9981725	0.7204258	0.8572459	0.0022403	0.1951725	0.9322516	0.6970152	0.1862790	0.9362678	0.6615034	0.1020692	0.9204030	0.5705005	0.4752139	0.2347511	0.5989822	0.9999977	0.3847079	0.1621464	0.0085902	0.6298088	0.0410360	0.4686576
0.0938903	0.8139676	0.7249693	0.0000000	0.3243310	0.4687195	0.9999935	0.0087263	0.5045113	0.0396564	0.1507049	0.9989634	0.7894267	0.3679660	0.5116734	0.4076558	0.5800815	0.7409612	0.2902245	0.1722730	0.4953803	0.9386487	0.0829335	0.3052289	0.0770282	0.0092145	0.0005923	0.4800244	0.3107587	0.2819313	0.1067484	0.7477470	0.3140150	0.9603103	0.9986560	0.0040479	1.0000000	0.0002095	0.8508330	0.0183614	0.0328706	0.9415072	0.6489791	0.8939402	0.0745795	0.6589560	0.9999875	0.9999999	0.6023837	0.7855683	0.0213767	0.6847221	0.6832491	0.7589663	0.4088507	0.0441835	0.0657591	0.5351595	0.0975254	0.4207937	0.2317137	0.6830080	0.2759997	0.3909399	0.1108764	0.5806721	0.1840611	0.1212420	0.8526414	0.7668606	0.8254735	0.5060135	0.0011946	0.8467442	0.6102548	0.6906812	0.7455827	0.9997990	0.8408136	0.8676449	0.0250353	0.1495554	0.9322095	0.6954377	0.4138898	0.9362713	0.6564517	0.1026514	0.7715075	0.5705005	0.2186748	0.6726752	0.5989822	0.9999993	0.3847079	0.1621463	0.0085968	0.6255135	0.0410462	0.4397178
0.1591281	0.7695774	1.0000000	0.7018151	0.0000000	0.5198780	0.3291570	0.4657397	0.4501543	0.0396564	0.1507049	0.9989634	0.7894267	0.3679660	0.5116734	0.4076558	0.5800815	0.7409612	0.2902245	0.1722730	0.4953803	0.9386487	0.0829335	0.3052289	0.0770282	0.0092145	0.0005927	0.4800318	0.3501207	0.2688182	0.1165174	0.8864890	0.5735548	0.9603103	0.9986560	0.0128202	1.0000000	0.0002095	0.8508330	0.0177948	0.0328722	0.9416500	0.6632103	0.8939408	0.0745791	0.6796302	0.9999875	0.9999999	0.6023837	0.7855683	0.0687582	0.8547973	0.7278549	0.8932611	0.2551078	0.0652521	0.0735528	0.2908495	0.1115256	0.4498285	0.4959061	0.6830117	0.2760868	0.4594421	0.2758525	0.5639840	0.1785811	0.1234972	0.8068094	0.1630304	0.8267564	0.4010140	0.0015786	0.8454095	0.6102600	0.6725311	0.7097433	0.9986510	0.7204258	0.8572460	0.0026838	0.1951725	0.9322530	0.6970152	0.1862790	0.9362677	0.6391436	0.1020669	0.9926874	0.5705005	0.4770102	0.6860092	0.5989822	0.9999977	0.3847079	0.1621464	0.0085902	0.6298089	0.0410360	0.4686576
0.1786811	0.9999954	0.8212213	0.7017652	0.2792141	0.0000000	0.3291570	0.4657397	0.4501543	0.0396564	0.1507049	0.9989634	0.7894267	0.3679660	0.5116734	0.4076558	0.5800815	0.7409612	0.2902245	0.1722730	0.4953803	0.9386487	0.0829335	0.3052289	0.0770282	0.0092145	0.0005927	0.4800318	0.3501207	0.2688187	0.1165504	0.8998113	0.6253725	0.9603103	0.9986560	0.0123868	1.0000000	0.0002095	0.8508330	0.0177948	0.0328722	0.9416500	0.6632104	0.8939408	0.0745791	0.6796304	0.9999875	0.9999999	0.6023837	0.7855683	0.0560471	0.8734940	0.7205663	0.9024442	0.2551074	0.0652521	0.0676307	0.4663853	0.1318408	0.4498288	0.4959061	0.6830118	0.2760869	0.4930051	0.2929983	0.5639840	0.1785811	0.1240753	0.8083782	0.7111242	0.8268277	0.4368422	0.0015798	0.8454048	0.6102600	0.6777618	0.7097433	0.9987199	0.7204258	0.8572458	0.0017869	0.1951725	0.9322499	0.6970152	0.1862790	0.9362679	0.6495814	0.1020722	0.9255735	0.5705005	0.4731631	0.6614770	0.5989822	0.9999977	0.3847079	0.1621464	0.0085902	0.6298087	0.0410360	0.4686576
0.1640899	0.8139676	0.7249693	0.7017403	0.3243310	0.4687196	0.0000002	0.4657397	0.4501543	0.0396564	0.1507049	0.9989634	0.7894267	0.3679660	0.5116734	0.4076558	0.5800815	0.7409612	0.2902245	0.1722730	0.4953803	0.9386487	0.0829335	0.3052289	0.0770282	0.0092145	0.0005927	0.4800318	0.3501207	0.2688183	0.1165270	0.8903760	0.5877436	0.9603103	0.9986560	1.0000000	1.0000000	0.0002095	0.8508330	0.0177948	0.0328722	0.9416500	0.6632103	0.9995085	0.0007436	0.6796302	0.9999875	0.9999999	0.6023837	0.7855683	0.0428701	0.9709775	0.7166248	0.8958455	0.2551077	0.0652521	0.0649110	0.3740772	0.1166447	0.4498286	0.4959061	0.7561899	0.2760868	0.4677120	0.3408035	0.5639840	0.0189576	0.1236309	0.5509647	0.7131162	0.8267752	0.2834328	0.2054631	0.8454081	0.6102600	0.1167638	0.7097433	0.9981607	0.6709268	0.8624131	0.0023965	0.1951725	0.9830795	0.6992838	0.1862790	0.9359741	0.6391444	0.1020684	0.9244010	0.5705005	0.4758626	0.6723446	0.5989822	0.9999797	0.3847079	0.1758999	0.0085962	0.2400909	0.0410360	0.4686576
0.0938443	0.8139676	0.7249693	0.7017328	0.3243310	0.4687195	0.9999998	0.0000000	0.5045130	0.0396564	0.1507049	0.9989634	0.7894267	0.3679660	0.5116734	0.4076558	0.5800815	0.7409612	0.2902245	0.1722730	0.4953803	0.9386487	0.0829335	0.3052289	0.0770282	0.0092145	0.0005923	0.4800244	0.3107587	0.2819246	0.1067475	0.7475423	0.3138080	0.9603103	0.9986560	0.0040479	1.0000000	0.0002095	0.8508330	0.0183617	0.0328706	0.9415073	0.6489788	0.8939402	0.0745795	0.6589464	0.9999875	0.9999999	0.6023837	0.7855683	0.0213597	0.6846791	0.6831921	0.7588161	0.4088704	0.0441826	0.0657602	0.5351754	0.0975185	0.4207908	0.2257162	0.6830080	0.2759997	0.3909300	0.1107987	0.5806722	0.1840609	0.1212425	0.8526176	0.7670362	0.8254734	0.5059378	0.0011945	0.8467445	0.6102548	0.6906786	0.7455831	0.9997990	0.8408146	0.8676460	0.0250730	0.1495554	0.9322095	0.6954379	0.4138898	0.9362713	0.6564479	0.1026480	0.7714903	0.5705005	0.2180968	0.6726749	0.5989822	0.9999993	0.3847079	0.1621463	0.0085968	0.2372493	0.0410461	0.4397179
0.0938903	0.8139676	0.7249693	0.7017328	0.3243310	0.4687195	0.9999932	0.0087263	0.0000000	0.0396564	0.1507049	0.9989634	0.7894267	0.3679660	0.5116734	0.4076558	0.5800815	0.7409612	0.2902245	0.1722730	0.4953803	0.9386487	0.0829335	0.3052289	0.0770282	0.0092145	0.0005923	0.4800244	0.3107588	0.2819408	0.1067487	0.7477551	0.3140132	0.9603103	0.9986560	0.0040479	1.0000000	0.0002095	0.8508330	0.0183614	0.0328706	0.9415071	0.6489773	0.8939402	0.0745795	0.6589659	0.9999875	0.9999999	0.6023837	0.7855683	0.0213770	0.6847422	0.6832600	0.7589736	0.4075682	0.0441835	0.0657590	0.5351594	0.0975269	0.4207921	0.2354341	0.6830080	0.2759997	0.3909402	0.1108969	0.5806719	0.2785857	0.1243017	0.5748075	0.7667651	0.8254735	0.5060244	0.0011947	0.8467440	0.6102548	0.6906815	0.7455823	0.9997989	0.8408103	0.8676459	0.0250333	0.1495554	0.9322095	0.6954371	0.4138897	0.9362713	0.7059294	0.1026548	0.7715196	0.5705005	0.2186244	0.6726755	0.5989822	0.9999993	0.3847079	0.1621463	0.0085968	0.6255105	0.0410462	0.4397177
0.1640898	0.8139674	0.7249691	0.7017403	0.3243310	0.4687196	0.3291570	0.4657396	0.4501511	0.0000041	0.1507049	0.9989634	0.7894267	0.3679660	0.5116734	0.4076558	0.5800815	0.7409612	0.2902244	0.1722730	0.4953803	0.9386487	0.0829335	0.3052289	0.0770282	0.0092145	0.0005927	0.4800054	0.3501199	0.2686099	0.1165269	0.8904240	0.5879199	0.9603807	0.9999996	0.0126905	1.0000000	0.0002095	0.8508330	0.0177948	0.0328724	0.9416691	0.6631571	0.8939408	0.0745791	0.6795194	0.9999875	0.9999999	0.6023864	0.7855682	0.0428981	0.9709408	0.4092464	0.9022432	0.2552668	0.0652405	0.0689358	0.4917078	0.1166814	0.4497029	0.4959087	0.6936999	0.2760868	0.4681267	0.2806688	0.5639845	0.1785818	0.1236359	0.8072836	0.7105841	0.8267758	0.4102809	0.0015790	0.8454092	0.6099762	0.6741539	0.7097643	0.9987361	0.7204029	0.8573045	0.0023931	0.1951727	0.9322526	0.6970064	0.1862792	0.9362726	0.6692894	0.1020378	0.9178628	0.5705027	0.4758484	0.6723730	0.5989822	0.9999977	0.3847079	0.1621465	0.0085903	0.6298691	0.0410347	0.4686577
