G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G63A	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0656590	0.3849767	0.2476829	0.6464511	1.0348362	0.9800415	0.4760617	0.0141547	0.1046015	0.6540143	0.4733594	0.7227549	0.5486122	0.3460714	0.5558285	0.0138705	0.6568069	0.2459009	0.4384706	0.9522495	0.7832395	0.8028266	0.4985928	0.3356342	1.0598086	0.8682592	0.4850068	0.9859427	0.0750440	1.0418415	0.1005834	0.7247191	0.4747717	0.7544213	0.8946879	0.8313704	1.0423606	0.1689590	0.5111993	0.8924758	0.7676515	0.3844348	0.1052043	0.2557150	0.0115579	0.1413475	1.0835489	0.5690541	0.3112944	0.9914487	0.1098026	0.2589262	0.2449170	0.0004350	0.1043443	0.1557551	0.1899250	0.5547243	0.3823568	0.8561214	0.5256715	0.2272543	0.9097709	0.7971858	0.5255371	0.2895564	0.9768341	0.9802551	0.8943699	0.4032294	0.3402817	0.5710167	0.9401485	0.3738800	0.8917967	0.6375046	0.6041235	0.2670175	1.0156626	1.0230247	1.0366861	0.0722154	0.1835254	0.8252940	0.5988436	0.7136578	0.0057550	0.1009356	0.1609928	1.0143887	0.0581889	1.0156322	0.3238751	0.5218154	0.4692200	0.4106563	0.5824718	0.6910330	0.9412756	0.0469690
0.0528584	0.2139068	0.3232749	0.6175771	0.9608193	0.9688610	0.4937129	0.0338050	0.2002834	0.7461165	0.4939232	0.6879047	0.4603055	0.3042486	0.5665758	0.0245152	0.6812936	0.1999645	0.5560147	0.9433606	0.7684067	0.7556029	0.4702527	0.3504519	0.9319619	0.8296792	0.4865896	0.9987003	0.0618712	0.9084099	0.1171166	0.8025592	0.4446600	0.8407657	0.9658912	0.7869154	1.0311970	0.1300258	0.5228079	1.0114097	0.7719522	0.3682795	0.1092887	0.1884184	0.0400147	0.1289974	1.0139809	0.6341949	0.3012776	1.0799992	0.0974194	0.2601724	0.2618046	0.0002308	0.0698908	0.1562153	0.1189731	0.5934566	0.3749616	0.8706150	0.5118948	0.2581039	0.9842202	0.8299804	0.4692458	0.2914413	0.9945192	1.0471652	0.8541906	0.4541362	0.3208673	0.6953077	0.8852438	0.4278794	0.9664604	0.3379595	0.5945346	0.3497459	0.9592021	1.0062533	0.8920021	0.0857275	0.1599198	0.8097674	0.4720075	0.8105006	0.0367618	0.1085391	0.1323107	0.9296788	0.0365936	1.0037672	0.3236672	0.5739459	0.5746975	0.4168469	0.6168815	0.6521772	0.9323198	0.0460775
0.0692574	0.3362482	0.1147681	0.6926682	0.9642306	1.0088658	0.4449662	0.0182873	0.1651814	0.7006475	0.4498469	0.7206371	0.5580577	0.3258767	0.5538106	0.0140081	0.7079774	0.2063994	0.4964681	0.8938739	0.7334524	0.6878568	0.4459669	0.3715130	1.0843284	0.8461634	0.3521213	1.0367073	0.0578571	1.0271882	0.0968406	0.7700458	0.4992801	0.7644041	0.9821042	0.8597090	0.9481927	0.1464607	0.5281028	0.9025362	0.8535916	0.3117369	0.0843064	0.1823883	0.0339036	0.1397157	1.0622152	0.5533312	0.3292772	1.1210599	0.1054026	0.2451859	0.2601974	0.0000864	0.1101902	0.1063008	0.1665337	0.5487437	0.4197961	0.9381447	0.6407130	0.2422157	1.0589385	0.8124662	0.6032315	0.2963856	0.9958718	0.9493329	0.8642087	0.4289096	0.2107685	0.5752417	0.8661067	0.3848767	0.9676340	0.3013084	0.2830941	0.7176660	1.0254458	1.0019984	1.1570854	0.0943606	0.1798720	0.5568286	0.5931109	0.6846584	0.0505070	0.3727672	0.2179762	1.0343471	0.0348007	0.9201353	0.3006736	0.5212822	0.5752718	0.4524371	0.4821648	0.6720488	0.8751511	0.0564323
0.0518729	0.3845660	0.1999121	0.3791674	1.0685114	0.9922908	0.4282108	0.0086847	0.1575732	0.6050549	0.4499023	0.7402778	0.5178075	0.3041456	0.5399172	0.0060468	0.7769857	0.1909990	0.4407866	0.9262454	0.8418474	0.7010270	0.4395818	0.3198403	1.0141122	0.8750961	0.5026944	0.9780393	0.0596344	1.0008981	0.1230183	0.8712003	0.4904953	0.8456345	0.9089384	0.6194644	1.0768977	0.1171654	0.5154864	0.9267121	0.8893231	0.4048737	0.0683965	0.2553283	0.0112741	0.1527978	1.0706402	0.6091698	0.3808397	0.9395807	0.1806601	0.2287686	0.2078087	0.0015143	0.2457679	0.1408579	0.1576403	0.5954777	0.3841146	0.8831578	0.5407848	0.2903682	1.0324486	0.8778504	0.6009819	0.3064823	0.9398878	0.9086577	0.9619315	0.3583363	0.3338175	0.6218136	0.9636860	0.3809806	0.9227087	0.2873608	0.5436245	0.3871956	1.0917134	1.0045597	1.0788333	0.1179076	0.1529745	0.7740303	0.5198807	0.7301754	0.0251528	0.1681925	0.1242625	0.9778864	0.0421843	0.8792645	0.3354644	0.5054769	0.5856219	0.4302707	0.7025162	0.7131709	0.9342965	0.0452835
0.0852556	0.4143947	0.2541064	0.6680770	0.4753819	0.9540464	0.4052162	0.0407487	0.2523145	0.6490369	0.3964663	0.6811931	0.4661219	0.3556236	0.5725048	0.0134969	0.6460679	0.2494582	0.3796300	0.8886433	0.8609307	0.7408327	0.5539815	0.4067020	1.0793007	0.9040096	0.4034519	0.9379624	0.0735501	1.0103440	0.0902650	0.7102315	0.4883797	0.8983075	0.8186003	0.8796287	1.0180937	0.1475797	0.5312841	0.8358675	0.7539893	0.3392996	0.0908812	0.2098703	0.0168682	0.1212340	0.9796060	0.6040323	0.3279045	1.0333154	0.1916119	0.2059742	0.1780668	0.0016975	0.2235790	0.0968168	0.1048754	0.5967779	0.4495022	0.8506962	0.6339949	0.3539287	0.8582147	0.9101761	0.4505701	0.3014016	0.9902142	0.9112203	0.8037368	0.3882690	0.2660175	0.6135962	0.9685804	0.3919743	1.0647845	0.1116520	0.5763074	0.3143090	1.0796580	0.9605264	0.9058484	0.1099792	0.1740852	0.8232442	0.5269796	0.6619157	0.0309735	0.1315646	0.1058066	1.0003120	0.0615801	0.9243346	0.2818239	0.4716610	0.8555935	0.4416880	0.6251646	0.8008967	0.9211767	0.0345655
0.0818851	0.4289538	0.3046320	0.6729269	0.9349120	0.5492648	0.4168546	0.0023645	0.2371657	0.6132070	0.4756622	0.6705209	0.5061939	0.3278115	0.5081257	0.0160633	0.6471867	0.2499298	0.4436619	0.9494349	0.7638701	0.6458295	0.5246304	0.3728578	1.0296873	0.8485937	0.4469883	0.9672406	0.0550767	0.8824422	0.1492494	0.7820018	0.4727249	0.7972283	0.9849536	0.8034332	0.9902462	0.1306178	0.4802392	0.9146596	0.8183200	0.3816658	0.1385225	0.2240369	0.0100805	0.1491276	1.0761789	0.5392254	0.3024311	1.0864309	0.1961694	0.1730673	0.1982313	0.0013792	0.0509771	0.1293984	0.0681639	0.7524172	0.4304208	0.8421994	0.5719322	0.2407946	0.8922395	0.8894032	0.5016328	0.3138061	0.7162446	0.9557328	0.8930644	0.4005316	0.3718747	0.5910966	0.8472336	0.3696567	0.9445989	0.5030170	0.5812479	0.2796545	1.0364741	1.0367059	1.0636476	0.1295307	0.1473163	0.8097994	0.5958462	0.7416792	0.0145496	0.2644850	0.0952778	0.9512971	0.0395569	0.9436821	0.2557804	0.4884586	0.9568682	0.4136148	0.5701520	0.6739657	0.9978829	0.0364440
0.0444097	0.5311990	0.3258495	0.7068517	1.0020124	0.9848708	0.2561479	0.0435393	0.2284322	0.6480586	0.3620481	0.7622727	0.5662349	0.3415697	0.5690112	0.0097670	0.6809311	0.2533305	0.5319805	0.9781694	0.7545651	0.8040439	0.5070122	0.3418707	1.0544316	0.8156448	0.4177574	1.0286341	0.0685984	1.0168590	0.1215918	0.7904599	0.5087553	0.7448976	0.8882855	0.8908001	0.9098873	0.1425058	0.4324446	0.8424387	0.7852387	0.4044983	0.1044900	0.2457301	0.0064218	0.1607989	0.9944397	0.4749568	0.3814262	1.0498195	0.1046624	0.1747217	0.1982520	0.0000457	0.0880294	0.1017510	0.0741918	0.5780727	0.4157431	0.8623173	0.4662581	0.3041108	1.0063001	0.8441218	0.5193384	0.2691160	0.9400451	0.9981734	0.8919015	0.3989430	0.3945890	0.6112190	0.8345703	0.3686137	0.8991676	0.1664416	0.5813219	0.2810599	0.9301424	1.0106292	1.0674893	0.0937866	0.1343877	0.8499509	0.5419749	0.6846730	0.0738257	0.0995386	0.1311786	1.0014374	0.0753029	1.0273141	0.3152639	0.5406926	0.8526462	0.4689321	0.5531146	0.7452948	0.8842782	0.0744067
0.0797008	0.5133997	0.3505327	0.7312390	1.0209156	0.9776653	0.5010794	0.0057431	0.1998985	0.6805960	0.4535000	0.6789253	0.4800559	0.3933806	0.4990534	0.0236502	0.6698628	0.2572235	0.4702489	0.8507098	0.8924627	0.6953797	0.4997432	0.3459730	1.0230218	0.8382313	0.4488820	0.9878870	0.0605862	0.9536415	0.0928807	0.8073305	0.4582167	0.8142137	0.8897076	0.7776679	0.9723330	0.1532516	0.6694584	0.8912029	0.7348916	0.3879199	0.1180329	0.2866023	0.0275377	0.1569253	1.0611705	0.5525475	0.3323349	1.0646461	0.1679262	0.2060884	0.2236013	0.0003519	0.0397387	0.2751976	0.1179876	0.6292896	0.4106856	0.9470766	0.5177668	0.2777583	0.9553478	0.8707291	0.4456767	0.3149296	0.8473761	0.9273061	0.8617861	0.4193336	0.4234371	0.6407501	0.8556523	0.3985720	0.9515932	0.6625144	0.6140173	0.2348680	1.0158635	0.9625812	0.9050070	0.1078882	0.1015794	0.8441419	0.6062098	0.7240904	0.0113360	0.0990907	0.1355429	0.9536114	0.1011103	1.0051066	0.3184366	0.5617042	0.9836191	0.4798580	0.5034703	0.7032159	0.8755294	0.0403597
0.1072640	0.4858035	0.2916833	0.7694323	1.0591240	0.9771634	0.4616432	0.0404769	0.1472455	0.7352604	0.4789261	0.7516859	0.4588100	0.3239825	0.5868055	0.0066775	0.6168071	0.2719945	0.3962754	0.9712662	0.7553735	0.6440304	0.4897805	0.4124785	1.0522644	0.8190705	0.4362057	1.0450964	0.0628957	0.9681402	0.1002433	0.7728008	0.4708226	0.7957051	0.9180748	0.8093757	0.9957291	0.1411087	0.6666372	0.8865267	0.8366429	0.3892768	0.1338568	0.2318370	0.0226160	0.1467498	1.0409172	0.5852686	0.4059965	0.8860062	0.1473130	0.2433290	0.2172730	0.0000444	0.1736123	0.1177062	0.1611014	0.6280740	0.4292230	0.8609353	0.5877450	0.2481884	0.9821873	0.8598946	0.5046552	0.3469488	0.9073892	0.8780930	0.9906718	0.4174358	0.3283824	0.6547706	0.8672512	0.4013499	1.0184310	0.3298956	0.5760151	0.3218921	1.0021304	0.9949918	1.0797871	0.1357243	0.1251795	0.7978220	0.5430994	0.6920009	0.0203964	0.1689055	0.1308797	1.0138074	0.0617580	0.9159989	0.2905560	0.5020830	0.8367522	0.4384483	0.5547633	0.6693448	0.9031730	0.0315742
0.0821201	0.4787037	0.3363803	0.6500088	1.0169509	0.9890878	0.4185024	0.0293032	0.1886654	0.2982874	0.4473938	0.7528711	0.4751526	0.3153573	0.5285464	0.0223151	0.6489989	0.2755982	0.5022018	0.8417138	0.7728699	0.6703088	0.4556712	0.3503461	0.9285151	0.8603873	0.3790229	1.0145454	0.0899300	0.9105822	0.1103363	0.6759890	0.4847282	0.7223049	0.8440008	0.8227281	0.9527359	0.1394579	0.3639830	0.9186378	0.8128685	0.5233506	0.1108282	0.1889599	0.0284692	0.1182996	0.9612102	0.6666208	0.3238907	1.0579111	0.1298952	0.2579183	0.1642783	0.0013275	0.1086720	0.1222145	0.0825656	0.6315430	0.3949931	0.8364542	0.5666961	0.2628844	0.9114066	0.7758513	0.5418554	0.2538450	0.9312772	0.9453452	0.9051550	0.4807114	0.4769250	0.6880544	0.7965948	0.4094744	1.0014530	0.2252444	0.5626348	0.1962759	1.0125031	1.0902311	1.0475382	0.1372688	0.4634374	0.9648423	0.5257524	0.7138850	0.0324458	0.1117264	0.0982752	0.9634820	0.0424785	0.9769005	0.2572847	0.5213220	0.9488912	0.4376523	0.5315146	0.7764652	0.8688768	0.0354734
