G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G65A	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.2603842	0.1981132	0.6657613	0.5541507	0.5498892	0.5602449	0.3979807	0.6740233	0.0000000	0.4745510	0.6743210	0.6113008	0.0635348	0.6736084	0.1833139	0.2770589	0.0070901	0.2109746	0.3393961	0.5074912	0.5048286	0.1113187	0.3878171	0.4653433	0.1497728	0.6203765	0.0384493	0.2081869	0.2587074	0.0693016	0.4697852	0.2971359	0.0700014	0.1650405	0.2150185	0.2154445	0.0555844	0.7250865	0.0341186	0.0000000	0.3419158	0.6910708	0.2503346	0.6612160	0.3027244	0.0162255	0.0229845	0.1433704	0.4088482	0.0404371	0.1854212	0.6364343	0.0151045	0.6908480	0.6543829	0.4401478	0.4224148	0.5671507	0.5916096	0.6640190	0.0122804	0.0370974	0.5387205	0.1949137	0.0301086	0.6077544	0.2141705	0.3872827	0.5913550	0.2626762	0.3887650	0.3118937	0.2504663	0.3754573	0.5760115	0.3280806	0.3403218	0.0417451	0.6496255	0.0590506	0.2503882	0.0169366	0.0565246	0.6464859	0.1242535	0.3685256	0.2511407	0.4250847	0.2482039	0.1382341	0.4429845	0.5338592	0.4947182	0.3667666	0.0316742	0.0172023	0.7052929	0.3261140	0.3317260	0.4754062
0.2904755	0.1422896	0.5356051	0.5195774	0.5736359	0.5244327	0.4079521	0.5316036	0.0000000	0.4550162	0.7280941	0.6384331	0.0000000	0.4943885	0.1581113	0.3283490	0.0102428	0.2470681	0.2986346	0.5230517	0.5010055	0.1032276	0.4042737	0.2700531	0.0957312	0.6191758	0.0582111	0.2906290	0.1994132	0.1194022	0.4357566	0.3266695	0.0788638	0.2724893	0.1722141	0.1926862	0.4732174	0.7061127	0.0518240	0.5842612	0.2685400	0.6014798	0.1549987	0.5850597	0.1843983	0.0191855	0.1045005	0.2114257	0.5407338	0.0567332	0.2197681	0.6770186	0.2433460	0.6747273	0.6355070	0.5020399	0.5757829	0.5781324	0.6817090	0.7288212	0.0021003	0.4108826	0.6129633	0.1495297	0.0648717	0.5574167	0.1612866	0.3212311	0.5635696	0.0365298	0.1778129	0.0505037	0.7078347	0.2901221	0.3505674	0.6024036	0.4382961	0.0268251	0.6787283	0.0788105	0.1253111	0.0265003	0.0850153	0.6880512	0.0089399	0.3641772	0.2914104	0.4749665	0.3378007	0.3439161	0.3834688	0.3672671	0.4791384	0.3720868	0.0173362	0.1715723	0.6456044	0.3022768	0.3879812	0.4565439
0.2481268	0.1417002	0.5315921	0.4803915	0.5240328	0.4407189	0.4239721	0.5383959	0.0974447	0.4577737	0.6654826	0.6354395	0.0000000	0.7911979	0.1034293	0.3131924	0.0077760	0.2023403	0.4075852	0.5965351	0.5273232	0.1995239	0.5113207	0.3515053	0.1897425	0.7771117	0.0604643	0.2295065	0.1935990	0.0936898	0.5502337	0.2322715	0.1115181	0.2177984	0.1456258	0.2461673	0.1147928	0.7491893	0.0488942	0.0000000	0.3190891	0.6052922	0.2212751	0.6202778	0.2577736	0.0178163	0.0485994	0.1333240	0.4274299	0.0388175	0.2868776	0.7034642	0.0166430	0.5252526	0.6637145	0.3908511	0.4553037	0.6645438	0.5731970	0.7216701	0.0039087	0.0108235	0.5261663	0.1469275	0.0116513	0.6301213	0.2254972	0.2401751	0.5517050	0.4204276	0.2929836	0.2850953	0.3176450	0.3517145	0.4675936	0.3906948	0.3857721	0.0522134	0.7783956	0.0913901	0.1440860	0.0175338	0.0385838	0.7451676	0.0066642	0.3453571	0.1701072	0.5313315	0.2767998	0.3133766	0.4093998	0.4805037	0.4323835	0.2278332	0.0238774	0.0267638	0.6746810	0.3273019	0.3441693	0.3891246
0.2672877	0.2012569	0.6132046	0.5823901	0.6607435	0.5058729	0.3253089	0.5250154	0.0300188	0.4654133	0.7008719	0.0212055	0.0804198	0.6102441	0.0000000	0.3176716	0.0061575	0.3847327	0.3296181	0.5640935	0.6498392	0.1795331	0.4813692	0.2777739	0.2737203	0.7133101	0.0573837	0.1961619	0.2136132	0.1148641	0.5105653	0.2669523	0.0541858	0.2188053	0.1640050	0.2903769	0.1704388	0.7118071	0.0537576	0.0000000	0.2635342	0.7064770	0.2284552	0.5871289	0.2159557	0.0143679	0.0211001	0.2006935	0.3092524	0.0614070	0.1687852	0.5911708	0.0016194	0.4696740	0.8011847	0.3665815	0.4607095	0.7372949	0.6836399	0.5651960	0.0175451	0.0133914	0.5079484	0.1046211	0.0586417	0.7428055	0.2737174	0.0025727	0.4930559	0.4581290	0.4420243	0.3036423	0.2120778	0.2467012	0.4782467	0.3510971	0.4995850	0.0612973	0.6604609	0.0167928	0.1592364	0.0371953	0.0746718	0.7593474	0.0257353	0.2431086	0.1003258	0.5828198	0.3108899	0.1256803	0.3084035	0.3725081	0.4577559	0.2405896	0.0227868	0.0703098	0.6848035	0.2651776	0.3235507	0.5054349
0.3253611	0.0957438	0.5981893	0.5639890	0.6216663	0.4288786	0.4138852	0.8360190	0.0377720	0.3465405	0.7960140	0.6839571	0.0829316	0.5391300	0.1606570	0.3437127	0.0000000	0.0000000	0.4482444	0.4999332	0.4911498	0.1147539	0.4464533	0.2667807	0.1405321	0.8404343	0.0751652	0.3129310	0.1847281	0.0856106	0.5518620	0.3901092	0.0403717	0.3659143	0.1530563	0.2520971	0.4400043	0.1038475	0.3413311	0.6284757	0.3435081	0.7302192	0.2097717	0.7515197	0.1833218	0.0059559	0.0373051	0.2008241	0.3889769	0.0446895	0.1921362	0.5526795	0.5126397	0.6413809	0.8106359	0.3669301	0.6005297	0.6654260	0.4768840	0.6015035	0.0147432	0.3509402	0.6042041	0.1083773	0.0422729	0.6103688	0.1541552	0.0017007	0.5318484	0.1730051	0.0900539	0.0332993	0.5594124	0.2552478	0.4375017	0.5416504	0.6364968	0.0795304	0.5237059	0.2935817	0.1172910	0.0119931	0.1264455	0.7523846	0.0042087	0.3410558	0.2983142	0.5319581	0.2942626	0.1086784	0.3600275	0.3883304	0.4687842	0.6435072	0.0080123	0.1915784	0.6751639	0.2236707	0.3507064	0.5205539
0.2354282	0.2004140	0.5877064	0.4864046	0.6084598	0.4298900	0.2574255	0.5635786	0.0422517	0.4794442	0.5781209	0.6890457	0.0414197	0.7157755	0.1264512	0.3295167	0.0082070	0.2927037	0.2720257	0.6271299	0.7238548	0.2549538	0.5672953	0.3166115	0.3149157	0.6256089	0.0476953	0.2320114	0.2014996	0.0691972	0.4302469	0.3219647	0.0455787	0.1759898	0.1532088	0.1887853	0.1983869	0.7066687	0.0406215	0.0000000	0.2443529	0.5868522	0.1692044	0.5482333	0.1887059	0.0120331	0.0030103	0.0000000	0.4350349	0.0313696	0.2204646	0.5888455	0.0077873	0.6512687	0.6846378	0.5063873	0.2940059	0.6261454	0.5746691	0.7293329	0.0199735	0.0198582	0.4215781	0.0977231	0.0401389	0.5972484	0.2006161	0.4116309	0.4948571	0.4622317	0.4949851	0.3907514	0.2401435	0.2718490	0.5651614	0.4377118	0.4057328	0.0546442	0.6321348	0.0770489	0.1532206	0.0251332	0.0921999	0.7172742	0.0022448	0.2672356	0.1176377	0.4149109	0.3288317	0.1427129	0.2629872	0.4652154	0.4682568	0.1957303	0.0232678	0.0355017	0.7104582	0.3129624	0.3954830	0.4694241
0.3218257	0.2335990	0.5907245	0.5964734	0.6149911	0.5457411	0.2784141	0.5478258	0.0000000	0.4365364	0.7944502	0.0098936	0.1190161	0.7152400	0.0000000	0.2251798	0.0098013	0.2884054	0.2890406	0.4200348	0.5074054	0.1080442	0.4454479	0.3337192	0.1431293	0.7254341	0.0471929	0.3304241	0.1204879	0.0443948	0.5820802	0.3636148	0.0810710	0.3892417	0.0996321	0.2188244	0.3498219	0.6749267	0.0287423	0.5595247	0.3789360	0.6350790	0.2242891	0.6354607	0.2373653	0.0214995	0.0664431	0.2146410	0.4780358	0.0743038	0.1548026	0.5219554	0.2623096	0.6481229	0.6568101	0.4523514	0.5246830	0.5909252	0.7721742	0.7844984	0.0136946	0.3620791	0.5981952	0.1224725	0.1193558	0.6439026	0.3608926	0.0038467	0.5129833	0.0512442	0.2435977	0.1101591	0.5216099	0.3294145	0.3659025	0.4965923	0.4353102	0.0384236	0.6375337	0.1235586	0.1200812	0.0152645	0.2010276	0.8241308	0.0000987	0.3550758	0.2623203	0.5261959	0.2586394	0.1641635	0.3311530	0.3696630	0.5030081	0.5501694	0.0123431	0.1467887	0.6296811	0.3075058	0.3705425	0.4247008
0.1930829	0.2016871	0.6676151	0.5652040	0.6563150	0.5771339	0.3082475	0.5207476	0.0000000	0.3252379	0.6930230	0.6348181	0.0736795	0.6558551	0.1460594	0.3379019	0.0170180	0.3460239	0.2404633	0.5179044	0.5820849	0.0526215	0.3323940	0.3100114	0.1117777	0.6695868	0.0343543	0.3335728	0.2236712	0.0535295	0.4937146	0.2874125	0.0779751	0.2729847	0.2077196	0.2690393	0.4162605	0.5461553	0.0354219	0.5407571	0.2275617	0.5502504	0.1362510	0.7092275	0.1689284	0.0087139	0.0045259	0.0000000	0.4012186	0.0474770	0.1437714	0.5939028	0.3181612	0.5387311	0.6325410	0.4674620	0.4514186	0.5837934	0.4966615	0.4562171	0.0019120	0.4082699	0.6905685	0.1629248	0.0471152	0.6700814	0.3283153	0.3552183	0.3199813	0.0632784	0.3611911	0.0432237	0.6271296	0.2942649	0.3875291	0.6772567	0.3412365	0.0420997	0.6166211	0.0595033	0.1431820	0.0146937	0.1099416	0.7230476	0.0001883	0.3188214	0.2277516	0.5724678	0.4457183	0.1923390	0.3924283	0.4793854	0.4032486	0.4529495	0.0633528	0.1790888	0.5445493	0.2256481	0.4511097	0.5797578
0.3039862	0.1566533	0.4990289	0.5625103	0.6032656	0.5228286	0.2492310	0.5116487	0.0484591	0.3734661	0.7143876	0.0179074	0.0000000	0.6469792	0.0000000	0.2662453	0.0146639	0.2061356	0.3852729	0.5264096	0.4564688	0.1882691	0.4320685	0.2859220	0.1293487	0.6974489	0.0485277	0.2533449	0.1696489	0.0388477	0.4718658	0.1930901	0.0779734	0.4670114	0.0686571	0.1789932	0.3709692	0.5690820	0.0639393	0.7200935	0.3580087	0.5780996	0.2106967	0.6181739	0.2696499	0.0094174	0.0750640	0.4200876	0.4504118	0.0361612	0.1547979	0.5255333	0.3052969	0.6205528	0.7386949	0.4037591	0.4761728	0.6562002	0.5899644	0.7504988	0.0086641	0.3558660	0.4981229	0.1323795	0.0203734	0.5703674	0.3256067	0.0074060	0.6054774	0.1864431	0.2855031	0.0394464	0.7345559	0.3229179	0.4144577	0.5652506	0.4078411	0.0462103	0.5303310	0.0996464	0.1608145	0.0236786	0.2195384	0.5850503	0.0030649	0.3328337	0.3016075	0.5375476	0.2877834	0.3132753	0.3805457	0.4953645	0.4231115	0.3743093	0.0178896	0.2012034	0.6355746	0.3752038	0.3462941	0.4674503
0.2675386	0.1205492	0.6095088	0.5024908	0.5774437	0.5471066	0.3739140	0.4892270	0.0429951	0.4710225	0.7289155	0.0159832	0.1059822	0.7079999	0.0000000	0.3020663	0.0070085	0.2168610	0.2417212	0.5468443	0.5313313	0.1772150	0.4739550	0.1854794	0.2480131	0.6643799	0.0528785	0.3326572	0.1902630	0.0660919	0.4522461	0.2446137	0.1065008	0.3311919	0.0934619	0.2306839	0.4000366	0.6324212	0.1019558	0.6135894	0.3131751	0.4999447	0.1728999	0.6726031	0.1659784	0.0124560	0.0015793	0.0000000	0.5167991	0.0872197	0.2979283	0.6529270	0.2395494	0.5998101	0.7238573	0.4437741	0.3679433	0.5858734	0.6088304	0.6764942	0.0410292	0.4611897	0.5550110	0.1196266	0.0377017	0.4986747	0.4026646	0.0049069	0.3476168	0.2520997	0.2477634	0.0325387	0.5638766	0.2974789	0.4478013	0.6593680	0.3913181	0.0591911	0.6789350	0.1573772	0.0943541	0.0115480	0.1654612	0.7396901	0.0000990	0.2928957	0.2318925	0.5090549	0.2727010	0.1638911	0.3409022	0.3787084	0.4589815	0.3707958	0.0527165	0.1626810	0.5922668	0.2666642	0.3678780	0.6623788
