G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G71A	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.6024685	0.5265260	0.5949530	0.4061904	0.4636199	0.3660651	0.2608339	0.2046190	0.2009197	0.0906918	0.2231147	0.7308009	0.0000000	0.6729625	0.6873973	0.4547443	0.7200739	0.0504773	0.0470465	0.6782801	0.3635704	0.6414301	0.0093104	0.0991699	0.5060843	0.4583242	0.1055237	0.0131146	0.2685574	0.2671273	0.4585883	0.6359449	0.4689031	0.1762042	0.5373386	0.0858651	0.1769168	0.1655273	0.5361477	0.0000000	0.1650122	0.6291239	0.0167783	0.6782840	0.4090710	0.0570928	0.2623426	0.0498723	0.2955109	0.1031421	0.7352265	0.2697964	0.3509976	0.6405486	0.6073069	0.4572410	0.2108641	0.1638882	0.4374701	0.1950939	0.0036829	0.4801413	0.3602487	0.2997560	0.5435737	0.3034153	0.2377089	0.0846336	0.1421454	0.5030136	0.5399563	0.4763484	0.0699957	0.0009426	0.5278906	0.3889599	0.5514203	0.4442795	0.2875238	0.7001156	0.2883514	0.2327929	0.3476831	0.0876553	0.0621072	0.4668111	0.0086820	0.0029124	0.3253714	0.8041629	0.2243597	0.0205836	0.3016355	0.6015909	0.6272196	0.6127446	0.2472800	0.3838482	0.0798885	0.0017263
0.0774324	0.7390518	0.5323148	0.1013633	0.2638617	0.2673119	0.1675672	0.0876423	0.3666729	0.0717028	0.2498272	0.6093303	0.0000000	0.4411856	0.6186013	0.1089214	0.4344415	0.1394932	0.0581593	0.5598540	0.4301922	0.4591770	0.0197360	0.0629716	0.6528421	0.5776046	0.0508224	0.0372384	0.0000000	0.2579141	0.4784079	0.2704750	0.4816763	0.3061067	0.1939576	0.3370916	0.4313163	0.3767288	0.1502749	0.3009556	0.0713777	0.6337473	0.1429382	0.5300814	0.3764260	0.0944104	0.2817096	0.0364543	0.3627232	0.1579190	0.6864301	0.3956584	0.6400051	0.7099948	0.5455399	0.3250687	0.3886166	0.0185119	0.5128776	0.3858509	0.0717493	0.2250661	0.2974184	0.2909842	0.3843671	0.2871341	0.0702682	0.0644630	0.0244911	0.0168188	0.7785700	0.3390591	0.0732829	0.0085087	0.5365864	0.5699557	0.3930570	0.4618080	0.1942551	0.5415635	0.5412408	0.1920689	0.3935180	0.1377575	0.1908712	0.3796240	0.0658483	0.0746281	0.3594829	0.4855772	0.2928196	0.1242281	0.3638281	0.6113206	0.5574483	0.5029360	0.2956596	0.3664485	0.2161976	0.0069886
0.2781413	0.4570214	0.5743844	0.1818642	0.3848155	0.1299528	0.3488007	0.2017374	0.3198970	0.0814337	0.4137954	0.6891900	0.2783608	0.3357858	0.0045068	0.0000000	0.1273470	0.2570820	0.1304487	0.7018942	0.3269767	0.6870122	0.0068293	0.0968443	0.4081624	0.3427615	0.0318732	0.0410936	0.5646614	0.2360684	0.4045529	0.0604509	0.4209596	0.1662734	0.2693042	0.2998199	0.3832439	0.0260587	0.5783448	0.0000000	0.1096149	0.6222085	0.0001176	0.6601824	0.3518812	0.0485110	0.2965524	0.0489792	0.5429130	0.4338766	0.6147430	0.5511216	0.0342830	0.4664264	0.5909170	0.6703044	0.2213350	0.1695635	0.6515876	0.4585342	0.2019939	0.3492580	0.1900188	0.2152263	0.5702377	0.1403549	0.4695783	0.1291713	0.4651053	0.5258613	0.6947665	0.1449327	0.1223802	0.0015812	0.4906417	0.6843131	0.3980561	0.3876138	0.3034565	0.6066662	0.3920684	0.2496565	0.4054886	0.1540343	0.1235570	0.3864705	0.1811406	0.1855341	0.5506195	0.3752177	0.0596070	0.0440063	0.4039656	0.7039502	0.5439282	0.5492422	0.2549143	0.4089763	0.0226025	0.0014979
0.4584690	0.5211941	0.5837603	0.3480655	0.6340591	0.3399757	0.2037007	0.1280487	0.3249685	0.0959281	0.1975116	0.7095527	0.2429609	0.6476022	0.6734581	0.4312487	0.6523079	0.0629718	0.0627870	0.5765392	0.3545229	0.6842067	0.0044160	0.1427355	0.4910537	0.5785451	0.0469824	0.0371935	0.0000000	0.2719265	0.4054190	0.5613877	0.4555139	0.3761223	0.4479714	0.1075271	0.2201478	0.1175793	0.6126928	0.0000000	0.3023160	0.7303502	0.0122923	0.7075034	0.4373057	0.0642919	0.2867970	0.0294121	0.3850841	0.0511244	0.7294586	0.3532302	0.3375581	0.4653673	0.5185756	0.5468992	0.1643057	0.0436532	0.6143058	0.1756708	0.0046307	0.3764986	0.5900767	0.4093600	0.5731765	0.3854239	0.4684060	0.0621885	0.4271278	0.0389858	0.6141540	0.5016396	0.0930714	0.0046078	0.5681209	0.6146201	0.5365353	0.3464439	0.2189502	0.7182015	0.2229767	0.2335187	0.4204546	0.1368319	0.1117594	0.4508372	0.0101797	0.0618134	0.4853966	0.7286192	0.2079387	0.2370587	0.3358593	0.7329934	0.5120964	0.5853758	0.1882429	0.4474168	0.0787424	0.0010001
0.2182524	0.4111375	0.5687003	0.1270529	0.2769765	0.2715187	0.2459802	0.2788153	0.3575119	0.0756244	0.2368038	0.6146449	0.0000000	0.2570585	0.0080108	0.0000000	0.5501731	0.1295153	0.2225521	0.5705684	0.3793427	0.6233530	0.0152850	0.1233371	0.4624453	0.3635403	0.0408369	0.0202535	0.4825782	0.2169983	0.4499731	0.5664337	0.4197372	0.3899849	0.1773813	0.3440305	0.3660182	0.4585685	0.2488185	0.2940745	0.0732276	0.6296325	0.1287305	0.6550477	0.4108057	0.1213519	0.1818836	0.0600021	0.3870745	0.2160055	0.6524977	0.6011426	0.2397544	0.6029319	0.7089082	0.3979540	0.2321981	0.0133621	0.5303686	0.5884727	0.1337562	0.3688377	0.3914037	0.2555974	0.2781099	0.1355610	0.2686975	0.0430600	0.0196658	0.4059843	0.5967260	0.4932315	0.1391402	0.0008928	0.5161367	0.7468554	0.5045073	0.4800841	0.1242162	0.7443569	0.3810246	0.2300740	0.3935104	0.1941764	0.2006610	0.5105345	0.0169735	0.2946083	0.2845724	0.6024554	0.0682548	0.0935169	0.2889229	0.6564785	0.5078845	0.4416207	0.3101498	0.3296335	0.2457747	0.0032493
0.4420128	0.4486928	0.5560940	0.2454110	0.4836403	0.1933959	0.3328294	0.2268068	0.2197645	0.0631311	0.2361887	0.5672496	0.0263075	0.0000000	0.6093701	0.4756260	0.3971357	0.1063298	0.0738699	0.6656034	0.2636125	0.6760710	0.0007450	0.1087441	0.5348049	0.4579925	0.0640415	0.0360082	0.3804219	0.4237657	0.5520603	0.1833938	0.4532286	0.1504338	0.3003187	0.2316925	0.2599932	0.0720043	0.6357033	0.0000000	0.1254605	0.5439444	0.0042972	0.4634494	0.4559083	0.0630918	0.2546543	0.0825341	0.3350535	0.2466427	0.5954152	0.5755393	0.3919579	0.7809660	0.5406748	0.3869725	0.3237583	0.3327539	0.6012706	0.5942461	0.0798370	0.3620440	0.3234863	0.3158383	0.5773114	0.2822246	0.5524236	0.0995960	0.1271878	0.5608866	0.6709147	0.3176284	0.0203464	0.0046362	0.2686571	0.5823390	0.5516105	0.3140540	0.3281499	0.6454189	0.4683697	0.1344216	0.3066673	0.6075029	0.0975016	0.2984662	0.0496793	0.1468913	0.2748155	0.5134596	0.1887263	0.0589774	0.2601898	0.6939214	0.4682431	0.5697445	0.4250071	0.4764954	0.0856928	0.0008324
0.2116002	0.0000000	0.5239115	0.3628229	0.4311980	0.3917992	0.0554067	0.0418133	0.3638055	0.2128166	0.1581367	0.6039008	0.0594080	0.4922375	0.6115911	0.1380651	0.5898597	0.0809462	0.0608249	0.6395864	0.3380969	0.7618820	0.0045223	0.1459396	0.5124835	0.4838504	0.0489144	0.0267750	0.2093359	0.3165078	0.5212176	0.0686562	0.1164844	0.0000000	0.1502955	0.2613366	0.4524084	0.3302133	0.1613201	0.3220398	0.1142395	0.5011474	0.0987564	0.5973818	0.3029913	0.2544508	0.2326702	0.0287440	0.3481383	0.0367218	0.5931859	0.3381693	0.7064420	0.4571329	0.6575378	0.3472940	0.2591112	0.1841217	0.4034842	0.3296952	0.1420032	0.1256493	0.1527844	0.3136349	0.2471719	0.2716160	0.2654604	0.0397349	0.0341015	0.5706196	0.6106549	0.4344231	0.5136667	0.0020087	0.6441938	0.5765025	0.4411611	0.4049527	0.3371990	0.2470599	0.2139949	0.2887222	0.2165333	0.1680546	0.1629815	0.3179710	0.0034507	0.0772561	0.2862717	0.1737303	0.6033016	0.1198882	0.0497302	0.5897929	0.4079874	0.3901219	0.2813558	0.4169760	0.2245467	0.0023059
0.1983586	0.0000000	0.6198274	0.1282120	0.2756351	0.1466859	0.5965927	0.2222787	0.2701706	0.0184594	0.1556110	0.6370144	0.0312837	0.5579694	0.5677814	0.1340397	0.5059337	0.0962335	0.0848441	0.5946643	0.3451116	0.6226102	0.0043904	0.1099926	0.5705961	0.3453244	0.0328186	0.0419234	0.3090345	0.3233457	0.4596525	0.4741094	0.4267307	0.2701388	0.1787720	0.3440524	0.3864534	0.5370343	0.1333120	0.3018363	0.1029334	0.4748848	0.6306336	0.6854547	0.0000000	0.3313955	0.2444386	0.0538518	0.4024260	0.4061434	0.6395388	0.4798671	0.5259374	0.3973542	0.6376536	0.4866757	0.1623106	0.0020064	0.4810292	0.2661189	0.0791968	0.1813513	0.4657295	0.2716222	0.2194372	0.1157618	0.3541287	0.0898984	0.0153650	0.5491750	0.5303836	0.5544758	0.2398574	0.0043842	0.7324612	0.6068313	0.4221356	0.4062267	0.0744154	0.6684709	0.3173416	0.1221937	0.2635714	0.1914607	0.3545277	0.4730392	0.0004195	0.0696985	0.3003134	0.5804182	0.5704566	0.0838659	0.0752201	0.5437774	0.6362302	0.4183536	0.2555498	0.3258589	0.2935989	0.0003597
0.3902984	0.0000000	0.6080687	0.2634248	0.3831950	0.3383753	0.2806694	0.1356644	0.3083027	0.1465580	0.2481221	0.6004523	0.0000000	0.4404789	0.5416898	0.1767869	0.6724131	0.0285639	0.0691953	0.4422869	0.2929894	0.6106680	0.0086866	0.1115549	0.5961567	0.5450026	0.0365287	0.0311752	0.2486034	0.2223258	0.5571441	0.5414356	0.3895452	0.2277694	0.3047537	0.1958638	0.3175981	0.4049528	0.1874888	0.3286854	0.2065387	0.4160787	0.2409139	0.5116329	0.2927370	0.3526366	0.1862223	0.0456812	0.3837002	0.0542284	0.7704466	0.3716846	0.6784951	0.5216581	0.6395874	0.4475152	0.1645902	0.0340825	0.4256096	0.2702517	0.0618408	0.1943905	0.2365876	0.3546508	0.1858129	0.1356197	0.1515564	0.0791714	0.0235451	0.5215529	0.6532027	0.4858664	0.3252957	0.0005529	0.6652989	0.5761108	0.5395641	0.4383169	0.1346136	0.6813546	0.3559853	0.2198389	0.4042712	0.1585564	0.2239825	0.4405098	0.0002523	0.0548403	0.3833822	0.5417070	0.4197386	0.0755558	0.0597664	0.6952919	0.4370018	0.4589259	0.2624961	0.3447939	0.2269196	0.0011292
0.3565956	0.4822860	0.4777991	0.2829148	0.3240224	0.2236022	0.5076179	0.1682383	0.2209674	0.0555583	0.2022612	0.6292047	0.0338858	0.4778097	0.7042763	0.5436142	0.5852758	0.0617895	0.0594263	0.5673873	0.3059170	0.6683446	0.0009803	0.1510120	0.2703909	0.0000000	0.0322901	0.0303113	0.5088643	0.1822909	0.5066059	0.5395999	0.4674450	0.2353132	0.4335563	0.1509570	0.2836032	0.1040095	0.6176676	0.0000000	0.1346414	0.6664707	0.0266929	0.5017094	0.4029938	0.0450498	0.2765098	0.0603247	0.3289711	0.3050884	0.7613869	0.4802429	0.5788986	0.4669462	0.5079596	0.5459504	0.2052443	0.1369148	0.4698753	0.1448520	0.0263127	0.3892291	0.4583074	0.3288138	0.5457366	0.2982872	0.4953243	0.0724081	0.1214266	0.4906337	0.2581025	0.4423352	0.1504375	0.0088691	0.5408330	0.6397249	0.4907829	0.4703026	0.2153672	0.7210416	0.2761611	0.1540039	0.1807619	0.2154788	0.1629773	0.4075598	0.0005877	0.0026884	0.3158102	0.6440372	0.0594603	0.0431239	0.2861733	0.7458323	0.5741429	0.4663316	0.2524255	0.3606359	0.3959849	0.0012950
