"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G66A	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
200	0.2591217	0.0963110	0.4952482	0.2972995	0.5032192	0.2752421	0.1044377	0.4587446	0.2995045	0.5916002	0.1275140	0.7395623	0.5575407	0.4892453	0.0280138	0.1320742	0.2378909	0.5106250	0.2445863	0.0874292	0.2162408	0.6353027	0.1836883	0.4423185	0.3831312	0.0683984	0.3064155	0.3598735	0.4174624	0.3487478	0.3082448	0.1011637	0.4263641	0.2988397	0.1207216	0.0121211	0.2664945	0.5899113	0.0200776	0.2520847	0.0040229	0.0739916	0.4668961	0.3023099	0.4304302	0.0643973	0.1722907	0.3224935	0.0412380	0.2512454	0.3701691	0.0342568	0.5490460	0.5730491	0.6615636	0.6750953	0.3458915	0.5300262	0.5647801	0.0062768	0.3474975	0.0890274	0.0461328	0.0130597	0.0199145	0.2701778	0.3608940	0.5659010	0.1760055	0.5974059	0.4455450	0.6202466	0.2447723	0.5053056	0.2690943	0.0050422	0.3447146	0.0142412	0.5385093	0.2327900	0.1006772	0.1521683	0.0004287	0.5017952	0.6450845	0.3404126	0.6483372	0.7503664	0.1745499	0.1065273	0.6077137	0.5782949	0.2299132	0.5076665	0.0025431	0.1233470	0.1273418	0.5394627	0.6003408	0.0001405
250	0.2702760	0.1303824	0.4575437	0.2928844	0.4985398	0.2708201	0.0894439	0.5292273	0.2943224	0.6723797	0.0500872	0.5936133	0.5734798	0.4603833	0.0244370	0.1628505	0.1769260	0.5112525	0.2941110	0.0520565	0.1932247	0.6295805	0.1929354	0.4394601	0.3928618	0.0570021	0.2267215	0.4669799	0.4128138	0.2572610	0.3559986	0.0710386	0.5523889	0.3610549	0.0696246	0.0227375	0.2106226	0.7158961	0.0117600	0.2165825	0.0025731	0.0839845	0.4676309	0.2763679	0.3829882	0.0481544	0.1173692	0.3284761	0.0476108	0.2835606	0.4349792	0.0455928	0.4761063	0.5283167	0.7269219	0.6103421	0.2856645	0.4724847	0.6953070	0.0087492	0.3978579	0.1858393	0.0505495	0.0316532	0.0485419	0.3024619	0.3911705	0.5324661	0.2001123	0.4850829	0.6170066	0.6636010	0.2048693	0.5794910	0.3373989	0.0025581	0.3767497	0.0371568	0.5062367	0.4005275	0.1381345	0.2078808	0.0004848	0.6875365	0.7609395	0.3160725	0.7386548	0.7308243	0.1227281	0.1372211	0.4981465	0.6392401	0.3181456	0.5725107	0.0004454	0.1775587	0.1280726	0.5122583	0.7198583	0.0008836
300	0.2992315	0.1040711	0.4187437	0.2149684	0.4643505	0.4551542	0.1224581	0.5112471	0.3448928	0.6710887	0.0584612	0.7482661	0.4382536	0.4508799	0.0380739	0.1992145	0.1403730	0.3594353	0.2963657	0.0437497	0.1080217	0.7242391	0.1946818	0.4238796	0.3907193	0.0442266	0.2225660	0.5216338	0.4789824	0.2007028	0.3430324	0.0865411	0.4181905	0.2855944	0.0391080	0.0122625	0.2090447	0.6540469	0.0187241	0.2047646	0.0158494	0.0696766	0.5727605	0.3560360	0.4026882	0.0735060	0.1124293	0.2813300	0.0545722	0.3946950	0.4824704	0.0346443	0.5489762	0.6627612	0.5887107	0.5566270	0.4982088	0.5767483	0.6336227	0.0015833	0.4134805	0.2285606	0.0282827	0.0213136	0.0612310	0.3426250	0.5822857	0.5727676	0.1904603	0.4534992	0.6149014	0.6640236	0.1209931	0.6174684	0.3609898	0.0001726	0.3006400	0.0153037	0.5029729	0.5968329	0.1472383	0.2193681	0.0009308	0.6129044	0.7693075	0.2963618	0.6905876	0.6759238	0.0992862	0.0862717	0.5332830	0.5005679	0.3747560	0.5932833	0.0002429	0.2241617	0.1557993	0.4208074	0.5746761	0.0068654
350	0.3146443	0.1059343	0.4346159	0.2156656	0.4231773	0.3099594	0.0878590	0.5616266	0.5509203	0.5450451	0.0718738	0.7169868	0.5432411	0.3344881	0.0356879	0.1059959	0.1355050	0.4330015	0.1696195	0.0494456	0.1547044	0.5976619	0.1367762	0.4631052	0.4387880	0.0348954	0.1690986	0.6066199	0.4277661	0.2711260	0.3632090	0.0944866	0.3354066	0.3770089	0.1040798	0.0137722	0.1871203	0.7210216	0.0166355	0.3827056	0.0311842	0.0661416	0.4994438	0.3607907	0.2769631	0.0979188	0.0832617	0.1950282	0.0461683	0.3752839	0.5148044	0.0434573	0.4832395	0.6674294	0.6846030	0.5626960	0.4134515	0.4827978	0.6897740	0.0009931	0.3478800	0.1411587	0.0379359	0.0387769	0.0156287	0.3801810	0.4350791	0.5983250	0.1031500	0.5248625	0.5991586	0.5879056	0.1417281	0.5730409	0.3294416	0.0048191	0.2497428	0.0250982	0.4943790	0.4547749	0.0866632	0.1555789	0.0024652	0.5478318	0.6793387	0.1756049	0.5075559	0.6535890	0.1096101	0.0863166	0.5304844	0.5218782	0.2895224	0.5585800	0.0004208	0.1686262	0.1819718	0.5100735	0.6151931	0.0000000
400	0.2911763	0.1017242	0.3490861	0.1764765	0.3991946	0.2909629	0.1204043	0.5759215	0.5243970	0.6771237	0.0427667	0.5924460	0.5741230	0.3715589	0.0147413	0.1368503	0.1345854	0.4546802	0.1855756	0.0139809	0.1730309	0.6068667	0.2267268	0.3281641	0.4450368	0.0332504	0.2750975	0.5462082	0.3989716	0.1884002	0.3169384	0.0993921	0.3967279	0.3309999	0.1074045	0.0180971	0.2203749	0.6928389	0.0096843	0.2060869	0.0473940	0.1235874	0.5037066	0.4368354	0.4169712	0.0655358	0.1047351	0.2977994	0.0388202	0.4003265	0.6132914	0.0451521	0.4609235	0.5345174	0.6640462	0.5456044	0.5144006	0.6463473	0.6631245	0.0013910	0.3412471	0.2652385	0.0038247	0.0230604	0.0144401	0.6310049	0.5652123	0.6415161	0.1293330	0.5589967	0.5291619	0.6205268	0.0837993	0.5702269	0.2435211	0.0025959	0.2848546	0.0188560	0.5126307	0.5619339	0.1165364	0.1921328	0.0002116	0.5145672	0.4895532	0.1830858	0.6619025	0.6364515	0.2395087	0.0888452	0.4977452	0.4689210	0.3950116	0.4870993	0.0005959	0.1021596	0.2058740	0.5483856	0.6626432	0.0136360
450	0.2984076	0.0720541	0.4139518	0.1566764	0.4062480	0.3132949	0.1192858	0.5067290	0.5384233	0.7269836	0.0655903	0.7614047	0.5409359	0.5859031	0.0246136	0.1543214	0.1536623	0.5149055	0.1851283	0.0261461	0.1473666	0.7184975	0.2549440	0.5447207	0.3433794	0.0350898	0.1523073	0.5569024	0.3461250	0.1644238	0.3396492	0.0698635	0.4211187	0.4002154	0.1164439	0.0167919	0.2149208	0.7852674	0.0218599	0.2611770	0.0497790	0.0522023	0.5295286	0.2958375	0.4345412	0.1410606	0.0850820	0.2250475	0.0232875	0.3316137	0.6618187	0.0270725	0.4772582	0.5163278	0.5300643	0.6005210	0.4130432	0.5188230	0.7585157	0.0059904	0.2580696	0.1968816	0.0186214	0.0058438	0.0360673	0.4528703	0.5689556	0.5017300	0.1449602	0.4354113	0.5604702	0.5622836	0.0554152	0.6195633	0.1983027	0.0052178	0.3291205	0.0293970	0.5117058	0.5841708	0.1441145	0.2966822	0.0000000	0.5224075	0.7441335	0.1732898	0.5670457	0.6577511	0.2552945	0.1034093	0.5519358	0.5992677	0.2708985	0.5519859	0.0002022	0.1464808	0.2379945	0.5389183	0.5863824	0.0018516
500	0.3143906	0.0609315	0.4331449	0.2220300	0.4908303	0.3310171	0.0742040	0.6739640	0.6425116	0.6798700	0.0320390	0.7088458	0.5697114	0.5246414	0.0227413	0.1051333	0.2192156	0.4300476	0.2002347	0.0651611	0.1742245	0.5562970	0.1741347	0.4803642	0.3050145	0.0384412	0.1595932	0.5231759	0.3798198	0.2089971	0.2691843	0.0978833	0.4102043	0.3443693	0.0742257	0.0401398	0.2399452	0.7601230	0.0219646	0.2536077	0.1681274	0.0297718	0.5844425	0.3765550	0.5244253	0.1488501	0.0504400	0.4126710	0.0518508	0.2784375	0.6425223	0.0197181	0.5938141	0.4925838	0.6936524	0.4783829	0.4861638	0.5338196	0.6938625	0.0048921	0.3547163	0.2232607	0.0189923	0.0112909	0.0272933	0.4795718	0.5314950	0.6225525	0.1163871	0.4709319	0.4496844	0.6833239	0.0625862	0.5772026	0.2586362	0.0015368	0.4418855	0.0178778	0.5742428	0.4843188	0.1679745	0.1933963	0.0006318	0.5053329	0.7443295	0.1746344	0.5306525	0.5789570	0.1798288	0.1013081	0.5066503	0.6052178	0.4166817	0.5819959	0.0001791	0.1428964	0.1483756	0.7148073	0.7343460	0.0018107
550	0.2375875	0.0482862	0.3808696	0.1938620	0.3657221	0.0860035	0.0814890	0.4236944	0.4946322	0.6903096	0.0235861	0.7528949	0.2606324	0.5875253	0.0274662	0.0885702	0.3799370	0.5544719	0.0549852	0.0379573	0.2003001	0.2227322	0.3041039	0.6085769	0.4062345	0.0514758	0.2724735	0.6574710	0.3492300	0.1904916	0.1726059	0.0955866	0.4429249	0.1177827	0.0845572	0.1801743	0.1646915	0.6620946	0.0215873	0.2572359	0.1981102	0.0458911	0.5827274	0.1776159	0.4184369	0.0703647	0.0350965	0.3082541	0.2330664	0.3177459	0.6634589	0.0285005	0.4171724	0.6538135	0.7258485	0.7022274	0.3760330	0.4578338	0.8074531	0.0025151	0.3401133	0.2669658	0.0577628	0.0163423	0.0078477	0.7220309	0.5152461	0.4404977	0.2183195	0.4939700	0.5132780	0.2782132	0.0730643	0.6850584	0.0939107	0.0053106	0.4675477	0.0086077	0.5435847	0.4572686	0.1192658	0.1510821	0.0000497	0.6138916	0.5637443	0.1409562	0.6405714	0.6940517	0.4478690	0.1933184	0.5744824	0.5321850	0.4459109	0.6432888	0.0006803	0.0875720	0.1726947	0.4003890	0.5581118	0.0003445
600	0.3159584	0.0858888	0.3904830	0.3736456	0.3486812	0.0173875	0.0796303	0.5114363	0.4335991	0.7013978	0.0307441	0.6417570	0.1580535	0.4557812	0.0211597	0.0782088	0.2899391	0.5263662	0.0317496	0.0124994	0.2644395	0.1708222	0.2480590	0.5699964	0.3133248	0.0314749	0.2912621	0.6652827	0.3042588	0.2248404	0.1555911	0.0577458	0.2892821	0.0390926	0.0782559	0.2964916	0.1021436	0.7417078	0.0791539	0.2790339	0.1720890	0.0547122	0.5139499	0.1802136	0.4763276	0.0978608	0.1318419	0.2494300	0.3700356	0.2186128	0.6584963	0.0860514	0.4611654	0.6287595	0.6865369	0.7009228	0.3687239	0.3297337	0.6117894	0.0014570	0.3616895	0.2022959	0.0173198	0.0190461	0.0356864	0.7210242	0.3541542	0.5753856	0.2144710	0.5047584	0.4727831	0.2932206	0.1084175	0.6014579	0.0555219	0.0048513	0.4331745	0.0217525	0.5639439	0.4606465	0.1679287	0.2465238	0.0006602	0.4589139	0.6394377	0.1578297	0.6303919	0.5735359	0.3385513	0.3419469	0.5906452	0.5736270	0.3331042	0.6043928	0.0001408	0.1014666	0.1633324	0.2684605	0.6024344	0.0002272
650	0.3250671	0.0702880	0.5030799	0.3621481	0.3306062	0.0283324	0.1292493	0.3698825	0.2493380	0.5967486	0.0279616	0.5541009	0.1944843	0.5275216	0.0129473	0.1145152	0.3645939	0.7238944	0.0358339	0.0033329	0.2950213	0.1722390	0.1701921	0.5125469	0.3924520	0.0692381	0.3781518	0.6393364	0.4184400	0.2981108	0.1948216	0.0279107	0.2552457	0.0467046	0.1451123	0.1960357	0.0641733	0.6951584	0.1788118	0.2437805	0.0967912	0.0267608	0.5217780	0.2658654	0.3898358	0.0646311	0.0900247	0.3019344	0.3163935	0.2069835	0.5520485	0.0663688	0.5612306	0.4878512	0.5473386	0.7081410	0.3066921	0.2782059	0.7690566	0.0085252	0.3317119	0.1839645	0.0396626	0.0035021	0.0307100	0.6053601	0.3773783	0.4514907	0.1882960	0.6242081	0.6199216	0.2981891	0.1333399	0.5036539	0.0030573	0.0219272	0.4208179	0.0058450	0.5629636	0.2822414	0.1505134	0.3057922	0.0067881	0.5909778	0.7272983	0.1757961	0.5626208	0.7009748	0.2942623	0.3340291	0.4655625	0.4659139	0.2493945	0.6579353	0.0001463	0.1187719	0.2269161	0.2631150	0.4795905	0.0006494
700	0.3021979	0.0592061	0.5074449	0.5547495	0.3740659	0.0051542	0.1457928	0.4545850	0.1529912	0.6753457	0.0293271	0.6155116	0.1560667	0.5540114	0.0206189	0.1513163	0.4395154	0.6774780	0.0249249	0.0009263	0.4286096	0.1068343	0.1850154	0.5859958	0.3103889	0.0740613	0.3037447	0.6172332	0.4217779	0.2667419	0.2415681	0.0463688	0.3374636	0.0203261	0.1174439	0.1688347	0.0497777	0.6079243	0.2660561	0.2450595	0.1232138	0.0281585	0.4397257	0.1732326	0.3659531	0.0455501	0.1490717	0.3782086	0.2619516	0.1793406	0.6456091	0.1060589	0.4629373	0.4925283	0.5359464	0.7526918	0.2039058	0.1996229	0.6205655	0.0288490	0.4132773	0.1163721	0.1223700	0.0047232	0.0511196	0.6787961	0.4703163	0.5015247	0.1856741	0.4138304	0.6369457	0.4239666	0.1917101	0.5458415	0.0028153	0.0218733	0.4812109	0.0113368	0.7417435	0.3614332	0.1327592	0.3263795	0.0016959	0.6142416	0.7766475	0.1599523	0.5575770	0.6423779	0.2700236	0.2876108	0.5160611	0.4988948	0.2517440	0.5354079	0.0001812	0.1217092	0.2051465	0.2877152	0.5510963	0.0005841
750	0.2242165	0.0356229	0.4922084	0.3995444	0.3456216	0.0163803	0.0834341	0.4416781	0.0470618	0.6042598	0.0372835	0.6669353	0.2045729	0.4243337	0.0262035	0.1324131	0.6213635	0.6338997	0.0266828	0.0079976	0.3265062	0.2156528	0.2166348	0.6309593	0.3148895	0.0594047	0.3674453	0.6841513	0.4222165	0.1841108	0.1801234	0.0390148	0.3327549	0.0356722	0.0996556	0.1190477	0.0623521	0.4468986	0.2745841	0.2723859	0.0635768	0.0906437	0.4262891	0.0995414	0.3220183	0.1077662	0.0759264	0.4584607	0.2423243	0.1813290	0.6598368	0.1254299	0.5361436	0.6680627	0.5115338	0.5862983	0.2196593	0.1866212	0.6288782	0.0429167	0.2632319	0.0968407	0.1528909	0.0041668	0.0807208	0.7940234	0.3202758	0.4010487	0.1813331	0.4817245	0.5137443	0.5052899	0.1843916	0.5193596	0.0004316	0.0177934	0.4876947	0.0062172	0.5811844	0.3523830	0.1790150	0.2685119	0.0018676	0.5816192	0.8311469	0.1729298	0.7483227	0.6280521	0.3531909	0.2836669	0.7102013	0.6068060	0.2213600	0.5879569	0.0000122	0.1224690	0.1726431	0.2422372	0.5962671	0.0001826
800	0.2558563	0.0804130	0.4765923	0.5423983	0.3655562	0.0114762	0.0968105	0.4920546	0.0603094	0.8070498	0.0724212	0.7016964	0.2166649	0.5594153	0.0206413	0.1539594	0.4705434	0.6137169	0.0344204	0.0134456	0.4172292	0.1942795	0.1849549	0.5826159	0.2550707	0.0504039	0.3476387	0.4588384	0.5511177	0.2320106	0.2233101	0.0240631	0.3296824	0.0316387	0.0859552	0.1085176	0.0206949	0.5066203	0.3282829	0.2664763	0.0495167	0.0971040	0.3654854	0.1232463	0.3558805	0.0552979	0.0785521	0.4632379	0.2373039	0.1744575	0.5539542	0.1191373	0.5586526	0.4555244	0.4717931	0.5453815	0.2796967	0.1377033	0.6666096	0.0328354	0.3516641	0.1422820	0.1540293	0.0059680	0.0870224	0.6562965	0.3121273	0.4749420	0.2409979	0.4823273	0.5312226	0.4026834	0.2646860	0.3992400	0.0003274	0.0330798	0.4970318	0.0076947	0.7020193	0.3502416	0.1704433	0.4462089	0.0066719	0.5282760	0.5473339	0.1579552	0.6757127	0.6448634	0.3507169	0.3519087	0.5826475	0.5975935	0.2492933	0.6425198	0.0000192	0.1139943	0.1466260	0.2682120	0.5236670	0.0000000
850	0.2535459	0.0839633	0.6238569	0.5710119	0.3215702	0.0254666	0.0986248	0.4786990	0.0491242	0.6479559	0.0739177	0.5975635	0.2367429	0.5958672	0.0309152	0.1674034	0.4474178	0.7675542	0.0205635	0.0112566	0.2473669	0.3274933	0.2923181	0.5140083	0.3601502	0.1180995	0.3865678	0.4524807	0.5871519	0.1745052	0.1693453	0.0580938	0.3353013	0.0287185	0.0713703	0.1338463	0.0231794	0.3509608	0.2862286	0.2398987	0.0327242	0.1138936	0.3402232	0.1666874	0.3485354	0.0607052	0.1740875	0.4977783	0.3354940	0.2167365	0.7050853	0.1131250	0.6183969	0.5897398	0.5171879	0.4932405	0.2920049	0.1323471	0.7353336	0.0828317	0.4792432	0.0508921	0.1492350	0.0110598	0.1033623	0.6700856	0.1996822	0.5147851	0.2282005	0.4553734	0.6180228	0.4290983	0.2004801	0.3847147	0.0021682	0.0299216	0.4332778	0.0251947	0.7187045	0.3632754	0.1264584	0.3124543	0.0009892	0.4428198	0.7261614	0.2883593	0.6608621	0.5773447	0.3803790	0.3210227	0.5870795	0.6145250	0.2015496	0.5607815	0.0008900	0.1653559	0.1306147	0.2366312	0.3785789	0.0007631
900	0.3157802	0.1250867	0.5422823	0.5469636	0.3710414	0.0177396	0.1502680	0.4282883	0.0128590	0.6208361	0.0418394	0.5930733	0.3191421	0.4739880	0.0131769	0.1743149	0.6088359	0.6379381	0.0361321	0.0014288	0.3635835	0.2521901	0.2663872	0.6108930	0.2892827	0.1651948	0.3971614	0.4660856	0.5062157	0.1757729	0.2155069	0.0172729	0.3289302	0.0339003	0.0407865	0.1734600	0.0413052	0.4199213	0.3482046	0.1683404	0.0040713	0.2110989	0.2473821	0.0652350	0.5230182	0.1034181	0.2014730	0.4777190	0.4386529	0.1747874	0.5916782	0.1170687	0.5884689	0.4750188	0.4137838	0.6848751	0.3007423	0.1271096	0.7853313	0.0521080	0.4415954	0.0702353	0.1190148	0.0224544	0.0808623	0.5414160	0.2522819	0.4642948	0.1736643	0.4605797	0.5495704	0.4305927	0.1991775	0.3231368	0.0000940	0.0123748	0.3908136	0.0218412	0.7458379	0.3455718	0.1227219	0.3501108	0.0012970	0.5647752	0.6787456	0.2744898	0.6088312	0.6280085	0.3497682	0.2375262	0.5488801	0.5477381	0.2467762	0.5989551	0.0014524	0.1381624	0.1311166	0.2755934	0.5310245	0.0004194
950	0.2654659	0.0750552	0.6170471	0.7576887	0.3652216	0.0078984	0.1248747	0.6028536	0.0351442	0.6493907	0.0752737	0.6623098	0.2580140	0.6272553	0.0265551	0.1070595	0.5060041	0.6792661	0.0330719	0.0017702	0.3868492	0.2732178	0.1765992	0.4910318	0.3919939	0.0914578	0.3319521	0.4413065	0.5486567	0.1451191	0.2318165	0.0175309	0.3189693	0.0124486	0.0689127	0.0863355	0.0697097	0.4954872	0.3677324	0.1757768	0.0028211	0.2160216	0.2314061	0.1378909	0.3145881	0.0511156	0.2811673	0.6106465	0.2881488	0.1953644	0.7474104	0.1657209	0.4134184	0.4280280	0.4424855	0.5486357	0.2550120	0.1424122	0.6702347	0.0754236	0.4902384	0.1012694	0.1774380	0.0195118	0.0842798	0.4787849	0.1916306	0.4575559	0.2523047	0.5710274	0.5564800	0.5253136	0.2096115	0.3807111	0.0032912	0.0243995	0.4106261	0.0364526	0.7308528	0.3412176	0.2277091	0.3462560	0.0050198	0.5401969	0.7335666	0.3345848	0.6280938	0.5299404	0.4240123	0.2973371	0.5408979	0.5132854	0.1510248	0.5970711	0.0006386	0.0931951	0.1336224	0.1784130	0.3161972	0.0000551
1000	0.2745542	0.0518792	0.5538812	0.6269483	0.3191632	0.0085227	0.1186243	0.4821650	0.0315042	0.6755300	0.1237213	0.5243003	0.3392582	0.4967343	0.0100062	0.1761963	0.5536141	0.7178684	0.0250033	0.0058916	0.3748984	0.2009978	0.2128665	0.5374929	0.4223488	0.1066463	0.3458616	0.3171772	0.4882034	0.0627500	0.1482446	0.0428879	0.2807832	0.0253080	0.0496520	0.1316586	0.0360666	0.4008173	0.2951024	0.1682935	0.0015365	0.2258389	0.3198025	0.1255369	0.4286298	0.0435041	0.2383818	0.5618443	0.3826166	0.1958751	0.7614948	0.1476473	0.4405668	0.5399938	0.2980627	0.7510030	0.3670367	0.1145447	0.6959671	0.0737282	0.3828785	0.0784043	0.1483028	0.0278745	0.0739950	0.4433714	0.1562476	0.4805715	0.1949461	0.4226159	0.5352892	0.5171210	0.2337129	0.3467683	0.0044915	0.0039722	0.4073487	0.0093231	0.5434812	0.5255038	0.1823250	0.2685814	0.0033265	0.4785828	0.6038642	0.3096007	0.7303261	0.6109813	0.2990837	0.3744014	0.6105811	0.5630973	0.1681771	0.5844698	0.0003385	0.1217916	0.1544326	0.2487026	0.2968576	0.0010369

0	0.2529790	0.0493248	0.6006518	0.5426807	0.3570859	0.0015060	0.0956415	0.5326108	0.0413721	0.7086191	0.0996670	0.7657814	0.2052049	0.4895090	0.0241011	0.1424435	0.6032630	0.6690936	0.0564704	0.0017707	0.4144136	0.2709758	0.2056335	0.4270483	0.3623920	0.1928657	0.4111759	0.3253486	0.5836722	0.1172100	0.1719998	0.0804728	0.3944186	0.0409663	0.0556132	0.1291762	0.0563219	0.4151941	0.3054988	0.1826593	0.0008841	0.2673065	0.1842129	0.0583628	0.4964060	0.0813718	0.2497219	0.4401145	0.4024625	0.1712472	0.6205389	0.1659025	0.5121271	0.4275185	0.3594931	0.5854354	0.3081270	0.1712479	0.7622589	0.0464376	0.3333211	0.0903097	0.1345778	0.0251181	0.0925570	0.3213342	0.3603432	0.4688827	0.2370829	0.3571442	0.5240840	0.5370054	0.3088485	0.3283179	0.0016744	0.0431512	0.2897371	0.0090290	0.6571006	0.4140234	0.1161368	0.4363606	0.0001960	0.5091320	0.6667546	0.4217978	0.6536589	0.5864319	0.3516458	0.4097943	0.6251713	0.6074745	0.2696924	0.7448780	0.0008131	0.3072140	0.1340371	0.2494797	0.2130335	0.0007701
50	0.2866078	0.2128820	0.4530826	0.6924095	0.3275698	0.0177506	0.1347269	0.4248121	0.0343722	0.7110676	0.2437243	0.4621324	0.2482604	0.4427854	0.3537096	0.2641553	0.3961528	0.6771735	0.0640288	0.0027320	0.1984849	0.2185326	0.2300997	0.5257599	0.3121588	0.1289315	0.4477551	0.4087841	0.5186416	0.1125590	0.1708490	0.0424272	0.5345808	0.0207195	0.1118260	0.1618033	0.0437276	0.4449013	0.4203440	0.1295813	0.0012657	0.3486746	0.1620645	0.0817907	0.4460366	0.2549802	0.1801405	0.4797666	0.1108072	0.2503166	0.5140618	0.1835785	0.6003845	0.3596622	0.3710811	0.4499955	0.2480575	0.1148714	0.7176514	0.0950650	0.3326346	0.0568740	0.0166261	0.0258147	0.1110556	0.0939468	0.4630672	0.4966978	0.1973782	0.2511832	0.4227999	0.4508120	0.4766862	0.2502087	0.2420609	0.0085115	0.4630469	0.0068572	0.6762008	0.4169715	0.1739698	0.7135623	0.2159048	0.6781610	0.5226198	0.3697834	0.6605846	0.7784699	0.4169522	0.3679774	0.6291314	0.6284186	0.1550119	0.6114350	0.0002067	0.1584835	0.1419110	0.2237928	0.4093325	0.1363731
100	0.2354904	0.2546148	0.4649919	0.5805359	0.3245413	0.0028352	0.1202362	0.4105106	0.0257631	0.6585641	0.3673960	0.2172073	0.2472272	0.3932095	0.5222441	0.1907307	0.4551937	0.8310245	0.0279948	0.0130176	0.1233011	0.1906475	0.1914901	0.4791546	0.4182862	0.1396258	0.4217804	0.3621895	0.5621084	0.0703106	0.1827391	0.0480254	0.6704735	0.0472972	0.0602191	0.1151232	0.0460032	0.3460762	0.3265596	0.1319828	0.0044380	0.2773373	0.2307215	0.0968355	0.3978566	0.2205587	0.1593888	0.4422589	0.0846061	0.3893552	0.5509978	0.1955838	0.5027204	0.3881441	0.4661478	0.4057867	0.2851780	0.1042234	0.4751896	0.0562492	0.4678156	0.0672385	0.0017237	0.0121733	0.0874833	0.1415085	0.5545084	0.4810336	0.1947363	0.2683664	0.3511958	0.5271173	0.4586517	0.2566554	0.1899442	0.0197365	0.3333866	0.0028830	0.5527752	0.4369279	0.1252221	0.7369548	0.2331419	0.4477941	0.6358720	0.4772522	0.5802352	0.6532045	0.3790310	0.3979302	0.5486416	0.6693945	0.1658248	0.5920641	0.0011184	0.2708694	0.1180913	0.1964597	0.4287091	0.1332813
150	0.3017565	0.4113604	0.4232893	0.5951991	0.3147144	0.0068892	0.1595509	0.4783185	0.0272002	0.5358015	0.3666273	0.1264078	0.1797060	0.2585959	0.5334151	0.2042064	0.5490809	0.6521246	0.0496252	0.0007270	0.1365798	0.2391068	0.2032815	0.4968005	0.3665297	0.2087210	0.4519611	0.4097239	0.5852909	0.0515179	0.1963408	0.0211055	0.6020422	0.0254935	0.0703744	0.2177832	0.0754429	0.3703246	0.3284849	0.1837549	0.0000000	0.4230101	0.2176423	0.1488616	0.2956566	0.2343752	0.2319245	0.4681575	0.0383769	0.3953439	0.4959817	0.1913595	0.4326602	0.6252013	0.4988949	0.3929169	0.3518714	0.0816575	0.6476969	0.0366885	0.3143675	0.0517266	0.0005904	0.0388712	0.1098146	0.1373965	0.5120314	0.5810517	0.2119971	0.1875784	0.4392247	0.5439081	0.5519578	0.3005343	0.2060544	0.0204497	0.3686023	0.0010021	0.5517121	0.4616889	0.1762226	0.5478314	0.2629146	0.4515703	0.4573467	0.5276122	0.6917981	0.5845666	0.3302894	0.2995508	0.4210640	0.5852157	0.2448899	0.5356612	0.0000000	0.4685183	0.1691153	0.1925768	0.5483822	0.1679191
200	0.2410145	0.3487642	0.3468110	0.6220843	0.3656398	0.0347331	0.1201905	0.3398010	0.0390139	0.5733136	0.4702992	0.1306339	0.1624578	0.2382130	0.6107865	0.2789167	0.4470469	0.5985303	0.0182210	0.0007618	0.1611681	0.1622199	0.1472198	0.5336670	0.4308213	0.1264767	0.4188403	0.3573963	0.5587230	0.0961045	0.2254008	0.0258232	0.6290888	0.0673711	0.0869306	0.2456869	0.0579896	0.3928856	0.2677783	0.1700645	0.0014160	0.2223733	0.2517792	0.2386647	0.3623703	0.2531153	0.1914543	0.4075947	0.0368016	0.4363509	0.6138620	0.2266598	0.4728056	0.5554100	0.3950943	0.3068587	0.2953000	0.0724324	0.6938415	0.0869912	0.4139461	0.0505013	0.0002800	0.0445552	0.0968889	0.1595756	0.6419567	0.5021287	0.2377178	0.1730729	0.4453299	0.3623675	0.5861921	0.3012877	0.1659362	0.0277181	0.2776587	0.0291590	0.6681299	0.4253950	0.1836888	0.7408120	0.3063982	0.6209924	0.4225939	0.5390030	0.5880485	0.6786211	0.4601628	0.2817365	0.5467792	0.6696062	0.2816359	0.6224646	0.0002860	0.5448394	0.1764652	0.2647705	0.4428382	0.1890583
