G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G73A	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.1996211	0.6777583	0.8405310	0.1117319	0.3954479	0.1251226	0.1249877	0.2494743	0.5438764	0.2583298	0.4401065	0.0065366	0.4467767	0.0963190	0.0006294	0.3168112	0.0037693	0.4545248	0.1972611	0.0976243	0.1731265	0.5431360	0.3485914	0.3401495	0.2601426	0.0014043	0.0139961	0.1878824	0.0069243	0.2116149	0.0226770	0.2310905	0.5331307	0.3462395	0.2319218	0.6147980	0.5748007	0.5483633	0.3392310	0.1489111	0.6867594	0.1786323	0.4743927	0.5075023	0.0081106	0.1276244	0.4398498	0.5729450	0.6009727	0.0289565	0.5197462	0.2953047	0.6715231	0.2553696	0.2280750	0.0586940	0.0640971	0.1442146	0.4413100	0.1481010	0.0543538	0.0041652	0.2138884	0.0056311	0.4547187	0.2420236	0.6409350	0.3253268	0.4640235	0.3652128	0.2329478	0.0179217	0.4298273	0.3055063	0.0003230	0.6233622	0.1529751	0.2771152	0.3856672	0.0051924	0.2959709	0.4664963	0.2717166	0.5187646	0.5571669	0.2040392	0.3787943	0.3865791	0.5719365	0.5608643	0.4546478	0.2210856	0.6859131	0.1784609	0.0460253	0.5112173	0.5147556	0.2261840	0.1876595	0.6635619
0.3953144	0.1583594	0.6047855	0.2352241	0.2963714	0.1169520	0.3290564	0.3601782	0.5405678	0.2965804	0.6598379	0.1529152	0.4694397	0.1113752	0.1207804	0.4660892	0.2914881	0.0014211	0.0060415	0.0012023	0.2062578	0.3844350	0.5515067	0.1987496	0.2551817	0.0142432	0.0375133	0.0001245	0.0604148	0.0273818	0.0997636	0.0008864	0.1607035	0.2167110	0.3224321	0.5748667	0.5467408	0.0165127	0.0439831	0.2732674	0.5860388	0.4572810	0.6370682	0.6043505	0.1547724	0.1428040	0.5754606	0.4268202	0.4695183	0.4613043	0.5424883	0.3565778	0.2830122	0.2281980	0.0000105	0.4060019	0.0507363	0.1332621	0.1836995	0.4743052	0.0384518	0.4298267	0.0979660	0.0116768	0.3843628	0.4882400	0.2711613	0.1877119	0.3520635	0.2872815	0.2169640	0.1857425	0.4671736	0.3192251	0.2250223	0.5904827	0.6707346	0.7330075	0.3596008	0.0065877	0.3728058	0.4467901	0.3860814	0.4216357	0.5538019	0.0247294	0.5626004	0.0991165	0.4974936	0.4350409	0.5176327	0.2197017	0.5666959	0.0985474	0.4116645	0.5191875	0.4528584	0.2411875	0.4971195	0.5537877
0.2966120	0.3013560	0.4903413	0.3984830	0.1844316	0.0006515	0.1048217	0.0883109	0.4391981	0.1974777	0.3559578	0.4897676	0.3593643	0.0685373	0.1288914	0.7267637	0.1769037	0.0008487	0.2296629	0.5023955	0.2503146	0.3005251	0.2499818	0.6442130	0.4547548	0.4103708	0.2916847	0.0008229	0.0753509	0.0777351	0.2775353	0.2229056	0.5848521	0.3886269	0.2996844	0.1823747	0.2453938	0.1442593	0.1497100	0.4665230	0.3707355	0.4118623	0.2813542	0.4419213	0.0043851	0.0513949	0.4708728	0.3822785	0.5500590	0.5268762	0.6914360	0.3378389	0.5686891	0.4263360	0.0377548	0.3045467	0.1215143	0.0850940	0.4241194	0.0189087	0.0252409	0.1611934	0.2462439	0.2860458	0.5797748	0.0303305	0.4458462	0.4363830	0.2354760	0.4282536	0.0821361	0.0514757	0.1281183	0.1752702	0.0392805	0.1954115	0.1138628	0.3189781	0.4997200	0.0007795	0.1489467	0.3580300	0.5563235	0.4370163	0.7066978	0.4596799	0.1823094	0.3687488	0.2250711	0.5021389	0.4017058	0.2068220	0.6262962	0.2477850	0.1007037	0.7184532	0.5250518	0.1789970	0.3114950	0.5764953
0.1080415	0.1762134	0.4290870	0.0027891	0.3053964	0.0971754	0.1381274	0.2087728	0.5587080	0.3421903	0.6017822	0.4297610	0.3569977	0.1851406	0.0222736	0.6502014	0.0035454	0.0002031	0.0281184	0.0007903	0.2422532	0.4342453	0.4535813	0.2446321	0.3124720	0.0002803	0.0317682	0.0011808	0.2576481	0.0005077	0.4491127	0.0475281	0.1796282	0.0093523	0.4737150	0.5519609	0.6979891	0.4573452	0.1214393	0.1645556	0.5130041	0.4633826	0.6740449	0.2464029	0.3224182	0.0748102	0.5164611	0.0494324	0.0932906	0.0639259	0.6522231	0.5941010	0.5430819	0.5878494	0.0013246	0.1296845	0.0792173	0.1861211	0.5612909	0.1185678	0.4458585	0.3730381	0.3236234	0.0013359	0.2753490	0.3306036	0.6680973	0.0801371	0.4144423	0.6061874	0.1858015	0.2061347	0.2859059	0.3628176	0.2876451	0.4135830	0.4381813	0.5725041	0.3044863	0.0011563	0.4073800	0.3511402	0.5484745	0.3605245	0.7793295	0.0280894	0.4325521	0.2410419	0.6624130	0.6568693	0.5689783	0.3742703	0.6156156	0.0040301	0.1633258	0.3185831	0.3118773	0.5908956	0.4635196	0.5261643
0.5508214	0.1521573	0.4551033	0.4532570	0.1415670	0.1670105	0.0457517	0.1283491	0.6265133	0.3258432	0.6368204	0.1507786	0.5712390	0.1203675	0.2452587	0.5324158	0.1235641	0.6524778	0.4191323	0.3032350	0.3132268	0.1166309	0.3321083	0.5948840	0.4586097	0.5081265	0.3963454	0.4168252	0.2097108	0.2891299	0.1467120	0.1211627	0.5745228	0.2715979	0.0842594	0.5260198	0.5127476	0.4027974	0.3118541	0.2274361	0.5252895	0.4835473	0.2141845	0.6786881	0.3210780	0.5241750	0.4648644	0.0396450	0.1125927	0.4999313	0.5608550	0.2947300	0.4668295	0.0368282	0.0840755	0.0260449	0.1801116	0.3765472	0.6204010	0.0839835	0.0758458	0.3745495	0.5436715	0.0048305	0.4175416	0.1667527	0.2374877	0.4306303	0.5766430	0.3443023	0.0260825	0.1387004	0.3344476	0.4244782	0.2089389	0.0350238	0.3286119	0.1770065	0.5563579	0.0005237	0.2516371	0.6779032	0.1093883	0.3318228	0.3945737	0.0691440	0.4719709	0.4110367	0.3555700	0.2173570	0.6029474	0.4602139	0.5890999	0.2598268	0.0403128	0.6211633	0.2466400	0.2931661	0.5013326	0.3116377
0.2875548	0.3084193	0.6689647	0.3109253	0.2441275	0.0111289	0.2475992	0.2708448	0.3518312	0.2763583	0.5946345	0.2150816	0.5036202	0.0008915	0.0107449	0.5661055	0.0766034	0.0625160	0.1362927	0.0950658	0.3123327	0.0616481	0.2415140	0.2866972	0.4594309	0.1486917	0.0002465	0.0007765	0.0127270	0.0827002	0.1283570	0.0122802	0.7239369	0.3153227	0.5852928	0.5023998	0.5671302	0.5987211	0.3155725	0.1784319	0.4732490	0.4255995	0.6616739	0.5925503	0.2717587	0.3848891	0.2715674	0.5529455	0.6180084	0.3633309	0.4007513	0.1163199	0.4400102	0.0211571	0.0002809	0.2395033	0.3577854	0.4255605	0.3560387	0.1368491	0.0044791	0.2595178	0.1390337	0.2371365	0.1279969	0.2634155	0.3509512	0.3163063	0.4367048	0.1658878	0.0830583	0.1277852	0.5877328	0.1844107	0.0924270	0.2869706	0.2687449	0.4814211	0.3198026	0.0094494	0.5715588	0.2255477	0.4012379	0.2077403	0.5503754	0.1681973	0.5402157	0.5093223	0.3504201	0.5219555	0.5342706	0.0133397	0.6319610	0.3233547	0.5519166	0.4102902	0.6767752	0.2257398	0.4562276	0.2979768
0.2988681	0.4570784	0.1793236	0.0409125	0.3926639	0.1341026	0.1366272	0.2981504	0.5030640	0.2639675	0.6140383	0.2641572	0.3382030	0.1715747	0.4028773	0.4924854	0.0001540	0.4781353	0.0476918	0.0244267	0.3918252	0.3204741	0.3909547	0.4640619	0.3413881	0.1957117	0.0307078	0.1465182	0.1735986	0.1906657	0.0531676	0.3649429	0.2697155	0.1713710	0.2261057	0.5835503	0.4065144	0.6704001	0.5595131	0.2194158	0.5125075	0.5711120	0.3085934	0.4061129	0.0303791	0.1319938	0.5980496	0.5877976	0.6826621	0.2938667	0.4500869	0.2888710	0.3308810	0.4202979	0.0001805	0.1651558	0.0868220	0.3800334	0.2975038	0.1682710	0.2208418	0.0615187	0.0001214	0.0725559	0.1431904	0.1090327	0.2579873	0.3267291	0.4690923	0.3166234	0.0140063	0.1168284	0.4726325	0.2464205	0.0054024	0.2962462	0.1537656	0.6044635	0.3893470	0.0102146	0.2701939	0.3229617	0.5267883	0.5959761	0.6112800	0.4208904	0.4652243	0.0938910	0.6219271	0.4881720	0.1114397	0.1095319	0.7028179	0.0520727	0.1315750	0.4438874	0.5634110	0.6565398	0.6389215	0.2091045
0.5214967	0.6667563	0.5052737	0.1177472	0.3120272	0.1673213	0.3852292	0.3035422	0.4698307	0.3942574	0.5942545	0.2936167	0.3866023	0.0249415	0.0687804	0.5996056	0.0731420	0.0263471	0.1136132	0.0653625	0.0873705	0.5664651	0.3453962	0.6437193	0.0949931	0.0549275	0.1415052	0.0002383	0.0118598	0.1499837	0.0028734	0.0464173	0.4739344	0.3571331	0.4792631	0.2714569	0.3133601	0.0045157	0.0301687	0.2894871	0.5290660	0.4536870	0.3205733	0.4695425	0.0096470	0.0791116	0.3685664	0.4403171	0.3984003	0.2080059	0.6339405	0.0968435	0.5191434	0.2794238	0.1072978	0.0898791	0.0008730	0.0547677	0.3380764	0.2039962	0.6521322	0.0269532	0.0133301	0.1522013	0.2510991	0.0930879	0.4048770	0.0611955	0.6898959	0.6398754	0.0298993	0.1689031	0.1377839	0.2099543	0.1452601	0.4131473	0.4847897	0.0787024	0.1890874	0.0063703	0.1470303	0.6494168	0.5954781	0.4808876	0.6324591	0.1540920	0.3204052	0.2094571	0.4520699	0.4916755	0.5646643	0.0373274	0.5865297	0.0649774	0.5412128	0.5317647	0.5201673	0.2981749	0.6036749	0.1995959
0.5136401	0.1378286	0.5025890	0.5588834	0.3511666	0.1014446	0.0931192	0.0438740	0.4775003	0.4025225	0.7108594	0.1433197	0.3995679	0.2215388	0.5440077	0.0247503	0.1854027	0.5331280	0.4939258	0.2899785	0.2634877	0.1316652	0.3154475	0.5801970	0.5118977	0.4893939	0.3642402	0.4834394	0.4745722	0.6314104	0.1253096	0.2279601	0.5410754	0.4835308	0.2459661	0.5407968	0.4321766	0.6050262	0.6272332	0.3470368	0.2425169	0.1978375	0.4079113	0.6170641	0.0284001	0.3530507	0.3646375	0.1414095	0.1902068	0.2191789	0.4547346	0.5435033	0.6386722	0.0957276	0.1247332	0.0225324	0.2555600	0.3855420	0.4185838	0.0619243	0.4452799	0.2177851	0.2908512	0.0219440	0.2947272	0.2993444	0.2305541	0.3710149	0.5698166	0.4590820	0.2313888	0.0086382	0.5856488	0.2362812	0.0214969	0.1961042	0.3023739	0.5297678	0.5394018	0.1215243	0.1048049	0.6297031	0.4846741	0.3283260	0.5550177	0.0322909	0.2709226	0.3867010	0.3441592	0.2968732	0.3930945	0.1856062	0.5454402	0.1503094	0.0923858	0.3956515	0.1469282	0.3301506	0.1612233	0.2123371
0.3263069	0.1562868	0.4464506	0.5069612	0.1957124	0.1105609	0.1110508	0.1692574	0.4998102	0.2756188	0.5559200	0.3670640	0.2810000	0.1332946	0.3346293	0.6498406	0.2669356	0.0006656	0.5059949	0.3168433	0.3804131	0.0650320	0.1620003	0.4377703	0.3965528	0.5119782	0.4386946	0.0007374	0.3043169	0.1014331	0.0000298	0.0004556	0.7051225	0.1440211	0.0646792	0.1566514	0.2658984	0.1620565	0.1633726	0.4513039	0.6420976	0.5215339	0.4202516	0.5805953	0.2679388	0.1523203	0.5125405	0.4024733	0.4457010	0.5464965	0.5364769	0.3511615	0.4717633	0.2907328	0.1354292	0.1047765	0.0005910	0.1807453	0.4423396	0.1166134	0.1381936	0.2239448	0.1362059	0.1563073	0.3824199	0.0279212	0.3716735	0.6110242	0.4264781	0.2000126	0.1721083	0.0020332	0.5214799	0.0490688	0.0285038	0.5261211	0.1280671	0.7643055	0.5177283	0.0044566	0.5722086	0.3778509	0.5653199	0.4482876	0.3832593	0.0937239	0.2637807	0.4283092	0.4655476	0.3886347	0.5243401	0.2115993	0.3231522	0.0754705	0.2294362	0.5683768	0.5965360	0.4988779	0.1832143	0.3861589
