G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G68A	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.9247924	0.7818623	0.0211818	0.8565712	0.6287863	0.5060799	0.9711566	0.4808756	0.1317172	0.2106981	0.7897097	0.0819065	0.5394251	0.0315523	0.2837548	0.4212752	0.0483391	0.3665087	0.1716091	0.4733533	0.0158204	0.9481258	0.9410383	0.0109961	0.0446959	0.0314242	0.8167423	0.6315889	0.2096648	0.3680756	0.0060923	0.0294708	0.7752844	0.1488864	1.0607101	0.9886416	0.7395165	0.5554481	0.8424987	0.0363259	0.7173681	0.9001447	0.3851257	0.8085205	0.2763145	0.6028942	0.1154517	0.9023442	0.0608715	0.4692175	0.3230717	0.5095143	0.7316844	0.8250261	0.0302343	0.5609130	0.9813385	0.5768921	1.0075690	0.3636729	0.8953058	0.4038504	0.5305429	0.5365617	0.0583504	0.9355645	0.3792738	0.2134716	0.6690482	0.0026123	0.7378882	1.0217594	0.7568013	0.5140308	0.9795026	0.2067898	0.9189508	0.5466873	0.9701181	0.4651196	0.8581988	0.9498661	0.2811333	0.3917858	0.2156259	0.8947290	0.2601554	0.0473278	0.9594524	0.9700627	0.4784453	0.9095504	0.9061959	0.5560702	0.8207207	0.1914013	0.6051877	0.9679642	0.1923185
0.9574555	0.0000000	0.8216101	0.0048659	0.7519774	0.5939396	0.3916887	0.9547772	0.5390883	0.2194190	0.3038770	0.8028592	0.0625608	0.6207029	0.0043552	0.2836491	0.4546046	0.0039692	0.0219298	0.2798369	0.6762196	0.0109932	0.9103111	1.0024976	0.0028200	0.0306408	0.3386977	1.0197505	0.8103087	0.1969555	0.3062081	0.0062113	0.0327552	0.4131063	0.3068408	0.9923877	0.9861006	0.3231834	0.7964363	0.3190176	0.0596165	0.7980811	0.8198844	0.3653740	0.9187266	0.7393055	0.6325030	0.4746543	1.1139729	0.0623729	0.5065473	0.3435218	0.6069247	0.8364140	0.8940473	0.0535319	0.5544753	0.4278419	0.9485609	0.9754522	0.3270008	0.9504178	0.2342823	0.6448972	0.6202825	0.1101599	0.6767157	0.3820117	0.2062327	0.8987901	0.0007416	0.7835063	1.0245832	0.6826029	0.5776572	0.9217744	0.2218513	0.5658325	0.5486696	1.0218010	0.4739754	0.9587739	0.8802972	0.3523833	0.3761744	0.2411949	0.8456105	0.2411385	0.5877049	0.9343737	0.8498834	0.1209345	0.7755567	0.8542304	0.9023785	0.7748874	0.0880420	0.7683487	0.9909973	0.1570406
0.7770276	1.0110169	0.0000000	0.0092789	0.9238720	0.6842458	0.4739926	0.9565506	0.5610458	0.2096067	0.2258177	0.9184822	0.0635350	0.7002898	0.0146727	0.2819890	0.4862299	0.0463927	0.3148212	0.3112111	0.5998750	0.0434225	1.0207747	0.9474181	0.0045922	0.0785767	0.0194069	0.7965975	0.6354936	0.1859949	0.4448089	0.0086268	0.0247500	0.7441372	0.2119897	0.9776545	0.9302990	0.8023989	0.5233552	0.7752810	0.0552774	0.7883752	0.8689492	0.3861627	0.8857323	0.3375067	0.5695625	0.0989082	1.0326230	0.0497075	0.5004115	0.3384064	0.4611635	0.7005464	0.7622364	0.0254179	0.5088779	0.7320377	0.5325913	1.0506679	0.3057322	0.9175670	0.4074916	0.4847000	0.7706964	0.0431463	0.9384278	0.3957162	0.2252680	0.9556373	0.0018175	0.8728514	1.0411013	0.6647862	0.6238440	0.9818188	0.2567877	0.6926091	0.4502406	0.8877108	0.4714589	0.8741559	0.8675150	0.3620229	0.3836816	0.1992536	0.9205430	0.1756296	0.0789968	0.9697453	0.8683729	0.6090485	1.0241250	0.8295186	0.5668445	0.8424456	0.1599876	0.5703008	1.0320548	0.2368344
0.7812319	0.8988471	0.8932326	0.0000000	0.9216644	0.5604559	0.4629102	1.1046636	0.7557999	0.1711981	0.2374250	0.9465124	0.0393983	0.5923843	0.0175963	0.2599355	0.4456496	0.0167439	0.3103647	0.2158578	0.5286305	0.0201266	1.0069826	0.9212466	0.0173476	0.0739659	0.0269908	0.8381790	0.6403347	0.1722865	0.3843858	0.0028661	0.0163330	0.5066790	0.2577877	1.0567154	1.0264237	0.6919222	0.6537764	0.7397386	0.0572955	0.7526575	0.8870884	0.2759467	0.8299381	0.2917455	0.6078121	0.0998532	1.1024324	0.0565618	0.5065436	0.3384148	0.4994265	0.7724434	0.8059720	0.0386285	0.4897490	0.9631162	0.5642283	0.9633447	0.3770992	0.9250761	0.4960524	0.4851773	0.7203705	0.0954790	0.8800163	0.4484752	0.2223838	0.9985276	0.0001767	0.7599582	0.9082592	0.6797846	0.5669567	0.9465257	0.2139536	0.6960035	0.4901666	0.9492899	0.4529019	0.9387922	0.8669792	0.3255060	0.4290941	0.2160064	0.9409624	0.2811019	0.0737206	1.0489420	0.7186034	0.5662562	0.9651446	0.9109484	0.5883224	0.9103509	0.1300494	0.5540189	1.0544764	0.2562448
0.8238483	0.9758166	0.7893265	0.0279688	0.0000000	0.5774827	0.3158877	0.9797526	0.4670920	0.2350523	0.2476602	0.8714374	0.0835440	0.5237292	0.0225013	0.2901450	0.4706489	0.1001533	0.3263356	0.1189837	0.5529505	0.0291021	1.0135852	1.0792255	0.0047787	0.0774641	0.0397328	0.8032777	0.5376443	0.2327099	0.3304516	0.0025663	0.0231808	0.6369424	0.1837649	1.0185758	0.9941737	0.7313350	0.6431581	0.6237498	0.0341968	0.8484850	0.9171418	0.3653290	0.8532416	0.3024937	0.5689035	0.0891983	1.0296737	0.0426973	0.4254181	0.3921234	0.5447037	0.7224937	0.8473356	0.0473029	0.5484111	0.9677436	0.5721680	1.0144408	0.4093033	0.9651266	0.4531580	0.4886283	0.6914598	0.0805067	1.0137508	0.3264535	0.2246646	0.4132116	0.0451220	0.7298541	1.0153738	0.6873865	0.5241141	0.7711750	0.1691541	0.4202490	0.5727679	0.9728576	0.4300324	0.8658122	0.8581016	0.4770427	0.4358077	0.2033914	0.9345587	0.3479241	0.0927119	0.9902458	0.9480390	0.4383759	1.0427580	0.7849630	0.5523844	0.7716035	0.1620547	0.5883142	0.9740008	0.2232309
0.8165474	0.9913914	0.8390687	0.0154676	0.7177855	0.0000000	0.3029177	0.9683615	0.2727670	0.3465895	0.4328930	0.5968849	0.1702544	0.3727105	0.0261059	0.3190186	0.4471219	0.1505442	0.3088316	0.0883856	0.5130999	0.0355192	0.9472347	0.9610132	0.0117249	0.0661778	0.0290957	0.7955650	0.5601053	0.2151773	0.1880122	0.0039342	0.0329351	0.8082849	0.2149458	0.9730466	0.9184218	0.2209932	0.7639518	0.4443515	0.1014457	0.7245128	0.8734724	0.4104019	0.8050186	0.3021984	0.6607810	0.1422078	1.0707939	0.0529285	0.5118590	0.3901155	0.5660680	0.7957454	0.7917788	0.0741254	0.5801865	0.9744046	0.9541128	1.0455533	0.3461755	1.0279601	0.3900027	0.6465665	0.5094983	0.1116185	0.7675325	0.3775496	0.2213544	0.8850591	0.0044428	0.7535473	0.9686727	0.6339278	0.5000376	0.8936818	0.0220391	0.9870902	0.6362894	0.9849505	0.4767585	0.6562403	0.8618560	0.2098615	0.3733771	0.1777303	0.9837570	0.3695682	0.0287255	1.0542477	1.0316821	0.5471138	0.9994204	0.8659327	0.6359909	0.8072408	0.0170966	0.6784800	1.0166282	0.5983096
0.7700331	0.7904427	0.8631872	0.0136697	0.7314612	0.6208662	0.0000000	0.9737280	0.4654351	0.1336594	0.1807361	0.8224185	0.0962480	0.4605737	0.0306356	0.3395054	0.4184140	0.0959103	0.3262605	0.1339661	0.5214058	0.0236457	0.9813938	1.0327284	0.0021662	0.0486438	0.0341597	0.7711621	0.5956815	0.2393269	0.3017215	0.0124275	0.0195498	0.6575476	0.1811381	1.0007447	1.0373836	0.4807867	0.6151047	0.6913467	0.0194245	0.8609027	1.0070801	0.3395327	0.7875585	0.3040074	0.5806845	0.0807470	0.9866277	0.0675660	0.5068195	0.4897422	0.7745641	0.7473866	0.7812097	0.0459850	0.5192170	1.0230852	0.6043337	0.9385750	0.3385608	0.9641199	0.4445599	0.4826652	0.5547276	0.0504343	0.8943327	0.3738482	0.2401013	0.9715323	0.0015457	0.7175470	0.9804511	0.6936245	0.5684236	0.8856686	0.2633417	0.8353322	0.4799531	0.9927696	0.4503054	0.8302172	0.8946133	0.2591718	0.3817496	0.1493502	0.9797907	0.2875708	0.0424391	1.0361783	0.8467714	0.5303680	0.9478549	0.8476345	0.6088614	0.8350394	0.1662353	0.5077643	1.0526667	0.1759816
0.8755839	1.0655413	0.8611483	0.0573022	0.9664311	0.6636857	0.5296422	0.0000000	0.5923375	0.1494415	0.1602652	0.9358689	0.0443858	0.3478621	0.0635550	0.3386702	0.4711371	0.0350411	0.2859136	0.1241318	0.5695330	0.0249875	1.0435461	1.0386497	0.0227130	0.0307303	0.0390158	0.8314445	0.6233415	0.2504174	0.4240968	0.0060028	0.0302156	0.8044079	0.1556907	1.0505738	0.9644305	0.7734596	0.5777281	0.7633583	0.0243793	0.8396936	0.9705051	0.3197207	0.9160540	0.3107912	0.6200335	0.0993136	0.9913027	0.0769306	0.4941841	0.3161423	0.4881755	0.7633641	0.7924598	0.0148696	0.5157561	0.9471638	0.4983983	1.0578339	0.3494225	0.9292959	0.4326126	0.4703250	0.4964061	0.0409119	0.9168012	0.3711616	0.2315035	0.6753555	0.0009755	0.7313082	1.0127946	0.5897604	0.6089899	0.8538170	0.2063555	0.7435172	0.4664384	0.9644417	0.4117892	0.6400348	0.9271957	0.3250743	0.3286333	0.1972005	0.8821944	0.2955635	0.0779904	1.0003835	0.8173017	0.4926499	0.9064362	0.9173637	0.5494497	0.8276629	0.1335453	0.5116604	0.9541457	0.2748198
0.8448816	0.9482176	0.8611807	0.0224480	0.8572439	0.5272388	0.5077876	0.9561390	0.0000000	0.1873067	0.2356458	0.8965478	0.0997775	0.5107371	0.0097058	0.3173609	0.4124326	0.0664026	0.3274953	0.1804368	0.5195842	0.0173499	0.9834965	1.0189701	0.0146285	0.0540926	0.0250620	0.7285307	0.5687829	0.2343060	0.3254867	0.0053141	0.0360292	0.6901311	0.1948452	0.9620890	1.0387233	0.7487982	0.5852797	0.7335246	0.0309749	0.7046041	0.8889119	0.3319302	0.8215733	0.3664261	0.6505900	0.1149165	1.0245241	0.0617453	0.4930043	0.3614104	0.4710051	0.7876005	0.7434269	0.0513267	0.4988388	0.9030431	0.5875094	1.0326301	0.3219075	0.9943463	0.3896272	0.5479604	0.6802314	0.0714840	0.8588994	0.3968282	0.1924884	0.7016672	0.0425987	0.6493443	1.0614998	0.7027976	0.5756050	0.9705138	0.2118217	0.8537387	0.5761435	1.0406531	0.4250165	0.8867262	0.8770802	0.1401642	0.3901042	0.2248385	1.0910661	0.2692888	0.0723650	0.9662364	0.9618051	0.5495533	0.9768927	0.7804728	0.5985255	0.8865028	0.1788692	0.7123845	0.9898177	0.1233003
0.9252137	0.9404235	0.8254637	0.0126970	1.0287643	0.6078541	0.4605560	1.0327892	1.0328102	0.0000000	0.1936755	0.8565393	0.0038262	0.4235837	0.0211082	0.3239136	0.4343778	0.0037450	0.3132967	0.1573967	0.5282670	0.0336159	1.0124016	1.0089528	0.0181233	0.0593102	0.0358662	0.7835061	0.5859586	0.2051826	0.5508830	0.0018675	0.0241809	0.6884997	0.2352072	0.9981112	0.9922432	0.8066074	0.5992123	0.8382725	0.0305546	0.8322211	0.9329854	0.3656472	0.8374097	0.3087751	0.5672907	0.1000374	1.0279674	0.0476756	0.6048614	0.2985083	0.5454217	0.7970609	0.8030423	0.0305313	0.5340201	1.0471864	0.5185779	1.0088759	0.2949441	0.9137964	0.3663492	0.4679124	0.7078225	0.0609578	1.0006245	0.3894837	0.2043950	0.9160212	0.0007904	0.8817141	1.0077277	0.7401852	0.5334254	0.9844818	0.2206637	0.5010312	0.2736705	0.8973928	0.4511780	0.9445624	0.9380972	0.3944015	0.3116600	0.2054563	0.9281969	0.2395222	0.1229687	1.0263913	0.6877208	0.4498903	0.9010565	0.9321109	0.5867737	0.8121844	0.0029486	0.5451410	0.9884978	0.3582569
