G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G71A	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.5388417	0.1957329	0.7696804	0.5792860	0.0958501	0.6715549	0.7965508	0.7290518	0.8543089	0.3386089	0.8571595	0.8405299	0.6013752	0.3493944	0.0900070	0.1049047	0.9413577	0.0660316	0.3566363	0.2671096	0.2776249	0.7558463	0.3781033	0.2740561	0.0381544	0.9830635	0.3335358	0.2080906	0.7956811	0.5639928	0.0519452	0.1111931	0.1662598	0.1327870	0.9044829	0.1591744	0.8651350	1.0340083	0.0802187	0.2982449	0.0106267	0.9440199	0.0512309	0.5359564	0.3613591	0.9475055	0.0939132	0.7956142	0.1287363	1.0866543	0.5431456	1.0296948	0.9820461	0.8042040	0.3111289	0.4388927	0.9303026	0.6265183	0.7335777	0.8277556	0.6339187	0.0303937	0.1256339	1.0125358	0.2420431	0.0351026	0.4691878	0.6629979	0.1841536	0.0654256	0.0124495	0.9400738	1.0358043	0.4230289	0.8267898	0.0314082	0.9519278	0.2353427	0.8627638	0.5907484	0.3530080	0.5570334	0.9920743	0.4605058	0.0127775	1.0770394	1.0291755	0.8668382	0.9707951	0.6407268	0.9173409	0.0382313	0.6498358	0.1517967	0.5842858	0.4620029	0.4071154	1.0311567	0.9599753	0.2684910
1.0143021	0.0586771	0.7411394	0.6745214	0.1231481	0.6117494	0.7230530	0.6347733	0.9167089	0.2724641	0.8811232	0.7838194	0.6188620	0.2674606	0.0851746	0.1166085	0.8356436	0.0353802	0.2800002	0.2375793	0.2453533	0.6659157	0.3360252	0.2817507	0.0390339	0.9536300	0.2537112	0.2621023	0.8881631	0.5839023	0.0321082	0.1318565	0.1366923	0.1551706	0.8184517	0.1510183	0.7610322	0.9664177	0.1460296	0.3135404	0.0110730	0.8893720	0.0780468	0.5061143	0.3401108	1.0395287	0.1083915	0.7532970	0.1918745	1.0415859	0.7197481	0.9588645	0.9422976	0.8706873	0.3886892	0.5591777	1.0009608	0.5192721	0.8326451	0.8255535	0.6484240	0.0235970	0.1241139	0.9305511	0.3658715	0.0262634	0.4300670	0.6698499	0.2162697	0.0399839	0.0042378	0.9838105	0.9749049	0.3351297	0.6648971	0.0212455	0.8741831	0.1772394	0.8352563	0.6956208	0.3315041	0.6340435	0.9975101	0.3361056	0.0104711	1.0472846	1.0074024	0.9449098	0.9671155	0.6212092	0.9900083	0.0851260	0.7057813	0.1625488	0.5745879	0.5539605	0.3950232	1.0042380	0.9150995	0.3796654
0.9378006	0.2082829	0.3876015	0.7943730	0.1078798	0.5683058	0.7290014	0.7558331	0.8954203	0.1975303	0.8677089	0.6266653	0.5260819	0.2515001	0.0936971	0.1126880	0.9922056	0.0251213	0.2540737	0.4433932	0.3513934	0.7210090	0.3861103	0.3120160	0.0254866	0.9064889	0.2290022	0.1896365	0.9244748	0.6782775	0.0598505	0.2286323	0.1240437	0.2376157	0.9563133	0.0538398	0.7370455	0.9218359	0.1297571	0.3135260	0.0376715	0.9606594	0.0666116	0.5899185	0.4559833	0.9757697	0.1338732	0.7796934	0.0940745	1.0551300	0.5568413	1.0327578	0.9186405	0.8565153	0.2780693	0.3912175	1.0199160	0.7218377	0.9077106	0.8900287	0.8216119	0.0542073	0.0849810	0.9373234	0.3911526	0.0302321	0.4944810	0.7710918	0.1698050	0.0492343	0.0030227	0.9521253	0.9459134	0.3498915	0.7083015	0.0109158	0.8720296	0.2396889	0.8904566	0.6234045	0.2305450	0.4149430	0.9850374	0.2929142	0.0074807	1.0851021	1.0560778	0.9450852	0.9576523	0.6765707	1.0115480	0.0326057	0.7896702	0.1636362	0.5765020	0.4448755	0.3837682	1.0171094	0.8632384	0.3774334
0.9187414	0.1103999	0.7454230	0.2345142	0.1494019	0.5111415	0.6585936	0.7989336	0.8778670	0.3023625	0.8472780	0.7028119	0.6121594	0.3519424	0.0852276	0.0780641	1.0241407	0.0788692	0.3151252	0.2507961	0.2758713	0.5553314	0.3118691	0.2988386	0.0248734	0.8655795	0.2148345	0.1635558	0.9048123	0.5574296	0.0553681	0.2248154	0.1609099	0.1839795	0.9243791	0.1044608	0.6937749	0.9461221	0.1147427	0.2816595	0.0283689	0.9500486	0.0509050	0.4115410	0.4364438	1.0208686	0.1348268	0.7711251	0.1525862	1.0007274	0.5247308	0.9493674	0.9554613	0.8469086	0.3594701	0.4570667	0.9732092	0.4964885	0.5212416	0.8411157	0.6544046	0.0252309	0.1215552	0.9823464	0.5303269	0.0443333	0.5155399	0.4865212	0.2550687	0.0494317	0.0030159	0.9374301	0.9242540	0.3456218	0.6508652	0.0357576	0.8459654	0.1817037	0.8275247	0.6158749	0.2990397	0.5376872	0.9980249	0.3886461	0.0065943	1.0708820	1.0109171	0.7954049	1.0393568	0.6636714	1.0583323	0.0453273	0.7018191	0.1432750	0.6398815	0.4944705	0.4471952	1.0108995	0.9291674	0.3851820
1.0372810	0.2217132	0.7898841	0.1916603	0.0743041	0.5749613	0.6997556	0.7295839	0.8235931	0.2786430	0.8591993	0.6476214	0.6122238	0.2777545	0.0601750	0.0917746	1.0883098	0.0731258	0.2721345	0.2802557	0.3047308	0.5754475	0.2918329	0.3008388	0.0280623	0.9714935	0.1818970	0.2078022	0.7417117	0.5643589	0.0527586	0.1923287	0.1519028	0.1686177	0.9038597	0.0926111	0.7693845	0.9306458	0.1317076	0.3331928	0.0034002	0.8988775	0.0473399	0.4765761	0.4787309	0.9497893	0.1289763	0.7212376	0.1331534	1.0227096	0.6577745	0.9816794	0.9640022	0.9033911	0.3598109	0.3980282	1.0168856	0.4807634	0.5457198	0.8291474	0.6051534	0.0142539	0.1175889	0.9653057	0.5227605	0.0406455	0.4964453	0.5115640	0.1904945	0.0503521	0.0076732	0.9084571	0.9429665	0.3673869	0.7751655	0.0258478	0.9295579	0.2024162	0.8985417	0.6075761	0.3120867	0.4982281	0.9808594	0.3400611	0.0054974	1.0117791	0.9257267	0.9836328	0.9343830	0.6712363	0.9398961	0.0500275	0.6545496	0.1231856	0.5399633	0.3896630	0.3874497	1.0107665	0.8107881	0.2038780
0.9835550	0.2586941	0.7867027	0.4985163	0.1383919	0.3882931	0.7546588	0.6969741	0.8617827	0.3283949	0.8301900	0.6751305	0.6476780	0.2969662	0.0516125	0.1017672	0.9291817	0.0330854	0.2574706	0.2746784	0.2806673	0.5885945	0.3688045	0.3321672	0.0434314	0.9466774	0.2771657	0.1860550	0.9247907	0.5983104	0.0275480	0.1771909	0.1461221	0.1506017	0.8736126	0.1296153	0.7472048	0.9716613	0.1164002	0.3340639	0.0109631	0.9433592	0.0695823	0.6982766	0.2458511	0.9140724	0.1282558	0.8170357	0.0869225	1.1256478	0.5504207	1.0769637	0.9708107	0.8987727	0.4616521	0.4485283	0.9326845	0.5845166	0.7477419	0.8784687	0.6496169	0.0174117	0.1119801	0.9865201	0.5798091	0.0441408	0.5295801	0.6525625	0.2214835	0.0565660	0.0079629	0.9280270	1.0433575	0.4202620	0.7481244	0.0379996	0.9146977	0.1613852	0.7271997	0.6529119	0.3701684	0.4594061	0.9976250	0.5883798	0.0013413	1.0680055	0.9543577	0.8449531	1.0539522	0.7067226	1.0119331	0.2262483	0.6793783	0.1671638	0.5537459	0.4408446	0.3409464	1.0171000	0.9578685	0.3135623
1.0097185	0.4131630	0.7731954	0.6614046	0.0935854	0.6934031	0.3141618	0.6664267	0.7691058	0.3208639	0.7436536	0.4990489	0.4690645	0.3513439	0.0564414	0.1283663	1.0208638	0.0364619	0.3295242	0.3062935	0.5287681	0.3896520	0.2393756	0.3221096	0.0370798	0.9801497	0.1088058	0.1751519	0.8527475	0.6863352	0.0305465	0.1451365	0.1970745	0.2523590	0.9868564	0.0519801	0.6447946	0.8438785	0.1625864	0.3010764	0.0190571	0.9467865	0.0724466	0.5561888	0.3236382	1.0038336	0.1123948	0.7187554	0.1241894	1.0916764	0.5936084	0.9897047	0.9662610	0.9485058	0.3678031	0.1579168	0.9830126	0.5223076	0.9000030	0.9961105	0.5852814	0.0213470	0.0700859	1.0559037	0.4731347	0.0294715	0.4447355	0.6884692	0.3415653	0.0337516	0.0132576	0.8987894	0.9697346	0.5776763	0.8755745	0.0315616	0.8571100	0.1705385	0.9146621	0.6519700	0.2998308	0.5216599	0.8943440	0.3297329	0.0087379	1.0198146	1.0547669	0.8114932	1.0739650	0.6862542	1.0125269	0.0147506	0.6165293	0.1092055	0.5866694	0.1673516	0.2868799	0.9823804	0.7731833	0.1874057
0.9463281	0.1810916	0.7975740	0.5127017	0.1206890	0.6408238	0.7280066	0.3680685	0.7613233	0.2475715	0.8542803	0.5509795	0.5655560	0.2960508	0.0640221	0.1298172	1.0165009	0.0415032	0.2920249	0.2656263	0.3414254	0.5728119	0.3441671	0.3765934	0.0312598	1.0043358	0.3207987	0.2108949	0.8404447	0.5704975	0.0547423	0.2684871	0.1523303	0.2056975	0.7577361	0.1264045	0.6947261	0.8652646	0.1761953	0.3400782	0.0099034	0.9086544	0.0662925	0.5269104	0.3535334	0.9780278	0.1299080	0.7718749	0.1475877	0.9367562	0.6090703	0.9822721	0.9016374	0.8421505	0.3074328	0.4083083	0.9750046	0.5537994	0.7671768	0.8053425	0.6571813	0.0186761	0.0835004	0.9597425	0.6555500	0.0607577	0.5680478	0.6989104	0.2550545	0.0515823	0.0184347	0.8428815	0.9350260	0.5429707	0.8326031	0.0134740	0.8544715	0.1813319	0.8900194	0.6618747	0.3195098	0.5880220	0.9632548	0.3658268	0.0070925	0.9394909	0.9338116	0.8969118	1.0143377	0.6128863	0.9457526	0.0349642	0.7132188	0.1552813	0.5691919	0.4285536	0.3781694	1.0551101	0.8937754	0.1968739
1.0177809	0.2283135	0.7818208	0.6087831	0.0889699	0.6090615	0.7557153	0.7734064	0.4200063	0.2959409	0.9013780	0.7416927	0.5789225	0.3178032	0.0913605	0.0910345	1.0342745	0.0216423	0.3095449	0.2144288	0.2940193	0.5918497	0.3294927	0.3156635	0.0455630	0.9610880	0.2422559	0.2133552	0.8710637	0.5840332	0.0525158	0.1518107	0.1216230	0.2152684	0.9405962	0.1174161	0.6901605	0.8534625	0.1349501	0.2881180	0.0221902	0.8794719	0.0922464	0.4125657	0.3660831	1.0122622	0.0926785	0.7722606	0.1714411	1.0268002	0.5691721	0.9836376	1.0177325	0.9457009	0.4045806	0.4320888	0.9995742	0.6123176	0.7554329	0.7651201	0.7052370	0.0223148	0.1315609	0.9436526	0.4487178	0.0445711	0.5578487	0.7154647	0.2350874	0.0632080	0.0055096	0.9507484	1.0087029	0.3384986	0.7410597	0.0219906	0.8373189	0.2196907	0.9102354	0.5007551	0.3206752	0.6133839	1.0377483	0.4161068	0.0141547	0.9516685	0.9551501	0.8707976	0.9047477	0.6681988	0.8511408	0.0784878	0.6646003	0.1262862	0.5711135	0.4043042	0.3858631	1.1215549	0.9121981	0.1546196
1.0691638	0.1840090	0.7917449	0.4085833	0.1068937	0.5311786	0.6841044	0.7270886	0.7831875	0.1646285	0.8777991	0.6565029	0.6108198	0.3383084	0.0734344	0.0888871	0.9462225	0.0464345	0.3036274	0.2604207	0.3437704	0.6477591	0.2643986	0.3235697	0.0352726	0.9684276	0.2268517	0.1809358	0.8189408	0.5437812	0.0276416	0.1583008	0.1204554	0.1702199	0.7265168	0.1689856	0.6613510	0.9350649	0.0948856	0.3413614	0.0295043	0.7962625	0.0597639	0.4332776	0.4524044	1.0202367	0.1454891	0.7931062	0.1396185	1.0708503	0.5538818	0.9861651	0.8842446	0.8638873	0.4375384	0.4044059	1.0307034	0.5519548	0.7070520	0.7863226	0.7583716	0.0136557	0.1473102	0.9203439	0.3081286	0.0341340	0.5626072	0.4566410	0.2366904	0.0246374	0.0062510	0.9189575	1.0365322	0.4004589	0.7491579	0.0340897	0.8526371	0.1816700	0.8903506	0.6017073	0.2800372	0.5639769	0.9917472	0.2652373	0.0061460	1.0922858	0.9345401	0.9510926	0.9489739	0.6685675	1.0001701	0.2092327	0.7506143	0.1911619	0.5666512	0.3774731	0.3968272	0.9651228	0.9205393	0.4053263
