G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G63A	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.3698349	0.6404655	1.0479434	0.4824361	0.2269520	0.4263898	0.0203878	0.5244426	0.4408502	0.9541222	1.0737283	0.4501087	0.2047931	0.0679943	0.7530945	0.4999274	0.4514137	0.6223568	0.3103209	0.0160885	1.0207878	0.0502480	0.0522806	0.0167970	0.6245462	0.3394062	0.3337000	0.4457070	0.8152184	1.0383678	0.2770157	0.2950858	0.3752373	0.3413035	0.6596027	0.6308171	0.0207495	0.2033836	0.0825495	0.7358220	0.6192227	0.3765895	0.9912358	0.9713185	0.1262571	0.4771876	0.2786107	0.6814755	0.7431421	0.8479801	1.0680770	0.9492053	0.0104775	0.3169596	0.5427011	0.4624873	0.9171591	0.6580821	0.8216902	1.0304293	1.0306795	0.2863429	0.1750936	0.0431789	0.1572631	0.7793840	0.0558724	0.0694285	0.3364122	0.4975540	0.6640710	0.6401977	0.0340641	0.2592075	0.6343277	0.6312571	0.1428189	1.0423855	0.2812343	0.4884579	0.3238910	0.7847369	0.9074729	1.1172297	0.9551070	0.7407851	0.3524178	0.6142109	0.3916405	0.1973999	0.9932590	0.2791213	0.0298043	0.4019326	0.5082786	0.4749471	0.3615959	0.7507805	0.4412503	0.9816449
0.9384204	0.3023142	1.0257700	0.4862089	0.2315210	0.5828724	0.0449353	0.5684300	0.7384914	1.0424469	1.0892828	0.4728742	0.1607042	0.3512560	0.9561306	0.5575346	0.4411918	0.6085964	0.4173986	0.0086145	1.0252039	0.0436291	0.0338779	0.0227245	0.6728631	0.3968202	0.2999213	0.6507034	0.9298838	1.0580170	0.2726281	0.3219613	0.3699805	0.4081563	0.6316067	0.6381928	0.0051533	0.2633483	0.0926095	0.7474031	0.7341477	0.3654443	0.9832872	0.8900057	0.1682014	0.4405228	0.3509597	0.4788368	0.7714735	1.0146587	0.9338322	1.0212518	0.0048116	0.3989921	0.5950971	0.4455265	0.9181226	0.5702652	0.7950161	1.0181238	0.9693725	0.2362765	0.2001067	0.0547521	0.1925650	0.7925336	0.0671638	0.0261344	0.3106739	0.5941895	1.0071930	0.4979566	0.0204157	0.2209080	0.5447927	0.7674464	0.1390814	0.9816024	0.2569831	0.5737436	0.3373643	0.6567750	0.8900778	0.9575586	1.0559570	0.8333901	0.4471672	0.7725687	0.2681717	0.2160059	0.9889664	0.2287937	0.0347275	0.4502434	0.3984137	0.4974239	0.2591909	0.9347357	0.6139510	0.9569910
0.7824115	0.4992476	0.4891471	0.3780152	0.2367941	0.6239219	0.0115419	0.5724287	0.4108086	1.0012585	0.9790217	0.5850981	0.1865300	0.0826242	0.8329529	0.2832885	0.4779013	0.7466968	0.5700856	0.0090257	0.9546564	0.0475130	0.0619355	0.0097647	0.7917880	0.4007044	0.3411517	0.5545420	0.9880057	0.9445367	0.3015525	0.2663333	0.3910084	0.2795111	0.5932397	0.5724812	0.0169036	0.2090693	0.1093174	0.7484667	0.6561248	0.3492595	0.9508985	0.7905890	0.2265174	0.5265529	0.3321548	0.6934027	0.7411340	0.9509201	1.0001736	0.9823862	0.0064044	0.4488987	0.6219746	0.1068976	0.9264703	0.6516049	0.8921560	0.9525694	0.9465395	0.3536525	0.3630783	0.1415412	0.2171285	0.6972912	0.0422718	0.1742075	0.3747058	0.5526177	0.9548613	0.5675746	0.0852900	0.1478911	0.8099405	0.6444133	0.0963667	1.0551022	0.1297425	0.4890398	0.3579766	0.4451401	0.8517592	0.9539679	0.9081798	0.8525526	0.3110022	0.6627796	0.3111040	0.2138153	0.9090608	0.2350013	0.0801104	0.8591851	0.5198265	0.3730184	0.3467286	0.9763319	0.6003403	0.9422524
0.7998791	0.6152203	1.0367057	0.2171243	0.2149064	0.5028693	0.0242773	0.5077032	0.5253653	1.0240109	1.0086958	0.4915608	0.1669821	0.0721296	0.8362651	0.4258717	0.3246997	0.5016246	0.3779695	0.0038599	0.9717831	0.0430534	0.0261406	0.0192259	0.5813760	0.3055959	0.2663877	0.6051619	0.9910736	0.9998490	0.2721933	0.3253825	0.2974546	0.3283480	0.5895927	0.5957045	0.0175184	0.1965799	0.1081057	0.6760137	0.6699982	0.3398320	0.8774563	0.7190919	0.4545723	0.4876812	0.3454629	0.4189964	0.7015619	0.9910966	0.9728373	1.0497068	0.0061683	0.3609075	0.6690738	0.4124676	0.9511359	0.5110271	0.7562209	0.9915356	1.0502897	0.1542994	0.3588617	0.0865503	0.3088067	0.8146393	0.0644741	0.1325697	0.2944820	0.5214993	0.8867775	0.5969841	0.0243848	0.2153104	0.5562302	0.6708424	0.1055110	0.9438196	0.3729536	0.5287050	0.4249911	0.7267375	0.9092237	1.0422256	0.9889855	0.9008979	0.3582740	0.7101717	0.3208996	0.1781477	0.9865801	0.3435561	0.0505000	0.4370711	0.4824919	0.3652397	0.3082830	0.9055596	0.4757707	1.0370531
0.7011632	0.5396721	1.0300086	0.4667257	0.0925237	0.5085899	0.0319541	0.4543681	0.6133609	1.0564040	1.0537615	0.4271932	0.1793972	0.1362283	0.6998904	0.5705833	0.5542826	0.6364547	0.4165774	0.0063531	0.9471900	0.0447887	0.0362180	0.0049729	0.6419166	0.3466315	0.4684443	0.4700655	0.8234276	0.9811123	0.2555772	0.3283362	0.3928038	0.3787281	0.6530084	0.6809426	0.0120328	0.1615860	0.0873876	0.7786032	0.7004911	0.4381954	0.9718815	0.9226791	0.3258336	0.4818573	0.2686345	0.7273980	0.6216915	1.0063500	0.9694813	0.9987864	0.0059689	0.3230491	0.6394318	0.4742635	0.9019348	0.5404648	0.8602507	1.0423430	1.0056682	0.3068143	0.3606863	0.0750702	0.2453545	0.8092959	0.0474005	0.0514719	0.3343203	0.3858978	0.8702161	0.4918652	0.0256139	0.2710698	0.5748677	0.5623908	0.0916211	1.0076035	0.2619078	0.5041492	0.3350346	0.5478941	0.9129418	0.9363485	0.9649518	0.7627809	0.3300658	0.7580374	0.3963119	0.1944917	1.0775208	0.2482864	0.0637093	0.3597370	0.4631800	0.4795638	0.2751103	0.8887775	0.4930042	0.9220766
0.6986191	0.6234333	1.0795992	0.5060050	0.2210010	0.2196856	0.0215086	0.4893621	0.4412554	1.0487224	0.8905537	0.4643300	0.1708614	0.1038383	0.9355658	0.5280406	0.4405918	0.6062520	0.4608384	0.0155789	1.1138818	0.0451631	0.0589495	0.0326328	0.6613365	0.4053031	0.3184757	0.5435692	0.8429120	1.0833806	0.2435491	0.3007557	0.3231158	0.3106013	0.5834972	0.6045225	0.0139942	0.2430386	0.1236689	0.5318714	0.6789938	0.3928712	0.9911046	0.9092939	0.1326970	0.5564437	0.2281518	0.7833272	0.7571575	0.9405501	1.0897487	1.0242664	0.0017155	0.2752533	0.5783180	0.5133182	0.8993052	0.5860539	0.9289290	1.1931752	0.9846590	0.2782966	0.2342648	0.0410980	0.2489919	0.7031947	0.0350817	0.0313398	0.3312273	0.5674940	0.7940229	0.5751999	0.0052115	0.2596694	0.5981093	0.5393762	0.0935148	0.9677828	0.2232310	0.5900389	0.3924455	0.6781940	0.9176251	0.9422907	0.9396843	0.8909763	0.3240355	0.6441367	0.4493255	0.2115131	1.0126699	0.3177061	0.0576293	0.4333184	0.6613932	0.4114927	0.3629495	0.8751988	0.5150794	0.9138532
0.7085746	0.5435573	1.0021104	0.4475490	0.2481467	0.6692762	0.0150892	0.5146610	0.4102513	0.9976326	0.9331513	0.5160986	0.2296894	0.0739494	0.8488044	0.3789480	0.4416309	0.6365164	0.3749787	0.0014586	0.9553468	0.0377024	0.0423554	0.0154722	0.6258960	0.4293462	0.3495753	0.5233707	0.8354181	0.9404996	0.3188445	0.3562974	0.3601774	0.3522364	0.5492254	0.6071466	0.0384368	0.1870322	0.0655858	0.5883219	0.6396065	0.3765056	0.9502744	0.8799761	0.1188099	0.5097644	0.2197317	0.7510630	0.7358870	0.9867302	0.9424625	1.0021017	0.0078129	0.4006057	0.6457577	0.5038072	0.8504870	0.5664539	1.0323622	1.0008395	0.9999071	0.2069455	0.2000817	0.0670901	0.3331696	0.7611469	0.0575653	0.0398599	0.3333796	0.4494186	0.8047418	0.6037715	0.0303637	0.2497421	0.6164410	0.5449436	0.1267410	0.9229347	0.2301794	0.5390189	0.4062325	0.5296651	0.8676369	1.0866893	1.0561538	0.8628702	0.3695133	0.7978862	0.4038117	0.2148126	1.0478558	0.2531882	0.0530000	0.4945815	0.4102500	0.4031176	0.3405995	0.8450107	0.4867095	1.0192319
0.6654097	0.7114781	0.9077784	0.5302854	0.2575401	0.3596713	0.0301047	0.2496686	0.4015408	1.0662458	0.9927235	0.4760627	0.2251808	0.0533984	0.7316703	0.3989706	0.3945056	0.6039997	0.4038666	0.0194674	0.9719520	0.0448308	0.0453360	0.0030028	0.6340632	0.4190280	0.3265620	0.5319952	0.9740775	0.9596345	0.2837019	0.2606926	0.3596278	0.2645818	0.6739413	0.6230425	0.0118031	0.1927630	0.0886139	0.7826147	0.5144853	0.3457980	0.9892141	0.8348979	0.2145914	0.5732417	0.3042726	0.6536579	0.7567513	0.9745749	0.9081241	1.1057513	0.0065030	0.2811414	0.6584372	0.5635518	0.9046766	0.5295385	0.8276886	1.0272506	1.0513161	0.2202619	0.2609701	0.0440266	0.2632304	0.8497178	0.0830720	0.0433473	0.3925126	0.5271300	0.7946358	0.6118985	0.0445102	0.2353526	0.6483931	0.6807253	0.1809249	1.0858575	0.2150821	0.5533294	0.3830673	0.5359335	0.7854276	0.9707197	0.9271641	0.7706381	0.4973750	0.7209981	0.3047734	0.1793454	1.0387671	0.2798492	0.0367003	0.5655314	0.4270510	0.4941737	0.4203464	0.8965288	0.5287629	1.0403464
0.7291633	0.6732675	0.9957000	0.4974389	0.2398033	0.4104149	0.0111058	0.4291398	0.2586126	0.9109881	1.0864204	0.4447970	0.1868100	0.1129975	0.9736158	0.3879470	0.3535173	0.5425673	0.4077872	0.0111117	0.9724181	0.0329127	0.0567168	0.0167131	0.5636821	0.3856543	0.2599052	0.6488056	0.9239170	1.1048532	0.2486674	0.2959615	0.3057786	0.2975378	0.6645506	0.6399300	0.0143120	0.2090070	0.0829887	0.5958968	0.6658829	0.2919660	0.9962690	0.9497282	0.2946642	0.4684124	0.2956970	0.5638001	0.7723009	1.0235497	0.8484927	1.0233900	0.0041878	0.2924312	0.6614110	0.4893308	0.9286451	0.4816705	0.7737939	1.0574417	1.0447986	0.1284382	0.3065803	0.0402326	0.1912784	0.9240361	0.0603973	0.0534937	0.3613502	0.4342729	0.8280826	0.5203763	0.0187223	0.1960164	0.5379690	0.5657533	0.1893698	1.0301667	0.2236651	0.5656208	0.3168589	0.6330903	0.9473127	1.0582027	1.0596065	0.8239127	0.4145399	0.6107569	0.3269176	0.2040723	1.0735764	0.3251788	0.0801407	0.5372516	0.4722090	0.4378461	0.3369952	0.9069920	0.4490159	1.0405283
0.7282576	0.6245420	1.0540398	0.4198214	0.2747238	0.5276117	0.0300399	0.5602106	0.5667935	0.5434924	1.0255081	0.4502343	0.1600090	0.0632377	0.8492983	0.5750023	0.3944305	0.6535241	0.3998235	0.0128898	0.9549895	0.0411470	0.0377695	0.0192539	0.6675836	0.3941917	0.3082330	0.5739005	0.9669005	1.0303864	0.2913121	0.3778279	0.3133531	0.2252747	0.6231762	0.6898064	0.0239659	0.1901320	0.1602105	0.6216551	0.7524651	0.4331200	0.9780365	0.7817676	0.2024360	0.4345368	0.2645299	0.5744875	0.7130759	0.9854612	0.8852682	1.0204043	0.0012223	0.3058188	0.6397097	0.4976588	0.9288425	0.5554857	0.9373725	0.9959770	1.0141252	0.2254815	0.2073582	0.0566702	0.1422316	0.8378415	0.0587948	0.0369766	0.3739705	0.6422088	0.8615159	0.5585042	0.0241019	0.2415096	0.5014459	0.6171317	0.0746640	1.0393634	0.3031583	0.5351603	0.3505583	0.6601962	0.8881409	0.9012556	1.0324753	0.8179436	0.3281831	0.6569651	0.3579025	0.1811920	0.9372805	0.2783468	0.0548534	0.5249274	0.4098624	0.4403628	0.3391670	0.9131733	0.5266833	0.8643086
