G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G66A	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.4801780	0.2629810	0.9283925	0.9664456	0.8639983	0.2737110	0.2283755	0.5093870	0.1780764	0.4550339	0.7557071	0.7397183	0.0054234	0.1926434	0.2035406	0.2595589	0.6644167	0.7972916	0.2674686	0.1418885	0.2420020	0.0699956	0.0023950	0.5809808	0.9846392	0.2722667	0.5218294	0.1705513	0.9548256	0.4801844	0.0579092	0.1155070	0.7152280	0.1680974	0.2442850	0.4209190	0.3405199	0.5937345	0.1977705	0.4035051	0.5487065	0.0560513	0.6281580	0.4738739	0.3549760	0.5854402	0.2297994	0.5708826	0.4312749	0.0561326	0.8774815	0.0375676	0.5798095	0.8379193	0.6697040	0.9666093	0.5444526	0.6020460	0.7912658	0.4245956	0.6162332	0.0786962	1.0105852	0.0157703	0.1308475	0.8990437	0.6778621	0.7046199	0.3479370	0.2566887	0.9434887	0.6789292	0.1430484	0.1393280	0.0053632	0.7535606	0.6579810	0.2117875	0.9854665	0.6556589	0.9586158	0.8402048	0.7292280	0.8985526	0.8988380	0.7463723	0.7825889	0.6033710	0.7317435	0.7535143	0.9752562	0.6742881	0.2698783	0.9413314	0.2501026	0.5050482	0.9224016	0.2653931	0.6919098	0.0474567
0.6067515	0.5325228	0.8060663	0.7405613	0.2836067	0.2029542	0.2816497	0.3826250	1.0589660	0.3471609	0.0916278	0.9678843	0.1297458	0.6386061	0.0801662	0.3929901	0.0712599	0.3016885	0.5392577	0.0193173	0.3697011	0.0785356	0.0019658	0.0058481	0.1122819	0.5292191	0.7173270	0.3561083	0.8569624	0.0008651	0.4219156	0.1292896	0.4352488	0.3885738	0.0087668	0.2492944	0.2379259	0.9508933	0.0178677	0.6493092	0.0007032	0.4887215	0.6454212	0.1197966	0.4186776	0.4891666	0.0005400	0.0235507	0.4739399	0.1290443	0.3483439	0.0064635	0.4848758	0.9947216	0.3500220	0.6180834	0.7843180	0.2875107	0.8348396	0.0003093	0.5088457	0.0907911	0.9453155	0.0022008	0.5614032	0.4139768	0.6201165	0.8097261	0.0001061	0.2585660	0.6808396	0.3710986	0.0523138	0.9254745	0.1544848	0.3840730	0.5242037	0.8013381	1.0128740	0.3688371	0.5802607	0.1882819	0.0718605	0.9667978	0.9424586	0.5461071	0.8664972	0.6683987	0.4825368	0.4296043	0.5949967	0.6529657	0.6397259	0.9729195	0.0023876	0.0823753	0.9483567	0.4842007	0.6297157	0.5435715
0.3422271	0.2436193	0.9408198	0.5602920	0.6021348	0.0398100	0.1096141	0.6903091	0.1075378	0.7434612	0.6161887	0.4724442	0.0328022	0.3461093	0.3442081	0.4362259	0.6524220	0.9919141	0.1859149	0.0934417	0.4453995	0.1634740	0.2317760	0.5462245	0.2219489	0.6806040	0.9164253	0.2886832	1.0639411	0.0209341	0.2732778	0.1633966	0.7845856	0.1631939	0.0955877	0.3355393	0.0994671	0.8700006	0.1972680	0.2523701	0.0012778	0.3689970	0.2792758	0.3354633	0.8327755	0.3976257	0.4610882	0.7476779	0.3347827	0.2026135	0.6543472	0.3689141	0.3793290	0.7959184	0.5810617	1.0829122	0.3769410	0.1806303	1.1192897	0.5656264	0.6800240	0.2640051	0.3366443	0.0306667	0.2476062	0.8811767	0.3729511	0.8979255	0.5303090	0.4694750	0.8057710	0.4471608	0.2593657	0.9775558	0.2021086	0.8811781	0.9689516	0.0433682	0.8452814	1.0852390	0.7435810	0.4843473	0.3708948	0.9015321	0.8568377	0.4918337	0.9837447	0.6645118	0.8487335	0.1866598	0.8770314	0.4312668	0.7907458	0.9475123	0.0033401	0.8844125	0.2621388	0.6098402	0.3424384	0.0039842
0.5731048	0.0104291	0.5050502	0.8137401	0.7659447	0.3395917	0.1344021	0.6435357	0.0638389	1.0464863	0.0963649	0.7943891	0.8644642	0.6484181	0.0175796	0.1822496	0.7697452	1.0276681	0.0116851	0.0760755	0.5078608	0.4655586	0.5911930	0.8462546	0.8945549	0.4572429	0.8128903	0.3592015	0.7999161	0.0011632	0.3996338	0.1848381	0.5851450	0.2245057	0.0259585	0.4311999	0.4539878	0.6502143	0.3755428	0.0537723	0.0010873	0.7833048	0.2355966	0.1148013	0.5140857	0.2259679	0.2590666	0.7660713	0.6159620	0.7730878	0.7695251	0.2698879	0.4753502	0.5603126	0.5717842	0.6881688	0.2010111	0.8048928	0.4973047	0.3110984	0.5306551	0.0439667	0.0395245	0.6495121	0.0037048	0.6223327	0.7519970	0.8795069	0.2910497	0.9592841	0.8535968	0.8042652	0.2753727	0.6609507	0.2113886	0.2675922	0.9254374	0.0494302	0.9610031	0.3425091	0.1111840	0.4423909	0.4057916	0.8293098	1.0631115	0.8295403	0.7520165	1.0581528	0.5632018	0.3769480	0.9986268	0.8591429	0.7442715	0.4023482	0.0035002	0.6787934	0.6329148	0.1208008	0.3368036	0.0018698
0.2185946	0.0095098	0.7700987	0.6952159	0.3962450	0.0349880	0.1693687	0.6568243	0.1324743	0.9342532	0.1576231	0.7799645	0.3080517	0.6150426	0.0071517	0.1482661	0.4174940	0.9997802	0.1070629	0.2634863	0.5220579	0.1796771	0.0151608	0.6521886	0.7090992	0.5618643	0.3004913	0.5956974	0.7450354	0.0757214	0.1610872	0.2842219	0.2504974	0.0034036	0.0019321	0.0386022	0.0075835	0.5200600	0.5897291	0.6003894	0.0035589	0.3656579	0.4881755	0.2820680	0.4451082	0.0078061	0.2544000	0.7493283	0.1791969	0.1508527	0.4075905	0.0598946	0.7878640	0.4704117	0.4895818	0.5399776	0.6280913	0.0365189	1.0237246	0.0277811	0.5235165	0.0365536	0.1966469	0.6149670	0.1451647	0.5105553	0.3895647	0.7950885	0.6711544	0.6106754	0.6231712	0.8460914	0.4507860	0.4398391	0.5167472	0.0512953	0.0111727	0.0074135	0.6783637	0.9481323	0.3989845	0.5957466	0.0709373	0.4136027	1.0046254	0.4584350	0.8857953	0.5241762	0.4029760	0.5438958	1.0255891	0.8618817	0.2280450	0.8732093	0.1963667	0.3541434	0.1208749	0.5130480	0.7424738	0.0736487
0.3784556	0.3201276	0.6697827	0.1313135	0.7019508	0.0637306	0.0231196	0.3651190	1.0378887	0.7259770	0.1273019	1.0299138	0.5754528	0.7165147	0.0751865	0.3447780	0.1750163	0.4458361	0.2960876	0.3027825	0.3971343	0.2265390	0.4520039	0.7187260	0.4496891	0.3428737	0.7208951	0.4553422	0.7734583	0.0236259	0.5789167	0.3101686	0.5394969	0.0780799	0.5573207	0.0503546	0.0821129	1.1071004	0.0079111	0.3272475	0.0024859	0.4533712	0.0691280	0.0433376	0.8427488	0.0003346	0.0049918	0.1401339	0.7427051	0.4540784	0.8083016	0.0418916	0.8592261	0.0753659	0.8894029	0.9534354	0.9656023	0.2382024	1.0248776	0.5530583	0.8857969	0.3872738	0.0095794	0.2492919	0.3546644	0.2690754	0.4350196	0.8898109	0.0740893	0.9237692	0.9081077	0.2922920	0.0263735	0.6673831	0.0328679	0.0083082	0.6165052	0.0129344	0.9692245	0.9884374	0.5485627	0.0442873	0.1790909	0.5124295	0.7286972	0.3106702	0.5501611	0.7807643	0.1981902	0.6088148	0.3948096	0.4952246	0.8915905	0.9159818	0.4555532	0.5994693	1.0580869	0.2137320	0.7704141	0.0673447
0.7457087	0.4245875	0.4167777	0.3965670	0.4695013	0.2532831	0.0992351	0.4012951	0.9874834	1.0166701	0.0067324	1.1150069	0.3298845	0.8163906	0.0045332	0.1011163	0.2809375	0.5117559	0.4672842	0.1009587	0.8325993	0.0630563	0.0083207	0.7331117	0.6552984	0.2016945	0.5597592	0.9195027	0.4116968	0.1000020	0.1404660	0.1856562	0.4399107	0.0012981	0.4699324	0.0908653	0.0008853	1.0320120	0.0130713	0.6476477	0.0017070	0.5317369	0.5641558	0.0130981	0.4866289	0.2587685	0.0016539	0.1259651	0.5214812	0.3908809	0.4788789	0.1125483	0.4106035	0.3954267	0.7620844	1.0750375	0.8314788	0.6975751	0.6119686	0.0151230	0.6323423	0.2083177	0.9291186	0.1821756	0.0788266	0.3023298	0.4392486	0.3458859	0.1759856	0.9163637	0.9741539	0.6175408	0.6087378	0.6455033	0.3267966	0.1761697	0.5080180	0.0199089	0.5575424	0.8918326	0.0681580	0.0307517	0.0416495	0.6078213	1.0052466	0.4091515	0.8798990	0.6326071	0.2229189	0.2764787	0.4139684	0.7462345	0.8241582	0.9231324	0.0285984	0.3723439	0.4119141	0.4904862	0.9835754	0.2974825
1.0979369	0.8810533	0.2294957	0.0935469	0.6460885	0.2379108	0.2564232	0.6374454	0.7827634	0.6813043	0.5456738	0.3861716	0.2004094	0.4191745	0.3263049	0.5612000	0.1089287	0.4003139	0.5386995	0.3623766	0.6446326	0.0011190	0.0087422	0.1726669	0.4051578	0.3913591	0.7332768	1.0308859	0.0678661	0.0109686	0.7721045	0.4464813	0.6589206	0.2987762	0.1294346	0.6261409	0.2292506	1.0758821	0.0213156	0.4422817	0.0082753	0.1992878	0.8604674	0.4383910	0.7414678	0.0001101	0.0044414	0.0808314	0.4007204	0.4294243	0.6736332	0.9235723	0.3442861	0.4916266	0.9621084	0.6221304	0.6708205	0.7330320	0.8381492	0.2343023	0.3292818	0.6989927	0.7418431	0.1270456	0.0181361	0.7387838	0.8187983	0.8362691	0.7340070	0.5319251	0.7255428	0.2360672	0.3452841	0.7711746	0.0248870	0.0150565	0.9339207	0.0404246	0.8711855	0.5677492	0.7687523	0.3452453	0.0134817	1.0064940	0.5067938	0.2502060	0.8702057	0.2534234	0.4169099	0.7363168	0.2051962	0.6875638	0.9459131	0.7712055	0.4509283	0.6284747	0.9369737	0.4921034	0.9085672	0.3624030
0.2634146	0.3459421	0.4443655	0.7691564	0.1961694	0.2314933	0.0622978	0.6906581	0.1378978	0.7122451	0.6694344	0.2894154	0.0008835	0.2159520	0.3392524	0.6561760	0.6442243	1.0127690	0.1198077	0.0302255	0.1337315	0.0123423	0.0006829	0.7235862	0.4293315	0.4363167	0.9590186	0.5867084	0.7748599	0.0288600	0.3059818	0.0298382	0.9738343	0.2983526	0.0772623	0.4924724	0.2371963	1.0042414	0.0396440	0.5114702	0.0052632	0.5386346	0.1788656	0.1581433	0.9405314	0.2915410	0.5025637	1.0149691	0.8048854	0.5844968	0.4008374	0.1652496	0.7589420	0.9643010	0.7220158	0.9397807	0.0948177	0.3579869	0.8852429	0.3533129	0.7849028	0.0213591	0.4353893	0.0010226	0.1664006	0.0766364	0.5097892	0.8159082	0.5349628	0.8472383	0.9350034	0.6660402	0.2191451	0.3071376	0.0021434	0.5835638	0.9789588	0.2579167	0.9427074	0.5304268	0.3622840	0.4228242	0.8008236	0.9934501	0.4918747	0.8568557	0.9269512	1.0757336	0.5793222	0.8750542	0.7995439	0.8851332	0.6009866	1.0532399	0.0704513	0.5309822	0.1848333	0.5329658	0.2273600	0.0012283
0.6144606	0.5985131	0.6808356	0.2374255	0.6386137	0.4119263	0.1032378	0.5712056	0.8721930	0.6349008	0.8684392	0.1775195	0.1211012	0.2846337	0.6050550	0.6671584	0.0818726	0.2586690	0.5457560	0.4611057	0.4719089	0.1968039	0.2683044	0.8960524	0.7318637	0.5181012	0.7890119	0.9534391	0.4794697	0.0024065	0.4935545	0.3439750	0.6319737	0.1263605	0.0942589	0.4572657	0.3100591	0.5265632	0.0029901	0.5885841	0.0203337	0.1327822	0.6165105	0.1850253	0.4647448	0.4277397	0.3663384	0.3669375	0.2127580	0.7424397	0.6736473	0.0429933	0.4099619	0.8294071	0.9218561	0.6533381	0.5535133	0.3794545	1.0511651	0.1238964	0.5341343	0.0211411	0.0272627	0.2294230	0.6902868	0.6135445	0.5550818	1.0215328	0.6342260	0.3352159	1.0826875	0.5150043	0.2634143	0.6531936	0.1839106	0.3946581	0.7791967	0.5059084	0.8858781	1.0431216	0.4291030	0.0928266	0.0712368	0.8941300	0.7639354	0.1617942	0.4912345	1.0536831	0.4140223	0.1829704	0.3171826	0.5939227	0.7303123	0.9788295	0.2735698	0.6484163	0.8361899	0.7166438	0.9580352	0.0010208
0.1382356	0.3059371	0.7525049	0.5341574	1.0640382	0.0155550	0.1913888	0.5807715	0.6181711	0.9333248	0.0433453	1.0158704	0.4968890	0.8001651	0.0028062	0.0160155	0.2377452	0.8819433	0.1192738	0.2640347	0.0584723	0.3905840	0.5468739	0.6866393	0.8440196	0.1390531	0.2614499	0.5648467	0.7078490	0.2715442	0.8615157	0.4465822	0.3231548	0.5018184	0.0132360	0.3465597	0.3080948	0.6571096	0.0023053	0.1764349	0.6550419	0.0404695	0.8729585	0.4996642	0.6109116	0.0033084	0.2334781	0.6091207	0.0877685	1.0682442	0.7393530	0.0884959	0.2032138	0.4160453	0.8703653	0.5743750	0.2602141	0.3668350	0.8538913	0.3072751	0.5231923	0.2185544	0.0051678	0.7206028	0.0021501	0.8648022	0.3977469	0.6659962	0.3472618	0.5103716	0.7950036	0.2000362	0.1825883	0.6741680	0.0074673	0.0136026	0.6540015	0.0567211	0.6061513	0.4638746	0.3528232	0.9320268	0.0685007	0.7839329	0.5630440	0.8602120	1.0120123	1.0285267	0.0748681	0.8235629	0.6678653	0.3496985	0.2873347	0.4132449	0.0002771	0.2716780	0.7309094	0.4891606	0.4521007	0.0220246
0.4461937	0.5079761	0.7832121	0.9531252	0.1442598	0.1234992	0.1281770	0.7893247	0.2999098	0.8446469	0.2816300	0.8900543	0.6217651	0.7029903	0.1150672	0.4068061	0.5266549	0.7261516	0.3467981	0.2361588	0.1454304	0.3567278	0.2678770	0.5458925	0.9048210	0.2665022	0.7685450	0.5672985	0.7755725	0.1276701	0.6031680	0.3029671	0.5663422	0.2066435	0.5122138	0.2617393	0.1855686	0.7450323	0.0326193	0.4090619	0.0077703	0.4884785	0.5663718	0.4200269	0.9681086	0.2244061	0.0764391	0.4298103	0.4187477	0.8700806	0.7859189	0.4159806	0.8762734	0.9058598	0.7175436	0.9786532	0.5216214	0.1804788	0.9322202	0.0187227	0.7500884	0.0230901	0.0153834	0.2449668	0.1885145	0.3749949	0.3716303	0.6293853	0.4711955	0.3215026	0.8535288	0.6341399	0.4134001	0.6778120	0.0016270	0.0142936	0.5467298	0.0084283	0.9430954	0.9382838	0.6358325	0.2907218	0.0049482	0.7396213	1.0388078	0.2102493	1.0349176	1.1087756	0.1901136	0.4277366	0.8838797	0.9427194	0.3801442	0.5812473	0.0044071	0.5948752	0.1938303	0.5312771	0.3076841	0.3991841
0.6517316	0.4046553	0.9588939	0.8862910	0.3841774	0.1170857	0.1413721	0.7068660	0.0237838	0.9839741	0.3826570	0.7627259	0.1878400	0.7277434	0.1642961	0.1787544	0.6980864	0.8786968	0.0061397	0.0019316	0.2506399	0.6160865	0.1884237	0.0323546	0.2739889	0.4823430	0.3143776	0.5056444	0.9474098	0.4534173	0.0005845	0.0145311	0.3667918	0.0903342	0.3543052	0.3037531	0.4337545	0.7376892	0.2321289	0.2249634	0.0055103	0.7964736	0.1700903	0.1444607	0.1870921	0.6046363	0.5622348	0.9089382	0.7032894	0.0257267	0.7394486	0.1257972	0.4421273	0.8280315	0.1027382	0.9805973	0.7312143	0.3648967	1.0442621	0.4182780	1.0030910	0.0693906	0.0098543	0.1384497	0.0124005	0.3275198	0.3266710	0.7633079	0.7494854	0.3816628	0.7237474	0.0351313	0.7678467	0.4642258	0.0015866	0.0204196	0.9427886	0.0156242	1.1196882	0.2055487	0.0540008	0.4660190	0.3294412	1.0619075	0.9758085	0.3185003	0.4641051	0.8386175	0.7858180	0.5134555	0.9607046	0.9235792	0.0977255	0.7829136	0.0034954	0.4898989	0.2826619	0.5983630	0.6428785	0.3253297
0.6928592	0.1072355	0.5962686	0.2763839	0.4883092	0.3284951	0.0680064	0.4076112	0.7680184	0.9594682	0.7895626	0.5721295	0.0764321	0.3626859	0.1705375	0.1042326	0.2726979	0.4121548	0.5080250	0.1132726	0.4664652	0.6691619	0.5240478	0.2149196	0.2550950	0.1112078	0.1106626	1.0459652	0.2063593	0.2964133	0.5829514	0.1518303	0.5623971	0.0742318	0.2615623	0.7291450	0.3717688	1.1276680	0.0060763	0.3511989	0.8172693	0.0318946	0.6116091	0.2181705	0.5022810	0.3900010	0.1452963	0.4944605	0.4775112	0.4006862	0.8046268	0.0591258	0.8467303	0.8764995	1.0062169	0.8991756	0.3311241	0.8156171	0.8182705	0.1540977	0.1408294	0.4441675	0.0716762	0.5659855	0.4023356	0.9616677	0.1615815	0.4318096	0.2727634	0.2134541	0.6056103	0.2233534	0.3263716	0.5406206	0.3354267	0.2872357	0.8793127	0.0583554	1.1204766	0.5643011	0.0833109	0.3733232	0.6657987	0.8052116	0.9255526	0.4002391	0.4900142	0.8937154	0.5456611	0.8840008	1.0451158	0.5055450	1.0056294	0.9704494	0.0026434	0.4849633	0.5623993	0.4532426	0.9013081	0.0039739
0.2728441	0.4388350	0.8449975	0.3831563	0.3911660	0.0000195	0.1371285	0.6235289	0.0825953	0.5802119	0.8190620	0.3559582	0.2440222	0.2836252	0.4491315	0.0301200	0.6142988	0.8607989	0.0033088	0.0045747	0.6724712	0.1037252	0.0112926	0.9180830	0.5948778	0.1739833	0.6583757	0.7227287	0.7262278	0.7525893	0.0028580	0.0315227	0.9519269	0.0337305	0.1312516	0.4059382	0.0174627	0.2558797	0.6255695	0.2536831	0.0035473	0.4122475	0.4914048	0.1404105	0.6611351	0.2774833	0.5973344	0.7870089	0.1587865	0.2044120	0.8258924	0.1422922	0.0226135	0.4897689	0.7664483	0.5113072	0.6122614	0.2657670	0.7681960	0.0211536	0.5823451	0.6700962	0.9279181	0.1148802	0.1055177	0.4368259	0.3285714	0.9075775	0.7857402	0.6654835	0.7162550	0.7234531	0.5390469	0.5355135	0.0415229	0.4953789	0.5563457	0.1510482	0.4506061	0.0003786	0.8709975	0.8734406	0.0127540	0.7870422	0.8229601	0.4959812	1.0844018	0.9741756	0.0634295	0.5606437	0.4058177	0.6520898	0.3858002	0.9957422	0.0002847	0.8036344	0.2180423	0.0863112	0.6884483	0.3456997
0.3330324	0.1114798	0.7373768	0.6639203	1.0267425	0.0014821	0.1999396	0.5629177	0.6531493	0.8820370	0.1672124	0.7286940	0.0657132	0.5274499	0.0585953	0.3347576	0.3676957	0.6674925	0.0460773	0.0240887	0.2444862	0.5347090	0.6075244	0.8951484	0.6775461	0.5863286	0.9699174	0.5069210	0.8670299	0.0154483	0.3370636	0.1125160	0.8298316	0.0351496	0.0096276	0.3277432	0.2610224	0.7116026	0.4171674	0.7368442	0.0052734	0.5521507	0.4373514	0.2273278	1.0976125	0.0018082	0.1797649	0.5035832	0.4777220	0.6442135	0.6541217	0.0393492	0.8092921	0.7509700	0.8588640	1.0642421	0.1436944	0.3522839	0.8943378	0.2678965	0.4006000	0.5087048	0.0037015	0.1675543	0.2444628	0.3495445	0.8316006	0.9245964	0.4155640	0.5753754	0.8041933	0.5537779	0.1890713	0.1434510	0.0254381	0.4003141	0.4843850	0.0085825	0.9456449	0.8500290	0.3355384	0.2303512	0.1004715	0.9727643	0.8940811	0.2753529	1.0200216	0.8873916	0.7338939	0.4832792	0.5991064	0.7897065	0.6723046	0.9519727	0.0005781	0.0823223	0.6212322	0.5873118	0.4880384	0.0075405
